Unnamed: 0,1_상암차고지(가상),2_월드컵파크7단지,3_상암고등학교,4_월드컵파크5단지,5_상암DMC홍보관.YTN,6_상암초등학교,7_상암휴먼시아아파트,8_월드컵경기장북측,9_월드컵경기장서측.문화비축기지,10_마포농수산물시장.월드컵공원,11_마포구청,12_마포중앙도서관,13_성산2교,14_연희104고지앞.구성산회관,15_서대문우체국,16_연세대앞,17_세브란스병원앞,18_이대후문,19_사직단,20_서울경찰청.경복궁역,21_경복궁,22_안국역.종로경찰서.인사동,23_창덕궁.우리소리박물관,24_창덕궁.서울돈화문국악당,25_원남동사거리,26_현대그룹빌딩,27_방송통신대.이화장,28_혜화역.마로니에공원,29_혜화역.동성중고(장면총리가옥),30_삼선교.한성대학교.조소앙활동터,31_돈암사거리.성신여대입구,32_미아리고개.미아리예술극장,33_길음뉴타운,34_월곡뉴타운,35_미아사거리역,36_도봉세무서.성북시장,37_미아역.신일중고,38_수유시장.성신여대미아캠퍼스앞,39_수유역.강북구청,40_강북구청,41_수유중앙시장,42_대한병원,43_수유시장.성신여대미아캠퍼스앞,44_미아역.신일중고,45_도봉세무서.성북시장,46_미아사거리역,47_월곡뉴타운,48_길음뉴타운,49_미아리고개.미아리예술극장,50_돈암사거리.성신여대입구,51_삼선교.한성대학교,52_혜화동로터리.여운형활동터,53_명륜3가.성대입구,54_창경궁.서울대학교병원,55_창덕궁,56_안국역.종로경찰서.서울공예박물관,57_덕성여중고,58_사직동주민센터,59_사직단.어린이도서관,60_이대후문,61_세브란스병원앞,62_연세대앞,63_서대문우체국,64_연희104고지앞.구성산회관,65_성산2교,66_성산동,67_마포구청.성산자동차검사소,68_월드컵경기장남측.월드컵공원,69_월드컵경기장서측.문화비축기지,70_월드컵경기장북측,71_상암휴먼시아아파트,72_상암초등학교,73_상암DMC홍보관.YTN,74_누리꿈스퀘어.MBC,75_월드컵파크5단지.상암중고등학교입구,76_월드컵파크7단지,77_상암차고지(가상)
2022-03-28 09:00:00,0,2,2,0,3,4,5,2,0,7,12,11,12,29,28,30,28,27,21,20,19,19,22,20,18,13,10,7,7,8,5,9,7,6,10,9,6,5,1,2,9,10,16,18,20,34,26,41,41,40,50,50,49,48,45,46,40,36,35,31,29,19,17,14,11,11,15,20,9,20,18,18,12,5,1,0,0
2022-03-28 10:00:00,0,0,1,2,2,4,5,1,2,4,7,10,10,16,15,16,18,20,14,14,13,14,14,13,9,13,11,12,12,13,14,15,17,6,10,12,11,6,3,0,4,5,7,12,12,10,13,17,18,19,21,22,25,17,24,13,22,22,23,16,11,8,7,7,6,7,7,5,0,3,4,6,4,2,0,0,0
2022-03-28 11:00:00,1,1,2,2,4,7,8,7,9,7,5,6,6,10,9,10,14,13,13,18,19,17,15,9,13,12,7,10,9,8,9,12,10,15,12,11,10,6,4,1,6,5,9,13,14,22,18,23,21,20,21,22,26,26,22,18,20,15,10,13,10,8,9,9,5,8,5,5,4,2,3,4,3,2,1,0,0
2022-03-28 12:00:00,0,0,3,1,2,1,4,3,1,6,8,10,11,11,12,14,20,21,18,20,14,19,20,20,20,17,15,19,18,16,9,15,13,11,9,6,5,6,2,0,4,2,9,7,7,11,14,15,13,15,21,20,26,24,25,26,24,19,20,16,18,15,14,13,10,9,5,5,3,0,4,3,1,1,0,0,0
2022-03-28 13:00:00,0,1,3,1,3,5,4,0,2,4,6,12,16,16,17,20,16,16,15,16,19,22,23,22,21,19,15,12,13,17,14,13,13,9,8,2,8,11,7,4,4,5,7,13,13,13,14,15,14,12,19,14,20,18,19,19,14,14,15,11,8,8,9,12,13,12,9,8,6,8,6,5,3,2,1,0,0
2022-03-28 14:00:00,0,0,1,4,5,6,3,0,5,4,7,11,12,11,12,14,16,17,15,17,17,20,22,21,18,19,18,13,11,14,14,12,11,12,11,10,9,10,7,6,7,7,8,7,10,11,10,13,15,17,17,16,15,20,19,16,14,18,19,20,21,19,18,12,11,11,6,5,3,4,3,3,1,1,0,0,0
2022-03-28 15:00:00,0,2,3,5,7,8,8,8,7,9,8,8,8,5,9,10,13,18,18,20,23,23,24,0,25,23,25,30,31,32,29,27,24,20,12,12,10,8,3,2,4,5,3,6,6,9,12,12,14,13,18,13,22,22,22,23,26,25,27,21,22,22,20,18,15,12,12,11,0,9,5,5,3,1,0,0,0
2022-03-28 16:00:00,0,1,7,8,12,14,15,8,6,14,10,11,12,11,10,15,22,30,28,31,34,36,37,27,35,34,30,23,23,24,22,25,22,22,17,15,11,12,7,3,4,5,7,13,11,18,15,16,10,11,11,13,15,19,23,22,24,18,22,22,22,16,14,11,8,7,9,10,0,9,6,5,4,4,3,0,0
2022-03-28 17:00:00,0,6,9,12,16,17,19,19,9,17,20,18,19,19,22,27,27,33,32,34,43,45,49,37,50,50,38,29,29,30,34,27,28,23,20,18,18,18,12,6,6,4,12,15,16,15,17,16,19,20,22,23,24,31,31,31,31,35,38,37,34,28,28,17,12,11,7,6,7,4,4,4,2,1,0,0,0
2022-03-28 18:00:00,0,2,8,22,28,33,32,31,14,30,31,31,20,29,31,33,31,35,35,39,39,42,51,49,51,53,48,42,44,50,49,44,47,42,33,25,23,15,9,6,3,1,7,9,11,11,14,18,17,14,13,15,20,22,26,28,33,42,44,47,41,36,28,27,23,14,7,5,4,3,3,2,0,0,0,0,0
2022-03-28 19:00:00,0,1,2,4,9,11,6,7,10,9,11,14,16,16,17,20,19,20,21,23,30,24,26,0,32,33,29,27,30,33,27,24,17,17,15,20,16,14,8,4,3,0,4,6,5,7,6,6,5,4,8,8,10,9,10,12,12,17,18,19,16,16,16,15,12,11,7,3,3,6,5,3,2,1,0,0,0
2022-03-28 20:00:00,0,2,1,4,8,9,10,9,5,10,9,8,10,12,11,11,12,14,15,17,16,21,16,21,21,20,19,20,22,22,21,19,16,13,10,9,9,10,6,5,3,5,7,5,6,10,11,12,5,8,7,8,12,13,7,15,15,19,21,18,16,16,15,11,10,9,6,7,6,8,2,5,3,1,2,0,0
2022-03-28 21:00:00,0,1,2,4,9,10,11,2,12,2,12,12,8,11,12,18,10,19,18,20,22,22,23,17,25,24,21,21,22,23,21,20,18,14,12,9,7,10,4,2,4,1,1,2,1,2,4,5,3,8,10,11,12,13,16,20,22,20,21,21,8,17,15,12,9,8,7,9,8,1,6,4,3,1,0,0,0
2022-03-28 22:00:00,0,1,3,7,10,11,10,3,2,9,8,7,3,6,7,12,14,9,14,17,20,21,26,25,26,26,23,21,20,23,22,14,16,16,17,14,15,15,8,5,2,2,2,2,0,5,4,5,3,8,6,7,11,12,11,10,10,11,15,14,13,13,10,11,8,2,3,4,0,3,3,2,2,3,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,10,0,12,8,0,9,0,11,0,10,12,7,13,13,12,11,11,8,7,6,4,3,3,2,3,3,4,3,5,3,1,4,10,13,5,15,7,6,15,9,16,17,12,13,10,6,10,6,8,3,0,0,0,1,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,3,0,1,2,0,2,0,0,5,11,12,12,13,10,11,11,11,9,7,7,8,0,7,6,13,14,9,10,14,14,16,17,17,19,21,17,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,1,0,1,1,2,2,0,1,4,2,6,6,4,8,6,5,5,4,7,7,7,6,3,5,20,20,20,19,18,18,18,17,16,16,14,11,7,1,4,1,8,10,14,16,16,18,19,19,19,19,9,10,18,17,9,17,16,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,0,2,1,2,2,0,3,4,7,7,9,11,9,5,9,6,5,8,5,5,8,4,7,5,5,2,5,5,0,3,5,4,2,6,3,4,3,1,7,0,10,15,12,20,22,24,20,19,23,22,23,23,22,23,14,15,13,13,10,9,9,8,7,9,7,8,7,0,6,3,4,1,1,0,0
2022-03-29 07:00:00,0,2,2,4,6,7,9,3,5,11,21,15,19,22,27,28,26,25,23,24,15,16,19,12,16,9,9,9,7,6,5,4,6,5,4,2,6,6,1,4,20,22,32,38,41,40,43,53,56,58,58,55,54,51,45,43,41,43,43,34,31,20,20,19,19,19,15,20,14,19,19,18,13,6,0,0,0
2022-03-29 08:00:00,0,1,8,5,9,12,13,8,14,10,21,29,36,46,59,63,54,52,45,35,25,42,47,19,28,13,10,6,5,9,10,14,13,10,14,12,11,6,5,3,12,20,32,38,40,53,53,60,61,57,64,64,66,61,57,47,45,48,48,38,33,25,23,23,23,22,26,29,26,27,25,25,19,10,1,0,0
2022-03-29 09:00:00,0,1,2,2,3,5,4,0,4,5,18,15,14,20,24,27,26,28,25,19,16,22,23,19,17,13,11,10,5,8,9,8,8,7,10,9,7,4,2,0,8,9,12,16,19,17,19,25,33,48,47,36,46,46,40,38,36,28,28,21,21,18,17,19,17,13,22,24,10,7,9,19,13,6,0,0,0
2022-03-29 10:00:00,0,0,1,3,1,4,2,2,4,5,9,11,7,15,16,15,16,13,24,18,17,15,15,0,13,11,9,7,5,9,10,0,12,11,10,10,7,5,3,1,7,8,12,13,13,16,17,21,24,28,24,26,25,24,26,23,21,16,15,13,10,9,6,9,4,9,10,9,11,9,8,8,5,2,0,0,0
2022-03-29 11:00:00,0,1,2,4,5,6,7,3,5,6,9,11,9,9,10,11,14,13,13,14,12,13,15,7,10,22,16,8,11,13,8,6,10,3,4,3,5,3,3,3,7,8,16,18,19,23,20,23,24,26,25,20,25,23,22,21,17,21,17,13,11,9,10,8,9,16,15,11,3,2,4,9,8,7,0,0,0
2022-03-29 12:00:00,0,0,2,1,3,0,4,0,6,3,10,12,11,10,8,10,12,13,11,10,10,10,10,12,8,11,13,12,13,12,10,9,9,7,6,5,3,2,2,1,6,5,9,10,11,8,10,9,13,16,20,21,21,17,19,15,20,21,24,20,17,13,11,10,11,7,7,7,0,0,3,3,0,1,0,0,0
2022-03-29 13:00:00,1,0,2,3,4,3,4,5,3,4,7,9,6,12,10,15,17,16,18,17,17,17,20,17,22,18,18,14,13,9,14,13,14,11,8,7,4,5,4,4,8,9,10,11,6,15,14,16,17,21,25,24,23,20,16,21,22,23,22,14,12,10,9,10,8,7,7,11,0,9,10,5,2,0,0,0,0
2022-03-29 14:00:00,0,2,1,6,9,10,5,5,6,11,7,8,7,9,10,9,10,11,11,14,15,16,15,12,15,15,14,14,12,14,15,12,14,13,16,14,10,15,9,7,7,4,9,10,12,12,12,14,15,13,12,15,13,13,14,17,22,20,19,15,13,14,10,13,11,10,10,7,0,3,2,5,3,2,1,0,0
2022-03-29 15:00:00,0,2,4,5,4,6,6,0,5,7,9,8,10,7,8,10,16,23,23,19,20,27,29,19,28,29,29,28,22,26,25,23,21,20,14,12,7,6,5,3,7,2,6,11,13,11,12,12,11,16,16,18,20,26,28,22,26,22,21,21,18,17,11,15,12,12,9,9,3,8,4,7,4,2,0,0,0
2022-03-29 16:00:00,0,1,13,5,13,10,9,8,10,14,13,14,16,17,18,19,25,33,32,34,33,31,40,34,35,39,33,30,30,30,32,32,27,28,25,21,22,15,6,4,5,5,8,7,10,11,12,14,16,13,15,15,18,22,22,25,22,31,33,31,43,42,31,17,13,13,12,8,12,0,9,9,7,5,3,0,0
2022-03-29 17:00:00,0,2,4,7,12,15,17,16,14,17,19,15,13,21,22,25,34,42,38,41,45,44,50,51,51,45,43,33,33,31,30,30,26,23,19,18,16,17,12,9,8,4,8,8,9,9,14,14,16,16,17,18,24,28,30,31,31,31,34,36,29,26,23,18,14,13,9,10,6,9,5,5,4,2,1,0,0
2022-03-29 18:00:00,0,1,6,12,23,22,23,20,20,25,31,33,35,32,33,33,32,35,34,37,41,48,52,0,51,51,45,38,39,38,38,35,36,33,32,20,18,15,10,3,4,4,8,14,16,18,19,18,17,22,20,19,20,26,26,31,35,50,53,46,38,35,33,32,27,15,10,9,4,9,7,6,4,3,1,0,0
2022-03-29 19:00:00,0,2,4,6,12,14,7,11,15,15,17,6,17,21,22,26,24,28,26,32,33,35,36,30,36,38,32,29,29,27,26,20,20,21,26,24,21,19,9,6,6,5,7,9,10,10,13,14,8,11,12,11,15,14,21,24,26,33,34,32,31,25,24,18,26,19,11,10,0,9,7,3,3,3,2,0,0
2022-03-29 20:00:00,0,1,2,7,9,9,10,9,8,9,10,10,6,10,11,11,12,9,11,17,16,20,22,23,24,23,15,20,22,20,16,20,17,18,15,12,12,9,4,2,2,2,6,6,6,6,7,8,7,11,14,13,15,5,15,18,20,21,12,21,18,15,16,17,14,9,4,5,3,4,1,0,0,2,0,0,0
2022-03-29 21:00:00,0,1,2,4,7,8,9,9,0,6,11,6,10,8,7,12,8,17,17,23,13,24,22,16,24,22,16,20,24,23,22,19,18,15,12,11,10,8,6,4,2,3,4,4,5,8,3,9,6,7,10,12,14,0,14,15,17,19,20,18,17,13,11,14,11,6,3,4,0,2,2,2,1,1,0,0,0
2022-03-29 22:00:00,0,1,0,3,8,8,9,0,0,10,8,9,9,13,11,14,13,15,13,14,14,17,27,23,26,23,25,23,29,31,39,37,32,27,20,15,13,11,7,6,1,3,4,5,6,7,5,7,6,8,8,8,13,13,12,15,14,21,22,23,19,13,14,11,9,6,6,2,2,4,5,2,2,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,8,0,7,0,12,13,15,16,0,12,11,8,17,10,13,17,15,12,11,6,12,9,7,4,3,2,3,4,4,4,7,4,8,10,7,12,10,11,12,13,14,11,21,10,19,11,11,9,7,5,5,5,0,1,0,2,1,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,1,0,2,3,0,4,0,0,6,11,13,8,10,6,10,10,8,7,5,4,5,0,4,5,12,13,12,15,16,21,23,22,19,21,23,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,0,1,0,0,3,0,0,0,0,4,6,9,8,9,11,7,9,8,9,10,9,10,0,9,7,16,16,16,17,14,18,19,18,17,17,16,16,9,1,4,1,7,8,7,10,13,14,14,15,15,0,14,0,11,0,12,9,13,10,7,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,1,3,4,0,0,2,3,5,7,6,11,12,13,13,16,14,11,10,5,8,3,6,6,4,1,2,3,4,4,3,0,7,4,3,8,4,2,8,9,13,12,14,17,20,22,23,25,27,29,18,15,16,15,13,14,12,11,9,11,9,8,6,8,9,4,2,4,4,8,6,4,1,0,0
2022-03-30 07:00:00,0,2,1,3,9,10,7,4,4,6,11,18,21,29,37,39,36,37,28,26,20,19,17,15,13,8,5,6,5,9,10,11,9,8,5,6,5,3,3,3,16,17,24,30,34,38,41,48,47,45,46,48,52,52,40,39,40,38,35,27,24,23,22,20,19,20,19,21,19,16,18,16,15,8,1,0,0
2022-03-30 08:00:00,1,1,3,4,6,7,9,7,5,8,18,23,27,29,34,35,37,38,34,32,28,26,26,23,22,16,15,14,8,9,10,10,9,8,6,6,6,5,5,4,20,23,26,32,38,38,43,46,53,52,49,46,52,47,45,45,42,40,38,27,24,22,21,24,23,25,27,33,0,33,34,34,23,13,1,0,0
2022-03-30 09:00:00,0,1,2,2,3,4,5,0,3,5,13,14,15,20,23,23,22,21,20,19,17,16,16,13,17,14,10,7,7,6,6,9,12,12,11,11,12,9,2,2,6,7,21,27,30,35,33,40,47,50,46,48,34,49,48,46,44,33,30,24,22,19,19,20,18,20,24,27,26,27,25,20,12,7,2,0,0
2022-03-30 10:00:00,1,2,2,4,4,7,3,6,0,3,7,8,9,11,13,14,15,14,12,12,13,13,13,12,13,12,10,10,9,8,8,9,10,8,9,10,8,8,7,4,7,8,8,10,14,17,18,18,20,23,24,22,21,23,23,17,23,18,20,16,13,12,12,13,10,8,10,9,7,7,6,8,4,2,0,0,0
2022-03-30 11:00:00,0,1,2,0,3,5,4,5,7,5,8,11,14,10,6,8,11,14,15,17,16,15,15,12,16,19,17,13,13,15,14,13,11,10,10,9,7,7,3,4,4,2,9,8,10,12,10,13,15,17,17,20,21,18,16,18,21,17,16,13,10,10,8,10,7,5,6,4,7,3,6,5,2,1,0,0,0
2022-03-30 12:00:00,0,1,2,3,4,5,6,4,6,6,8,17,11,16,15,18,18,21,23,19,16,15,11,16,11,12,11,12,11,7,8,9,7,7,6,5,3,4,3,5,8,8,9,16,17,14,13,18,21,23,25,22,23,24,26,29,28,31,29,23,19,14,15,16,15,16,15,12,5,0,4,10,6,1,0,0,0
2022-03-30 13:00:00,0,0,2,4,6,8,9,0,10,10,12,13,9,13,15,16,19,20,19,19,22,21,11,16,17,16,17,16,15,12,15,15,14,11,9,8,9,6,5,6,6,10,14,9,6,10,14,21,20,19,21,21,22,19,24,22,23,23,23,17,12,12,10,11,13,13,11,9,6,4,7,5,3,2,1,0,0
2022-03-30 14:00:00,2,0,5,2,5,6,5,4,0,5,7,7,7,7,8,8,9,12,11,14,17,23,24,8,24,23,22,17,16,14,17,18,17,16,17,16,12,6,3,2,2,5,13,15,6,19,20,21,20,20,19,21,22,23,22,18,19,18,19,16,14,12,12,11,8,7,8,7,6,7,5,2,4,2,0,0,0
2022-03-30 15:00:00,0,2,2,5,9,12,8,0,6,8,11,9,10,12,11,12,16,26,22,23,24,25,28,0,28,27,26,25,22,25,21,22,22,20,14,10,14,11,7,3,2,3,8,9,7,8,10,9,6,16,15,17,17,16,20,23,21,26,23,29,25,24,21,19,16,13,10,8,6,9,7,7,4,5,1,0,0
2022-03-30 16:00:00,1,2,12,14,18,20,19,3,20,21,18,15,16,16,15,19,20,30,28,34,30,29,33,34,32,33,31,31,30,28,27,29,27,24,19,18,15,16,9,8,3,2,4,5,7,13,14,13,8,12,15,17,18,19,20,20,21,19,19,21,27,22,19,15,13,11,11,13,7,12,8,5,6,3,0,0,0
2022-03-30 17:00:00,0,3,3,6,13,14,0,13,12,12,17,14,16,20,22,30,35,44,40,41,42,46,49,50,37,42,34,26,25,22,27,25,25,25,21,21,18,17,5,4,4,0,8,10,13,9,10,10,10,15,18,19,21,27,39,40,43,36,35,30,27,27,27,24,19,16,10,10,7,5,8,6,5,2,0,0,0
2022-03-30 18:00:00,0,1,13,21,27,16,25,24,28,24,27,26,28,31,32,33,31,37,35,37,39,42,46,50,57,52,47,38,39,38,35,33,32,30,25,22,22,19,14,10,5,6,13,17,16,15,18,19,17,18,16,7,16,16,16,19,26,50,54,49,45,38,34,30,25,20,13,12,4,10,10,4,2,3,0,0,0
2022-03-30 19:00:00,0,1,1,6,16,17,8,5,15,14,11,12,14,16,13,16,20,21,20,27,26,29,26,32,41,41,35,29,34,32,35,31,25,23,22,20,19,16,10,4,3,3,5,4,5,7,10,11,10,10,11,13,7,10,13,19,17,24,23,18,19,16,16,14,11,8,7,5,6,5,7,6,7,6,3,0,0
2022-03-30 20:00:00,0,1,1,3,6,8,9,6,5,10,6,6,0,7,8,10,13,15,15,20,18,21,25,24,26,23,22,23,17,22,20,14,17,17,15,14,14,10,9,4,4,0,5,6,7,8,10,9,10,7,10,7,8,6,8,10,11,10,12,13,15,13,12,13,8,7,2,7,4,0,2,1,1,0,0,0,0
2022-03-30 21:00:00,0,1,2,3,6,9,6,0,0,4,9,9,7,13,6,14,13,16,15,18,20,20,24,0,24,23,22,22,24,23,20,14,18,17,11,10,13,10,4,3,3,2,5,4,0,7,4,7,4,8,13,9,12,13,12,13,10,14,18,15,13,14,13,12,9,5,3,4,3,4,3,2,2,0,0,0,0
2022-03-30 22:00:00,0,1,4,4,8,9,8,0,8,7,4,11,7,12,2,13,15,11,14,19,13,13,14,14,17,18,19,18,20,22,20,19,17,16,12,11,10,8,5,4,1,2,2,3,4,8,6,6,5,5,5,16,20,18,16,16,10,17,16,18,19,17,15,10,7,8,5,0,4,2,1,3,0,1,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,10,12,0,0,15,0,14,13,0,15,15,13,16,11,16,14,8,12,11,8,7,6,6,5,3,6,3,7,8,8,12,11,9,3,12,13,14,19,17,16,16,17,16,15,16,15,18,16,14,12,11,6,7,6,5,2,1,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,2,0,1,4,2,0,0,1,5,12,14,14,6,12,9,11,7,7,5,7,6,5,7,9,12,7,11,12,14,12,12,11,10,10,10,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,1,2,2,0,0,0,0,1,8,9,10,10,8,15,14,13,10,11,10,12,11,4,10,7,14,8,15,17,17,14,13,15,14,14,11,10,5,1,5,3,7,9,9,11,12,14,15,13,13,11,12,14,12,0,8,10,11,9,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,1,1,3,4,0,5,2,4,5,6,8,11,13,14,12,14,15,17,8,7,5,5,6,2,3,2,4,5,6,4,5,5,3,2,12,9,2,1,8,4,10,13,16,21,23,27,28,27,27,25,29,30,17,15,18,18,20,12,10,10,7,7,8,8,9,3,8,5,7,5,6,4,1,0,0
2022-03-31 07:00:00,0,3,1,4,4,7,9,6,4,12,16,22,18,25,32,33,32,27,25,24,18,21,17,0,12,11,11,7,7,7,6,6,7,5,4,2,3,2,1,2,17,23,30,32,33,36,39,43,43,44,48,46,45,46,34,32,30,40,41,19,18,16,14,13,13,15,12,12,11,9,11,9,10,6,1,0,0
2022-03-31 08:00:00,0,2,3,5,7,8,11,8,6,7,20,23,24,30,35,36,31,37,33,34,28,29,32,31,20,13,11,8,6,7,8,9,9,9,16,16,10,5,3,3,17,19,28,37,45,48,48,55,60,61,59,56,55,52,46,47,44,43,44,33,22,29,26,27,18,27,36,48,46,49,27,41,27,19,1,0,0
2022-03-31 09:00:00,1,1,2,3,4,6,6,7,6,8,10,16,17,21,21,26,24,21,18,17,16,19,8,17,16,10,8,4,6,6,6,8,8,7,9,9,7,5,4,3,12,15,20,24,25,32,32,33,36,37,38,39,41,42,42,40,43,30,29,24,18,16,16,15,13,12,18,16,11,13,8,13,10,3,0,0,0
2022-03-31 10:00:00,0,3,5,7,4,5,4,8,5,7,9,10,11,14,11,19,20,24,15,12,11,12,14,12,13,10,8,6,6,6,7,9,3,5,4,3,5,4,2,2,5,8,15,13,12,11,16,18,18,20,22,22,23,23,22,21,20,23,21,16,11,10,4,5,8,7,13,16,17,16,15,13,9,3,1,0,0
2022-03-31 11:00:00,0,2,2,4,6,7,6,8,7,4,7,11,12,13,14,14,17,19,16,23,20,19,9,0,10,17,14,13,12,11,9,10,8,6,4,4,3,2,2,1,5,4,4,5,8,11,15,15,17,17,16,17,18,14,15,14,16,16,12,11,11,10,9,7,5,5,7,7,6,5,6,5,3,2,0,0,0
2022-03-31 12:00:00,0,2,4,3,4,3,4,6,5,4,9,9,11,10,9,14,16,18,17,21,18,19,18,8,21,20,17,14,9,11,10,8,8,8,8,7,6,8,7,3,6,7,9,10,9,13,12,15,14,17,22,23,27,14,24,25,24,18,19,16,12,10,8,9,9,7,4,4,5,3,0,4,3,2,0,0,0
2022-03-31 13:00:00,0,1,2,2,4,6,5,4,6,8,11,11,13,15,13,14,15,19,14,25,22,20,18,17,18,18,16,15,17,16,13,11,11,5,11,10,9,7,4,3,5,7,13,17,15,19,18,22,21,24,23,24,24,24,21,19,23,25,25,14,11,10,10,12,11,7,7,8,7,6,6,4,2,1,0,0,0
