Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월5동주민센터.신월중학교,4_신화중학교,5_강서구청소년상담복지센터,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_하이웨이주유소.KC대학교,12_등촌중학교.한국임업진흥원,13_영일고등학교.강서도서관,14_아이파크아파트.백석중학교.실로암안과,15_등촌2동주민센터.등촌동대림아파트,16_대일고교.임광아파트.배광교회,17_용문사.시립화곡청소년센터,18_목동사거리,19_목동역.홍익병원,20_목동7단지,21_목동대학학원,22_오목교역.동신한방병원,23_관악고등학교,24_양평신동아아파트,25_교보앞,26_당산동진로아파트,27_김안과병원,28_영등포시장,29_영등포시장로터리방면,30_신길역,31_신길역1호선,32_신길새마을금고,33_대방역,34_현대아파트,35_KT동작지사,36_동작구청정문,37_동작구청.노량진초등학교앞,38_장성교회,39_동작문화복지센터.동작보건소,40_상도노빌리티아파트,41_상도시장,42_상도동중앙하이츠빌.상도전통시장,43_숭실대입구역,44_봉현초등학교,45_성현동동아아파트,46_봉원중학교.행운동우성아파트,47_봉천사거리.봉천중앙시장,48_봉천사거리,49_낙성대입구,50_행운동주민센터,51_봉천사거리.봉천중앙시장,52_봉원중학교.행운동우성아파트,53_관악푸르지오아파트,54_봉천고개.관악현대아파트,55_숭실대입구역,56_상도동중앙하이츠빌.상도전통시장,57_상도시장,58_상도노빌리티아파트,59_동작문화복지센터.동작보건소,60_청화병원,61_동작구청.노량진초등학교앞,62_노량진수산시장.CTS기독교TV,63_현대아파트.유한양행,64_대방역,65_신길새마을금고,66_신길역,67_영등포로터리,68_영등포시장입구,69_김안과병원,70_당산동진로아파트,71_양남동로타리,72_양평1동주민센터,73_관악고등학교,74_오목교역.동신한방병원,75_목동대학학원,76_목동7단지.종로학원,77_목동역.홍익병원,78_홍익병원목동관,79_목동사거리,80_영도중.강서고입구.기아양서대리점,81_목동시장.대일고교.배광교회,82_목동성원아파트,83_목3동주민센터.현대아이파크.실로암안과,84_목3동시장.강서도서관,85_등촌중학교백석초등학교,86_강서구청사거리.서울디지털대학교,87_강서구청.한국건강관리협회,88_우장초등학교,89_한국폴리텍1.서울강서대학교,90_화곡본동시장,91_화곡역,92_화곡푸르지오,93_신화중학교,94_신월5동주민센터.신월중학교,95_신월중학교입구,96_외발산신광명마을,97_강서면허시험장.메이필드호텔,98_외발산신광명마을,99_외발산동차고지(가상)
2022-03-27 08:00:00,0,1,3,4,2,3,3,5,5,4,0,4,4,6,9,10,12,15,9,11,11,10,8,10,11,10,10,6,5,11,10,11,7,11,6,10,4,5,6,5,6,6,9,7,5,3,1,2,2,3,4,5,8,10,5,5,6,9,5,6,4,5,6,4,7,5,5,4,6,7,6,4,6,5,6,4,6,5,4,4,3,4,5,3,3,2,1,5,8,9,6,2,5,3,0,2,1,0,0
2022-03-27 09:00:00,0,1,2,3,2,2,6,5,8,9,10,11,13,16,18,19,25,25,21,22,15,18,17,16,14,15,14,10,8,6,9,8,8,9,9,8,5,9,9,11,12,9,8,8,7,6,4,3,0,2,6,4,8,7,9,10,12,11,11,14,14,10,11,10,10,8,7,6,6,7,6,3,0,6,1,8,8,6,5,6,7,7,5,6,4,2,3,2,3,2,1,3,0,0,2,0,0,0,0
2022-03-27 10:00:00,1,2,5,7,4,5,5,9,1,4,6,5,5,8,10,12,7,17,17,17,14,15,16,14,15,18,14,11,11,8,10,8,8,9,10,12,13,14,13,15,11,11,12,12,11,8,7,4,2,5,5,8,10,13,9,8,9,7,8,13,12,12,10,12,10,11,7,6,5,0,5,4,7,9,8,7,9,3,9,9,9,10,13,14,13,11,11,9,11,8,4,4,3,0,0,0,0,0,0
2022-03-27 11:00:00,0,3,5,7,6,6,5,8,10,9,9,9,9,11,11,11,13,16,18,11,14,12,11,0,12,9,8,6,8,7,0,9,8,9,10,16,5,13,11,8,8,10,11,12,11,10,4,2,1,1,2,4,6,7,9,8,10,10,12,12,11,9,10,12,12,10,9,7,6,5,1,8,6,8,9,8,7,4,6,4,7,7,8,9,7,7,8,9,9,8,3,2,2,2,2,1,0,0,0
2022-03-27 12:00:00,0,5,15,18,17,10,9,9,7,8,7,8,10,11,14,12,15,14,13,14,10,10,11,11,12,13,12,9,9,12,8,8,8,7,9,9,0,8,7,13,14,11,9,10,9,11,6,3,3,6,11,13,15,12,12,14,14,14,15,24,21,16,17,11,17,19,15,11,9,9,6,8,7,6,12,13,9,12,12,13,12,11,11,10,9,7,8,5,10,7,7,3,2,3,5,3,0,0,0
2022-03-27 13:00:00,0,5,6,10,8,7,5,7,6,8,5,2,8,4,11,10,5,9,11,7,10,11,0,12,9,13,10,10,11,9,12,12,11,14,8,16,8,8,13,15,15,8,14,16,15,7,8,4,4,7,7,9,14,16,18,15,19,13,18,21,19,20,19,18,16,19,16,13,12,12,10,11,11,12,8,9,17,7,13,14,13,14,14,9,9,8,6,7,6,5,4,2,1,0,0,0,0,0,0
2022-03-27 14:00:00,0,0,4,6,8,9,11,11,9,7,5,0,7,8,11,13,11,15,13,9,8,9,8,7,9,10,9,9,10,11,10,9,8,9,6,8,7,12,14,14,12,11,7,4,7,5,5,5,5,6,12,11,13,16,16,19,20,19,6,20,22,23,21,12,20,14,13,15,16,12,13,6,17,13,15,17,20,18,15,19,18,18,17,9,9,10,7,6,8,3,6,1,5,3,0,0,0,0,0
2022-03-27 15:00:00,0,2,4,5,5,8,12,9,9,8,10,2,11,11,9,4,12,15,15,15,14,12,12,13,11,12,16,18,19,20,21,6,20,16,11,17,16,12,14,15,11,14,12,10,10,8,7,4,0,2,10,10,13,11,13,11,12,12,14,22,18,16,17,17,16,17,15,15,10,9,9,9,10,9,10,12,10,10,7,11,13,11,8,9,8,6,5,6,8,6,4,3,2,1,0,0,0,0,0
2022-03-27 16:00:00,0,2,4,7,8,6,7,7,7,5,6,6,8,11,8,10,10,11,10,11,10,10,9,8,9,8,12,15,18,17,14,15,16,17,17,18,19,17,22,21,20,19,22,18,18,15,11,5,2,6,17,26,27,27,13,13,14,14,16,15,15,16,18,17,15,17,17,15,15,17,16,17,19,20,31,34,36,34,30,29,14,14,13,14,8,13,9,0,0,9,6,3,1,0,0,0,0,0,0
2022-03-27 17:00:00,0,2,3,3,4,8,10,13,11,13,13,12,15,14,16,15,18,16,15,16,8,11,10,9,8,11,15,20,28,28,28,31,15,32,30,36,30,27,25,20,18,17,14,12,11,9,10,8,4,5,9,9,9,6,9,8,12,13,6,15,9,19,15,17,18,18,17,16,17,17,18,16,7,17,19,19,27,26,22,28,24,19,15,16,13,12,11,12,8,4,3,2,1,0,0,0,0,0,0
2022-03-27 18:00:00,0,2,3,0,1,5,10,12,6,10,7,10,9,8,7,9,6,7,10,6,8,13,13,12,9,10,13,23,31,32,31,30,27,24,24,26,25,21,24,21,18,15,13,16,16,14,13,5,2,4,13,15,16,16,10,9,9,10,10,9,9,16,15,15,14,14,9,16,18,22,21,22,19,19,23,24,26,25,17,13,15,14,16,18,14,14,11,13,10,7,9,9,5,3,2,1,0,0,0
2022-03-27 19:00:00,0,2,3,0,4,3,6,4,5,5,5,5,5,4,1,4,3,3,3,3,3,6,4,8,4,8,10,7,17,17,15,16,18,15,10,19,16,15,14,10,11,10,10,10,8,6,6,4,2,2,11,15,13,12,11,10,9,9,7,6,7,10,9,10,11,13,12,11,12,12,9,10,12,10,15,20,22,16,21,22,20,18,17,18,16,8,15,14,17,11,8,6,3,4,2,1,0,0,0
2022-03-27 20:00:00,0,1,3,0,2,3,6,5,4,3,6,6,7,6,7,6,6,9,6,6,8,8,9,8,10,9,9,11,12,7,12,10,9,9,6,9,8,9,8,15,13,11,7,7,8,6,3,3,1,4,7,6,6,6,9,3,8,8,9,9,5,6,6,6,5,7,4,8,8,9,8,9,8,8,8,9,13,11,14,9,9,9,7,9,8,7,8,7,4,3,3,2,1,2,0,0,1,0,0
2022-03-27 21:00:00,0,2,2,3,0,3,4,4,3,3,3,4,8,4,7,6,4,5,7,7,7,7,7,8,9,7,10,12,14,16,14,13,7,13,1,14,10,11,12,11,11,10,9,8,5,3,2,2,5,8,11,12,13,10,8,9,5,7,6,7,3,12,9,6,7,11,8,9,13,10,15,14,14,15,18,19,24,21,15,13,10,8,13,12,8,7,6,5,3,2,6,3,5,1,0,0,0,0,0
2022-03-27 22:00:00,0,1,2,0,4,8,7,6,5,9,8,0,9,1,0,8,4,4,7,6,6,9,5,8,8,7,9,11,15,15,14,15,15,15,0,19,17,17,16,16,15,13,9,7,6,4,2,2,1,3,8,4,6,6,5,7,5,6,5,7,5,10,9,10,8,9,10,9,10,7,14,15,16,16,16,18,21,18,15,14,14,9,7,5,6,5,3,3,5,5,4,3,2,2,1,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,5,8,0,7,0,8,9,16,14,15,14,0,15,0,16,13,15,13,12,11,9,7,5,4,3,1,2,1,1,10,9,9,7,5,2,3,3,2,3,0,4,8,5,0,7,8,4,9,8,4,9,2,10,13,14,20,18,15,11,8,10,9,11,10,9,6,4,3,4,3,2,2,0,1,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,4,5,8,12,18,20,9,24,23,24,29,30,10,33,31,33,32,24,20,22,20,18,17,16,12,8,11,7,8,5,4,3,0,0,2,3,5,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,2,5,5,3,4,6,7,8,8,7,11,10,9,11,15,14,14,14,13,13,9,11,9,7,9,8,8,7,6,7,6,4,5,3,1,5,4,4,5,4,5,3,9,5,1,0,1,11,8,3,8,8,7,10,7,9,11,13,16,20,20,22,22,22,15,13,11,9,0,7,6,3,2,0,0,2,3,6,8,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,0,7,8,8,4,5,6,7,8,7,5,7,8,12,12,13,15,11,9,10,11,12,11,5,5,7,4,5,7,6,4,5,7,4,8,7,3,6,8,5,8,7,5,6,4,2,1,2,1,2,3,8,7,9,10,8,11,12,11,11,10,7,6,5,7,6,5,5,6,4,5,7,6,6,5,5,5,7,11,10,14,18,16,14,4,13,11,12,9,6,2,0,2,0,0,0,0,0
2022-03-28 07:00:00,0,3,21,31,35,11,13,19,21,21,22,20,21,27,30,30,40,50,33,31,19,22,22,23,22,24,23,21,19,16,15,16,13,15,11,14,10,10,10,11,10,13,14,12,12,8,3,1,2,5,7,12,21,20,19,24,29,22,26,27,28,21,22,22,27,25,24,9,13,11,9,12,14,17,16,21,25,25,26,35,22,24,15,15,15,11,10,18,17,14,16,15,14,6,5,3,1,0,0
2022-03-28 08:00:00,0,3,11,23,26,23,27,29,28,27,23,22,17,19,19,22,33,48,31,28,30,32,30,26,21,16,17,17,21,22,23,24,24,19,16,21,21,20,16,16,15,15,15,15,14,12,7,4,3,8,15,20,28,32,27,32,35,36,42,48,46,40,40,35,39,39,34,30,27,23,20,17,17,14,12,13,18,16,18,15,18,20,22,27,24,17,15,13,24,31,35,30,13,12,6,6,2,0,0
2022-03-28 09:00:00,0,2,5,7,8,11,10,4,9,12,14,11,14,17,16,18,23,21,21,20,20,23,22,18,15,14,13,12,12,15,14,15,14,13,12,14,13,14,17,16,16,17,15,14,12,7,4,2,2,5,6,7,12,13,8,12,7,11,10,12,14,13,11,13,15,14,11,12,10,9,10,10,11,7,5,5,6,7,8,14,14,16,16,11,12,7,4,6,7,7,7,4,4,3,5,2,1,0,0
2022-03-28 10:00:00,0,3,9,0,9,7,7,8,7,14,13,14,11,12,14,10,14,15,14,11,14,13,14,2,12,14,7,6,15,15,16,14,14,13,0,17,5,16,15,13,14,12,5,5,4,4,2,2,2,2,6,11,13,11,10,14,13,11,12,11,11,10,12,10,11,13,12,11,12,10,9,10,7,8,9,10,9,3,9,9,9,11,11,10,11,9,6,2,3,7,8,0,7,5,4,3,0,0,0
2022-03-28 11:00:00,0,3,2,4,6,8,9,9,12,13,10,9,9,11,12,16,16,13,11,9,9,10,9,10,14,12,9,12,13,14,5,13,13,9,8,17,18,16,14,12,9,7,5,4,7,6,4,1,2,4,6,8,11,14,11,4,12,5,7,7,6,5,7,8,5,9,8,8,9,9,8,7,7,7,8,8,11,9,9,7,7,4,8,6,4,6,7,6,3,4,9,3,2,7,6,3,1,0,0
2022-03-28 12:00:00,0,6,5,2,6,8,10,9,9,11,12,13,9,9,10,11,13,13,12,11,9,12,9,11,12,10,11,13,17,13,16,15,12,12,9,14,13,15,15,13,12,11,12,11,9,7,5,2,3,3,7,14,16,13,7,11,12,13,15,13,14,11,10,10,11,10,12,11,12,11,12,11,11,11,11,12,11,8,10,10,12,13,11,10,7,8,8,9,7,8,8,5,6,5,2,0,1,0,0
2022-03-28 13:00:00,0,4,4,5,7,8,9,10,8,8,13,13,16,13,13,13,15,18,16,13,9,11,10,11,11,13,14,9,17,16,14,15,13,10,8,10,12,7,14,13,10,10,15,13,8,8,5,3,2,8,11,11,12,10,13,10,14,15,14,13,12,14,12,15,17,16,15,14,11,9,9,10,12,8,8,9,9,7,7,7,9,8,8,10,7,7,8,6,8,7,7,5,4,3,1,2,1,0,0
2022-03-28 14:00:00,0,4,5,26,15,24,11,12,13,17,14,12,14,16,16,15,16,18,19,15,12,10,10,9,11,12,10,10,11,10,9,9,7,6,5,10,9,11,12,12,9,5,6,8,6,6,5,4,3,5,10,10,12,12,14,16,14,14,16,16,14,16,10,12,14,15,11,12,12,13,13,13,13,12,13,15,16,13,13,14,12,13,13,15,12,11,12,11,7,6,7,3,5,0,0,2,1,0,0
2022-03-28 15:00:00,0,5,8,9,14,9,8,9,11,14,7,15,15,17,16,15,15,16,19,14,11,10,9,9,13,12,11,11,11,12,10,12,15,16,17,20,8,23,21,19,14,12,10,9,6,9,4,4,3,3,13,11,11,12,12,11,12,14,14,13,11,10,8,9,10,11,9,11,12,11,10,11,10,12,16,15,21,19,14,14,14,17,14,19,18,15,10,16,11,11,9,9,6,3,2,1,1,0,0
2022-03-28 16:00:00,1,3,6,8,9,7,8,9,10,8,9,11,13,15,15,27,21,20,19,16,13,9,10,11,12,15,14,15,17,17,18,18,21,20,20,19,18,17,17,12,16,16,15,14,13,9,4,1,2,6,11,13,15,10,13,16,17,16,17,17,18,16,18,17,18,21,19,21,21,19,19,20,21,23,26,25,27,24,23,21,20,18,18,17,15,13,15,9,14,10,8,6,5,5,3,1,1,0,0
2022-03-28 17:00:00,2,6,10,11,11,13,14,13,13,17,19,18,24,18,18,20,19,22,20,17,16,16,16,15,15,15,19,23,25,28,28,26,26,27,28,36,34,29,26,22,22,18,10,11,12,11,9,4,3,4,18,18,16,13,26,26,27,26,25,28,28,27,16,15,15,19,16,18,18,19,23,24,28,27,30,27,31,26,21,20,17,18,17,17,19,15,14,12,10,7,7,5,2,3,0,0,0,0,0
2022-03-28 18:00:00,2,6,9,11,11,12,13,11,11,14,21,20,25,24,24,22,22,25,27,23,27,31,33,33,34,35,35,39,39,40,39,36,33,29,28,39,37,35,34,33,29,23,38,28,23,18,8,6,5,7,19,21,20,18,16,14,15,16,16,15,16,24,24,23,27,21,21,20,19,21,22,25,27,23,26,30,45,39,33,32,30,26,26,32,27,26,22,24,22,21,24,23,14,5,3,0,1,0,0
2022-03-28 19:00:00,0,11,14,15,16,15,18,15,9,7,11,12,19,18,14,13,11,12,11,11,13,12,14,17,20,18,16,17,17,15,15,15,17,16,14,32,16,31,19,30,24,20,21,15,12,7,6,5,6,9,20,19,15,14,16,15,17,17,15,15,14,16,17,20,20,18,20,17,15,16,20,19,21,24,25,26,34,29,24,22,18,14,15,16,14,12,10,11,9,8,11,9,5,4,2,0,0,0,0
2022-03-28 20:00:00,0,2,5,0,3,5,6,8,9,10,7,0,10,10,9,10,9,14,17,16,15,6,13,12,13,11,10,10,10,11,9,8,7,9,10,16,8,10,15,12,14,11,9,9,8,6,5,1,2,4,8,7,5,4,8,7,9,10,12,14,7,15,13,12,14,15,15,13,17,15,14,13,14,13,17,18,23,21,22,21,20,19,17,14,12,12,9,8,6,5,7,4,3,2,1,0,0,0,0
2022-03-28 21:00:00,0,2,3,2,2,7,8,7,9,10,8,11,10,8,9,9,7,6,5,4,8,10,5,9,7,8,9,9,13,13,11,10,10,7,10,13,11,9,11,12,9,12,17,13,11,10,5,2,2,4,6,6,6,6,12,13,13,11,9,8,6,9,11,10,15,16,15,9,14,15,16,15,13,14,16,18,19,17,14,13,10,12,9,10,9,8,7,9,6,3,5,4,2,1,0,0,0,0,0
2022-03-28 22:00:00,0,1,2,2,1,4,4,3,3,8,7,5,4,6,5,4,3,2,7,9,14,17,16,13,16,16,17,20,12,21,17,15,12,13,15,19,18,16,20,23,21,22,20,11,6,4,2,3,1,2,11,11,12,12,14,15,13,13,11,11,0,13,14,11,11,10,13,11,11,12,12,13,6,11,14,17,28,24,18,19,18,16,15,14,11,13,14,11,10,8,8,5,3,4,3,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,6,5,4,0,7,10,17,18,17,17,18,16,9,9,12,12,8,9,13,9,10,10,7,4,4,3,2,0,5,9,10,9,5,6,7,8,8,0,7,0,8,10,9,7,9,8,9,10,7,9,11,12,10,10,15,20,23,21,16,14,11,9,10,7,4,6,2,3,3,5,5,2,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,2,4,5,5,11,19,21,22,26,24,24,27,26,13,30,30,36,32,25,26,32,31,29,27,23,20,19,17,16,12,8,7,6,5,0,4,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,4,4,6,4,0,7,8,9,9,8,9,9,10,9,11,12,10,10,9,5,9,8,6,5,4,3,4,3,4,5,6,6,4,3,1,3,3,3,5,5,6,5,9,8,3,2,1,7,5,7,10,12,13,15,16,14,18,18,18,17,18,18,20,19,13,9,6,6,2,0,6,6,5,0,0,5,7,8,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,2,3,5,4,4,6,6,7,8,9,9,8,8,9,13,12,8,7,8,10,6,4,6,5,6,5,4,4,6,5,4,6,5,7,6,8,5,5,7,9,13,10,12,7,6,2,0,1,2,4,5,4,5,3,5,6,5,6,7,8,5,6,10,7,9,6,8,7,6,5,6,7,6,6,6,2,5,6,7,5,8,6,8,7,4,4,7,4,3,2,2,2,1,0,0,0,0
2022-03-29 07:00:00,0,2,13,25,25,24,14,15,19,19,17,16,16,16,21,23,36,36,21,20,21,24,21,19,19,23,24,23,23,24,22,19,16,15,16,14,9,13,12,7,9,11,10,13,15,12,4,1,2,4,5,9,21,24,21,21,23,25,24,29,26,20,25,25,25,20,19,17,16,16,13,15,12,12,9,11,22,22,24,24,16,19,22,20,17,14,9,10,21,26,24,13,5,12,5,3,1,0,0
2022-03-29 08:00:00,0,4,25,29,35,27,27,25,22,21,18,15,15,21,29,31,48,48,36,31,27,19,28,25,22,21,17,17,21,23,25,24,20,19,18,18,16,17,14,12,14,10,11,13,12,11,5,3,1,5,17,26,33,42,36,36,35,31,33,35,34,34,36,37,37,34,30,28,27,21,19,20,20,18,13,13,14,13,16,22,24,24,23,15,13,12,16,20,22,31,31,26,8,7,9,4,2,1,0
2022-03-29 09:00:00,0,3,6,13,15,15,10,14,14,17,14,13,15,14,13,11,24,29,23,21,18,19,20,15,12,12,13,10,10,12,9,11,9,8,11,12,11,11,12,14,12,12,10,10,9,6,5,2,2,5,8,9,17,18,13,17,16,19,20,26,24,21,20,20,24,25,19,15,20,17,17,15,16,11,12,11,14,11,11,13,16,19,22,16,15,12,9,10,9,6,7,6,5,4,1,3,0,0,0
2022-03-29 10:00:00,0,3,6,7,7,6,8,5,6,7,8,13,11,11,12,12,13,12,10,10,8,8,11,11,12,11,12,7,10,11,9,10,9,8,7,8,8,7,7,7,8,10,5,4,5,4,3,2,2,2,5,7,6,9,11,13,12,13,12,14,16,16,16,15,15,16,14,13,10,9,4,8,3,5,6,8,8,7,8,5,4,9,10,10,9,8,6,7,8,7,3,4,3,2,2,1,0,0,0
2022-03-29 11:00:00,0,3,6,6,8,9,11,8,8,11,11,13,12,11,14,13,14,12,14,14,14,18,18,10,16,15,16,17,20,26,24,25,26,21,22,23,24,21,20,18,17,14,12,11,11,7,6,4,2,3,5,6,9,9,8,9,7,10,7,8,9,10,10,10,9,10,8,10,11,9,10,8,10,9,10,9,15,14,13,11,10,11,10,11,8,9,14,15,15,7,7,2,4,2,0,1,1,0,0
2022-03-29 12:00:00,0,4,6,7,7,6,5,4,14,17,21,19,18,18,15,17,15,17,16,15,15,15,12,9,13,12,12,10,12,13,8,10,10,10,11,9,10,10,10,10,10,13,12,12,11,10,7,3,2,6,7,11,11,9,9,9,12,15,15,16,17,14,14,15,13,14,12,13,13,7,11,12,12,9,14,12,18,17,16,14,13,13,13,14,13,8,9,7,10,7,6,6,5,4,2,2,2,0,0
2022-03-29 13:00:00,0,7,4,4,6,11,14,14,13,15,16,18,13,11,13,16,18,20,17,14,10,11,12,11,12,11,12,11,15,14,12,12,14,13,11,20,13,19,20,15,18,17,13,10,10,9,6,4,2,4,7,12,13,14,11,11,10,12,12,14,13,12,14,14,12,18,17,19,15,13,11,12,11,12,13,15,15,14,15,13,14,14,13,13,15,13,8,10,7,5,6,6,7,4,5,4,1,0,0
2022-03-29 14:00:00,0,4,8,9,8,12,11,10,9,13,14,16,12,10,10,10,9,14,12,14,14,17,15,13,14,14,17,16,17,17,11,15,14,9,12,13,10,11,11,13,10,8,8,10,8,5,3,2,1,5,8,12,12,10,15,18,18,17,13,14,14,16,16,19,18,13,14,13,14,15,18,20,21,21,22,23,20,20,16,16,17,17,20,23,24,12,17,15,12,9,8,10,7,9,10,3,1,0,0
2022-03-29 15:00:00,2,4,7,18,20,16,17,16,14,17,18,16,22,26,23,19,25,25,18,11,15,14,13,14,12,11,14,10,12,11,9,9,7,6,0,13,11,11,9,7,9,7,8,5,5,3,4,1,2,5,7,8,11,10,20,22,22,26,25,28,25,22,16,20,20,19,19,14,14,12,11,12,12,13,11,12,14,12,16,15,12,14,14,16,14,13,12,11,11,10,11,8,6,5,5,3,0,0,0
2022-03-29 16:00:00,1,6,15,16,16,12,14,8,7,10,9,11,11,25,24,32,32,32,30,29,17,16,17,15,16,17,17,20,21,22,13,23,22,20,20,25,26,25,19,17,17,13,17,13,11,7,4,2,2,3,11,15,13,14,17,19,20,22,24,26,26,30,27,27,29,28,16,16,20,21,19,20,19,14,16,15,18,17,18,17,16,15,14,15,13,11,15,14,12,8,9,8,6,2,5,2,0,0,0
2022-03-29 17:00:00,2,8,6,7,7,9,14,13,12,16,16,21,25,25,30,27,24,24,21,16,16,16,14,17,18,20,20,21,22,22,20,19,19,18,11,23,17,16,18,17,13,16,25,18,18,13,10,2,2,6,14,13,13,13,13,11,13,11,14,11,6,12,14,14,15,19,25,21,17,21,20,23,23,19,27,26,28,25,28,29,27,27,25,20,16,14,16,16,13,10,10,9,5,3,2,0,0,0,0
2022-03-29 18:00:00,2,5,9,11,10,13,14,12,14,20,21,21,23,19,19,22,21,25,20,19,27,30,31,30,35,35,34,30,29,28,28,25,24,27,28,45,41,41,35,32,27,22,34,25,17,10,6,4,5,7,11,15,19,13,14,13,14,14,15,16,17,20,20,23,21,20,18,18,22,27,32,35,36,30,39,39,40,32,23,22,22,19,19,17,20,23,18,20,19,17,19,15,11,4,3,2,0,0,0
2022-03-29 19:00:00,0,9,8,8,9,8,13,10,8,10,11,12,10,11,10,11,8,11,9,10,12,17,13,8,19,20,16,17,18,15,14,14,11,10,12,23,23,22,22,25,24,21,25,22,18,11,7,5,3,5,18,17,17,13,7,6,6,8,9,11,9,14,14,15,16,18,20,20,22,21,22,25,27,28,29,29,49,40,38,31,28,20,16,22,25,26,15,14,12,11,13,10,10,5,3,1,0,0,0
