Unnamed: 0,1_개포동차고지(가상),2_구룡마을,3_개포우성6차아파트,4_도곡교회.인바디빌딩,5_능인선원앞,6_구룡사입구,7_국악고교사거리,8_삼호물산,9_원불교앞,10_양재역말죽거리.강남베드로병원,11_뱅뱅사거리.구영동중학교,12_역삼초등학교,13_신분당선.강남역4번출구,14_강남역,15_신논현역.구교보타워사거리,16_교보타워,17_영동시장논현역,18_신사역3번출구,19_신사역6번출구,20_신사중학교,21_광림교회.현대고등학교,22_현대아파트,23_압구정파출소,24_한양아파트.압구정로데오역,25_일지아트홀,26_영동고등학교현대아파트,27_강남구청역,28_강남보건소.강남구립국제교육원,29_한국토지주택공사앞,30_선정릉역.무형문화재전수회관,31_선릉역,32_진선여자중고등학교,33_역삼e-편한세상이아파트,34_한티역3번출구.서울강남고용노동지청,35_삼성아파트입구,36_농협대치지점,37_대치SKVIEW아파트.서울교회,38_대치동미도아파트,39_공무원아파트,40_대청역,41_마루공원,42_대청초등학교,43_일원1동주민센터,44_가락시장.헬리오시티,45_가락1동주민센터,46_가락시장.헬리오시티,47_일원주유소.삼성서울병원후문,48_삼성서울병원사거리,49_연금매점,50_대치아파트,51_은마아파트,52_은마아파트,53_은마아파트입구사거리,54_도곡초등학교,55_한티역2번출구.서울강남고용노동지청,56_한티역,57_도성초등학교,58_진선여자중고등학교,59_선릉역.선정릉정문,60_선정릉역.무형문화재전수회관,61_한국토지주택공사앞,62_강남보건소.강남구립국제교육원,63_강남구청역,64_영동고교앞,65_일지아트홀.압구정동노인복지센터,66_한양아파트.압구정로데오역,67_압구정파출소,68_현대아파트,69_광림교회.현대고등학교,70_신사중학교,71_신사역5번출구,72_신사역4번출구,73_논현역,74_반포동,75_신논현역.구교보타워사거리,76_강남역,77_수협서초지점,78_서초문화예술정보학교,79_양재역.양재1동민원분소,80_양재노인종합복지관,81_동원산업앞,82_구룡사,83_구룡사입구,84_능인선원앞,85_도곡교회.인바디빌딩.건너,86_구룡산입구,87_개포동차고지(종점가상)
2022-03-31 21:00:00,3,0,0,1,0,2,3,9,10,9,10,11,17,13,16,14,9,8,10,10,9,10,10,6,12,25,13,13,14,11,10,10,13,19,18,21,22,20,16,16,14,9,6,2,0,1,1,3,0,4,6,4,18,17,15,14,16,13,11,15,14,10,11,9,5,8,8,10,9,10,9,19,18,10,14,17,13,12,11,10,8,6,3,1,1,0,0
2022-03-31 22:00:00,0,0,0,0,0,0,2,5,6,5,4,8,13,20,21,20,18,16,18,14,12,11,9,12,29,29,19,20,18,15,13,14,18,24,41,49,49,46,26,22,20,15,11,6,2,1,4,1,2,3,5,7,30,35,33,31,28,22,22,17,19,14,13,12,12,15,15,12,12,16,16,16,15,21,19,21,22,19,16,15,7,4,4,3,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,3,2,0,4,0,5,6,9,7,5,13,11,7,8,5,10,16,17,11,14,13,11,10,8,8,11,13,17,17,16,8,8,8,7,5,2,0,2,1,3,1,2,2,3,9,13,12,11,10,7,8,7,6,5,6,11,8,7,7,6,7,8,9,11,14,17,13,21,25,25,25,23,9,5,4,1,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,1,0,0,0,2,4,2,0,4,5,6,0,7,0,7,6,5,3,4,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,0,2,0,3,5,7,0,5,11,7,6,5,0,3,1,4,3,2,2,6,10,9,13,10,8,6,2,5,2,3,4,0,3,4,0,5,4,0,0,1,1,0,1,0,3,3,0,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,1,1,2,0,1,3,5,6,5,4,5,4,4,6,7,6,4,5,5,3,2,3,4,4,6,7,5,3,4,5,3,4,4,6,4,4,3,3,3,0,0,2,1,0,2,5,9,7,6,7,7,6,7,4,6,5,4,2,4,3,1,2,1,2,1,2,3,3,2,4,3,4,4,4,7,5,3,2,4,4,2,2,2,0,0,0,0
2022-04-01 07:00:00,1,2,5,6,3,8,12,14,7,14,11,12,13,16,28,26,25,24,24,14,12,7,6,9,2,11,12,10,11,8,5,5,8,8,12,14,14,15,4,4,0,2,1,0,5,12,14,15,15,20,19,20,18,16,14,23,31,28,25,23,27,26,26,14,11,9,9,6,3,7,6,9,19,21,33,34,29,31,32,21,5,4,2,0,1,1,0
2022-04-01 08:00:00,1,3,3,5,4,6,10,22,23,13,16,19,22,25,34,41,30,27,26,19,12,18,14,16,12,11,12,15,13,16,11,6,7,10,8,8,10,9,9,8,7,8,2,0,4,9,21,27,26,22,17,20,22,24,20,24,25,20,22,28,25,24,35,23,11,18,15,12,11,9,9,12,40,38,51,48,39,34,39,38,17,14,6,3,0,0,0
2022-04-01 09:00:00,1,0,1,4,0,5,6,11,11,17,16,17,16,19,27,24,27,27,27,16,10,27,25,19,11,10,7,11,9,15,9,5,6,8,4,4,2,4,4,5,6,4,2,1,2,12,15,16,15,17,15,14,12,11,9,10,12,11,21,24,25,23,36,24,11,9,11,6,6,7,10,13,29,27,27,23,20,18,19,18,11,7,4,2,0,0,0
2022-04-01 10:00:00,1,2,1,3,0,4,7,12,6,5,7,10,10,12,15,17,21,19,15,10,8,8,8,4,4,6,4,8,6,8,6,7,8,9,5,4,3,5,6,5,3,1,1,0,1,3,5,5,7,9,10,10,10,13,13,12,15,11,11,12,12,11,13,10,6,6,4,5,5,7,4,7,10,9,12,14,12,12,13,11,13,8,5,1,1,0,0
2022-04-01 11:00:00,1,1,2,3,0,6,5,9,10,11,8,9,9,11,14,14,16,15,15,15,10,11,9,8,9,9,7,8,6,9,7,7,8,7,8,9,7,5,3,2,0,1,1,0,0,2,5,6,8,10,11,11,8,9,3,9,8,6,9,7,5,4,4,5,4,5,6,5,8,12,11,12,14,11,10,9,11,10,8,9,3,2,3,1,1,0,0
2022-04-01 12:00:00,0,0,1,1,0,3,4,7,10,11,10,11,11,11,15,23,25,20,24,13,11,10,7,6,7,16,12,4,11,9,8,30,32,33,28,9,9,11,7,2,6,2,2,1,2,5,7,8,7,9,6,13,12,11,9,7,8,5,6,8,8,8,9,6,5,7,6,7,6,7,8,9,13,12,13,8,8,5,5,3,2,2,0,0,0,0,0
2022-04-01 13:00:00,2,3,0,4,0,4,6,16,14,11,11,12,12,13,15,14,18,18,23,19,18,19,16,11,12,15,8,8,13,11,8,12,13,15,13,11,10,9,7,5,1,4,2,0,2,4,6,8,7,14,12,10,11,10,10,8,9,10,13,12,13,12,11,9,8,7,9,11,12,15,13,18,20,18,20,15,14,12,8,6,5,3,2,1,1,0,0
2022-04-01 14:00:00,1,1,2,3,0,4,8,12,13,11,14,14,15,14,19,24,19,17,19,15,8,7,7,6,10,21,23,21,21,9,11,15,16,13,11,12,11,11,11,7,6,5,3,1,2,5,5,10,4,30,28,18,11,9,8,7,7,11,13,14,13,11,11,27,10,30,15,11,10,12,15,14,16,18,15,13,13,10,11,9,6,4,2,0,1,0,0
2022-04-01 15:00:00,3,0,0,4,0,3,7,14,10,20,19,17,22,24,21,21,19,16,16,15,18,17,17,12,15,19,13,15,16,24,25,28,24,25,16,16,17,13,8,9,8,7,6,2,1,2,5,6,18,23,20,15,14,12,13,14,12,17,21,21,16,15,18,18,16,19,32,21,27,25,24,26,23,22,12,18,18,17,16,10,5,4,3,1,0,0,0
2022-04-01 16:00:00,0,1,1,4,3,4,7,11,13,13,16,19,22,17,16,20,20,20,17,15,12,17,22,21,21,19,13,14,14,16,15,18,23,30,20,20,18,22,16,17,15,10,6,3,2,4,11,14,16,34,26,16,11,10,10,10,11,10,12,11,10,10,8,10,12,13,12,14,14,19,21,22,23,17,18,17,19,17,12,11,5,3,3,2,1,0,0
2022-04-01 17:00:00,1,2,3,6,0,8,10,25,27,30,30,30,35,37,36,30,21,18,19,18,17,18,15,13,19,37,27,24,20,12,10,15,19,22,18,20,18,20,14,18,13,12,5,2,7,9,14,17,18,25,26,23,19,19,16,18,15,13,13,10,11,10,13,13,12,16,14,12,13,16,20,23,24,21,23,24,21,18,15,12,8,5,3,0,2,1,0
2022-04-01 18:00:00,0,1,1,3,0,4,13,36,39,43,44,51,46,43,38,40,33,28,28,29,27,21,24,18,23,39,27,28,26,24,16,13,17,22,22,28,26,25,19,11,9,9,7,5,5,8,10,17,16,16,15,16,15,14,14,14,14,14,23,16,15,14,16,17,16,16,18,21,24,30,39,44,37,29,22,28,23,23,19,18,8,5,2,4,0,0,0
2022-04-01 19:00:00,1,0,0,2,0,2,7,13,13,17,18,20,22,25,28,28,15,16,12,7,9,10,12,13,23,41,25,25,18,23,14,13,16,17,20,24,23,25,22,25,23,22,14,4,2,2,4,5,5,6,9,9,11,11,13,17,15,13,19,21,19,14,19,15,13,14,15,9,17,19,21,25,29,26,19,18,16,17,14,13,8,5,3,1,0,0,0
2022-04-01 20:00:00,0,0,0,0,0,1,1,4,6,9,9,11,13,18,24,22,15,12,10,6,7,7,7,6,15,15,10,6,7,6,5,5,7,9,9,11,13,11,11,10,8,6,3,1,1,0,2,2,2,4,5,5,9,8,5,8,8,9,11,10,13,6,7,6,4,8,7,8,11,15,16,17,17,17,22,18,14,15,10,13,8,5,2,1,0,0,0
2022-04-01 21:00:00,2,1,0,0,0,1,3,7,7,6,6,7,11,13,13,13,12,8,9,10,10,13,14,15,19,26,19,20,17,18,11,11,9,15,18,24,21,18,10,11,8,10,6,2,1,1,2,0,0,0,2,4,11,14,13,17,12,12,14,12,11,11,9,8,8,10,9,12,12,14,13,15,14,13,16,19,19,17,15,15,10,9,4,0,2,0,0
2022-04-01 22:00:00,0,0,0,0,0,1,2,6,9,10,6,11,14,19,28,22,13,11,12,10,9,9,9,12,15,25,8,11,8,11,12,12,15,18,29,52,52,49,26,22,21,18,15,7,2,0,3,5,2,4,3,7,27,29,29,28,23,21,24,22,19,15,11,8,10,10,10,10,8,13,15,16,16,18,16,17,18,19,18,16,11,7,3,2,1,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,2,0,2,14,21,21,23,19,18,18,14,13,11,17,16,32,37,29,17,22,19,16,14,14,15,15,19,17,18,10,11,10,7,4,1,1,1,1,2,0,4,2,2,7,9,10,16,21,21,23,18,14,12,9,7,10,14,15,16,15,18,17,20,22,22,19,25,21,21,21,15,13,5,4,3,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,1,0,0,0,2,3,2,0,2,1,0,0,0,3,1,2,3,0,0,0,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,1,2,0,1,2,6,7,4,4,0,4,3,4,3,2,4,3,3,2,1,2,2,1,5,4,3,2,2,1,2,2,3,0,4,0,2,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,1,1,1,2,1,3,3,3,4,5,6,3,5,5,5,4,4,2,5,3,4,2,3,1,2,3,1,2,1,3,2,3,3,3,2,3,2,0,0,2,0,1,1,0,0,1,3,0,2,4,3,2,1,1,0,1,2,0,3,2,0,1,2,1,0,0,1,1,0,0,0,1,2,0,4,0,2,0,1,0,0,0,0,0,0,0,0
2022-04-02 07:00:00,0,1,1,1,0,2,4,5,6,3,3,3,4,4,4,3,0,3,4,3,2,1,4,5,6,5,4,6,5,6,5,4,4,7,2,2,1,2,1,0,2,2,1,0,1,3,5,8,3,8,6,7,5,3,6,5,5,4,6,6,3,4,5,3,2,1,0,1,1,4,1,1,3,3,4,2,3,1,2,0,2,1,0,0,0,0,0
2022-04-02 08:00:00,2,2,2,3,0,4,6,7,6,9,10,9,9,10,16,15,13,10,12,10,5,7,5,3,2,3,3,5,3,4,5,6,10,9,4,3,1,4,2,3,0,2,1,0,3,6,12,15,7,19,24,23,19,19,16,12,15,11,13,12,10,11,11,9,5,2,2,4,5,7,2,5,12,9,15,12,11,5,4,2,4,1,0,0,0,0,0
2022-04-02 09:00:00,1,2,3,2,0,5,8,11,12,12,14,14,16,12,22,23,28,26,24,15,12,10,9,8,6,10,7,11,13,11,10,10,14,13,4,3,2,4,2,1,1,1,4,0,4,9,15,19,21,26,25,25,15,14,12,12,11,10,16,16,18,22,30,19,12,10,8,6,5,6,7,10,19,14,15,10,9,7,6,5,3,1,2,1,0,0,0
2022-04-02 10:00:00,3,0,3,4,0,4,8,11,12,13,12,9,12,12,18,18,19,18,15,14,11,9,8,4,9,6,7,9,8,7,7,8,5,12,7,4,5,6,6,2,0,0,0,0,3,4,7,8,9,11,13,14,12,11,8,7,9,9,11,16,15,10,15,11,7,6,6,7,7,6,7,7,14,13,12,10,5,7,9,0,1,0,0,0,0,0,0
2022-04-02 11:00:00,2,1,0,2,0,4,7,13,15,14,13,13,13,15,24,26,27,22,23,19,10,10,7,7,8,8,8,14,13,16,12,10,11,10,6,7,8,8,6,4,1,3,2,1,5,10,17,18,17,21,20,16,11,12,7,8,8,9,13,13,13,15,16,10,7,9,10,12,17,21,20,22,28,13,13,9,10,11,10,6,4,2,2,0,0,0,0
2022-04-02 12:00:00,2,0,0,0,0,3,4,8,9,14,18,11,16,15,22,25,24,22,25,17,16,14,14,14,15,18,21,19,17,15,10,12,13,14,18,25,21,19,10,10,6,4,3,0,5,7,11,15,6,12,16,14,18,14,16,17,15,13,14,16,17,17,13,12,11,10,12,11,10,15,13,13,13,19,15,13,9,8,9,8,5,2,0,1,0,0,0
2022-04-02 13:00:00,1,2,3,3,4,5,7,13,16,15,12,9,11,18,26,31,34,29,32,22,15,16,10,8,14,9,11,13,12,12,7,14,20,20,21,21,17,14,8,5,6,7,4,3,3,10,15,16,17,24,23,19,17,16,15,15,17,15,15,16,14,10,12,9,11,10,9,10,14,17,19,21,26,20,12,10,10,9,7,7,4,3,2,1,0,0,0
2022-04-02 14:00:00,0,1,0,3,0,5,10,15,13,22,24,25,19,25,28,33,32,29,27,16,14,8,6,12,11,14,14,15,11,15,13,10,10,12,10,18,22,22,13,12,11,9,9,2,3,6,9,10,11,15,13,18,19,20,17,20,20,18,18,10,8,10,9,10,11,14,16,17,26,26,25,28,25,23,20,17,17,15,13,9,6,2,1,1,0,0,0
2022-04-02 15:00:00,0,1,2,3,2,4,6,8,12,10,14,16,17,20,21,27,22,22,23,13,14,15,11,10,13,14,11,12,10,11,9,10,13,17,15,20,19,18,15,12,9,5,3,1,0,6,8,13,14,16,17,21,15,12,13,14,16,16,16,20,20,19,21,18,14,12,12,13,11,18,16,21,28,26,24,24,22,19,17,17,8,4,2,1,0,0,0
2022-04-02 16:00:00,1,2,3,4,0,6,8,16,15,19,22,25,31,25,32,37,36,32,30,25,22,19,17,16,18,29,22,21,20,19,14,13,16,25,28,13,25,23,9,9,8,7,5,3,1,4,9,3,6,10,11,15,14,13,14,16,18,13,16,19,18,14,13,10,6,12,11,8,9,12,15,17,19,19,18,22,15,14,11,9,5,4,0,1,0,0,0
2022-04-02 17:00:00,2,0,4,3,0,5,13,17,19,19,20,22,24,21,28,28,33,34,37,24,18,18,14,8,8,10,9,9,8,9,10,13,14,16,17,22,23,22,17,14,12,11,5,4,2,7,10,12,5,14,12,13,28,25,24,22,20,16,22,16,17,17,16,16,16,20,23,15,19,26,29,33,33,29,21,22,21,20,21,18,8,7,6,1,2,1,0
2022-04-02 18:00:00,2,3,4,3,0,3,5,11,10,18,21,25,25,17,28,27,24,18,17,16,13,14,12,11,20,22,21,25,24,24,17,21,19,19,17,24,25,27,20,16,14,11,8,2,2,5,7,7,7,11,13,15,17,16,11,14,12,9,19,21,23,21,16,11,6,15,15,16,15,15,15,17,25,17,17,17,19,18,12,11,5,3,0,0,1,0,0
2022-04-02 19:00:00,0,2,2,4,0,5,6,7,4,9,11,12,11,12,15,17,13,12,13,16,14,15,15,19,20,26,25,25,23,21,10,8,7,7,9,13,14,14,11,11,9,8,4,1,0,3,4,2,4,6,7,1,9,4,8,7,7,7,9,10,9,8,16,16,11,12,10,10,9,19,18,21,20,18,11,13,11,10,5,4,4,3,1,1,1,0,0
2022-04-02 20:00:00,1,1,0,3,0,5,12,12,13,9,10,9,9,7,7,5,10,7,9,6,6,9,8,7,13,16,9,7,6,8,5,8,10,12,12,15,12,14,10,11,10,7,6,3,1,0,1,3,0,5,0,6,5,6,3,9,8,12,12,7,2,12,9,10,7,13,13,9,10,19,19,20,18,16,15,15,12,10,11,10,10,5,3,2,0,0,0
2022-04-02 21:00:00,3,0,0,0,0,1,6,5,4,5,5,9,8,8,10,12,11,8,8,10,8,8,8,7,16,28,18,15,19,14,12,12,13,15,17,19,17,13,13,12,6,4,3,0,1,1,2,5,0,3,4,6,10,18,15,9,10,11,8,10,7,6,7,4,7,9,10,8,9,14,16,15,15,16,17,19,17,16,11,7,6,2,1,0,0,0,0
2022-04-02 22:00:00,0,0,0,0,0,0,1,2,0,3,4,3,3,8,12,15,10,11,9,9,10,11,10,10,13,12,7,8,7,6,8,9,17,17,25,47,45,44,24,16,11,14,7,4,1,0,2,0,0,1,0,3,20,26,24,22,21,20,20,20,17,11,10,9,6,8,6,6,7,11,9,12,12,13,13,15,17,19,13,12,8,4,3,2,0,0,0
2022-04-02 23:00:00,0,0,0,0,0,0,0,0,0,2,0,0,3,9,11,14,12,9,16,15,15,19,16,16,30,32,22,19,18,17,14,12,12,16,17,19,18,16,10,7,6,4,3,1,0,0,0,2,0,3,2,4,5,7,6,5,4,4,3,5,5,6,5,6,6,10,11,12,10,10,10,11,12,13,15,22,17,16,11,10,6,2,1,0,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,2,0,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,0,0,1,2,2,3,3,0,2,1,0,0,1,0,0,0,0,2,2,5,6,5,4,3,3,2,2,2,3,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,1,0,0,0,0,1,2,1,0,3,0,1,2,2,2,3,4,5,5,2,0,1,2,0,0,0,0,1,0,0,1,3,1,2,2,3,0,3,2,0,0,1,1,0,0,0,5,3,2,3,2,4,2,3,2,6,1,4,5,6,2,3,5,4,1,0,3,0,0,1,0,0,2,1,2,2,2,3,4,4,2,0,1,0,0,0,0
2022-04-03 07:00:00,1,1,2,3,0,1,2,3,1,4,4,5,6,2,3,4,3,3,3,0,0,4,1,3,2,3,0,1,0,4,2,0,2,2,1,1,0,2,2,1,0,1,0,0,2,0,7,3,1,8,7,7,3,6,5,3,4,3,2,2,0,1,3,2,1,1,0,0,0,3,2,3,6,3,5,3,2,0,3,1,2,2,0,0,0,0,0
2022-04-03 08:00:00,0,2,3,3,2,2,3,5,4,3,2,4,5,5,9,9,7,7,8,6,7,5,5,0,4,5,4,4,4,5,6,6,8,7,4,3,0,0,1,3,4,3,1,0,1,3,9,8,10,13,15,10,12,11,10,11,7,6,5,5,4,2,3,2,1,3,1,1,0,0,0,1,4,5,7,1,2,2,2,2,1,0,0,0,0,0,0
2022-04-03 09:00:00,1,1,2,4,0,0,5,8,8,8,11,13,14,15,16,13,12,12,15,9,6,9,9,8,5,6,3,10,0,12,12,9,10,6,4,3,1,0,2,3,4,3,2,0,1,4,7,9,4,12,13,15,10,10,6,7,9,7,11,10,10,8,13,7,3,5,5,2,2,4,5,7,10,8,9,10,10,7,3,3,1,0,1,0,0,0,0
2022-04-03 10:00:00,1,0,0,2,0,0,3,8,7,8,7,10,9,11,13,12,13,13,13,6,4,5,3,3,4,0,3,8,8,7,8,2,7,7,4,5,2,4,2,4,0,2,1,0,2,5,7,9,0,11,10,7,6,5,7,8,8,8,8,11,11,10,13,10,7,6,5,5,5,6,9,9,10,0,8,8,7,4,10,10,8,8,0,0,0,0,0
2022-04-03 11:00:00,1,1,2,3,1,5,8,7,6,11,11,13,12,12,13,15,15,11,10,9,8,10,12,10,13,14,15,14,17,16,14,15,16,13,8,9,4,0,5,4,6,5,3,3,5,6,7,6,3,9,9,8,7,5,4,4,6,6,11,14,15,16,14,13,5,3,3,4,3,7,6,8,9,10,10,8,7,6,4,0,3,1,1,2,0,1,0
2022-04-03 12:00:00,1,0,2,5,0,8,10,13,14,11,11,14,16,13,17,14,13,11,11,9,8,9,7,8,6,6,4,7,4,8,4,13,19,26,12,14,13,13,6,5,3,0,4,2,3,8,13,9,9,13,17,15,23,21,18,19,27,26,24,26,26,22,23,17,12,10,9,6,8,11,7,10,14,12,15,6,11,12,12,10,3,2,1,0,0,0,0
2022-04-03 13:00:00,1,2,2,3,0,4,7,11,13,11,14,16,16,12,18,22,25,22,19,7,7,9,6,5,7,9,7,14,10,11,9,18,19,22,14,18,20,19,8,6,5,1,4,3,5,7,10,11,10,17,21,22,19,19,16,15,14,13,13,12,13,12,12,14,12,13,15,14,15,11,9,10,11,8,15,13,14,15,13,10,5,2,1,0,0,0,0
2022-04-03 14:00:00,1,0,0,0,0,2,5,6,6,11,10,11,12,13,13,15,16,14,15,11,12,13,12,9,13,15,14,13,9,10,7,8,10,10,14,14,16,13,8,5,3,6,6,2,1,3,7,9,10,9,10,12,15,13,11,10,10,12,11,11,8,8,10,10,8,6,8,9,9,7,9,10,11,11,9,9,7,6,4,4,3,1,0,0,0,0,0
2022-04-03 15:00:00,1,0,2,2,0,4,4,8,12,12,15,16,18,13,16,13,14,12,11,12,15,17,11,8,8,10,10,8,7,11,7,5,10,12,11,10,10,8,5,4,5,3,6,4,1,4,6,7,9,10,13,12,11,15,14,13,13,14,13,10,9,10,8,9,4,9,10,7,8,12,9,11,13,12,14,15,10,8,7,4,4,3,1,1,1,0,0
2022-04-03 16:00:00,1,0,1,3,0,3,5,10,9,12,13,10,15,15,18,19,24,21,18,11,9,9,10,10,7,7,6,7,7,7,10,12,15,8,10,16,9,15,9,6,5,3,2,1,1,3,5,2,6,11,11,12,13,14,13,12,12,10,8,8,7,8,9,8,7,9,8,7,9,19,18,18,20,20,15,12,11,8,10,8,3,2,1,0,1,0,0
2022-04-03 17:00:00,2,0,0,2,0,1,3,9,12,11,14,10,13,12,20,26,15,26,25,12,11,13,8,10,11,12,11,13,12,12,13,14,15,17,24,31,26,27,20,13,0,10,9,7,3,2,4,4,5,7,9,11,14,22,20,18,18,20,19,19,19,17,14,11,7,9,11,11,15,24,25,22,23,18,17,15,15,12,11,13,7,4,2,1,0,0,0
