Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_송파꿈에그린서문.위례포레샤인,4_웨례송파더센트레.송파푸르지오,5_호반써밋송파2차,6_세계로병원,7_거여아파트단지앞,8_거여역6번출구,9_거여역,10_보인고교.오금동삼성아파트,11_오금동상아아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_서울방이동고분군,16_방이우체국,17_송파나루역,18_송파구청.방이맛골,19_잠실역8번출구,20_잠실역.롯데월드,21_잠실리센츠아파트앞,22_잠실트리지움아파트앞,23_잠실역.롯데월드,24_잠실역1번.11번출구,25_송파구청.방이맛골,26_방이동사거리,27_송파나루역,28_서울방이동고분군,29_삼익아파트미성아파트,30_송파경찰서.오금역,31_가락래미안앞,32_개롱역3번출구,33_삼환아파트,34_거여역현대아파트,35_거여역7번출구,36_체육문화회관,37_세계로병원,38_호반써밋송파1차,39_웨례송파푸르지오.송파더센트레,40_위례포레샤인.송파꿈에그린서문,41_위례포레샤인.위례31단지후문,42_복정역환승주차장
2022-03-10 22:00:00,7,7,6,7,7,7,7,8,8,8,7,5,10,9,9,10,9,7,2,2,1,4,18,27,30,32,32,38,35,35,35,33,19,28,25,22,20,17,14,2,1,0
2022-03-10 23:00:00,7,5,6,7,6,4,3,2,3,2,5,2,4,0,5,4,1,8,1,0,1,2,7,13,28,28,30,29,24,19,15,13,14,11,14,11,9,9,5,4,2,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,1,2,0,0,3,12,15,16,5,0,0,17,0,15,11,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,4,3,3,3,4,2,5,7,9,8,7,3,9,12,13,12,4,5,1,1,0,2,3,2,2,3,3,5,6,5,2,4,6,6,7,10,5,8,6,7,2,0
2022-03-11 06:00:00,3,3,6,11,13,14,14,13,13,15,19,17,16,18,17,17,18,15,2,0,1,2,2,3,2,3,5,4,7,5,4,3,5,6,9,7,8,7,6,5,7,0
2022-03-11 07:00:00,5,8,20,31,34,45,49,41,50,54,53,54,53,41,41,48,47,36,1,1,2,3,7,6,6,8,7,9,16,19,19,12,11,11,15,17,18,20,19,20,20,0
2022-03-11 08:00:00,5,10,25,30,31,36,46,38,40,44,46,44,46,54,50,53,52,41,5,3,3,6,8,14,13,13,14,16,23,19,20,17,17,17,23,21,20,19,17,12,11,0
2022-03-11 09:00:00,4,5,8,10,13,16,17,21,25,25,25,28,30,32,34,38,40,30,2,1,1,2,7,15,13,12,10,9,9,6,5,4,9,11,10,8,6,5,5,8,7,0
2022-03-11 10:00:00,3,3,7,7,8,10,11,16,18,19,22,22,23,24,23,23,20,19,4,2,2,4,8,12,15,6,15,14,14,9,10,9,5,10,9,7,8,8,7,5,7,0
2022-03-11 11:00:00,4,4,7,9,9,11,12,12,14,14,13,15,21,28,25,23,25,17,4,2,1,2,6,10,18,16,6,8,15,11,10,8,5,6,11,4,10,7,6,4,3,0
2022-03-11 12:00:00,3,6,6,10,9,10,12,14,16,18,18,13,17,20,18,17,16,14,3,1,1,2,4,9,13,19,20,19,15,16,10,9,8,8,11,12,13,10,8,5,5,2
2022-03-11 13:00:00,4,4,6,8,10,12,12,14,17,15,14,15,15,19,19,18,17,13,5,2,3,2,9,13,20,22,23,21,34,30,29,29,28,23,19,15,12,12,12,7,3,0
2022-03-11 14:00:00,4,4,6,8,7,13,14,12,18,14,19,20,21,29,27,25,23,13,8,6,4,5,13,16,23,22,23,22,21,25,24,21,19,15,14,17,7,15,15,6,7,0
2022-03-11 15:00:00,8,5,9,10,11,15,18,17,20,19,13,20,26,25,22,22,21,15,4,3,3,4,12,22,24,26,26,26,23,25,21,26,24,20,18,14,13,13,8,6,4,0
2022-03-11 16:00:00,7,6,10,11,14,17,16,17,16,18,20,23,26,23,24,24,22,15,6,3,1,6,13,25,27,31,30,24,22,22,20,23,26,23,22,20,20,18,17,10,7,2
2022-03-11 17:00:00,12,11,15,24,21,23,19,11,16,14,18,15,17,20,17,17,17,15,7,5,4,7,18,29,30,28,29,27,25,26,24,24,24,21,21,21,18,16,12,8,6,0
2022-03-11 18:00:00,22,17,16,20,20,19,16,16,23,24,26,31,29,29,31,27,26,24,6,6,5,12,38,48,55,52,52,46,43,41,38,43,40,40,37,34,33,28,21,10,8,0
2022-03-11 19:00:00,14,12,15,14,13,14,12,10,9,10,11,12,20,18,17,16,23,17,4,2,3,6,22,48,45,45,43,36,34,37,31,29,27,19,28,26,21,16,10,4,2,0
2022-03-11 20:00:00,12,8,9,8,9,8,7,6,7,8,9,5,7,8,7,7,8,6,4,1,4,3,14,22,28,28,29,29,27,26,25,22,22,19,18,17,15,12,10,8,3,2
2022-03-11 21:00:00,9,6,6,7,6,6,4,5,4,4,4,6,6,5,4,4,5,5,4,2,0,3,15,24,30,31,33,29,24,25,21,19,16,14,15,15,14,7,7,2,2,0
2022-03-11 22:00:00,9,6,7,8,7,8,7,8,7,7,7,6,8,8,3,4,10,10,4,2,2,3,13,21,28,29,30,38,42,39,30,37,33,26,23,23,19,18,12,5,3,0
2022-03-11 23:00:00,6,5,5,6,8,7,6,5,2,4,1,2,6,5,2,5,6,8,1,2,0,3,15,20,28,22,28,25,19,19,16,16,16,12,20,19,11,9,7,3,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,1,2,0,0,0,3,4,2,1,0,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,7,6,1,3,2,3,3,4,4,4,5,3,4,5,5,3,4,4,3,0,0,1,1,1,3,3,5,6,7,3,5,7,6,5,4,5,0,3,2,3,4,0
2022-03-12 06:00:00,2,0,8,7,5,2,5,3,2,4,5,4,3,5,4,6,6,6,1,0,0,1,2,2,3,5,4,3,6,4,2,3,3,4,11,8,4,3,4,4,2,0
2022-03-12 07:00:00,1,3,5,8,9,10,11,11,13,9,10,10,12,13,12,11,11,4,1,1,1,0,1,2,3,2,4,2,4,4,3,4,6,5,8,7,5,6,3,3,4,0
2022-03-12 08:00:00,6,7,8,10,13,13,15,19,20,19,18,17,19,20,18,21,18,13,3,1,1,2,4,6,6,8,9,9,8,7,6,7,8,8,8,7,5,4,5,5,5,0
2022-03-12 09:00:00,4,5,9,14,14,15,19,20,19,20,22,20,24,26,25,23,22,17,2,1,0,2,5,8,8,7,8,8,12,12,12,12,11,8,11,12,10,7,8,7,6,0
2022-03-12 10:00:00,4,5,8,10,14,15,12,19,27,25,24,18,25,26,26,24,19,16,4,2,0,1,3,7,16,16,3,13,11,10,9,8,6,9,9,10,5,8,6,5,6,0
2022-03-12 11:00:00,10,3,12,15,17,20,21,20,24,25,26,27,31,28,30,30,28,21,1,1,3,2,7,12,12,13,14,12,11,13,14,13,10,10,8,7,7,7,6,6,7,0
2022-03-12 12:00:00,8,10,12,15,15,21,24,25,32,34,37,38,41,46,41,41,41,34,7,4,3,4,12,19,21,22,22,20,20,23,22,18,16,13,14,12,11,10,9,5,4,0
2022-03-12 13:00:00,4,5,8,11,16,21,19,18,26,29,31,32,36,39,36,34,32,22,5,2,1,6,9,12,24,27,28,26,24,17,16,16,16,14,14,12,15,13,10,5,4,0
2022-03-12 14:00:00,6,4,12,14,9,15,13,17,22,20,21,21,26,26,29,29,28,20,5,2,1,8,16,25,27,26,24,22,21,17,16,16,14,10,11,10,4,10,8,5,0,0
2022-03-12 15:00:00,6,6,9,12,12,17,19,17,18,18,20,23,27,34,33,32,31,18,6,4,5,5,11,18,20,17,23,21,16,17,15,13,15,10,9,10,9,13,12,8,10,0
2022-03-12 16:00:00,6,6,8,13,13,16,17,15,22,21,23,24,28,28,28,30,23,12,4,2,2,4,12,19,20,18,21,19,17,17,14,15,14,15,22,19,18,20,17,8,9,0
2022-03-12 17:00:00,8,6,8,10,13,24,20,13,19,20,18,18,23,24,29,27,24,17,5,3,4,8,20,32,34,29,32,31,28,30,26,24,23,20,21,20,19,11,9,5,7,0
2022-03-12 18:00:00,4,6,9,5,9,10,10,9,13,10,9,13,18,16,14,14,14,9,4,1,0,6,19,30,34,32,39,42,43,30,29,27,24,19,17,14,13,10,9,2,1,0
2022-03-12 19:00:00,9,5,10,12,4,5,9,7,10,12,12,12,16,19,15,16,17,9,5,0,2,3,15,25,27,29,29,24,21,20,18,24,21,17,20,21,17,14,9,4,3,0
2022-03-12 20:00:00,10,7,10,2,9,8,4,3,3,2,1,1,7,9,8,7,9,9,1,0,1,3,16,31,36,35,32,34,29,23,14,19,18,17,15,14,10,9,3,6,4,0
2022-03-12 21:00:00,9,7,5,8,2,4,6,4,6,3,5,5,6,5,0,4,8,4,2,4,4,5,11,25,30,33,37,25,35,30,27,25,17,21,17,14,12,8,8,5,3,0
2022-03-12 22:00:00,6,4,5,7,5,7,6,6,5,4,4,4,9,7,6,4,7,9,0,2,0,3,11,21,38,38,36,34,35,35,33,29,21,16,15,12,10,7,5,3,1,0
2022-03-12 23:00:00,6,5,2,0,3,4,3,2,3,3,2,0,6,4,3,2,2,6,3,0,0,3,10,13,19,26,27,25,20,20,15,13,15,12,13,11,12,9,5,3,2,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,2,1,2,3,0,3,3,4,5,3,4,1,4,5,4,2,5,4,1,0,0,0,0,0,0,0,1,2,4,4,0,0,5,6,7,8,0,5,0,5,0,0
2022-03-13 06:00:00,1,2,5,2,6,6,4,4,5,4,4,5,6,0,6,5,4,3,1,0,0,1,3,2,2,1,3,1,3,4,1,1,3,3,8,9,6,4,2,2,1,0
2022-03-13 07:00:00,1,2,4,4,5,5,7,3,4,5,6,8,7,8,10,12,12,10,1,0,0,0,1,2,4,0,5,2,5,4,5,6,0,5,3,3,0,3,2,2,2,0
2022-03-13 08:00:00,2,4,4,6,7,9,10,15,16,13,15,16,16,13,13,13,11,10,2,1,0,0,1,1,2,2,3,3,3,4,2,3,1,2,6,2,5,3,5,3,4,0
2022-03-13 09:00:00,2,3,6,11,12,14,15,16,18,18,17,14,16,22,22,22,17,7,1,4,0,0,3,5,6,7,6,7,6,4,0,6,3,3,4,5,3,4,3,4,4,0
2022-03-13 10:00:00,3,3,6,8,10,12,17,20,20,19,14,20,20,23,24,26,25,14,2,0,1,1,3,6,8,5,0,5,4,6,5,4,8,3,7,8,7,8,9,5,7,0
2022-03-13 11:00:00,5,4,6,8,9,9,11,10,12,12,12,11,16,21,21,21,18,16,4,1,2,3,5,4,7,5,6,7,6,7,6,7,3,5,3,3,4,3,3,1,2,0
2022-03-13 12:00:00,3,3,4,5,6,10,17,22,20,23,21,21,24,30,31,29,25,19,3,2,3,6,15,20,19,18,16,5,20,20,13,20,13,14,14,9,12,11,9,7,6,2
2022-03-13 13:00:00,5,5,9,12,14,16,13,15,16,18,24,25,30,33,30,30,28,24,2,1,0,4,9,10,11,13,13,17,16,12,11,12,14,15,15,15,10,14,10,7,4,0
2022-03-13 14:00:00,6,7,8,10,9,11,15,19,17,16,15,15,22,25,22,24,22,11,2,1,1,5,10,17,23,21,19,22,17,16,14,15,15,12,11,10,6,11,10,7,4,0
2022-03-13 15:00:00,5,6,11,14,13,15,13,18,19,25,25,24,23,22,17,13,18,12,4,3,1,2,15,26,24,23,25,24,23,21,13,16,13,15,13,13,9,12,7,6,7,0
2022-03-13 16:00:00,3,4,5,6,8,10,10,10,15,14,18,13,18,16,24,23,19,15,5,5,4,2,14,22,35,35,32,29,21,19,18,17,16,12,14,15,12,11,9,4,2,0
2022-03-13 17:00:00,5,4,6,5,7,8,9,9,11,10,14,16,18,18,17,16,15,10,3,0,1,4,14,22,30,30,31,31,29,28,25,23,20,11,12,13,11,11,7,5,4,0
2022-03-13 18:00:00,6,4,6,6,10,9,8,11,13,14,11,11,14,12,13,12,15,13,4,3,1,4,14,18,23,22,19,21,20,21,16,20,19,11,14,14,12,12,10,6,5,0
2022-03-13 19:00:00,7,3,2,4,5,5,5,4,10,9,0,0,10,11,12,9,6,10,8,7,2,3,15,16,19,13,23,20,20,20,18,16,16,12,15,12,7,7,4,2,1,0
2022-03-13 20:00:00,8,6,6,2,7,3,4,4,4,5,6,0,5,5,0,3,7,5,2,0,1,1,16,25,24,27,25,25,25,22,20,21,21,18,22,19,17,15,12,4,1,0
2022-03-13 21:00:00,4,2,1,5,4,7,8,8,8,7,8,6,9,7,6,5,7,3,1,0,0,2,11,18,24,28,29,25,25,21,18,18,19,18,11,8,7,6,4,3,2,0
2022-03-13 22:00:00,6,6,3,4,0,0,4,5,4,0,2,0,5,4,3,0,0,4,3,2,1,2,12,19,20,22,23,23,17,17,15,17,13,12,13,10,9,8,7,4,1,0
2022-03-13 23:00:00,2,0,3,4,1,0,3,4,5,3,0,7,2,0,2,1,9,9,1,2,0,3,9,10,17,17,16,8,13,15,14,15,8,13,11,10,7,4,3,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,3,4,1,0,1,11,14,16,17,0,0,16,17,16,13,12,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,3,2,2,2,3,3,9,13,15,6,7,5,5,4,2,6,8,6,0,1,0,1,4,6,0,2,3,5,5,4,2,4,4,5,10,12,4,9,8,7,9,0
2022-03-14 06:00:00,3,4,9,13,15,11,13,13,18,20,19,14,21,19,19,21,22,16,2,1,0,0,2,5,6,7,8,9,9,8,6,10,9,7,8,11,6,7,5,5,5,0
2022-03-14 07:00:00,7,7,22,38,43,46,54,56,60,56,60,59,55,42,43,42,47,46,2,1,2,2,5,8,5,7,6,6,10,10,12,12,10,8,16,19,19,16,15,13,15,0
2022-03-14 08:00:00,7,9,24,32,40,43,47,48,55,58,61,59,61,60,60,60,54,39,7,4,1,4,7,14,12,12,14,19,22,12,13,13,16,15,18,16,15,15,14,13,13,0
2022-03-14 09:00:00,3,5,7,13,14,20,21,21,24,25,28,30,31,36,36,39,33,28,2,0,2,2,6,11,13,12,13,10,9,9,6,12,11,7,7,8,7,7,6,6,6,0
2022-03-14 10:00:00,1,2,5,7,9,12,14,12,20,21,22,18,23,28,26,25,25,20,3,2,1,2,3,4,9,10,6,9,8,8,7,7,6,4,4,4,4,5,4,3,3,0
2022-03-14 11:00:00,3,6,6,8,9,10,12,15,16,16,20,16,18,19,18,14,13,12,4,3,1,2,5,8,11,8,9,9,8,9,7,11,10,8,7,6,5,7,5,3,4,0
2022-03-14 12:00:00,5,4,6,12,12,11,12,11,11,11,14,15,15,15,15,14,14,11,6,3,0,3,9,11,13,12,14,9,11,12,10,11,7,8,10,8,7,8,7,5,2,0
2022-03-14 13:00:00,7,5,8,10,10,12,15,17,21,20,19,18,16,14,15,12,13,10,3,2,2,3,8,13,16,17,15,18,18,18,16,15,16,16,16,13,13,11,9,8,3,0
2022-03-14 14:00:00,3,4,8,6,6,10,11,10,12,11,10,12,17,17,16,15,13,9,3,1,1,2,10,14,16,17,15,15,16,15,13,13,14,16,11,12,11,12,4,5,4,0
2022-03-14 15:00:00,5,7,10,12,12,12,13,14,16,15,14,12,18,17,17,16,14,12,2,2,1,4,9,11,20,21,23,21,23,31,28,26,22,21,17,17,14,10,7,5,3,0
2022-03-14 16:00:00,8,7,10,13,12,24,24,20,19,15,17,19,24,27,21,19,16,11,4,2,1,1,11,16,20,21,20,18,35,32,20,33,37,27,21,21,19,20,16,9,6,0
2022-03-14 17:00:00,16,9,11,13,16,23,18,11,14,14,15,16,19,23,22,21,22,16,7,5,3,7,21,31,37,34,32,26,21,24,21,23,23,18,27,23,22,13,11,6,5,0
2022-03-14 18:00:00,24,15,13,15,17,19,17,11,12,14,15,19,28,31,27,25,25,21,4,5,3,9,42,57,61,54,59,48,41,40,38,34,33,29,40,38,31,24,18,8,5,0
2022-03-14 19:00:00,21,15,13,13,14,13,12,10,10,8,6,5,9,7,7,8,10,7,3,4,3,8,32,46,48,46,44,44,29,40,41,39,36,29,43,31,22,16,13,4,3,0
2022-03-14 20:00:00,9,7,7,11,7,10,11,9,7,6,5,5,8,7,6,10,9,11,3,0,0,4,29,33,36,35,32,30,24,25,21,19,18,16,20,15,12,11,9,4,1,0
2022-03-14 21:00:00,7,6,11,11,14,15,10,9,10,9,7,6,8,8,6,6,9,5,2,0,1,1,15,21,24,26,27,27,24,21,18,18,20,16,25,22,20,14,7,3,1,0
2022-03-14 22:00:00,10,9,10,8,3,9,4,4,5,6,0,5,6,4,6,7,8,4,2,2,1,5,11,25,26,24,28,37,35,35,30,26,25,17,16,14,10,7,5,2,0,0
2022-03-14 23:00:00,4,3,5,8,4,7,3,5,5,2,2,2,2,2,4,0,0,4,1,1,0,2,8,15,20,25,25,23,19,13,9,10,12,9,20,20,16,13,10,6,1,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,1,3,1,0,4,12,16,17,6,3,0,18,18,15,12,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,3,3,3,2,2,2,5,5,8,7,8,6,7,3,0,8,9,8,3,1,0,2,3,1,3,1,5,7,6,7,0,8,8,6,6,7,7,5,6,5,0,0
2022-03-15 06:00:00,3,4,9,13,13,15,12,13,13,14,15,13,17,19,18,20,20,17,1,0,1,0,3,3,0,2,3,4,8,4,3,5,2,4,6,5,5,7,6,5,5,0
2022-03-15 07:00:00,4,6,20,33,36,50,52,43,46,47,47,39,46,34,32,37,35,35,4,3,2,3,7,10,12,16,18,19,24,16,18,15,9,10,14,15,13,13,12,11,19,0
2022-03-15 08:00:00,6,9,18,21,28,37,47,37,46,49,51,48,47,60,52,54,56,36,4,3,3,5,6,20,16,15,16,14,27,17,19,19,20,18,18,17,16,14,13,11,12,0
2022-03-15 09:00:00,4,4,8,13,16,17,21,26,30,30,29,31,33,37,35,33,31,32,2,1,0,3,6,10,13,11,10,9,10,12,10,10,9,10,9,9,7,9,7,6,6,0
2022-03-15 10:00:00,2,2,5,6,9,11,17,17,18,17,16,14,15,19,18,18,17,15,3,2,1,2,5,12,12,7,7,8,7,7,3,7,4,5,9,10,7,5,4,5,4,0
2022-03-15 11:00:00,2,3,7,11,11,13,15,12,14,16,17,17,19,22,15,17,20,17,3,0,2,3,6,8,14,12,10,10,14,13,11,11,11,8,7,7,9,10,8,4,4,0
2022-03-15 12:00:00,5,6,7,4,8,10,14,13,18,17,18,17,18,19,18,18,18,18,2,1,2,1,5,11,11,14,13,11,12,10,9,13,14,14,15,12,14,14,10,9,7,0
2022-03-15 13:00:00,4,5,12,11,10,11,18,16,15,15,17,13,14,16,18,20,21,15,5,3,2,5,8,9,14,14,14,14,15,15,13,11,10,10,10,7,7,6,5,5,6,0
2022-03-15 14:00:00,5,4,9,13,16,16,13,12,14,12,12,12,15,16,15,16,14,11,3,1,0,2,9,16,19,17,18,16,14,13,12,14,13,11,8,7,6,9,8,4,3,0
2022-03-15 15:00:00,4,5,6,7,8,13,12,12,15,13,8,12,14,15,15,13,11,10,2,2,1,3,9,14,17,20,20,22,48,42,40,40,34,31,20,17,13,13,7,5,4,0
2022-03-15 16:00:00,10,6,11,12,13,14,15,13,15,17,16,16,17,17,16,16,15,14,4,2,1,3,12,20,25,29,31,25,23,22,21,21,27,24,24,23,24,17,15,9,7,0
2022-03-15 17:00:00,12,9,10,17,18,19,13,11,12,13,16,15,23,23,24,14,24,15,3,2,2,7,26,31,48,42,42,39,37,30,24,24,24,22,31,28,20,16,12,8,7,0
2022-03-15 18:00:00,18,15,18,22,28,30,22,16,19,21,23,25,28,26,22,21,20,16,8,7,5,8,40,45,50,52,54,52,42,40,35,36,36,33,42,39,36,26,19,8,5,0
2022-03-15 19:00:00,13,10,9,11,11,9,10,8,7,5,7,8,11,10,11,12,13,12,5,4,3,7,21,50,53,48,47,41,39,39,36,46,44,31,39,35,32,28,20,5,4,0
2022-03-15 20:00:00,8,6,7,7,6,5,8,6,7,8,9,8,7,7,7,5,8,7,2,2,1,3,14,29,31,34,36,37,25,21,18,23,24,24,24,22,21,17,11,5,2,0
2022-03-15 21:00:00,4,5,8,8,9,3,9,6,8,5,8,4,7,9,10,9,13,10,1,1,0,2,10,14,18,17,21,16,16,15,14,13,16,14,20,15,12,11,7,3,2,0
2022-03-15 22:00:00,9,8,7,7,7,5,4,9,12,10,13,0,9,7,7,7,8,8,3,1,2,3,11,19,23,19,27,38,39,36,30,27,25,19,18,16,14,12,6,2,1,0
2022-03-15 23:00:00,8,8,10,12,11,10,7,6,6,6,8,7,13,9,7,2,6,3,1,0,0,2,10,13,26,32,34,28,21,21,19,18,16,14,17,14,13,11,9,4,2,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,2,4,5,0,0,6,14,16,18,5,0,4,18,19,0,13,10,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,2,1,3,2,3,4,6,8,10,6,9,3,7,6,4,5,4,4,0,1,0,2,3,4,1,2,5,6,5,6,1,2,7,5,6,8,9,8,6,2,7,0
2022-03-16 06:00:00,3,5,7,10,13,13,16,14,11,13,11,12,11,11,12,14,15,11,2,0,1,0,1,1,1,2,2,1,3,5,1,3,2,0,6,8,6,7,6,7,4,0
2022-03-16 07:00:00,7,8,24,38,44,49,53,41,45,42,42,35,40,38,36,35,36,30,2,1,1,2,5,7,9,11,13,14,20,19,18,11,11,12,17,15,16,15,13,14,17,0
2022-03-16 08:00:00,7,12,23,24,28,38,55,43,49,55,54,51,46,58,59,63,62,41,5,2,2,4,9,12,14,15,18,23,26,17,17,16,16,16,22,19,17,20,20,20,21,0
2022-03-16 09:00:00,5,7,12,13,15,17,21,21,22,25,25,23,37,48,44,43,41,28,3,2,1,3,4,8,11,10,9,12,10,14,13,13,14,12,9,8,9,7,3,6,7,0
2022-03-16 10:00:00,3,2,6,8,6,9,11,11,20,21,22,24,22,27,26,28,28,21,1,0,1,4,4,8,10,8,8,7,4,9,2,7,8,8,9,7,5,5,3,3,1,0
2022-03-16 11:00:00,5,4,5,5,7,10,11,11,14,14,16,15,16,17,16,15,15,13,3,2,1,3,7,10,10,11,13,13,9,8,4,7,5,7,6,2,5,6,5,4,3,0
2022-03-16 12:00:00,6,6,7,8,9,10,12,12,11,12,11,11,13,13,13,14,13,12,3,1,0,1,5,7,9,10,10,9,8,13,12,15,15,13,12,8,8,6,5,4,5,0
2022-03-16 13:00:00,9,8,8,10,13,13,17,17,21,18,18,19,17,20,11,18,17,12,6,1,3,3,6,11,17,15,16,13,13,14,13,12,12,11,11,13,12,9,6,4,4,0
2022-03-16 14:00:00,6,5,8,11,12,11,12,12,14,13,14,11,12,10,9,10,7,7,2,1,1,4,10,13,14,14,15,15,17,16,15,17,14,15,17,14,13,11,9,6,3,0
2022-03-16 15:00:00,6,5,5,10,12,13,13,14,15,13,16,14,17,18,16,14,13,11,5,3,1,4,9,15,17,20,22,19,18,19,18,19,19,17,17,14,12,12,8,3,2,0
