Unnamed: 0,1_거리공원,2_한국SGI,3_서울미래초등학교,4_신도림역,5_서울미래초등학교,6_거리공원.구로신협본점앞,7_구로보건소,8_구로구청후문,9_구로중학교,10_대림역,11_대림역12번출구,12_대동초등학교.명지성모병원,13_대동초등학교,14_흰돌교회,15_대림동우체국,16_동작상떼빌아파트,17_신대방역,18_신사동진양빌딩앞,19_보라매공원입구,20_보라매갑을아파트,21_롯데관악점.건강보험관악지사,22_봉천교,23_당곡중학교,24_은천교,25_봉일시장,26_은천초등학교,27_두산.벽산아파트.서울관광고등학교,28_현대시장앞,29_관악동부센트레빌아파트앞,30_중앙동성당앞,31_봉원중학교.행운동우성아파트,32_봉천사거리.위버폴리스,33_관악구청,34_관악경찰서.관악소방서,35_서울여상.서울문영여중고앞,36_서울대학교치과병원.동물병원,37_서울대학교,38_서울대학교치과병원.동물병원,39_서울여상.서울문영여중고앞,40_관악구청,41_봉천사거리.봉천중앙시장,42_중앙동성당앞,43_관악동부센트레빌아파트앞,44_현대시장,45_벽산.두산아파트.서울관광고등학교,46_은천초등학교,47_봉일시장,48_은천교,49_당곡중학교,50_롯데관악점.건강보험관악지사,51_보라매공원입구,52_신대방역,53_신대방경남아파트,54_대림동우체국,55_흰돌교회,56_대동초등학교,57_대동초등학교.명지성모병원,58_대림역,59_대림역,60_구로중학교,61_구로구청,62_구로보건소,63_한국SGI,64_서울미래초등학교,65_신도림역,66_삼각공원
2022-03-08 23:00:00,0,0,0,4,3,2,0,3,5,6,5,7,6,5,6,7,8,9,10,9,9,7,9,11,8,10,9,6,6,4,1,1,0,0,0,0,4,0,3,4,8,10,7,8,7,0,3,5,4,5,4,7,5,0,0,4,6,7,10,9,3,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,2,0,1,3,6,7,6,4,3,0,4,3,4,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,0,1,2,1,2,5,4,6,7,8,5,5,4,5,1,0,6,0,5,0,4,3,5,4,6,7,5,6,5,1,0,0,1,0,0,0,0,0,1,4,1,5,6,0,5,4,3,5,0,4,2,0,3,0,3,3,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,0,0,0,2,2,4,4,5,4,5,4,6,0,5,3,4,2,3,5,0,4,7,6,7,8,8,7,6,5,3,2,1,0,0,1,0,0,2,3,3,4,2,0,3,4,0,3,4,3,4,2,5,6,5,0,2,1,2,1,3,3,2,0,0
2022-03-09 07:00:00,2,4,0,2,0,0,2,2,3,7,6,7,8,0,0,0,5,2,4,3,3,0,2,3,5,4,2,5,3,4,3,1,1,0,0,0,0,0,0,1,3,5,6,5,6,0,4,4,3,2,4,3,0,4,5,4,3,0,2,0,0,3,0,2,0,0
2022-03-09 08:00:00,2,2,1,2,2,2,3,5,3,4,4,7,3,11,10,2,8,9,8,7,6,5,6,8,10,8,9,12,12,5,11,7,3,2,1,0,2,0,0,0,2,6,4,4,6,0,4,5,6,12,13,11,9,8,8,5,3,3,4,5,3,1,3,2,0,0
2022-03-09 09:00:00,3,5,0,3,2,3,3,6,5,7,6,8,5,9,10,10,9,9,9,8,6,4,7,9,13,15,18,19,17,14,15,11,9,1,0,0,0,0,0,3,3,5,7,8,9,8,5,4,0,5,6,3,5,4,5,5,3,3,2,3,2,2,4,3,1,0
2022-03-09 10:00:00,3,3,1,4,1,4,4,6,8,11,10,11,6,10,11,12,12,7,10,9,7,0,7,7,9,9,9,15,18,13,16,13,11,6,0,9,4,0,0,3,3,4,3,3,3,4,6,4,5,7,6,4,6,5,6,5,4,5,1,4,4,3,2,1,0,0
2022-03-09 11:00:00,0,3,0,1,1,0,3,4,5,2,4,7,6,7,4,6,5,6,7,6,8,7,7,9,11,12,12,12,13,14,0,8,3,0,0,2,3,0,4,8,7,9,8,11,12,14,17,16,12,13,10,9,10,5,11,8,6,4,2,0,3,2,1,0,0,0
2022-03-09 12:00:00,1,2,0,3,5,4,6,8,13,13,11,12,13,10,12,11,11,13,8,13,12,8,10,9,11,15,17,21,19,17,14,9,6,0,0,3,3,0,0,7,11,13,8,10,10,11,11,12,11,6,8,11,9,7,8,9,8,8,6,6,4,6,5,4,0,0
2022-03-09 13:00:00,1,3,0,7,6,4,7,8,7,8,8,7,11,0,13,12,12,11,7,9,5,0,6,6,11,10,11,13,14,14,12,6,4,3,2,0,2,0,0,5,11,15,17,17,17,18,15,14,15,9,9,10,11,14,16,14,14,12,8,7,5,6,8,2,0,0
2022-03-09 14:00:00,2,4,0,6,2,5,4,6,5,8,7,8,9,0,8,4,10,10,3,9,12,15,18,20,21,17,13,15,16,15,14,10,4,3,2,0,3,3,0,7,11,16,14,12,13,14,13,16,10,9,10,11,4,13,12,11,12,11,10,9,6,6,2,5,1,0
2022-03-09 15:00:00,0,0,0,3,6,4,5,5,6,5,5,7,6,8,10,11,8,13,12,11,14,12,12,11,11,12,12,12,11,11,10,6,3,2,0,0,5,0,0,10,13,13,15,13,15,14,14,12,16,24,23,18,17,18,14,11,10,8,4,0,3,5,6,4,1,0
2022-03-09 16:00:00,1,10,0,2,4,5,6,8,10,9,9,11,14,12,8,11,10,11,10,9,16,19,21,17,16,17,20,19,16,10,5,4,2,0,0,0,15,16,7,19,26,26,24,23,19,19,17,12,15,18,21,14,15,7,13,8,9,9,6,3,3,2,5,0,0,0
2022-03-09 17:00:00,1,1,0,7,8,7,7,6,7,8,7,8,9,10,12,11,9,9,11,11,14,13,13,12,12,11,12,17,14,13,10,9,5,0,4,3,5,0,5,5,11,10,7,8,5,6,4,3,5,13,15,15,16,17,18,0,18,19,16,12,6,5,7,3,0,0
2022-03-09 18:00:00,0,1,0,6,9,6,8,12,13,11,11,5,11,9,10,9,9,10,10,11,14,12,16,14,17,19,26,16,14,12,11,8,4,3,2,0,5,6,2,6,18,21,18,15,14,12,7,9,7,7,8,8,9,6,5,8,6,9,8,7,6,4,5,0,1,0
2022-03-09 19:00:00,0,1,0,6,6,7,5,7,3,8,10,9,9,9,8,9,5,8,7,7,10,9,9,6,6,5,6,1,1,0,1,7,2,0,1,0,3,4,3,5,10,16,13,11,12,10,5,7,4,7,0,6,1,5,0,5,5,6,4,5,4,3,1,0,0,0
2022-03-09 20:00:00,0,0,0,4,0,6,3,2,4,6,8,7,9,10,10,8,7,5,3,5,16,17,7,15,11,9,8,6,5,3,1,1,2,0,0,0,3,0,2,4,7,6,6,3,5,1,4,4,5,8,9,6,6,5,5,1,5,5,4,3,1,1,0,0,0,0
2022-03-09 21:00:00,1,0,0,6,0,4,5,5,7,6,8,4,4,8,5,5,6,7,6,7,7,5,5,5,9,4,9,6,3,2,1,0,0,0,0,0,2,2,1,4,14,14,9,8,5,7,7,8,6,8,9,5,7,6,5,5,4,5,1,4,2,3,2,0,0,0
2022-03-09 22:00:00,0,0,0,6,7,3,4,2,3,4,8,11,10,8,7,6,4,4,4,0,5,3,1,3,1,0,0,2,1,1,1,0,0,0,0,0,2,0,0,4,7,8,6,5,5,4,4,7,6,13,11,10,9,10,8,4,5,5,3,3,1,0,0,0,0,0
2022-03-09 23:00:00,0,0,0,1,0,0,0,0,1,0,5,4,3,4,3,2,3,5,5,4,6,0,6,3,9,6,8,9,6,4,3,2,0,0,0,0,1,0,0,2,2,0,0,2,0,0,3,0,6,3,0,5,4,3,2,2,2,6,5,4,3,1,0,0,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,0,2,0,5,0,7,10,6,5,5,0,6,3,2,5,0,7,5,0,0,6,0,12,14,20,20,19,12,10,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,2,1,2,0,0,3,6,1,11,8,6,6,7,5,1,4,0,3,2,3,1,1,2,3,2,3,9,3,8,7,6,6,0,4,4,2,0,0,0,1,4,3,4,6,7,8,5,9,6,8,7,2,3,7,0,5,4,2,2,0,0,0,0,1,0
2022-03-10 06:00:00,1,3,1,0,0,1,5,6,0,8,6,3,4,3,2,3,3,1,2,0,3,4,3,5,3,4,5,8,11,12,9,2,2,1,0,0,0,1,0,4,2,3,3,3,5,0,7,8,7,5,4,4,5,4,7,6,5,1,0,3,1,3,4,2,0,0
2022-03-10 07:00:00,8,7,0,4,3,2,8,10,13,12,10,7,9,13,12,9,9,13,12,7,9,6,10,9,15,17,34,36,38,38,33,21,23,21,1,0,1,1,0,2,4,9,12,11,13,14,16,12,15,14,15,14,14,10,14,15,11,11,0,10,4,8,11,10,0,0
2022-03-10 08:00:00,8,11,0,10,9,9,10,11,14,19,15,17,20,20,18,18,16,19,19,14,12,12,17,18,22,22,30,38,37,29,26,20,18,14,10,5,2,0,0,4,9,16,16,13,15,14,13,15,16,14,18,16,14,15,18,18,13,11,12,12,8,10,13,11,1,0
2022-03-10 09:00:00,0,2,0,7,0,7,4,9,11,13,10,12,14,16,14,15,15,14,13,11,13,5,13,15,18,18,18,20,25,31,21,12,8,7,4,3,1,0,2,4,8,14,14,15,13,12,15,13,14,9,10,8,9,9,10,10,9,8,9,8,6,5,6,4,0,0
2022-03-10 10:00:00,1,2,1,4,4,5,4,5,6,6,6,9,8,7,8,7,6,5,6,7,9,0,13,12,12,12,13,17,19,18,15,11,8,6,5,3,3,2,0,5,9,7,0,7,7,8,12,10,3,10,10,11,13,15,18,15,13,12,7,0,7,7,8,5,0,0
2022-03-10 11:00:00,1,2,0,2,2,2,3,2,1,4,4,6,3,5,8,7,5,2,4,6,8,9,8,7,10,15,15,19,17,16,12,8,3,2,0,0,1,2,2,6,14,11,13,11,12,9,9,7,6,7,7,9,9,6,7,8,7,6,4,5,4,5,4,3,0,0
2022-03-10 12:00:00,0,1,0,2,3,4,5,2,3,6,10,7,10,11,9,8,8,3,7,6,8,9,11,11,14,15,16,18,14,10,11,8,3,2,0,0,2,3,26,29,29,37,31,11,12,11,9,6,7,7,9,8,10,8,9,7,6,7,6,6,4,3,6,2,0,0
2022-03-10 13:00:00,2,4,3,3,4,4,6,11,13,12,12,6,11,9,9,9,9,9,9,7,7,6,6,8,9,10,13,15,15,14,9,12,9,8,6,5,3,2,6,11,17,21,30,22,14,12,12,12,9,12,12,14,3,14,14,0,6,8,7,7,5,7,5,4,0,0
2022-03-10 14:00:00,1,1,0,2,3,2,1,4,4,5,4,8,9,6,8,6,7,6,8,6,9,7,7,8,7,10,12,14,15,13,10,4,2,0,0,3,3,0,8,17,18,23,24,22,21,19,11,14,14,9,8,9,12,13,12,12,8,7,5,7,5,6,2,2,0,0
2022-03-10 15:00:00,2,5,0,5,2,8,9,7,9,11,12,7,0,11,7,8,10,11,13,10,13,12,14,9,11,15,15,12,11,10,8,7,2,1,1,0,4,7,0,8,11,17,15,13,15,21,19,4,19,11,10,10,11,14,13,15,14,12,10,7,5,7,5,1,0,0
2022-03-10 16:00:00,1,0,0,7,6,5,3,5,6,5,6,7,9,10,8,11,9,11,1,8,11,13,10,9,12,12,11,13,16,10,9,7,2,0,0,1,5,7,6,8,19,19,18,17,16,14,14,14,11,10,9,6,4,7,7,6,7,6,5,4,5,2,3,1,0,0
2022-03-10 17:00:00,1,5,4,9,10,8,9,8,13,15,17,20,20,18,13,12,12,11,12,13,19,18,10,15,14,14,12,14,13,11,7,5,2,1,0,0,11,15,13,7,15,18,22,17,14,13,11,10,9,11,12,11,12,12,11,10,10,11,8,9,5,6,9,8,0,0
2022-03-10 18:00:00,2,4,3,17,16,13,12,11,14,13,13,17,16,17,17,18,19,18,13,11,15,17,11,16,12,12,14,15,13,11,13,11,4,1,0,2,9,18,16,16,28,32,28,25,18,17,15,16,11,17,16,12,11,13,14,12,11,12,13,9,9,11,10,7,1,0
2022-03-10 19:00:00,1,2,0,8,0,12,5,4,4,7,6,9,10,15,13,14,10,11,12,10,8,8,10,10,15,13,10,7,7,6,5,4,1,0,0,0,14,17,15,8,13,14,12,14,12,11,10,10,9,10,11,13,13,11,7,7,6,9,10,5,7,5,7,6,3,0
2022-03-10 20:00:00,1,0,0,6,5,6,5,4,4,6,5,7,6,8,9,8,2,7,0,6,9,6,7,1,8,9,11,5,4,0,3,2,1,1,0,0,3,2,1,5,14,14,11,9,9,2,8,7,6,13,12,11,10,7,6,5,4,6,8,7,4,2,1,0,0,0
2022-03-10 21:00:00,0,1,0,5,4,4,5,7,5,5,6,7,6,7,4,2,8,6,5,6,4,10,3,9,8,0,7,3,4,1,3,2,1,0,0,0,2,2,1,2,10,12,7,6,6,4,5,0,7,6,4,5,5,7,6,0,5,8,7,3,5,2,3,2,1,0
2022-03-10 22:00:00,1,1,0,5,6,5,4,3,2,4,3,6,5,6,7,6,9,7,8,9,10,11,12,3,11,10,7,6,5,0,2,3,2,0,0,0,2,2,1,3,6,7,4,3,4,3,2,2,2,9,9,9,5,8,9,8,2,5,6,3,2,0,2,0,1,0
2022-03-10 23:00:00,0,0,0,6,3,2,4,0,3,3,7,5,3,3,0,3,4,9,8,6,9,10,6,8,7,3,4,3,2,0,1,0,0,0,0,0,2,0,0,1,6,5,3,4,1,0,3,2,3,4,5,2,1,7,4,5,2,4,5,0,5,2,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,1,0,3,0,2,3,11,12,9,8,7,0,6,5,0,6,0,8,6,8,0,7,0,12,14,16,14,0,0,10,8,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,5,0,2,0,2,3,2,3,5,3,4,3,5,3,0,3,2,3,3,2,0,4,5,6,5,7,4,9,8,6,5,4,3,0,0,0,0,0,1,2,2,3,5,3,7,9,10,9,8,10,6,4,0,4,6,3,4,1,2,1,2,1,0,0,0
2022-03-11 06:00:00,1,3,2,1,1,2,3,2,2,3,0,4,5,2,4,2,2,3,4,2,6,7,0,8,8,10,3,9,12,12,7,4,3,1,0,0,0,0,0,2,3,3,5,1,2,1,7,0,2,6,3,4,4,4,6,5,4,3,0,3,0,1,2,1,0,0
2022-03-11 07:00:00,3,6,5,3,2,2,5,10,10,9,6,8,7,10,13,10,8,6,5,9,8,7,6,5,7,8,17,21,22,19,22,22,15,15,1,0,1,2,2,2,3,7,11,11,14,13,15,13,15,15,13,14,14,18,21,19,18,12,3,9,4,11,18,14,0,0
2022-03-11 08:00:00,3,6,0,6,7,6,9,11,15,17,16,18,18,20,17,21,21,20,22,15,15,15,18,18,22,26,41,47,50,33,33,17,12,11,9,5,1,0,0,4,8,20,22,21,23,20,23,23,21,14,18,16,13,12,12,11,12,11,10,9,5,5,24,22,0,0
2022-03-11 09:00:00,1,6,1,4,0,3,5,7,8,9,6,10,11,10,11,12,11,14,13,8,9,8,9,13,19,21,23,27,27,20,18,14,5,3,4,2,1,0,0,5,9,9,8,8,10,8,1,9,10,6,10,14,14,13,11,10,9,7,5,6,4,5,7,5,0,0
2022-03-11 10:00:00,2,2,0,3,2,3,6,6,7,7,9,7,8,8,7,7,5,3,6,1,5,4,7,7,8,10,12,14,9,11,10,6,2,0,0,1,0,0,0,7,10,14,0,11,9,10,12,9,8,6,7,6,6,5,4,4,3,5,3,3,2,4,5,4,0,0
2022-03-11 11:00:00,2,0,0,4,0,5,3,8,8,9,6,8,9,8,6,7,7,8,8,9,15,14,14,14,17,20,19,18,21,17,13,8,5,0,0,1,2,1,0,6,14,17,15,16,14,15,14,6,12,7,5,6,8,6,8,8,6,9,8,0,5,4,6,4,0,0
2022-03-11 12:00:00,2,3,1,3,0,4,3,4,6,8,3,11,0,10,11,9,8,6,7,6,5,3,4,5,6,10,12,17,14,10,8,4,2,3,4,0,5,7,27,29,37,37,35,26,12,11,10,8,7,9,9,9,8,9,10,9,8,5,4,4,4,4,5,3,0,0
2022-03-11 13:00:00,0,4,0,3,4,4,5,8,9,11,10,10,11,9,7,8,9,13,5,12,9,0,11,13,18,16,16,20,9,16,16,12,2,1,0,1,2,3,0,5,12,16,13,12,12,10,11,0,11,10,9,8,8,0,6,5,8,6,4,5,4,4,7,5,0,0
2022-03-11 14:00:00,1,0,1,5,6,5,5,6,2,10,9,6,10,10,9,13,13,12,10,9,7,0,6,6,8,9,10,10,8,7,6,3,3,2,1,2,3,0,1,8,14,16,16,18,20,11,16,12,11,11,10,11,12,12,11,11,10,11,8,6,5,6,5,4,1,0
2022-03-11 15:00:00,0,3,0,3,4,3,4,4,6,6,6,8,6,8,10,4,10,6,9,8,14,14,14,13,15,14,13,13,7,11,6,3,1,0,0,0,5,4,0,13,18,17,15,17,11,9,7,6,0,15,13,12,11,13,12,11,11,13,10,7,5,5,6,4,0,0
2022-03-11 16:00:00,2,3,0,6,3,3,5,6,5,7,8,10,8,10,9,8,5,6,6,5,8,8,9,11,10,9,9,14,13,11,7,5,2,1,0,0,8,7,14,15,20,22,21,15,15,12,10,11,9,9,11,8,6,8,5,7,7,6,4,6,4,4,5,1,4,0
2022-03-11 17:00:00,1,2,3,10,7,8,5,10,13,16,15,11,10,11,12,13,15,15,13,14,16,15,19,21,21,21,17,19,17,14,12,6,3,0,0,0,8,9,6,9,20,23,24,19,17,15,11,10,10,10,12,10,12,12,13,12,11,9,7,6,5,7,10,9,1,0
2022-03-11 18:00:00,1,2,0,16,0,11,8,9,5,11,12,16,17,17,16,17,17,18,18,19,20,23,21,18,18,19,19,17,17,12,10,3,7,6,0,0,10,10,9,12,29,25,21,17,15,14,12,6,6,19,16,13,11,10,11,10,9,8,8,7,8,14,18,17,1,0
2022-03-11 19:00:00,3,2,1,5,8,7,4,3,5,5,8,12,14,13,14,14,10,17,16,16,17,10,17,16,9,9,7,11,8,7,3,2,2,4,3,2,3,4,0,5,17,17,18,19,14,12,10,11,8,11,8,10,11,10,8,5,7,7,5,3,6,4,5,4,1,0
2022-03-11 20:00:00,0,0,0,8,0,6,5,4,4,7,8,6,8,8,9,8,7,5,5,8,7,4,7,4,7,6,5,4,3,2,2,0,0,0,0,0,14,15,0,5,11,12,9,12,11,11,9,12,9,9,9,8,7,6,7,4,6,8,4,4,3,2,4,1,2,0
2022-03-11 21:00:00,1,0,0,4,3,4,3,4,5,6,6,8,8,7,6,7,1,6,8,10,9,8,9,9,8,9,7,7,6,4,1,1,2,0,0,1,1,0,0,3,18,17,13,9,9,10,7,6,6,8,7,10,8,9,8,5,6,3,2,3,2,3,3,1,0,0
2022-03-11 22:00:00,0,1,0,8,6,6,3,5,3,6,7,9,7,3,2,8,7,6,4,4,7,5,8,5,6,4,5,4,6,3,4,3,1,0,0,0,1,2,0,2,5,9,5,4,6,7,3,2,4,7,5,5,5,5,8,3,3,8,5,5,3,2,2,1,1,0
2022-03-11 23:00:00,0,0,0,7,7,6,3,4,5,0,5,7,8,6,5,0,4,6,7,3,5,6,8,2,7,3,4,6,6,5,4,2,0,0,0,0,0,0,0,2,5,6,4,2,1,1,1,1,1,3,3,5,5,4,4,3,3,3,3,2,2,3,2,1,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,2,0,0,1,7,7,6,9,5,0,0,2,1,4,0,0,2,0,0,0,3,0,4,3,0,0,2,1,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,2,0,0,1,0,2,3,1,4,8,0,3,5,4,4,3,1,4,4,3,2,1,3,5,0,0,6,7,6,5,3,2,1,0,1,0,0,2,0,0,7,8,9,9,4,9,8,7,10,10,7,2,6,6,5,4,4,4,3,2,5,4,2,0,0
2022-03-12 06:00:00,0,0,0,0,0,1,0,0,1,0,2,2,4,4,5,4,3,0,0,4,3,4,2,0,2,0,4,4,5,4,2,0,0,0,0,0,0,0,0,0,1,1,3,4,5,5,6,0,7,8,1,7,5,2,6,5,3,1,0,1,1,0,2,0,0,0
2022-03-12 07:00:00,3,0,2,1,0,2,3,5,6,5,4,5,5,6,7,5,3,1,7,0,4,2,4,4,3,4,0,2,3,3,2,4,1,0,0,0,0,0,0,1,0,4,2,6,4,5,7,8,8,6,4,3,5,6,6,5,3,2,0,1,1,2,3,2,1,0
2022-03-12 08:00:00,3,8,7,5,1,5,4,4,7,7,4,7,8,9,8,8,6,5,6,5,4,2,3,6,8,11,14,16,18,19,17,9,3,2,0,1,1,0,0,2,6,5,6,7,11,10,11,12,4,12,11,13,13,11,9,7,5,6,6,4,4,3,5,3,0,0
2022-03-12 09:00:00,0,3,3,8,7,7,6,10,13,12,13,13,13,12,16,17,17,20,0,16,11,9,8,9,12,12,17,16,17,17,16,13,11,0,0,10,1,0,0,2,7,7,10,9,8,9,10,9,6,6,6,8,6,7,8,7,5,3,4,4,4,4,6,4,0,0
2022-03-12 10:00:00,2,6,0,4,5,5,7,5,4,6,8,8,9,10,11,12,14,14,13,12,7,6,8,9,10,9,16,18,18,16,16,14,8,6,5,4,1,2,1,2,4,9,7,5,4,5,6,6,6,5,3,10,9,13,12,6,9,8,9,8,2,2,3,1,0,0
2022-03-12 11:00:00,0,2,0,3,0,4,5,4,7,7,6,9,11,11,11,8,8,12,8,11,12,0,11,11,14,18,22,32,33,19,16,13,10,0,9,8,4,0,0,4,11,17,16,17,18,18,14,10,9,10,5,8,0,6,7,6,4,5,0,4,5,9,5,3,0,0
2022-03-12 12:00:00,1,2,0,3,7,6,8,5,4,3,4,6,8,9,9,8,9,0,7,6,13,17,16,15,16,17,16,19,30,27,21,12,7,6,2,4,5,6,0,8,14,17,19,18,16,16,14,11,5,9,9,9,11,10,9,9,9,11,8,7,6,7,7,5,0,0
2022-03-12 13:00:00,0,1,0,6,5,5,4,8,8,6,12,13,15,7,0,13,13,12,12,11,11,10,12,11,11,12,12,18,19,10,14,10,3,2,0,0,3,1,0,5,13,19,19,17,18,19,15,15,15,11,10,13,12,13,13,8,8,9,7,0,5,7,7,1,0,0
2022-03-12 14:00:00,1,5,4,12,10,7,4,4,2,5,0,6,7,8,7,13,11,10,10,12,13,0,13,16,15,14,15,16,14,12,10,8,4,0,0,1,7,0,0,6,13,19,19,18,20,23,21,8,19,9,9,8,8,9,9,13,10,10,8,6,6,6,4,1,0,0
2022-03-12 15:00:00,3,6,5,2,3,4,5,8,7,8,10,12,14,13,15,14,13,11,12,10,10,11,17,12,21,28,26,27,21,17,11,5,2,4,1,3,7,0,6,9,11,12,11,11,9,7,10,9,8,7,0,9,4,10,9,8,9,9,8,8,3,5,6,5,0,0
2022-03-12 16:00:00,0,1,3,3,4,5,6,8,8,10,10,13,15,14,12,13,14,17,19,14,13,12,15,16,15,16,15,16,13,10,7,3,2,0,0,0,6,9,10,9,23,25,25,23,21,17,12,15,14,12,13,15,14,17,17,15,12,12,11,11,9,4,3,0,0,0
2022-03-12 17:00:00,0,15,12,12,9,8,5,4,5,7,8,11,12,13,12,12,13,14,12,14,13,10,9,9,7,0,8,10,11,9,8,5,2,1,0,0,7,0,3,6,16,18,15,15,15,11,10,11,11,15,16,11,12,13,12,11,10,9,4,7,8,5,33,26,0,0
