Unnamed: 0,1_보성운수기종점,2_신림복지관앞,3_난우중학교입구,4_우림시장.난곡보건분소,5_남강중고등학교입구,6_세이브마트앞,7_신일교회앞,8_난곡우체국사거리,9_신림청소년독서실.신림체육센터,10_난곡입구,11_호림박물관,12_남서울중학교.성보중고등학교,13_신림사거리.신림역,14_관악우체국.양지병원,15_KT&G관악지점,16_봉천역.관악초등학교,17_KT관악지점,18_관악구청,19_청룡시장,20_영락고교.영락의료과학고,21_e편한세상서울대입구아파트,22_쑥고개,23_신림2교,24_서원동문화교앞,25_신림사거리,26_신림사거리.신림역,27_남부초등학교,28_호림박물관,29_신림청소년독서실.신림체육센터,30_난곡우체국사거리,31_신일교회앞,32_세이브마트앞,33_남강중고등학교입구,34_우림시장.난곡보건분소,35_난우중학교입구,36_신림복지관앞,37_보성운수기종점(가상)
2022-03-31 04:00:00,5,4,9,19,24,30,41,42,41,34,0,33,32,32,18,15,11,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,2,2,4,8,13,15,17,24,22,21,10,11,6,20,31,23,13,2,1,3,2,3,5,8,8,7,3,0,8,4,7,4,1,3,0,2,0
2022-03-31 06:00:00,1,2,5,12,16,18,20,25,24,24,27,23,5,2,1,3,2,4,4,3,5,4,5,6,5,7,6,7,0,6,4,3,1,2,1,0,0
2022-03-31 07:00:00,11,13,18,33,39,41,43,43,38,40,42,39,17,15,11,12,11,7,9,9,10,10,16,26,10,13,14,16,17,16,14,13,5,6,2,5,0
2022-03-31 08:00:00,7,14,18,33,43,52,53,51,48,49,54,46,20,21,20,17,15,11,11,10,13,12,12,18,11,13,15,14,13,12,9,10,11,8,5,0,0
2022-03-31 09:00:00,3,8,11,27,37,42,48,52,55,53,53,50,18,16,15,11,9,10,10,10,7,8,8,13,5,6,7,4,7,6,5,3,1,0,0,0,0
2022-03-31 10:00:00,1,8,10,20,24,27,30,31,29,28,28,25,9,10,9,11,9,7,5,7,9,11,9,8,6,15,16,17,16,12,4,8,6,3,2,0,0
2022-03-31 11:00:00,1,4,10,14,15,17,18,17,18,19,16,15,10,11,4,8,6,7,6,8,8,6,7,8,8,11,10,7,10,10,9,7,4,5,2,1,0
2022-03-31 12:00:00,3,5,6,10,11,14,17,12,17,13,16,11,11,9,7,7,4,7,7,7,8,9,8,7,6,8,10,11,10,8,7,6,4,3,2,0,0
2022-03-31 13:00:00,5,6,5,9,11,14,16,17,16,13,14,13,8,7,7,8,7,15,12,14,8,14,14,11,10,12,15,14,13,12,11,10,9,4,3,2,0
2022-03-31 14:00:00,1,2,3,11,23,25,25,25,16,24,20,21,17,16,15,20,14,16,13,6,13,8,9,9,12,19,22,9,20,19,17,13,11,5,4,0,0
2022-03-31 15:00:00,1,3,8,11,10,13,15,27,26,24,25,22,17,16,4,13,11,15,14,15,12,10,11,10,11,27,29,30,31,27,24,17,13,9,5,4,0
2022-03-31 16:00:00,0,3,4,7,11,13,13,16,14,12,11,12,8,8,6,9,8,27,27,34,34,39,31,30,26,36,37,36,33,32,28,27,7,6,5,1,0
2022-03-31 17:00:00,2,4,7,16,16,18,21,23,25,27,0,18,9,10,3,8,6,20,22,26,25,20,14,12,21,40,26,16,17,25,20,22,17,12,5,0,0
2022-03-31 18:00:00,2,5,6,13,15,17,17,18,21,26,24,22,13,13,12,17,15,31,33,34,30,21,21,21,25,55,55,55,45,45,41,29,20,12,11,9,2
2022-03-31 19:00:00,0,3,1,7,7,9,9,8,7,10,9,12,7,3,0,7,5,25,27,28,24,15,14,17,22,35,22,53,52,50,44,32,23,10,6,5,0
2022-03-31 20:00:00,2,3,3,3,3,7,10,6,11,8,10,9,7,9,8,7,7,26,28,22,26,20,17,13,14,24,25,22,20,19,19,18,12,6,3,5,0
2022-03-31 21:00:00,1,1,0,3,6,7,6,5,2,2,4,5,5,6,5,6,8,25,26,24,20,14,13,10,13,30,18,24,21,19,17,17,13,6,3,1,0
2022-03-31 22:00:00,2,1,0,3,3,4,5,5,0,4,2,4,4,6,6,6,9,23,22,22,19,12,10,8,11,29,29,30,29,26,25,22,13,10,6,4,0
2022-03-31 23:00:00,1,2,0,1,2,2,4,3,4,1,0,5,3,2,1,3,0,14,13,13,14,9,10,12,9,21,17,16,25,23,22,18,14,12,4,2,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,6,3,11,21,25,34,42,41,36,33,25,32,28,26,20,17,14,3,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,4,3,11,21,24,19,18,17,15,16,13,18,15,9,24,10,5,3,5,5,5,7,10,9,9,6,10,11,10,9,8,5,4,3,1,0
2022-04-01 06:00:00,2,3,4,12,20,22,26,28,29,30,19,29,24,4,4,3,3,4,3,4,5,7,6,7,2,7,7,9,8,3,7,5,4,1,0,0,0
2022-04-01 07:00:00,13,19,23,33,43,50,50,54,56,47,31,44,19,11,10,7,8,11,10,7,10,10,17,24,10,8,10,11,10,12,11,10,5,3,4,3,0
2022-04-01 08:00:00,7,9,11,33,43,50,52,51,54,53,58,53,22,22,18,14,15,11,9,10,9,13,16,24,10,11,12,9,12,14,7,8,7,4,3,1,0
2022-04-01 09:00:00,4,7,11,20,27,31,35,36,40,37,38,36,14,14,13,13,10,8,10,10,9,9,9,14,10,13,18,20,19,17,14,10,8,6,3,1,0
2022-04-01 10:00:00,3,14,17,22,26,27,27,28,32,23,15,33,13,13,10,10,7,5,7,8,9,10,10,9,5,6,7,0,7,9,7,6,5,1,1,0,0
2022-04-01 11:00:00,2,4,5,7,9,15,19,20,21,18,10,18,7,8,10,8,8,9,11,10,13,13,11,15,10,13,11,12,14,12,11,8,5,4,2,3,0
2022-04-01 12:00:00,3,5,9,14,19,28,30,27,23,15,21,19,10,9,9,7,6,10,12,16,11,10,9,9,8,14,14,14,15,14,15,12,10,9,8,3,0
2022-04-01 13:00:00,2,3,6,6,5,7,10,12,14,16,14,17,10,9,11,14,9,15,14,12,12,10,12,9,11,11,11,14,12,9,7,7,6,5,3,2,0
2022-04-01 14:00:00,2,3,5,12,12,18,24,26,23,20,22,21,13,13,11,10,12,17,18,14,13,14,11,12,16,27,30,30,5,8,10,8,7,2,0,1,0
2022-04-01 15:00:00,1,4,5,7,8,11,12,9,29,28,14,24,15,12,11,13,14,18,17,18,18,17,16,14,14,16,15,13,30,29,27,21,15,12,10,8,0
2022-04-01 16:00:00,2,1,6,19,24,24,24,24,22,24,19,22,18,13,13,13,11,20,20,22,19,22,21,19,18,39,40,39,37,34,25,16,12,5,4,1,0
2022-04-01 17:00:00,1,5,6,9,14,21,28,30,31,16,12,17,11,11,8,14,12,25,26,25,23,22,19,16,18,41,45,36,45,41,35,24,20,10,6,3,0
2022-04-01 18:00:00,1,7,9,19,21,25,30,31,30,32,31,32,14,12,10,15,14,37,36,35,32,26,20,19,23,54,53,55,55,55,48,39,27,16,14,10,0
2022-04-01 19:00:00,0,4,4,10,11,18,19,12,18,13,18,22,8,7,6,12,12,53,54,51,48,29,17,18,19,58,61,60,59,56,48,35,23,11,10,7,0
2022-04-01 20:00:00,0,2,2,3,4,1,5,5,4,3,0,6,4,3,4,4,6,25,26,26,22,14,12,13,13,26,27,29,24,20,19,16,11,6,3,3,0
2022-04-01 21:00:00,0,3,2,4,4,5,5,4,5,6,5,4,4,5,4,8,7,25,25,23,23,18,11,7,11,30,29,27,28,25,15,20,16,5,3,2,0
2022-04-01 22:00:00,1,5,0,3,4,6,10,8,9,8,11,12,6,5,8,8,6,33,35,28,25,18,16,15,19,36,41,43,30,29,27,19,14,6,4,4,0
2022-04-01 23:00:00,0,0,0,0,2,0,4,5,5,6,0,6,9,11,10,7,6,27,23,22,18,11,10,9,15,27,23,40,37,35,31,30,14,5,4,2,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,3,2,3,8,11,16,17,20,10,8,5,6,9,5,4,8,7,3,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,6,4,5,10,14,14,16,10,19,15,0,8,13,11,2,11,0,2,1,2,3,2,3,4,5,5,6,0,7,5,6,5,3,1,0,0,0
2022-04-02 06:00:00,2,3,5,9,13,15,22,23,22,23,22,13,4,3,4,4,2,3,2,1,3,4,3,4,3,4,4,0,0,0,3,4,3,2,1,0,0
2022-04-02 07:00:00,2,5,9,13,16,20,13,12,13,3,10,14,9,6,5,3,2,3,3,1,4,3,4,4,3,7,6,0,8,5,2,4,3,2,0,0,0
2022-04-02 08:00:00,4,7,8,21,25,28,31,32,31,30,31,29,11,9,8,7,6,7,7,5,5,5,7,10,5,10,12,7,12,10,7,4,3,1,0,0,0
2022-04-02 09:00:00,2,6,12,23,29,23,26,27,29,28,24,31,12,10,10,9,8,11,11,12,12,13,11,9,5,14,12,12,10,9,6,5,3,2,1,0,0
2022-04-02 10:00:00,2,4,6,18,20,33,41,39,35,37,29,32,18,12,13,9,7,8,9,10,7,8,7,9,9,10,12,13,12,7,6,6,3,2,0,0,0
2022-04-02 11:00:00,4,10,11,17,23,33,37,42,43,42,44,41,21,16,15,11,9,13,16,14,15,14,13,12,12,17,15,14,13,11,9,7,4,3,0,2,0
2022-04-02 12:00:00,3,7,9,17,27,33,35,44,43,42,21,37,12,16,12,12,10,14,12,6,13,13,11,15,11,24,24,0,20,17,13,11,8,5,4,1,0
2022-04-02 13:00:00,1,6,8,25,30,38,43,46,46,42,43,41,12,14,14,12,11,17,21,21,19,20,18,18,13,31,35,37,11,10,6,5,4,5,4,2,1
2022-04-02 14:00:00,0,2,3,14,18,22,23,22,22,22,19,21,7,5,3,8,7,16,15,10,16,15,15,17,12,27,29,14,33,27,22,16,11,8,6,0,0
2022-04-02 15:00:00,0,1,2,4,7,11,13,15,16,17,10,17,13,11,12,13,11,13,15,17,18,14,16,14,11,22,23,25,15,24,22,16,11,5,3,1,0
2022-04-02 16:00:00,1,3,5,8,9,10,12,15,16,10,0,15,5,6,5,7,5,22,20,19,14,12,12,11,14,25,26,24,27,24,22,19,14,6,0,1,0
2022-04-02 17:00:00,1,4,2,9,13,14,17,23,22,22,15,23,23,23,13,22,18,21,21,22,20,13,14,9,15,26,30,32,27,24,20,12,11,6,3,2,0
2022-04-02 18:00:00,3,5,4,10,12,15,13,5,14,17,13,15,7,6,6,11,6,26,28,27,21,15,16,14,12,19,19,22,19,23,20,15,10,5,2,2,0
2022-04-02 19:00:00,0,3,4,8,13,14,19,20,19,8,7,18,6,7,5,5,1,20,21,20,18,11,12,11,16,29,30,29,29,25,24,19,14,6,4,2,0
2022-04-02 20:00:00,1,0,4,6,8,7,9,8,8,10,10,11,5,6,7,8,10,17,17,16,15,11,9,8,12,19,13,12,16,18,14,13,8,7,6,1,0
2022-04-02 21:00:00,0,2,3,5,6,5,7,8,2,7,6,6,5,3,2,8,10,21,18,17,14,9,7,6,9,28,25,18,24,21,20,18,13,7,3,1,0
2022-04-02 22:00:00,0,1,2,4,3,5,6,0,7,2,3,2,4,6,3,2,4,22,23,21,20,16,10,6,13,27,26,25,19,5,19,16,12,3,2,0,0
2022-04-02 23:00:00,0,1,2,2,4,0,6,5,0,5,4,0,4,7,6,8,7,17,16,15,14,13,9,6,9,30,29,31,33,26,25,23,22,12,7,3,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,2,0,3,2,4,6,8,7,3,0,0,0,6,4,0,6,5,2,3,4,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,2,4,6,7,9,10,3,9,4,4,0,3,2,0,2,0,3,0,0,1,0,4,3,0,3,0,0,8,7,6,4,3,0,0,1,0
2022-04-03 06:00:00,1,2,0,4,5,6,3,5,2,5,6,4,3,1,0,2,3,1,3,0,3,4,3,3,1,5,0,6,7,2,6,4,0,2,0,0,0
2022-04-03 07:00:00,1,2,2,4,6,8,10,11,10,9,7,9,4,3,3,3,1,5,0,3,2,2,3,2,1,5,4,0,2,3,1,1,3,2,1,0,0
2022-04-03 08:00:00,1,4,7,9,13,15,18,18,18,17,18,17,9,8,9,9,8,4,7,6,6,6,7,7,6,6,8,3,7,7,6,5,4,2,1,0,0
2022-04-03 09:00:00,2,4,9,18,20,22,24,24,26,27,26,25,15,14,11,14,9,6,5,6,7,9,5,9,4,5,6,7,2,0,6,2,2,1,0,0,0
2022-04-03 10:00:00,1,3,7,18,22,21,23,22,26,23,24,24,11,11,15,10,8,11,11,12,11,12,13,12,11,8,10,10,11,9,13,12,11,5,2,3,0
2022-04-03 11:00:00,4,5,5,11,12,13,14,15,13,14,15,16,7,6,0,9,7,9,11,12,9,7,6,13,8,9,8,4,0,4,6,4,2,1,0,1,0
2022-04-03 12:00:00,2,6,13,20,25,32,40,41,39,38,36,32,10,8,8,8,7,10,12,8,13,14,15,18,14,12,12,11,11,12,10,6,8,7,4,3,0
2022-04-03 13:00:00,2,3,4,12,16,19,22,23,25,26,24,22,12,11,11,14,11,12,14,13,9,9,11,13,10,13,14,10,13,15,16,10,11,8,7,6,0
2022-04-03 14:00:00,1,8,10,19,25,28,33,32,30,27,30,30,19,10,0,7,7,10,12,15,14,16,15,13,9,16,14,11,18,16,13,11,8,6,1,0,0
2022-04-03 15:00:00,0,3,1,5,11,15,10,16,13,14,0,3,7,5,5,9,10,23,23,23,15,17,18,23,21,27,24,23,21,20,14,11,9,5,2,3,0
2022-04-03 16:00:00,1,3,4,6,9,16,18,12,16,11,8,15,6,7,6,8,8,11,14,16,15,9,10,8,7,20,21,22,23,18,14,12,10,7,4,2,0
2022-04-03 17:00:00,2,4,5,12,16,19,23,28,11,29,18,30,17,15,12,10,6,14,16,15,14,13,12,11,14,32,33,32,24,20,23,19,15,12,8,5,0
2022-04-03 18:00:00,3,3,5,12,16,17,18,19,17,21,19,16,9,10,10,9,8,20,21,20,15,13,12,10,16,29,32,29,30,28,27,25,22,6,5,3,0
2022-04-03 19:00:00,2,3,4,6,6,6,8,7,8,10,8,7,3,5,4,6,8,20,19,18,16,8,7,9,11,25,26,18,26,24,21,25,22,12,9,4,1
2022-04-03 20:00:00,2,3,0,6,7,9,12,11,4,12,11,9,6,5,2,5,3,13,16,14,15,7,6,6,10,19,23,22,20,20,19,17,11,9,2,6,0
2022-04-03 21:00:00,0,2,0,4,5,9,7,7,5,8,6,5,2,2,4,5,5,17,17,14,14,9,6,7,9,22,20,21,22,19,19,15,12,5,4,3,0
2022-04-03 22:00:00,0,0,0,2,0,1,0,0,2,0,4,5,5,2,2,5,6,23,23,23,20,14,10,6,9,23,24,24,25,24,23,20,12,5,3,0,0
2022-04-03 23:00:00,0,0,0,1,0,1,0,2,0,0,0,0,4,3,0,5,6,14,13,13,11,6,7,6,14,29,33,31,29,25,22,20,18,10,5,1,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,6,7,11,20,26,32,40,41,38,31,0,29,24,19,27,22,12,3,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,4,5,12,14,20,24,25,30,25,11,14,21,18,6,20,11,2,2,3,3,4,5,8,6,8,1,6,6,5,6,4,3,2,1,0,0
2022-04-04 06:00:00,2,3,5,10,15,20,21,22,21,17,15,15,5,4,3,2,2,3,4,4,3,5,7,6,5,5,6,3,5,5,2,4,3,2,0,0,0
2022-04-04 07:00:00,7,13,20,39,59,64,51,52,52,51,53,44,15,14,12,11,8,14,14,6,7,8,14,29,11,11,11,10,10,11,10,5,7,8,7,6,0
2022-04-04 08:00:00,6,13,17,38,50,53,67,59,64,63,66,58,28,25,20,18,12,10,12,14,11,12,17,28,11,13,17,19,17,13,11,8,7,4,3,2,0
2022-04-04 09:00:00,6,9,13,19,25,32,37,36,35,35,32,31,18,15,16,12,9,9,13,13,14,15,14,11,5,11,13,11,12,12,10,9,7,3,2,0,0
2022-04-04 10:00:00,2,5,9,13,15,18,19,21,15,20,20,21,10,9,10,7,6,8,9,9,7,9,6,6,9,12,11,14,13,11,10,8,5,3,1,0,0
2022-04-04 11:00:00,4,4,6,11,14,17,19,20,18,16,16,16,10,8,9,8,8,12,11,12,14,12,10,9,7,11,12,11,10,9,7,6,6,6,3,2,0
2022-04-04 12:00:00,3,6,10,12,13,14,8,16,14,17,15,18,14,11,10,10,11,8,9,9,10,10,10,8,8,11,10,4,10,9,9,10,9,5,4,3,0
2022-04-04 13:00:00,2,6,2,8,13,14,15,15,15,13,13,16,12,9,8,8,7,7,9,10,11,11,11,9,10,18,20,20,15,14,13,12,8,5,3,1,0
2022-04-04 14:00:00,0,5,7,15,18,20,19,21,11,14,22,21,9,10,0,14,12,15,17,19,20,18,15,11,11,16,14,17,14,12,9,7,8,6,5,4,0
2022-04-04 15:00:00,0,3,5,17,25,29,29,30,33,35,6,27,10,8,10,11,0,25,29,24,20,16,16,16,15,22,23,23,23,22,19,13,8,2,0,1,0
2022-04-04 16:00:00,2,2,3,8,12,14,15,17,7,15,10,19,18,17,18,20,12,24,24,25,19,18,14,14,14,35,40,42,41,37,33,17,13,5,3,1,0
2022-04-04 17:00:00,2,3,5,7,10,9,12,14,15,18,14,23,16,14,11,13,14,19,13,12,13,16,11,12,14,38,39,40,37,34,30,23,17,6,0,4,0
2022-04-04 18:00:00,3,6,0,13,18,21,23,22,25,26,25,22,16,19,18,15,13,45,44,41,31,23,23,25,35,58,59,58,57,48,41,35,26,14,9,8,0
2022-04-04 19:00:00,0,3,4,9,7,11,14,15,12,13,14,13,7,9,5,12,9,30,31,31,26,15,11,10,21,60,49,61,57,53,44,33,21,12,9,7,0
2022-04-04 20:00:00,1,2,2,5,6,9,9,10,10,11,12,7,6,7,6,9,16,32,31,28,24,14,10,9,15,36,28,28,29,27,24,20,15,9,5,3,0
2022-04-04 21:00:00,0,3,1,4,5,6,7,8,6,7,2,5,6,5,7,6,7,29,30,32,26,16,11,10,14,27,36,34,30,19,26,21,15,7,6,4,0
2022-04-04 22:00:00,0,1,0,2,6,9,8,10,8,9,8,6,3,5,8,13,14,36,31,32,23,19,14,10,11,23,22,14,16,15,14,16,12,5,2,4,0
2022-04-04 23:00:00,0,1,0,3,0,0,0,5,0,0,5,4,4,5,0,6,8,15,14,14,13,9,7,6,7,26,13,24,22,21,18,14,10,5,3,1,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,7,6,12,21,26,28,36,36,18,31,0,30,29,15,7,24,23,4,0,0,6,6,7,9,6,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,1,3,7,10,11,15,15,16,12,22,15,23,23,20,3,18,14,5,3,5,6,7,5,6,6,9,0,2,9,10,7,6,4,3,2,1,0
2022-04-05 06:00:00,6,4,6,14,19,24,28,29,28,27,30,30,4,3,4,2,2,4,3,2,3,4,5,5,4,10,11,0,3,1,1,2,1,0,0,0,0
2022-04-05 07:00:00,10,16,23,36,54,61,66,69,43,45,45,42,13,11,8,10,9,11,9,9,8,11,14,23,14,14,10,13,12,12,11,8,3,5,3,2,0
2022-04-05 08:00:00,5,9,13,31,39,43,45,46,70,68,72,66,18,17,18,15,12,16,16,13,10,9,13,33,7,15,16,17,15,14,11,12,8,7,7,6,0
2022-04-05 09:00:00,4,8,12,20,23,30,33,32,35,34,28,34,22,20,16,12,7,9,9,6,6,6,8,17,6,9,12,12,11,11,8,7,6,3,0,2,0
2022-04-05 10:00:00,7,7,10,16,19,22,23,23,24,21,24,25,11,11,10,9,8,6,7,7,8,9,6,9,5,11,13,15,16,14,4,11,8,4,3,0,0
2022-04-05 11:00:00,0,2,6,9,11,15,17,19,18,20,7,19,9,9,6,8,7,10,11,11,9,9,9,10,7,9,9,10,9,8,6,5,6,5,3,2,0
2022-04-05 12:00:00,3,5,7,11,18,28,30,30,29,28,25,23,12,12,11,8,7,12,12,10,9,11,5,11,9,12,14,15,15,15,13,14,10,6,2,1,0
2022-04-05 13:00:00,2,4,5,9,9,14,16,18,22,7,21,19,7,6,8,8,7,11,10,10,10,10,9,10,7,16,11,18,16,15,13,11,8,4,3,3,0
2022-04-05 14:00:00,0,2,6,7,10,14,16,18,16,17,16,15,11,4,7,6,4,13,14,13,10,11,11,11,10,15,16,15,15,13,3,9,6,5,0,4,0
2022-04-05 15:00:00,1,2,2,6,7,9,11,13,14,10,13,13,8,8,8,16,15,26,25,22,22,21,16,14,11,23,24,26,25,22,19,13,8,4,2,0,0
2022-04-05 16:00:00,2,6,10,13,18,19,19,20,22,22,23,22,14,13,12,15,12,27,26,26,22,20,16,14,15,33,36,37,39,37,31,21,14,10,7,4,0
2022-04-05 17:00:00,3,3,8,15,25,31,38,40,38,38,37,31,13,12,12,13,12,25,27,29,29,24,13,14,14,30,28,27,27,24,20,13,11,6,5,4,0
2022-04-05 18:00:00,0,3,0,4,6,13,16,18,19,20,21,20,15,13,14,12,13,41,41,38,35,24,20,17,25,57,62,60,59,58,43,33,24,12,10,6,0
2022-04-05 19:00:00,0,5,6,10,15,21,23,14,12,22,21,18,8,10,9,15,15,35,31,30,27,19,16,16,23,57,59,60,58,54,48,43,33,17,11,9,0
2022-04-05 20:00:00,2,3,2,3,7,8,4,9,6,7,4,6,5,5,3,6,5,16,19,21,22,16,11,6,9,27,29,24,26,28,27,23,13,11,4,3,0
2022-04-05 21:00:00,2,2,3,4,8,10,9,8,6,2,9,7,5,4,1,5,6,23,26,26,23,16,11,10,9,28,19,30,28,26,23,22,14,11,5,4,0
2022-04-05 22:00:00,0,2,3,5,4,5,3,6,4,2,0,4,3,3,2,5,7,31,31,33,29,22,15,12,16,27,29,21,25,23,20,19,17,8,3,5,0
2022-04-05 23:00:00,0,0,2,2,1,0,0,1,0,4,0,0,3,4,0,5,5,14,14,8,13,10,8,5,9,12,13,13,10,7,11,9,7,3,1,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
