Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e-편한세상3단지,8_DMC한양아파트,9_북가좌초교사거리,10_북가좌2동주민센터,11_KT가좌지사,12_동도하이츠아파트,13_대림시장,14_응암3동주민센터,15_서서울농협본점,16_백련산SK뷰아이파크아파트,17_신진과학기술고등학교,18_본서부병원,19_은평세무서,20_은평구청,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_사직단,29_서울경찰청.경복궁역,30_경복궁,31_안국역.종로경찰서.인사동,32_창덕궁.우리소리박물관,33_창덕궁.서울돈화문국악당,34_원남동사거리,35_현대그룹빌딩,36_이화동(이화장),37_충신동,38_동대문,39_종로5가.효제초등학교,40_이화동(이화장),41_창덕궁,42_안국역.종로경찰서.서울공예박물관,43_덕성여중고,44_사직동주민센터,45_사직단.어린이도서관,46_독립문역.서대문형무소역사관,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_은평구청,54_은평세무서,55_본서부병원,56_신진과학기술고등학교,57_응암시장,58_응암3동주민센터,59_대림시장,60_동도하이츠아파트,61_KT가좌지사,62_북가좌2동주민센터,63_북가좌초교사거리,64_북가좌초교.DMC현대아파트,65_DMC래미안e-편한세상3단지,66_북가좌동삼거리,67_디지털미디어시티역,68_수색역앞,69_수색교,70_덕은교.은평차고지앞,71_은평권역공영차고지
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,2,0,0,1,2,2,3,4,2,1,5,6,7,8,9,10,7,8,10,0,7,8,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,1,3,5,0,3,7,5,8,5,9,10,11,11,12,11,7,11,11,8,10,0,9,7,7,4,0,6,5,5,2,3,1,1,2,5,6,5,7,7,6,8,0,6,0,5,4,0,6,5,6,9,7,6,6,0,8,0,10,11,0,0,10,9,0,0,0,0,0
2022-03-19 06:00:00,1,0,2,2,3,2,3,4,4,5,5,7,7,8,9,10,13,15,17,16,8,5,11,6,7,6,5,10,8,7,5,0,4,5,3,2,1,1,1,0,0,2,0,3,4,3,2,4,5,5,3,0,4,5,4,5,4,4,5,6,5,9,5,10,0,9,3,4,2,2,0
2022-03-19 07:00:00,1,2,2,0,3,3,4,4,5,2,4,7,6,7,9,11,12,13,16,10,9,9,9,10,10,10,9,8,9,7,6,0,4,3,5,1,2,2,1,3,3,4,3,3,4,5,0,4,5,4,0,5,4,6,6,3,2,3,4,3,0,5,0,5,5,4,2,0,0,0,0
2022-03-19 08:00:00,1,0,3,5,6,3,5,2,6,5,7,10,14,15,18,23,30,36,39,31,14,15,18,18,16,15,14,8,9,10,9,3,0,7,4,2,2,3,2,7,7,6,5,6,5,5,8,7,6,7,6,6,8,10,11,11,12,9,11,11,11,11,12,11,0,10,4,2,1,0,0
2022-03-19 09:00:00,1,2,1,3,5,6,2,5,6,8,10,12,12,18,19,24,20,22,22,21,15,14,14,13,15,13,14,14,13,9,8,7,5,4,3,5,2,3,3,5,6,7,6,7,10,7,9,10,7,7,4,11,13,10,10,11,12,10,9,9,5,8,5,6,4,3,2,1,0,0,0
2022-03-19 10:00:00,0,2,3,3,7,9,11,10,7,8,14,13,18,23,30,32,37,40,39,32,23,22,20,21,14,22,22,19,15,12,8,6,7,2,5,1,5,5,3,6,6,7,0,6,5,4,7,8,10,11,12,12,17,18,16,16,14,14,11,12,9,9,8,9,9,7,2,1,0,0,0
2022-03-19 11:00:00,2,2,4,6,8,6,9,8,11,9,11,11,17,17,26,32,30,31,33,26,18,17,14,14,16,18,18,15,12,9,6,7,3,6,5,5,5,11,10,12,13,13,6,6,12,13,15,16,14,11,10,11,14,15,17,17,15,13,11,7,6,3,5,4,4,3,1,0,1,0,0
2022-03-19 12:00:00,5,2,1,0,5,6,7,7,11,15,16,14,16,15,18,21,25,21,25,23,20,19,16,18,15,15,16,15,18,17,7,6,0,5,3,3,2,4,7,8,7,8,5,8,9,7,7,8,7,10,9,11,11,11,9,12,14,12,17,15,14,13,11,10,9,7,6,5,3,2,0
2022-03-19 13:00:00,0,0,0,2,4,3,8,9,13,16,18,15,16,17,23,26,28,32,37,31,21,18,20,21,21,8,20,18,19,18,17,16,6,13,11,12,12,3,10,13,13,16,12,13,14,16,15,13,11,10,12,16,17,13,14,16,15,13,12,10,9,11,9,11,11,7,5,3,2,1,0
2022-03-19 14:00:00,0,0,3,2,8,0,5,9,6,7,8,11,12,9,13,17,23,21,22,17,17,10,17,16,11,14,15,12,12,11,9,13,12,8,9,6,11,9,8,9,11,8,10,14,16,17,18,14,15,12,14,14,16,19,21,21,15,14,14,12,12,9,5,6,6,4,4,3,2,1,0
2022-03-19 15:00:00,2,1,1,3,5,6,7,7,10,9,11,13,17,16,13,12,13,14,14,13,10,10,11,10,11,12,10,8,6,5,3,4,5,0,0,1,4,6,11,15,16,19,17,16,15,16,15,16,15,16,16,20,23,22,24,20,16,14,13,12,9,8,9,7,5,4,5,3,1,0,0
2022-03-19 16:00:00,2,3,1,4,13,15,12,11,10,8,14,12,14,14,14,15,18,18,21,19,14,15,12,14,13,14,12,9,9,10,8,7,6,3,5,4,5,4,7,12,14,14,15,19,20,20,18,19,21,18,17,15,21,14,16,22,18,16,13,14,12,10,12,11,10,7,5,2,4,3,0
2022-03-19 17:00:00,1,2,3,5,6,7,8,7,12,12,16,16,19,19,18,17,23,23,22,18,14,13,15,15,17,10,18,18,15,12,10,8,9,7,6,8,4,6,10,12,15,17,17,18,19,22,24,25,22,19,21,26,28,26,24,26,22,19,18,20,21,19,15,12,3,8,3,1,1,0,0
2022-03-19 18:00:00,4,5,7,9,8,10,9,8,6,8,9,6,10,11,13,11,11,13,10,9,7,6,6,0,0,7,5,8,6,9,9,10,0,6,5,9,5,3,8,10,10,18,21,23,16,23,21,20,18,19,21,27,30,28,26,24,22,18,17,15,11,9,10,9,6,6,5,2,1,1,0
2022-03-19 19:00:00,2,4,1,5,9,0,8,9,8,7,9,8,11,12,14,15,13,14,10,12,6,8,4,4,9,5,11,10,5,6,8,7,6,7,7,6,3,6,8,10,16,18,21,18,19,21,17,17,15,18,18,24,24,20,21,23,19,17,12,10,10,11,7,11,10,5,5,4,3,1,0
2022-03-19 20:00:00,0,0,1,2,3,5,4,2,2,3,5,7,7,6,7,7,8,7,8,9,7,4,5,1,2,3,3,0,5,4,4,5,7,2,0,6,4,4,5,8,6,12,10,21,21,16,17,17,10,12,12,13,14,12,11,10,9,8,10,8,7,6,3,4,4,1,3,2,0,0,0
2022-03-19 21:00:00,0,1,2,4,8,5,9,7,10,9,11,5,11,8,9,8,7,8,5,7,4,5,7,4,2,5,6,5,4,5,5,1,0,0,4,2,1,3,0,6,9,13,16,16,13,13,15,16,14,15,16,17,15,13,15,14,9,10,10,8,2,6,6,4,0,0,3,0,2,0,0
2022-03-19 22:00:00,1,1,0,0,4,3,5,5,5,7,6,6,9,11,11,3,11,8,7,10,8,6,5,4,4,0,4,4,7,5,4,1,0,0,0,3,5,5,6,8,9,11,13,26,29,28,25,20,15,14,12,14,14,15,11,13,10,8,7,6,4,6,5,5,3,1,1,0,0,0,0
2022-03-19 23:00:00,1,0,0,0,6,0,5,4,3,0,4,0,3,4,6,8,9,5,10,9,9,4,5,2,2,0,5,3,5,0,1,4,0,1,0,3,2,0,1,2,4,9,0,8,10,11,10,11,11,8,10,11,12,12,10,13,13,10,6,5,6,6,2,5,4,2,3,0,1,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,2,3,0,0,3,3,5,7,8,6,0,0,0,5,4,7,4,3,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,1,2,2,4,3,3,4,4,5,4,4,8,6,10,10,4,9,7,6,6,3,3,5,5,0,4,3,1,0,0,2,0,0,0,0,2,0,3,0,2,0,0,2,0,0,0,2,2,0,3,4,0,4,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,3,1,2,3,4,4,5,6,0,7,6,5,1,7,8,9,8,6,6,6,4,7,6,8,0,7,3,3,2,2,0,1,1,0,0,1,2,1,2,1,2,0,0,3,2,2,1,2,3,0,4,2,3,2,3,3,4,1,3,2,3,2,0,1,2,0,1,0,0,0
2022-03-20 07:00:00,1,1,0,0,4,5,4,2,4,5,5,8,10,2,10,5,8,9,2,7,5,6,10,11,5,0,10,6,6,4,5,5,4,2,0,0,0,1,0,2,4,1,2,3,0,4,6,6,4,4,6,7,4,0,7,5,7,5,2,2,0,3,0,3,4,3,2,0,0,1,0
2022-03-20 08:00:00,0,3,7,5,6,3,0,2,4,4,6,7,9,10,10,12,15,18,20,17,15,9,15,15,0,16,16,13,11,6,3,2,0,2,2,1,1,2,4,7,5,3,0,3,0,1,4,3,4,5,7,10,11,10,0,9,9,10,6,6,5,9,9,13,12,10,3,0,0,0,0
2022-03-20 09:00:00,1,0,2,1,4,6,9,10,9,11,15,14,13,15,17,19,22,21,22,19,17,17,17,18,19,13,20,16,14,12,9,8,7,4,3,2,5,2,2,5,7,5,4,6,4,4,5,3,2,3,4,3,4,4,2,6,6,9,10,6,8,7,8,11,9,8,5,3,0,2,0
2022-03-20 10:00:00,1,1,2,2,5,6,2,7,8,6,12,13,18,14,18,12,18,18,20,20,15,15,13,16,8,15,16,13,12,10,9,9,8,2,9,4,3,3,4,5,8,7,0,8,7,9,11,10,8,6,8,11,11,13,12,14,13,10,11,10,8,8,5,6,6,5,2,0,0,0,0
2022-03-20 11:00:00,1,1,0,2,3,5,6,7,8,7,8,7,8,12,15,18,21,22,18,17,16,15,15,14,17,17,17,13,16,15,12,8,0,7,6,2,6,4,6,7,8,10,9,10,15,9,10,5,8,7,6,11,14,5,9,9,11,13,10,9,13,11,8,12,6,6,3,1,0,0,0
2022-03-20 12:00:00,5,4,3,8,14,10,13,13,9,11,14,19,27,28,29,28,30,30,27,33,25,23,26,30,31,34,33,25,19,18,12,10,0,7,9,3,10,5,13,16,16,17,14,15,15,14,14,17,17,17,15,17,20,20,20,15,12,9,7,9,8,7,7,8,7,5,3,0,0,0,0
2022-03-20 13:00:00,0,2,1,2,8,10,9,9,10,11,15,15,16,16,21,23,24,30,31,31,28,26,28,35,36,36,35,32,26,24,21,15,9,11,13,11,9,7,7,9,12,17,12,18,20,19,18,18,16,15,9,15,14,14,13,13,12,11,9,11,7,11,12,11,11,10,4,3,3,1,0
2022-03-20 14:00:00,0,1,4,5,6,8,9,10,12,11,12,13,16,18,17,21,19,20,21,23,17,15,16,23,14,14,26,24,18,17,16,14,1,11,0,0,11,7,8,12,12,18,21,21,24,21,16,23,19,16,14,9,14,13,11,10,12,7,6,7,6,4,8,9,10,9,6,5,3,1,0
2022-03-20 15:00:00,1,3,0,5,8,9,7,6,7,7,9,10,16,15,18,18,20,20,23,20,13,13,15,13,13,17,19,18,16,13,8,7,0,6,6,4,6,9,12,12,12,18,17,25,28,20,18,16,10,14,14,16,17,21,23,23,19,15,12,11,12,10,7,11,5,6,4,2,0,0,0
2022-03-20 16:00:00,0,0,0,5,9,10,0,9,10,11,13,10,12,13,12,13,13,15,17,12,12,8,11,10,10,4,10,9,13,10,8,7,5,5,2,3,0,3,9,14,17,23,25,24,26,24,23,22,21,17,16,19,19,17,20,24,23,19,16,14,11,6,5,7,7,6,5,4,3,1,0
2022-03-20 17:00:00,1,5,3,4,9,10,12,6,9,10,13,9,10,12,14,13,11,15,17,15,10,8,7,8,8,0,9,7,8,9,10,12,17,4,18,10,8,5,8,12,15,20,24,28,29,31,32,28,27,25,25,24,23,19,19,19,19,17,14,15,14,11,6,10,9,7,4,3,1,2,0
2022-03-20 18:00:00,2,0,1,3,11,13,10,7,10,12,11,8,12,11,15,15,14,17,14,12,13,12,12,16,15,14,13,9,14,5,9,4,4,3,5,1,3,3,5,8,16,18,19,20,25,29,26,23,21,21,23,24,27,28,26,26,24,21,19,18,17,13,10,8,4,6,1,1,0,0,0
2022-03-20 19:00:00,1,0,1,0,12,13,12,8,4,2,4,3,7,10,13,12,18,16,14,11,7,8,13,8,7,4,8,6,7,0,5,3,0,2,4,3,2,0,2,5,6,10,13,14,16,14,11,13,14,14,13,22,23,22,18,21,21,17,13,12,5,6,7,9,7,4,8,1,5,3,0
2022-03-20 20:00:00,0,2,0,0,7,8,7,5,3,5,8,7,10,12,12,12,13,8,7,9,8,0,7,12,11,10,7,6,5,5,6,4,0,0,7,6,3,3,2,7,10,14,16,18,19,17,17,14,16,15,13,14,15,13,14,16,16,13,12,11,10,10,7,7,9,8,8,4,3,2,0
2022-03-20 21:00:00,1,0,1,2,7,5,8,6,7,8,9,8,8,8,10,10,12,14,11,12,11,10,8,5,0,7,0,5,8,7,3,4,0,3,3,3,3,3,3,10,13,13,14,12,13,11,0,0,12,12,12,16,17,12,10,13,13,11,8,5,2,3,2,0,1,2,2,0,0,0,0
2022-03-20 22:00:00,0,1,3,2,6,7,8,7,8,8,3,5,9,6,7,6,8,6,7,7,6,5,5,4,5,0,3,4,4,0,5,1,0,2,2,0,6,4,4,7,11,9,12,20,21,20,20,19,18,13,6,14,15,15,16,18,16,12,11,7,6,5,6,4,1,4,3,5,4,0,0
2022-03-20 23:00:00,0,0,0,0,2,0,1,0,0,2,0,0,5,2,6,4,7,7,7,6,5,3,4,2,0,0,4,3,5,0,3,4,0,0,6,0,2,1,1,4,6,9,10,8,9,12,4,7,9,6,6,9,10,10,9,10,7,7,9,7,5,3,2,2,1,0,2,0,0,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,2,2,1,0,2,2,3,3,3,5,10,12,13,17,21,25,25,26,27,23,25,24,23,24,23,34,29,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,1,1,2,3,1,4,2,8,9,10,11,9,12,13,16,16,15,14,15,15,17,25,23,16,9,21,18,15,18,11,9,8,7,5,3,2,4,6,5,7,4,0,6,0,5,5,4,3,3,5,5,6,8,8,10,11,10,0,0,13,13,15,18,14,12,12,0,0,0,0
2022-03-21 06:00:00,1,4,3,2,6,2,7,3,9,7,10,12,14,16,18,20,26,28,30,29,19,20,17,21,22,23,25,23,13,10,10,9,2,8,5,4,5,2,1,3,4,4,0,3,2,4,5,3,0,6,7,6,6,6,5,7,8,8,9,8,7,8,9,8,5,6,11,5,0,3,0
2022-03-21 07:00:00,6,7,9,11,7,7,10,11,13,15,19,24,28,34,41,53,61,64,60,56,34,34,40,44,45,46,39,29,26,22,12,12,12,9,5,4,4,15,20,23,22,10,8,11,11,9,8,4,6,5,6,6,7,6,8,8,9,10,9,8,10,9,11,14,15,10,4,2,1,0,0
2022-03-21 08:00:00,4,6,9,10,11,12,12,12,16,17,23,24,30,37,41,49,58,58,60,56,41,41,47,49,50,49,49,47,45,33,28,24,22,19,10,8,5,4,5,8,8,10,7,8,8,6,7,7,8,10,14,18,23,22,22,23,25,23,23,25,26,25,25,28,28,19,12,7,2,1,0
2022-03-21 09:00:00,3,3,2,4,8,8,8,6,8,9,14,17,19,30,33,44,48,54,52,41,28,30,36,37,38,32,34,27,23,17,14,15,7,9,8,5,5,3,4,6,6,7,6,9,8,8,9,8,6,6,7,16,14,10,10,11,15,12,13,12,12,9,6,9,3,7,11,4,2,1,0
2022-03-21 10:00:00,1,4,3,5,5,4,7,5,7,7,9,12,12,15,15,16,15,23,26,28,23,20,17,16,13,19,15,15,16,15,14,10,11,12,9,7,5,6,6,9,6,7,8,9,8,9,9,6,11,9,8,10,14,13,12,15,14,9,9,7,6,7,7,8,6,4,1,1,1,0,0
2022-03-21 11:00:00,0,3,4,4,7,12,13,12,15,11,12,10,11,15,17,16,19,19,21,17,18,17,16,18,11,10,17,14,13,5,12,12,9,9,6,5,5,4,10,9,9,9,10,11,10,9,9,6,7,9,10,10,11,14,15,15,15,11,11,10,8,7,6,3,4,2,2,1,0,0,0
2022-03-21 12:00:00,1,1,2,2,8,9,8,8,8,5,9,10,14,16,17,19,21,23,22,20,17,15,13,13,11,12,14,12,9,12,7,5,0,6,3,5,4,6,9,10,9,9,0,11,12,11,11,9,11,12,13,12,11,13,18,17,18,14,20,21,21,19,15,11,1,8,7,4,0,1,0
2022-03-21 13:00:00,1,1,1,2,5,6,7,6,8,8,11,11,13,16,14,13,16,14,17,16,14,6,16,16,13,17,15,13,11,10,8,8,4,7,5,4,2,2,7,8,9,11,8,16,17,15,17,8,16,16,14,20,25,12,13,16,14,13,9,10,9,9,6,5,0,4,3,2,0,0,0
2022-03-21 14:00:00,1,2,4,7,8,6,6,9,11,11,14,15,18,18,20,19,20,21,26,24,18,13,11,14,13,13,15,12,10,11,8,7,0,6,5,2,2,2,11,14,13,14,0,20,19,22,20,20,19,18,16,18,21,26,24,25,22,18,16,13,12,11,9,9,9,7,2,3,1,1,0
2022-03-21 15:00:00,1,2,0,5,9,10,6,14,16,17,23,20,21,22,19,20,20,19,20,19,14,13,7,9,10,13,11,8,9,11,17,11,2,14,11,9,7,6,10,22,21,23,16,29,47,40,29,20,19,20,24,25,25,21,20,22,21,18,13,13,11,11,9,8,10,7,4,3,2,0,0
2022-03-21 16:00:00,1,1,4,7,14,17,16,15,13,14,15,12,17,18,16,16,18,21,16,15,17,15,13,12,8,9,9,7,10,10,12,15,0,9,12,10,9,6,11,18,19,34,41,46,51,46,43,37,34,30,29,30,32,31,31,27,25,21,20,18,16,14,10,9,8,7,6,5,1,3,0
2022-03-21 17:00:00,2,4,9,13,17,21,18,14,21,20,23,22,27,27,24,27,25,23,20,16,12,11,13,10,14,14,11,8,9,8,8,7,6,7,6,6,7,7,11,28,29,32,34,31,32,32,32,28,24,25,23,28,30,28,24,22,22,19,16,14,13,13,10,8,7,6,9,5,2,0,0
2022-03-21 18:00:00,1,3,5,7,17,17,16,15,16,16,16,17,26,24,23,22,21,24,22,21,15,10,12,13,7,12,10,8,8,8,7,7,0,5,6,4,5,6,14,50,37,40,44,50,53,50,55,51,45,46,44,51,50,42,40,33,28,20,19,16,11,13,13,14,13,14,15,11,9,5,0
2022-03-21 19:00:00,4,2,5,6,13,17,18,15,15,13,15,14,18,20,15,12,12,13,12,11,6,8,5,6,5,7,8,5,6,0,5,6,0,3,7,5,6,6,9,20,20,22,24,24,26,26,26,27,28,25,23,39,37,31,32,25,26,21,12,13,10,9,8,7,5,4,14,12,11,10,0
2022-03-21 20:00:00,0,2,1,3,7,5,7,6,5,7,5,4,6,7,8,9,8,7,5,8,5,9,9,4,5,7,7,7,5,4,3,4,0,2,1,2,3,1,8,10,12,15,13,16,17,18,17,16,14,16,20,26,24,28,28,20,17,13,9,7,6,7,10,4,8,7,5,4,4,3,0
2022-03-21 21:00:00,1,1,1,3,6,8,7,7,7,6,7,8,9,5,6,7,7,8,8,10,8,6,5,5,4,3,3,2,3,3,6,7,0,6,6,3,5,6,7,15,18,18,14,25,28,27,26,22,17,17,18,21,20,17,16,16,15,10,9,5,8,6,7,4,0,4,2,0,1,0,0
2022-03-21 22:00:00,1,1,0,1,4,3,2,1,4,6,4,6,9,0,10,8,10,9,8,8,4,7,7,5,5,0,7,6,8,3,5,7,0,5,4,2,1,2,3,11,13,17,9,19,22,19,19,18,16,16,15,19,20,18,18,18,16,12,3,9,8,7,6,6,3,5,2,0,0,0,0
2022-03-21 23:00:00,1,0,0,1,4,5,0,2,5,4,4,5,5,4,1,5,3,3,3,3,2,1,2,3,4,0,6,7,9,8,7,6,0,5,5,0,4,1,2,3,6,7,5,9,7,9,0,6,7,6,5,7,6,7,9,10,6,9,10,9,4,8,6,3,0,2,4,0,3,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,3,2,0,2,4,5,6,0,5,9,14,15,12,20,21,20,24,23,24,23,21,23,0,24,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,0,0,1,1,1,2,1,4,5,2,6,8,10,11,13,15,23,26,23,17,17,17,19,15,12,33,27,22,12,7,6,10,5,4,3,4,5,7,2,10,11,10,9,0,6,4,5,3,7,6,8,10,12,0,11,12,10,11,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,1,6,2,7,4,0,2,1,7,6,8,10,14,18,19,29,36,24,25,26,21,21,20,14,14,16,18,13,12,10,10,8,4,4,6,3,4,3,4,5,3,4,3,6,2,4,5,4,2,4,6,5,6,5,5,6,8,7,10,12,7,14,16,11,15,11,8,4,3,2,0
2022-03-22 07:00:00,5,7,8,7,6,4,7,6,12,17,20,24,29,35,38,43,51,55,54,49,37,41,41,43,45,45,39,36,31,26,15,11,10,10,6,4,5,10,17,21,20,13,9,9,10,7,7,8,10,14,11,14,16,16,13,13,19,15,11,10,8,11,15,17,19,16,7,6,5,2,0
2022-03-22 08:00:00,3,6,7,8,12,14,14,14,20,23,25,34,44,46,47,56,69,71,69,61,43,44,42,40,43,43,42,40,42,26,25,26,24,19,11,7,3,4,7,12,11,9,7,8,10,11,12,11,9,16,17,19,20,20,23,24,28,23,27,27,23,24,25,23,21,17,14,7,3,0,0
2022-03-22 09:00:00,4,2,5,5,8,7,7,6,10,11,14,15,24,26,28,34,33,40,40,35,27,26,33,35,37,36,34,25,24,18,17,16,14,13,10,7,4,4,5,9,12,12,11,9,8,8,11,11,11,9,12,13,13,11,11,14,15,12,13,12,13,11,10,12,7,10,3,2,0,1,0
2022-03-22 10:00:00,2,3,3,3,7,8,9,6,10,11,14,13,19,21,21,20,21,21,20,19,18,16,18,18,17,19,23,20,18,13,14,15,0,13,9,9,8,6,5,7,8,10,4,10,9,11,6,8,7,7,9,11,16,15,10,15,14,9,9,4,5,3,3,5,3,5,4,3,1,2,0
2022-03-22 11:00:00,0,1,2,0,7,9,11,12,9,10,13,15,15,15,20,22,21,23,22,22,20,19,24,23,17,21,20,17,16,14,12,10,2,7,5,4,3,5,8,9,8,6,8,7,8,8,12,13,11,10,10,12,15,14,12,13,12,10,13,12,7,8,6,8,7,4,3,2,0,0,0
2022-03-22 12:00:00,1,2,2,3,5,0,7,7,8,7,7,8,11,13,15,16,16,14,15,18,14,14,16,16,13,15,18,17,19,14,15,11,10,9,6,7,4,7,10,14,11,13,10,15,13,9,15,9,13,13,15,19,19,16,17,13,19,16,12,10,10,9,10,9,5,4,5,2,0,0,0
