Unnamed: 0,1_문래동시점,2_두산위브진주아파트,3_문래롯데캐슬,4_문래중학교,5_영문초등학교,6_문래힐스테이트아파트,7_문래역,8_당산동진로아파트,9_김안과병원,10_영등포시장,11_영등포시장로터리방면,12_신길역,13_신길역1호선,14_신길새마을금고,15_대방역,16_현대아파트,17_KT동작지사,18_동작구청정문,19_동작구청.노량진초등학교앞,20_장성교회,21_동작문화복지센터.동작보건소,22_상도노빌리티아파트,23_상도시장,24_상도동중앙하이츠빌.상도전통시장,25_숭실대입구역,26_봉현초등학교,27_성현동동아아파트,28_봉원중학교.행운동우성아파트,29_봉천사거리.봉천중앙시장,30_봉천사거리,31_낙성대동,32_낙성대입구,33_인헌중고.서울미술고,34_예술인마을.사당초등학교,35_남서울농협남현동지점,36_방배동래미안타워,37_서울교통공사,38_종로교회앞,39_방배동대우효령아파트앞,40_방배역.백석예술대학교,41_신동아아파트앞,42_서울고등학교,43_서초중학교,44_남부터미널,45_국제전자센터,46_서일초등학교,47_서초그랑자이아파트,48_뱅뱅사거리,49_뱅뱅사거리,50_양재역.양재1동민원분소,51_양재노인종합복지관,52_블랙야크양재사옥,53_양재역.서초문화예술회관,54_뱅뱅사거리,55_뱅뱅사거리,56_서초그랑자이아파트,57_서일초등학교,58_국제전자센터,59_남부터미널.한일시멘트,60_서초중학교,61_서울고등학교,62_방배동신동아아파트,63_지하철2호선방배역,64_대우효령아파트,65_종로교회,66_서울교통공사,67_사당1동관악시장앞,68_예술인마을,69_서울미술고.인헌중고,70_낙성대입구,71_행운동주민센터,72_봉천사거리.봉천중앙시장,73_봉원중학교.행운동우성아파트,74_관악푸르지오아파트,75_봉천고개.관악현대아파트,76_숭실대입구역,77_상도동중앙하이츠빌.상도전통시장,78_상도시장,79_상도노빌리티아파트,80_동작문화복지센터.동작보건소,81_청화병원,82_동작구청.노량진초등학교앞,83_노량진수산시장.CTS기독교TV,84_현대아파트.유한양행,85_대방역,86_신길새마을금고,87_신길역,88_영등포로터리,89_영등포시장입구,90_김안과병원,91_영등포방사선과,92_문래역,93_문래힐스테이트아파트,94_영문초등학교,95_문래중학교,96_현대6차아파트,97_현대3차아파트,98_문래동종점
2022-03-27 05:00:00,1,0,1,1,2,1,0,3,3,2,2,1,3,4,2,3,3,2,1,3,4,5,5,6,8,13,10,13,10,15,12,11,13,12,12,11,7,12,9,10,11,10,9,8,7,4,5,5,2,0,0,1,1,2,3,0,0,1,4,0,2,0,0,0,0,0,0,1,3,1,2,3,2,4,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,2,3,3,3,4,2,0,2,3,0,3,4,2,3,2,0,1,0,1,3,4,4,5,5,6,4,6,5,6,14,13,11,6,9,5,8,4,5,5,4,5,4,7,6,2,7,4,3,1,4,3,1,4,2,3,2,2,2,2,0,3,4,5,2,0,4,3,3,3,5,4,3,5,4,6,7,6,0,7,7,6,5,5,4,4,3,1,2,3,0,3,2,1,0,0,0,0
2022-03-27 07:00:00,0,3,5,7,5,5,1,2,3,4,5,6,0,5,4,3,3,5,6,3,7,9,5,11,12,11,11,10,6,11,10,9,10,7,9,0,7,4,6,5,4,3,7,5,6,7,6,5,3,2,1,1,2,3,5,6,6,7,10,4,9,8,3,4,1,3,5,5,3,5,4,7,6,7,9,7,6,9,1,5,6,8,5,4,5,4,3,2,2,1,0,3,2,1,0,0,0,0
2022-03-27 08:00:00,1,2,5,8,7,5,3,5,4,4,4,5,4,8,6,10,10,12,12,13,8,10,11,12,13,15,15,16,16,16,13,13,12,14,12,12,12,14,13,10,10,10,8,7,6,8,5,6,2,2,3,5,4,5,7,10,12,11,14,10,8,6,4,7,4,5,8,8,10,11,10,7,9,10,10,11,12,13,12,10,12,11,7,8,5,6,7,4,3,2,0,4,1,1,3,1,1,0
2022-03-27 09:00:00,0,3,8,9,10,9,3,4,5,2,4,4,5,7,1,6,6,6,6,7,9,9,10,10,8,9,12,13,14,14,13,12,11,16,14,17,12,15,12,14,14,18,15,11,11,11,9,7,2,5,3,4,5,7,7,10,5,7,16,12,11,7,9,8,0,8,8,9,7,12,14,17,19,23,21,19,20,22,21,19,21,20,16,20,20,25,23,15,6,5,4,5,4,3,2,2,1,0
2022-03-27 10:00:00,0,4,14,15,8,15,6,5,5,5,7,8,8,10,0,12,9,13,12,12,12,11,11,12,12,12,14,16,17,18,15,15,14,14,15,14,13,15,14,16,14,12,10,8,9,7,0,6,3,2,3,4,6,10,9,9,10,9,8,9,9,8,6,5,3,6,6,12,12,18,20,15,16,15,11,10,17,16,18,18,19,17,16,19,16,15,13,9,4,3,2,3,2,0,1,0,0,0
2022-03-27 11:00:00,2,5,13,15,16,12,6,6,6,7,8,9,8,8,6,8,9,11,12,9,10,11,14,18,22,23,22,22,18,17,19,17,16,17,18,15,11,14,14,14,9,14,13,12,8,9,13,10,7,6,5,5,6,8,6,8,7,6,10,9,9,7,6,5,0,4,10,10,10,11,9,12,14,13,16,15,17,17,19,13,14,13,15,14,12,16,15,15,10,7,8,5,6,3,1,1,0,0
2022-03-27 12:00:00,2,4,8,10,11,12,4,9,10,11,8,11,8,8,9,12,13,14,12,15,21,23,23,22,27,28,27,31,30,32,25,22,20,16,16,15,14,16,13,15,12,11,13,10,9,10,7,7,4,3,1,2,7,11,15,9,9,8,10,12,12,9,11,12,8,12,15,16,16,18,17,21,21,21,20,13,14,14,17,19,18,18,14,13,12,12,10,9,7,4,5,8,3,0,3,0,0,0
2022-03-27 13:00:00,3,5,8,12,9,9,7,8,11,15,7,14,8,6,10,10,6,9,7,8,13,16,18,17,16,17,19,19,17,19,17,17,18,18,17,19,19,19,18,24,24,27,25,18,17,14,11,10,5,4,5,5,13,11,16,17,16,21,23,24,26,0,27,26,23,22,18,17,24,26,25,24,26,24,20,20,22,23,20,20,22,23,17,19,19,19,18,14,12,9,5,5,4,3,1,2,0,0
2022-03-27 14:00:00,1,4,10,17,12,17,8,7,9,20,12,12,13,15,16,20,21,24,23,20,23,23,18,16,14,12,15,20,20,14,15,16,15,17,15,14,13,13,14,12,14,15,22,17,20,19,18,9,5,6,4,5,8,9,9,11,10,11,14,13,15,14,15,15,12,11,19,18,19,20,19,17,18,20,21,20,19,19,22,24,24,23,21,0,18,18,15,10,7,8,8,9,8,7,3,1,0,0
2022-03-27 15:00:00,1,2,3,6,9,7,4,4,7,12,14,16,12,17,18,17,15,21,20,19,18,18,23,22,19,20,20,18,17,16,15,12,14,13,14,14,14,15,15,19,19,19,21,15,15,15,10,6,4,1,2,3,11,15,17,21,22,20,21,22,22,20,18,19,18,17,23,23,16,15,18,18,21,20,17,15,18,19,15,13,14,13,18,13,16,11,11,12,10,10,11,12,9,7,2,1,0,0
2022-03-27 16:00:00,2,2,6,6,10,9,6,0,7,9,11,14,16,18,17,9,9,16,20,19,16,17,18,19,21,17,16,20,18,20,20,17,18,18,16,15,14,13,14,15,13,15,8,9,10,12,11,9,4,4,2,2,8,9,14,15,15,17,18,21,22,21,13,12,7,13,15,16,16,18,17,21,22,19,19,19,21,16,16,14,17,17,15,17,14,12,13,13,9,10,10,10,9,4,3,1,0,0
2022-03-27 17:00:00,3,6,4,3,9,8,6,5,8,17,20,19,18,19,22,21,0,26,25,25,23,25,27,25,28,29,27,24,19,18,16,14,15,15,12,11,7,10,6,10,8,8,13,8,12,14,14,9,5,5,5,4,9,13,16,15,15,14,20,21,20,20,19,16,18,23,23,22,18,19,20,24,21,19,16,20,11,21,20,18,20,20,21,21,21,19,18,16,12,11,10,13,12,11,9,4,2,0
2022-03-27 18:00:00,2,3,5,6,7,5,4,5,7,18,25,23,22,20,15,20,21,34,34,32,34,33,32,31,27,21,21,24,17,21,19,19,18,15,12,14,13,14,11,12,10,10,9,11,10,8,7,9,6,4,2,4,5,10,12,16,16,14,22,23,23,22,21,19,20,20,22,20,19,24,26,30,28,28,21,18,14,13,10,10,11,11,12,9,8,10,9,4,4,6,6,14,13,10,9,3,0,0
2022-03-27 19:00:00,1,0,2,2,3,3,5,4,10,17,19,19,21,20,21,18,6,22,21,20,19,22,20,18,20,18,19,18,15,15,14,14,13,12,11,10,7,11,9,8,9,9,10,8,9,7,10,7,5,4,2,1,5,7,8,9,5,0,8,9,8,9,11,9,5,9,10,9,10,10,11,11,14,15,12,11,12,14,11,12,18,11,16,15,16,15,16,14,12,10,9,17,16,15,11,6,2,0
2022-03-27 20:00:00,2,3,4,6,9,4,5,6,8,12,19,20,22,20,20,23,24,23,20,20,19,19,18,18,20,16,15,13,12,12,13,11,10,11,10,9,8,9,2,10,12,8,13,10,11,7,9,6,4,5,5,6,7,6,9,11,11,9,24,23,20,21,19,15,7,17,14,14,10,22,23,19,17,16,14,10,9,3,6,6,8,5,8,4,5,4,6,4,7,5,4,15,13,12,9,2,1,0
2022-03-27 21:00:00,2,2,0,0,3,6,4,5,5,5,15,8,9,16,15,6,0,17,15,13,14,16,19,22,21,19,19,14,15,12,8,11,8,5,7,4,6,7,6,9,8,9,11,8,7,6,5,5,3,2,3,4,5,7,10,11,9,12,20,23,12,21,22,14,23,18,17,15,16,17,16,18,19,18,15,17,16,15,13,12,13,8,12,11,8,4,11,8,3,9,7,11,10,6,5,3,0,0
2022-03-27 22:00:00,1,2,0,0,0,2,1,4,6,9,13,9,8,11,8,10,10,12,9,8,6,7,8,9,8,7,7,6,7,13,11,11,10,9,10,3,7,8,5,9,5,10,9,8,8,8,6,4,3,4,4,6,7,4,9,10,10,10,14,14,16,13,18,14,13,15,17,15,13,15,16,20,19,14,13,11,11,6,9,8,7,5,9,8,6,4,5,1,1,3,7,11,10,8,7,4,1,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,8,7,3,6,0,6,7,6,6,6,0,4,2,0,0,5,0,6,5,6,4,2,3,2,1,0,2,6,8,10,15,16,4,16,22,26,9,26,26,24,7,25,25,24,19,20,21,19,19,17,17,17,14,13,10,4,5,9,7,6,6,6,7,8,7,9,4,10,8,9,5,3,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,3,2,4,3,2,5,5,6,7,14,12,14,14,15,16,18,20,8,16,18,19,20,23,24,28,34,34,39,38,38,43,44,46,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,2,6,4,5,5,3,4,5,5,4,5,4,12,11,7,5,9,8,9,9,13,14,12,9,17,20,24,28,40,39,40,41,41,43,42,33,41,38,39,43,42,39,36,34,31,24,19,7,5,3,2,2,3,3,5,4,3,3,3,3,2,3,1,0,0,3,5,6,3,1,8,6,5,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,7,16,20,21,15,6,3,6,5,2,3,4,4,2,4,2,6,4,7,11,5,7,9,11,12,13,17,16,20,17,16,20,21,22,20,17,22,23,21,22,25,25,20,19,15,14,11,8,6,3,2,3,4,4,5,5,3,6,5,5,4,5,5,4,4,6,8,10,6,7,9,6,10,13,14,16,17,16,6,13,14,11,9,10,11,9,6,5,3,3,4,2,0,1,0,1,0
2022-03-28 07:00:00,4,15,39,48,53,49,12,17,13,14,14,19,12,16,17,14,15,16,15,14,12,15,18,24,26,33,36,39,36,37,40,36,35,36,43,38,40,37,38,38,40,42,40,27,28,27,26,22,13,8,6,7,10,12,15,25,26,22,33,26,13,12,11,10,7,8,7,12,13,14,17,18,23,33,37,32,37,38,36,31,34,30,26,18,17,21,18,15,11,12,10,17,16,6,5,1,4,0
2022-03-28 08:00:00,4,14,33,52,63,56,18,17,14,13,12,16,16,20,22,23,23,29,27,24,22,22,25,27,30,28,31,32,33,35,34,33,35,38,42,38,39,42,42,49,54,45,43,40,43,36,23,20,18,15,9,8,13,17,20,38,42,24,32,24,21,18,17,12,10,11,13,21,21,22,18,26,30,44,46,35,37,38,35,38,45,46,45,46,39,37,26,22,17,20,21,44,32,14,10,6,8,0
2022-03-28 09:00:00,3,6,19,26,39,32,11,10,9,9,9,9,7,10,14,14,10,18,15,17,16,19,17,17,17,19,21,20,24,22,25,27,36,40,44,43,43,43,38,41,42,43,40,36,33,30,25,16,13,10,6,5,10,14,15,15,13,11,14,13,12,12,10,8,6,9,7,12,12,12,15,17,17,21,23,15,18,16,12,17,16,16,14,19,16,17,17,14,13,13,13,23,18,7,3,5,3,0
2022-03-28 10:00:00,2,5,9,11,13,15,7,8,7,7,9,10,9,11,16,17,20,20,19,21,21,23,19,17,17,19,18,18,16,17,16,13,16,18,20,20,15,21,19,19,20,18,19,17,19,17,18,14,11,10,7,4,8,9,8,8,6,8,7,9,10,11,10,9,10,9,12,14,13,12,15,18,19,21,18,14,14,17,11,11,11,10,8,7,9,9,11,8,6,5,4,7,3,3,1,0,0,0
2022-03-28 11:00:00,1,4,8,10,12,11,6,7,8,7,11,11,11,10,9,8,9,11,10,12,14,15,16,16,18,15,15,14,15,16,17,15,16,14,13,12,13,14,9,12,12,13,15,11,9,11,10,10,7,3,4,3,6,6,14,15,17,16,20,19,12,21,16,17,16,16,18,19,21,26,25,21,17,19,20,17,18,17,17,16,18,17,14,14,15,15,12,10,8,6,3,9,4,5,2,1,0,0
2022-03-28 12:00:00,3,2,4,7,9,11,6,7,9,8,9,8,7,9,6,9,7,9,10,12,14,18,15,12,14,14,15,16,15,16,16,15,17,16,15,15,11,15,13,14,13,14,17,14,12,14,12,7,3,2,2,4,4,8,12,13,12,11,12,13,12,13,13,7,8,12,13,15,16,18,18,21,22,19,16,18,17,15,13,14,13,16,15,16,13,13,15,13,11,12,5,10,8,7,6,3,2,0
2022-03-28 13:00:00,1,2,5,7,8,10,6,7,8,7,10,13,12,11,14,15,16,16,11,16,20,21,18,15,18,17,17,16,15,14,13,14,12,16,14,15,13,14,12,12,16,16,18,12,15,10,12,9,6,5,3,5,6,10,13,14,16,13,16,16,19,17,17,16,14,13,14,14,13,13,12,13,14,13,18,17,19,15,16,16,16,16,14,14,13,15,15,12,10,12,7,10,8,7,6,3,1,0
2022-03-28 14:00:00,2,4,7,13,13,13,9,10,9,10,11,12,12,13,12,11,13,18,20,21,20,18,17,15,15,19,16,18,18,19,21,21,21,18,13,15,14,14,13,12,12,14,21,22,20,19,16,11,7,5,5,5,7,9,13,14,15,13,13,17,19,18,15,17,13,16,16,11,14,17,18,17,16,16,19,19,19,19,17,17,16,15,12,14,13,13,22,19,18,11,3,9,8,7,6,4,1,0
2022-03-28 15:00:00,3,5,9,14,6,12,7,8,10,11,13,14,15,14,13,13,14,19,17,21,29,31,28,22,27,19,18,17,18,17,15,14,16,16,14,13,11,13,12,14,16,32,32,34,32,26,23,17,8,7,6,14,13,13,17,18,16,18,23,25,27,26,24,22,22,20,19,18,23,24,23,24,23,22,20,18,18,20,20,18,17,17,17,18,17,19,18,12,19,19,14,12,10,6,3,3,2,0
2022-03-28 16:00:00,3,5,9,12,15,13,9,7,6,11,13,14,14,13,13,17,16,22,23,23,23,27,24,20,25,21,20,21,21,24,25,18,19,14,17,18,19,13,18,21,22,21,20,20,20,20,17,13,7,5,5,6,10,11,17,16,16,15,18,20,22,20,21,21,19,19,20,19,25,28,27,26,24,19,21,21,25,25,19,17,16,10,18,13,16,13,15,12,10,10,7,13,12,10,5,3,1,0
2022-03-28 17:00:00,7,7,11,12,20,19,10,12,16,20,23,28,30,32,31,32,32,34,31,32,28,30,30,29,35,28,25,17,16,18,23,16,17,16,15,15,17,17,16,18,22,24,24,23,27,28,27,22,12,7,6,12,21,25,29,25,28,28,37,45,45,42,42,42,41,42,26,25,27,32,40,39,35,33,25,25,21,23,20,16,16,15,14,15,15,13,15,11,10,18,17,36,33,26,17,11,3,0
2022-03-28 18:00:00,12,13,23,26,37,39,21,28,25,27,31,33,35,37,33,35,36,51,49,46,41,42,40,31,42,40,42,37,33,33,23,23,18,14,16,14,17,19,17,21,20,23,29,19,23,26,25,25,7,8,13,26,30,32,31,38,47,44,50,58,57,43,48,46,41,35,32,29,25,28,30,35,36,35,30,29,28,30,24,24,30,29,29,30,27,23,18,16,16,19,18,36,33,30,18,6,0,0
2022-03-28 19:00:00,3,3,5,6,13,15,7,11,16,19,21,23,24,23,23,25,25,41,35,35,31,31,28,30,35,26,24,17,16,16,16,13,13,9,7,6,7,9,10,13,12,14,21,11,14,16,16,12,6,6,5,11,17,19,23,28,28,23,35,38,29,35,32,31,29,28,25,24,20,22,22,25,28,26,23,15,15,14,13,12,21,20,20,21,21,19,16,12,10,14,16,39,36,33,19,7,3,0
2022-03-28 20:00:00,1,2,3,6,5,6,11,12,12,14,15,12,16,17,7,14,9,21,25,25,26,26,26,23,27,21,21,19,16,17,11,17,16,10,10,7,6,6,3,11,10,13,18,11,12,12,9,10,4,4,5,8,12,14,17,16,18,20,24,25,25,25,23,21,20,20,21,20,18,19,19,21,23,24,21,14,13,12,10,11,14,11,15,13,12,7,6,6,6,9,8,19,19,15,7,5,2,0
2022-03-28 21:00:00,0,1,2,2,7,6,5,5,11,13,15,16,16,15,12,16,17,26,27,27,26,21,19,16,23,20,17,13,14,20,17,14,11,11,11,8,11,12,10,9,8,10,10,14,17,16,10,15,6,5,4,5,10,12,17,21,20,20,27,28,23,25,26,25,25,26,26,24,23,21,20,16,15,13,11,9,10,10,9,9,10,11,10,8,11,10,10,9,8,9,4,20,19,14,7,2,0,0
2022-03-28 22:00:00,1,0,3,2,2,4,4,5,7,12,14,7,10,14,15,17,16,29,31,30,28,28,27,24,21,14,12,12,11,13,12,11,10,10,9,7,8,5,7,11,12,12,14,12,13,11,9,7,5,5,6,8,8,12,17,18,18,20,27,30,35,35,32,29,28,33,26,17,18,18,15,19,18,16,12,14,12,13,13,15,13,11,16,15,10,13,16,15,14,15,14,16,13,12,7,3,1,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,12,7,10,10,9,10,12,11,10,11,9,13,12,11,9,5,7,8,8,9,8,11,8,9,8,11,8,7,10,7,5,3,3,5,6,10,16,16,16,18,25,28,27,26,26,24,22,24,25,23,20,16,14,18,16,15,13,12,10,8,7,8,5,4,5,5,4,3,7,9,10,8,7,17,14,11,7,3,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,2,2,0,2,1,4,5,2,5,12,7,7,1,11,11,15,17,7,14,16,17,19,23,25,26,32,39,45,42,43,46,48,57,56,55,0,53,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,2,6,9,8,8,3,7,8,5,6,3,4,6,5,5,4,5,1,8,10,8,10,11,13,14,19,18,21,26,27,29,33,33,32,40,29,30,38,36,47,46,43,40,37,34,30,22,9,6,2,1,2,3,3,2,3,0,4,4,3,3,2,0,0,1,1,3,5,5,3,1,4,6,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,5,14,19,22,24,5,4,5,2,8,4,7,8,5,8,8,7,6,5,8,10,12,12,15,12,12,13,15,20,18,22,18,22,25,23,24,18,18,24,24,21,22,17,14,12,11,11,7,5,2,3,4,5,9,10,12,10,9,7,8,7,6,8,0,2,10,14,11,11,10,11,11,9,8,8,11,13,12,12,14,10,12,11,10,8,6,3,5,1,2,4,1,1,1,1,0,0
2022-03-29 07:00:00,2,17,34,47,58,52,14,14,17,17,21,21,18,21,18,14,11,12,10,12,12,14,17,21,27,30,32,34,34,35,35,34,37,49,54,38,37,39,42,47,46,41,42,37,39,34,31,24,14,12,4,6,8,13,12,23,29,21,26,25,16,14,15,14,13,11,9,12,15,12,15,14,16,25,30,24,29,29,30,32,37,38,25,16,21,22,18,13,7,9,10,12,11,7,4,3,2,0
2022-03-29 08:00:00,6,14,41,53,63,56,16,14,14,16,18,18,19,20,21,18,19,26,28,29,33,35,31,28,38,41,47,42,36,36,35,36,46,46,49,36,49,49,37,56,57,54,52,45,45,39,38,25,20,21,10,5,17,24,31,41,42,30,41,26,25,23,15,14,12,10,16,24,21,24,20,21,26,33,33,24,29,31,27,28,31,31,31,32,30,29,33,24,24,24,25,44,35,19,15,11,6,0
2022-03-29 09:00:00,2,6,12,20,26,23,11,9,9,9,12,11,9,9,9,11,13,19,7,18,16,21,18,23,24,27,28,29,30,31,29,30,33,36,41,39,38,39,36,42,41,38,36,29,30,28,24,16,10,7,5,5,10,11,17,18,16,13,15,15,13,13,11,7,8,8,10,14,16,13,12,15,15,17,23,13,14,16,16,19,21,20,20,17,16,17,16,14,13,10,7,17,15,7,6,3,4,0
2022-03-29 10:00:00,2,5,10,12,13,13,6,8,9,9,12,13,13,13,13,16,15,19,17,17,20,22,22,21,16,17,18,13,13,12,8,10,13,16,17,15,19,18,19,18,21,23,25,17,16,16,12,10,6,6,4,4,8,12,14,14,15,11,14,13,8,11,11,8,11,14,14,7,13,14,12,10,14,13,17,22,25,23,20,20,21,19,15,15,15,15,18,12,11,13,12,8,2,1,0,2,1,0
2022-03-29 11:00:00,2,4,10,14,16,13,6,6,8,6,11,10,8,12,11,11,11,14,13,15,15,16,16,14,15,18,17,16,15,14,15,16,16,14,12,13,11,11,10,12,9,14,16,14,12,13,12,10,6,2,4,6,8,10,12,14,12,10,12,12,10,5,9,0,9,11,12,12,16,16,17,16,15,15,14,11,12,14,15,17,20,10,18,17,16,14,9,6,7,7,4,7,5,3,2,1,0,0
2022-03-29 12:00:00,3,4,8,9,14,14,8,7,8,10,9,9,9,9,10,13,12,20,19,19,19,21,21,21,23,24,25,24,20,18,16,15,16,17,18,17,15,11,15,13,7,13,13,12,13,12,12,10,5,4,2,3,4,7,8,10,9,9,12,14,13,13,13,14,13,15,17,15,18,19,18,17,18,15,16,12,13,16,14,12,14,15,13,14,12,14,17,13,8,7,6,8,7,6,2,1,0,0
2022-03-29 13:00:00,1,4,4,8,9,7,7,6,5,6,9,8,5,9,10,9,12,19,10,15,13,17,16,16,18,15,15,15,16,17,16,14,16,19,18,16,17,18,15,20,19,20,21,17,18,16,14,8,6,4,3,4,8,10,12,9,13,12,16,18,18,17,16,16,15,12,13,12,14,17,20,19,22,17,16,16,19,15,14,17,17,16,13,13,15,15,15,15,13,8,5,8,8,7,6,1,2,0
2022-03-29 14:00:00,2,4,6,7,8,10,6,5,6,7,8,9,8,7,9,10,9,14,14,15,14,17,15,17,15,14,15,20,18,17,16,16,16,15,15,7,8,6,14,13,10,12,12,11,12,13,13,11,6,5,5,6,8,10,12,15,14,16,18,16,17,15,19,17,16,19,14,12,17,20,19,18,17,18,19,18,20,22,23,22,23,21,16,17,16,15,15,12,12,10,8,10,10,7,4,3,1,0
2022-03-29 15:00:00,2,5,8,11,13,12,11,12,12,13,15,14,16,15,12,17,17,20,17,15,14,15,12,14,16,16,13,17,15,15,14,13,14,14,11,13,12,11,11,12,13,11,15,15,16,13,12,10,6,4,2,6,11,13,18,20,21,11,23,25,27,26,23,24,25,23,25,27,26,31,32,27,24,24,20,17,18,18,12,11,13,11,10,9,11,14,16,12,12,17,15,21,17,14,6,5,3,0
2022-03-29 16:00:00,5,6,8,11,19,13,11,13,13,17,16,16,16,17,16,22,17,27,28,30,27,26,22,21,24,21,22,19,21,18,17,14,15,12,15,21,18,17,18,14,17,27,26,21,19,17,16,14,9,7,9,9,15,22,20,23,23,23,25,25,33,33,24,22,21,25,26,17,18,24,24,27,24,24,21,22,21,22,19,18,18,17,15,17,16,13,24,24,26,24,25,22,24,24,19,8,3,0
2022-03-29 17:00:00,5,7,8,12,21,20,13,12,13,17,22,24,25,26,24,27,27,35,36,33,29,29,32,28,40,34,31,31,25,24,17,16,15,14,14,13,13,14,13,13,13,18,19,14,17,22,18,15,8,6,8,13,18,14,24,26,31,31,34,38,55,52,34,34,33,30,31,27,25,28,26,24,23,24,19,25,27,23,22,19,22,24,22,20,21,20,21,19,15,19,19,24,19,14,11,6,2,0
