Unnamed: 0,1_상진운수종점(가상),2_석관고등학교후문,3_석계역,4_석계역1번출구,5_물류센터,6_월계현대아파트,7_광운대역,8_월계삼거리,9_광운대학교,10_광운전자공업고등학교,11_벼루말교,12_장위래미안아파트,13_꿈의숲아이파크아파트,14_장곡초교사거리,15_하나은행장위동지점,16_장위동원천주유소,17_장위2동주민센터,18_돌곶이역,19_석관시장,20_석관동새마을금고,21_한국예술종합학교,22_의릉입구,23_이문동우체국,24_외대앞,25_경희중고,26_회기시장,27_회기동현대아파트,28_떡전교사거리.동대문노인복지관,29_청량리미주아파트.동대문세무서,30_청량리역환승센타,31_청량리.청과물도매시장,32_제기동역.서울약령시,33_용두동사거리.한국의류시험연구원,34_신설동역,35_동묘앞,36_동대문(흥인지문),37_종로중부새마을금고,38_동대문역사문화공원,39_을지로6가.국립중앙의료원,40_을지로5가,41_을지로4가,42_을지로3가,43_을지로2가.기업은행본점.서울노동청,44_롯데백화점,45_북창동.남대문시장,46_염천교,47_중림동교차로,48_서울의료보건고등학교.서울역서부,49_손기정체육공원입구,50_만리동고개,51_한겨레신문사,52_신덕성결교회,53_공덕역.공덕시장,54_마포역,55_여의도순복음교회,56_여의도공원,57_여의나루역,58_여의도중학교,59_63빌딩.가톨릭대학교여의도성모병원,60_여의동주민센터,61_KBS별관,62_샛강역1번출구.여의도자이,63_여의도역,64_여의도환승센터,65_유진투자증권.파이낸셜뉴스신문,66_하나은행여의도지점,67_여의동주민센터,68_63빌딩.가톨릭대학교여의도성모병원,69_여의도중학교,70_여의나루역,71_마포역,72_공덕시장,73_신덕성결교회,74_한겨레신문사,75_만리동고개,76_손기정체육공원,77_서울역서부,78_서울역버스환승센터,79_숭례문,80_남대문시장앞.이회영활동터,81_롯데영프라자,82_을지로입구.로얄호텔,83_을지로2가.파인에빈뉴,84_을지로3가,85_을지로4가.베스트웨스턴국도,86_을지로5가.중부시장,87_을지로6가.국립중앙의료원,88_동대문역사문화공원,89_동대문역.흥인지문,90_동묘앞,91_신설동역,92_용두동사거리,93_제기동역.서울약령시,94_청량리수산시장,95_청량리역환승센터,96_서울성심병원,97_우산빌딩앞,98_회기시장,99_경희중고,100_외대앞,101_이문동교회,102_의릉입구,103_한국예술종합학교,104_석관동새마을금고,105_석관시장,106_돌곶이역,107_장위동원천주유소,108_하나은행장위동지점,109_장곡초교사거리,110_꿈의숲아이파크아파트,111_장위래미안아파트,112_벼루말교,113_광운중학교,114_광운대학교,115_월계삼거리,116_광운대역,117_월계현대아파트,118_물류센터,119_석계역,120_상진운수종점,10_광운중.광운인공지능고등학교,113_광운중.광운인공지능고등학교
2022-03-07 04:00:00,1,0,2,2,2,1,0,6,7,0.0,4,4,5,6,8,10,0,17,18,10,19,15,17,21,21,22,21,24,26,27,28,29,29,25,25,25,17,29,31,30,29,27,21,14,10,8,6,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-07 05:00:00,0,1,3,1,1,1,3,3,2,3.0,4,5,6,8,9,7,3,5,6,6,9,10,11,9,10,9,8,10,13,11,13,12,11,13,14,18,18,19,18,17,16,19,14,8,6,4,4,2,4,6,14,13,11,7,3,6,13,11,6,4,0,2,2,2,3,4,1,1,0,1,2,0,0,2,5,0,0,10,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-07 06:00:00,0,1,1,2,0,1,4,5,5,3.0,4,10,16,17,20,16,10,9,10,10,12,13,12,13,15,16,17,21,17,14,17,18,12,14,17,13,11,15,14,11,10,8,7,7,8,10,4,6,8,13,15,14,11,9,9,2,10,3,6,5,3,1,4,6,4,3,2,2,2,1,5,7,8,10,12,13,12,5,6,6,9,10,12,13,8,6,5,2,5,8,9,8,6,6,5,5,1,4,4,1,0,0,3,1,0,4,1,0,1,3,6,7,9.0,9,3,0,5,1,0,0,,
2022-03-07 07:00:00,1,2,3,6,6,7,13,15,14,3.0,5,25,35,44,50,41,19,21,26,30,38,45,45,47,40,38,30,30,29,34,38,32,23,31,35,25,26,23,21,20,16,15,18,20,22,14,14,16,17,16,27,25,23,24,14,14,28,26,9,8,9,6,8,11,15,13,11,8,4,7,13,12,13,21,34,39,35,28,27,13,14,10,17,10,10,8,9,9,10,6,10,8,9,11,11,10,8,7,8,4,4,3,15,17,17,7,6,9,12,12,16,18,20.0,16,15,17,20,18,14,0,,
2022-03-07 08:00:00,1,3,5,37,37,36,43,40,21,10.0,12,20,29,32,43,36,19,19,23,24,29,35,39,41,34,40,36,37,37,38,36,39,38,36,37,38,39,41,37,30,24,19,23,25,23,23,22,23,23,31,40,38,34,34,16,13,38,34,7,9,11,10,15,14,15,11,15,14,16,14,21,31,38,48,48,50,48,27,26,23,22,18,23,20,14,13,12,13,11,9,9,9,8,9,11,12,14,14,13,14,13,12,17,16,13,13,12,10,14,11,21,27,29.0,17,7,9,14,9,0,0,,
2022-03-07 09:00:00,2,1,4,15,7,14,13,13,12,10.0,12,16,18,22,25,31,16,14,14,15,18,22,23,22,26,29,26,27,26,26,24,26,27,26,24,23,20,21,22,18,17,15,13,12,10,10,9,11,13,18,18,17,23,19,7,6,12,11,6,7,7,6,4,6,8,9,6,8,4,6,10,21,19,22,25,22,23,11,9,9,10,8,16,18,17,16,15,7,8,9,9,9,9,10,9,10,10,9,9,8,9,7,9,7,5,8,3,7,6,7,9,8,6.0,8,9,7,7,5,1,0,,
2022-03-07 10:00:00,1,1,3,18,19,17,20,21,10,6.0,9,11,12,11,14,12,11,13,13,17,20,21,19,21,22,21,22,23,20,22,20,21,20,18,19,18,16,17,16,12,11,10,10,8,8,10,4,9,7,8,9,9,7,8,8,5,11,7,7,9,7,6,4,6,6,6,6,8,7,10,8,10,10,13,19,18,15,11,11,8,7,8,11,12,14,15,14,14,13,11,11,11,10,14,16,18,5,15,13,9,8,9,9,12,13,14,4,13,14,11,10,9,9.0,12,10,6,11,3,2,0,,
2022-03-07 11:00:00,1,1,3,29,29,30,28,25,11,8.0,11,14,15,16,17,21,9,7,9,10,14,16,13,16,18,17,19,17,17,18,15,16,15,16,17,14,9,14,14,13,12,6,13,14,13,13,15,14,18,20,23,18,8,10,7,6,7,6,10,11,12,10,7,10,9,10,9,11,9,10,9,12,14,14,16,15,13,11,10,9,8,8,14,12,10,15,18,17,14,15,17,16,14,13,9,11,16,15,15,12,0,9,10,9,11,14,13,0,15,16,15,14,10.0,8,7,10,10,5,2,0,,
2022-03-07 12:00:00,0,0,1,16,17,15,15,14,9,11.0,8,10,11,11,9,19,17,15,13,13,15,14,16,18,11,18,19,15,20,16,18,13,16,14,15,15,13,13,15,13,13,12,10,10,9,10,8,9,8,10,12,10,8,13,12,11,12,11,10,6,5,4,4,4,8,12,10,11,11,12,17,18,16,22,19,19,19,13,13,14,13,13,15,14,18,17,16,18,18,19,19,17,12,16,13,20,19,20,19,14,10,12,10,9,9,11,9,8,8,5,5,10,9.0,10,6,10,9,5,1,0,,
2022-03-07 13:00:00,1,1,2,13,5,3,16,13,9,5.0,8,9,11,10,14,17,15,12,13,13,15,19,18,21,22,18,16,20,17,17,18,18,20,21,19,17,15,20,15,16,13,14,8,8,11,13,11,15,12,14,16,16,15,11,10,2,8,6,9,9,8,6,8,10,9,15,14,16,15,14,13,11,0,13,13,15,16,13,14,13,12,13,20,21,23,24,22,20,18,18,17,13,17,19,20,16,13,15,12,15,8,13,12,11,10,9,10,8,10,10,10,19,32.0,38,40,31,18,7,0,0,,
2022-03-07 14:00:00,0,0,1,11,12,11,9,10,11,12.0,14,12,14,13,16,20,13,13,11,9,10,9,9,15,16,16,15,16,17,14,16,13,19,16,17,15,13,15,20,21,20,21,19,18,20,19,18,13,14,19,20,18,14,9,7,8,12,11,10,9,11,8,7,7,6,6,8,14,12,11,11,12,12,11,15,16,14,12,9,14,13,16,18,21,23,23,21,24,23,23,21,18,16,16,14,14,14,14,15,12,12,7,8,4,9,12,10,4,13,10,11,10,8.0,8,5,5,9,6,0,0,,
2022-03-07 15:00:00,0,1,1,10,9,5,7,7,9,9.0,12,13,16,16,19,19,20,19,21,14,17,18,20,24,22,18,16,13,13,15,14,14,13,15,18,17,16,16,17,15,18,17,15,15,14,15,15,16,14,14,13,10,11,10,7,7,12,6,9,9,9,7,5,5,4,7,6,11,12,12,11,15,13,16,13,14,15,13,14,18,21,23,24,25,23,24,25,25,28,30,27,25,22,21,25,27,24,28,26,22,21,16,14,11,14,20,17,15,10,9,9,13,22.0,33,32,31,30,25,1,0,,
2022-03-07 16:00:00,1,12,2,16,10,15,12,13,26,27.0,24,19,17,16,17,15,17,18,16,15,14,17,14,24,24,26,26,18,25,20,15,16,16,15,13,15,14,13,13,14,13,12,10,13,14,15,13,14,12,14,16,16,9,6,6,5,6,3,11,10,12,12,7,7,5,8,8,14,17,14,13,16,15,17,15,16,14,14,15,15,15,14,17,18,22,20,21,24,25,24,24,25,24,21,24,23,22,33,31,28,27,24,23,20,15,21,18,17,16,16,15,16,12.0,19,18,18,16,12,1,0,,
2022-03-07 17:00:00,7,0,1,13,10,5,9,7,15,7.0,16,13,15,14,15,18,9,10,11,8,12,13,12,18,17,20,20,16,17,8,16,18,19,17,18,18,12,18,16,14,15,11,15,18,24,29,15,31,30,23,28,20,14,7,6,5,6,5,16,13,22,15,8,10,14,12,11,29,28,19,17,19,17,18,14,14,16,10,12,18,17,19,20,21,22,24,28,34,29,29,27,26,22,25,27,30,27,32,30,23,20,20,21,17,16,30,25,21,17,12,9,8,8.0,17,16,14,17,13,3,0,,
2022-03-07 18:00:00,0,0,1,16,11,14,12,15,12,9.0,11,10,11,11,10,4,16,21,20,15,16,18,11,20,20,19,19,20,18,13,12,12,12,11,11,12,11,13,13,12,15,16,23,27,32,36,29,34,30,32,35,30,16,11,15,15,9,8,49,49,46,38,11,10,11,9,11,49,40,27,30,30,28,26,17,15,19,12,11,10,11,16,20,19,26,27,33,34,38,39,40,38,38,36,32,35,34,29,33,33,29,26,25,22,20,33,24,19,13,10,11,12,9.0,19,18,19,13,14,2,0,,
2022-03-07 19:00:00,3,4,1,10,12,10,10,11,13,12.0,11,6,8,8,9,13,9,6,5,5,7,7,7,10,16,16,17,18,8,14,8,8,5,13,10,9,3,11,12,6,12,12,12,18,26,26,27,29,23,19,20,15,12,7,7,5,9,8,13,13,11,13,9,8,9,10,8,13,12,11,12,20,20,16,12,11,7,7,6,7,12,8,10,12,13,16,20,23,19,19,17,19,18,18,21,22,20,20,19,17,15,12,13,13,17,43,39,29,21,14,14,6,13.0,12,10,8,6,5,2,0,,
2022-03-07 20:00:00,0,0,1,3,2,1,4,5,8,4.0,4,7,6,7,6,8,7,14,7,13,12,12,12,9,8,9,10,6,9,9,6,10,5,9,4,8,7,6,5,6,7,5,15,9,17,10,16,14,14,14,13,12,9,5,5,4,3,3,8,3,6,7,4,4,6,5,8,10,7,12,13,17,13,13,8,9,4,5,5,4,7,13,17,15,16,12,16,18,19,18,18,15,15,15,16,18,17,18,13,13,11,9,10,6,10,15,13,10,8,6,5,6,4.0,6,7,7,4,3,1,0,,
2022-03-07 21:00:00,0,0,2,4,5,5,7,7,9,7.0,9,8,5,7,6,6,5,5,7,6,5,6,7,8,6,12,11,10,5,6,5,6,8,9,4,6,0,7,6,6,8,8,9,9,10,12,12,13,12,11,10,7,5,7,5,2,5,0,6,8,8,7,3,4,4,5,4,10,6,8,16,16,15,15,9,9,9,4,1,6,7,10,13,13,15,6,12,19,20,21,13,14,20,18,18,18,16,18,17,20,18,18,13,8,11,11,8,11,12,10,4,11,12.0,13,13,12,6,10,1,0,,
2022-03-07 22:00:00,1,0,0,4,1,4,2,3,5,5.0,4,6,6,5,7,9,8,6,0,5,5,4,5,6,6,8,8,6,6,7,6,5,4,3,7,7,7,7,8,7,6,7,11,13,3,10,7,13,8,13,15,13,6,4,2,5,6,2,3,4,5,5,3,2,3,3,5,4,5,8,12,13,8,11,10,10,0,8,8,9,9,11,12,15,17,10,19,18,19,19,20,21,14,19,22,21,14,18,16,21,20,18,15,14,8,19,15,12,12,9,8,6,0.0,6,6,6,3,4,1,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,2,4,3,3,4,4,6,5,5,8,1,7,6,6,5,4,4,3,4,1,0,2,1,5,3,4,3,3,2,0,3,0,2,0,1,5,7,1,3,3,2,4,2,1,3,3,4,5,6,6,7,8,8,10,9,7,20,9,20,21,18,16,13,13,13,12,11,8,7,7,8,7,6,1,5,5,1,3.0,1,2,6,2,4,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,1,0,2,2,3,4,3,7,5,0.0,6,7,2,6,9,7,4,14,16,13,18,12,14,20,19,17,18,27,25,26,29,30,29,28,29,29,22,30,31,23,26,22,20,12,9,7,6,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,0,1,2,4,5,4,3,2,3,3.0,4,6,6,9,5,0,8,7,4,5,8,6,7,8,3,8,10,9,10,7,14,15,14,13,14,16,16,13,18,12,16,14,10,9,6,5,4,3,5,5,12,1,11,7,4,6,12,9,5,4,4,3,3,2,4,2,1,2,0,0,3,2,2,4,6,0,5,6,7,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,0,2,1,2,0,3,5,5,5,3.0,5,13,15,18,9,16,10,11,7,10,11,13,8,13,12,11,12,13,12,13,14,12,14,15,17,12,10,10,11,10,10,9,8,6,5,6,5,7,6,8,12,11,11,9,7,5,12,11,2,2,3,1,3,4,3,5,3,2,1,4,3,4,4,7,12,13,12,6,7,8,9,7,10,4,8,3,7,8,8,0,8,5,6,8,4,4,0,4,0,0,2,2,1,1,2,1,0,0,2,3,7,8,0.0,9,5,0,7,2,0,0,,
2022-03-08 07:00:00,1,2,1,5,5,9,9,10,9,8.0,7,20,32,38,45,48,18,20,25,27,33,35,36,36,35,35,36,38,42,24,25,27,21,28,31,34,30,28,28,27,25,24,26,22,20,17,15,16,17,19,22,21,21,22,16,13,29,20,14,10,11,7,15,10,10,10,12,19,6,6,18,17,19,23,23,25,25,16,14,15,15,10,16,15,13,2,10,9,8,8,0,7,5,6,7,6,7,8,7,7,8,3,10,9,8,5,4,6,13,18,22,29,30.0,27,18,18,24,21,13,0,,
2022-03-08 08:00:00,1,1,2,29,19,28,33,32,19,11.0,11,34,48,48,52,53,20,19,19,22,24,26,37,38,38,41,44,44,43,42,42,43,43,43,42,43,41,39,37,30,27,18,22,20,22,21,20,26,22,21,30,28,36,46,20,17,46,40,7,8,10,9,13,17,13,14,15,10,18,20,21,22,24,38,43,44,42,23,19,17,18,10,13,11,12,11,10,11,10,10,11,10,13,8,14,16,15,21,21,16,15,16,17,16,17,21,15,10,15,16,18,22,23.0,17,7,7,11,6,2,0,,
2022-03-08 09:00:00,1,2,2,11,7,12,13,12,9,8.0,8,12,14,17,20,21,17,15,14,14,16,20,25,30,27,28,27,27,28,25,24,25,27,26,25,26,25,24,23,22,14,17,15,13,13,11,8,11,13,14,20,18,17,20,9,7,15,13,8,9,5,3,7,8,10,8,7,8,11,10,14,26,26,23,37,34,31,17,14,11,11,8,12,10,6,12,12,9,9,8,7,5,6,7,9,11,10,9,7,8,1,4,7,6,5,6,5,4,6,4,6,5,4.0,3,4,1,7,5,0,0,,
2022-03-08 10:00:00,1,0,2,8,7,7,9,10,6,4.0,6,9,11,12,13,11,11,12,12,14,17,17,16,19,17,21,21,22,21,22,19,19,20,21,19,19,18,16,17,13,11,11,12,9,6,9,9,8,8,10,14,15,15,15,13,0,14,9,13,13,7,4,9,9,8,7,8,13,14,13,12,16,15,14,17,14,13,10,10,11,8,8,14,8,15,13,11,12,9,9,9,8,10,12,12,13,14,12,13,8,5,6,8,7,8,8,7,6,6,5,8,9,4.0,8,7,8,9,8,1,0,,
2022-03-08 11:00:00,1,1,3,26,28,25,23,24,14,7.0,7,10,14,17,19,19,16,15,15,15,19,23,25,26,27,29,27,26,24,24,24,25,15,21,21,12,18,15,13,17,15,14,15,14,13,13,5,12,16,14,14,12,10,7,6,7,6,0,12,13,10,12,10,9,9,7,5,10,8,11,9,11,8,13,16,13,16,13,11,13,12,11,16,18,19,18,16,13,12,11,11,9,10,8,10,9,9,13,11,12,9,8,13,12,13,15,7,7,8,6,5,7,4.0,9,8,5,7,6,0,0,,
2022-03-08 12:00:00,0,1,1,11,9,10,11,14,6,5.0,6,8,10,10,11,12,11,9,10,9,12,11,12,16,18,18,21,20,20,17,19,19,18,15,14,14,13,9,10,12,10,9,11,12,11,9,8,11,10,15,14,14,9,8,6,6,8,4,7,8,9,7,5,6,7,9,5,6,8,3,12,17,18,15,19,18,15,14,8,17,13,11,14,9,13,15,17,16,17,15,14,13,16,19,19,18,19,22,19,16,16,14,13,9,11,13,9,9,8,5,7,4,6.0,8,8,7,9,5,1,0,,
2022-03-08 13:00:00,0,1,2,7,9,5,9,8,8,6.0,8,7,8,9,10,11,9,9,10,10,10,11,0,19,19,23,23,21,19,20,18,14,14,20,17,17,16,17,16,15,10,13,12,10,10,11,8,10,9,10,17,16,11,7,5,6,7,5,12,10,9,8,7,10,8,7,8,9,8,6,10,13,14,16,19,18,17,13,15,16,19,18,23,23,21,22,22,18,18,10,17,18,16,18,15,16,10,15,5,15,6,16,17,7,18,15,11,7,8,9,10,12,17.0,22,22,22,19,5,0,0,,
2022-03-08 14:00:00,1,2,3,16,14,14,18,14,8,7.0,8,9,9,11,11,12,11,10,12,13,12,12,14,17,15,18,17,16,15,17,18,16,14,14,13,13,13,13,14,17,16,15,14,16,21,21,20,19,19,28,28,23,10,10,7,10,11,10,10,12,13,11,6,8,7,6,7,7,5,6,14,18,20,19,13,16,13,11,10,11,12,12,19,21,23,25,28,28,14,17,16,16,12,16,17,17,18,16,14,10,10,8,8,7,9,12,11,9,8,6,9,10,11.0,10,10,7,5,6,0,0,,
2022-03-08 15:00:00,0,0,2,8,0,8,8,6,15,15.0,16,15,17,18,21,14,19,18,16,15,14,15,14,17,18,21,20,17,19,20,15,14,17,13,13,12,15,16,20,19,18,17,14,11,12,15,15,15,14,23,21,18,13,11,6,7,6,5,12,14,19,16,12,10,7,7,8,15,15,10,13,16,11,16,14,13,12,13,13,15,17,19,22,19,20,20,26,28,30,28,21,20,19,20,20,22,21,20,17,15,16,15,13,12,11,14,13,11,11,7,6,5,6.0,11,10,10,5,8,1,0,,
2022-03-08 16:00:00,0,7,2,10,11,7,13,14,15,18.0,20,20,21,21,15,15,19,16,11,12,12,13,13,15,21,23,24,15,23,14,17,18,16,16,13,13,11,16,16,16,14,11,15,13,18,20,15,15,18,21,20,17,13,8,6,6,9,11,17,15,17,12,7,5,3,6,7,14,14,12,13,14,12,16,19,21,20,15,16,14,17,13,14,12,20,20,13,19,13,29,28,28,25,24,24,23,25,19,19,24,26,22,15,15,14,16,15,10,10,11,15,16,16.0,27,25,24,21,20,2,0,,
2022-03-08 17:00:00,1,1,2,10,10,8,11,12,14,13.0,14,18,19,20,21,22,19,21,24,23,24,24,10,24,20,19,22,20,19,19,18,17,15,15,15,15,12,15,16,17,15,13,21,17,18,21,21,22,19,17,19,15,14,13,9,11,10,9,19,20,18,15,6,7,8,9,11,27,18,26,24,22,20,19,20,23,20,13,10,14,19,17,22,20,22,23,23,27,24,27,25,28,32,29,35,33,26,22,22,19,20,21,18,15,14,20,17,15,11,12,12,14,9.0,22,16,16,16,11,2,0,,
2022-03-08 18:00:00,2,0,1,13,13,12,11,13,14,13.0,13,11,10,8,11,9,9,13,12,13,11,12,11,16,22,25,22,21,17,12,12,15,11,15,14,16,17,16,15,10,11,12,16,23,26,29,32,33,31,33,29,24,12,8,12,9,10,9,42,42,39,35,13,8,8,14,13,35,29,27,27,34,36,35,34,35,31,24,29,27,27,28,32,34,33,33,27,30,28,27,28,27,25,24,27,26,25,27,24,20,18,16,13,14,13,30,27,20,14,9,8,10,11.0,26,25,20,18,12,1,0,,
2022-03-08 19:00:00,1,0,2,11,9,6,11,11,11,11.0,10,6,6,6,8,10,9,17,19,15,9,11,10,16,15,20,21,18,17,15,13,17,14,14,14,10,11,8,11,11,11,10,20,21,22,22,23,22,19,18,20,17,11,10,11,9,7,2,7,7,6,12,3,6,5,6,4,12,16,14,16,20,18,18,18,21,19,12,14,10,12,14,19,18,21,21,24,24,23,25,27,26,24,23,26,29,24,25,23,21,21,18,14,12,13,34,30,21,17,12,12,12,6.0,14,10,9,8,7,0,0,,
2022-03-08 20:00:00,0,0,3,10,7,0,6,10,9,6.0,7,5,3,1,4,5,2,8,11,6,10,11,10,12,9,9,8,9,10,14,13,11,7,11,8,10,4,12,11,10,4,10,8,17,19,19,15,21,19,16,13,6,7,5,2,3,3,1,8,8,7,5,3,4,5,7,4,16,7,19,20,19,21,18,15,16,13,10,6,8,9,13,14,16,19,21,22,23,21,17,21,18,18,19,21,22,19,20,16,20,19,15,17,7,17,27,23,20,13,7,5,6,5.0,7,7,3,6,7,1,0,,
2022-03-08 21:00:00,0,1,0,4,5,4,4,7,6,2.0,7,4,4,3,6,7,7,7,2,7,3,8,7,12,11,12,12,11,10,8,10,9,8,10,11,10,6,12,13,12,11,10,10,18,22,30,16,26,21,23,20,15,9,6,4,1,9,8,7,9,8,9,8,5,0,7,7,10,11,10,9,17,16,10,10,9,8,4,3,4,9,10,13,14,16,18,19,20,17,18,16,16,17,17,14,15,13,15,13,13,16,14,15,13,9,19,14,11,7,6,6,5,2.0,5,4,5,2,2,0,0,,
2022-03-08 22:00:00,0,0,1,2,0,1,1,5,4,3.0,3,2,2,3,5,6,6,5,4,4,2,3,8,8,9,10,8,6,4,8,2,7,6,7,4,10,11,11,14,6,9,10,14,14,12,17,16,16,14,14,15,12,12,8,9,1,7,5,9,8,5,3,3,2,3,4,1,6,3,9,10,14,13,9,8,9,9,5,4,5,7,8,14,24,24,24,23,23,19,20,19,14,16,13,18,17,15,15,13,12,12,10,9,8,9,11,10,5,6,4,4,6,4.0,6,8,4,3,4,1,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,5,0,0,5,6,7,0,8,11,14,17,18,0,19,23,18,14,10,8,6,4,5,3,3,0,4,3,4,3,5,4,0,4,4,3,0,8,10,15,12,16,12,3,8,8,7,3,5,7,6,8,12,0,14,14,13,8,11,17,18,12,19,16,13,23,21,17,15,13,9,8,11,18,13,10,7,2,6,6,4.0,2,2,3,1,1,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,
