Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지,7_강명초등학교.고덕리엔파크3단지,8_고덕자이.고덕천물놀이장,9_고덕자이.상일여고,10_상일1동주민센터.고덕사회체육센터,11_고덕숲아이파크,12_강동고등학교,13_한영중고한영외고,14_명일동현대아파트,15_고덕삼환.주공9단지아파트,16_명일여자고등학교,17_길동성당,18_길동신동아아파트,19_강동농협,20_강동주유소,21_천동초등학교.천호도서관,22_강동성심병원(동신중학교),23_조은마디병원,24_성내구립도서관.엔젤공방허브센터,25_대순진리회,26_성내2동주민센터.성내복지관,27_성내삼성청구아파트,28_성내주유소,29_영파여고.강동구청역,30_현대아파트앞,31_풍납동극동.쌍용아파트,32_올림픽대교남단,33_테크노마트앞.강변역,34_현대아파트앞,35_풍납동극동.쌍용아파트,36_강동구청역농협중앙회,37_강동구청역1번출구.영파여고,38_성내주유소,39_성내삼성청구아파트,40_성내2동주민센터.성내복지관,41_대순진리회,42_성내구립도서관.엔젤공방허브센터,43_조은마디병원,44_강동성심병원(동신중학교),45_천동초등학교.천호도서관,46_강동주유소,47_강동농협,48_길동신동아아파트,49_길동성당,50_명일여자고등학교,51_고덕삼환.주공9단지아파트,52_한영중고한영외고,53_강동고등학교,54_고덕숲아이파크,55_상일1동주민센터.롯데캐슬베네루체,56_고덕자이.상일여고,57_강명초등학교,58_강명초등학교.고덕리엔파크3단지,59_고덕리엔파크2단지,60_강일역3번출구,61_강일리버파크10단지.9단지,62_강일리버파크9단지후문,63_강일고등학교.강일리버파크7단지,64_강일초등학교,65_강일리버파크6단지
2022-03-08 23:00:00,0,0,0,1,2,3,4,0,2,0,0,3,0,2,4,3,3,4,0,4,2,0,3,0,2,3,0,1,1,0,0,0,3,5,4,0,5,5,7,3,6,5,10,11,10,7,11,11,9,6,7,7,5,4,2,1,0,2,0,4,3,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,1,0,3,4,7,9,1,0,0,2,2,1,1,3,1,0,1,3,0,4,2,3,8,3,4,2,3,3,2,4,6,5,4,6,0,5,0,7,8,9,10,9,10,11,10,6,6,0,6,0,5,6,0,0,0,0,0,5,4,0,0
2022-03-09 06:00:00,0,0,1,2,1,1,3,0,1,4,4,0,2,0,5,6,5,7,7,3,5,4,3,0,3,6,7,6,6,2,0,3,2,4,3,1,4,2,3,4,0,4,3,5,0,4,0,3,2,2,4,0,0,2,1,0,4,0,0,0,0,3,1,0,0
2022-03-09 07:00:00,0,0,2,4,1,0,2,0,6,8,0,9,8,12,3,12,5,4,5,7,8,7,5,4,4,6,7,2,2,8,0,3,2,3,2,0,2,1,2,3,2,4,0,2,3,4,0,2,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-03-09 08:00:00,0,1,3,1,2,0,5,0,6,4,7,6,5,5,4,6,6,10,10,12,13,11,8,5,14,15,14,11,8,9,0,10,3,2,0,1,0,4,5,5,6,4,0,3,6,4,3,4,3,3,4,0,4,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,0,2,4,7,0,8,7,9,10,11,5,9,9,5,8,3,5,6,8,7,6,8,6,9,8,9,6,4,5,3,0,2,0,0,3,4,4,3,6,8,8,7,6,6,3,3,3,2,3,4,4,3,3,2,2,1,0,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,0,1,2,0,0,3,4,5,7,8,7,0,6,7,8,1,10,11,13,12,8,9,8,8,6,0,7,10,12,13,12,2,1,2,2,5,5,4,4,0,3,0,4,3,0,4,3,4,0,5,3,3,2,2,2,0,1,0,0,0,0,0,0,0
2022-03-09 11:00:00,0,0,1,0,1,0,3,2,5,5,0,0,3,5,6,7,5,6,6,7,7,7,5,6,9,12,10,8,5,4,4,6,5,0,1,6,7,8,11,10,9,3,8,8,5,8,8,7,6,6,6,6,7,4,6,1,1,0,0,0,3,2,0,0,0
2022-03-09 12:00:00,0,0,0,1,2,5,3,9,10,11,8,15,6,10,11,13,13,14,14,16,16,16,15,16,4,14,13,11,10,8,7,8,3,0,2,1,0,2,4,5,6,7,8,10,6,9,7,7,6,5,7,9,9,8,4,9,8,7,3,0,1,0,0,0,0
2022-03-09 13:00:00,0,0,1,0,0,2,1,2,5,6,7,6,4,5,5,5,5,6,7,8,10,10,10,4,11,12,12,12,11,10,5,11,4,5,4,3,5,0,4,5,5,5,4,5,5,6,6,14,15,13,14,13,13,12,10,0,11,0,9,8,4,3,2,0,0
2022-03-09 14:00:00,0,0,1,0,1,1,3,0,4,8,9,9,7,10,9,8,0,7,5,5,5,6,6,5,4,5,9,9,11,10,9,7,1,2,2,2,3,6,7,4,6,7,6,9,9,8,10,9,11,10,11,8,10,9,2,7,6,0,0,0,1,0,2,1,0
2022-03-09 15:00:00,0,2,1,2,4,2,4,0,6,8,10,0,9,9,8,4,7,8,8,0,7,7,3,8,5,5,3,1,4,5,2,3,7,8,9,10,11,3,12,12,12,11,12,11,13,14,17,11,12,11,9,6,8,6,5,5,4,2,0,0,1,1,0,0,0
2022-03-09 16:00:00,0,0,2,1,2,3,0,2,5,4,5,6,5,7,10,9,8,8,11,10,11,10,8,9,8,9,10,9,9,0,0,0,4,5,8,9,12,12,12,11,11,12,11,9,7,8,11,15,14,13,10,8,9,7,6,4,3,2,0,0,0,1,0,0,0
2022-03-09 17:00:00,0,0,2,0,2,3,4,4,5,5,5,6,7,7,0,5,6,5,6,4,7,6,6,6,7,6,5,4,4,2,1,3,7,7,6,5,6,0,7,10,9,6,9,9,8,9,11,8,1,6,10,11,10,9,7,4,5,1,0,5,4,1,1,0,0
2022-03-09 18:00:00,0,0,0,1,2,1,1,2,0,2,4,3,1,4,5,6,7,6,4,5,4,6,4,0,1,5,4,0,3,5,3,4,16,16,10,12,15,7,8,13,12,13,17,15,15,15,20,19,5,19,18,14,11,9,2,6,4,0,3,2,1,1,0,0,0
2022-03-09 19:00:00,0,1,0,0,1,0,2,1,2,4,3,8,0,3,8,6,0,8,10,8,7,10,11,0,8,7,7,4,5,4,0,0,6,5,5,6,5,7,7,9,7,0,10,9,7,5,7,7,6,6,12,9,8,6,10,9,6,1,0,2,1,4,3,0,0
2022-03-09 20:00:00,0,0,2,1,3,4,5,3,5,8,2,8,0,10,11,13,11,12,13,3,11,12,11,10,7,4,1,0,0,5,0,5,5,7,6,6,8,3,6,6,6,9,10,11,10,3,8,8,1,0,3,8,2,7,2,1,0,2,1,1,0,0,0,0,0
2022-03-09 21:00:00,0,0,0,1,0,0,1,0,1,3,2,2,2,3,4,8,6,5,7,8,3,4,4,3,5,7,6,4,2,2,0,0,5,6,6,7,10,9,8,9,4,2,12,13,14,13,13,10,0,9,11,12,9,6,5,4,4,5,0,8,4,1,0,0,0
2022-03-09 22:00:00,0,0,0,0,2,0,0,1,2,3,4,4,2,5,6,7,5,5,7,8,0,0,7,0,7,9,8,7,4,0,0,0,7,10,9,8,12,11,10,8,9,7,10,9,5,8,5,6,3,2,5,6,7,0,5,6,5,3,0,4,3,2,0,0,0
2022-03-09 23:00:00,0,0,0,0,2,0,0,0,3,0,2,0,2,3,2,1,2,0,0,3,1,0,0,2,1,0,0,1,0,0,0,0,2,4,8,0,9,7,10,7,6,4,9,10,5,9,6,5,3,4,4,4,1,3,2,4,0,0,0,1,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,5,7,9,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,1,3,1,2,4,4,5,8,0,0,0,1,0,3,2,4,5,6,8,6,0,10,9,11,10,7,5,4,7,2,4,5,6,5,3,0,5,5,3,4,1,5,8,9,4,10,11,9,10,9,0,7,4,3,0,0,0,0,0,0,2,0,0
2022-03-10 06:00:00,0,0,2,1,3,0,5,4,3,5,6,7,6,6,7,8,10,13,15,12,12,11,11,12,14,15,17,15,7,3,2,3,3,5,4,2,6,4,6,7,8,9,9,8,8,7,7,7,7,6,7,6,0,2,5,2,1,1,0,1,0,0,0,0,0
2022-03-10 07:00:00,0,2,5,5,8,15,23,33,45,51,49,22,15,14,14,16,17,20,22,23,25,23,21,22,31,38,27,24,15,14,16,20,5,7,6,1,6,7,9,10,12,12,11,16,16,22,27,39,40,38,36,32,12,11,5,3,4,13,0,3,16,1,1,0,0
2022-03-10 08:00:00,0,0,3,4,8,0,7,10,12,14,16,19,17,19,22,24,30,28,28,30,30,36,35,35,29,35,44,37,23,21,22,27,5,11,8,9,8,0,9,9,6,10,10,11,9,10,10,13,14,13,16,13,14,4,8,4,1,5,0,6,5,2,1,0,0
2022-03-10 09:00:00,0,1,3,4,5,0,6,6,8,12,4,11,12,13,9,15,14,14,15,16,17,17,19,18,16,13,18,13,11,9,12,14,3,4,4,0,5,5,6,7,6,7,4,9,6,12,13,11,7,10,8,7,3,1,6,1,2,3,0,2,0,3,1,0,0
2022-03-10 10:00:00,0,0,2,0,3,1,4,5,2,6,7,7,4,5,6,5,5,6,6,7,8,8,6,7,7,9,10,8,4,4,3,6,3,4,2,3,5,6,5,7,8,7,7,6,6,5,6,7,6,6,3,2,0,1,3,2,3,2,0,1,2,0,0,0,0
2022-03-10 11:00:00,0,1,0,3,4,1,0,0,5,7,8,9,8,8,6,8,9,11,10,11,10,8,9,10,8,7,7,6,6,5,5,0,1,3,4,3,4,3,6,4,8,0,3,3,4,4,5,5,6,7,9,10,5,9,6,5,0,2,1,0,1,0,0,0,0
2022-03-10 12:00:00,0,0,1,1,3,4,6,0,16,23,6,22,18,13,12,9,11,9,12,11,12,10,9,11,10,9,7,6,5,2,4,6,4,5,5,7,8,10,9,7,8,7,9,9,8,8,7,5,5,3,6,6,0,4,3,1,0,4,3,0,2,1,0,0,0
2022-03-10 13:00:00,0,0,0,1,4,0,3,4,9,11,5,2,8,9,11,13,15,15,13,9,12,12,11,7,14,13,12,11,9,0,8,7,6,7,4,2,5,6,9,11,13,13,11,9,10,11,10,9,2,9,8,9,3,7,1,4,3,2,0,1,0,0,0,0,0
2022-03-10 14:00:00,0,1,1,3,2,0,4,5,3,7,3,4,5,7,6,4,6,9,8,9,7,9,8,7,8,6,7,6,5,0,0,3,4,5,9,10,12,9,12,14,11,13,11,10,8,9,13,12,6,11,10,14,11,4,9,5,4,3,1,0,2,0,1,0,0
2022-03-10 15:00:00,0,1,10,2,10,4,5,0,7,8,7,29,28,12,29,27,22,19,16,12,11,15,14,14,11,9,9,10,9,0,10,3,8,10,9,9,15,15,12,9,11,10,11,9,10,9,11,11,8,12,10,10,20,18,17,14,12,8,5,3,4,0,2,0,0
2022-03-10 16:00:00,0,1,3,3,5,0,6,7,8,9,11,13,16,17,19,24,21,21,18,16,13,13,12,11,10,8,5,4,4,5,1,5,12,10,10,11,15,17,19,20,21,20,19,17,15,15,13,11,9,9,8,18,22,16,11,7,6,6,5,5,4,3,2,1,0
2022-03-10 17:00:00,0,1,1,0,3,2,4,2,8,10,8,12,12,13,14,15,16,18,17,15,12,11,10,0,8,7,7,6,6,5,5,7,9,13,9,10,14,15,15,14,16,14,15,16,14,16,19,20,21,20,21,22,21,16,13,11,10,7,2,5,5,3,2,0,0
2022-03-10 18:00:00,0,1,0,2,4,2,5,6,14,16,13,12,15,13,15,15,10,12,9,8,13,11,7,10,0,9,9,3,7,8,11,12,16,22,22,16,22,24,29,30,32,34,31,30,27,22,27,26,14,25,22,22,17,9,7,8,9,8,7,5,3,1,0,0,0
2022-03-10 19:00:00,0,0,0,1,2,4,3,0,8,11,12,13,13,2,10,7,5,9,12,7,13,11,12,11,11,9,5,7,7,8,7,2,21,21,22,25,34,31,25,24,21,18,24,21,20,20,17,22,20,16,14,14,15,14,11,7,5,3,3,5,2,1,0,0,0
2022-03-10 20:00:00,0,0,0,1,0,0,1,0,2,1,2,3,3,4,0,5,4,3,5,7,7,7,6,7,4,5,3,3,2,1,3,6,12,13,17,19,21,20,20,21,19,20,18,16,7,12,11,10,7,6,9,10,8,7,5,5,4,3,0,6,5,2,0,0,0
2022-03-10 21:00:00,0,0,0,2,0,0,1,2,3,4,0,1,0,2,3,4,6,4,6,6,5,5,6,5,3,2,4,2,3,0,2,3,9,9,12,11,17,18,16,14,11,13,13,14,13,12,9,9,7,5,6,6,3,8,5,6,1,3,4,0,1,3,0,0,0
2022-03-10 22:00:00,0,0,0,1,2,0,0,1,2,3,4,5,6,7,8,9,8,5,6,6,0,5,4,4,4,3,2,2,2,0,3,0,6,7,7,8,15,14,13,12,10,11,11,14,13,11,11,8,7,7,8,12,11,9,8,5,4,2,0,5,3,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,2,0,0,2,6,2,0,4,0,5,6,2,6,5,0,5,5,4,6,3,5,4,3,2,3,0,3,4,12,11,7,5,10,4,8,6,7,5,0,7,6,5,4,4,4,5,3,3,4,3,0,2,1,1,0,3,2,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,4,7,8,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,2,3,2,5,3,7,8,9,0,0,4,0,3,3,6,8,5,7,6,8,9,5,8,10,9,5,0,0,0,4,6,5,4,2,3,3,3,4,7,0,8,12,12,13,14,14,11,12,0,0,11,0,8,0,0,0,0,0,7,2,1,0
2022-03-11 06:00:00,0,0,2,3,5,3,2,1,2,4,4,5,4,3,0,5,7,8,9,10,11,11,10,9,8,10,10,12,8,9,8,6,2,3,2,0,4,5,6,7,6,7,8,6,8,8,8,9,10,6,8,7,8,5,5,4,4,3,2,4,2,1,1,0,0
2022-03-11 07:00:00,0,2,4,6,9,15,26,35,46,47,40,15,12,13,15,18,21,24,29,33,32,24,0,18,17,20,21,19,15,13,15,24,1,3,1,2,4,6,5,6,8,9,9,17,22,25,29,38,39,40,40,26,11,6,5,2,2,8,0,2,7,6,1,0,0
2022-03-11 08:00:00,0,0,2,6,10,4,10,9,13,15,21,23,17,26,27,29,33,29,29,31,34,35,35,34,34,42,43,38,28,30,25,25,8,13,5,7,9,8,9,11,11,12,13,16,17,17,16,14,16,15,18,18,15,14,10,5,6,4,2,0,4,3,1,0,0
2022-03-11 09:00:00,0,0,0,4,6,0,8,9,5,10,13,15,13,12,12,11,5,11,13,16,11,17,14,16,18,19,18,15,11,11,12,14,2,3,4,4,4,5,7,7,6,6,7,6,5,7,9,9,8,6,5,5,4,1,2,0,0,1,0,0,0,1,0,0,0
2022-03-11 10:00:00,0,0,1,2,3,1,5,3,4,6,8,0,5,8,7,7,9,10,12,13,12,9,7,9,7,7,8,6,4,3,3,5,1,2,2,0,2,1,5,8,4,11,7,4,5,4,6,8,6,9,10,6,2,9,4,2,3,1,1,0,1,0,0,0,0
2022-03-11 11:00:00,0,1,1,1,2,3,2,0,8,9,10,9,8,10,10,10,8,8,10,9,8,9,7,8,9,8,9,7,7,4,3,4,4,3,3,5,5,5,6,7,6,3,5,5,6,5,7,5,6,2,5,7,6,0,5,3,0,0,2,1,1,0,0,0,0
2022-03-11 12:00:00,0,1,4,6,4,4,2,3,9,8,8,7,4,8,8,9,8,9,8,7,11,14,11,11,12,8,11,9,6,7,0,5,3,4,2,3,5,4,5,3,6,4,6,7,6,7,10,11,11,11,15,14,12,10,9,5,4,2,0,2,1,0,0,0,0
2022-03-11 13:00:00,0,0,1,2,2,3,4,4,5,6,6,5,6,9,10,11,10,10,10,11,8,13,4,5,13,13,12,8,6,5,0,6,6,7,6,7,8,0,9,10,12,13,11,11,13,11,13,14,5,13,12,9,0,7,9,7,3,2,0,4,3,3,0,1,0
2022-03-11 14:00:00,0,1,0,0,2,3,4,2,7,9,13,29,27,25,24,23,21,19,17,15,11,9,8,7,7,8,9,4,4,4,0,4,4,4,5,6,7,0,8,9,11,10,9,11,6,8,9,9,10,9,10,13,19,17,16,12,11,9,7,6,5,2,0,0,0
2022-03-11 15:00:00,0,1,1,5,6,5,6,3,7,12,14,15,14,15,13,14,13,12,13,14,12,9,8,7,4,7,8,7,4,4,3,5,11,12,14,18,19,18,17,18,17,17,13,17,16,12,14,14,13,12,12,13,11,10,9,9,6,4,3,4,2,1,1,0,0
2022-03-11 16:00:00,0,1,2,1,5,4,4,5,9,12,11,13,21,18,19,18,11,10,12,11,12,11,13,6,10,10,9,7,8,7,11,11,8,9,9,11,13,14,16,15,17,18,19,19,16,13,13,12,13,11,11,21,22,19,14,7,7,6,2,4,3,2,0,1,0
2022-03-11 17:00:00,0,0,1,2,4,4,4,4,6,8,9,11,9,9,10,11,11,12,12,12,9,13,12,11,13,15,14,12,9,10,11,9,14,12,13,16,15,14,16,18,17,18,18,19,17,14,17,14,13,14,17,18,17,14,12,8,7,6,2,7,2,1,1,0,0
2022-03-11 18:00:00,1,0,2,3,3,4,3,0,15,18,11,12,9,20,20,18,17,13,13,11,12,12,11,12,12,12,13,12,10,11,9,13,19,19,17,18,27,27,35,33,30,30,30,26,26,22,23,24,28,25,26,24,21,15,14,10,9,9,8,9,4,2,1,0,0
2022-03-11 19:00:00,0,0,1,2,4,3,4,0,5,7,7,9,6,8,9,8,7,7,9,10,9,8,6,6,6,5,6,5,4,3,0,2,10,12,12,12,18,15,16,17,17,19,18,18,16,13,12,12,11,11,9,10,10,8,10,5,6,4,0,6,2,1,0,0,0
2022-03-11 20:00:00,0,1,2,2,2,3,0,5,10,12,1,10,0,9,10,4,11,9,8,5,6,6,5,5,5,5,4,4,5,2,0,4,8,9,10,7,11,10,10,11,11,10,10,11,11,10,11,11,10,7,8,10,9,8,5,4,3,2,0,5,4,1,0,0,0
2022-03-11 21:00:00,0,0,0,1,1,2,0,1,5,6,5,5,3,5,5,6,9,10,11,5,0,13,12,2,10,6,5,0,4,0,2,3,6,11,10,10,14,15,13,13,16,12,18,17,14,12,12,10,9,9,8,8,7,6,5,3,4,0,1,5,3,0,1,0,0
2022-03-11 22:00:00,0,1,0,2,2,0,2,0,4,6,7,8,7,6,4,6,5,3,5,6,2,3,2,0,2,1,4,3,2,1,1,2,8,9,7,6,12,11,11,8,9,0,11,13,16,15,11,16,14,10,11,10,8,7,5,4,0,3,0,2,3,2,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,1,2,1,2,2,0,4,4,5,5,4,4,5,6,7,8,7,4,0,4,2,1,0,0,0,11,5,10,9,11,11,11,10,10,10,12,11,10,9,6,5,6,5,6,2,4,3,2,2,0,0,2,2,1,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,8,8,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,1,1,3,0,5,3,5,0,4,6,0,0,6,2,0,2,3,4,5,3,7,7,7,8,7,6,4,0,0,0,1,4,3,5,0,5,6,5,5,4,0,8,0,9,0,8,7,4,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0
2022-03-12 06:00:00,0,0,1,0,1,0,1,0,3,4,3,5,2,3,0,3,5,0,4,6,6,5,6,4,6,7,8,6,4,1,2,0,3,2,0,1,4,1,3,3,4,5,0,5,0,3,6,6,5,2,7,1,0,6,3,1,0,0,0,0,1,0,0,0,0
2022-03-12 07:00:00,0,0,0,1,1,0,2,2,1,3,0,4,0,3,0,6,0,6,8,9,8,6,5,4,6,8,8,8,4,3,4,3,2,2,0,0,0,0,3,0,1,2,0,2,3,1,2,0,0,6,1,0,0,5,1,3,2,1,0,0,0,0,0,0,0
2022-03-12 08:00:00,0,0,1,2,3,0,4,0,4,7,0,8,8,8,8,7,7,9,12,12,13,14,13,9,8,7,11,10,9,7,10,12,6,4,3,2,3,4,5,7,6,8,6,6,7,5,5,6,4,3,4,2,0,3,3,1,0,0,0,0,0,0,0,0,0
2022-03-12 09:00:00,0,1,0,2,4,4,6,6,8,9,9,12,11,12,13,11,11,13,13,8,12,10,9,14,12,11,13,11,8,7,7,9,5,5,6,7,7,9,9,10,9,10,3,12,11,11,7,6,7,6,7,8,7,2,1,0,0,0,0,1,0,0,0,0,0
2022-03-12 10:00:00,0,0,1,2,3,0,4,4,11,12,8,13,6,12,10,11,10,9,9,9,6,8,4,0,9,11,12,9,7,6,8,11,3,2,4,4,3,2,2,4,4,3,4,5,5,6,8,9,1,0,10,10,0,7,5,3,0,2,0,0,0,0,0,0,0
2022-03-12 11:00:00,0,1,2,3,2,2,2,3,5,6,6,8,7,7,0,5,8,9,7,8,7,8,8,6,8,7,7,6,5,0,5,6,4,3,4,2,5,6,6,12,17,7,16,7,6,7,9,11,10,9,5,10,4,2,3,1,2,3,0,1,1,1,0,0,0
2022-03-12 12:00:00,0,0,1,3,4,2,8,7,8,9,8,10,9,12,5,11,12,11,10,6,9,7,8,7,9,12,11,10,10,9,8,12,6,5,5,5,6,8,8,8,10,3,9,15,14,5,10,9,7,6,9,11,10,7,4,2,5,4,1,0,1,0,0,0,0
2022-03-12 13:00:00,0,1,4,2,7,0,8,11,12,13,15,16,14,12,9,7,8,10,9,10,11,11,13,12,14,10,16,15,14,13,6,15,3,4,4,3,0,6,4,7,11,10,10,10,8,4,10,10,9,10,11,12,0,8,5,5,2,4,0,0,0,1,0,0,0
2022-03-12 14:00:00,0,2,1,4,3,2,4,3,7,3,6,7,6,9,9,11,12,15,11,10,11,11,13,8,12,10,7,10,8,7,6,5,10,9,10,12,7,2,13,8,4,6,4,6,5,6,6,6,5,7,8,8,4,3,6,5,6,6,5,4,2,0,1,0,0
2022-03-12 15:00:00,0,1,2,0,3,3,4,4,8,9,10,4,9,7,7,7,8,8,7,8,8,9,9,0,10,12,13,5,6,7,6,7,7,9,8,6,9,7,9,14,14,13,13,10,7,6,13,14,7,6,16,4,14,11,8,7,6,1,4,0,5,1,0,0,0
2022-03-12 16:00:00,0,1,0,0,4,4,1,0,8,9,11,11,10,11,6,12,12,10,9,7,10,7,5,8,4,8,3,7,8,9,8,10,10,9,10,8,10,8,8,9,9,11,9,9,11,12,16,13,11,5,13,12,13,10,7,3,1,2,0,3,1,0,0,0,0
2022-03-12 17:00:00,0,0,0,0,3,2,3,4,6,2,4,2,5,6,6,7,8,10,11,10,13,13,13,11,9,9,8,4,4,0,7,6,8,9,12,13,10,14,15,17,16,0,15,17,16,8,17,15,11,12,11,13,11,9,6,6,5,1,1,3,2,1,0,0,0
