Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역7번출구,10_역삼중학교.강남세브란스병원,11_도곡1차아이파크.역삼청소년수련관,12_역삼럭키아파트.역삼월드메르디앙아파트,13_뱅뱅사거리.역삼동,14_서초문화예술정보학교,15_양재역,16_일동제약사거리,17_시민의숲,18_AT센터.양재꽃시장,19_하나로마트.코트라,20_꽃마을,21_개나리골입구,22_새원마을,23_본마을,24_청계산입구역,25_청계산.원터골,26_관현사입구,27_새쟁이마을,28_옛골,29_새쟁이마을,30_관현사입구,31_청계산.원터골,32_서초포레스타7단지,33_청계산입구역,34_본마을,35_새원마을,36_개나리골입구,37_꽃마을,38_코트라,39_양재2동주민센터.양재꽃시장,40_언남고교,41_일동제약사거리,42_양재역,43_뱅뱅사거리.구영동중학교,44_뱅뱅사거리뱅뱅프라자,45_도곡1동주민센터.역삼럭키아파트,46_도곡1차아이파크.도곡중학교,47_도곡렉슬아파트.강남세브란스병원,48_한티역6번출구,49_도곡렉슬아파트정문,50_중대부고앞,51_그랑프리백화점,52_구룡중학교앞,53_개포고등학교앞,54_개포1단지,55_개포중학교,56_개포동차고지(종점가상)
2022-03-29 13:00:00,0,3,4,2,3,2,15,5,16,14,14,10,10,11,11,13,11,12,8,0,7,7,6,7,5,3,2,6,6,7,9,13,14,15,8,10,18,23,21,13,20,15,13,9,8,7,8,4,3,0,7,2,6,2,0,0
2022-03-29 14:00:00,1,4,9,7,8,4,19,6,21,23,19,12,11,10,12,10,9,7,8,7,11,10,5,7,4,0,0,8,9,7,13,18,15,17,12,16,17,17,15,14,15,8,8,6,11,11,10,7,6,4,4,2,2,2,0,0
2022-03-29 15:00:00,0,2,3,4,14,15,15,9,17,10,10,11,12,7,8,10,9,14,12,9,11,10,9,8,6,4,3,7,8,9,10,10,12,14,6,10,13,15,12,9,11,6,8,23,21,19,8,4,3,2,6,18,16,11,0,0
2022-03-29 16:00:00,0,3,10,27,30,29,27,18,26,20,20,14,15,14,14,12,13,20,19,11,6,8,17,8,5,2,1,13,8,12,13,10,11,10,10,8,10,15,14,21,21,20,18,19,17,16,14,5,6,4,5,4,3,3,1,0
2022-03-29 17:00:00,1,5,17,19,16,6,8,7,7,11,19,22,24,21,19,17,16,16,30,23,22,20,25,24,8,3,7,6,5,7,15,13,8,14,0,15,14,27,30,24,29,20,23,22,21,18,15,7,6,3,8,7,6,2,1,0
2022-03-29 18:00:00,1,4,6,8,7,4,8,9,15,16,21,28,29,30,19,17,19,19,29,25,0,28,24,14,15,13,8,6,8,5,7,13,17,21,22,0,15,41,45,48,45,26,29,32,27,28,18,10,9,6,9,5,6,4,0,0
2022-03-29 19:00:00,1,2,6,0,5,3,5,4,12,14,14,14,12,12,20,21,19,18,22,24,0,23,21,11,10,9,8,5,0,6,7,9,11,11,0,12,14,12,13,16,20,12,13,14,16,15,14,3,5,1,9,8,7,6,2,0
2022-03-29 20:00:00,1,1,2,3,0,3,1,4,7,9,8,9,9,8,9,10,11,10,13,0,5,11,10,7,4,3,5,4,3,4,7,7,8,5,3,7,0,12,10,9,10,11,13,14,13,11,8,4,5,4,7,4,2,3,0,0
2022-03-29 21:00:00,1,1,3,0,2,2,3,2,8,9,14,15,17,14,11,6,11,12,11,0,7,8,10,7,5,3,2,8,0,0,10,12,10,0,0,5,9,13,8,9,8,6,10,11,9,9,6,3,0,0,4,3,0,1,0,0
2022-03-29 22:00:00,0,1,0,1,0,2,7,11,25,24,21,20,19,16,11,10,7,7,8,0,0,7,5,3,2,5,4,4,0,0,7,6,5,2,0,0,0,7,10,9,11,9,9,10,8,8,6,1,2,0,0,1,0,1,0,0
2022-03-29 23:00:00,0,0,1,0,0,0,1,0,4,7,9,6,5,3,3,3,3,8,7,0,5,9,7,3,3,0,1,1,0,0,0,0,3,0,0,0,0,3,5,2,5,7,7,10,9,9,4,1,2,1,5,3,2,2,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,0,1,2,0,3,0,2,3,2,1,0,2,7,4,4,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,5,6,0,0,5,0,4,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,3,6,0,5,3,0,1,2,3,2,4,3,4,3,2,5,4,2,1,1,0,0,0,0,0,0,1,2,0,2,3,3,4,0,0,3,1,7,8,7,6,10,9,6,5,5,3,0,0,3,2,1,0,0,0
2022-03-30 06:00:00,1,2,3,5,0,1,4,4,9,12,12,15,14,7,12,6,4,11,4,0,0,0,1,3,2,0,0,2,0,1,3,5,7,3,5,4,5,4,7,6,6,6,5,4,5,4,5,3,1,2,8,7,5,1,0,0
2022-03-30 07:00:00,2,8,12,13,13,9,11,9,19,21,20,24,21,15,20,17,16,21,7,8,6,7,3,4,3,1,0,7,9,7,11,13,15,12,13,14,16,12,15,17,18,16,17,18,26,29,29,28,24,12,15,14,4,1,0,0
2022-03-30 08:00:00,1,15,16,8,8,5,9,11,37,32,23,24,25,21,32,24,21,25,19,17,15,13,10,13,6,0,7,4,6,0,7,17,24,23,20,18,22,16,21,22,20,36,34,31,23,15,13,7,3,5,3,1,2,0,0,0
2022-03-30 09:00:00,1,3,6,8,2,4,5,5,11,13,9,9,11,10,24,21,19,19,20,19,18,16,14,20,14,12,11,4,3,0,5,6,7,6,7,0,6,13,10,11,12,15,14,15,12,8,7,4,3,1,6,7,5,5,1,0
2022-03-30 10:00:00,1,3,4,5,7,5,7,3,14,13,12,15,8,12,10,10,9,10,9,10,4,9,8,18,16,5,13,2,4,0,5,5,6,0,7,6,7,10,11,11,12,9,10,9,10,8,6,6,3,3,3,2,1,0,0,0
2022-03-30 11:00:00,1,1,1,1,2,2,3,2,5,3,5,4,5,4,9,4,8,8,10,0,4,8,6,8,2,5,4,2,3,3,5,3,9,0,4,3,3,10,6,7,6,8,9,8,6,6,4,2,2,1,2,0,0,0,0,0
2022-03-30 12:00:00,1,3,5,7,0,3,3,1,6,7,9,8,8,7,9,8,6,9,11,6,10,9,8,7,7,6,5,6,4,8,8,9,13,15,6,7,4,11,11,8,10,9,11,10,10,10,10,5,4,0,5,4,3,1,0,0
2022-03-30 13:00:00,2,5,6,1,7,4,6,5,7,7,8,10,10,11,14,12,13,13,12,11,1,10,9,6,6,1,1,5,3,6,8,8,10,11,12,5,12,14,15,16,16,17,15,12,11,7,8,3,2,1,4,0,2,1,0,0
2022-03-30 14:00:00,0,2,3,0,4,5,4,5,11,9,8,8,8,8,10,9,8,11,12,0,0,6,9,7,4,1,1,26,7,26,27,31,28,30,9,13,11,16,16,7,10,9,9,9,8,9,8,5,4,1,4,10,5,7,0,0
2022-03-30 15:00:00,3,4,6,19,24,23,22,13,10,9,10,12,12,14,11,10,8,11,9,8,0,11,6,7,5,4,2,8,8,4,10,10,11,11,11,31,12,28,13,13,15,10,11,18,8,8,8,6,5,4,4,4,5,2,1,0
2022-03-30 16:00:00,0,3,8,5,7,7,30,31,39,38,32,13,17,14,11,11,10,10,18,16,12,15,14,9,5,0,3,5,3,7,10,11,11,12,0,9,12,19,17,15,15,21,23,25,19,18,17,6,5,4,7,6,4,2,0,0
2022-03-30 17:00:00,0,4,10,12,12,6,8,8,12,14,19,24,22,21,15,14,11,14,25,24,23,22,17,9,8,3,2,6,4,6,8,12,14,6,0,8,8,26,28,31,30,21,18,18,19,20,19,9,8,7,11,10,9,6,1,0
2022-03-30 18:00:00,1,4,7,9,8,7,13,8,10,12,14,22,27,26,16,15,15,15,23,21,20,15,20,14,13,7,10,4,3,5,8,13,16,20,23,0,6,47,44,50,48,18,19,26,40,54,50,9,8,7,12,11,9,5,1,0
2022-03-30 19:00:00,0,2,3,1,2,3,3,11,14,15,13,15,16,15,20,20,18,17,19,9,0,20,11,6,6,3,5,3,4,0,4,7,9,6,5,0,4,11,11,12,12,16,16,16,15,13,9,2,4,0,19,17,15,9,3,0
2022-03-30 20:00:00,0,3,5,0,6,2,4,5,10,12,12,11,12,11,10,10,9,10,11,9,0,8,7,7,3,0,5,3,0,0,8,8,8,0,9,0,0,10,11,5,11,11,17,14,11,10,6,4,2,2,3,1,0,0,0,0
2022-03-30 21:00:00,1,2,3,4,0,4,4,2,9,8,2,9,8,11,11,11,8,13,13,0,5,4,11,7,2,0,3,5,0,0,7,8,10,0,0,4,9,7,8,2,12,8,8,10,8,9,6,3,2,1,1,1,0,0,1,0
2022-03-30 22:00:00,0,2,0,5,4,2,4,4,20,27,26,31,27,19,17,12,6,8,9,6,0,0,8,10,0,9,6,2,0,0,3,4,5,0,6,0,0,6,9,3,11,8,7,4,6,7,5,3,3,2,10,6,0,3,0,0
2022-03-30 23:00:00,0,0,1,0,0,0,0,1,4,6,5,4,4,3,5,5,4,3,6,3,0,0,5,7,6,4,3,1,0,0,0,2,0,3,1,0,0,3,4,5,5,6,4,8,5,5,2,1,2,0,4,2,2,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,1,2,0,1,2,0,2,2,2,0,3,5,3,3,2,1,2,0,0,0,0,0,0,0,0,1,2,0,0,2,4,5,0,0,4,0,9,7,7,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,2,2,0,1,1,2,4,5,1,5,5,6,5,3,4,4,2,1,1,0,0,1,1,0,0,2,1,0,2,2,2,2,0,0,1,1,5,4,2,6,19,16,14,11,5,2,2,0,1,0,0,1,0,0
2022-03-31 06:00:00,1,2,3,2,0,2,1,5,7,10,12,14,9,10,11,4,5,11,3,0,0,0,0,3,1,1,0,1,3,0,3,5,7,8,5,4,6,5,5,5,5,6,7,6,5,5,5,4,3,1,5,4,4,0,0,0
2022-03-31 07:00:00,5,13,16,14,17,7,5,8,13,15,17,24,23,21,21,20,15,21,8,7,0,6,5,5,3,2,1,4,5,6,9,12,18,0,19,11,14,17,17,20,19,16,18,17,26,28,29,30,21,11,13,5,3,1,0,0
2022-03-31 08:00:00,2,21,26,15,14,5,11,12,38,39,29,31,29,25,40,30,28,32,18,16,15,14,12,8,6,5,1,9,13,14,17,19,21,22,14,20,9,17,17,19,21,36,36,39,26,15,19,10,10,4,3,0,2,0,0,0
2022-03-31 09:00:00,0,5,7,8,6,5,6,7,15,15,18,18,16,15,23,17,15,14,15,14,6,13,11,13,10,8,7,3,8,0,9,10,8,9,10,9,7,8,9,10,11,12,12,10,9,6,7,5,4,3,7,0,6,1,0,0
2022-03-31 10:00:00,1,4,7,3,5,4,2,2,10,11,14,12,11,10,14,10,15,16,15,10,10,14,11,13,10,8,4,5,4,0,0,5,8,4,8,0,6,9,10,7,11,9,8,8,7,6,4,2,1,0,1,0,0,0,0,0
2022-03-31 11:00:00,0,2,3,4,1,6,2,5,7,9,11,13,11,11,11,12,10,8,8,9,4,6,8,8,8,5,4,3,5,1,7,2,8,9,0,0,2,11,12,9,9,9,8,10,9,8,8,3,2,0,3,0,2,2,0,0
2022-03-31 12:00:00,1,4,5,2,1,5,6,5,7,5,8,9,8,8,12,12,10,12,10,10,0,8,5,9,5,3,2,8,7,4,6,8,9,9,10,9,8,48,17,8,12,5,6,4,4,3,2,2,1,0,0,0,0,0,0,0
2022-03-31 13:00:00,1,2,4,3,5,4,6,5,7,7,6,8,10,7,10,9,6,10,10,8,8,9,2,7,7,4,5,6,8,5,10,13,11,10,12,0,13,14,12,9,10,11,8,12,11,9,6,3,2,0,5,3,2,1,0,0
2022-03-31 14:00:00,2,2,3,3,4,3,6,4,7,9,11,15,14,12,11,12,8,10,10,3,1,9,8,8,5,3,0,4,0,3,6,8,9,10,7,0,5,10,9,7,13,11,14,16,17,21,16,8,5,4,6,0,3,2,0,0
2022-03-31 15:00:00,1,5,6,7,8,7,7,5,7,9,12,13,12,12,13,12,11,10,9,8,7,7,6,6,5,3,2,12,5,6,13,13,14,19,14,20,21,22,20,13,19,12,9,23,22,21,8,4,2,1,2,2,0,1,0,0
2022-03-31 16:00:00,0,5,5,22,22,21,24,25,25,23,20,19,20,19,22,21,21,21,24,14,23,0,21,15,14,1,10,10,3,11,13,12,11,12,8,0,11,17,18,17,21,21,15,16,15,18,19,6,4,2,7,5,4,1,0,0
2022-03-31 17:00:00,1,5,10,11,10,5,6,3,16,19,26,30,29,26,16,14,13,15,22,7,20,20,21,10,8,2,5,9,10,11,13,14,18,10,0,0,19,27,31,26,32,19,19,15,22,23,18,4,3,2,4,6,1,2,0,0
2022-03-31 18:00:00,1,4,10,11,13,4,6,7,17,17,21,27,33,35,30,26,21,19,30,29,27,26,22,10,7,2,6,10,9,10,15,15,16,18,15,16,15,44,32,38,44,19,19,25,40,53,45,7,9,0,21,18,17,7,1,0
2022-03-31 19:00:00,0,2,3,4,1,1,2,0,8,10,9,15,14,18,16,16,14,16,19,18,17,16,15,8,10,0,8,4,5,0,8,10,11,13,4,0,13,17,11,14,11,13,17,18,16,14,12,7,5,4,7,6,3,2,1,0
2022-03-31 20:00:00,0,1,2,3,0,2,1,3,6,6,8,10,11,10,10,9,10,9,11,10,11,0,10,4,3,0,2,5,0,2,4,8,7,3,0,8,0,12,9,10,12,10,16,20,17,13,10,8,7,4,10,9,7,1,2,0
2022-03-31 21:00:00,1,2,4,1,3,4,5,2,7,7,9,9,9,10,9,6,7,7,9,1,8,0,8,5,4,0,3,5,0,0,7,9,8,0,7,5,5,9,10,6,8,8,8,8,11,12,9,4,4,3,2,1,0,1,2,0
2022-03-31 22:00:00,0,0,2,0,1,3,4,3,13,16,15,16,15,10,10,8,8,7,6,6,0,5,5,4,3,0,2,1,0,0,1,4,3,0,4,2,0,5,7,7,8,9,9,8,11,9,7,3,3,4,7,6,1,3,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,1,5,7,7,6,6,6,8,8,6,7,6,0,0,0,6,5,5,4,4,1,0,0,0,3,2,4,0,0,0,5,3,3,5,7,7,7,5,4,2,3,1,0,4,3,1,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,0,1,1,0,0,0,0,1,2,3,0,2,5,5,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,6,0,0,0,4,5,6,0,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,2,1,0,0,1,0,2,4,5,6,5,6,6,6,2,7,6,1,0,1,0,0,1,0,0,0,2,2,0,3,5,3,4,0,2,4,3,9,3,4,10,17,15,10,8,3,3,2,0,2,1,1,0,0,0
2022-04-01 06:00:00,0,2,3,3,0,2,0,3,8,12,13,15,11,8,13,12,5,11,5,1,0,0,4,3,2,0,1,1,2,0,3,3,5,2,0,2,2,4,3,1,4,5,4,2,4,4,3,2,0,1,3,0,2,0,0,0
2022-04-01 07:00:00,2,7,9,12,13,7,5,7,28,22,21,22,19,15,20,16,14,17,7,5,0,4,0,2,1,0,0,7,8,0,8,9,14,15,16,15,14,13,16,17,18,16,15,15,25,28,28,27,20,9,11,7,1,0,0,0
2022-04-01 08:00:00,2,17,21,24,15,7,13,15,30,30,22,19,19,20,35,27,22,24,21,20,6,18,17,12,9,0,8,4,6,7,8,12,19,21,10,18,16,12,18,18,19,30,33,29,14,10,13,5,4,5,8,7,6,2,0,0
2022-04-01 09:00:00,1,4,6,7,7,4,4,3,18,18,15,15,13,14,33,27,24,22,18,18,7,11,10,17,12,0,11,4,5,0,7,10,11,12,11,11,6,11,11,11,12,16,16,17,13,10,8,3,4,0,3,2,2,0,0,0
2022-04-01 10:00:00,0,3,3,3,4,6,6,3,10,8,8,10,8,8,10,9,10,12,10,9,3,17,5,18,15,12,9,4,4,2,5,8,10,7,4,11,11,11,15,15,15,12,12,12,10,9,5,2,2,4,5,0,3,2,1,0
2022-04-01 11:00:00,1,2,3,3,4,3,3,5,6,7,9,10,10,11,15,12,11,11,8,9,5,6,8,10,7,4,3,2,3,1,4,5,7,8,5,4,7,7,12,12,13,10,10,12,13,14,12,7,0,0,8,6,3,2,0,0
2022-04-01 12:00:00,0,3,4,1,4,3,4,6,9,10,10,17,17,15,20,20,19,8,10,0,3,8,7,12,10,7,6,5,4,5,6,7,8,7,8,2,9,32,19,14,17,19,19,15,12,10,6,3,4,2,6,3,2,1,1,0
2022-04-01 13:00:00,1,3,4,5,11,3,3,5,7,8,7,7,8,8,14,11,17,14,16,7,9,14,9,11,9,8,7,10,11,13,12,11,12,13,7,0,13,14,14,15,15,16,16,12,12,9,7,5,4,3,2,0,3,2,0,0
2022-04-01 14:00:00,2,3,6,3,5,4,3,3,6,6,10,12,15,14,19,9,16,11,12,0,0,11,10,8,6,5,2,9,6,7,10,13,12,11,12,8,13,14,15,11,17,12,11,12,12,13,6,3,2,1,7,4,0,3,0,0
2022-04-01 15:00:00,0,8,9,25,27,25,34,33,36,37,25,15,16,15,16,15,13,11,11,4,5,4,3,7,5,3,2,9,12,3,17,20,21,9,10,20,0,19,25,14,25,15,17,14,11,13,11,5,4,5,6,11,3,6,0,0
2022-04-01 16:00:00,0,7,16,13,14,15,27,23,20,14,17,17,16,10,14,12,12,15,14,15,9,8,9,5,4,6,5,5,1,0,10,13,17,16,15,18,17,23,21,23,24,14,12,13,15,13,15,6,4,1,8,7,5,2,0,0
2022-04-01 17:00:00,1,5,10,9,8,6,9,6,15,13,18,23,22,19,17,13,15,14,24,25,22,24,22,13,6,4,5,6,9,7,16,16,17,16,18,17,18,33,29,31,29,15,15,15,15,26,25,12,10,8,7,6,4,3,1,0
2022-04-01 18:00:00,1,2,5,4,7,8,7,5,12,17,26,32,33,33,24,22,15,19,30,30,20,28,24,10,5,0,8,6,0,6,7,9,12,14,13,12,14,40,35,35,32,20,22,27,24,22,18,9,7,5,10,6,8,3,1,0
2022-04-01 19:00:00,2,4,7,0,5,4,10,4,12,11,10,15,16,14,11,12,8,13,17,18,18,15,16,7,8,7,3,4,4,5,5,10,11,0,6,0,12,16,14,14,14,16,22,20,16,14,14,4,3,2,6,5,3,4,1,0
2022-04-01 20:00:00,0,3,5,0,4,3,4,5,9,8,8,10,9,10,12,11,10,11,14,0,0,11,9,8,6,5,5,4,3,3,5,7,8,0,6,0,6,9,13,12,10,13,16,14,13,10,8,4,2,0,4,0,2,3,2,0
2022-04-01 21:00:00,0,2,1,3,0,5,3,5,11,9,8,10,9,12,10,9,8,10,10,8,0,8,7,3,0,2,2,4,0,4,7,9,10,11,0,0,7,8,10,9,10,10,11,11,13,14,10,3,3,1,7,6,3,3,2,0
2022-04-01 22:00:00,0,1,3,4,0,1,4,6,19,19,19,24,22,20,14,11,9,10,7,9,5,9,7,9,8,6,5,3,0,0,5,6,7,0,0,0,0,6,7,6,8,10,8,8,7,6,4,2,5,4,6,5,4,3,1,0
2022-04-01 23:00:00,0,0,1,0,0,1,0,2,4,4,6,6,8,7,8,6,5,6,3,0,0,5,3,4,3,0,2,1,2,0,2,4,4,5,0,0,0,4,5,4,3,5,7,3,7,6,4,3,1,0,3,2,0,1,1,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,0,0,1,0,2,0,0,1,2,1,0,0,4,3,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,3,3,4,0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,1,2,0,0,1,1,0,2,1,2,2,3,1,4,2,1,3,2,1,0,0,0,2,0,0,0,1,1,0,1,1,3,0,0,0,2,1,4,2,2,4,9,8,7,5,3,2,0,0,2,0,0,1,0,0
2022-04-02 06:00:00,2,0,0,2,0,1,1,2,3,4,5,6,7,5,6,3,6,5,4,0,0,2,2,4,1,2,1,1,0,0,2,2,1,2,0,0,1,4,5,0,5,3,5,4,3,1,2,1,0,1,15,0,8,1,0,0
2022-04-02 07:00:00,2,4,7,0,5,1,4,0,5,6,3,4,4,6,11,10,11,10,11,12,11,3,2,11,7,5,4,1,0,0,1,2,2,0,1,2,2,2,3,4,4,6,6,4,4,4,3,2,1,0,1,0,0,1,0,0
2022-04-02 08:00:00,1,4,5,2,4,4,3,2,8,9,11,12,13,15,23,17,22,21,20,17,12,19,8,19,9,7,6,2,4,5,3,4,7,8,8,9,5,8,8,9,10,6,5,7,4,4,4,1,2,0,2,0,0,1,0,0
2022-04-02 09:00:00,2,6,7,4,5,5,7,5,9,6,11,12,6,18,29,29,29,29,29,27,24,18,19,26,21,19,15,3,4,5,3,11,12,7,8,11,5,4,9,10,9,7,6,6,7,7,6,4,2,0,3,0,2,0,1,0
2022-04-02 10:00:00,1,2,3,3,2,2,3,4,9,14,16,16,14,15,30,28,29,36,33,32,30,29,28,28,23,19,16,6,7,5,8,6,8,6,10,11,4,10,11,10,11,8,9,9,8,8,7,5,3,1,1,0,0,1,0,0
2022-04-02 11:00:00,0,7,9,3,8,6,4,4,9,13,9,15,14,18,25,22,22,27,22,23,25,24,22,31,22,20,17,9,10,9,12,14,13,8,9,11,4,13,14,15,14,11,13,10,11,9,2,4,2,2,4,0,2,1,0,0
2022-04-02 12:00:00,1,2,6,7,9,7,8,9,12,14,15,17,17,19,19,19,17,20,18,17,16,14,0,19,17,13,0,10,10,17,25,23,6,14,7,15,20,21,18,18,19,18,19,18,19,19,16,10,7,6,10,7,4,2,1,0
2022-04-02 13:00:00,2,6,10,8,8,4,6,6,15,14,16,19,17,17,19,17,20,20,21,12,0,14,13,18,15,8,10,18,20,22,26,28,29,15,30,0,18,27,28,33,33,30,27,22,20,18,16,4,5,4,4,3,1,0,0,0
2022-04-02 14:00:00,2,4,6,4,4,5,5,5,10,10,12,18,20,19,24,22,20,21,24,11,14,0,20,19,14,11,10,33,34,33,28,29,30,16,24,15,17,28,19,18,17,14,13,12,13,12,11,4,2,3,3,2,1,1,0,0
2022-04-02 15:00:00,2,6,2,0,5,4,3,4,13,12,14,7,10,12,22,21,19,13,10,8,0,7,7,11,10,11,5,19,23,25,26,24,21,17,22,25,22,25,23,20,23,17,14,11,9,10,8,5,3,3,4,1,1,2,0,0
2022-04-02 16:00:00,2,4,10,10,7,5,4,4,10,13,13,13,13,15,14,13,14,15,14,8,0,12,6,10,4,3,0,50,51,52,46,44,47,45,22,30,44,40,36,36,35,15,14,11,15,14,9,4,6,2,4,2,3,3,1,0
2022-04-02 17:00:00,0,3,4,8,9,8,8,5,17,16,14,11,13,12,13,12,10,9,10,7,6,11,9,9,6,0,3,21,22,24,33,29,29,26,28,30,27,33,30,32,29,23,21,19,17,15,8,6,5,2,10,9,8,4,0,0
2022-04-02 18:00:00,1,3,6,1,6,3,5,4,7,7,14,13,8,10,11,12,11,13,16,13,8,7,6,9,8,7,6,14,9,16,31,26,24,24,23,0,21,20,17,19,18,16,15,14,10,9,5,2,3,1,6,4,0,3,1,0
2022-04-02 19:00:00,1,0,2,1,0,2,3,2,5,5,6,5,6,5,7,5,4,7,9,5,1,0,8,15,5,2,2,13,6,15,18,16,13,0,0,0,18,17,18,7,17,10,10,13,9,5,1,4,3,0,0,2,1,1,0,0
2022-04-02 20:00:00,1,0,3,2,0,4,2,3,6,7,7,8,7,5,5,6,4,5,6,4,0,0,4,6,0,2,1,6,5,0,10,11,12,6,0,11,0,11,12,12,11,8,4,9,8,9,8,3,1,2,6,2,3,4,1,0
2022-04-02 21:00:00,0,3,0,0,0,7,8,3,7,6,5,6,6,5,10,7,9,9,9,8,0,1,5,5,0,2,3,5,5,0,9,11,12,4,0,13,9,10,7,7,9,5,6,7,8,7,7,5,6,0,4,5,2,1,1,0
2022-04-02 22:00:00,0,1,0,0,1,0,2,2,12,11,10,9,5,5,8,8,4,8,9,0,0,0,5,3,5,1,2,4,0,0,0,5,6,2,4,0,4,7,8,0,6,6,4,6,5,4,2,1,2,0,6,0,0,2,1,0
