Unnamed: 0,1_선진운수종점,2_구산사거리,3_역촌중앙시장,4_구산역1번출구,5_대조동주민센터,6_연신내역.로데오거리,7_선일하이츠빌라,8_세명컴퓨터고등학교,9_은진초교입구.은뜨락도서관,10_은평구민체육센터앞,11_신도초중교입구.한국고전번역원,12_은평경찰서,13_연신초등학교.연신내성당,14_북한산대창센시티아파트,15_불광중학교,16_북한산수자인아파트,17_수리초등학교입구,18_불광1치안센터.독바위역,19_불광1동공동주차장앞,20_불광대호아파트,21_불광초등학교,22_불광역3호선.서울혁신파크,23_한전성서지사.북한산푸르지오,24_녹번역,25_홍은동동부센트레빌,26_산골고개,27_홍은현대아파트,28_정원여중.스위스그랜드호텔,29_동신병원,30_서대문구청.서대문구의회,31_서대문자연사박물관입구,32_한성화교중고교.서대문소방서,33_연희3거리,34_연희교차로,35_서대문우체국,36_연세대학교앞,37_연세로.스타광장,38_현대백화점,39_동교동삼거리연희동방면,40_연희동대우아파트,41_연희교차로,42_연희3거리,43_한성화교중고교.서대문소방서,44_서대문자연사박물관입구,45_서대문구청.보건소.구의회,46_서대문구보건소별관,47_정원여중,48_홍은현대아파트.스위스그랜드호텔,49_홍은사거리.북한산더샵아파트앞,50_산골고개,51_녹번동대림JR아파트앞,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역9번출구.불광초등학교,56_불광롯데캐슬아파트,57_불광대호아파트,58_불광1동공동주차장앞,59_불광1치안센터.독바위역,60_수리초등학교입구,61_북한산수자인아파트,62_불광중학교,63_북한산대창센시티아파트,64_연신초등학교,65_은평경찰서,66_신도초중교입구.한국고전번역원,67_은평구민체육센터앞,68_은진초교입구.은뜨락도서관,69_박석고개,70_신한은행갈현지점,71_연신내역.로데오거리,72_은평연세병원,73_구산역4번출구,74_역촌중앙시장,75_구산사거리,76_선진운수종점
2022-03-12 17:00:00,5,4,5,11,11,11,10,9,6,7,6,9,10,15,22,7,24,23,22,18,16,18,19,27,26,23,25,26,20,20,20,23,21,24,23,8,2,11,20,18,18,22,22,23,25,24,25,24,23,22,20,17,15,12,16,14,15,14,12,13,12,11,5,11,9,7,6,5,6,1,13,11,8,7,6,0
2022-03-12 18:00:00,6,6,8,15,11,14,16,16,19,18,14,6,14,5,9,12,11,11,10,9,8,10,9,12,11,12,10,11,12,11,12,16,13,9,21,12,0,23,29,31,31,32,35,35,36,37,35,34,32,29,12,24,17,12,15,14,12,14,10,15,11,10,8,7,6,10,10,10,9,8,14,11,8,5,3,0
2022-03-12 19:00:00,3,2,5,9,13,14,13,13,12,8,5,9,5,7,8,9,7,9,8,7,7,8,9,14,9,7,13,14,13,13,7,12,12,12,9,5,0,11,18,21,23,21,22,21,20,24,16,23,22,21,14,20,16,16,26,27,23,21,18,17,11,10,9,8,5,7,3,5,5,4,11,10,7,6,4,0
2022-03-12 20:00:00,3,2,5,9,8,10,7,6,9,5,10,10,9,10,10,9,8,8,7,7,7,10,7,8,0,7,6,9,7,6,6,7,6,7,6,4,0,8,20,16,18,20,19,16,20,19,17,16,16,11,14,12,10,11,21,19,17,14,13,15,9,6,5,6,5,32,31,9,30,31,34,32,23,18,9,0
2022-03-12 21:00:00,3,4,6,7,13,18,17,16,16,14,13,14,12,13,11,8,6,4,2,2,1,4,5,7,6,7,5,4,4,3,3,3,3,5,3,5,0,8,20,26,28,27,28,27,20,26,23,24,22,21,20,19,18,13,13,14,13,8,7,12,10,8,5,7,4,2,3,4,3,3,5,2,5,3,4,0
2022-03-12 22:00:00,1,2,1,2,4,9,7,6,6,5,5,1,0,5,4,5,4,5,4,6,2,8,3,4,5,4,7,6,4,2,4,2,3,2,1,2,0,7,19,21,25,26,14,24,21,17,16,17,15,15,14,12,11,11,12,12,11,10,11,9,8,9,7,3,3,2,2,2,2,0,11,10,5,7,3,0
2022-03-12 23:00:00,0,1,0,2,1,6,6,5,0,4,7,9,0,8,0,7,3,7,7,5,4,6,4,5,5,6,6,6,0,5,7,0,0,5,3,3,0,12,18,27,30,31,31,29,28,23,22,20,14,12,11,10,8,8,9,8,8,7,6,9,8,5,3,4,3,3,0,2,0,4,13,6,10,8,7,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,1,1,0,0,0,2,3,0,0,4,5,0,0,4,3,4,5,0,0,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,4,0,5,6,5,3,2,1,2,0,0,8,0,2,0,0,7,3,2,0,5,6,7,3,6,8,8,8,6,7,6,5,7,0,6,2,0,2,3,4,6,0,2,0,0,5,4,5,8,0,6,4,5,1,4,0,0,0,0,0,3,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,2,2,3,1,1,1,0,0,0,1,0,2,0,2,4,0,4,5,3,0,3,3,4,4,0,4,3,4,4,3,3,0,4,0,2,1,0,2,3,2,4,3,4,0,3,2,0,5,4,0,2,3,2,3,1,0,0,3,0,2,0,0,0,1,0,0,1,0,0,0,1,1,2,1,0,0
2022-03-13 07:00:00,2,4,5,5,4,3,2,4,0,1,1,5,0,3,7,4,4,7,8,8,5,4,5,4,0,5,5,4,4,3,3,3,2,4,3,0,0,1,3,2,3,1,0,1,2,3,4,5,4,3,3,3,2,2,2,0,1,1,3,2,1,2,0,0,1,2,3,4,2,3,7,1,6,0,3,0
2022-03-13 08:00:00,4,1,3,5,3,3,4,3,3,4,3,5,2,7,8,9,9,10,9,6,7,11,12,12,11,11,13,18,16,15,16,15,6,0,1,2,0,3,4,4,5,3,4,0,3,5,3,6,7,6,1,2,4,3,5,2,4,2,3,3,0,6,4,2,3,4,2,4,5,4,7,3,4,0,0,0
2022-03-13 09:00:00,6,1,7,9,7,6,4,5,5,0,3,3,5,7,10,2,10,12,13,15,9,12,13,16,15,14,13,14,12,12,11,10,11,10,8,2,0,1,2,4,4,5,5,2,7,9,10,9,10,9,8,6,6,4,4,3,4,5,5,6,5,4,6,4,3,5,6,6,5,3,7,4,2,2,1,1
2022-03-13 10:00:00,7,5,9,10,9,4,3,4,5,1,3,6,6,12,12,10,11,15,16,15,12,12,14,15,14,15,15,11,13,13,11,9,10,9,7,4,0,3,3,4,4,3,0,5,4,6,4,4,5,4,2,5,4,7,8,0,9,3,4,4,0,3,0,2,1,4,5,0,3,5,7,5,6,4,2,0
2022-03-13 11:00:00,4,5,6,7,4,3,0,6,4,7,3,7,8,7,6,8,8,12,11,12,7,11,12,13,14,13,0,15,12,13,20,13,14,11,10,3,0,3,7,3,2,6,7,3,8,8,7,9,4,6,5,4,1,4,5,6,2,7,5,3,0,3,2,2,1,5,4,3,4,0,6,4,4,3,1,0
2022-03-13 12:00:00,10,11,15,15,11,6,3,4,2,2,0,4,0,7,8,9,8,10,3,9,10,13,9,15,15,16,15,14,13,13,12,13,10,10,9,8,0,7,10,14,14,19,3,18,17,15,14,13,11,10,10,8,7,6,8,7,9,7,8,7,6,5,7,6,7,8,7,9,6,3,9,8,4,3,1,0
2022-03-13 13:00:00,5,4,7,8,8,7,5,4,3,2,6,5,5,6,3,8,7,7,7,9,11,15,19,22,11,23,22,21,20,14,20,19,17,14,8,5,4,8,10,11,12,11,11,13,14,15,16,18,17,16,13,8,9,8,10,5,6,9,8,6,5,3,7,5,0,7,7,8,11,10,7,6,4,3,2,0
2022-03-13 14:00:00,2,4,5,7,1,8,7,6,4,7,5,6,3,9,12,8,13,8,12,10,11,16,13,12,12,12,16,16,15,10,13,10,11,11,10,5,0,6,18,18,20,23,18,18,19,19,18,16,15,12,10,11,7,5,8,8,8,6,7,6,4,5,3,3,2,5,6,10,4,2,7,5,5,3,2,0
2022-03-13 15:00:00,12,13,14,10,13,7,6,6,7,6,6,7,9,11,14,15,16,15,15,14,15,16,18,22,24,30,28,29,27,26,14,25,23,22,20,12,0,9,16,17,18,21,24,25,25,25,25,27,25,21,24,20,19,11,10,3,8,11,11,10,10,8,6,7,4,5,6,9,7,5,8,6,3,4,1,0
2022-03-13 16:00:00,6,7,9,11,10,9,8,6,6,1,3,7,6,7,13,6,12,13,16,13,15,15,13,14,15,16,16,14,11,8,13,10,9,11,10,6,0,7,7,10,11,13,12,14,15,14,13,12,14,15,14,12,9,7,16,14,12,10,9,10,7,7,7,4,8,8,3,7,7,6,10,9,9,7,6,0
2022-03-13 17:00:00,11,1,4,13,12,6,0,4,5,5,8,7,4,9,12,11,13,12,11,11,10,14,15,17,15,17,19,21,18,15,15,15,11,10,8,6,0,10,13,16,18,17,15,15,17,14,15,14,12,9,10,14,12,11,12,10,9,9,8,10,8,8,7,5,4,9,10,9,6,5,11,10,8,5,3,0
2022-03-13 18:00:00,7,0,8,9,12,10,8,6,7,5,5,5,5,6,7,5,8,7,7,7,6,14,9,15,12,13,9,11,12,11,10,11,15,13,10,6,0,11,11,12,12,13,14,14,14,17,12,16,18,17,15,13,9,8,12,13,14,10,6,8,6,6,5,1,5,8,8,2,7,4,12,7,5,6,2,0
2022-03-13 19:00:00,7,0,3,9,13,11,12,11,14,12,12,10,3,11,12,4,3,8,6,6,4,7,8,11,0,12,6,4,7,9,6,4,4,9,8,1,0,8,9,13,15,12,11,16,17,17,10,18,20,17,19,14,12,11,13,11,7,10,8,7,5,3,0,2,0,2,1,1,0,2,6,5,4,0,1,0
2022-03-13 20:00:00,2,3,3,5,8,13,11,11,11,10,3,8,2,9,3,8,5,4,4,2,3,5,6,7,0,8,11,4,5,10,7,6,6,7,6,5,0,8,13,17,19,21,19,18,15,17,0,19,19,12,11,15,14,11,11,11,10,7,8,6,5,5,5,4,2,3,0,2,3,1,8,3,4,0,3,0
2022-03-13 21:00:00,2,3,4,5,6,8,7,9,11,8,6,6,5,7,3,6,4,3,1,2,3,9,10,11,3,4,10,5,0,0,3,6,5,3,4,5,0,15,20,21,23,24,23,19,12,17,12,18,14,9,8,12,10,9,12,8,10,8,5,5,3,4,3,2,1,0,0,1,0,0,3,7,6,5,4,0
2022-03-13 22:00:00,2,0,2,5,0,7,4,7,6,0,0,0,0,6,5,4,3,2,2,4,3,4,0,6,7,7,6,4,6,5,6,2,0,4,2,6,7,7,19,25,26,17,13,25,21,21,22,21,18,16,14,10,8,9,13,5,13,10,9,11,11,11,10,7,5,3,2,1,1,0,6,0,3,4,2,0
2022-03-13 23:00:00,1,0,0,0,0,4,3,2,3,0,2,2,0,3,0,2,0,0,1,2,3,4,0,4,3,0,2,2,0,4,2,2,0,1,0,2,5,9,19,23,22,19,22,21,19,16,15,17,14,7,0,10,5,8,6,3,5,0,5,8,7,5,0,2,2,1,1,1,2,0,10,2,8,7,3,0
