Unnamed: 0,1_강동공영차고지(기점가상),2_강동공영차고지,3_고덕리엔파크1단지,4_해뜨는주유소,5_고덕천교차로,6_고덕자이.고덕천물놀이장,7_고덕자이,8_강동첨단업무단지.상일여고입구,9_상일초등학교,10_초이동,11_강동자이.프라자아파트,12_길동주민센터.둔촌2동주민센터,13_길동사거리.강동세무서,14_강동역,15_천호역,16_천호역.풍납시장,17_영파여고.강동구청역,18_현대아파트앞,19_풍납동극동.쌍용아파트,20_잠실파크리오아파트상가.올림픽회관,21_몽촌토성역,22_신천동진주아파트,23_잠실역8번출구,24_잠실역.롯데월드,25_잠실5단지,26_잠실새내역.잠실2동주민센터,27_잠실엘스아파트앞,28_종합운동장사거리,29_잠실종합운동장,30_강남경찰서면허시험장,31_한국무역센터.삼성역,32_포스코건너편,33_선릉역,34_서울상록회관.한국기술센터,35_아가방빌딩.하나은행,36_역삼역,37_신분당선강남역,38_래미안아파트.파이낸셜뉴스(중),39_뱅뱅사거리,40_양재역.서초문화예술회관,41_일동제약사거리,42_현대빌라.에코맘코리아,43_우성아파트.양재초등학교,44_코오롱아파트.양재1동주민센터,45_우면주공아파트.우면한라아파트,46_서울시품질시험소한국교원단체총연합회,47_성촌마을입구,48_삼성전자서울R&D,49_형촌마을입구(서초네이처힐1.2단지),50_네이처힐5단지,51_네이처힐3.4단지,52_서울시품질시험소한국교원단체총연합회,53_우면주공아파트.양재1동주민센터,54_우면코오롱아파트,55_우성아파트.양재초등학교,56_현대빌라.에코맘코리아,57_양재역.서초문화예술회관,58_뱅뱅사거리,59_래미안아파트.파이낸셜뉴스(중),60_신분당선.강남역4번출구,61_강남역.역삼세무서,62_역삼역.포스코타워역삼,63_한서병원,64_한국자산신탁.센터필드,65_선릉역,66_포스코빌딩,67_무역센터.삼성역,68_강남경찰서.강남운전면허시험장,69_잠실종합운동장,70_종합운동장사거리,71_잠실새내역4번출구,72_잠실트리지움아파트앞,73_잠실역.롯데월드,74_잠실역1번.11번출구,75_잠실진주아파트,76_올림픽회관,77_풍납동극동.쌍용아파트,78_강동구청역농협중앙회,79_강동구청역1번출구.영파여고,80_천호역,81_천호역6번출구.천호사거리,82_강동역,83_길동사거리.강동세무서,84_길동주민센터.둔촌2동주민센터,85_강동자이·프라자아파트,86_초이동,87_상일초교,88_강동첨단업무단지.상일여고입구,89_고덕리엔파크3단지,90_강명초등학교,91_고덕천교차로,92_해뜨는주유소,93_고덕리엔파크1단지,94_강동공영차고지
2022-03-29 15:00:00,0,1,0,2,2,4,4,12,18,9,13,16,13,13,13,13,11,12,17,19,18,16,12,12,11,11,8,10,9,8,10,13,12,14,14,16,16,13,11,11,10,5,8,6,3,3,2,3,3,4,6,0,18,20,21,20,12,12,16,15,15,13,13,12,14,14,17,17,19,20,24,26,25,24,24,23,22,23,21,19,19,21,18,14,13,0,9,6,7,6,3,5,4,0
2022-03-29 16:00:00,0,1,3,2,4,5,5,19,20,16,20,28,26,26,26,26,29,28,31,31,22,22,17,16,13,11,8,8,7,8,10,12,13,15,16,18,13,11,12,11,13,12,11,9,9,8,4,3,3,5,5,0,7,10,16,18,8,12,16,19,22,22,25,23,18,19,21,22,23,22,24,21,23,24,27,28,24,20,22,18,16,18,19,19,13,16,12,22,18,2,14,6,5,0
2022-03-29 17:00:00,0,0,2,0,5,2,8,21,22,22,21,24,20,20,21,23,21,20,24,26,23,17,15,13,9,7,8,9,8,9,9,23,19,24,28,28,18,14,16,16,19,18,14,13,12,11,3,3,4,4,8,10,19,20,26,34,28,24,24,23,17,19,17,18,16,18,23,27,24,29,27,29,26,30,33,32,24,24,22,18,22,18,15,15,14,13,9,8,7,1,4,3,0,0
2022-03-29 18:00:00,0,1,0,2,3,5,12,17,27,29,31,27,24,22,19,23,21,20,23,24,24,21,14,16,14,11,12,9,11,15,15,26,22,27,32,34,28,31,26,28,26,25,22,14,13,11,7,8,3,5,10,13,18,41,47,54,37,28,35,33,23,19,22,25,22,26,27,27,26,28,32,32,32,42,47,44,40,42,43,42,37,34,31,25,22,21,22,16,12,8,5,2,1,0
2022-03-29 19:00:00,0,3,4,5,4,3,4,7,8,7,8,15,20,17,12,10,11,18,17,6,15,14,9,8,6,9,4,4,4,4,8,20,19,24,23,22,19,18,16,17,20,16,16,14,12,4,3,2,3,5,6,7,9,11,10,13,11,11,12,14,16,17,14,8,13,15,20,21,20,18,29,30,29,36,36,34,34,33,31,28,24,29,21,17,19,14,15,10,10,7,4,4,3,0
2022-03-29 20:00:00,0,1,2,1,2,1,3,8,7,0,9,9,10,9,10,13,14,13,14,15,14,13,9,11,13,9,9,5,8,9,9,12,14,16,18,18,13,11,13,14,14,8,10,8,6,4,2,2,1,0,3,0,4,5,6,5,5,5,8,6,14,14,12,16,18,22,24,25,23,21,20,17,22,25,25,24,22,17,20,19,18,15,14,12,9,8,8,6,4,5,4,1,3,0
2022-03-29 21:00:00,0,1,0,1,2,2,3,7,9,8,9,9,10,10,10,11,11,7,11,12,11,12,11,10,9,9,7,9,10,4,9,9,11,13,12,10,11,11,13,12,12,10,10,8,6,2,2,0,2,1,3,4,6,3,4,7,5,6,7,7,10,13,16,15,18,22,19,23,19,20,24,23,24,27,23,28,22,24,21,21,20,20,18,14,13,12,11,7,4,2,1,1,0,0
2022-03-29 22:00:00,0,1,2,2,3,3,0,4,5,6,6,7,9,10,12,13,13,12,12,13,12,15,13,10,14,13,14,13,9,10,12,10,11,13,13,14,16,18,18,17,18,13,15,14,9,4,7,7,3,3,4,3,6,4,7,5,4,6,7,10,15,13,13,11,19,23,28,29,26,23,28,24,25,28,28,29,27,24,23,21,20,22,21,20,16,11,16,14,8,7,5,2,2,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,9,0,0,7,8,8,10,11,13,14,14,12,10,9,11,13,9,7,4,2,1,0,0,1,2,0,3,0,4,1,3,5,8,10,13,16,15,16,20,21,24,14,6,17,29,28,29,31,29,31,18,30,29,27,22,16,14,11,8,0,9,4,2,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,1,3,0,2,5,0,8,0,11,12,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,1,0,4,6,10,14,0,13,17,15,13,18,21,24,24,23,13,30,27,27,27,0,25,24,17,20,19,14,9,12,10,8,6,2,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,2,2,3,6,10,9,12,13,17,16,18,20,21,23,22,27,28,28,28,27,15,16,14,13,13,13,9,12,10,8,4,5,4,4,4,5,6,6,7,5,6,5,5,4,2,1,3,6,7,0,11,14,15,4,15,13,9,0,13,19,19,15,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,0,2,8,12,13,18,23,21,25,26,36,41,36,27,29,31,29,30,36,36,34,35,27,18,25,24,24,27,25,25,28,14,17,13,10,12,14,11,12,12,12,11,9,6,4,3,3,1,6,17,36,37,54,59,65,61,29,22,28,19,20,20,19,16,32,10,8,7,9,12,13,14,13,12,13,14,12,17,21,24,25,21,24,30,37,22,19,3,2,1,0,0,0,0
2022-03-30 08:00:00,0,3,4,6,7,13,27,35,42,43,51,56,58,49,42,46,45,45,46,46,44,40,29,30,29,28,27,29,32,34,32,21,29,19,15,16,18,17,16,19,18,14,15,12,9,3,2,1,6,17,24,25,34,37,44,45,38,41,45,48,52,41,32,26,37,12,10,9,10,11,12,13,10,14,14,17,15,16,15,19,24,30,34,37,39,34,25,4,3,2,2,1,0,0
2022-03-30 09:00:00,0,2,3,0,3,4,8,10,11,13,16,19,38,36,36,33,34,36,35,35,33,28,17,19,21,19,21,22,24,23,19,13,18,13,14,10,8,7,10,11,7,9,6,8,6,8,7,1,4,7,12,11,17,22,28,29,33,30,35,33,30,31,22,15,24,8,7,5,9,10,12,11,11,10,10,10,11,7,12,10,9,12,13,14,15,9,11,5,2,3,2,1,0,0
2022-03-30 10:00:00,0,2,1,3,3,7,9,12,15,16,11,14,14,17,19,18,18,13,21,22,25,23,15,14,14,13,12,11,12,14,13,9,8,8,9,11,5,5,4,5,4,3,5,2,5,4,2,0,3,4,3,7,9,4,13,14,17,18,17,20,26,26,16,13,11,9,8,11,13,12,14,11,8,10,9,11,8,10,10,9,8,8,7,5,5,6,6,5,5,1,2,3,0,0
2022-03-30 11:00:00,0,0,0,4,6,8,11,15,17,17,17,21,17,17,10,16,16,16,20,21,19,20,10,9,9,6,7,8,7,9,8,9,7,6,8,8,7,6,5,4,0,3,1,1,2,2,1,0,2,4,5,5,10,0,16,18,17,16,18,10,13,11,10,10,9,11,12,9,9,6,8,3,8,10,7,10,8,8,12,11,10,9,7,5,7,4,3,3,2,0,1,0,0,0
2022-03-30 12:00:00,0,0,2,0,0,5,6,12,12,11,12,15,15,13,13,15,15,17,20,18,10,15,12,12,11,8,10,0,4,6,6,7,6,7,7,8,8,7,6,7,4,5,4,1,4,1,2,1,2,2,4,4,6,7,7,9,8,9,11,14,19,20,15,20,14,11,12,11,10,10,13,12,15,10,11,10,10,9,9,8,7,7,8,6,1,6,4,4,2,3,1,0,0,0
2022-03-30 13:00:00,0,0,1,2,5,8,8,8,9,9,10,9,11,16,20,16,17,18,21,24,23,20,12,10,11,8,6,7,8,6,7,11,11,12,11,14,11,7,7,5,6,0,5,4,5,2,3,2,4,4,5,0,7,8,10,13,11,13,13,13,11,14,14,14,8,10,9,10,11,12,13,11,14,19,18,15,16,15,14,13,12,11,8,9,6,9,9,8,6,3,2,0,0,0
2022-03-30 14:00:00,0,3,0,0,0,3,4,11,15,4,17,16,13,12,12,14,18,14,20,22,20,18,13,13,12,11,12,11,12,13,9,7,9,11,12,12,15,13,10,8,8,6,6,5,5,3,1,1,1,1,3,5,7,8,11,11,9,11,12,16,16,16,16,14,14,17,17,17,19,19,20,18,17,13,14,15,16,9,17,15,14,7,7,5,4,3,5,3,2,3,2,1,1,0
2022-03-30 15:00:00,0,2,0,1,2,3,9,23,33,32,11,31,29,29,27,26,23,25,28,27,26,19,16,15,12,13,7,5,6,4,6,8,9,11,13,14,9,8,9,9,12,9,0,8,7,5,4,2,4,5,14,15,15,16,17,16,14,16,16,16,15,18,16,16,16,14,18,19,20,23,22,23,24,25,27,26,23,20,17,15,16,13,8,10,7,5,3,3,2,1,0,0,0,0
2022-03-30 16:00:00,0,1,2,0,3,4,5,16,18,8,20,21,18,17,16,18,17,17,16,16,15,14,11,10,10,11,8,7,6,7,11,14,13,16,17,20,18,15,16,17,17,10,15,12,9,8,5,3,3,4,5,0,10,11,12,13,9,13,17,15,14,16,11,14,15,12,18,20,20,24,18,23,22,21,25,25,25,24,22,22,21,15,13,11,10,9,7,7,6,2,1,1,0,0
2022-03-30 17:00:00,0,2,3,2,0,6,12,18,21,19,20,24,24,19,21,21,19,19,20,19,18,17,15,14,12,11,12,11,6,12,11,24,14,18,23,24,19,17,14,16,17,16,14,14,10,7,4,3,2,5,8,9,15,17,38,47,27,25,25,22,20,21,22,21,16,20,25,30,27,28,29,29,35,38,36,19,20,21,21,21,21,26,24,20,20,16,14,8,7,6,2,3,0,0
2022-03-30 18:00:00,0,2,0,1,5,4,9,24,28,18,27,24,28,21,19,19,15,17,18,20,17,15,15,17,17,14,11,9,8,11,12,20,18,25,31,33,23,25,24,31,35,33,24,23,19,14,6,8,5,3,6,7,13,15,19,22,16,18,21,23,27,29,30,26,22,29,42,45,40,41,44,45,45,51,51,50,44,37,36,34,35,31,27,24,23,22,17,10,7,5,0,3,2,0
2022-03-30 19:00:00,0,3,0,3,4,4,5,10,12,8,13,15,13,16,18,19,22,20,20,19,18,13,11,10,10,8,7,7,6,7,10,19,21,27,34,41,33,24,20,20,24,21,20,18,11,9,5,7,2,3,6,4,8,10,15,18,15,17,19,18,16,18,16,15,15,17,19,18,27,28,30,29,31,37,39,37,36,36,35,31,27,28,24,22,20,18,16,13,10,6,4,3,2,0
2022-03-30 20:00:00,0,1,0,0,2,2,2,9,10,3,8,16,17,16,15,18,15,15,17,15,17,16,13,14,13,9,8,7,0,7,10,11,12,12,14,14,13,11,11,9,9,7,9,8,5,4,2,2,0,0,3,4,6,4,6,13,14,13,14,10,14,13,15,14,18,19,21,23,22,23,26,25,27,29,29,29,26,23,22,20,20,16,19,13,8,14,12,7,4,4,2,1,1,0
2022-03-30 21:00:00,0,0,1,0,1,0,2,7,4,5,6,7,8,8,7,8,10,9,0,9,9,9,10,8,8,6,8,10,6,7,8,11,12,13,15,17,18,19,20,23,24,22,20,18,10,9,2,2,1,2,3,2,7,0,8,4,3,5,9,8,11,13,12,12,13,17,19,19,21,24,24,26,30,34,34,30,24,22,20,17,21,20,17,15,14,13,11,10,5,4,0,0,3,0
2022-03-30 22:00:00,0,0,0,0,1,3,2,4,0,0,8,10,8,10,11,10,11,10,10,11,11,12,12,9,10,12,9,8,10,9,10,12,12,16,14,17,15,14,14,13,12,11,9,7,5,4,2,1,3,2,2,0,5,9,10,9,8,7,10,10,10,12,12,16,20,18,23,27,25,24,23,24,23,28,32,0,33,24,33,31,27,28,26,18,15,13,10,6,5,2,3,2,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,12,0,0,13,11,10,11,8,9,9,9,10,11,10,11,8,7,5,4,2,1,2,2,1,2,3,1,2,3,5,5,6,8,12,11,12,15,17,16,15,17,16,14,15,15,15,16,17,16,17,18,9,20,16,15,12,13,9,8,6,3,2,0,1,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,1,0,1,3,4,7,2,11,12,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,2,2,0,0,4,6,6,6,7,8,8,9,12,13,18,19,17,20,8,14,20,29,27,0,20,19,9,18,17,14,12,11,9,9,0,5,0,6,4,6,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,2,2,5,5,9,12,16,16,20,24,21,23,24,25,26,25,31,34,31,27,16,16,15,14,13,12,11,10,8,6,6,7,6,4,3,6,7,7,8,0,3,6,5,4,2,2,2,6,7,7,14,15,8,7,7,8,10,5,6,5,5,4,7,3,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,6,9,12,16,19,24,23,30,32,40,41,40,36,34,31,34,37,35,38,38,38,26,25,26,22,23,26,24,22,20,14,21,11,8,10,10,9,11,16,17,7,7,6,4,1,2,1,10,15,20,22,31,34,44,36,28,25,27,24,27,24,19,15,32,8,6,4,8,6,8,11,10,11,14,17,16,16,21,23,26,21,22,24,27,24,15,2,1,0,0,0,0,0
2022-03-31 08:00:00,1,4,7,8,12,19,21,22,24,22,39,44,41,38,35,35,40,40,46,46,45,49,32,32,31,28,27,30,30,30,28,18,25,14,12,14,18,18,20,18,16,19,13,12,12,11,3,1,7,18,23,24,41,43,45,46,39,39,39,38,45,42,29,24,39,9,6,5,5,9,11,11,14,16,17,19,17,19,19,22,26,30,33,34,28,35,27,4,3,3,1,2,0,0
2022-03-31 09:00:00,0,2,3,0,4,8,15,17,22,18,24,28,29,31,34,31,33,34,37,39,41,37,22,24,25,22,20,21,23,25,23,19,19,17,13,10,8,9,9,13,13,10,8,6,7,6,4,1,3,12,17,18,26,29,31,31,36,36,36,34,30,29,24,23,34,12,9,9,8,9,6,7,8,6,10,7,7,5,8,9,8,9,6,9,8,6,13,3,5,3,2,4,0,0
2022-03-31 10:00:00,0,1,1,2,1,5,9,10,11,5,11,13,14,15,17,18,20,21,21,22,20,24,17,18,16,15,16,14,17,18,19,13,16,13,15,12,5,4,5,6,7,5,2,1,6,0,5,0,2,3,6,8,14,15,16,14,14,18,17,13,26,22,20,19,12,9,8,7,6,5,10,6,9,6,7,3,4,5,6,6,4,5,7,8,6,7,8,5,4,0,2,0,1,0
2022-03-31 11:00:00,0,1,2,0,3,4,7,12,14,0,16,20,19,16,15,17,17,16,15,16,13,17,14,13,8,12,9,7,7,7,7,7,6,8,8,8,6,7,5,8,7,0,4,4,2,1,1,0,3,6,6,0,8,9,10,11,9,11,14,14,13,11,11,9,11,10,9,9,10,12,13,13,9,11,14,13,11,9,7,6,9,6,5,6,5,5,3,3,1,2,1,0,0,0
2022-03-31 12:00:00,0,0,1,2,0,4,8,12,13,14,8,15,15,16,20,20,15,22,23,17,22,17,12,10,0,9,11,10,9,8,8,9,11,12,8,10,8,7,8,9,10,4,9,5,4,1,0,1,2,3,4,5,12,13,11,12,11,12,17,16,15,15,15,14,12,10,11,13,10,12,13,14,14,14,12,13,14,15,13,14,11,11,10,10,8,7,7,4,3,0,0,0,2,0
2022-03-31 13:00:00,0,1,3,0,4,5,8,8,9,10,11,15,16,16,15,19,18,19,20,18,17,17,13,12,9,10,8,5,7,8,9,10,8,11,13,14,15,12,11,7,8,7,6,5,2,0,0,0,2,3,10,0,12,7,15,17,16,14,15,14,14,16,14,16,18,16,16,17,14,16,15,16,16,13,14,13,11,13,12,8,7,8,5,5,3,0,2,1,1,2,1,0,0,0
2022-03-31 14:00:00,0,1,0,0,2,4,6,10,11,8,12,11,12,15,15,20,19,21,23,23,22,16,12,13,11,8,9,10,11,12,9,12,12,15,13,17,15,8,5,7,8,0,7,5,3,0,2,1,1,3,9,0,11,14,16,12,12,17,16,16,15,13,14,13,12,12,14,15,16,16,16,15,13,19,20,19,20,22,19,17,13,11,12,10,8,9,5,4,4,1,3,2,1,0
2022-03-31 15:00:00,0,0,1,2,5,7,12,19,23,15,23,26,24,21,17,16,17,16,17,16,15,14,12,10,9,8,6,4,0,9,8,13,13,14,14,17,12,11,11,8,10,9,7,6,5,4,2,0,2,3,4,4,13,15,15,16,14,12,16,14,14,13,11,13,11,12,15,16,18,20,22,21,22,23,24,24,22,21,22,20,17,14,11,9,8,6,8,6,7,8,7,5,0,0
2022-03-31 16:00:00,0,2,5,1,1,1,8,22,29,28,32,34,31,24,19,21,22,20,21,21,20,17,17,15,12,12,10,11,9,13,15,12,14,18,20,17,15,17,17,10,14,5,17,12,7,6,1,1,3,6,7,7,14,18,20,19,17,16,19,18,19,19,17,15,17,18,18,20,19,21,21,22,20,22,27,27,24,25,24,24,21,24,22,22,23,24,20,21,13,11,6,2,2,0
2022-03-31 17:00:00,0,1,1,3,4,8,12,34,38,38,37,33,25,24,18,20,19,19,20,22,20,19,16,17,17,14,13,16,16,9,10,27,19,20,23,24,22,17,15,16,19,18,17,16,8,6,4,7,5,6,11,12,22,22,23,28,31,29,28,23,15,14,15,16,15,20,26,25,24,27,29,27,30,31,30,29,29,28,29,28,27,21,17,17,16,12,9,8,8,5,4,5,0,0
2022-03-31 18:00:00,0,3,2,4,6,5,14,21,28,29,28,29,27,25,24,26,30,27,38,40,33,32,19,20,22,17,14,14,13,16,18,36,29,34,35,35,33,26,26,25,23,21,19,16,10,8,3,6,6,5,9,12,17,19,22,30,16,20,27,25,27,27,29,31,26,36,47,47,46,41,42,38,37,44,45,43,34,33,35,29,24,27,23,20,17,18,19,8,9,5,6,4,3,0
2022-03-31 19:00:00,0,1,0,2,4,4,7,11,12,9,13,13,14,16,22,20,15,14,14,13,14,19,12,10,9,7,7,5,6,9,8,19,19,23,24,25,24,22,24,23,24,21,20,14,12,10,6,5,3,5,8,9,10,11,11,12,16,18,19,19,17,18,14,13,14,16,19,19,19,22,24,23,31,30,34,32,31,29,28,29,28,34,32,20,19,17,11,15,13,9,7,3,0,0
2022-03-31 20:00:00,0,1,0,1,3,0,4,7,10,10,11,15,12,12,13,15,10,9,8,10,6,12,10,12,8,9,8,8,0,6,7,9,9,10,14,17,11,9,10,11,14,12,10,9,6,5,3,3,1,2,3,4,10,7,8,6,8,8,9,10,9,9,7,10,16,15,19,14,18,20,23,24,29,31,33,29,23,23,23,20,18,15,12,11,9,7,6,5,4,2,0,0,0,0
2022-03-31 21:00:00,0,0,0,0,0,1,3,3,4,3,3,6,7,8,8,9,14,14,11,13,12,11,11,10,11,6,12,10,9,9,11,11,11,14,16,14,14,11,12,11,11,9,8,7,4,2,1,0,1,1,4,0,2,3,5,6,7,5,10,11,13,12,11,13,16,17,19,20,18,16,18,17,21,22,22,17,20,19,18,17,17,19,16,11,11,12,13,10,7,6,4,3,2,0
2022-03-31 22:00:00,0,0,0,0,1,0,2,4,6,0,5,6,8,8,10,10,13,16,11,9,16,11,13,13,7,11,12,13,0,12,12,14,14,16,14,16,13,15,16,17,16,15,13,11,8,6,4,3,2,1,2,3,4,0,5,5,4,8,9,7,13,14,9,12,13,16,22,23,22,20,25,26,27,29,34,30,28,26,25,23,19,22,21,18,14,7,10,9,5,3,2,2,1,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,9,0,8,7,10,13,15,19,23,22,15,15,10,11,13,13,11,8,6,4,2,1,2,2,3,0,5,7,0,2,6,4,11,12,16,10,12,11,16,17,18,22,23,22,24,23,24,27,31,32,30,25,22,20,26,20,20,15,14,12,10,7,4,3,3,2,1,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,2,3,1,3,0,6,0,9,10,13,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,2,2,0,0,5,6,7,7,0,9,10,9,9,15,20,22,23,24,23,22,24,24,25,20,23,18,22,21,18,17,16,14,11,10,6,3,2,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
