Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_성남자이아파트,10_대하초등학교.중원청소년수련관,11_아튼빌후문,12_영성중학교.하대원동주민센터,13_현대아파트.중원도서관,14_중원구청,15_성남종합운동장,16_성일중고.성일정보고.동광중고,17_성호시장,18_성호시장입구.단대리약국,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_복정역2번출구,32_복정역1번출구,33_장지역.가든파이브,34_문정법조단지.건영아파트,35_문정로데오거리입구,36_가락시장.가락시장역,37_송파역,38_석촌역,39_석촌호수.한솔병원,40_잠실역.롯데월드몰,41_잠실역.잠실대교남단,42_잠실대교전망쉼터,43_자양동잠실대교북단,44_동서울우편집중국앞,45_구의역3번출구,46_구의3동주민센터,47_올림픽대교북단사거리,48_래미안구의파크스위트,49_구의사거리.광진소방서앞,50_어린이회관,51_화양리,52_화양사거리,53_성동세무서,54_제인병원,55_성수2가3동주민센터,56_리버하우스,57_상원,58_한양대정문앞,59_서울숲삼부아파트,60_왕십리역,61_코스모타워.서울신용보증재단성동지점,62_상왕십리역,63_왕십리센트라스아파트,64_왕십리교회,65_왕십리도선동주민센터,66_도선고등학교.꽃재교회,67_상왕십리역.센트라스아파트,68_왕십리2동주민센터,69_왕십리역,70_행당1동주민센터.성동소방서,71_한양대정문,72_상원,73_리버하우스,74_성수2가3동주민센터,75_성동세무서앞,76_우리은행화양동지점,77_화양리,78_어린이대공원역3번출구,79_어린이회관,80_구의사거리.광진소방서앞,81_래미안구의파크스위트,82_올림픽대교북단사거리,83_구의3동주민센터,84_구의역2번출구,85_자양동잠실대교북단,86_잠실대교전망쉼터,87_잠실역.잠실대교남단,88_석촌호수.한솔병원,89_석촌역,90_송파역,91_가락시장.가락시장역,92_문정로데오거리입구,93_문정법조단지.건영아파트,94_장지역.가든파이브,95_장지동,96_복정동주민센터,97_동서울대학교,98_복정파출소.복정캠퍼스맛집거리,99_복우물.웃말입구,100_가천대역.가천대학교,101_수진리고개.태평고개,102_통계청.태평역,103_중앙시장.농협,104_성남시여성비전센터.삼성생명.한국사회적기업진흥원,105_성남시의료원.신흥1동행정복지센터,106_단대리약국,107_성호시장,108_성일중고.성일정보고.동광중고,109_성남종합운동장,110_중원구청,111_제일아파트.현대아파트.중원도서관,112_하대원시장,113_영성중학교.하대원동주민센터,114_아튼빌아파트후문.성남방송고,115_아튼빌아파트.중원청소년수련관,116_성남냉동,117_대원사거리,118_상대원1동주민센터앞,119_공단본부.샤니,120_고려당사거리,121_공단오거리.공단주유소,122_스타타워.동방렌탈,123_보통골동양공업사,124_상대원차고지
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,0,0,0,0,3,2,4,2,6,9,7,12,16,19,5,20,20,7,11,25,24,25,25,0,24,13,23,22,11,20,21,17,15,9,9,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,0,0,0,0,0,3,3,1,5,3,5,6,4,5,3,6,7,5,9,7,8,6,6,9,11,5,10,5,8,7,7,6,8,5,6,11,7,7,3,3,9,10,11,11,12,17,19,18,17,15,16,7,17,14,14,12,9,7,5,3,0,5,4,2,3,3,4,5,6,7,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,1,2,0,3,0,0,3,2,3,4,3,5,5,4,5,6,0,4,8,9,9,9,8,12,14,15,5,16,20,20,16,12,13,12,6,12,13,7,14,6,2,0,5,4,4,6,7,10,16,14,15,6,8,4,8,9,7,5,4,3,2,0,2,3,6,0,4,3,5,4,7,0,3,6,4,7,12,11,10,4,13,16,14,16,16,15,15,16,14,13,18,15,11,8,7,2,0,0,5,3,3,5,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 07:00:00,0,1,2,0,0,2,3,3,4,5,3,7,9,9,12,14,13,12,10,13,16,12,14,14,16,20,23,24,25,25,21,19,14,15,16,16,20,19,17,10,11,10,10,9,5,7,13,19,19,20,25,15,24,24,25,23,25,12,12,7,6,6,4,5,5,6,10,12,15,17,30,26,27,21,14,11,31,40,26,24,16,25,25,21,29,28,25,24,27,30,26,18,15,18,7,8,8,10,11,8,11,16,20,23,23,14,15,22,29,29,31,26,26,29,34,23,26,28,21,14,7,3,0,0
2022-03-21 08:00:00,3,4,6,5,3,5,18,22,31,30,33,19,30,31,35,25,27,26,20,22,27,18,19,22,33,35,33,26,34,34,24,24,25,37,30,25,27,27,34,19,18,19,18,19,19,19,24,30,33,29,27,27,36,37,36,39,34,15,13,7,8,5,6,6,9,10,15,22,25,27,35,33,30,30,23,15,33,40,26,18,19,25,27,21,34,34,24,24,25,28,23,17,15,9,19,16,14,16,8,14,14,24,25,29,32,30,27,32,37,44,48,45,45,49,54,56,57,54,44,28,17,9,0,0
2022-03-21 09:00:00,0,1,0,2,0,1,4,5,5,7,9,9,10,11,14,16,19,18,14,11,14,13,15,19,38,37,35,19,19,21,16,17,15,17,14,17,21,22,21,11,10,0,10,9,11,12,17,21,22,20,27,36,36,29,30,27,23,9,8,7,5,3,1,2,2,2,4,6,7,4,10,16,15,14,11,8,14,20,15,18,17,27,24,19,26,27,28,25,26,28,29,23,23,24,42,36,12,4,10,5,4,9,8,9,6,6,6,6,6,6,5,17,18,17,15,14,13,2,8,4,1,0,0,0
2022-03-21 10:00:00,1,0,1,0,2,0,0,3,6,0,7,7,4,10,7,12,7,9,6,11,8,8,9,8,11,12,12,11,7,10,8,7,8,7,8,12,11,12,16,8,7,0,8,8,9,10,11,13,12,9,10,12,15,14,15,16,18,13,10,9,8,4,2,2,5,5,4,7,8,8,9,8,8,9,6,8,7,11,12,11,12,10,7,12,10,9,8,10,7,9,9,8,7,12,14,12,7,8,6,4,4,4,7,10,8,9,8,6,8,6,3,0,4,1,0,3,2,2,1,0,1,0,0,0
2022-03-21 11:00:00,0,1,0,1,0,2,3,3,4,2,5,3,4,8,8,10,14,12,17,19,14,7,9,13,11,10,10,12,12,15,11,10,6,8,9,9,11,12,11,10,0,0,11,9,10,9,9,11,14,12,9,7,9,5,6,4,4,5,4,4,3,4,3,2,0,1,2,6,7,9,13,9,15,14,11,11,12,11,11,8,13,12,9,7,10,8,9,7,5,7,8,7,7,7,8,7,6,6,7,6,6,7,8,11,10,8,7,8,7,6,2,0,0,1,2,0,1,0,0,0,0,0,0,0
2022-03-21 12:00:00,0,1,0,2,0,0,3,3,5,5,7,10,11,11,14,17,16,14,14,15,10,10,10,10,14,13,11,29,26,25,18,15,16,15,15,16,16,12,12,10,8,0,10,8,9,11,10,10,13,12,8,9,8,9,8,0,9,7,6,3,3,3,2,3,4,5,5,8,7,7,9,8,8,8,8,10,11,16,15,12,14,14,14,15,16,15,13,10,12,10,10,9,10,10,13,13,9,9,11,9,12,15,14,10,7,7,5,7,9,6,6,5,4,4,3,2,4,2,1,0,1,1,0,0
2022-03-21 13:00:00,0,0,1,1,0,2,5,6,7,6,5,8,11,13,13,13,15,14,10,13,9,10,9,11,21,22,20,28,29,28,21,9,13,11,12,18,18,14,16,13,0,0,12,10,9,8,10,12,14,14,14,11,12,11,9,6,8,8,7,5,3,4,1,2,5,6,6,7,11,10,12,11,7,10,10,8,11,18,15,12,13,10,10,11,13,12,15,13,12,9,8,6,10,11,14,13,13,0,13,8,12,12,11,9,12,10,5,9,8,9,8,7,7,4,4,3,2,2,1,1,0,1,0,0
2022-03-21 14:00:00,1,1,2,3,2,4,4,0,7,8,11,6,12,6,9,8,7,6,10,16,18,18,17,17,18,19,13,22,24,26,22,20,16,15,19,16,20,19,19,13,9,11,12,9,12,15,19,14,18,17,13,11,10,12,13,10,16,13,13,12,6,2,2,2,2,1,3,6,10,9,10,9,10,10,11,12,16,20,19,15,12,9,9,11,10,0,14,15,14,14,16,15,17,16,17,19,13,0,13,12,14,16,13,10,9,8,7,5,4,3,5,4,12,10,10,3,8,2,1,0,0,0,0,0
2022-03-21 15:00:00,0,1,2,2,0,3,4,0,3,3,4,6,3,17,16,20,18,16,15,10,9,10,13,16,18,19,17,34,35,33,25,23,22,22,23,22,18,15,16,11,10,5,13,13,12,12,11,13,30,24,10,12,15,17,16,15,11,6,7,5,5,6,2,4,5,8,10,9,9,0,10,11,10,13,14,14,16,20,21,22,19,13,18,16,12,10,15,13,11,6,14,14,13,16,18,17,17,18,16,14,12,11,15,17,24,21,20,18,16,15,12,10,9,8,5,4,0,1,1,0,0,0,0,0
2022-03-21 16:00:00,0,1,1,4,5,6,8,7,9,10,12,15,13,15,14,19,17,20,28,27,20,14,13,15,19,19,18,37,38,35,26,22,24,22,25,21,25,25,24,15,14,0,13,12,14,9,11,15,15,16,13,15,15,10,14,11,12,9,9,8,5,3,1,0,4,5,5,6,9,9,12,10,10,11,13,13,18,21,18,18,16,12,12,17,19,7,14,12,14,14,12,14,15,23,30,24,31,32,29,18,18,13,16,16,25,21,18,19,17,15,14,13,9,7,8,6,4,3,1,0,2,2,0,0
2022-03-21 17:00:00,0,4,10,13,31,35,41,43,45,42,38,37,34,26,17,24,26,25,28,26,20,12,10,10,14,15,15,42,29,43,28,27,30,30,34,31,29,26,25,19,18,16,15,18,17,18,16,15,17,17,12,14,29,31,32,21,27,15,14,9,8,4,3,2,3,2,5,8,9,7,16,16,18,20,22,24,23,35,32,28,27,14,14,14,14,4,14,11,12,16,15,17,22,24,22,20,21,22,20,17,17,20,17,17,24,22,20,15,13,13,11,11,10,9,10,8,5,3,2,1,0,0,0,0
2022-03-21 18:00:00,0,5,14,22,24,26,30,30,32,29,31,28,26,27,23,19,18,13,18,18,21,15,16,16,19,19,19,27,37,37,25,23,24,33,44,45,41,37,34,35,36,35,32,23,20,22,21,19,21,18,12,13,24,25,25,28,30,21,20,15,11,9,6,3,3,3,5,7,9,0,20,27,36,44,52,66,60,48,47,40,26,23,23,23,19,17,35,31,34,28,28,30,30,30,30,27,26,25,24,18,16,16,14,16,19,14,17,14,13,11,11,12,9,8,4,1,4,3,3,2,0,1,0,0
2022-03-21 19:00:00,0,1,1,8,5,14,14,13,14,14,14,16,20,23,17,17,16,14,9,11,11,9,7,9,11,12,10,13,12,14,10,11,12,11,14,16,16,17,24,26,25,16,23,21,23,17,15,15,12,12,10,7,22,23,24,27,28,21,18,15,11,5,3,1,1,2,4,10,10,9,15,19,20,24,28,34,31,36,32,27,22,15,14,11,12,0,26,24,30,28,29,32,28,29,26,23,23,21,23,20,17,22,18,18,17,15,14,16,12,11,10,6,9,6,3,2,4,3,0,0,2,0,0,0
