Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내능마을,11_신내교회.신내데시앙아파트,12_신내초등학교,13_능산지하차도,14_하나은행망우동지점,15_망우지구대,16_망우역,17_지하철7호선상봉역,18_상봉1동주민센터,19_신내쌍용아파트,20_이화연립경동제일교회앞,21_중흥초등학교,22_지하철7호선중화역2번출구,23_지하철7호선중화역3번출구,24_중화2동주민센터,25_이문동현대아파트앞,26_쌍용아파트,27_신이문역,28_쌍용아파트,29_이문동현대아파트,30_중화2동주민센터,31_지하철7호선중화역3번출구,32_지하철7호선중화역2번출구,33_중흥초등학교,34_이화연립경동제일교회앞,35_신내쌍용아파트,36_상봉1동주민센터,37_망우역.상봉터미널,38_망우역.망우지구대,39_우림시장.망우사거리,40_능산지하차도,41_신내새한아파트앞,42_신내교회.신내데시앙아파트,43_신내능마을,44_중랑경찰서후문,45_우디안아파트114동앞,46_새솔초등학교,47_신내데시앙포레아파트222동앞,48_신내데시앙포레아파트220동앞,49_당너머,50_중랑공영차고지.종점
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0,0,0,3,1,3,0,4,1,1,0,0,2,1,1,2,4,5,4,3,2,0,2,4,4,4,2,1,3,1,0,0,0,2,1,0
2022-03-05 07:00:00,0,1,1,0,1,2,0,2,0,5,4,5,5,6,3,1,2,1,2,4,5,4,3,4,3,3,3,3,4,7,9,2,3,0,7,10,4,3,3,1,0,0,0,2,0,0,0,0,0,0
2022-03-05 08:00:00,0,1,1,0,4,5,2,1,0,3,5,6,7,9,7,6,6,7,8,7,6,8,5,6,1,2,4,6,6,5,6,10,9,10,11,11,10,10,3,3,2,0,1,0,1,2,0,0,0,0
2022-03-05 09:00:00,0,1,1,0,1,5,6,5,0,1,5,7,7,7,8,7,8,3,4,9,3,8,5,3,2,1,5,6,9,8,11,9,11,10,11,10,7,5,4,3,2,2,0,0,0,1,2,4,0,0
2022-03-05 10:00:00,0,1,1,0,9,13,0,0,0,15,13,9,6,7,5,4,5,5,5,6,3,4,6,8,2,6,8,9,10,7,9,15,17,16,18,21,13,4,3,0,2,1,1,0,1,0,2,2,0,0
2022-03-05 11:00:00,0,0,0,0,1,0,0,0,0,2,4,6,0,8,9,8,11,13,8,11,10,6,8,8,6,7,4,7,9,9,9,11,11,12,13,17,13,11,10,9,9,5,3,0,7,5,1,0,0,0
2022-03-05 12:00:00,0,0,0,0,2,6,0,7,0,4,6,8,8,9,8,10,10,10,5,8,3,5,11,0,10,5,7,8,7,10,7,8,10,12,8,8,8,5,6,2,3,5,0,0,0,4,0,0,0,0
2022-03-05 13:00:00,0,0,0,2,3,5,7,2,2,8,9,9,9,10,10,10,9,11,10,9,7,6,8,7,6,5,6,8,9,8,9,14,17,18,17,14,9,7,7,7,6,5,6,4,3,4,3,4,0,0
2022-03-05 14:00:00,0,0,0,0,3,6,3,0,2,4,9,10,8,10,9,11,11,13,13,11,10,7,8,8,7,6,6,8,9,8,9,12,13,14,10,13,12,10,8,6,5,4,0,3,3,1,1,0,0,0
2022-03-05 15:00:00,0,1,1,0,1,2,0,0,5,6,7,7,5,11,12,12,17,13,12,14,12,11,11,6,10,7,12,14,7,11,9,15,16,15,15,7,8,9,9,7,5,5,4,2,2,1,1,0,0,0
2022-03-05 16:00:00,0,0,0,1,1,4,0,3,5,5,5,9,10,12,12,14,16,15,13,11,12,9,10,7,5,1,6,9,10,10,12,14,16,15,16,15,15,13,9,8,7,8,7,6,5,4,3,1,0,0
2022-03-05 17:00:00,0,0,0,0,2,4,0,1,6,3,7,6,7,7,7,8,18,18,16,18,16,12,13,11,5,4,6,8,10,11,13,14,16,17,16,18,12,12,13,13,9,6,5,4,5,4,2,0,0,0
2022-03-05 18:00:00,0,2,2,10,9,11,0,10,4,3,11,4,12,11,11,12,18,16,15,14,14,7,6,6,8,5,7,6,5,6,16,16,17,0,16,13,16,17,17,14,14,8,7,10,6,3,1,2,0,0
2022-03-05 19:00:00,0,2,2,1,2,5,0,0,6,6,5,4,5,5,6,7,8,9,7,7,5,4,5,3,3,2,5,6,5,5,5,6,3,7,5,7,8,9,11,9,8,6,5,8,5,4,2,0,0,0
2022-03-05 20:00:00,0,0,0,0,0,0,0,1,0,0,2,1,2,4,3,6,8,5,7,9,8,4,11,0,6,3,6,4,4,3,5,6,2,5,4,3,6,4,9,9,7,6,3,6,3,2,0,0,0,0
2022-03-05 21:00:00,0,0,0,0,2,0,0,3,0,1,0,3,1,4,3,6,7,8,0,9,7,4,2,5,3,1,7,2,8,3,7,0,4,3,2,5,6,7,8,6,5,5,4,2,1,3,2,0,0,0
2022-03-05 22:00:00,0,0,0,0,0,1,0,0,1,2,3,2,2,4,5,7,13,12,0,11,10,7,6,6,4,2,4,5,2,3,8,9,5,4,8,7,8,7,8,6,5,3,2,4,2,1,1,0,0,0
2022-03-05 23:00:00,0,1,1,0,0,0,0,1,0,0,4,2,0,3,5,2,5,6,0,5,0,0,6,0,3,0,3,2,3,4,4,5,0,1,2,0,7,6,6,5,4,3,2,3,2,0,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,0,0,2,3,0,0,0,0,1,2,2,1,1,1,0,0,0,2,1,0,0,0,0,0,1,2,0,2,3,0,4,3,0,0,2,3,0,4,3,0,0,2,1,0,1,1,0,0
2022-03-06 07:00:00,0,0,0,0,2,1,0,0,0,0,1,1,2,0,0,1,1,2,0,2,0,1,1,1,0,0,2,2,4,5,2,0,2,0,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,0,2,1,0,0,1,2,2,3,2,3,6,8,7,6,3,1,2,6,3,5,6,5,6,1,0,2,6,7,7,6,7,4,8,3,8,6,4,3,2,0,2,1,0,0,0,0,0,0,0
2022-03-06 09:00:00,0,2,0,0,2,4,0,2,1,5,1,6,7,5,4,3,3,0,4,3,4,3,4,2,5,4,2,7,7,7,7,8,4,9,5,6,5,3,1,1,2,0,0,1,0,0,0,2,0,0
2022-03-06 10:00:00,0,0,0,0,4,6,0,7,4,5,8,9,10,10,11,10,8,10,11,11,10,8,7,7,5,4,5,10,9,11,11,12,14,6,15,15,9,8,6,2,0,1,1,0,1,0,0,2,0,0
2022-03-06 11:00:00,0,0,0,0,1,2,0,0,0,3,0,6,7,9,10,9,11,5,4,6,4,3,4,6,3,4,6,5,6,7,10,6,12,9,12,13,6,5,3,1,2,0,1,0,0,0,0,0,0,0
2022-03-06 12:00:00,0,0,0,0,4,4,0,5,0,6,6,8,8,10,9,11,12,11,10,11,11,2,9,10,9,8,3,2,5,6,9,8,10,7,11,13,10,4,5,2,4,5,3,0,4,3,3,2,0,0
2022-03-06 13:00:00,0,1,0,0,2,3,0,0,7,6,4,6,7,7,8,10,10,11,9,11,9,8,9,12,0,10,4,4,9,9,7,8,10,4,7,8,7,7,7,6,4,1,0,3,0,2,0,0,0,0
2022-03-06 14:00:00,0,0,0,0,1,1,0,0,2,4,2,3,4,6,7,5,11,11,6,7,5,9,9,9,6,4,5,6,11,10,10,12,9,6,11,0,10,10,12,9,5,0,0,2,2,1,1,0,0,0
2022-03-06 15:00:00,1,2,0,0,1,3,0,0,0,1,0,6,7,8,10,11,11,10,10,7,0,6,14,13,11,3,5,7,8,10,11,14,4,3,3,15,13,9,11,9,4,3,3,4,1,3,3,3,0,0
2022-03-06 16:00:00,0,0,0,0,1,4,0,0,0,5,6,5,6,7,8,8,9,8,7,7,6,4,7,8,6,3,5,5,0,6,11,10,7,10,10,6,5,9,9,7,8,3,7,5,6,4,2,1,0,0
2022-03-06 17:00:00,0,3,0,1,2,2,0,3,1,3,5,6,10,10,8,11,12,13,12,9,10,5,9,9,7,6,7,10,11,9,7,12,4,5,10,11,6,7,8,4,4,0,3,1,2,0,0,0,0,0
2022-03-06 18:00:00,0,0,0,2,0,1,0,0,0,3,3,6,6,7,8,11,14,16,13,15,12,8,5,7,5,3,6,3,10,9,10,9,10,9,11,10,8,5,7,5,4,3,5,3,3,2,1,2,0,0
2022-03-06 19:00:00,0,0,0,0,1,1,0,2,3,0,1,1,3,4,6,4,10,10,8,7,6,6,7,0,4,3,2,0,1,6,5,7,6,2,4,8,6,8,8,8,1,7,6,5,4,0,1,0,0,0
2022-03-06 20:00:00,0,0,0,0,2,1,0,3,2,3,6,5,2,9,7,5,7,7,6,6,5,4,5,3,1,4,3,4,0,2,8,9,2,6,4,5,4,6,7,6,8,4,0,3,0,5,2,0,0,0
2022-03-06 21:00:00,0,0,0,0,1,0,0,3,0,1,0,2,0,3,2,5,9,5,10,3,9,6,7,7,5,4,8,0,5,4,4,3,4,0,0,3,5,7,6,5,4,3,3,4,0,3,0,0,0,0
2022-03-06 22:00:00,0,1,0,0,1,1,0,0,0,1,0,0,2,2,3,5,6,0,4,2,2,5,8,4,7,4,2,0,0,2,4,3,5,4,1,4,6,5,5,3,0,4,3,2,0,1,1,0,0,0
2022-03-06 23:00:00,0,1,0,0,0,3,0,0,0,0,4,3,2,5,5,5,6,5,0,4,2,1,5,1,4,1,1,1,2,4,7,8,7,1,4,2,3,3,1,0,2,1,0,0,0,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,2,1,0,1,2,2,1,2,1,3,7,4,3,2,2,3,3,3,5,6,5,3,5,2,2,3,3,5,7,8,9,10,8,9,9,7,5,5,5,4,0,3,3,0,2,1,1,0,0
2022-03-07 07:00:00,0,1,0,0,2,4,3,4,5,2,4,9,12,10,10,10,9,12,13,11,8,8,10,12,0,11,6,9,11,11,14,7,9,0,10,11,8,9,7,4,2,3,1,0,2,1,3,6,3,0
2022-03-07 08:00:00,0,31,26,4,3,7,4,8,7,11,10,13,16,16,18,14,11,12,11,14,16,13,16,18,7,6,6,8,13,13,12,16,17,17,18,21,15,13,8,8,8,6,8,5,0,0,4,1,0,0
2022-03-07 09:00:00,0,1,0,0,4,4,0,5,3,3,6,8,7,11,11,9,11,9,10,10,8,8,10,13,8,11,5,6,8,9,6,8,8,11,9,10,6,7,5,3,3,2,2,3,0,2,3,2,0,0
2022-03-07 10:00:00,0,2,1,1,2,3,1,4,2,8,2,9,8,4,4,3,4,5,4,6,3,6,7,8,6,5,4,5,8,6,4,8,5,10,7,10,8,7,6,5,4,0,0,1,3,2,0,2,0,0
2022-03-07 11:00:00,0,0,0,2,3,1,0,0,1,2,2,4,7,4,5,5,6,7,7,6,6,4,5,4,3,2,2,6,7,6,8,9,11,10,5,5,10,9,5,3,4,4,3,2,0,2,1,0,0,0
2022-03-07 12:00:00,0,1,0,1,2,5,3,5,0,4,3,4,3,10,5,9,10,5,11,11,9,7,9,8,7,2,8,9,9,7,6,9,13,15,14,16,10,8,4,3,3,3,3,0,2,1,1,1,0,0
2022-03-07 13:00:00,0,2,0,1,4,4,0,5,4,5,4,6,7,8,3,10,13,1,0,12,9,9,4,4,1,2,8,2,8,10,13,15,13,9,12,14,9,6,6,5,2,4,3,0,4,1,1,0,0,0
2022-03-07 14:00:00,0,0,0,0,2,4,0,0,4,3,4,7,5,6,4,2,8,9,0,0,8,7,4,3,2,1,8,11,15,17,16,17,16,12,10,11,6,5,6,4,5,4,3,3,0,2,1,1,0,0
2022-03-07 15:00:00,0,0,0,0,1,3,4,3,2,6,5,7,6,11,11,12,12,10,13,10,6,5,6,3,5,4,6,3,5,8,8,9,9,0,0,7,7,4,4,6,8,9,9,8,6,4,2,2,1,0
2022-03-07 16:00:00,0,1,0,5,2,8,10,9,5,12,11,10,8,12,14,18,19,17,13,13,10,10,9,8,5,3,10,13,13,12,10,11,12,9,10,0,7,4,5,4,2,1,0,4,0,2,1,1,0,0
2022-03-07 17:00:00,0,5,1,3,5,6,0,0,3,4,4,6,7,12,13,9,15,14,13,13,12,10,11,11,8,5,10,11,12,7,11,16,17,17,10,11,10,9,13,12,6,4,2,7,2,5,1,5,0,0
2022-03-07 18:00:00,0,2,0,3,5,5,7,9,10,10,11,11,11,11,13,14,15,14,12,13,10,9,14,13,9,4,20,17,23,17,21,22,18,15,14,15,12,15,16,14,9,9,8,5,4,3,2,3,0,0
2022-03-07 19:00:00,0,1,0,4,5,4,6,7,0,5,6,5,5,14,15,15,19,17,16,15,12,11,15,15,11,6,11,5,11,9,9,10,9,8,7,9,11,15,17,15,14,5,10,7,2,7,2,2,0,0
2022-03-07 20:00:00,0,0,0,0,1,2,2,2,0,0,0,1,2,7,4,6,8,7,6,5,4,7,11,10,6,4,8,8,4,7,7,10,6,8,7,6,8,9,12,12,10,0,8,7,5,4,1,1,0,0
2022-03-07 21:00:00,0,1,0,0,0,1,0,0,2,2,2,6,6,5,4,5,9,7,0,8,5,6,6,4,3,2,3,4,6,5,8,7,6,4,5,6,5,6,4,8,3,2,5,3,0,1,2,0,0,0
2022-03-07 22:00:00,0,0,0,1,0,2,0,0,0,1,1,2,4,7,0,2,7,3,0,6,5,5,6,5,2,3,5,0,6,5,6,6,5,3,3,2,5,4,5,4,5,2,1,0,2,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,2,0,0,0,1,0,1,0,3,2,1,1,4,7,5,6,5,0,3,4,3,2,0,2,1,3,3,2,4,3,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,0,0,1,2,3,2,0,1,4,2,3,4,2,2,0,0,2,0,1,2,0,1,0,0,4,8,9,8,5,7,10,4,5,7,7,3,7,6,5,4,0,2,0,1,1,3,0,0
2022-03-08 07:00:00,0,1,0,0,1,4,2,4,3,5,6,13,14,14,14,13,12,15,16,17,15,13,18,24,10,17,8,12,16,17,13,11,13,14,13,14,10,10,7,7,1,0,6,5,4,2,2,7,0,0
2022-03-08 08:00:00,0,27,24,1,2,6,0,9,6,12,12,18,15,16,15,16,15,14,15,20,19,13,17,20,17,15,7,20,23,23,14,17,19,20,21,20,17,14,7,7,8,7,7,4,5,3,8,4,0,0
2022-03-08 09:00:00,0,4,3,0,4,5,0,0,5,4,6,10,10,10,10,9,9,10,9,10,9,9,9,10,9,6,2,4,6,6,10,12,15,16,16,7,11,7,9,8,6,5,4,3,3,3,2,1,0,0
2022-03-08 10:00:00,0,1,0,1,2,4,0,0,3,4,2,4,4,7,6,6,8,7,2,7,6,5,5,3,4,2,3,4,6,5,6,7,8,8,9,7,7,8,7,5,3,0,3,2,2,1,0,2,0,0
2022-03-08 11:00:00,0,1,0,1,2,3,0,0,0,5,6,5,5,6,7,7,7,7,1,6,4,3,5,5,5,2,2,3,3,4,9,10,11,12,11,6,9,10,5,4,5,1,2,4,3,3,3,2,1,0
2022-03-08 12:00:00,0,1,0,1,3,4,0,4,0,4,4,6,5,6,7,8,11,6,10,10,11,6,7,6,6,4,3,2,4,4,9,12,14,15,14,13,7,6,6,4,4,0,0,3,2,2,1,1,0,0
2022-03-08 13:00:00,0,1,0,0,3,4,0,2,6,6,5,4,3,7,5,6,8,8,4,7,5,8,7,4,6,4,5,8,5,9,7,13,9,7,14,8,7,4,3,2,1,1,3,1,0,0,1,2,0,0
2022-03-08 14:00:00,0,0,0,0,1,3,1,2,5,6,5,8,6,10,5,12,13,12,0,10,6,4,6,10,8,7,6,7,7,5,12,20,20,19,17,18,11,5,11,8,11,7,4,3,4,2,0,1,0,0
2022-03-08 15:00:00,0,1,0,0,1,4,2,3,0,0,3,6,8,9,10,12,12,9,11,9,6,5,5,6,3,3,7,8,9,8,9,13,7,10,9,7,8,9,9,8,7,6,0,5,2,2,0,0,0,0
2022-03-08 16:00:00,0,0,0,1,2,5,0,3,0,6,5,6,9,11,11,12,18,15,19,17,18,15,7,6,5,2,9,12,10,7,7,9,0,10,11,12,7,11,17,13,7,5,4,4,4,3,0,0,1,0
2022-03-08 17:00:00,0,2,0,2,2,4,0,5,0,7,5,7,10,12,10,12,13,13,9,12,10,14,14,12,6,4,8,9,10,10,14,18,20,12,17,19,12,8,7,5,3,3,2,3,2,1,0,1,0,0
2022-03-08 18:00:00,0,0,0,2,3,4,0,8,13,12,10,10,12,12,13,12,16,17,15,13,11,9,13,14,10,6,11,16,21,15,18,20,20,19,17,18,13,14,13,10,9,8,7,6,4,4,1,3,2,0
2022-03-08 19:00:00,0,2,0,4,0,5,4,5,5,7,5,4,6,13,15,17,21,20,19,17,14,9,10,12,6,5,13,14,15,14,15,17,15,12,9,10,16,17,23,18,16,14,12,10,9,7,4,1,0,0
2022-03-08 20:00:00,0,0,0,0,0,2,0,2,0,3,2,3,4,7,8,9,12,11,13,10,10,7,17,14,10,5,9,11,12,10,11,11,11,9,8,6,9,10,13,10,8,7,5,9,3,8,2,1,0,0
2022-03-08 21:00:00,0,0,0,2,0,2,0,3,0,0,0,4,5,5,8,8,9,8,6,9,4,5,9,8,5,2,6,7,6,6,8,10,9,7,7,6,8,9,6,5,6,6,5,5,4,4,1,1,0,0
2022-03-08 22:00:00,0,0,0,0,0,2,3,0,2,0,0,1,3,4,4,5,8,6,4,5,3,2,11,9,8,4,5,0,3,6,11,11,9,6,4,6,6,6,6,5,2,2,0,0,1,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,1,3,0,1,4,3,3,1,2,2,1,0,6,1,4,2,3,0,3,2,5,3,6,1,4,5,4,3,5,3,0,0,2,3,0,2,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,3,2,2,0,2,4,2,0,0,0,2,4,5,6,2,3,5,0,3,3,3,2,2,0,1,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,0,2,0,0,0,4,5,6,7,3,6,6,4,0,0,0,0,3,6,2,5,4,3,1,3,3,4,4,3,0,2,0,3,0,2,1,0,0,0,1,0,0,1,0,0,0
2022-03-09 08:00:00,0,12,11,2,2,2,0,3,3,6,6,7,8,8,7,7,7,5,3,4,3,4,5,6,3,5,2,4,7,8,9,12,14,11,14,12,13,12,6,3,1,0,0,5,0,4,3,1,0,0
2022-03-09 09:00:00,0,5,4,1,2,3,2,2,0,3,4,6,7,5,6,4,5,6,7,5,8,9,10,5,8,3,4,3,5,7,5,7,8,6,7,7,5,4,4,5,6,2,4,2,1,0,2,0,0,0
2022-03-09 10:00:00,0,1,0,0,1,3,0,2,0,5,3,3,3,5,5,5,5,6,4,6,3,4,2,0,0,0,3,6,11,12,10,9,9,9,10,8,6,5,5,3,3,2,0,1,0,0,3,0,0,0
2022-03-09 11:00:00,0,1,0,0,2,4,0,4,5,3,5,6,7,10,9,9,9,9,0,10,10,7,3,6,0,2,2,4,7,10,10,8,11,10,0,12,7,5,3,1,2,2,0,2,0,1,0,1,2,0
2022-03-09 12:00:00,0,1,1,0,5,6,0,0,0,7,9,8,4,7,8,8,11,4,9,7,6,5,5,3,4,2,8,9,13,5,8,11,15,15,16,15,10,7,7,4,4,4,3,1,1,2,0,0,0,0
2022-03-09 13:00:00,0,1,0,0,5,9,0,2,10,12,0,7,11,14,9,11,14,14,13,15,11,11,10,11,10,3,8,0,7,11,12,12,13,14,0,13,7,5,9,5,8,7,0,3,2,1,1,1,0,0
2022-03-09 14:00:00,0,1,0,0,0,4,0,1,3,4,1,3,2,3,4,5,12,11,7,11,7,6,5,3,4,3,7,9,7,9,12,12,13,14,11,6,9,7,7,7,8,3,7,5,6,1,0,0,0,0
2022-03-09 15:00:00,0,0,0,0,4,5,0,3,4,5,1,7,5,5,8,11,12,13,12,10,8,7,7,8,6,5,8,3,5,6,9,13,14,15,14,8,11,9,16,15,10,9,8,7,6,3,1,2,0,0
2022-03-09 16:00:00,0,1,0,0,4,5,4,4,3,3,4,5,7,9,4,10,16,13,14,9,8,6,8,8,5,1,6,7,5,6,9,12,0,8,10,11,10,8,14,10,8,6,7,1,5,3,3,2,0,1
2022-03-09 17:00:00,0,1,0,0,3,1,0,2,3,2,7,10,6,8,8,9,12,10,11,10,8,8,7,4,4,3,9,10,3,9,10,12,15,9,14,15,9,9,9,9,10,9,2,1,7,3,2,0,0,0
2022-03-09 18:00:00,0,0,0,0,1,1,0,2,0,2,1,1,3,5,3,7,10,11,8,8,7,6,8,7,5,3,10,12,3,4,7,6,6,4,5,8,11,9,10,8,7,4,6,3,3,0,2,1,0,0
2022-03-09 19:00:00,0,0,0,2,0,0,0,1,0,0,1,1,2,6,6,8,10,9,0,5,9,5,12,13,8,1,9,13,14,9,9,8,9,9,7,8,9,9,9,7,6,7,3,0,6,4,3,2,0,0
2022-03-09 20:00:00,0,0,0,1,0,0,0,2,1,0,2,4,3,6,7,5,6,7,5,5,5,4,9,8,6,2,4,2,5,4,5,4,3,0,10,4,6,7,10,11,8,6,5,0,2,2,1,0,0,0
2022-03-09 21:00:00,0,0,0,0,2,0,0,1,0,1,0,3,1,6,5,5,8,7,2,6,4,4,12,5,7,3,4,4,2,3,3,0,0,4,4,3,7,7,2,6,4,0,1,0,0,2,1,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,2,0,0,1,1,0,3,3,4,6,4,8,6,7,2,7,5,5,7,5,2,4,3,4,6,7,8,7,6,3,0,3,5,5,4,1,0,1,1,3,0,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,1,2,3,2,5,5,5,5,0,4,4,4,3,8,7,3,0,2,1,0,1,4,6,4,3,1,0,6,1,7,0,6,5,0,0,3,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
