Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내교회.신내데시앙아파트,13_신내초등학교,14_능산지하차도,15_우림시장.망우사거리,16_망우역.망우지구대,17_망우역.상봉터미널,18_상봉역.중랑우체국,19_중랑역.동부시장,20_중랑교,21_삼육서울병원,22_시조사삼거리,23_떡전교사거리.동대문노인복지관,24_청량리미주아파트.동대문세무서,25_청량리역환승센타,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_용두동사거리.한국의류시험연구원,29_신설동역,30_동묘앞,31_동대문(흥인지문),32_종로6가.동대문종합시장,33_종로5가.광장시장,34_종로4가.종묘,35_종로3가.탑골공원,36_종로2가,37_종로1가,38_광화문,39_서울역사박물관.경희궁앞,40_서대문역사거리,41_충정로역,42_아현초등학교,43_마포경찰서,44_아현동주민센터,45_공덕역,46_마포역,47_여의도환승센터,48_여의도공원,49_국회의사당역,50_여의도환승센터,51_파크원타워.LG트윈타워,52_마포역,53_공덕역,54_아현동주민센터,55_마포경찰서,56_아현초등학교,57_아현동가구단지,58_충정로역,59_서대문역사거리,60_서울역사박물관.경희궁앞,61_광화문,62_종로1가,63_종로2가,64_종로3가.탑골공원,65_종로4가.종묘,66_종로5가.광장시장,67_종로6가.동대문종합시장,68_동대문역.흥인지문,69_동묘앞,70_신설동역,71_용두동사거리,72_제기동역.서울약령시,73_청량리수산시장,74_청량리역환승센타,75_서울성심병원,76_휘경동입구,77_삼육서울병원,78_중랑교,79_중랑역.동부시장,80_상봉역.중랑우체국,81_망우역.상봉터미널,82_망우역.망우지구대,83_우림시장.망우사거리,84_능산지하차도,85_신내새한아파트앞,86_신내교회.신내데시앙아파트,87_중랑공영차고지,88_중랑공영차고지.신내역,89_능말입구,90_신내우디안아파트107동앞,91_중랑경찰서정문.우디안101동앞,92_우디안아파트114동앞,93_새솔초등학교,94_신내데시앙포레아파트222동앞,95_신내데시앙포레아파트220동앞,96_당너머,97_중랑공영차고지.종점
2022-03-07 18:00:00,11,5,0,7,5,11,0,22,23,22,24,24,22,23,21,18,19,19,21,20,18,18,19,19,17,16,14,11,12,11,13,12,18,19,20,21,27,31,31,33,32,32,30,29,22,19,5,4,18,47,53,46,35,37,38,36,34,28,24,32,40,40,41,42,44,42,44,43,44,44,46,48,47,48,49,47,44,46,49,43,35,31,26,24,20,19,18,28,25,18,13,11,8,3,2,0,0
2022-03-07 19:00:00,0,2,0,6,7,10,3,14,15,6,19,17,15,12,19,18,20,19,13,11,13,14,11,13,14,16,17,18,14,12,8,10,8,8,8,12,13,15,22,35,16,31,22,18,13,11,3,2,14,27,41,34,26,27,25,23,21,17,16,17,18,17,20,22,26,32,30,31,36,23,36,35,34,31,30,27,30,30,28,29,25,22,18,17,14,13,6,15,14,17,14,13,8,1,2,0,0
2022-03-07 20:00:00,0,3,0,1,2,3,0,6,0,2,5,5,6,9,11,9,12,10,11,12,14,0,13,13,12,10,6,9,8,5,5,5,5,6,6,10,13,11,15,17,17,15,13,10,7,5,2,0,4,13,14,11,12,11,11,12,10,10,11,13,14,15,14,16,18,17,20,24,0,24,22,24,27,28,27,18,26,23,23,24,24,15,22,18,16,16,5,18,17,13,7,3,5,2,2,0,0
2022-03-07 21:00:00,0,2,0,2,2,1,0,3,2,0,1,1,4,0,6,7,4,5,5,3,5,2,5,5,6,7,5,3,4,3,7,5,5,5,8,10,14,13,20,28,25,20,16,14,11,8,3,1,5,15,16,15,15,16,12,17,7,12,11,12,13,13,15,19,21,21,18,18,18,18,16,20,21,22,21,22,22,20,23,23,20,18,14,13,12,3,5,14,7,13,10,8,6,5,3,0,0
2022-03-07 22:00:00,0,1,0,2,0,0,0,2,3,0,1,3,3,0,5,7,8,7,6,2,6,6,4,3,4,5,5,4,4,3,4,4,6,7,8,9,16,17,21,23,23,17,13,12,9,7,4,2,4,10,12,12,14,13,12,9,7,7,6,6,9,9,9,13,11,14,14,15,16,17,17,17,16,18,17,16,14,15,18,17,15,14,12,9,7,6,5,10,6,8,5,4,4,2,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,10,11,0,10,0,11,12,11,5,10,7,6,7,8,9,7,9,11,13,14,12,13,10,7,5,6,5,3,1,4,5,5,7,9,6,9,8,7,6,7,5,8,5,7,12,13,17,20,20,21,10,19,20,19,17,16,9,15,15,9,9,8,6,7,6,4,2,0,7,3,4,4,0,3,1,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,2,4,0,4,5,2,2,8,8,10,11,15,16,23,27,31,36,34,40,39,44,44,41,40,38,44,53,47,44,42,37,41,39,31,30,30,32,37,41,40,37,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,2,3,0,4,6,5,5,5,8,8,11,13,19,13,12,16,14,11,17,14,18,19,17,18,17,19,20,19,22,21,19,19,16,11,12,13,13,14,9,11,11,11,17,8,3,10,7,11,11,12,12,13,12,12,11,10,9,8,4,7,5,4,0,4,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,0,0,3,5,5,8,10,9,11,14,17,24,28,32,27,23,25,21,20,16,21,20,20,19,20,21,16,21,22,19,18,13,9,12,9,5,11,13,14,15,15,16,13,12,6,0,3,8,7,9,10,13,16,12,15,11,9,10,8,8,7,3,6,6,5,5,8,3,6,8,6,9,8,9,8,8,10,8,4,9,4,8,7,5,0,5,3,4,1,2,1,1,1,0,0
2022-03-08 07:00:00,5,2,0,1,6,10,12,18,31,28,21,26,37,39,39,42,39,35,36,37,36,34,37,36,32,33,35,38,38,33,34,32,28,25,25,26,23,23,25,38,41,23,27,27,33,38,6,4,8,24,14,18,26,30,33,24,26,29,25,19,17,13,9,10,9,8,9,11,7,10,9,8,10,7,7,9,7,7,12,13,14,14,15,13,5,3,3,11,10,3,3,1,1,7,14,12,0
2022-03-08 08:00:00,9,15,11,2,4,8,7,17,23,21,19,26,36,36,43,49,53,45,43,54,54,52,51,51,44,44,43,46,43,44,40,35,32,32,31,33,32,34,29,32,39,40,45,49,51,48,13,10,9,28,22,30,31,41,50,53,41,55,49,41,36,19,18,15,11,8,7,8,10,9,10,13,10,12,13,17,16,18,26,25,24,22,21,20,18,21,6,26,15,25,12,4,9,7,3,0,0
2022-03-08 09:00:00,0,4,3,0,2,8,6,15,22,21,17,17,19,20,23,23,27,23,23,24,26,25,34,33,30,26,28,29,29,27,29,28,23,20,18,18,16,16,15,18,21,19,21,18,20,19,6,5,3,16,15,19,21,21,22,20,20,22,24,24,21,17,18,16,15,11,9,10,9,10,8,8,9,11,5,10,10,7,10,11,8,10,8,8,9,0,2,8,0,7,4,3,2,1,1,0,0
2022-03-08 10:00:00,0,1,0,1,2,5,6,10,11,6,12,13,18,20,22,22,28,27,25,24,25,13,26,24,27,31,32,32,28,26,19,19,17,16,15,14,15,12,13,14,17,18,17,16,13,12,4,3,3,9,9,12,14,14,18,22,21,20,17,16,15,16,19,19,19,19,14,13,12,8,10,9,9,7,9,10,9,13,11,10,9,8,8,9,7,6,5,3,0,4,3,1,3,1,1,0,0
2022-03-08 11:00:00,0,1,0,1,3,9,4,13,18,7,6,19,22,20,24,22,22,18,19,22,25,24,22,23,23,21,24,25,24,22,19,18,14,12,11,10,10,9,9,11,13,14,15,16,19,11,5,2,9,9,12,15,19,23,22,22,21,21,22,22,17,16,18,18,17,17,15,14,16,14,12,9,11,11,13,12,13,12,10,11,8,8,6,7,6,7,0,6,0,4,3,2,1,0,0,0,0
2022-03-08 12:00:00,0,0,0,0,2,5,0,9,11,0,13,13,14,16,19,24,21,21,21,21,20,19,21,22,20,20,18,19,19,21,24,25,23,22,20,19,18,21,21,21,25,23,20,21,20,15,7,6,2,9,10,11,12,15,14,16,16,17,14,11,21,18,16,22,19,16,18,18,18,15,14,11,11,12,12,11,13,14,16,11,9,10,9,6,9,6,8,9,5,7,5,4,4,2,1,0,0
2022-03-08 13:00:00,0,1,0,0,4,9,0,14,8,12,9,10,12,12,17,18,21,18,15,21,23,24,18,21,18,20,22,23,20,19,17,15,15,15,19,17,18,18,18,17,20,19,23,23,14,17,7,3,4,10,11,18,20,20,23,24,22,12,16,13,13,13,14,18,16,21,20,20,22,18,19,16,16,15,13,14,14,14,17,14,9,9,12,9,7,6,6,9,5,8,6,5,4,2,0,0,0
2022-03-08 14:00:00,1,2,0,1,2,8,6,9,10,8,11,13,18,16,15,16,17,18,18,19,22,22,24,21,25,26,14,26,25,17,18,19,18,14,12,11,16,18,18,19,17,15,10,11,10,12,3,1,4,10,15,14,13,14,16,14,17,18,19,19,17,18,17,19,19,19,19,22,23,21,20,18,21,22,21,22,21,15,24,20,17,18,23,19,14,16,0,20,19,17,14,4,12,1,2,0,0
2022-03-08 15:00:00,0,0,0,1,4,5,0,7,10,9,10,11,12,12,21,25,33,30,23,21,23,20,21,17,21,20,22,23,25,23,22,24,17,14,15,14,15,22,22,25,27,28,25,24,19,12,5,5,7,17,18,20,16,22,21,21,22,24,21,18,17,17,18,20,20,25,29,30,34,37,36,32,28,30,19,28,29,28,25,18,15,14,14,8,10,8,14,16,15,9,12,7,11,2,0,0,0
2022-03-08 16:00:00,0,0,1,3,5,8,9,22,27,25,24,27,26,24,21,27,26,20,18,19,19,20,22,21,19,18,17,15,17,15,16,18,20,19,20,18,17,19,17,23,25,24,24,23,15,13,5,4,7,18,37,36,26,25,23,20,22,20,16,17,16,19,19,22,21,24,32,28,33,32,33,29,28,27,33,26,30,30,33,24,24,23,17,17,10,8,7,13,12,11,10,4,7,1,0,0,0
2022-03-08 17:00:00,0,2,0,2,5,5,1,14,16,13,17,16,19,20,23,28,30,29,24,21,23,17,17,23,21,24,26,27,27,29,28,26,29,29,23,24,27,27,32,34,36,30,27,24,16,12,8,6,24,37,51,43,29,29,31,30,30,29,26,28,28,27,25,23,25,28,35,39,39,42,38,38,33,30,30,29,29,29,32,28,26,28,30,23,19,18,14,21,12,18,12,8,11,5,5,0,0
2022-03-08 18:00:00,1,4,0,6,8,10,9,15,13,12,18,20,20,20,20,17,18,23,23,13,18,18,17,13,18,17,19,17,16,16,16,16,20,21,20,27,32,29,36,42,42,40,34,28,29,23,7,5,20,40,50,40,37,39,44,45,44,46,44,39,36,33,33,39,39,46,50,45,47,43,41,37,40,41,39,37,36,37,30,31,29,29,25,21,23,22,21,21,19,13,8,0,7,3,3,0,0
2022-03-08 19:00:00,0,6,0,6,7,4,5,12,18,0,20,18,16,16,17,14,16,17,12,19,17,16,15,16,16,17,17,15,11,14,12,9,18,23,22,31,34,33,36,34,32,31,18,15,21,12,5,3,6,9,17,18,19,23,22,22,19,21,19,19,15,17,18,24,22,32,33,32,33,32,31,34,31,39,35,32,35,33,31,41,30,25,26,18,12,11,11,13,17,14,12,6,8,3,7,8,0
2022-03-08 20:00:00,0,0,0,1,0,2,0,5,7,7,5,5,5,8,10,12,13,16,12,12,8,4,7,3,3,6,3,2,6,3,2,4,8,4,7,12,13,18,20,22,23,19,23,19,14,16,5,4,6,9,14,13,13,14,9,14,15,14,14,12,14,23,24,25,21,24,22,23,24,23,22,21,17,19,17,19,21,17,20,24,20,21,16,15,14,11,4,13,0,12,8,3,5,1,2,0,0
2022-03-08 21:00:00,0,2,0,1,2,2,0,3,0,0,3,9,10,5,11,12,15,16,15,9,7,4,6,4,4,3,0,4,5,6,7,8,7,3,9,13,12,19,24,24,23,20,15,12,12,10,6,4,6,15,16,14,16,16,16,15,14,13,11,12,13,22,24,28,29,32,32,32,35,29,32,32,31,26,23,25,24,23,20,17,17,17,17,13,10,6,8,9,8,7,2,1,5,1,0,0,0
2022-03-08 22:00:00,0,3,0,3,1,2,0,1,2,0,3,1,4,5,7,6,10,11,8,9,8,6,4,2,7,6,5,5,4,3,3,5,5,3,11,10,11,10,12,13,12,10,12,9,8,8,4,3,4,9,10,13,13,12,11,10,10,7,9,13,16,21,23,26,27,27,26,26,28,26,24,23,25,27,20,28,28,28,26,21,18,18,15,14,11,12,9,12,10,6,7,5,5,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,7,11,0,10,9,3,0,9,7,6,5,6,0,5,4,10,19,21,23,25,24,20,14,12,9,13,11,2,1,3,5,5,4,6,8,7,6,5,0,6,5,7,8,13,17,17,18,20,20,21,20,18,20,19,16,18,16,15,14,13,14,13,14,14,12,10,8,3,9,6,5,2,3,1,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,0,1,3,0,2,4,5,0,3,4,5,7,8,9,9,11,12,13,12,11,10,10,10,8,9,8,8,12,11,8,0,9,11,12,12,0,11,16,17,16,15,13,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,0,0,1,4,3,5,9,0,5,8,10,12,13,16,18,15,10,13,5,13,14,14,15,14,15,9,14,9,8,7,11,4,6,0,4,6,10,12,13,12,11,7,6,6,2,0,0,3,3,3,3,0,5,5,2,6,0,7,7,6,5,4,0,0,0,13,0,0,0,10,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,0,1,4,0,2,6,0,3,3,5,6,7,9,6,13,13,17,10,10,11,16,14,13,14,9,13,14,12,9,7,6,7,4,3,5,4,5,0,3,0,3,2,1,2,0,0,3,2,9,0,8,5,9,8,8,9,10,14,10,13,12,11,9,8,8,15,5,4,15,12,10,9,4,9,8,7,4,0,6,6,7,6,4,4,5,4,3,2,1,1,1,0,0,0
2022-03-09 07:00:00,0,4,3,0,1,4,0,7,9,8,7,6,8,10,11,14,15,14,14,0,17,17,10,18,16,8,15,13,7,7,7,6,5,4,3,3,4,5,0,11,7,5,5,4,3,4,1,0,2,2,1,6,5,4,4,5,6,7,8,4,5,1,0,1,0,7,7,12,16,15,17,17,0,17,18,19,20,21,16,12,9,9,5,4,3,0,2,4,0,3,2,1,0,2,3,0,0
2022-03-09 08:00:00,0,1,0,0,4,7,0,10,10,9,9,11,18,19,20,23,24,23,24,26,28,29,31,26,24,22,23,22,21,19,22,12,12,8,8,7,4,3,7,6,6,10,9,8,7,10,1,1,1,6,4,7,8,7,6,9,10,9,10,11,13,13,3,12,11,10,9,7,6,8,8,9,8,9,8,9,11,12,11,11,8,10,10,8,7,0,2,7,0,1,0,0,6,3,2,0,0
2022-03-09 09:00:00,1,0,0,0,3,8,3,12,13,9,11,14,15,15,17,26,25,25,28,23,28,27,26,24,24,24,26,26,21,21,21,18,17,15,9,9,9,8,9,11,12,11,12,13,8,10,2,1,2,10,9,8,8,9,10,10,10,11,10,14,14,13,12,9,9,13,9,7,8,9,9,9,8,11,12,11,12,10,13,14,10,8,5,6,5,5,0,0,0,4,2,0,1,0,1,0,0
2022-03-09 10:00:00,0,0,0,1,4,10,8,14,16,17,8,13,18,19,21,27,26,21,22,25,24,23,24,23,27,27,28,27,25,27,29,26,18,16,13,12,12,10,9,15,15,8,14,11,9,13,7,4,2,10,6,11,11,15,16,18,18,15,16,16,17,21,14,19,12,12,11,11,12,13,10,11,11,7,9,8,9,10,12,14,8,7,5,3,3,1,0,4,2,2,1,1,2,1,0,0,0
2022-03-09 11:00:00,0,1,3,0,4,12,4,7,15,14,15,21,22,22,16,19,24,20,21,21,21,15,25,23,20,21,22,22,24,22,20,17,16,16,13,13,12,13,12,16,13,13,13,14,15,18,3,1,3,11,11,14,12,18,20,23,24,27,22,24,21,19,16,17,16,18,18,19,24,24,24,19,16,19,20,17,12,15,22,20,15,13,7,5,3,2,0,4,0,3,1,1,0,1,0,0,0
2022-03-09 12:00:00,0,2,0,0,3,10,0,6,13,6,11,15,17,18,19,16,16,17,18,21,20,17,22,24,26,25,20,19,18,20,18,17,17,14,14,12,13,16,15,15,20,20,18,17,11,9,5,0,6,20,21,17,19,20,23,25,23,22,23,23,21,20,18,19,17,18,16,16,17,15,14,13,14,15,16,12,14,16,17,15,16,16,10,9,10,0,0,11,6,10,9,8,7,2,0,0,0
2022-03-09 13:00:00,0,0,0,0,5,14,0,15,17,5,19,20,27,26,24,31,31,31,33,32,30,0,22,26,24,27,29,32,31,27,25,26,22,19,17,17,16,16,15,20,23,19,20,18,17,13,4,3,5,14,15,17,21,26,26,24,27,27,26,23,20,19,19,19,15,12,14,13,17,18,16,15,13,15,14,15,14,16,20,17,11,12,11,9,8,5,6,5,5,3,1,0,3,1,0,0,0
2022-03-09 14:00:00,0,1,0,0,5,9,5,10,14,15,17,18,22,18,28,35,20,24,19,18,21,24,24,22,18,25,21,23,21,28,27,24,24,20,24,24,23,26,28,27,30,27,24,26,19,20,10,6,3,12,16,20,21,26,26,30,23,29,26,24,24,30,28,29,27,26,27,25,23,25,26,29,26,24,25,20,20,20,22,18,16,14,18,14,12,6,11,5,4,10,9,5,3,1,2,0,0
2022-03-09 15:00:00,0,1,0,0,2,7,0,10,9,10,12,15,19,20,20,34,38,33,25,24,24,26,24,21,21,26,30,30,29,32,30,31,29,29,31,29,28,31,28,32,26,26,26,26,20,15,4,3,5,20,20,22,24,28,26,26,27,25,24,26,29,31,29,30,28,34,43,41,41,46,45,35,35,31,30,28,26,21,25,23,21,14,15,12,13,11,2,13,8,11,10,9,4,1,0,0,0
2022-03-09 16:00:00,0,1,0,2,3,7,0,9,11,7,8,11,15,17,16,15,17,20,22,21,17,16,17,3,17,17,22,23,21,17,19,21,20,19,23,28,28,35,34,34,41,40,40,35,30,25,4,3,6,15,26,18,16,16,17,15,16,17,14,17,16,17,19,22,30,30,31,32,34,38,37,33,32,34,32,29,25,27,23,25,24,22,26,24,19,18,17,15,12,12,9,8,3,1,0,0,0
2022-03-09 17:00:00,0,1,0,0,2,5,0,4,7,10,11,13,13,14,13,21,24,22,19,17,15,9,16,16,15,17,15,14,13,15,16,17,17,15,16,17,17,21,23,22,24,23,23,24,24,22,5,3,5,10,17,17,21,22,23,24,23,23,20,17,16,17,18,18,20,28,31,27,28,25,38,36,35,35,28,37,35,34,38,31,26,20,17,14,9,7,8,18,4,14,11,10,7,3,2,1,0
2022-03-09 18:00:00,0,0,0,1,3,8,0,13,14,6,14,10,21,25,28,30,27,20,20,20,19,20,19,20,18,20,20,0,21,18,18,14,16,18,19,22,23,22,24,24,26,24,24,20,19,15,6,1,5,18,22,17,16,15,14,9,13,6,19,20,21,20,18,20,22,24,27,28,27,32,33,25,30,23,24,23,21,20,17,15,16,17,14,12,11,10,4,12,11,8,6,7,6,2,0,0,0
2022-03-09 19:00:00,0,0,0,11,5,7,0,14,10,9,15,15,16,15,18,17,17,20,10,8,9,10,11,10,11,12,13,14,11,10,7,4,8,12,11,14,10,18,14,18,20,19,15,12,10,9,4,2,2,15,20,15,15,12,13,11,12,12,6,12,12,12,13,17,17,19,23,23,24,23,21,23,15,22,21,18,19,20,24,22,14,13,16,15,14,10,2,11,9,7,5,4,3,3,3,3,0
2022-03-09 20:00:00,0,2,1,1,2,1,0,2,0,1,0,2,6,7,10,9,10,10,11,10,9,9,8,8,11,10,9,10,9,8,6,9,7,2,10,12,13,15,14,16,17,16,14,8,11,10,3,2,3,7,13,9,9,14,13,14,13,12,12,10,16,18,21,22,23,25,18,19,18,21,22,21,21,22,21,20,20,11,21,23,16,15,16,16,18,16,13,6,10,9,8,7,5,0,0,0,0
2022-03-09 21:00:00,0,0,0,1,2,0,0,3,0,0,2,2,9,11,9,4,8,10,9,10,8,7,3,5,6,5,5,3,4,2,6,6,3,5,7,9,10,13,14,15,13,9,7,6,4,6,2,2,5,11,13,15,15,15,18,16,15,9,6,8,9,12,14,14,14,16,23,21,20,22,21,20,20,24,26,25,14,22,19,17,17,15,13,12,9,7,5,9,8,6,7,3,3,2,1,0,0
2022-03-09 22:00:00,0,0,0,0,1,0,0,0,0,0,1,1,6,2,9,10,11,10,8,8,8,7,0,6,7,6,0,5,7,5,4,6,5,0,6,8,9,11,9,12,11,11,10,10,13,15,2,1,5,7,4,7,6,9,12,10,14,12,9,11,14,18,20,25,24,21,21,18,18,19,16,19,19,20,11,18,17,16,16,17,14,16,15,15,13,12,0,17,13,9,5,8,6,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,6,0,7,0,10,0,12,9,8,7,7,8,9,4,11,7,12,10,8,6,8,7,5,7,7,4,1,0,2,6,7,6,7,7,5,0,4,4,3,3,5,5,8,11,3,6,7,12,13,11,12,9,8,10,17,13,19,12,18,16,13,11,14,12,7,5,5,6,3,4,3,2,0,1,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,1,3,2,3,2,2,3,3,4,6,8,9,13,19,24,26,31,32,35,33,33,37,41,40,35,36,48,42,43,36,35,37,33,28,22,25,32,40,42,35,30,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,2,0,0,3,4,0,5,6,1,2,8,7,8,12,15,17,12,14,15,14,14,15,15,18,17,18,13,16,19,19,18,25,27,24,24,14,12,10,9,10,7,9,10,6,9,16,7,4,12,11,10,11,13,14,16,9,15,7,18,16,15,5,16,14,12,0,15,17,16,17,17,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,0,0,3,5,0,7,9,7,9,13,20,26,27,28,29,27,25,23,25,21,26,25,22,24,24,24,25,24,21,17,18,17,16,18,12,13,9,15,10,11,12,11,12,9,4,3,2,6,7,7,8,8,11,13,16,11,11,10,11,11,9,7,6,5,5,4,2,0,4,4,1,4,5,20,18,15,16,14,12,11,10,9,5,4,5,6,5,2,3,0,0,0,2,0,0
2022-03-10 07:00:00,4,2,3,1,4,10,11,23,32,29,19,23,34,40,41,41,43,38,42,39,38,34,38,39,37,38,34,36,38,40,36,33,32,30,29,32,33,32,23,23,29,37,48,55,61,57,22,4,7,20,19,31,31,35,38,41,42,43,38,30,29,26,18,13,11,8,9,6,9,7,8,9,10,11,11,14,13,13,16,16,14,13,11,9,10,0,9,8,7,4,5,0,1,3,4,0,0
