Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_경찰청.동북아역사재단,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_노들역,44_노량진역,45_노량진수산시장.CTS기독교TV,46_현대아파트.유한양행,47_대방역1번출구앞,48_공군호텔,49_서울지방병무청,50_보라매역.동작세무서,51_보라매공원,52_경남아너스빌아파트,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_문성초등학교,57_금천우체국,58_말미고개.금천소방서,59_금천구청.금천경찰서,60_시흥사거리.시흥대교,61_독산한신아파트,62_금하마을,63_시흥대교,64_금천구청.금천경찰서,65_말미고개.금천소방서,66_금천우체국,67_문성초등학교,68_구로디지털단지역,69_동작상떼빌아파트,70_신대방경남아파트,71_신대방현대아파트,72_보라매공원,73_보라매역.동작세무서,74_강남중학교,75_서울지방병무청앞,76_공군호텔,77_대방역,78_현대아파트,79_노량진수산시장.CTS기독교TV,80_노량진역,81_노들역,82_노들섬,83_한강대교북단.LG유플러스,84_신용산역,85_KT용산지사,86_삼각지역,87_숙대입구역,88_갈월동,89_서울역버스환승센터.강우규의거터,90_시청앞,91_서울신문사,92_종로1가,93_종로2가,94_종로3가.탑골공원,95_종로4가.종묘,96_종로5가.광장시장,97_종로5가.효제초등학교,98_종로5가.효제동.김상옥의거터,99_방송통신대.이화장,100_혜화역.마로니에공원,101_혜화역.동성중고(장면총리가옥),102_삼선교.한성대학교.조소앙활동터,103_돈암사거리.성신여대입구,104_미아리고개.미아리예술극장,105_길음뉴타운,106_월곡뉴타운,107_미아사거리역,108_도봉세무서.성북시장,109_미아역.신일중고,110_수유시장.성신여대미아캠퍼스앞,111_수유역.강북구청,112_수유3동우체국,113_우이1교앞,114_쌍문역,115_도봉구민회관.도봉문화원(중),116_도봉보건소.북한산아이파크아파트,117_도봉소방서.방학남부역,118_신도봉시장.도봉구청.방학북부역,119_신도봉사거리,120_서울북부지방법원.검찰청.도봉역성황당,121_도봉한신아파트,122_도봉산역,123_도봉산역광역환승센터
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,10,10,7,8,8,7,7,8,9,10,5,0,9,11,9,8,0,6,9,7,8,6,1,6,0,0,1,2,3,4,5,8,0,8,5,5,7,4,0,6,5,2,4,4,4,4,7,3,0,8,5,4,4,6,8,7,19,27,0,4,11,0,3,27,24,26,23,22,21,20,19,10,15,16,18,13,11,7,8,7,5,2,6,4,2,1,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,3,7,12,14,15,20,23,27,30,31,28,30,31,34,38,35,40,38,39,36,32,36,35,32,33,36,34,29,25,22,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,2,3,2,5,3,6,5,8,11,13,13,12,13,15,15,16,27,26,27,25,26,30,28,27,20,26,27,25,17,20,18,18,9,9,10,5,5,9,7,8,3,11,12,15,16,15,18,16,16,14,18,16,14,12,11,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,3,8,11,12,6,9,13,18,19,19,22,24,24,18,20,25,24,19,24,26,22,25,26,17,12,24,22,22,22,20,16,12,9,8,7,3,8,9,5,6,6,0,7,5,6,7,7,8,9,10,9,14,13,7,6,5,5,2,2,1,6,10,13,18,21,25,23,19,20,24,29,31,31,31,32,27,18,19,17,16,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,5,15,20,16,21,24,27,32,34,30,36,39,29,28,29,31,28,30,33,37,41,35,36,38,37,36,27,26,21,19,15,12,11,12,12,7,11,15,13,15,13,14,21,22,29,20,25,28,29,32,31,19,19,16,15,15,11,6,10,3,12,21,28,52,61,68,62,34,33,37,50,54,51,51,54,47,35,33,26,25,24,19,21,21,21,19,21,20,18,18,14,9,8,9,8,6,5,1,0,4,5,7,4,10,9,8,12,11,11,10,9,7,10,8,11,0,0,0,0,0,0,0,0
2022-03-14 08:00:00,8,17,22,20,24,31,33,40,34,29,27,31,40,41,46,45,50,53,50,52,54,53,55,56,57,50,49,43,33,30,23,19,17,11,11,10,9,19,19,22,13,10,14,18,21,28,33,35,35,41,34,37,36,32,36,23,14,12,10,2,12,20,26,48,55,59,64,43,44,45,53,56,47,50,51,49,32,32,27,28,28,23,28,22,22,25,27,30,34,21,17,12,11,11,10,11,9,7,6,4,4,7,7,8,12,10,18,21,17,15,18,18,19,30,41,44,28,23,20,16,12,3,0
2022-03-14 09:00:00,3,15,16,17,18,19,24,24,25,20,24,24,20,17,17,19,20,21,24,25,32,36,35,32,32,30,31,25,19,16,13,12,9,7,7,7,7,12,12,9,10,0,9,9,8,11,11,16,16,14,18,21,17,11,10,8,4,3,3,2,5,12,14,29,32,43,42,19,19,25,27,32,34,40,42,42,28,25,19,18,19,22,21,21,19,18,16,15,19,16,15,13,11,10,7,8,6,6,4,5,5,4,7,6,9,8,9,11,8,9,11,11,13,13,15,17,16,12,11,10,10,3,0
2022-03-14 10:00:00,5,4,8,9,8,12,14,17,17,17,18,17,19,24,25,22,18,18,18,21,21,19,20,23,21,20,22,15,14,10,6,7,7,9,12,11,9,11,10,9,7,12,8,13,15,18,20,16,16,14,13,15,9,8,6,5,4,3,3,5,3,4,6,10,11,15,18,11,11,12,13,15,19,22,24,20,15,16,14,14,14,11,15,17,17,15,13,16,17,14,14,12,11,10,8,7,10,9,5,7,7,7,11,11,8,13,11,10,8,9,9,10,10,13,16,12,10,9,9,8,5,1,0
2022-03-14 11:00:00,2,4,8,8,8,8,12,15,15,12,13,12,16,14,10,13,13,9,10,11,13,11,12,12,10,9,11,12,9,6,7,9,8,10,9,9,10,9,8,7,8,0,10,11,15,17,19,18,10,11,10,11,10,10,12,11,10,7,3,2,2,4,4,7,8,12,12,17,14,16,19,25,24,26,27,29,28,28,26,24,20,19,18,17,16,13,13,13,13,16,14,14,8,11,12,15,11,7,7,8,10,13,14,13,11,11,13,14,12,11,11,10,10,12,11,10,9,5,8,7,4,2,0
2022-03-14 12:00:00,1,5,7,12,3,14,14,12,10,10,9,10,9,13,13,15,14,13,14,16,17,17,19,16,13,12,13,11,12,10,11,9,14,13,13,7,11,9,7,10,9,0,12,13,15,15,18,17,13,12,10,13,9,7,11,8,5,5,3,3,2,3,3,8,10,11,9,10,11,9,10,14,12,15,20,19,16,12,14,14,10,16,14,20,20,18,14,15,13,13,12,13,12,12,11,11,9,10,14,13,11,13,16,16,18,17,17,18,19,15,16,14,11,11,8,10,8,7,6,4,4,3,0
2022-03-14 13:00:00,1,9,13,13,14,16,17,19,17,19,16,16,15,16,13,15,13,12,11,12,7,11,11,9,10,11,12,10,12,14,13,16,17,16,8,10,11,7,12,13,14,9,15,15,14,15,18,18,16,14,14,12,10,10,12,10,7,4,3,3,2,4,5,8,6,10,13,12,11,11,15,16,15,18,20,19,13,14,11,14,13,12,14,11,11,10,11,10,10,11,12,13,14,17,17,19,20,0,17,17,11,16,18,16,15,13,11,10,8,8,11,10,11,12,13,12,11,9,7,5,4,2,0
2022-03-14 14:00:00,1,4,5,10,4,13,14,16,16,13,13,12,12,13,11,10,10,13,14,11,12,14,10,10,8,8,8,9,6,10,9,9,6,14,11,10,9,14,14,14,15,7,14,16,17,20,22,26,24,22,18,14,14,13,19,18,7,6,4,5,3,5,6,7,9,15,17,10,10,10,11,14,17,17,19,23,17,16,14,11,12,0,10,10,12,9,11,14,18,17,16,20,19,19,20,11,19,12,18,17,16,14,13,16,15,13,12,13,9,9,14,13,11,12,11,12,8,8,6,4,3,2,0
2022-03-14 15:00:00,4,8,9,9,12,12,15,18,18,18,18,11,11,12,9,8,9,11,10,9,9,10,11,11,12,13,13,12,11,10,12,13,15,13,12,12,14,14,12,15,14,16,17,16,18,21,22,20,22,25,25,24,20,19,17,16,13,12,8,5,2,1,3,6,9,10,2,9,10,11,12,15,16,13,17,17,15,14,11,13,4,5,12,11,10,11,14,14,12,16,22,22,21,25,24,29,27,28,28,29,26,25,25,31,31,27,28,24,22,17,17,19,16,15,11,12,8,5,4,3,2,0,0
2022-03-14 16:00:00,4,16,17,20,19,22,15,19,16,14,9,21,13,13,17,14,14,14,15,14,15,13,12,13,14,18,15,16,14,10,13,12,12,15,13,11,14,15,15,16,16,0,19,22,25,28,32,34,18,19,16,14,14,15,20,15,12,10,11,7,2,3,5,11,11,9,10,14,13,15,16,17,20,19,21,22,18,15,12,15,14,12,8,10,10,9,8,11,10,12,11,17,22,26,30,30,27,26,23,27,31,36,34,39,43,35,33,33,28,27,22,23,20,20,17,14,12,9,7,6,2,1,0
2022-03-14 17:00:00,3,12,11,14,18,19,22,23,25,20,23,23,18,17,21,15,14,15,15,12,10,9,12,11,15,12,16,18,19,17,14,17,20,22,19,19,23,28,33,30,30,31,27,28,31,25,34,33,36,34,25,21,20,19,25,23,22,17,14,4,3,3,9,11,14,22,21,15,16,20,19,18,22,19,21,17,14,12,13,16,17,18,18,18,17,17,16,16,15,19,21,22,27,33,38,39,44,42,41,29,29,31,28,28,30,26,25,24,23,24,21,25,23,26,23,22,20,13,12,11,8,4,0
2022-03-14 18:00:00,9,18,17,19,14,21,21,19,23,22,22,21,16,20,21,16,17,19,20,18,15,19,16,15,15,13,21,20,24,22,22,26,38,40,35,34,32,31,33,35,42,43,41,37,40,40,62,50,48,56,52,44,39,34,52,46,40,39,30,16,3,5,10,14,8,29,29,38,41,37,34,32,35,30,33,30,22,18,17,18,19,8,19,19,17,14,14,18,19,28,29,32,33,35,40,38,40,38,43,39,38,38,36,35,34,34,30,27,32,32,38,36,31,45,40,31,26,24,20,18,10,6,0
2022-03-14 19:00:00,1,9,10,12,16,21,23,21,21,18,16,16,14,14,12,8,14,9,10,10,10,7,6,5,6,5,7,7,6,6,10,13,22,26,20,21,19,24,26,22,25,22,25,19,34,33,37,32,28,28,23,20,18,19,29,42,35,36,27,10,1,2,5,4,6,10,12,21,20,19,17,16,15,15,15,15,13,16,14,10,10,12,14,12,11,13,10,11,11,11,11,14,20,24,26,25,27,23,28,29,30,29,32,28,26,26,23,23,22,21,32,31,29,44,44,31,25,20,16,10,5,4,0
2022-03-14 20:00:00,1,13,11,7,8,10,16,20,23,18,17,14,18,17,15,15,15,13,7,13,12,5,8,7,7,7,8,7,10,12,16,18,13,18,17,10,16,18,19,23,19,14,20,19,30,29,32,20,22,21,14,11,9,9,16,13,10,8,6,5,2,2,3,5,7,7,10,13,12,12,12,14,15,10,8,10,9,7,11,12,8,5,7,10,10,11,8,5,7,10,12,13,17,20,22,23,24,25,23,13,22,20,23,22,22,24,19,17,19,19,15,15,12,18,15,12,10,9,7,6,4,1,0
2022-03-14 21:00:00,0,10,11,10,9,10,13,9,7,9,11,8,10,10,10,8,9,9,10,8,11,7,7,7,7,4,7,6,7,11,9,13,7,6,13,12,8,11,9,18,14,15,16,16,18,20,24,23,23,24,17,19,16,15,19,20,10,18,12,5,2,2,1,3,4,9,11,14,14,11,12,12,14,15,13,11,8,5,7,9,13,12,10,9,8,6,6,7,7,11,18,20,21,24,26,27,26,27,25,23,25,25,28,26,27,28,23,20,20,20,18,15,8,17,16,13,9,10,6,3,4,2,0
2022-03-14 22:00:00,0,9,10,13,0,11,12,10,9,7,8,6,6,7,4,4,1,3,3,4,5,3,4,3,2,2,4,4,6,7,13,10,14,16,15,12,9,11,13,18,19,7,23,23,37,18,39,32,26,25,24,17,13,11,16,14,13,11,8,6,2,0,2,3,4,5,4,9,6,10,5,12,12,12,11,12,7,5,5,7,8,0,10,11,12,10,9,7,8,11,10,14,17,26,11,17,25,25,18,18,17,26,25,24,21,20,19,15,15,14,17,15,9,9,8,7,5,6,5,3,3,2,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,11,12,9,10,11,10,11,15,11,10,12,12,10,6,7,8,6,6,6,4,5,1,0,2,3,1,2,3,6,6,6,6,8,7,7,5,8,7,6,4,7,1,0,4,7,6,4,5,4,6,8,7,10,11,13,13,14,6,6,11,11,13,11,17,14,15,16,12,11,9,7,13,12,10,19,18,11,5,3,3,1,2,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,2,3,4,5,12,20,22,23,28,29,30,32,27,28,29,34,39,40,44,43,30,43,26,38,37,36,31,29,31,27,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,2,2,3,5,7,13,11,9,8,9,11,15,16,17,18,21,23,22,18,21,19,20,17,16,21,20,21,27,23,21,19,14,11,9,11,3,12,11,4,5,0,10,9,10,7,3,15,9,15,15,9,12,10,12,10,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,10,8,10,13,11,15,18,17,15,18,19,18,20,24,24,24,26,27,30,29,29,28,27,25,23,18,17,18,14,10,8,7,4,7,5,4,9,10,8,4,0,7,8,9,10,12,15,16,18,16,16,13,12,9,6,6,5,5,1,6,10,15,22,28,20,24,17,19,20,25,28,28,28,31,32,26,22,19,18,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,4,12,24,27,30,34,37,44,45,40,39,45,48,34,34,36,39,44,44,49,51,37,39,39,31,33,32,28,25,24,19,18,11,8,10,13,12,12,13,14,16,15,24,26,30,34,39,39,27,24,24,25,25,12,16,14,13,11,8,2,15,22,35,53,58,66,64,52,37,37,44,52,48,50,56,52,45,39,36,38,45,44,38,35,33,28,24,23,22,17,15,14,8,10,8,12,11,9,6,8,7,6,0,4,5,6,5,4,3,0,8,0,7,17,0,0,0,0,0,0,0,0,0
2022-03-15 08:00:00,6,16,17,20,21,26,31,42,33,33,36,37,36,47,48,43,42,47,46,48,50,53,54,55,54,52,50,49,40,31,24,19,16,16,16,14,14,16,17,18,22,10,24,21,29,32,44,50,44,51,45,47,44,35,27,24,15,14,12,3,9,17,21,56,63,62,57,33,30,31,50,55,49,56,58,56,31,28,27,29,36,34,38,30,30,30,31,35,38,27,18,14,15,14,13,13,11,10,7,7,6,12,9,13,12,10,11,10,10,13,23,22,24,25,23,25,14,15,11,14,13,3,0
2022-03-15 09:00:00,2,6,7,8,13,17,19,24,21,23,26,24,25,18,27,20,25,29,27,33,33,32,39,40,38,38,38,29,23,21,17,12,9,7,8,7,6,9,7,6,8,3,7,8,14,12,21,18,18,19,16,15,16,15,13,9,6,5,6,3,6,13,18,25,29,34,36,25,26,29,34,37,32,35,38,54,35,31,25,21,25,22,22,20,18,21,18,19,18,17,13,13,9,12,11,12,10,5,10,12,11,14,10,10,8,9,11,10,10,10,11,11,12,10,8,9,9,11,10,9,9,3,0
2022-03-15 10:00:00,0,6,8,9,10,10,14,13,18,17,20,19,18,15,14,17,17,18,17,19,17,18,20,19,19,22,23,17,16,12,6,4,3,5,4,7,5,7,7,10,8,5,9,9,11,13,13,12,12,13,10,9,9,7,7,7,5,4,4,3,2,5,8,13,12,13,14,13,14,15,20,26,27,28,29,30,26,26,21,19,19,14,19,17,13,14,18,21,21,20,16,15,16,9,13,10,7,6,6,7,2,8,14,13,14,1,10,9,9,10,11,10,9,10,10,11,11,11,10,11,9,3,0
2022-03-15 11:00:00,1,6,5,9,11,10,13,17,17,17,18,17,17,14,18,18,18,14,15,16,17,21,20,19,17,18,22,16,18,14,10,12,10,11,11,10,9,9,10,9,6,0,6,8,8,10,11,11,9,7,7,4,7,4,7,6,7,1,7,3,2,2,4,9,10,8,10,12,13,12,17,16,20,21,25,18,21,19,18,13,13,12,19,16,16,14,14,14,16,16,14,13,12,12,11,12,12,13,12,9,10,9,12,11,9,8,8,8,7,8,11,13,11,9,10,11,13,12,10,10,6,3,0
2022-03-15 12:00:00,4,7,6,11,10,11,15,15,18,14,14,13,14,12,15,18,16,18,19,21,20,19,23,19,20,16,20,16,13,11,12,10,10,9,9,10,13,15,12,13,14,7,13,15,19,19,20,19,20,17,14,12,13,12,14,10,9,6,4,4,3,4,5,8,9,12,11,11,11,12,12,15,18,20,18,21,19,17,20,22,23,24,25,22,21,19,22,25,23,17,14,16,12,16,14,12,12,11,14,19,16,16,17,15,14,13,12,12,13,13,13,12,13,14,13,13,11,5,4,3,4,2,0
2022-03-15 13:00:00,1,10,9,10,9,15,20,23,23,21,20,19,20,19,16,14,13,16,14,15,15,24,23,24,23,22,21,14,14,18,17,17,18,17,14,13,9,9,8,10,11,6,11,14,17,14,19,22,26,23,23,19,15,12,15,11,9,6,4,3,4,5,4,13,15,20,20,13,14,13,15,16,16,18,17,18,15,14,15,15,13,14,15,19,18,16,17,18,19,21,19,19,18,19,17,17,16,10,14,13,18,18,19,20,19,22,18,19,18,19,15,15,15,13,13,12,12,10,11,8,6,3,0
2022-03-15 14:00:00,1,5,4,10,5,11,14,13,10,11,12,16,14,15,13,12,16,15,11,12,13,12,12,15,18,19,20,13,15,17,16,17,14,19,19,18,16,15,12,14,14,13,16,14,14,17,20,14,19,20,17,14,11,10,10,7,8,7,5,3,2,5,2,7,11,13,15,12,12,13,13,16,16,17,18,18,14,12,15,14,16,10,14,15,16,14,18,16,18,19,21,21,23,24,23,22,20,20,19,20,21,21,17,17,20,17,13,12,13,11,11,10,12,12,12,10,10,9,6,4,3,2,0
2022-03-15 15:00:00,5,10,8,10,7,12,12,16,19,17,9,20,17,16,15,17,15,14,12,14,12,13,12,12,16,21,17,16,17,15,13,17,17,18,15,17,20,24,21,25,21,16,21,23,26,24,27,23,29,29,25,17,19,16,17,13,10,10,5,4,3,4,4,9,6,11,11,12,12,14,17,35,35,34,35,34,33,26,20,15,12,9,10,13,10,11,7,10,11,15,15,21,23,24,23,24,25,23,25,25,28,26,29,29,25,27,23,23,20,21,23,27,23,20,19,15,12,13,10,8,8,1,0
2022-03-15 16:00:00,1,7,9,10,12,12,15,15,13,11,13,13,11,9,11,13,13,15,15,12,13,15,16,19,20,21,16,17,21,20,19,18,22,26,28,32,28,27,26,26,25,22,24,24,23,22,28,27,27,27,21,20,19,19,24,19,13,11,8,5,2,3,3,9,11,15,15,11,12,11,16,17,22,21,25,28,23,18,17,18,16,8,15,16,16,15,14,15,14,16,14,18,20,18,16,22,21,23,22,23,25,30,29,33,36,30,23,25,23,22,20,24,20,21,19,17,15,13,11,7,5,3,0
2022-03-15 17:00:00,2,12,17,19,24,25,29,28,25,19,19,19,14,17,21,20,19,18,20,22,16,17,16,15,21,22,23,22,20,13,20,20,25,26,30,31,29,37,38,40,41,26,39,38,39,36,46,41,38,39,31,26,23,21,43,35,26,22,20,10,2,3,6,10,17,27,31,21,22,24,29,29,24,26,26,26,22,23,19,21,23,19,20,17,17,20,20,21,23,24,24,26,29,33,38,38,35,31,36,34,27,28,37,35,37,37,27,25,24,21,22,23,22,27,26,25,19,11,8,7,3,1,0
2022-03-15 18:00:00,2,16,18,22,20,19,21,21,24,21,22,23,18,20,17,17,16,14,14,21,16,12,14,11,15,16,23,22,21,19,24,24,36,46,32,32,30,37,35,40,43,44,39,38,42,41,39,36,31,31,23,20,19,21,48,47,44,44,23,13,3,4,11,16,26,36,37,27,27,28,28,30,31,32,36,36,26,21,17,16,20,21,20,18,19,17,15,20,21,27,31,42,48,50,53,51,48,46,45,45,47,46,39,38,38,33,31,29,30,28,25,27,23,33,33,34,19,19,14,10,7,3,0
2022-03-15 19:00:00,0,14,12,14,15,24,31,24,22,18,18,15,15,14,13,14,14,11,10,12,13,15,15,14,16,15,11,14,11,12,13,19,28,29,21,21,20,21,21,21,22,22,23,25,34,29,33,32,28,33,24,22,19,19,36,36,29,23,39,21,2,3,5,6,6,12,18,26,25,20,20,21,19,19,18,17,15,13,10,15,14,13,15,15,16,13,14,12,11,13,13,16,18,20,24,26,23,24,25,27,26,37,34,33,29,28,28,24,27,23,26,27,25,41,37,34,26,21,16,12,7,6,0
2022-03-15 20:00:00,2,6,6,5,4,7,13,14,16,18,16,15,7,8,9,11,10,7,8,10,8,5,7,9,13,5,8,13,11,11,9,12,16,15,16,12,12,14,14,20,23,21,20,22,22,21,28,25,21,25,19,17,14,12,16,12,12,10,9,5,2,3,3,7,5,11,12,18,19,20,15,20,17,19,18,19,14,10,9,10,10,0,8,6,7,7,6,10,9,9,11,14,16,19,18,20,23,24,24,23,24,25,24,21,18,19,17,15,14,25,27,18,19,29,21,22,16,10,8,8,5,2,0
2022-03-15 21:00:00,2,9,7,5,5,5,9,5,8,7,5,5,4,6,4,6,5,5,4,4,5,5,5,5,5,6,6,7,9,11,13,15,17,22,20,18,16,19,20,19,25,24,23,24,27,25,34,28,27,29,25,21,16,15,19,13,11,9,6,3,1,2,3,0,0,8,10,11,11,14,12,13,14,12,12,16,14,12,11,13,14,3,11,8,11,11,10,5,8,12,18,18,22,32,33,32,33,31,26,29,30,27,26,27,26,26,19,18,18,17,16,13,12,22,20,15,12,13,9,8,4,1,0
2022-03-15 22:00:00,0,2,5,0,5,10,12,10,4,0,0,9,6,3,5,7,8,9,6,7,6,4,3,5,8,5,7,6,9,8,12,16,18,18,20,18,17,22,24,28,29,19,24,24,34,33,35,35,34,33,32,25,21,19,25,19,17,14,11,6,1,1,1,1,0,4,4,8,4,8,6,6,5,5,7,3,7,12,22,24,8,9,14,12,9,8,9,8,7,8,12,12,14,22,22,23,22,21,20,27,27,25,29,28,27,26,27,16,23,19,23,19,15,22,21,19,12,10,7,7,5,4,0
