Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_미사강변루나리움.강일리버5단지,4_미사강변리버뷰자이.베라체,5_강동리버스트상가,6_강동리버스트6.7단지,7_강일리버파크3단지.1단지,8_강일리버파크4단지.2단지,9_강일리버파크4단지.5단지,10_강일초등학교,11_강동공영차고지,12_고덕리엔파크1단지,13_해뜨는주유소,14_상일동역4번출구.센트럴푸르지오,15_상일동역1번출구,16_고덕그라시움,17_고덕평생학습관.온조대왕체육관,18_강동아트센터.강동경희대병원,19_한영중고한영외고,20_길동자연생태공원,21_일자산입구.둔촌도서관,22_중앙보훈병원역2번출구,23_중앙보훈병원1번출구,24_보훈회관,25_보훈병원,26_약수터,27_길동사거리.강동세무서,28_강동역,29_천호역,30_천호역.풍납시장,31_영파여고.강동구청역,32_현대아파트앞,33_풍납동극동.쌍용아파트,34_잠실파크리오아파트상가.올림픽회관,35_잠실파크리오아파트앞,36_잠실나루역,37_잠실중학교.장미종합상가,38_잠실역.롯데월드,39_잠실5단지,40_잠실새내역.잠실2동주민센터,41_잠실엘스아파트앞,42_종합운동장사거리,43_잠실종합운동장,44_강남경찰서면허시험장,45_삼성역7번출구,46_봉은사.코엑스북문,47_삼성중앙역.플래티넘아파트,48_삼성2문화센터,49_한국토지주택공사앞,50_강남보건소.강남구립국제교육원,51_강남구청역,52_영동고교앞,53_씨네시티앞,54_도산공원사거리,55_도산공원,56_신구중학교,57_압구정파출소,58_한양아파트.압구정로데오역,59_일지아트홀,60_영동고등학교현대아파트,61_강남구청역,62_강남보건소.강남구립국제교육원,63_한국토지주택공사앞,64_라마다서울호텔앞,65_삼성중앙역.플래티넘아파트,66_봉은사.코엑스북문,67_무역센타,68_강남경찰서.강남운전면허시험장,69_잠실종합운동장,70_종합운동장사거리,71_잠실새내역4번출구,72_잠실트리지움아파트앞,73_잠실역,74_잠실중학교,75_잠실나루역,76_잠실진주아파트,77_올림픽회관,78_풍납동극동.쌍용아파트,79_강동구청역농협중앙회,80_강동구청역1번출구.영파여고,81_천호역,82_천호역6번출구.천호사거리,83_강동역.강풀만화거리입구,84_길동사거리.강동세무서,85_약수터,86_보훈병원,87_보훈회관,88_중앙보훈병원1번출구,89_중앙보훈병원역3번출구,90_일자산입구.둔촌도서관,91_길동자연생태공원,92_한영중고한영외고,93_강동아트센터.강동경희대병원후문,94_강동경희대병원.명일동이마트,95_고덕그라시움,96_상일동역8번출구,97_상일동역6번출구.고덕아르테온,98_해뜨는주유소,99_고덕리엔파크1단지,100_강동공영차고지,101_강일초등학교,102_강일리버파크5단지.4단지,103_강일리버파크2단지.4단지,104_강일리버파크1단지,105_강동리버스트7.6단지,106_강동리버스트상가,107_강동리버스트8단지,108_강일리버5단지.미사강변루나리움,109_강일초등학교,110_강일리버파크6단지
2022-04-05 19:00:00,0,1,0,1,4,7,0,8,6,0,8,8,0,11,11,13,14,14,14,9,8,8,6,4,5,6,6,6,7,10,10,8,5,6,7,7,7,7,9,9,8,7,4,6,8,8,9,10,5,8,7,6,3,2,4,5,8,9,25,35,18,17,19,16,19,18,19,22,23,21,15,13,17,18,34,33,38,31,30,27,23,25,23,20,12,9,9,24,53,52,49,40,36,34,33,30,50,46,45,44,41,34,30,25,19,7,2,0,0,0
2022-04-05 20:00:00,0,0,0,2,3,3,0,4,0,3,3,2,5,4,7,0,8,8,9,8,6,4,2,5,7,6,4,10,8,10,5,6,8,11,9,6,4,7,6,6,5,3,1,3,2,6,7,6,4,4,7,6,4,4,5,5,8,6,10,10,7,10,12,10,10,10,9,12,13,13,16,15,15,13,12,12,12,16,14,13,11,12,14,15,10,5,3,8,23,0,0,17,14,15,14,14,34,34,16,33,32,29,26,23,9,3,0,0,0,0
2022-04-05 21:00:00,1,0,1,0,1,2,0,0,0,1,4,3,2,2,3,4,2,4,5,4,5,5,6,0,8,10,10,6,8,11,7,8,9,8,9,6,9,8,7,4,5,5,5,6,5,6,10,11,8,4,5,4,3,2,3,3,4,8,15,21,10,9,10,12,11,9,8,11,12,12,11,11,14,10,14,12,13,12,13,13,12,12,14,13,11,10,9,7,23,16,17,19,19,18,16,15,35,36,35,33,34,32,29,27,10,4,0,0,1,0
2022-04-05 22:00:00,0,0,0,1,0,1,0,0,3,0,5,2,0,3,3,4,5,13,16,2,14,8,7,6,6,7,7,10,9,9,10,12,11,10,11,9,9,12,9,7,6,7,13,3,12,10,10,6,9,9,9,10,8,7,7,6,4,4,13,13,12,11,10,10,10,10,11,8,11,12,18,19,23,24,26,25,24,21,18,14,13,14,13,13,7,6,5,8,25,24,18,20,19,23,21,19,27,26,8,25,21,28,17,24,12,4,1,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,13,12,13,14,7,0,8,11,8,8,8,7,7,8,7,6,5,7,6,3,4,8,7,4,3,5,4,3,3,6,11,5,6,7,5,7,0,7,9,9,11,13,14,12,8,11,10,7,9,7,8,9,9,9,5,9,5,4,5,22,0,7,23,21,23,21,21,21,18,16,15,12,9,8,6,5,2,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,1,2,3,6,0,0,2,4,5,8,9,12,15,0,16,15,13,14,13,11,10,11,13,18,22,29,34,34,37,39,0,26,24,35,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,2,2,11,4,8,10,13,14,15,14,10,5,2,3,5,6,5,4,3,0,4,4,5,5,7,9,11,14,0,0,8,23,21,18,16,28,25,23,12,16,10,10,10,8,5,4,1,3,0,2,0,2,3,4,2,5,4,3,0,3,1,2,5,0,4,5,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,1,2,6,16,24,26,30,33,37,27,27,26,22,14,15,22,24,32,32,24,6,3,4,11,14,11,9,11,11,10,10,11,10,11,9,8,9,8,4,4,7,7,3,5,4,3,0,1,3,8,7,3,2,1,0,2,0,2,1,3,0,0,3,3,2,3,3,5,5,5,6,7,4,6,7,7,8,5,9,12,9,8,7,6,5,4,5,8,0,1,3,4,2,1,2,11,0,0,0,0,10,0,0,0,2,0,0,0,0
2022-04-06 07:00:00,0,1,1,9,27,43,44,57,60,46,61,60,50,42,44,49,50,62,71,71,57,5,5,5,10,19,13,12,14,18,21,22,26,29,32,27,21,24,26,24,25,14,14,11,14,10,14,17,18,16,16,14,11,5,3,2,1,2,1,2,3,3,4,5,5,4,4,5,3,4,6,7,7,8,12,19,23,10,18,10,13,19,21,19,16,16,18,18,26,0,28,18,18,11,10,6,11,6,11,10,9,9,7,2,4,1,2,1,0,0
2022-04-06 08:00:00,0,0,2,6,15,34,34,36,37,43,44,42,59,42,45,49,45,49,61,63,52,9,13,10,15,22,30,33,38,40,39,39,39,39,46,45,26,27,28,22,24,23,23,22,21,21,23,22,23,19,40,37,26,14,9,4,4,3,4,6,4,7,5,7,10,8,8,9,8,10,12,13,15,11,10,12,15,13,12,12,13,14,19,19,15,16,16,15,13,11,15,13,10,8,7,10,14,13,0,7,6,12,10,3,5,2,1,1,0,0
2022-04-06 09:00:00,0,1,2,7,10,23,25,27,28,29,33,34,31,20,27,26,26,28,35,33,28,10,11,9,14,18,15,15,14,13,12,13,13,18,17,15,15,17,14,13,12,11,12,12,17,19,22,26,28,29,40,31,18,11,9,4,2,3,3,3,4,6,8,6,5,4,5,0,6,6,8,7,7,5,6,7,2,5,6,6,6,10,11,12,9,10,9,5,8,9,7,7,5,9,9,8,12,11,11,8,3,5,4,5,3,1,0,0,0,0
2022-04-06 10:00:00,0,0,0,3,7,12,7,13,11,15,16,18,15,14,16,15,17,21,24,23,18,7,5,7,8,12,12,10,9,11,10,10,13,14,13,13,10,10,10,9,8,7,6,7,6,6,10,11,11,10,16,15,8,5,3,1,4,4,5,3,2,4,7,7,8,7,8,2,2,3,5,6,10,9,4,8,6,7,7,7,7,10,12,10,6,10,0,9,8,4,5,5,5,5,4,7,4,3,1,4,0,0,3,1,0,0,1,0,0,0
2022-04-06 11:00:00,0,0,0,2,7,11,7,12,14,14,17,17,17,11,12,10,11,13,13,10,13,8,7,8,10,11,11,11,9,6,8,9,11,9,8,7,8,7,8,7,8,8,5,7,8,7,8,8,9,6,15,14,6,5,4,2,2,2,3,4,2,4,3,4,6,7,4,7,6,8,6,4,6,8,9,10,7,4,11,10,7,8,9,7,5,6,2,7,10,4,0,8,7,9,4,5,10,6,7,8,6,3,6,5,3,2,1,0,0,0
2022-04-06 12:00:00,0,1,0,2,8,12,9,14,11,16,15,10,11,9,10,9,8,11,15,12,14,9,10,9,14,16,12,13,12,14,13,10,14,15,14,13,11,11,10,9,10,9,9,7,8,8,7,11,11,6,9,13,4,2,2,2,1,2,6,7,8,7,2,7,7,5,6,6,5,2,7,1,7,7,7,0,8,6,10,9,7,8,9,9,6,7,8,7,14,16,0,13,9,8,7,5,7,4,6,3,0,5,0,0,3,1,0,0,0,0
2022-04-06 13:00:00,0,2,0,6,8,12,13,14,16,7,18,19,10,13,13,8,9,11,13,8,11,8,1,9,13,9,10,12,10,14,17,14,12,9,13,12,10,8,7,8,7,7,7,9,9,11,10,8,8,7,9,9,8,5,4,5,4,5,12,11,8,7,10,4,5,4,7,11,16,9,12,13,13,13,14,15,18,17,15,14,6,12,14,13,9,10,6,9,14,7,7,9,9,8,0,7,11,12,11,10,9,10,7,6,4,1,0,0,0,0
2022-04-06 14:00:00,0,1,1,4,7,10,11,12,13,13,14,14,13,11,9,10,11,13,16,14,15,9,8,10,12,10,9,9,8,10,9,10,10,10,10,10,11,9,6,7,7,6,7,7,9,9,9,12,7,9,13,11,7,6,6,5,3,4,9,10,9,9,9,9,10,12,14,12,11,12,14,7,15,16,17,13,17,16,16,17,15,24,23,21,15,14,13,12,20,0,19,20,16,15,13,12,13,11,10,5,0,8,6,6,4,3,1,0,0,0
2022-04-06 15:00:00,0,0,0,3,4,5,1,6,6,5,9,11,9,9,10,9,9,15,23,21,19,14,17,16,14,16,16,15,18,15,47,46,45,39,30,20,15,12,11,10,8,4,3,6,5,7,6,7,6,4,6,3,4,3,1,1,6,7,10,11,9,8,8,9,11,12,10,15,14,13,18,21,24,34,34,32,25,26,24,24,20,19,18,17,14,14,14,15,22,19,0,24,19,23,22,17,30,14,30,25,11,10,8,21,13,2,1,0,0,0
2022-04-06 16:00:00,0,0,1,6,13,15,15,17,17,19,21,17,19,15,12,15,13,20,17,20,17,11,9,16,17,23,22,22,17,19,20,16,15,14,11,12,10,7,11,8,6,5,5,6,5,8,9,11,6,10,7,5,6,4,4,4,7,9,13,12,10,15,16,13,12,12,14,15,16,14,15,10,14,14,15,15,26,23,19,20,18,17,13,10,8,7,10,11,26,18,13,21,24,22,21,22,19,17,18,15,14,10,9,8,6,2,0,0,0,0
2022-04-06 17:00:00,0,1,0,3,4,5,0,9,11,12,13,14,14,16,17,12,14,14,18,13,13,15,17,20,23,25,23,18,12,14,13,11,13,14,16,19,18,20,18,13,14,13,6,14,8,10,12,13,12,11,14,12,6,5,4,4,5,4,8,12,9,9,10,9,7,8,10,10,9,11,18,19,20,23,24,26,19,25,26,23,22,24,22,17,14,12,6,20,39,38,37,29,30,28,27,24,38,25,19,22,21,16,14,14,10,1,0,0,0,0
2022-04-06 18:00:00,0,1,2,4,7,9,5,7,8,10,18,20,19,13,15,16,15,18,18,17,17,11,13,11,13,25,22,22,23,21,21,22,21,20,20,19,24,21,18,14,13,13,11,14,13,15,21,27,26,22,21,14,7,7,7,7,10,11,13,21,19,19,21,20,21,18,20,26,22,20,21,18,24,28,31,33,33,32,36,37,32,32,32,30,19,13,16,27,58,57,56,43,39,39,33,48,35,37,34,31,30,28,24,22,13,3,1,0,0,0
2022-04-06 19:00:00,0,1,0,1,5,7,4,8,8,8,10,0,10,7,7,5,8,10,10,11,8,10,11,5,9,11,11,10,10,15,14,13,12,12,11,10,11,11,11,9,8,6,7,5,9,14,18,16,15,8,7,6,5,4,3,4,8,9,26,42,21,19,18,18,16,10,17,19,17,18,21,19,20,24,27,0,28,25,25,21,20,17,19,18,15,7,7,15,52,30,51,39,28,29,26,47,64,63,62,53,50,43,37,34,18,6,1,0,0,0
2022-04-06 20:00:00,0,0,0,2,3,4,1,5,0,2,5,6,4,6,8,0,8,7,7,6,6,6,6,4,7,6,6,5,7,8,9,8,6,6,7,6,7,11,8,5,7,2,0,2,3,3,4,3,3,2,3,1,2,3,4,5,5,5,13,19,12,12,13,13,11,12,11,12,13,10,18,15,18,19,21,21,21,22,20,20,19,25,23,22,15,6,6,14,26,23,22,25,23,19,18,17,22,23,18,21,13,18,17,13,7,3,0,0,0,0
2022-04-06 21:00:00,0,0,1,1,2,3,0,0,2,0,3,3,2,4,3,0,3,8,9,2,7,4,8,7,9,8,5,8,6,6,7,0,7,2,4,3,5,6,5,7,3,3,6,7,5,6,9,9,4,6,5,4,4,5,6,11,14,14,18,18,16,20,18,17,14,13,15,15,14,14,18,18,23,22,23,22,21,11,20,19,16,13,15,16,13,11,7,9,26,0,22,24,19,21,16,21,30,31,29,27,26,22,20,18,8,3,0,0,0,0
2022-04-06 22:00:00,0,0,0,1,1,3,0,2,3,3,5,0,0,4,4,0,3,8,11,10,9,7,9,3,7,6,7,9,8,8,6,7,8,7,6,6,5,5,3,5,5,0,0,4,6,7,9,8,5,4,3,3,2,1,4,3,0,0,8,11,10,9,4,9,9,7,14,13,13,13,17,17,21,22,22,12,24,23,20,22,22,15,14,12,9,9,10,12,30,15,16,23,25,27,23,21,41,38,36,28,24,21,18,17,8,4,0,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,6,5,6,4,5,5,4,3,5,4,3,6,5,6,6,5,6,8,2,3,7,6,5,2,1,1,1,3,3,2,3,6,3,0,6,7,5,8,6,6,9,13,12,10,8,10,9,11,17,9,14,13,11,10,8,7,5,1,2,12,0,10,9,10,15,14,15,19,16,0,12,8,22,21,18,6,1,0,0,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,1,2,4,10,0,6,3,7,8,11,13,16,18,0,0,18,16,17,14,11,9,10,13,18,24,31,32,35,39,40,21,31,0,36,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,0,1,2,3,6,0,11,12,7,6,7,11,6,8,0,3,4,6,4,3,4,1,5,5,7,6,7,9,11,10,12,9,5,26,24,23,21,25,23,22,21,15,10,8,9,6,5,4,1,0,0,2,0,1,2,3,3,1,3,4,0,0,3,0,5,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,2,7,9,17,15,19,21,23,26,24,21,17,19,22,23,30,24,24,23,3,1,4,7,11,9,10,9,10,10,11,11,12,7,8,8,9,6,9,10,2,10,4,9,3,2,1,0,4,4,3,2,3,2,0,1,1,0,2,2,3,1,0,2,0,4,3,5,6,5,4,10,12,13,7,13,14,14,13,13,12,12,10,12,11,8,6,7,0,0,6,6,7,3,5,13,10,12,0,0,10,9,8,7,4,1,0,0,0
2022-04-07 07:00:00,0,0,2,11,28,45,47,53,55,56,59,61,56,54,39,42,40,45,62,63,40,8,4,7,12,24,24,17,19,21,22,27,21,24,27,28,21,19,21,18,17,16,14,12,12,12,15,19,18,18,22,17,12,8,6,4,4,4,0,1,1,3,3,0,3,0,2,2,4,4,4,5,6,7,10,17,19,11,18,8,11,12,16,20,19,20,21,22,33,14,33,13,14,10,1,7,9,8,9,1,8,4,4,10,8,3,1,0,0,0
2022-04-07 08:00:00,0,0,1,6,20,35,34,38,36,40,42,42,38,39,41,45,43,45,52,51,49,10,12,11,14,19,20,26,31,31,34,32,34,37,43,38,24,21,23,21,22,21,19,19,19,18,19,23,25,23,40,37,21,17,4,3,4,5,3,5,4,9,6,8,10,9,8,6,6,7,6,8,11,9,11,12,10,12,11,13,12,14,20,15,17,17,18,16,21,23,22,19,14,10,9,10,15,15,13,9,7,10,9,8,6,2,0,0,0,0
2022-04-07 09:00:00,0,1,0,6,10,27,27,29,32,33,39,41,39,25,27,28,28,30,40,41,33,11,7,3,15,20,21,15,18,18,23,24,23,26,26,22,17,18,12,18,15,17,18,17,15,14,18,19,20,20,60,46,20,11,8,3,1,2,3,4,3,6,5,9,8,8,5,6,7,8,6,7,9,8,5,9,7,7,8,10,11,12,9,8,10,9,8,6,9,7,6,8,4,7,8,6,8,5,5,3,2,4,4,2,2,1,0,0,0,0
2022-04-07 10:00:00,0,0,1,4,8,12,9,11,12,13,17,18,17,12,13,13,14,17,22,17,13,13,12,12,13,15,10,9,9,11,13,14,14,14,13,10,10,9,9,7,3,2,9,5,7,8,10,12,11,12,14,13,7,6,4,2,2,1,2,4,3,3,5,4,4,3,3,4,6,6,6,4,8,8,7,6,7,2,5,8,3,8,12,11,8,9,3,8,11,10,10,9,9,8,1,5,6,6,0,7,6,5,5,4,3,1,0,0,0,0
2022-04-07 11:00:00,0,0,2,3,7,15,16,10,7,17,18,0,17,9,9,10,8,12,16,12,13,8,9,8,13,15,14,14,11,11,10,12,11,7,12,10,12,10,8,9,9,10,11,7,9,10,9,11,11,11,15,10,7,5,3,2,2,2,4,6,2,5,5,6,4,5,6,5,6,4,3,1,4,3,5,5,6,7,6,4,7,8,7,4,3,4,0,1,8,6,0,4,5,9,8,2,12,11,0,10,0,8,0,7,2,0,0,0,0,0
2022-04-07 12:00:00,0,0,0,3,6,12,13,14,15,15,19,19,14,13,13,14,15,17,23,21,18,11,10,11,16,11,14,13,10,11,13,12,11,11,12,11,9,12,9,8,9,8,13,12,12,12,10,9,9,10,7,9,6,5,5,3,2,3,3,3,0,6,6,7,5,6,5,6,7,5,7,6,11,12,11,9,7,5,13,14,12,10,9,14,13,11,12,10,14,12,8,10,12,10,12,7,11,11,5,10,5,6,5,3,6,1,0,0,0,0
2022-04-07 13:00:00,0,0,0,2,7,11,12,13,12,12,14,11,15,10,11,0,10,14,15,8,11,9,8,3,12,11,13,12,11,11,11,9,8,12,15,13,8,8,6,5,2,6,5,5,6,9,8,8,9,8,12,11,6,4,8,4,4,3,5,7,5,8,11,8,8,8,7,8,3,12,12,17,17,14,8,11,14,12,11,9,8,16,15,14,13,10,10,11,12,13,15,16,14,14,12,11,17,19,18,16,9,6,4,2,6,0,0,0,0,0
2022-04-07 14:00:00,1,0,1,3,5,9,9,6,8,7,10,10,11,12,12,9,13,12,16,15,15,10,11,10,14,17,12,11,12,14,13,14,5,12,11,11,10,11,7,10,11,11,8,11,8,10,11,13,12,10,11,10,6,6,6,5,4,7,11,7,10,11,3,9,11,13,15,16,17,17,13,12,11,10,12,9,13,14,12,14,15,15,15,13,10,10,9,4,12,9,11,12,11,13,9,11,16,14,0,7,4,0,5,3,3,1,0,0,0,0
2022-04-07 15:00:00,0,0,0,2,6,10,11,8,14,0,15,9,14,11,12,8,9,12,15,17,13,15,15,14,16,15,16,11,11,14,13,11,16,13,12,10,9,11,12,11,13,6,2,8,15,13,7,8,8,6,6,5,3,3,3,5,4,6,7,8,7,8,12,11,11,12,10,13,15,13,17,16,15,14,15,17,16,13,12,11,10,13,15,16,14,10,0,10,16,18,17,16,16,19,15,17,22,22,19,17,15,15,14,13,8,3,0,0,0,0
2022-04-07 16:00:00,0,0,0,3,7,11,4,6,10,14,16,16,16,13,13,13,13,15,26,24,25,18,16,17,24,31,26,17,17,14,22,23,23,22,20,16,10,12,9,10,12,9,6,7,4,10,10,9,11,9,10,8,4,2,3,4,3,6,7,10,10,12,11,8,13,11,12,8,16,14,17,19,20,23,23,25,24,23,22,21,22,19,15,10,8,7,10,10,21,22,24,29,26,26,24,19,22,22,21,17,15,12,11,10,6,2,0,0,0,0
2022-04-07 17:00:00,0,1,0,2,5,7,7,8,10,10,13,15,14,12,13,4,14,16,18,16,15,15,16,16,21,14,21,18,10,13,12,13,15,17,16,15,12,13,12,10,10,10,9,10,7,11,13,15,13,11,10,7,4,2,4,3,6,4,7,16,8,11,13,14,14,13,13,13,13,13,15,14,22,23,27,22,29,27,25,20,18,16,18,21,15,13,14,14,34,35,32,29,25,26,24,20,38,38,37,35,13,28,25,21,9,2,1,0,0,0
2022-04-07 18:00:00,0,1,0,1,4,5,7,9,7,7,13,15,14,14,17,12,14,15,17,17,16,17,17,8,14,36,32,25,20,20,19,18,20,19,18,16,18,18,16,14,14,10,10,13,15,10,13,15,13,13,17,13,7,4,3,8,15,11,26,42,25,25,26,21,20,18,15,16,21,20,19,18,37,53,58,57,55,50,49,46,42,43,37,28,29,23,23,33,63,34,62,55,50,50,45,43,40,42,38,36,33,27,26,20,13,4,1,0,0,0
2022-04-07 19:00:00,0,0,0,1,7,13,5,15,0,14,15,14,11,8,8,6,7,9,10,5,9,6,4,6,8,11,12,11,11,14,16,15,17,16,11,10,7,13,7,11,7,5,4,6,7,14,12,13,12,9,9,7,5,5,7,6,7,9,19,42,23,23,22,18,14,13,14,16,14,16,20,19,23,29,30,30,21,25,23,20,19,18,25,25,16,11,12,29,67,33,66,49,48,47,45,54,69,68,0,66,63,55,53,44,19,5,0,0,0,0
2022-04-07 20:00:00,0,0,0,2,4,5,0,2,0,1,4,4,7,4,5,6,4,7,4,3,3,7,4,8,5,5,6,8,9,10,8,4,9,8,8,3,8,6,5,9,6,4,1,3,5,6,5,5,4,6,6,4,5,3,3,4,7,8,10,9,9,9,7,7,9,10,11,11,11,11,15,13,16,17,21,20,18,15,13,12,11,12,13,11,10,8,8,13,28,27,16,25,25,24,23,23,41,42,32,41,40,36,35,30,16,4,2,0,0,0
2022-04-07 21:00:00,0,0,0,2,1,4,0,3,0,0,5,0,6,5,1,4,0,6,9,3,7,8,9,6,6,7,6,6,6,7,8,6,5,4,3,5,5,4,4,3,2,3,3,2,4,5,7,8,4,3,3,4,3,3,2,4,5,6,13,18,13,9,8,10,9,8,8,0,9,11,12,12,13,12,11,12,13,13,14,15,13,14,17,14,11,7,8,10,27,28,22,22,22,20,20,19,21,22,21,15,20,21,19,16,6,2,0,0,0,0
2022-04-07 22:00:00,0,0,0,0,0,1,0,0,1,0,5,0,0,4,5,0,6,14,16,9,15,11,12,9,8,5,6,6,7,7,8,7,6,6,4,5,7,8,8,7,7,8,16,6,8,7,9,10,7,6,6,4,3,3,6,7,10,12,18,19,14,16,17,16,15,16,18,19,16,14,12,11,13,15,17,13,16,12,15,15,15,14,13,13,7,7,3,9,34,14,16,13,16,18,15,11,19,16,13,18,16,15,13,6,5,4,0,0,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,5,7,7,3,2,6,2,3,5,7,6,7,5,4,0,6,4,2,6,5,1,4,2,2,1,1,1,3,3,3,8,6,8,9,8,8,10,9,12,8,11,12,12,11,10,11,0,10,8,9,12,7,11,8,7,6,4,3,2,1,8,0,33,31,28,26,21,22,28,27,24,22,20,16,13,11,6,2,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
