Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_동서울우편집중국앞,6_광진구청,7_광진경찰서,8_구의사거리,9_구의2동주민센터입구,10_어린이대공원후문아차산역,11_중곡동입구삼거리,12_군자역4번출구.용마초등학교,13_군자교입구,14_장한평역,15_청년회의소,16_답십리역사거리,17_답십리초등학교.현대시장,18_답십리2동시온교회앞,19_청솔우성아파트.답십리시장,20_전농우체국앞,21_전농래미안크레시티아파트,22_동대문중학교,23_래미안크레시티.답십리도서관,24_롯데캐슬노블레스,25_청량리역6번출구,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_서울시동부병원,29_신설동역.서울풍물시장,30_신설동역,31_용두동사거리,32_제기동역.서울약령시,33_청량리수산시장,34_청량리역6번출구,35_전농시장앞,36_동대문구답십리도서관앞,37_동대문중학교,38_대한노인회동대문구지회,39_전농우체국앞,40_청솔우성아파트.답십리시장,41_답십리1동희망샘교회앞,42_답십리초등학교앞,43_황물로사거리,44_청년회의소.서울새활용플라자,45_장한평역,46_군자교입구,47_군자역5번출구.용마초등학교,48_중곡동입구삼거리,49_어린이대공원후문아차산역,50_구의2동주민센터입구,51_구의사거리,52_광진경찰서,53_광진구청,54_자양동잠실대교북단,55_국민은행자양지점앞,56_자양미소약국.자양골목시장,57_신자초등학교앞
2022-03-13 20:00:00,1,6,3,7,7,6,4,5,5,7,6,5,3,2,4,5,6,5,2,4,3,0,4,3,5,2,0,2,2,4,0,3,3,2,3,2,2,4,3,5,0,0,0,5,7,4,6,3,5,5,6,0,9,0,4,3,0
2022-03-13 21:00:00,1,4,5,0,7,6,7,7,7,7,7,8,10,6,3,10,7,5,6,5,2,2,3,3,4,1,0,0,0,1,2,7,8,5,6,7,4,7,7,5,6,8,5,7,5,4,6,3,10,12,9,7,8,7,5,4,0
2022-03-13 22:00:00,0,3,5,1,5,9,7,10,11,7,6,7,2,6,7,7,6,6,3,2,0,0,2,2,1,0,1,0,1,2,0,3,3,0,5,5,4,4,0,3,3,2,3,2,4,6,3,2,5,4,5,5,3,4,3,1,0
2022-03-13 23:00:00,2,4,6,8,7,9,8,8,7,6,4,5,7,6,3,10,9,2,5,2,1,0,1,2,0,0,1,0,1,0,1,0,2,3,2,3,2,0,3,4,5,4,0,5,5,8,8,7,10,8,0,9,5,5,4,2,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,2,5,7,7,3,8,9,8,11,3,4,13,13,14,13,0,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,1,5,5,7,3,9,4,8,8,5,7,6,6,6,8,5,9,8,16,18,0,17,10,5,1,4,2,1,1,2,2,4,3,5,3,0,2,4,6,4,5,5,6,5,4,4,0,5,0,0,4,3,1,0,0,0
2022-03-14 06:00:00,2,3,9,7,7,2,7,5,7,10,10,7,9,8,6,10,9,5,9,12,13,12,14,15,7,1,1,0,1,1,1,1,2,1,3,3,1,6,5,9,14,15,8,5,4,3,5,6,5,4,3,4,5,2,1,0,0
2022-03-14 07:00:00,4,8,25,27,24,24,22,22,16,10,12,12,11,11,7,15,17,19,16,16,17,19,22,25,14,13,10,9,7,0,1,3,7,11,8,7,6,6,12,16,17,14,14,14,17,20,26,25,31,36,32,19,14,5,3,1,0
2022-03-14 08:00:00,7,15,28,30,24,28,31,30,28,33,32,26,25,18,15,20,23,24,16,17,19,20,28,29,18,12,13,5,3,5,5,9,15,16,14,11,12,11,15,18,18,19,18,19,18,18,21,23,23,33,29,19,14,10,6,4,0
2022-03-14 09:00:00,4,8,11,16,13,14,14,13,13,16,17,17,17,15,14,15,13,12,11,12,13,11,17,19,11,5,4,2,1,2,1,2,6,6,6,10,6,7,8,10,9,10,8,10,12,12,12,11,10,8,7,7,5,4,6,2,0
2022-03-14 10:00:00,2,8,11,13,9,11,10,13,13,11,10,8,8,10,11,14,13,12,14,15,15,8,16,18,8,4,4,2,2,1,2,5,12,18,15,15,4,14,15,14,14,13,12,11,9,4,9,8,6,9,10,9,7,4,3,1,0
2022-03-14 11:00:00,3,3,9,10,9,7,8,7,6,9,9,10,12,11,10,12,13,13,11,10,9,9,8,8,5,4,1,2,2,3,2,5,13,13,14,10,9,9,10,11,11,12,11,13,12,11,12,13,6,4,7,8,8,8,6,3,2
2022-03-14 12:00:00,2,4,7,8,9,9,9,8,8,11,9,10,11,11,11,12,11,11,8,9,7,7,6,7,6,4,1,0,2,2,3,5,17,21,17,17,17,22,23,23,21,20,18,7,20,18,15,13,11,11,10,7,6,5,3,1,0
2022-03-14 13:00:00,2,5,9,11,8,10,11,12,11,12,10,9,10,8,9,12,11,10,9,12,11,7,10,10,5,3,1,2,2,3,3,4,7,12,13,12,11,10,11,12,12,11,8,12,13,12,11,12,15,14,13,11,11,8,4,2,0
2022-03-14 14:00:00,3,7,7,11,10,11,13,14,13,10,9,11,9,8,8,8,10,8,7,5,6,6,8,8,5,3,2,1,2,2,3,5,11,10,11,12,6,14,11,11,12,12,12,11,8,8,11,9,10,10,9,10,8,6,3,1,0
2022-03-14 15:00:00,2,5,9,10,9,11,12,15,16,13,11,11,13,15,15,20,17,14,13,11,12,13,14,17,14,5,2,2,4,5,4,7,8,10,7,14,14,15,14,15,11,13,12,10,10,8,10,8,12,12,12,10,12,9,4,2,0
2022-03-14 16:00:00,3,8,11,13,11,11,16,17,14,12,12,11,12,14,13,19,14,14,10,10,8,9,9,10,6,4,2,1,3,7,8,9,18,20,19,18,17,15,18,18,17,18,18,19,20,16,15,15,15,16,16,29,30,21,9,4,0
2022-03-14 17:00:00,4,8,13,13,14,15,15,18,16,13,12,11,12,14,15,18,19,18,14,12,10,8,9,8,5,4,1,4,3,4,6,13,17,19,17,17,16,14,17,15,18,16,16,15,18,20,19,17,22,22,20,21,18,11,8,4,0
2022-03-14 18:00:00,3,12,15,16,18,32,35,37,36,26,23,22,24,28,25,40,37,29,17,8,7,6,10,11,6,4,2,1,4,8,13,16,22,24,22,25,22,19,21,17,17,16,17,22,25,27,28,25,27,25,24,23,18,17,8,4,0
2022-03-14 19:00:00,4,6,10,12,15,17,20,21,19,17,15,10,15,20,22,38,35,33,21,12,7,6,6,7,4,3,1,1,2,6,8,10,11,15,11,10,9,9,12,10,10,10,10,11,15,15,14,21,18,16,16,14,14,15,6,3,0
2022-03-14 20:00:00,3,9,11,11,13,14,13,13,10,8,6,6,2,8,8,20,16,14,5,5,6,5,4,3,1,3,2,0,1,4,7,9,12,7,7,6,5,8,7,10,11,10,4,9,8,8,11,12,11,15,16,12,9,8,6,3,0
2022-03-14 21:00:00,1,4,5,5,5,7,8,4,6,5,6,10,5,11,12,15,14,13,9,5,5,2,5,3,1,0,0,2,1,4,2,8,10,10,9,4,3,3,4,2,4,5,5,7,9,8,8,11,16,13,11,12,13,12,5,2,0
2022-03-14 22:00:00,2,6,8,9,10,14,16,10,17,15,11,15,14,10,10,15,13,12,5,6,5,5,4,5,2,1,0,1,2,1,4,3,6,4,5,6,5,5,5,6,4,3,3,4,6,5,8,2,6,12,10,6,8,6,3,1,0
2022-03-14 23:00:00,1,1,3,2,6,8,4,2,5,4,4,3,5,4,5,10,0,9,5,2,2,1,2,1,0,1,0,0,2,0,3,4,6,6,5,3,4,2,4,3,4,3,2,3,5,3,5,3,1,2,2,0,0,4,1,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,4,5,5,7,7,0,5,10,4,11,12,12,11,9,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,3,6,8,8,4,9,6,8,10,11,9,8,8,8,11,7,8,8,15,18,5,17,15,9,4,3,2,1,0,2,1,2,0,2,1,0,3,3,4,6,5,5,6,4,4,2,0,3,0,3,2,1,2,1,0,0
2022-03-15 06:00:00,1,4,4,6,5,6,8,8,7,8,5,4,5,9,1,10,10,11,13,11,12,13,13,14,4,3,1,0,1,1,1,1,3,2,2,3,1,5,3,6,9,10,2,4,6,7,6,5,5,6,5,3,3,2,1,0,0
2022-03-15 07:00:00,4,14,24,30,27,22,18,19,19,14,15,15,11,7,8,10,10,11,12,14,14,10,19,22,15,13,11,10,8,1,1,4,4,2,6,5,6,7,10,12,14,13,14,13,14,14,15,12,19,18,16,14,11,6,2,1,0
2022-03-15 08:00:00,5,17,25,27,22,24,28,28,28,27,29,30,28,19,17,18,16,18,18,22,23,24,23,27,15,10,7,4,2,4,3,5,11,10,13,10,12,5,14,20,23,23,20,20,17,19,24,28,29,30,28,21,13,11,5,3,0
2022-03-15 09:00:00,3,6,14,14,13,18,20,25,23,22,11,18,15,10,11,12,10,12,10,10,13,11,13,18,15,7,4,3,1,4,2,3,8,9,7,7,6,5,7,8,11,13,13,9,15,17,14,15,12,7,8,9,7,4,3,1,0
2022-03-15 10:00:00,3,5,6,7,3,9,11,12,6,8,8,12,8,11,9,14,12,12,12,16,19,19,20,14,8,4,3,2,2,1,2,3,7,9,8,3,5,4,5,7,8,8,8,9,8,8,6,7,9,0,8,6,9,4,3,1,0
2022-03-15 11:00:00,4,8,9,7,5,8,10,12,7,10,9,10,10,10,10,14,14,12,12,11,12,9,11,10,7,4,2,0,1,2,1,5,13,11,10,9,11,8,9,9,9,9,9,8,9,11,11,10,10,6,10,7,10,8,6,2,0
2022-03-15 12:00:00,3,8,14,15,16,15,15,16,14,8,9,9,7,9,11,16,16,11,14,16,17,18,16,16,13,3,2,1,3,4,3,5,12,14,13,11,12,10,14,15,16,16,15,14,13,9,11,10,11,11,6,5,7,7,6,1,0
2022-03-15 13:00:00,5,6,8,12,13,12,14,4,13,11,13,13,14,11,13,15,13,12,12,13,9,9,11,11,10,4,2,3,1,3,2,4,14,14,15,12,13,13,12,11,12,9,8,9,11,12,10,8,10,9,10,9,9,9,4,2,0
2022-03-15 14:00:00,4,5,6,10,11,8,8,10,9,8,7,8,7,9,10,11,13,15,16,17,13,11,15,17,12,5,3,4,4,2,2,3,17,16,15,13,15,13,14,11,11,11,10,11,12,10,11,12,14,13,14,9,8,8,4,2,0
2022-03-15 15:00:00,3,6,10,20,18,16,23,23,22,18,19,16,13,17,16,19,22,18,15,14,13,8,11,12,7,3,3,1,3,2,4,8,20,21,22,21,22,24,23,22,21,19,18,17,18,15,12,11,10,9,10,11,11,4,3,1,0
2022-03-15 16:00:00,2,6,12,14,17,16,23,23,21,23,17,14,13,12,12,13,14,12,11,9,11,12,11,9,7,4,2,0,2,4,6,11,20,21,20,23,20,20,22,24,16,11,15,14,15,13,16,11,16,17,16,21,19,16,12,9,0
2022-03-15 17:00:00,2,5,12,12,15,16,17,17,17,20,21,17,15,16,15,25,25,22,15,13,10,10,10,9,5,4,2,1,3,5,7,8,15,18,20,19,17,16,15,15,25,24,25,21,24,23,20,21,19,19,18,15,18,14,6,2,0
2022-03-15 18:00:00,4,9,13,16,18,26,28,30,28,21,20,18,21,19,19,39,33,30,15,12,10,8,8,10,6,5,4,2,2,8,13,16,19,21,18,18,18,15,16,18,16,19,21,20,27,29,29,29,27,26,25,23,23,18,9,5,0
2022-03-15 19:00:00,3,7,10,9,8,14,19,18,15,13,14,12,10,11,14,38,35,29,16,8,7,5,6,7,4,2,1,2,2,4,6,11,17,20,21,22,20,19,17,15,13,12,11,15,17,16,14,11,15,14,17,13,11,11,5,4,0
2022-03-15 20:00:00,1,6,9,10,9,8,6,7,7,8,5,3,10,10,10,17,15,12,5,3,8,5,9,8,3,1,2,1,1,2,4,8,9,8,6,8,7,8,7,7,9,8,7,6,6,10,11,10,7,8,7,7,7,6,3,1,0
2022-03-15 21:00:00,2,3,3,4,5,6,7,7,8,8,6,9,7,11,13,18,16,11,6,4,5,3,5,2,2,1,1,1,2,3,5,6,8,5,7,6,6,7,9,11,9,9,10,8,6,5,9,5,11,10,9,8,8,7,3,2,0
2022-03-15 22:00:00,2,3,6,6,7,14,15,15,11,10,7,10,11,9,9,14,13,11,9,8,6,5,2,0,3,0,2,1,0,2,4,6,7,8,7,5,4,6,5,4,5,6,5,7,12,11,13,4,13,8,12,12,16,14,5,2,0
2022-03-15 23:00:00,1,2,4,5,7,8,9,4,8,6,6,5,6,5,6,11,10,6,4,3,4,0,3,5,2,0,0,0,0,1,4,2,0,2,1,0,0,5,6,6,5,6,0,0,4,3,4,6,8,4,7,8,6,1,4,4,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,1,2,7,10,11,13,14,14,12,19,19,20,21,21,18,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,1,8,8,6,8,9,10,9,10,7,11,10,7,9,9,8,16,15,17,19,6,18,12,6,2,0,1,2,1,0,3,5,0,4,4,1,5,6,7,8,9,11,10,7,8,10,0,7,1,0,6,3,2,1,0,0
2022-03-16 06:00:00,2,3,7,8,8,9,6,5,8,8,9,7,9,5,8,10,11,11,10,10,11,12,13,12,6,4,2,1,0,2,1,3,2,1,3,3,3,4,5,6,7,8,6,7,9,10,7,6,5,5,4,5,4,3,0,0,0
2022-03-16 07:00:00,5,11,19,23,24,24,18,20,18,20,20,20,16,13,12,11,13,14,18,22,25,25,21,24,17,14,11,9,8,1,2,3,4,2,5,4,5,7,10,16,17,14,15,16,17,15,15,18,21,28,23,18,11,10,4,1,0
2022-03-16 08:00:00,6,15,31,34,26,26,26,26,25,22,21,23,22,17,15,19,20,23,21,27,25,24,36,33,18,13,9,6,2,4,4,6,14,13,13,11,11,14,17,37,45,40,30,27,34,29,22,21,28,26,23,20,13,10,5,3,0
2022-03-16 09:00:00,4,12,16,18,17,12,14,14,14,10,10,16,14,13,14,12,14,15,14,16,14,15,19,21,11,8,4,4,1,1,2,1,4,4,5,6,6,7,9,11,11,12,15,13,11,13,10,10,12,11,8,7,7,6,5,1,0
2022-03-16 10:00:00,2,3,5,9,8,10,8,9,8,6,8,7,8,9,10,13,13,12,12,14,15,14,17,18,11,7,6,3,2,3,3,3,10,11,9,10,10,12,12,13,13,11,13,8,9,10,9,4,9,11,9,10,11,7,3,2,0
2022-03-16 11:00:00,2,5,8,11,9,12,11,11,10,11,7,8,9,11,12,16,11,12,16,18,18,11,13,15,6,2,3,1,2,4,3,3,8,10,10,10,11,6,11,14,17,15,14,13,10,9,13,10,10,10,9,9,7,6,2,1,0
2022-03-16 12:00:00,2,4,9,10,10,10,13,14,15,15,17,14,14,14,12,17,18,18,13,15,11,17,17,15,11,4,3,0,1,0,2,3,10,10,9,9,10,10,10,16,18,9,18,17,13,12,10,9,13,16,15,8,4,4,2,1,0
2022-03-16 13:00:00,4,5,11,13,12,10,15,14,13,16,9,14,15,14,14,18,18,17,11,12,12,11,12,14,6,4,4,2,4,5,3,5,15,16,11,12,10,10,10,10,8,7,6,9,10,9,10,9,9,10,9,13,10,8,1,0,0
2022-03-16 14:00:00,2,7,13,14,12,12,13,12,15,15,17,15,14,10,12,12,13,10,12,7,10,10,9,11,7,4,2,0,3,3,2,7,11,11,10,12,15,16,16,18,17,16,17,15,13,12,13,13,11,8,10,9,10,7,4,2,0
2022-03-16 15:00:00,3,5,9,10,11,12,21,22,22,16,10,10,11,14,15,14,12,13,11,9,6,8,7,9,6,3,2,0,4,3,5,8,19,22,21,18,18,17,16,17,16,15,14,13,13,12,14,12,14,15,12,11,9,7,4,3,0
2022-03-16 16:00:00,4,7,8,10,14,11,17,20,18,15,16,10,10,16,11,24,22,15,16,12,11,6,9,10,5,6,7,3,3,11,12,14,27,28,29,22,21,22,23,25,21,18,18,17,18,17,17,15,16,15,15,18,24,18,11,4,0
2022-03-16 17:00:00,3,10,18,21,22,28,27,24,19,15,15,14,13,18,25,39,38,31,18,19,19,19,14,12,6,5,3,4,7,8,14,18,23,22,21,20,20,18,18,18,22,21,21,23,30,29,20,19,14,13,11,14,16,15,9,2,0
2022-03-16 18:00:00,5,12,14,17,19,29,30,32,29,27,26,23,21,22,25,36,35,25,14,10,9,8,13,16,5,2,3,2,4,10,17,19,33,31,27,24,26,20,22,20,19,18,17,25,25,24,22,18,21,22,20,20,17,13,9,3,0
2022-03-16 19:00:00,2,7,10,11,10,14,15,13,10,11,11,12,11,11,12,26,25,21,9,6,6,4,5,6,3,4,2,1,3,4,8,9,14,16,17,18,16,14,14,12,11,10,13,14,15,17,17,18,22,19,20,21,19,18,7,5,0
2022-03-16 20:00:00,2,4,6,7,7,11,12,13,11,10,11,9,9,11,12,14,13,11,7,5,4,0,4,3,2,1,0,1,1,2,4,6,11,8,7,7,5,7,7,8,9,8,7,6,11,13,13,10,9,13,14,7,13,12,7,2,0
2022-03-16 21:00:00,1,5,5,5,4,10,12,12,7,10,8,11,9,10,11,22,25,21,7,7,6,5,5,6,3,3,2,0,0,1,1,4,7,6,7,10,9,8,8,5,8,3,4,8,7,6,7,4,8,6,7,6,7,7,2,1,0
2022-03-16 22:00:00,1,3,7,8,10,12,9,13,14,8,5,5,6,7,8,17,13,20,7,5,4,0,3,4,3,1,0,0,0,1,3,5,12,12,8,4,6,5,4,5,4,3,3,3,5,6,7,5,11,10,8,6,8,6,3,1,0
2022-03-16 23:00:00,2,1,3,4,5,7,5,8,5,7,6,8,9,10,6,15,13,12,8,7,4,0,1,5,3,1,1,0,2,1,0,3,4,3,3,3,2,3,3,4,3,1,3,5,3,2,4,5,4,0,2,3,2,2,1,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,0,3,6,6,8,9,10,9,13,13,6,12,13,1,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,2,9,10,8,9,6,7,9,7,8,10,8,7,8,8,8,14,11,13,16,8,15,13,6,3,2,1,0,1,0,2,4,3,2,1,0,2,4,6,6,7,3,8,7,7,8,0,6,0,0,5,3,0,0,0,0
2022-03-17 06:00:00,2,5,7,10,8,7,6,9,8,11,12,11,10,11,3,10,9,8,10,8,11,12,12,13,4,3,2,0,1,2,1,2,3,3,3,3,2,3,4,5,7,9,5,5,7,6,5,0,7,4,4,5,3,3,2,0,0
2022-03-17 07:00:00,4,12,17,19,16,17,18,20,17,15,16,16,8,9,8,10,13,14,13,12,14,11,20,21,15,11,9,6,1,0,2,3,4,5,4,5,6,6,10,17,18,16,13,11,16,17,16,16,16,24,21,12,11,8,5,2,0
2022-03-17 08:00:00,4,11,25,29,24,29,36,38,36,28,27,26,25,16,13,18,16,18,20,22,25,23,23,25,16,10,8,3,2,4,2,5,9,10,13,9,10,11,18,16,20,21,21,18,16,19,20,21,24,31,28,25,14,12,7,4,0
2022-03-17 09:00:00,4,12,18,19,17,14,13,15,14,11,13,15,15,13,11,14,12,11,10,11,13,7,12,14,9,6,5,3,1,3,2,2,5,7,7,5,5,5,6,11,11,10,9,11,10,7,8,8,10,11,10,12,8,4,3,0,0
2022-03-17 10:00:00,2,4,8,10,6,11,14,13,10,12,11,10,9,10,8,11,11,12,12,13,12,16,15,14,9,8,4,2,2,3,3,6,10,9,9,10,9,7,11,9,12,11,10,8,7,8,7,6,7,7,6,5,4,3,2,1,0
2022-03-17 11:00:00,1,4,8,12,11,11,12,11,11,11,10,7,8,10,9,13,13,12,13,13,12,5,11,12,5,3,4,2,2,1,1,4,12,12,11,13,11,11,13,10,10,11,13,12,8,9,9,10,13,14,13,12,11,7,3,2,0
2022-03-17 12:00:00,4,6,8,10,7,9,10,11,8,8,5,10,9,7,8,11,13,14,10,11,12,10,11,13,9,4,3,2,3,5,6,6,11,12,13,12,11,11,13,15,14,11,11,11,13,14,12,11,5,7,8,6,5,4,4,0,0
2022-03-17 13:00:00,2,4,8,10,11,9,13,13,12,10,9,9,10,9,10,13,16,16,13,11,15,7,14,15,8,6,1,3,4,3,5,6,16,17,15,15,13,12,9,10,11,9,6,9,9,6,8,8,10,8,6,8,9,6,3,1,0
2022-03-17 14:00:00,2,4,7,9,8,13,11,15,15,16,14,12,12,12,12,13,13,14,14,15,12,14,12,14,9,6,3,2,5,3,0,9,14,14,12,14,11,12,9,13,9,10,11,13,15,16,13,12,17,16,13,13,12,9,2,1,0
2022-03-17 15:00:00,3,4,9,13,8,11,11,13,11,12,13,11,10,12,13,15,14,14,10,12,11,8,8,9,6,2,2,1,2,3,6,9,17,19,18,13,14,16,15,15,17,16,18,19,15,14,14,13,20,18,16,20,15,10,3,1,0
2022-03-17 16:00:00,2,8,11,19,17,15,33,35,31,22,14,13,15,16,15,20,20,16,13,9,9,9,11,12,8,6,3,2,2,5,9,12,22,24,21,18,19,17,21,20,21,19,18,21,23,20,21,19,16,18,17,14,15,13,7,3,0
2022-03-17 17:00:00,5,7,16,17,18,18,18,18,19,18,19,17,16,16,18,29,29,25,18,11,10,11,13,13,8,3,1,2,3,7,9,13,22,28,25,21,22,23,24,27,26,24,22,20,22,20,19,18,14,15,13,16,13,10,7,3,0
2022-03-17 18:00:00,3,10,22,23,24,23,29,35,29,20,21,21,17,22,27,38,37,31,20,16,17,18,18,20,10,4,1,2,3,7,10,16,22,30,22,23,22,22,22,21,25,27,28,32,42,39,37,33,34,28,24,23,22,16,7,3,0
2022-03-17 19:00:00,3,8,8,9,9,14,17,16,14,15,13,15,18,19,19,29,27,26,11,13,11,10,10,16,6,3,1,2,2,3,8,10,13,17,18,20,18,18,20,18,18,18,16,18,21,22,19,15,16,14,18,18,15,11,6,3,0
2022-03-17 20:00:00,4,5,9,8,6,11,9,9,9,9,7,9,7,10,12,16,14,12,7,7,7,4,6,3,1,2,0,0,0,2,3,3,5,8,7,7,3,9,2,7,6,8,7,2,6,10,11,10,10,11,7,4,8,7,4,2,0
2022-03-17 21:00:00,2,4,7,6,1,6,7,7,7,8,6,8,6,7,10,12,10,10,4,3,3,1,2,3,0,1,0,0,1,2,3,4,6,6,5,4,3,6,4,7,6,2,3,7,7,7,8,7,9,8,4,8,8,9,3,1,0
2022-03-17 22:00:00,1,4,6,2,6,6,10,10,9,7,5,7,5,6,6,12,11,9,4,3,3,2,1,3,2,1,0,2,3,5,6,7,10,7,8,6,5,9,10,4,10,9,4,10,5,9,10,3,13,14,13,12,10,9,4,2,0
2022-03-17 23:00:00,2,3,0,4,4,5,4,0,1,3,0,3,2,2,4,11,0,9,5,3,4,3,4,3,2,1,0,0,0,1,2,3,3,1,2,3,2,1,3,2,1,3,2,4,2,4,6,6,8,10,9,6,6,4,3,1,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
