Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_센트럴풍경채.동일하이빌,7_미사강변동원로얄듀크,8_미사강변더샵센트럴포레.동원로얄듀크,9_강동리엔파크13.14단지,10_강동리엔파크11단지,11_강동리엔파크9단지,12_고덕리엔파크2단지.3단지,13_상일동역4번출구.센트럴푸르지오,14_고현초등학교,15_고덕숲.고덕센트럴아이파크,16_상일동산.롯데캐슬베네루체,17_상일근린공원,18_초이동,19_일자산입구.둔촌도서관,20_중앙보훈병원역2번출구,21_중앙보훈병원1번출구,22_보훈회관,23_중앙보훈병원1번출구,24_중앙보훈병원역3번출구,25_일자산입구.둔촌도서관,26_초이동,27_상일근린공원,28_상일동산.롯데캐슬베네루체,29_고덕센트럴.고덕숲아이파크,30_고현초등학교,31_상일파출소.고덕아르테온,32_상일동역6번출구.고덕아르테온,33_고덕리엔파크3단지.2단지,34_강일역3번출구,35_강동리엔파크9단지,36_강동리엔파크11단지,37_강동리엔파크13.14단지,38_미사강변더샵센트럴포레.동원로얄듀크,39_미사강변동원로얄듀크,40_센트럴풍경채.동일하이빌,41_강일리버파크10단지.9단지,42_강일리버파크9단지후문,43_강일고등학교.강일리버파크7단지,44_강일초등학교,45_강일리버파크6단지
2022-03-31 23:00:00,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,9,0,10,9,7,5,6,4,5,2,8,7,4,3,2,1,0,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,0,1,0,0,2,0,2,3,5,2,2,0,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,0,1,0,0,1,2,0,3,8,9,5,4,4,7,12,16,19,15,1,0,0,1,2,0,0,1,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
2022-04-01 07:00:00,0,0,0,0,1,2,4,4,10,16,18,11,11,15,17,23,32,31,25,1,0,1,0,6,4,3,6,8,11,10,5,2,1,8,3,7,4,1,2,0,4,0,0,0,0
2022-04-01 08:00:00,0,2,0,0,0,1,2,4,9,18,11,10,10,14,15,21,25,24,22,1,0,1,1,4,2,1,3,4,5,4,5,7,10,15,14,8,5,1,0,0,0,0,0,0,0
2022-04-01 09:00:00,0,0,1,0,1,0,1,0,3,5,5,4,3,4,8,9,11,15,13,0,0,1,1,5,0,2,4,3,0,3,2,5,0,6,2,3,1,1,0,0,0,0,0,0,0
2022-04-01 10:00:00,0,1,0,2,0,0,2,1,4,7,6,3,3,1,3,5,7,8,6,1,0,0,0,3,1,3,0,0,0,2,3,4,5,2,2,0,1,0,0,0,0,0,0,0,0
2022-04-01 11:00:00,0,0,0,0,0,0,0,1,4,8,7,6,4,3,5,4,4,2,2,0,0,0,0,3,0,2,2,3,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-01 12:00:00,0,0,0,0,1,0,1,2,4,5,3,3,2,2,3,4,1,5,4,1,0,0,1,9,7,5,5,6,4,2,3,5,7,6,5,3,1,0,0,1,0,0,0,0,0
2022-04-01 13:00:00,0,0,0,0,0,0,0,0,2,4,1,2,2,2,0,3,5,4,2,1,0,1,0,6,0,7,4,3,5,3,3,5,2,2,3,1,1,2,1,0,0,0,0,0,0
2022-04-01 14:00:00,0,1,4,2,3,0,2,2,4,5,3,3,3,1,0,5,6,5,4,1,0,1,1,7,0,7,6,5,2,0,2,3,2,4,1,3,2,1,0,0,0,1,0,0,0
2022-04-01 15:00:00,0,1,2,1,1,0,2,4,5,6,2,3,3,0,0,1,2,1,1,0,0,2,0,5,6,5,4,3,3,0,1,4,3,3,2,1,0,0,2,0,1,1,0,0,0
2022-04-01 16:00:00,0,0,0,0,0,0,1,3,2,5,8,7,7,0,2,8,6,5,3,1,0,2,4,13,0,12,6,3,4,3,5,7,0,6,5,4,4,3,1,0,0,0,0,0,0
2022-04-01 17:00:00,0,2,0,0,0,1,1,3,5,9,7,2,2,4,5,7,8,9,6,1,0,1,4,34,24,19,16,12,15,11,8,6,8,6,2,3,1,0,0,0,2,0,0,0,0
2022-04-01 18:00:00,0,0,0,1,1,0,1,5,9,11,12,8,5,0,5,4,2,4,3,1,2,2,11,30,34,33,21,19,15,11,8,8,10,11,8,5,3,2,3,0,0,0,2,1,0
2022-04-01 19:00:00,0,0,0,0,1,0,0,1,2,3,4,3,3,5,5,6,4,1,0,0,0,0,9,47,46,42,28,20,16,14,12,16,12,21,16,10,5,2,0,0,0,0,0,0,0
2022-04-01 20:00:00,0,0,0,0,0,0,1,1,1,2,0,1,2,1,1,2,3,1,2,0,0,0,5,10,7,8,18,10,8,6,3,4,4,6,7,4,2,3,3,2,0,1,1,0,0
2022-04-01 21:00:00,0,0,0,0,0,0,0,1,2,0,1,0,2,2,1,0,0,0,0,0,0,0,1,12,6,10,9,7,6,2,5,8,0,7,4,2,0,0,0,1,0,0,0,0,0
2022-04-01 22:00:00,0,0,0,0,1,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,20,4,18,10,7,2,0,4,5,7,8,7,6,3,1,0,1,0,0,0,0,0
2022-04-01 23:00:00,0,1,0,0,2,3,2,0,2,0,0,1,1,2,0,2,1,1,0,0,1,0,0,11,0,9,6,4,3,3,5,4,0,10,8,3,1,0,0,0,0,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,1,0,0,0,0,0,1,1,2,0,1,0,0,2,5,4,0,0,1,0,0,0,7,0,5,0,0,0,4,0,5,0,2,3,0,2,1,0,0,0,0,0,0,0
2022-04-02 07:00:00,0,0,0,0,0,0,3,0,5,8,2,0,3,4,0,3,6,6,3,0,0,0,0,3,0,1,2,3,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0
2022-04-02 08:00:00,0,0,0,1,0,0,0,0,2,6,2,4,1,2,0,4,6,6,4,0,0,0,0,12,12,11,11,4,6,1,1,3,1,5,0,0,3,0,0,0,0,0,0,0,0
2022-04-02 09:00:00,0,0,0,0,0,1,1,1,4,6,0,5,2,3,1,6,8,7,5,0,0,0,0,1,0,1,2,1,0,3,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0
2022-04-02 10:00:00,0,0,2,0,0,1,2,0,3,4,0,3,4,4,2,6,8,9,3,0,0,0,0,2,0,2,6,0,0,2,3,5,3,0,0,2,1,0,0,1,0,0,0,0,0
2022-04-02 11:00:00,0,0,0,1,2,0,1,3,3,8,7,6,1,2,0,4,7,10,7,2,1,0,0,2,0,0,3,1,0,0,0,3,0,2,0,2,3,0,0,1,0,0,0,0,0
2022-04-02 12:00:00,0,1,1,0,2,3,4,3,3,0,0,0,4,8,12,33,33,32,27,0,0,1,0,7,9,8,9,0,8,0,7,6,0,8,2,6,1,0,0,0,0,0,0,0,0
2022-04-02 13:00:00,0,1,0,2,3,0,4,4,5,7,0,4,1,4,6,2,7,8,2,1,0,2,0,5,4,7,5,4,0,0,2,6,5,6,0,4,1,0,0,0,0,0,0,0,0
2022-04-02 14:00:00,0,1,0,0,0,1,0,1,7,8,4,5,3,3,3,4,4,5,2,0,0,0,1,9,11,10,3,0,4,3,2,8,6,10,3,4,2,0,0,0,0,0,0,0,0
2022-04-02 15:00:00,0,0,0,0,0,0,0,2,6,9,0,8,8,7,0,2,6,5,2,0,0,0,1,7,2,8,7,4,5,0,5,8,6,9,3,5,2,1,1,0,1,0,0,0,0
2022-04-02 16:00:00,0,0,0,0,0,0,0,1,1,2,3,3,3,4,0,3,7,6,5,0,0,1,0,10,0,9,6,6,7,5,3,6,7,9,3,6,4,0,0,0,0,0,0,0,0
2022-04-02 17:00:00,0,0,0,1,0,0,1,1,4,5,3,3,1,4,2,6,6,7,6,0,0,0,1,14,0,11,11,9,8,6,4,8,8,9,8,3,5,3,2,1,0,0,0,0,0
2022-04-02 18:00:00,0,0,1,1,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,1,0,0,21,0,19,10,8,7,6,6,8,3,9,8,5,4,3,2,1,1,0,0,0,0
2022-04-02 19:00:00,0,0,0,0,0,0,0,0,1,2,4,3,2,2,1,2,0,0,1,0,0,0,1,15,7,6,5,2,4,0,3,8,0,13,11,8,3,2,1,0,0,0,0,0,0
2022-04-02 20:00:00,0,0,0,0,2,0,1,0,2,0,0,1,1,2,0,1,1,3,0,0,0,0,2,16,15,12,10,8,7,6,4,4,5,10,8,4,1,0,0,0,0,0,0,0,0
2022-04-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,2,0,0,1,10,0,6,9,3,1,8,0,6,7,2,1,5,0,0,0,0,0,0,0,0,0
2022-04-02 22:00:00,0,0,0,0,1,0,0,3,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,13,0,12,9,8,0,7,5,7,5,5,4,2,2,1,0,0,2,0,0,0,0
2022-04-02 23:00:00,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,14,13,12,10,10,3,8,7,0,7,6,4,2,0,0,0,1,0,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,0,1,0,0,1,2,2,0,0,3,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-04-03 07:00:00,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,3,0,2,0,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 08:00:00,0,0,0,1,0,1,0,0,6,4,0,5,3,3,4,5,6,5,3,0,0,0,2,3,0,0,1,1,0,0,0,4,3,0,2,0,1,0,0,0,0,0,0,0,0
2022-04-03 09:00:00,0,0,0,0,0,1,0,1,2,3,0,2,2,3,0,5,6,7,5,1,0,0,0,4,3,2,0,1,2,0,0,3,0,4,1,3,1,0,1,0,0,0,0,0,0
2022-04-03 10:00:00,0,1,0,0,0,0,2,0,3,0,3,5,0,8,0,1,11,12,9,0,0,1,1,4,0,0,2,0,2,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-04-03 11:00:00,0,0,0,0,1,0,2,0,3,4,0,2,1,0,0,2,4,0,3,0,0,0,0,2,1,0,4,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2022-04-03 12:00:00,0,0,0,1,0,0,2,3,3,4,0,5,2,3,0,5,5,7,5,0,0,0,1,9,4,8,7,4,6,4,1,2,0,0,4,0,3,0,0,0,1,0,0,0,0
2022-04-03 13:00:00,0,0,0,1,0,1,0,3,3,7,4,7,6,4,6,9,10,0,8,1,0,0,0,2,0,0,2,0,3,2,1,4,0,0,3,2,1,1,0,0,0,0,0,0,0
2022-04-03 14:00:00,0,1,0,0,0,0,0,0,1,4,0,0,2,3,4,5,7,4,3,0,0,1,0,4,3,4,3,0,0,1,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0
2022-04-03 15:00:00,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,3,4,5,2,1,1,0,1,7,0,3,7,6,1,7,1,9,0,8,7,4,4,2,1,0,0,0,0,0,0
2022-04-03 16:00:00,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,1,3,2,1,0,0,0,2,6,0,4,3,0,5,4,2,5,6,5,2,0,0,0,0,0,0,0,0,0,0
2022-04-03 17:00:00,0,0,0,0,1,0,0,2,4,0,0,0,1,5,3,6,7,6,3,1,0,0,1,13,0,11,2,9,7,0,3,5,6,7,0,5,2,3,0,2,0,0,0,0,0
2022-04-03 18:00:00,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,1,9,0,7,2,0,0,0,4,6,8,6,5,4,2,1,0,0,0,0,0,0,0
2022-04-03 19:00:00,0,0,1,0,0,3,0,2,3,4,0,3,3,0,0,4,4,0,2,0,0,0,1,8,0,6,6,6,1,0,0,8,0,7,5,6,3,2,1,0,0,0,0,0,0
2022-04-03 20:00:00,0,0,0,0,0,0,0,1,0,1,3,2,4,0,5,2,1,0,2,0,0,0,1,7,8,6,5,4,0,4,0,3,0,3,2,2,1,1,0,0,0,0,0,0,0
2022-04-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,1,0,0,2,2,17,8,12,8,0,4,6,7,7,6,10,9,5,3,0,0,0,0,0,0,0,0
2022-04-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,6,5,4,3,1,2,2,0,5,4,1,1,0,0,0,0,0,0,0,0
2022-04-03 23:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,6,5,4,5,4,4,3,3,2,0,0,1,0,0,0,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,0,0,0,0,0,0,1,0,3,5,0,1,1,1,0,2,2,2,1,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 06:00:00,0,1,2,0,1,3,2,3,4,7,8,7,7,10,12,21,26,30,23,0,0,1,0,4,0,3,5,0,0,1,4,3,2,4,1,1,0,0,0,0,0,0,0,0,0
2022-04-04 07:00:00,0,0,0,0,1,3,5,4,10,23,23,17,17,22,25,31,40,41,29,1,0,1,0,10,11,5,6,7,8,7,4,3,0,9,9,8,6,2,3,2,1,0,0,0,0
2022-04-04 08:00:00,0,2,0,3,1,2,1,3,8,18,18,7,5,14,17,22,25,21,30,0,0,1,2,8,9,5,7,5,8,6,6,8,7,13,12,7,8,2,1,2,0,0,0,0,0
2022-04-04 09:00:00,0,1,2,1,1,0,1,0,3,10,7,7,4,6,7,17,18,17,15,2,0,1,0,4,0,2,4,1,3,4,1,7,3,4,6,2,3,0,4,0,3,0,0,1,0
2022-04-04 10:00:00,0,0,0,0,2,0,0,1,2,3,4,3,2,3,0,3,4,2,1,0,0,0,0,2,0,1,1,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-04 11:00:00,0,0,0,0,0,0,1,0,2,5,3,3,2,3,0,1,3,4,3,0,0,0,0,3,0,1,3,4,0,3,0,4,0,0,3,2,2,1,1,0,0,0,0,0,0
2022-04-04 12:00:00,0,1,0,0,1,2,1,0,3,2,0,2,1,1,2,3,5,6,2,0,0,0,1,5,5,4,4,0,0,2,3,2,0,3,2,1,0,1,0,0,0,0,0,0,0
2022-04-04 13:00:00,0,0,1,1,0,1,2,2,3,4,3,2,2,1,3,4,4,1,3,0,0,1,2,3,0,4,4,0,2,3,2,2,3,6,5,3,1,0,0,0,0,0,0,0,0
2022-04-04 14:00:00,0,0,0,1,1,0,2,2,4,4,5,3,1,2,1,3,4,1,3,1,0,1,1,5,0,2,1,4,2,1,3,2,0,5,0,0,4,3,1,0,0,0,0,0,0
2022-04-04 15:00:00,0,2,2,2,3,3,2,3,1,3,2,3,2,3,4,5,4,3,2,0,0,2,1,5,6,4,8,5,9,2,9,5,4,3,2,1,6,4,0,0,0,0,0,3,0
2022-04-04 16:00:00,0,3,0,0,2,2,0,1,2,0,6,4,4,3,4,6,5,6,5,2,0,0,2,17,17,18,13,7,8,5,4,7,2,8,0,4,1,1,0,1,0,1,0,0,0
2022-04-04 17:00:00,0,0,0,0,1,0,0,3,6,5,7,4,3,4,3,4,7,3,4,0,0,1,5,22,23,22,8,6,9,8,6,8,0,9,3,7,5,3,0,0,0,0,0,0,0
2022-04-04 18:00:00,0,0,0,0,0,0,1,4,8,10,11,8,3,2,2,3,1,4,3,0,0,0,8,41,39,31,26,20,18,13,12,15,15,16,11,8,6,4,1,2,1,0,0,0,0
2022-04-04 19:00:00,0,1,0,0,1,1,1,2,3,0,0,1,3,1,2,0,1,3,0,0,0,0,11,51,0,50,32,22,21,19,13,16,19,18,15,13,7,5,3,2,0,1,0,0,0
2022-04-04 20:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,2,18,19,13,10,8,5,4,7,17,15,21,17,11,5,2,1,0,0,0,0,0,0
2022-04-04 21:00:00,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,18,9,16,11,8,6,5,4,6,5,8,6,3,2,1,0,0,0,0,0,0,0
2022-04-04 22:00:00,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,2,1,0,0,1,0,0,1,15,0,13,6,4,5,4,3,4,3,3,2,1,0,0,0,1,0,0,0,0,0
2022-04-04 23:00:00,0,0,0,0,0,1,0,1,1,0,0,2,3,2,0,0,1,0,0,0,0,0,0,14,0,12,9,3,5,4,5,3,0,4,2,2,1,0,0,0,0,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,0,0,0,0,0,1,0,2,3,3,2,1,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-04-05 06:00:00,0,0,1,1,0,0,0,0,1,4,5,4,3,5,6,14,18,0,14,0,0,0,0,5,4,2,3,4,4,0,3,3,0,0,1,0,1,2,1,0,0,0,0,1,0
2022-04-05 07:00:00,0,0,0,0,1,2,4,4,7,19,14,15,14,17,20,29,36,31,27,0,0,1,1,11,0,6,6,6,11,9,4,2,0,6,5,4,4,1,0,0,4,0,0,0,0
2022-04-05 08:00:00,0,3,0,0,2,0,4,2,7,17,18,6,7,10,14,20,27,16,26,1,0,2,2,7,0,5,7,6,8,6,5,8,9,14,10,8,6,1,0,0,3,3,0,0,0
2022-04-05 09:00:00,0,1,3,0,3,0,4,3,4,8,9,5,4,5,7,8,14,14,9,0,0,1,0,6,0,3,4,5,0,5,4,4,0,5,2,3,4,3,0,0,0,0,0,0,0
2022-04-05 10:00:00,0,0,1,1,0,0,1,0,3,5,8,6,4,3,2,5,5,7,5,1,0,0,0,2,0,1,3,3,3,2,1,2,3,4,1,3,2,1,0,0,0,0,0,0,0
2022-04-05 11:00:00,0,0,1,0,0,0,0,1,1,2,0,1,3,0,0,3,5,3,2,0,0,1,0,5,0,2,2,1,0,0,0,4,3,0,1,2,0,1,0,0,0,0,0,0,0
2022-04-05 12:00:00,0,0,0,0,0,0,0,1,2,3,2,2,2,0,0,3,2,3,0,0,0,0,0,5,0,3,3,2,2,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0
2022-04-05 13:00:00,0,0,1,0,0,1,0,0,4,3,3,1,3,5,0,4,5,6,5,1,0,1,1,5,0,6,3,4,0,3,2,5,1,6,4,3,2,2,1,0,0,0,0,0,0
2022-04-05 14:00:00,0,0,0,1,1,0,0,0,4,5,5,4,4,3,0,1,4,0,2,1,0,1,1,6,0,5,3,2,2,0,0,2,2,4,3,1,2,1,0,0,0,0,0,0,0
2022-04-05 15:00:00,0,1,3,0,4,0,4,3,2,2,2,2,3,1,0,2,3,4,1,1,0,2,1,4,0,4,4,3,5,0,4,4,0,2,3,2,1,1,0,0,0,0,0,0,0
2022-04-05 16:00:00,0,0,1,0,0,0,0,1,4,0,4,4,3,4,0,6,4,3,2,1,0,2,3,15,11,12,10,9,8,5,3,8,3,4,5,3,4,1,2,0,1,0,0,0,0
2022-04-05 17:00:00,0,0,1,0,0,0,2,2,4,0,0,3,4,3,5,3,6,9,7,0,0,0,7,32,33,28,16,13,10,6,6,8,8,12,7,5,6,3,1,2,1,0,0,1,0
2022-04-05 18:00:00,0,4,0,0,2,0,5,7,9,10,6,6,1,1,0,2,0,4,3,0,0,0,11,30,31,28,20,13,11,6,10,10,10,14,11,2,7,6,3,2,3,1,2,1,0
2022-04-05 19:00:00,0,1,0,0,0,0,0,6,0,3,5,3,2,3,1,4,5,2,4,1,0,0,18,47,44,42,28,17,14,11,8,17,17,12,14,10,8,3,2,0,0,0,0,0,0
2022-04-05 20:00:00,0,0,0,0,2,1,1,3,0,4,0,2,2,0,0,1,0,2,0,0,0,2,5,17,11,16,16,13,11,8,6,8,7,11,8,6,2,3,1,0,0,0,0,0,0
2022-04-05 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,11,12,10,8,8,6,5,5,0,7,5,4,1,0,0,0,0,0,0,0,0
2022-04-05 22:00:00,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,1,0,0,2,19,13,17,13,7,6,5,4,4,3,5,4,3,1,2,0,0,0,0,0,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,4,14,11,10,2,9,5,1,8,6,3,1,0,0,0,0,0,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,0,0,0,1,0,4,5,0,3,1,2,1,3,4,4,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,1,0,0,0,0,1,0,3,6,7,3,3,6,4,18,21,16,18,0,0,1,0,7,0,4,5,6,3,0,4,0,1,2,1,0,1,0,1,0,0,0,0,0,0
2022-04-06 07:00:00,0,1,0,0,1,2,4,4,9,20,21,14,13,16,19,32,42,45,36,21,0,1,0,7,4,4,5,5,8,5,4,3,4,9,8,1,6,1,0,0,2,1,0,0,0
