Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_송파파인타운3단지.한림예고,6_문정3차푸르지오아파트.송파파인타운1단지,7_문정동래미안아파트남문,8_문정현대아파트,9_가윤예식장,10_경찰병원.서울동부고용노동지청,11_제일오피스텔,12_가락시장.가락몰,13_가락시장남문,14_수서역KT수서지점,15_궁마을,16_태화기독교사회복지관,17_수서삼성아파트앞,18_일원본동주민센터,19_푸른마을아파트앞,20_연금매점,21_대치아파트,22_쌍용아파트,23_새마을운동중앙회,24_총회회관.휘문고입구,25_삼성역,26_삼성역7번출구,27_봉은사역3번출구.삼성1파출소,28_청담역.경기고교,29_진흥아파트,30_강남구청.강남세무서,31_청담동래미안아파트,32_강남구청역,33_세관앞,34_논현동사거리.학동역,35_영동시장,36_논현사거리.논현역5번출구,37_반포역,38_고속터미널,39_반포대교남단한강시민공원입구,40_한강중학교,41_용산구청.크라운호텔,42_국군재정관리단,43_이태원동남산대림아파트.용산동아파트,44_용암초등학교입구.이태원주공아파트,45_남산3호터널.서울애니메이션센터,46_롯데영프라자,47_우리은행종로지점,48_조계사,49_덕성여중고,50_세종문화회관,51_시청앞.덕수궁,52_시청앞,53_서울역버스환승센터,54_숭례문,55_남대문시장,56_남산3호터널,57_용산한신아파트,58_해방촌,59_용산구청.크라운호텔,60_한강중학교앞,61_반포대교남단한강시민공원입구,62_고속터미널,63_반포역,64_논현사거리.논현역4번출구,65_영동시장,66_논현동사거리.학동역,67_세관앞,68_강남구청역,69_삼성동서광아파트,70_강남구청.강남세무서,71_진흥아파트청담역,72_청담역.경기고교,73_봉은사.삼성1파출소앞,74_무역센타,75_삼성역,76_휘문고.대치2동주민센터,77_대치동은마아파트,78_개원중학교,79_개포주공7단지앞,80_일원동한솔아파트,81_상록수아파트앞,82_일원본동주민센터,83_시립수서청소년수련관,84_수서119안전센터앞,85_궁마을,86_수서역.로즈데일빌딩,87_문정2동주민센터.청소년수련관,88_훼미리근린공원,89_가락시장역,90_경찰병원.서울동부고용노동지청,91_건너말공원입구,92_문정동현대아파트,93_문정중학교후문,94_문정3차푸르지오아파트.송파파인타운1단지,95_송파파인타운2단지.구립송파복지센터,96_송파글마루도서관.버들어린이집,97_아이코리아앞,98_장지공영차고지,99_서울버스종점
2022-03-18 15:00:00,1,1,0,3,5,7,4,4,3,5,4,2,3,6,6,8,8,9,10,6,11,16,18,16,12,10,19,14,11,14,15,18,17,19,18,19,20,23,24,23,22,20,21,19,13,11,8,8,9,12,11,13,14,13,17,15,17,13,18,19,17,17,16,11,12,13,14,13,13,16,17,16,10,13,18,21,16,13,14,12,7,14,13,12,9,9,7,7,8,8,9,5,0,6,4,2,1,0,0
2022-03-18 16:00:00,1,2,0,3,15,16,19,20,22,19,15,14,9,9,8,10,9,9,11,12,11,14,13,11,13,17,22,16,16,13,12,14,17,16,15,16,16,28,28,26,27,26,17,14,12,13,12,10,10,12,10,15,15,16,20,15,18,22,23,19,12,13,15,14,15,13,14,13,16,16,13,25,26,15,24,23,17,15,14,12,5,10,11,13,12,13,10,10,10,11,9,9,8,6,2,0,0,1,0
2022-03-18 17:00:00,1,0,1,0,4,5,6,9,10,13,6,6,7,9,6,10,7,7,8,8,10,12,23,27,23,23,33,19,14,12,12,14,16,18,13,16,16,22,22,18,20,17,25,27,24,16,10,8,10,9,11,12,13,15,19,21,19,22,23,26,23,21,16,10,10,18,20,19,20,19,18,18,19,18,16,16,14,12,12,14,11,11,12,12,10,15,13,11,11,12,9,4,2,2,3,3,2,0,0
2022-03-18 18:00:00,1,2,3,0,8,9,5,7,8,8,9,11,10,9,7,7,15,12,9,7,11,14,31,35,40,47,44,26,13,19,18,16,22,27,20,20,22,47,49,36,33,28,21,25,19,11,12,7,8,14,13,15,18,20,18,21,20,25,28,30,29,15,12,11,11,15,15,16,18,26,29,30,33,37,40,38,34,30,26,20,18,9,17,13,12,10,11,13,19,18,14,12,10,4,2,0,0,0,0
2022-03-18 19:00:00,0,0,1,0,2,2,3,0,3,3,2,3,3,7,6,5,3,5,1,4,4,8,8,10,8,10,21,14,9,13,12,14,14,18,17,17,16,27,24,24,20,17,11,12,17,14,10,7,8,9,11,12,8,9,21,23,21,22,25,22,9,16,14,8,13,12,10,11,12,12,14,19,22,21,24,22,21,18,16,16,14,14,10,8,9,16,15,11,14,15,14,11,7,2,2,1,0,0,0
2022-03-18 20:00:00,0,1,0,0,2,3,3,4,5,6,5,6,5,4,5,4,4,4,4,1,4,6,9,8,7,8,11,10,8,10,9,12,11,13,13,12,11,21,23,17,15,7,5,6,3,6,4,4,5,7,8,8,11,13,12,12,12,13,12,14,1,11,8,8,10,13,14,14,12,6,5,9,8,8,9,5,6,7,6,5,4,5,0,2,0,10,8,7,7,7,5,4,3,1,0,0,0,0,0
2022-03-18 21:00:00,0,0,1,1,0,5,0,4,3,4,4,5,6,4,2,5,0,2,3,0,5,5,7,5,6,12,15,10,9,9,11,12,10,10,10,10,9,17,12,12,9,7,6,6,5,4,3,4,3,4,6,0,7,11,0,13,11,14,19,18,17,11,10,9,8,8,7,6,8,12,10,8,8,7,6,8,10,7,6,7,6,5,4,2,5,4,4,5,6,5,5,5,4,2,0,1,0,0,0
2022-03-18 22:00:00,0,1,0,0,0,2,0,3,5,7,7,6,1,4,0,4,2,3,3,2,3,4,5,3,3,6,11,8,6,8,6,9,10,13,12,14,16,20,23,17,16,11,10,9,8,4,2,3,2,2,3,4,6,7,6,5,6,11,10,8,9,6,3,6,5,4,5,4,5,4,6,5,8,8,14,13,12,9,11,6,7,6,0,2,3,8,2,3,8,9,7,6,5,2,2,0,0,1,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,2,1,3,1,4,4,6,5,9,5,9,10,6,7,11,11,10,8,3,0,4,1,2,0,0,5,7,10,12,11,17,19,16,7,8,7,4,10,9,10,7,8,6,0,3,7,5,9,10,9,7,4,5,0,5,0,3,1,13,10,9,5,1,6,5,4,2,0,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,1,0,0,2,0,0,0,1,0,0,2,0,3,0,0,0,0,1,0,2,3,0,0,1,0,0,0,2,1,3,5,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,1,0,0,2,1,0,2,4,3,0,1,4,0,0,0,3,0,2,0,2,0,1,0,3,1,2,2,1,2,3,3,5,3,2,1,2,2,3,2,2,3,4,3,1,0,0,0,4,3,4,3,6,5,2,0,6,3,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,1,0,1,0,2,0,1,1,1,0,2,1,0,3,0,0,5,4,2,5,0,3,2,2,2,2,0,0,0,1,2,1,0,3,3,5,0,3,4,5,4,6,2,1,0,0,0,1,0,1,2,3,0,0,4,4,0,7,4,5,0,4,5,5,0,0,0,2,3,4,3,0,2,0,1,0,2,1,0,0,2,0,1,2,0,3,4,3,0,1,0,0,0,0,0,0,0
2022-03-19 07:00:00,0,1,0,1,2,4,5,0,4,1,3,0,4,2,0,1,3,2,5,0,6,7,0,3,3,3,4,4,2,3,4,0,3,4,3,5,6,5,5,5,4,0,3,3,0,1,2,0,0,1,0,0,3,8,1,2,4,5,5,9,8,5,3,4,1,2,0,3,3,0,4,4,5,2,1,0,1,1,1,0,0,0,3,1,0,1,2,3,2,2,1,1,0,1,0,0,0,0,0
2022-03-19 08:00:00,0,1,1,0,2,4,4,3,5,5,3,4,2,5,4,1,2,0,4,4,5,7,6,7,6,4,5,5,6,7,6,5,5,6,5,6,5,12,0,8,4,5,7,7,6,4,3,2,1,2,0,4,3,7,3,4,7,9,11,13,12,6,2,7,8,10,8,4,6,8,13,16,14,12,12,11,9,8,7,10,5,9,9,8,7,6,4,2,3,3,2,0,0,0,0,0,0,0,0
2022-03-19 09:00:00,0,1,1,0,3,5,5,9,9,6,5,6,5,3,2,4,4,6,7,8,8,14,14,9,7,5,6,5,6,5,4,6,7,6,4,4,5,17,16,16,13,17,18,18,16,15,5,4,1,3,0,0,3,8,9,9,7,8,7,9,8,6,5,7,9,9,9,6,7,6,12,14,11,12,15,8,3,1,6,6,7,3,4,3,2,5,4,1,9,10,7,6,3,1,0,0,0,0,0
2022-03-19 10:00:00,0,1,0,1,2,4,6,4,5,6,5,4,5,5,5,6,7,8,7,0,8,6,6,4,5,7,7,7,6,7,7,10,11,11,7,10,8,8,15,13,10,11,10,10,7,6,5,13,5,5,0,2,4,6,4,2,12,13,5,12,11,6,4,8,7,7,3,2,4,6,9,6,8,5,8,4,2,1,2,1,0,8,7,5,0,2,3,3,3,0,0,1,0,0,0,0,0,0,0
2022-03-19 11:00:00,0,1,1,1,3,7,7,5,5,4,4,5,2,3,4,3,5,6,12,3,15,15,15,0,9,8,7,5,6,8,7,8,9,8,7,9,11,21,10,17,16,15,20,18,17,8,0,6,3,7,4,8,10,12,10,12,11,14,17,16,10,10,3,8,8,9,8,7,7,6,7,9,7,5,8,6,4,2,4,3,2,3,4,5,2,3,0,0,1,2,1,2,0,1,2,0,1,0,0
2022-03-19 12:00:00,0,0,2,0,2,5,6,7,8,6,4,5,5,3,2,4,7,5,8,7,11,18,19,18,10,9,9,10,12,11,11,13,13,15,10,14,10,31,34,22,21,22,19,18,17,12,9,10,6,12,2,10,9,10,11,16,17,16,16,19,16,11,7,8,7,9,10,9,10,10,17,20,16,7,10,11,8,7,5,4,1,2,5,6,0,4,5,3,4,3,5,5,3,1,3,2,0,1,0
2022-03-19 13:00:00,1,1,0,0,1,2,3,4,6,5,4,5,6,8,7,8,10,7,9,8,7,13,14,13,12,10,10,7,6,7,8,9,11,12,12,15,18,23,22,21,20,19,22,23,17,7,6,11,2,11,12,1,13,14,17,17,16,19,20,27,25,20,13,13,13,15,12,11,14,22,23,20,19,9,9,7,6,8,4,8,6,3,2,5,5,8,8,7,5,7,4,5,3,3,3,0,0,0,0
2022-03-19 14:00:00,0,2,0,0,1,3,3,6,7,6,3,5,7,4,0,3,5,13,8,9,13,17,19,20,19,13,11,12,11,11,18,20,17,20,20,23,17,32,0,31,35,27,17,25,21,21,14,10,5,2,6,4,11,12,8,13,14,16,18,18,17,14,16,17,13,11,13,5,15,15,8,13,15,12,11,9,7,6,2,6,8,7,8,7,5,7,6,5,6,5,3,2,2,1,0,1,0,0,0
2022-03-19 15:00:00,1,1,0,0,4,3,6,7,8,8,9,9,10,7,0,5,5,6,7,8,10,12,11,9,5,7,10,10,8,7,10,15,14,12,9,12,15,15,15,16,16,12,17,13,10,9,8,6,3,3,4,5,5,6,9,8,15,18,21,27,22,16,14,12,19,16,14,12,12,9,14,9,10,7,8,6,5,8,9,9,8,6,0,2,5,8,8,5,5,5,4,5,0,2,1,2,0,0,0
2022-03-19 16:00:00,1,0,0,0,0,3,4,1,1,3,1,3,5,7,6,5,0,3,7,0,6,12,5,12,6,10,16,15,17,20,18,22,22,23,19,20,22,32,28,27,18,16,12,7,13,10,8,8,6,9,9,0,8,9,14,16,15,16,16,20,19,14,10,11,11,12,14,7,6,15,15,16,16,12,11,10,9,9,0,10,9,7,3,2,6,7,4,8,10,9,7,4,0,3,2,0,0,0,0
2022-03-19 17:00:00,0,0,0,0,1,3,5,3,9,6,6,7,9,8,7,5,5,4,5,0,11,12,11,9,8,10,14,12,11,13,13,15,14,18,17,17,17,20,21,13,10,12,14,15,12,7,6,3,8,8,6,7,10,11,14,13,10,15,18,19,17,16,18,16,15,14,13,10,8,7,10,12,13,9,11,8,11,8,13,12,9,13,0,11,10,10,7,9,9,9,6,5,4,3,2,0,0,0,0
2022-03-19 18:00:00,0,1,0,2,3,4,0,2,2,5,7,3,2,6,7,4,7,8,3,0,10,11,10,6,10,13,12,11,9,10,9,2,11,15,14,14,15,14,10,18,18,15,6,13,7,8,6,5,7,8,8,9,5,7,9,6,6,6,8,7,16,10,6,8,8,9,7,5,7,7,6,6,6,8,15,12,8,7,6,7,8,10,10,8,6,7,5,4,14,11,10,7,5,3,2,2,1,0,0
2022-03-19 19:00:00,0,2,0,1,0,1,0,0,0,1,2,3,0,7,6,5,3,2,0,0,3,3,4,5,5,10,12,8,7,5,0,8,10,14,15,15,16,14,15,9,7,8,6,4,8,10,8,9,5,6,8,9,9,10,7,8,9,12,18,17,6,7,7,7,5,6,5,4,5,3,4,5,3,8,12,10,8,5,5,3,0,1,0,0,2,5,2,2,6,0,4,3,3,2,1,0,0,0,0
2022-03-19 20:00:00,0,0,0,0,0,0,0,0,1,2,4,0,3,7,6,4,3,4,5,4,2,5,7,0,7,5,6,6,5,7,7,12,7,7,6,7,7,12,12,9,7,8,9,6,4,1,0,3,3,4,5,4,10,7,6,6,7,7,10,8,11,13,11,9,6,10,9,5,6,6,3,2,7,8,8,7,8,6,4,4,0,0,3,0,0,5,4,0,5,6,4,4,4,2,5,0,0,0,0
2022-03-19 21:00:00,0,0,0,1,0,0,1,0,1,2,0,0,1,1,0,2,0,1,1,0,3,4,5,4,4,6,6,5,5,6,3,8,12,11,10,12,13,14,17,13,13,10,8,6,6,3,3,0,7,3,0,0,11,12,14,12,13,11,14,17,10,13,7,4,5,11,9,10,6,3,0,4,3,6,14,13,8,6,5,5,0,4,3,0,1,8,6,5,9,8,5,5,3,2,1,0,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,0,1,0,0,2,0,3,0,4,5,4,0,2,1,1,2,0,5,2,2,6,6,5,4,6,3,7,5,10,8,8,9,10,11,8,7,7,6,4,5,5,4,2,0,3,2,0,3,0,4,2,5,6,9,8,7,8,4,7,9,7,5,7,6,5,4,3,6,5,9,8,7,5,4,4,3,0,2,0,0,5,2,4,4,3,4,4,0,3,0,2,1,1,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,4,0,6,0,1,6,7,6,9,10,8,11,15,16,15,9,4,3,3,6,7,6,7,5,0,6,5,5,13,15,15,12,7,8,7,7,9,7,8,6,5,0,2,5,8,12,2,12,10,2,6,0,0,3,2,0,4,3,0,5,1,2,1,1,0,1,0,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,0,0,0,2,0,0,0,2,1,1,0,2,0,0,0,2,3,1,4,0,0,0,2,1,0,0,0,0,0,1,1,2,1,2,1,2,0,5,1,4,0,5,4,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,1,0,0,0,1,0,0,2,0,0,0,1,2,0,1,0,0,2,2,0,2,1,0,0,3,0,2,0,6,5,0,2,0,0,0,0,5,0,3,1,0,2,3,0,0,0,0,0,0,1,0,1,0,2,3,1,2,4,5,4,3,1,0,0,0,2,0,2,0,1,3,3,0,3,2,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,1,0,1,1,1,3,4,0,0,3,0,3,0,1,0,2,2,3,3,4,2,1,3,2,3,2,0,1,0,1,0,1,0,2,2,4,3,3,1,6,4,5,4,3,2,1,0,0,0,0,1,1,2,3,2,4,1,5,4,2,0,1,3,2,0,1,0,0,3,5,6,4,4,3,2,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 08:00:00,0,1,0,2,0,3,2,3,2,2,0,3,0,2,3,0,1,2,4,0,3,2,0,2,3,5,6,5,3,4,3,3,3,3,2,3,4,9,0,11,9,8,11,9,7,3,0,2,2,2,0,1,3,2,0,2,4,6,4,9,7,4,6,5,6,5,4,0,3,3,5,11,6,2,3,2,2,0,2,1,0,1,0,1,2,1,0,2,3,2,0,0,1,1,0,0,0,0,0
2022-03-20 09:00:00,0,0,2,0,0,2,3,6,7,6,5,6,4,5,4,5,6,5,5,0,5,4,5,0,2,6,6,6,5,5,4,4,5,9,8,6,7,18,17,15,8,8,9,9,8,3,1,7,5,2,1,0,3,4,0,5,5,8,9,11,0,4,2,5,5,5,4,2,3,3,7,13,11,5,4,3,4,1,3,6,2,7,2,6,7,5,0,0,2,0,1,0,0,0,0,0,0,0,0
2022-03-20 10:00:00,0,1,0,0,1,3,4,4,3,2,2,2,0,3,0,2,4,4,5,7,10,10,9,8,8,6,9,6,5,7,9,11,10,6,0,5,9,27,30,29,27,15,15,16,13,11,9,10,5,7,5,6,10,14,0,13,13,15,14,5,7,9,9,11,9,5,2,1,1,2,4,8,8,8,8,2,1,0,2,3,0,1,0,1,1,2,1,2,3,1,2,1,0,1,4,3,0,0,0
2022-03-20 11:00:00,1,0,0,4,5,4,1,7,8,7,5,6,9,12,4,10,5,9,9,7,8,9,10,0,6,9,10,9,4,6,4,7,8,11,6,6,8,12,8,12,12,28,23,21,17,9,8,6,4,1,2,5,10,7,9,10,10,14,15,12,13,7,6,8,7,4,7,6,10,9,7,0,11,9,8,5,3,2,3,6,1,5,0,6,3,8,5,9,9,6,3,1,2,1,0,0,0,0,0
2022-03-20 12:00:00,0,2,1,3,3,4,0,1,0,3,1,3,2,6,0,3,4,2,10,5,9,13,7,6,5,8,6,3,3,7,10,6,9,10,9,13,15,19,22,19,18,18,14,17,13,7,8,7,7,8,9,6,10,11,16,15,17,20,22,22,17,11,11,11,12,11,10,10,9,11,13,15,16,13,8,8,8,0,2,5,5,3,5,7,6,8,7,0,7,2,4,3,1,2,0,0,0,0,0
2022-03-20 13:00:00,0,0,1,1,5,3,6,7,7,6,4,4,5,6,0,5,7,6,12,10,15,24,12,0,22,13,13,12,13,14,14,14,12,14,18,20,22,24,25,22,20,21,21,20,19,17,16,8,9,10,9,10,13,12,11,13,15,16,16,14,11,12,12,11,11,13,12,11,9,15,11,11,11,9,12,7,8,6,4,6,5,5,6,8,7,4,3,2,1,3,2,2,0,0,0,0,0,0,0
2022-03-20 14:00:00,0,1,0,2,3,5,5,4,2,4,2,3,3,2,4,6,7,11,6,8,11,13,14,7,6,5,7,5,11,11,10,11,9,12,13,12,15,31,27,26,26,28,31,27,20,16,15,12,8,5,3,0,7,13,13,14,13,17,22,24,21,12,9,11,12,13,15,11,7,11,10,10,12,13,11,10,7,0,0,7,3,5,6,3,4,6,0,0,3,2,2,1,0,0,0,0,0,0,0
2022-03-20 15:00:00,0,0,0,1,0,2,3,4,4,3,2,2,1,4,3,0,2,3,5,4,7,12,14,15,11,10,12,10,9,14,15,14,15,16,17,17,17,24,20,27,24,24,20,26,23,16,13,13,6,8,8,8,11,14,16,16,13,17,22,20,16,12,13,9,10,14,13,11,8,11,13,14,14,12,12,8,9,8,7,6,4,6,0,5,2,4,4,1,3,3,0,0,2,2,0,0,0,0,0
2022-03-20 16:00:00,0,1,1,2,4,7,3,8,8,8,4,3,5,6,2,3,5,2,6,8,10,10,10,11,11,16,20,17,11,12,3,14,17,18,15,15,10,19,25,19,16,16,20,22,20,13,9,7,6,12,13,11,11,14,10,12,10,18,19,19,14,15,14,12,11,12,13,12,15,14,12,12,13,10,16,14,14,7,13,14,13,11,4,9,7,7,0,0,8,5,6,3,1,4,3,0,2,1,0
2022-03-20 17:00:00,0,0,1,0,0,4,0,2,1,5,6,4,2,2,0,1,2,2,6,8,12,13,12,13,12,15,13,11,12,14,13,19,21,20,18,16,17,27,7,20,16,16,20,17,16,14,9,6,10,13,11,9,9,9,12,14,17,19,22,27,24,18,14,13,13,15,14,12,10,7,9,10,8,12,14,12,15,13,14,6,5,7,0,7,6,8,7,4,10,8,9,7,4,2,1,1,0,0,0
2022-03-20 18:00:00,0,0,2,0,1,3,4,3,4,5,4,3,0,3,0,0,0,1,4,0,0,5,3,2,0,6,11,10,8,5,5,10,10,2,1,12,6,10,10,3,7,9,8,7,6,5,4,3,6,5,9,14,17,16,20,21,12,19,13,20,12,15,16,17,14,14,12,11,8,8,9,9,9,10,12,11,11,7,6,10,10,8,0,7,5,6,4,3,6,5,4,3,5,1,0,0,0,0,0
2022-03-20 19:00:00,0,2,0,1,1,3,3,4,1,3,3,3,2,3,2,1,2,3,3,0,5,4,4,2,3,8,0,7,5,4,6,5,6,7,5,7,7,13,15,12,11,8,10,7,6,5,0,5,7,8,5,6,9,10,11,9,10,13,17,19,15,12,9,10,8,8,4,5,4,3,0,4,5,5,5,4,8,7,3,8,1,0,0,3,4,5,3,4,5,6,4,2,0,1,0,0,0,0,0
2022-03-20 20:00:00,0,1,0,0,1,3,1,4,0,4,3,3,3,2,0,1,0,0,2,3,2,0,4,4,3,6,9,6,3,0,2,3,3,4,3,6,7,15,0,10,11,10,6,5,3,3,0,1,2,3,4,2,4,5,6,10,9,12,13,12,11,11,12,11,10,11,10,0,12,8,9,9,1,6,7,0,6,5,6,3,3,2,0,0,3,8,7,3,8,9,8,4,3,1,0,0,0,0,0
2022-03-20 21:00:00,1,0,0,0,0,3,2,2,0,4,3,2,1,5,4,3,2,1,0,0,2,3,5,1,3,7,7,6,4,0,3,4,5,6,5,6,7,14,15,12,12,10,9,9,11,7,6,4,2,3,2,5,5,3,2,6,7,10,11,10,0,5,3,3,4,2,0,0,0,3,2,0,2,4,7,5,7,2,6,5,0,3,0,0,5,8,6,5,9,8,0,6,5,3,2,1,0,0,0
2022-03-20 22:00:00,0,0,0,0,1,1,1,2,0,1,0,0,0,2,1,1,0,2,2,0,0,0,3,4,0,6,6,7,6,5,3,2,0,3,4,6,5,16,16,13,13,9,8,7,6,5,0,2,1,1,2,4,6,2,0,6,2,9,7,7,5,10,6,3,2,1,4,4,3,2,2,5,5,6,9,8,7,6,4,3,2,3,2,2,1,8,8,10,11,9,8,4,3,2,0,0,1,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,2,4,3,2,2,4,5,14,12,9,5,9,8,8,7,3,2,0,1,2,0,0,5,4,5,1,4,8,8,8,9,7,6,6,6,3,3,4,4,0,0,0,3,6,9,0,8,3,0,2,0,3,0,2,0,3,2,2,4,5,2,0,1,2,1,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
