Unnamed: 0,1_한성여객종점,2_하계역,3_하계우성아파트,4_하계극동아파트,5_월계보건지소,6_인덕대학,7_월계주공108동앞롯데캐슬루나아파트,8_월계2교.참누리아파트,9_광운초교앞,10_장위래미안아파트,11_꿈의숲아이파크아파트,12_장곡초교사거리,13_장곡초교,14_국민은행장위동지점,15_장위1동치안센터,16_장위1동주민센터,17_장위동고개,18_장위동입구,19_창문여고앞,20_숭곡초등학교입구,21_월곡뉴타운,22_길음뉴타운,23_미아리고개.미아리예술극장,24_돈암사거리.성신여대입구,25_삼선교.한성대학교,26_혜화동로터리.여운형활동터,27_명륜3가.성대입구,28_창경궁.서울대학교병원,29_창덕궁,30_안국역.종로경찰서.서울공예박물관,31_조계사,32_을지로입구.시청입구,33_서소문,34_충정로역2호선,35_아현역,36_웨딩타운,37_이대역,38_신촌아트레온,39_연세로.문학의거리,40_연세로.명물거리,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_성산2교,45_중동초등학교,46_성산2동주민센터,47_성산119안전센터,48_성산아파트,49_월드컵경기장북측,50_상암휴먼시아아파트,51_상암초등학교,52_월드컵파크2단지.에스플렉스센터,53_월드컵파크3단지.난지천공원,54_월드컵파크4단지후문.JTBC,55_상암DMC홍보관.YTN,56_상암초등학교,57_상암휴먼시아아파트,58_월드컵경기장북측,59_성산아파트,60_성산119안전센터,61_성산2동주민센터,62_중동초등학교,63_성산2교,64_연희104고지앞.구성산회관,65_서대문우체국,66_연세대학교앞,67_세브란스병원,68_신촌기차역,69_이대역,70_웨딩타운,71_아현역,72_종근당.충정로역,73_서소문,74_시청광장,75_우리은행종로지점,76_조계사,77_안국역.종로경찰서.인사동,78_창덕궁.우리소리박물관,79_창경궁.서울대학교병원,80_명륜동2가.성균관대입구,81_삼선교.한성대학교.조소앙활동터,82_돈암사거리.성신여대입구,83_미아리고개.미아리예술극장,84_길음뉴타운,85_월곡뉴타운,86_숭곡초교입구,87_창문여고,88_장위동고개,89_장위1동주민센터,90_장위1동치안센터,91_국민은행장위동지점,92_장곡초교,93_장곡초교사거리,94_꿈의숲아이파크아파트,95_장위래미안아파트,96_광운초교,97_월계2교,98_롯데캐슬루나아파트,99_인덕대앞,100_월계보건지소,101_하계시영아파트,102_하계장미아파트,103_하계미성아파트.을지병원,104_한성여객종점
2022-04-08 20:00:00,2,6,13,12,11,11,7,8,7,6,5,5,7,8,8,7,9,8,9,10,15,14,10,9,10,9,11,12,11,12,9,12,16,13,11,11,11,11,0,0,13,14,18,17,14,10,8,3,7,6,6,5,0,1,3,4,4,0,1,6,6,5,8,5,8,7,7,8,9,9,5,4,8,11,16,19,18,21,22,24,23,34,22,36,39,41,33,26,23,21,16,13,12,12,13,4,11,9,8,7,6,4,1,0
2022-04-08 21:00:00,0,7,15,13,13,11,11,8,3,9,11,3,4,3,9,8,8,9,8,9,0,9,8,10,6,8,11,13,10,9,10,9,10,11,12,13,10,11,0,0,10,10,13,10,11,10,8,8,7,4,3,2,0,1,3,3,0,4,6,7,3,4,7,7,8,7,9,10,10,9,9,7,15,17,16,19,23,25,24,29,26,37,27,28,29,28,26,21,17,14,13,12,8,10,6,9,11,9,10,9,6,4,1,0
2022-04-08 22:00:00,0,4,12,9,10,8,7,6,6,4,5,6,5,5,6,0,7,2,7,7,7,7,6,9,8,6,9,10,9,7,8,10,12,12,13,14,14,15,0,0,19,15,15,18,16,10,3,2,1,1,0,2,13,3,17,4,7,0,6,18,4,20,5,13,10,7,9,11,11,10,10,10,11,12,18,25,32,35,32,38,36,37,37,35,32,31,29,26,28,26,22,21,20,19,17,16,15,9,10,5,5,3,1,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,6,5,7,8,6,7,4,4,7,4,8,7,8,9,10,13,14,15,13,11,0,0,7,11,15,6,10,7,5,4,1,3,1,1,0,0,5,6,8,9,0,7,5,0,4,3,2,2,5,5,6,7,6,7,9,10,13,20,25,25,24,32,30,34,31,32,36,32,28,22,19,13,18,15,14,13,11,8,12,9,6,4,4,2,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,1,2,3,4,3,6,6,8,9,10,4,6,7,12,6,14,15,9,12,16,16,16,17,16,15,13,10,10,9,7,5,4,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,3,3,3,0,2,4,3,4,4,1,5,5,6,9,11,11,6,12,11,11,12,12,10,11,2,9,8,7,3,6,3,1,2,3,4,3,3,3,3,2,3,3,0,2,2,1,0,0,1,0,0,0,0,2,4,1,0,3,6,7,9,9,6,2,3,4,5,3,1,4,6,4,0,3,3,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,1,4,5,6,3,7,7,8,6,3,6,8,9,10,14,16,15,14,11,10,13,12,13,11,7,11,10,7,8,6,4,3,4,2,0,3,1,1,1,4,5,6,5,1,6,4,2,2,1,1,0,0,0,0,0,1,0,2,1,3,2,0,2,7,6,0,5,5,4,3,5,2,4,6,4,2,3,4,0,4,3,4,4,1,3,5,3,4,2,1,1,0,2,5,0,5,4,5,4,2,1,0,0
2022-04-09 07:00:00,0,1,1,3,4,3,5,5,4,7,6,8,9,12,14,17,21,24,23,15,14,14,10,13,12,11,8,9,9,8,6,6,4,3,3,2,2,3,3,3,2,3,5,0,2,1,1,2,1,1,0,2,1,0,3,1,0,2,3,6,6,7,7,6,6,4,3,4,6,6,5,5,6,5,4,6,5,4,3,3,2,5,3,3,4,5,4,3,6,5,3,4,3,0,3,4,3,7,11,9,7,2,1,0
2022-04-09 08:00:00,0,2,4,5,8,7,8,9,10,11,12,15,7,10,16,18,26,25,24,24,20,23,24,23,22,19,18,17,17,14,11,9,9,8,3,9,8,4,4,4,5,0,5,4,4,3,4,3,1,3,0,0,1,2,3,4,7,3,4,8,10,9,11,10,11,5,9,9,8,6,7,7,6,5,7,9,8,7,5,7,8,8,9,12,16,14,10,8,7,7,7,6,4,6,5,4,8,9,12,10,10,4,2,0
2022-04-09 09:00:00,1,3,9,8,10,9,11,12,13,14,15,16,19,19,22,28,30,32,32,40,27,29,31,26,26,27,26,25,21,14,13,9,6,5,4,6,4,3,3,3,2,1,5,1,4,5,2,1,0,3,1,1,0,1,3,10,5,4,11,17,19,21,22,21,19,17,14,13,14,11,13,11,12,11,14,16,14,11,9,10,8,8,10,9,9,8,11,8,12,15,13,12,11,9,10,11,13,14,15,14,13,5,0,0
2022-04-09 10:00:00,1,5,5,7,11,12,12,14,15,17,22,23,15,13,18,23,27,28,26,39,40,34,29,28,21,23,22,21,15,11,9,7,5,6,5,5,4,3,3,3,8,9,8,7,9,8,7,6,4,3,2,1,0,2,6,7,6,3,6,10,16,8,20,15,13,10,10,11,12,11,10,10,8,7,8,9,11,8,12,7,9,8,7,8,9,9,8,7,9,9,9,7,10,8,8,9,10,11,13,16,10,6,1,0
2022-04-09 11:00:00,2,8,14,15,17,15,11,14,17,18,18,22,23,26,28,31,31,31,30,31,32,36,35,32,33,31,30,24,19,16,13,18,9,7,7,8,7,6,6,6,7,8,8,7,4,8,6,4,0,5,2,2,0,1,3,3,4,3,7,14,17,5,19,16,16,15,18,17,17,21,19,17,15,14,21,25,19,23,19,13,14,18,17,18,20,22,25,22,21,20,18,18,19,14,15,16,12,15,20,21,14,8,1,0
2022-04-09 12:00:00,2,4,10,10,14,17,15,14,16,17,20,24,29,31,34,38,42,44,42,39,36,33,35,35,31,31,32,30,30,20,18,14,18,16,12,10,10,9,9,9,7,9,12,9,10,12,11,9,4,4,1,0,0,1,4,5,6,0,7,13,11,10,11,7,7,10,13,10,14,13,15,20,20,13,19,26,20,15,15,17,16,15,15,17,19,19,19,17,19,18,16,17,17,19,20,14,20,21,19,21,18,4,0,0
2022-04-09 13:00:00,1,8,9,11,13,10,9,9,12,12,13,18,11,22,18,26,28,32,34,33,32,32,35,31,31,35,39,39,33,24,22,17,18,17,17,18,16,12,12,12,15,16,17,6,13,13,6,12,11,1,2,1,1,2,4,7,8,7,8,10,14,12,17,13,14,11,16,18,22,24,22,23,21,20,20,21,26,22,24,20,21,25,17,30,31,34,29,25,23,19,16,15,16,14,14,11,13,9,19,20,23,8,4,0
2022-04-09 14:00:00,1,8,11,12,14,17,10,18,12,19,17,20,22,27,27,29,29,27,29,25,27,30,31,28,29,30,31,35,33,24,24,21,19,14,11,12,10,8,8,8,11,12,11,9,10,9,7,8,7,4,3,1,1,0,3,3,3,4,5,9,10,11,13,12,12,10,11,13,17,16,17,19,20,21,37,42,39,42,31,32,37,36,34,33,30,27,23,20,19,18,17,16,14,6,13,13,11,11,14,16,13,5,1,0
2022-04-09 15:00:00,3,9,13,13,13,13,13,15,15,5,14,15,16,17,18,18,30,31,31,32,28,30,27,26,23,22,20,22,18,22,17,15,16,16,14,15,15,14,14,14,17,18,22,20,19,15,9,7,8,7,6,5,4,0,4,3,4,6,6,9,15,16,15,13,14,13,14,15,20,19,22,27,21,28,36,42,39,46,47,46,40,39,36,30,34,34,20,18,17,14,14,11,12,14,15,14,14,16,10,12,10,4,0,0
2022-04-09 16:00:00,2,7,11,13,16,16,17,16,15,15,14,15,17,15,16,23,24,20,26,24,26,25,24,20,17,17,17,23,25,23,25,29,20,19,18,17,15,16,16,16,16,18,25,23,21,15,13,11,6,9,8,3,4,2,4,12,13,1,8,15,15,15,16,16,17,14,17,18,19,11,17,18,17,25,32,31,34,28,39,38,30,31,33,33,35,40,39,33,31,29,27,25,20,17,15,14,16,20,20,21,16,8,3,0
2022-04-09 17:00:00,0,7,10,10,12,9,13,11,11,12,14,16,18,19,20,21,22,23,21,21,22,16,16,12,11,11,15,27,22,21,19,21,25,24,22,21,19,16,16,16,19,19,16,18,17,14,11,6,9,5,7,3,3,4,6,8,9,0,10,12,18,20,19,20,8,18,14,18,16,13,15,12,19,24,31,39,43,50,50,48,41,43,41,46,48,47,40,36,34,28,25,22,21,20,17,15,14,14,16,17,12,4,2,0
2022-04-09 18:00:00,5,4,11,12,10,9,11,6,10,11,9,9,7,12,14,15,18,12,17,20,15,18,16,12,13,11,13,24,18,19,18,17,15,14,15,18,17,11,11,11,13,14,17,9,14,9,7,9,5,6,4,3,2,2,3,5,3,0,5,7,7,11,4,5,6,6,6,6,10,11,7,9,15,17,21,24,31,30,34,29,31,41,40,46,52,46,39,36,34,29,25,20,17,22,21,20,19,11,17,15,9,7,5,0
2022-04-09 19:00:00,4,6,9,11,13,13,13,14,13,12,11,13,10,10,10,13,16,10,12,11,12,17,15,12,12,8,11,15,18,15,13,16,14,13,10,2,10,12,12,12,11,13,13,13,14,12,9,0,0,5,4,3,0,0,2,2,3,0,0,3,4,5,3,9,8,7,9,5,6,8,3,9,17,16,18,17,26,34,33,32,25,30,25,22,24,22,27,13,10,25,21,20,17,13,11,14,19,17,18,19,13,5,1,0
2022-04-09 20:00:00,1,6,16,4,14,10,7,6,3,5,6,3,1,5,8,8,9,7,8,11,11,8,9,9,10,8,12,12,12,14,15,12,15,13,13,13,14,16,16,16,8,18,22,23,20,13,6,3,5,2,1,2,0,3,7,4,0,5,0,8,7,9,9,10,9,9,8,6,10,9,7,11,9,9,9,15,18,21,19,23,25,27,23,28,30,29,28,23,18,17,15,13,11,10,6,4,9,8,8,7,7,3,0,0
2022-04-09 21:00:00,0,4,9,8,7,5,3,6,3,6,7,4,6,5,0,5,3,5,5,8,8,5,6,4,4,6,5,9,6,7,9,11,15,14,9,9,10,9,9,9,11,13,13,6,12,5,4,2,3,1,1,1,0,0,6,7,2,0,0,8,6,2,7,7,3,8,7,9,11,4,10,9,10,15,19,16,22,20,20,21,24,29,28,24,25,24,25,19,20,13,17,14,12,10,9,3,6,8,8,7,4,2,1,0
2022-04-09 22:00:00,8,6,17,18,17,13,9,8,6,4,5,6,7,3,3,3,5,0,7,8,9,8,7,4,5,7,8,5,7,7,11,12,13,10,9,8,10,7,7,7,10,0,10,13,10,7,4,2,0,1,0,0,0,0,3,3,4,0,0,3,2,0,2,3,1,2,6,10,10,0,9,10,9,10,14,18,19,21,19,26,27,27,25,22,23,22,20,16,13,12,11,11,9,9,5,6,7,8,8,8,7,2,1,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,3,0,0,3,0,2,3,4,2,0,4,5,5,9,8,8,6,6,7,9,9,9,6,9,12,9,11,7,5,0,4,0,2,0,0,0,2,3,4,5,6,4,4,5,4,1,4,1,7,8,8,9,8,8,6,7,10,15,14,11,14,17,21,29,24,25,26,24,23,21,14,17,16,13,11,9,5,7,9,8,7,6,4,2,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,3,0,4,3,2,2,2,2,2,2,3,5,6,0,7,6,7,6,7,5,4,5,4,3,2,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,3,2,0,2,4,2,1,3,3,4,6,0,3,7,10,7,11,9,10,9,7,5,4,3,5,4,0,3,0,2,1,3,0,4,0,1,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,3,2,4,0,0,3,0,2,3,0,1,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,2,5,2,6,5,5,2,1,3,0,4,6,7,6,6,8,7,7,7,8,7,8,8,7,8,9,0,6,8,4,3,2,1,2,2,1,2,0,0,1,3,2,0,2,0,0,0,0,1,0,0,0,0,1,0,2,2,2,2,3,4,4,4,0,0,2,3,3,4,4,6,3,3,3,3,4,2,4,3,3,4,5,5,1,6,6,6,4,5,4,0,4,0,0,0,4,4,5,3,3,2,1,0
2022-04-10 07:00:00,0,2,3,2,2,3,3,3,5,6,5,6,5,7,8,11,12,8,13,12,13,11,5,10,10,3,8,6,5,7,5,4,2,4,2,2,3,2,0,0,0,0,2,0,1,0,0,0,0,1,0,2,1,1,0,2,0,0,3,0,1,2,0,3,2,2,2,2,0,1,3,3,2,1,2,3,4,3,0,1,5,3,3,4,4,3,6,5,4,5,2,1,4,2,3,4,3,4,0,0,2,1,0,0
2022-04-10 08:00:00,0,9,4,5,10,6,9,10,9,9,11,14,18,20,21,22,22,22,26,15,13,13,13,14,14,12,8,11,10,7,6,5,4,3,2,2,0,2,0,0,1,0,3,0,1,2,2,2,0,1,0,0,0,1,3,0,0,0,4,6,7,8,7,6,4,2,6,3,6,5,4,5,4,3,5,7,6,2,4,0,5,7,5,5,5,5,7,9,11,8,7,5,6,6,7,6,5,6,6,7,4,2,0,0
2022-04-10 09:00:00,1,4,8,9,8,9,11,10,10,13,14,15,15,19,22,25,27,28,32,31,29,25,25,24,22,22,21,21,14,13,14,9,5,5,6,5,0,2,0,0,5,6,6,7,4,2,6,1,3,2,1,0,0,1,1,2,0,0,0,7,4,0,5,6,10,9,8,6,5,6,7,5,6,7,9,6,8,7,6,7,9,13,12,11,10,7,6,5,5,5,6,6,7,5,6,0,8,10,14,13,11,11,1,0
2022-04-10 10:00:00,2,5,8,15,14,9,10,11,13,16,12,17,19,20,21,26,28,18,28,27,24,27,29,28,32,33,31,29,19,12,8,7,6,7,4,3,6,4,0,0,6,4,7,6,2,3,4,3,3,2,0,1,0,0,1,2,4,0,3,9,8,6,7,6,8,9,8,11,14,12,12,13,11,9,13,17,9,6,7,9,11,8,12,14,11,12,16,12,12,6,11,9,7,6,0,5,7,10,12,4,6,7,2,0
2022-04-10 11:00:00,1,5,7,9,11,12,15,13,15,16,19,22,24,24,27,30,32,31,34,43,39,38,32,22,21,20,22,21,16,15,14,9,4,3,8,3,7,3,0,0,3,3,6,5,5,3,2,3,6,4,3,2,0,1,3,0,2,0,3,4,4,0,7,6,5,6,5,5,12,7,6,15,12,12,16,17,15,14,13,13,11,17,19,23,24,22,20,17,17,14,10,6,7,6,7,0,7,12,14,13,12,10,2,0
2022-04-10 12:00:00,2,6,10,12,12,14,15,14,18,21,19,21,21,26,28,31,35,35,39,35,35,34,32,28,27,22,28,26,24,18,20,22,18,11,10,9,7,6,0,0,7,10,7,11,10,9,6,4,3,1,2,1,0,2,3,0,4,8,9,15,18,13,18,17,17,15,9,16,16,0,16,15,15,20,18,21,17,12,11,7,10,13,15,13,15,15,19,16,6,15,16,15,14,14,13,14,10,14,16,14,14,4,3,0
2022-04-10 13:00:00,2,7,11,12,13,15,15,17,23,31,30,33,35,38,40,43,43,44,46,49,46,45,44,32,35,36,29,31,26,17,18,19,13,13,11,10,8,5,0,0,6,6,9,8,7,4,7,2,1,4,3,1,2,3,4,7,8,5,6,10,11,11,17,17,11,13,14,16,17,10,14,18,13,21,26,17,16,14,11,10,14,19,22,36,33,30,20,16,17,15,16,15,16,14,13,12,10,12,13,8,7,4,1,0
2022-04-10 14:00:00,0,9,13,11,16,13,15,14,12,14,16,18,17,24,25,27,18,26,27,27,29,28,29,29,29,28,28,27,22,24,21,20,15,13,12,10,10,11,0,0,12,10,12,8,7,10,7,4,1,2,3,2,0,1,4,4,5,4,8,13,16,9,10,14,10,11,10,14,13,15,14,19,20,18,25,33,34,37,35,34,31,33,20,28,29,28,22,17,16,11,14,11,10,9,8,9,8,10,13,13,10,5,2,0
2022-04-10 15:00:00,0,4,10,11,15,11,8,9,9,12,13,12,15,21,22,22,26,26,25,29,28,26,26,22,20,20,18,28,27,26,28,25,21,18,18,16,12,9,0,0,8,7,13,12,9,9,5,3,3,2,7,1,1,2,5,5,6,8,10,10,12,17,19,15,13,10,12,12,13,14,15,16,16,22,25,24,30,29,25,26,26,25,23,22,30,27,23,21,20,11,14,16,15,10,10,0,12,16,17,13,9,6,1,0
2022-04-10 16:00:00,1,9,13,14,18,15,16,15,13,14,9,14,15,14,13,16,16,15,15,27,26,26,27,27,26,21,20,16,18,24,25,22,18,16,15,16,14,12,0,0,8,11,14,12,11,13,9,8,7,2,5,0,2,1,10,4,13,11,14,18,19,20,8,17,14,13,15,15,15,14,15,16,19,28,30,32,41,36,36,31,28,24,25,25,21,24,27,23,23,20,18,13,11,11,11,7,9,12,13,13,8,4,3,0
2022-04-10 17:00:00,1,6,11,7,10,9,8,7,9,14,16,18,18,20,20,21,24,18,23,23,21,18,17,13,12,18,14,13,21,27,25,24,23,18,19,15,15,12,0,0,11,12,15,13,11,9,4,3,1,0,1,1,0,1,11,12,12,8,6,9,10,6,9,5,6,7,6,10,7,9,10,9,10,15,19,26,28,30,29,28,22,29,27,29,31,29,31,28,28,26,23,19,14,13,14,11,14,11,8,10,9,4,1,0
2022-04-10 18:00:00,0,7,15,13,13,10,9,8,8,12,10,12,8,8,11,13,13,14,13,12,16,15,13,10,13,12,13,19,17,19,18,20,24,20,16,15,14,13,0,0,12,15,17,15,14,12,5,2,5,0,2,0,3,2,3,5,7,8,2,3,9,7,6,7,7,8,9,8,8,7,6,5,11,17,7,24,30,29,33,34,30,31,32,36,38,40,36,31,27,25,19,14,14,14,11,0,10,12,8,12,9,7,2,0
2022-04-10 19:00:00,0,9,13,15,18,17,12,9,8,7,6,6,7,10,4,7,8,7,9,7,10,9,7,6,5,6,11,8,11,17,15,17,15,13,12,14,13,9,0,0,11,10,9,0,6,5,5,5,1,2,1,0,0,1,2,4,5,2,4,3,4,3,6,11,8,2,6,7,3,4,7,13,7,6,10,11,18,22,24,28,25,28,28,30,22,30,30,25,25,21,17,14,12,11,10,7,6,7,6,7,6,2,1,0
2022-04-10 20:00:00,0,5,7,6,7,6,6,5,4,8,3,7,7,9,10,12,13,10,10,9,9,11,12,11,8,8,10,12,6,10,11,10,12,6,8,5,7,7,0,0,11,0,11,11,6,5,2,1,0,2,0,1,0,0,3,3,5,4,3,1,3,4,4,5,4,2,5,6,4,3,3,4,5,9,12,15,20,25,16,27,32,35,31,24,27,27,25,22,20,17,15,13,9,12,6,12,8,11,12,11,9,2,1,0
2022-04-10 21:00:00,0,5,10,7,11,6,8,7,8,9,6,10,2,9,7,8,8,9,8,7,8,13,14,8,7,8,7,8,9,14,15,12,13,10,10,8,7,7,0,0,9,9,11,5,6,5,4,3,0,2,2,1,0,0,3,4,0,10,9,8,4,6,10,10,5,9,10,7,15,14,13,12,10,11,11,14,16,20,18,25,28,26,22,25,26,25,23,17,17,14,15,10,14,8,7,7,6,4,5,7,3,2,0,0
2022-04-10 22:00:00,0,5,11,10,10,7,7,6,5,5,3,4,4,5,8,8,5,7,5,4,4,5,4,7,5,3,5,2,5,3,7,9,6,6,5,7,4,8,9,8,11,8,10,6,10,7,5,2,4,3,2,1,2,0,3,3,1,3,0,4,6,7,8,0,6,5,6,7,8,9,11,12,10,11,13,12,17,13,10,16,18,30,31,33,30,18,27,25,24,22,17,8,8,15,14,9,3,8,15,11,7,1,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,5,5,9,0,3,8,9,6,7,8,7,6,5,2,8,6,7,7,6,5,5,3,4,0,0,3,0,0,0,0,1,2,2,2,1,1,2,2,2,3,3,4,4,3,6,3,4,4,2,4,7,8,9,7,10,17,16,21,21,23,6,23,20,14,11,5,9,8,6,5,2,6,0,7,5,4,5,2,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,2,4,9,15,20,19,25,26,23,13,11,28,29,32,35,38,38,45,46,44,50,48,44,42,40,38,37,30,25,15,11,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,2,3,3,4,4,3,5,5,1,6,6,7,8,11,15,18,19,20,17,19,17,18,11,20,20,24,25,24,22,16,10,3,2,3,4,3,4,5,0,3,4,6,7,0,2,0,3,5,2,1,2,1,0,1,1,0,0,3,5,7,8,8,7,6,3,3,0,5,4,5,7,8,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
