Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌호수.한솔병원,9_잠실역.롯데월드몰,10_잠실역.잠실대교남단,11_잠실대교전망쉼터,12_자양동잠실대교북단,13_동서울우편집중국앞,14_광진구청,15_광진경찰서,16_구의사거리,17_구의2동주민센터입구,18_어린이대공원후문,19_중곡동입구,20_신성시장,21_중곡동종점,22_대원고교앞,23_용암사입구,24_면목동,25_용마산역,26_용마폭포공원,27_면목동금호어울림아파트,28_한양수자인사가정파크,29_면중초등학교,30_중화중학교,31_중화중학교삼거리,32_면목본동파출소,33_동원시장,34_망우3동주민센터.혜원여중고후문,35_상봉신협,36_면목6거리,37_서울창업카페상봉점,38_면목2동주민센터,39_면목2동,40_동서그랜드맨션,41_면목5동,42_면목2동한신아파트,43_신성은하수아파트,44_서울우유앞,45_중랑역.동부시장1,46_상봉역.중랑우체국,47_상봉1동주민센터,48_신내쌍용아파트,49_쌍용아파트신내테크노타운앞,50_엘지아파트앞,51_신현중학교,52_중랑구청,53_중랑구청사거리,54_성원아파트경남아너스빌앞,55_국민은행망우동지점,56_망우지구대,57_상봉터미널,58_망우3동주민센터.혜원여중고후문,59_동원시장,60_면목본동파출소,61_중화중학교.다문화가족지원센터,62_면중초등학교,63_면목동금호어울림아파트,64_면목동대원칸타빌아파트,65_용마폭포공원,66_용마산역,67_면목동,68_용암사입구,69_대원고교앞,70_중곡동종점,71_신성시장앞,72_중곡동입구,73_어린이대공원후문아차산역,74_구의2동주민센터입구,75_구의사거리,76_광진경찰서,77_광진구청,78_자양동잠실대교북단,79_잠실대교전망쉼터,80_잠실역.잠실대교남단,81_석촌호수.한솔병원,82_석촌역,83_송파역,84_가락시장.가락시장역,85_문정로데오거리입구,86_문정법조단지.건영아파트,87_장지역.가든파이브,88_복정역환승주차장
2022-03-30 07:00:00,2,5,18,26,31,31,28,40,20,26,27,27,22,25,27,31,33,53,56,54,23,15,11,12,17,19,20,18,17,12,14,13,9,5,6,4,3,0,4,4,8,11,13,15,12,7,6,10,5,11,8,12,18,21,23,27,31,31,33,37,44,53,62,67,61,50,55,57,64,68,68,61,44,40,37,37,35,45,41,31,26,28,20,17,9,5,3,0
2022-03-30 08:00:00,2,4,16,18,23,33,35,39,21,23,0,27,28,31,34,37,34,39,44,43,46,42,43,45,47,40,45,43,40,36,19,18,14,14,13,10,8,6,5,6,10,13,16,19,22,23,23,22,21,19,16,11,13,18,22,27,32,39,42,43,49,52,53,57,54,44,45,46,48,52,56,48,48,51,45,40,38,44,45,33,37,35,33,30,15,7,1,0
2022-03-30 09:00:00,3,5,15,16,20,26,24,33,22,21,11,19,14,16,16,16,17,17,15,18,16,17,18,13,15,14,16,15,14,13,10,7,8,7,6,4,3,2,0,2,3,6,8,7,8,6,5,8,6,0,5,8,12,13,13,14,16,17,11,23,29,33,35,29,34,31,32,34,38,42,45,39,33,38,37,35,31,32,30,24,21,21,20,13,10,5,3,0
2022-03-30 10:00:00,1,2,8,11,18,23,21,23,14,11,4,11,11,12,14,15,13,18,19,20,20,21,22,22,20,19,19,21,18,16,11,11,10,10,6,6,4,3,4,3,4,6,5,4,4,5,4,4,5,3,3,6,9,11,11,13,15,16,17,21,24,26,25,23,23,24,26,28,29,29,31,30,30,30,21,30,29,27,26,17,13,14,13,7,6,6,1,0
2022-03-30 11:00:00,4,8,8,10,17,19,7,19,13,12,11,10,10,13,13,12,11,14,13,12,10,11,12,11,10,12,13,11,11,8,7,5,5,4,6,3,4,5,6,5,6,8,2,9,6,6,5,1,3,7,6,7,8,6,8,10,15,9,10,20,21,20,20,21,20,21,13,25,26,28,28,26,26,11,22,20,18,19,16,11,9,7,7,3,4,0,1,0
2022-03-30 12:00:00,2,3,19,22,28,30,27,26,17,15,14,12,12,13,15,19,19,19,18,17,15,13,16,10,15,12,11,16,9,14,14,13,14,12,12,7,0,8,7,7,8,9,4,10,9,9,9,8,11,13,13,8,11,13,16,10,16,16,18,20,29,31,32,31,26,26,27,26,27,31,31,25,26,26,28,25,20,19,15,13,10,10,9,7,5,7,3,0
2022-03-30 13:00:00,1,2,4,9,9,11,11,17,13,16,11,16,17,15,18,18,18,22,22,26,30,31,29,24,26,19,27,26,25,18,13,12,12,11,8,1,6,2,2,7,6,4,7,8,7,4,3,5,6,3,7,10,8,9,12,13,18,18,19,18,17,20,21,23,22,21,22,22,24,21,27,25,27,28,27,27,24,23,20,16,15,16,14,9,6,4,1,0
2022-03-30 14:00:00,2,5,8,8,13,10,10,13,13,16,0,17,13,16,17,18,17,17,17,15,13,13,13,13,13,10,9,16,22,25,21,23,20,20,14,12,9,6,5,7,5,6,5,6,3,3,4,3,5,4,3,5,6,4,7,13,12,14,13,12,18,14,17,15,16,16,16,15,26,28,27,26,19,18,17,18,17,18,10,10,5,9,7,6,5,2,1,0
2022-03-30 15:00:00,3,7,11,13,13,15,17,20,20,21,0,25,29,26,29,26,27,29,26,24,23,23,21,15,17,16,15,13,14,14,16,16,14,22,18,12,11,9,0,6,7,7,6,5,4,5,7,0,6,6,4,7,8,12,15,15,22,27,27,27,26,25,24,21,22,21,17,22,34,39,40,38,23,24,23,24,22,26,25,22,19,19,18,5,5,2,1,0
2022-03-30 16:00:00,3,14,17,22,27,30,31,32,34,36,34,34,33,35,32,33,35,37,34,32,32,34,30,26,26,25,24,23,21,20,21,18,17,15,13,10,7,6,5,5,4,5,6,6,7,5,8,0,9,4,8,6,7,9,11,14,22,24,22,31,50,50,50,49,48,44,42,27,46,47,46,39,26,25,25,23,22,23,21,21,19,14,16,11,10,5,1,0
2022-03-30 17:00:00,4,17,19,29,35,37,37,37,39,49,50,46,45,42,39,41,41,45,43,35,33,33,36,34,33,26,31,27,26,21,22,17,17,13,12,0,10,4,4,5,9,9,10,9,9,11,10,9,6,10,9,8,7,7,9,15,23,21,30,34,35,35,32,35,33,34,31,32,34,36,49,47,29,27,26,22,22,23,17,22,19,19,16,12,10,5,4,0
2022-03-30 18:00:00,1,11,25,51,58,60,62,63,60,63,63,60,55,57,58,61,62,61,62,58,56,55,51,47,46,45,40,31,33,26,21,17,16,11,10,9,7,6,7,5,8,4,7,7,12,10,9,8,9,8,10,16,19,18,20,22,29,33,34,35,36,35,37,36,34,38,38,39,37,37,39,34,36,34,32,31,28,28,27,31,24,21,16,13,12,6,3,0
2022-03-30 19:00:00,3,5,12,18,20,22,22,27,37,39,30,30,40,43,39,40,38,41,36,35,46,44,42,39,46,41,37,32,27,26,19,15,14,11,10,7,6,4,5,5,5,6,8,7,5,7,7,6,7,5,6,8,15,17,18,22,22,18,17,15,22,22,22,22,18,22,22,23,24,25,25,21,20,19,18,18,16,23,21,28,23,20,17,13,9,5,2,0
2022-03-30 20:00:00,2,7,10,14,21,21,23,25,28,32,27,35,36,38,27,39,38,44,43,37,36,35,36,30,34,30,29,25,25,24,18,18,15,13,12,11,9,7,5,4,4,5,3,4,6,5,7,4,6,1,0,6,7,7,9,10,14,16,18,19,21,22,20,19,18,19,16,14,18,19,25,19,13,13,10,9,5,9,4,9,10,10,9,10,9,2,1,0
2022-03-30 21:00:00,3,7,10,9,13,17,15,14,20,21,17,20,21,25,19,24,25,28,30,27,21,23,20,21,20,17,19,16,15,14,10,10,8,7,8,7,4,5,5,4,3,4,6,4,5,7,4,6,5,2,0,3,6,4,6,11,14,15,14,13,18,15,14,12,8,12,11,15,17,12,14,11,11,12,12,11,11,10,11,10,8,9,8,7,6,3,2,0
2022-03-30 22:00:00,1,2,9,18,19,19,21,25,23,23,22,20,23,29,28,30,29,31,32,27,25,24,22,21,24,22,21,20,20,16,10,8,9,7,8,9,0,8,2,6,5,3,4,3,5,5,4,4,3,2,0,1,5,4,9,4,12,12,10,11,13,14,13,6,13,14,15,17,17,17,14,13,13,12,11,10,9,8,5,8,9,8,7,5,4,3,0,0
2022-03-30 23:00:00,0,1,2,3,6,17,15,15,23,25,8,25,23,23,22,23,23,26,27,24,22,13,20,19,18,17,14,13,12,11,8,7,6,6,4,7,0,3,3,2,3,2,1,1,4,4,5,3,2,0,2,1,4,0,4,5,8,8,10,4,9,9,8,9,8,6,9,9,3,10,7,7,7,6,4,3,5,4,0,9,4,6,5,3,0,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,2,3,4,7,9,10,11,12,21,5,0,21,20,21,23,24,23,16,13,17,17,18,17,20,19,0,18,0,17,15,6,14,11,10,10,8,9,7,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,3,1,4,4,5,8,5,6,6,5,7,6,8,7,5,7,10,10,9,11,10,9,10,5,8,4,8,7,6,4,6,8,7,6,7,0,6,0,6,11,8,12,11,10,14,14,16,13,13,12,13,15,16,22,25,26,32,33,35,39,40,41,22,41,42,45,46,21,48,53,48,40,39,38,36,33,30,27,19,18,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,4,7,4,7,8,7,6,7,6,6,7,8,7,8,9,8,12,10,11,10,4,9,8,7,3,2,8,7,5,5,4,3,3,3,2,2,1,0,2,3,4,4,4,2,2,3,0,4,2,5,4,9,10,10,14,14,16,18,21,26,27,30,32,33,33,33,34,36,44,46,39,33,34,33,27,35,27,25,18,15,19,19,18,12,6,3,0
2022-03-31 07:00:00,3,9,19,19,21,27,33,31,18,17,9,17,18,20,20,21,26,39,45,40,20,14,17,16,25,26,19,27,26,15,15,14,11,8,8,2,5,0,1,1,6,17,16,15,10,9,6,10,11,12,11,15,21,24,29,30,31,33,37,43,47,43,48,49,50,52,56,56,60,62,68,60,56,55,50,46,47,39,36,28,28,26,25,17,13,5,1,0
2022-03-31 08:00:00,1,5,26,24,26,32,32,37,19,20,21,24,23,29,31,33,32,48,44,43,41,41,44,46,50,23,50,48,45,37,18,17,14,12,8,7,4,6,7,7,8,12,15,15,15,13,14,13,15,17,17,16,21,23,19,26,27,28,28,36,40,42,36,36,45,45,47,48,47,54,59,51,47,49,50,48,45,49,45,35,36,36,38,34,19,13,4,0
2022-03-31 09:00:00,3,6,12,14,16,19,20,36,13,16,0,15,18,20,19,20,20,28,28,29,28,27,27,26,29,28,27,26,27,24,11,10,10,11,8,6,6,7,0,6,7,7,7,6,6,7,6,1,6,4,7,8,8,9,10,16,20,23,24,26,30,32,35,36,33,33,34,35,39,40,45,42,38,37,36,33,29,30,27,22,19,17,14,20,11,6,3,0
2022-03-31 10:00:00,1,3,7,8,10,15,21,20,9,10,9,9,9,10,11,11,10,18,19,17,15,13,11,12,14,13,13,12,13,11,10,7,10,5,7,6,3,4,5,5,6,7,7,5,7,9,7,8,9,7,6,6,10,9,9,7,16,17,19,22,27,30,30,33,32,30,31,32,31,31,32,31,32,29,28,26,24,16,17,12,13,14,12,11,6,4,2,0
2022-03-31 11:00:00,2,3,5,8,9,9,13,12,11,12,0,10,9,10,11,10,8,13,14,14,12,13,8,12,11,12,8,7,10,7,8,5,4,3,5,3,3,0,3,4,7,5,6,5,5,4,6,3,9,4,9,7,7,9,9,11,11,13,14,15,17,17,16,12,15,19,15,20,21,22,24,22,18,18,18,20,21,24,23,17,12,8,12,11,9,3,2,0
2022-03-31 12:00:00,1,3,8,4,11,13,14,15,11,12,0,14,12,13,15,13,9,13,12,14,11,12,11,13,13,12,9,10,11,8,8,7,6,3,4,1,5,3,0,4,2,4,6,6,6,6,5,6,7,3,7,8,12,15,14,15,17,16,16,17,23,21,22,21,21,20,22,22,23,29,30,26,24,24,22,21,18,20,19,16,15,8,9,4,5,3,2,0
2022-03-31 13:00:00,1,2,9,12,15,18,20,16,16,17,0,13,11,15,16,17,16,20,20,19,20,20,19,13,20,16,8,15,7,13,7,6,5,5,4,4,3,4,3,4,6,6,7,5,6,3,2,4,3,4,5,7,8,10,11,13,15,16,20,19,20,21,24,23,22,22,21,21,23,24,28,23,23,23,21,23,21,23,22,14,13,12,10,7,5,2,1,0
2022-03-31 14:00:00,2,3,6,8,9,8,7,11,12,13,0,12,12,14,13,15,16,14,16,12,13,12,10,13,12,10,11,7,10,8,7,8,7,5,6,3,1,0,0,2,0,4,3,5,4,4,2,2,4,0,5,4,6,7,8,8,17,17,18,17,21,15,19,15,17,16,15,16,15,22,23,20,19,20,19,18,18,18,17,14,11,13,11,10,7,4,1,0
2022-03-31 15:00:00,3,8,10,16,26,27,29,29,23,25,24,28,26,34,39,28,28,32,30,25,22,26,17,16,15,13,12,11,21,23,23,22,18,15,12,9,5,4,2,6,7,7,5,6,8,6,5,3,6,7,6,9,16,16,14,14,20,23,22,19,29,31,24,24,24,29,27,23,29,28,28,21,19,17,17,16,15,16,15,17,16,15,12,5,4,3,1,0
2022-03-31 16:00:00,2,7,11,16,25,27,29,31,31,32,31,31,29,34,42,42,40,41,39,33,32,29,27,27,26,24,25,23,20,19,23,21,20,22,18,15,10,6,13,6,12,11,10,8,7,6,6,7,5,7,7,11,14,12,13,14,16,35,39,42,51,57,55,48,49,40,43,41,53,62,63,61,38,37,37,35,31,30,26,18,15,14,15,12,9,5,4,0
2022-03-31 17:00:00,3,15,17,26,30,37,39,38,35,33,37,37,36,41,33,43,44,47,42,38,35,33,29,26,28,29,27,27,28,26,21,19,18,16,13,14,5,11,9,8,7,6,8,7,7,9,7,7,9,10,5,10,9,13,15,20,26,25,26,30,34,34,33,30,31,33,26,31,36,43,46,44,36,37,31,33,29,28,26,29,23,18,16,10,8,7,1,0
2022-03-31 18:00:00,3,12,20,52,54,55,57,54,49,51,40,47,45,47,48,52,49,65,67,61,57,57,55,53,53,51,48,39,35,27,23,21,19,15,13,10,7,8,7,8,10,10,10,9,11,13,11,3,13,9,8,15,13,15,21,29,31,34,35,34,38,33,35,33,23,32,32,32,31,34,35,29,23,22,20,19,22,23,20,26,24,24,22,18,16,15,3,0
2022-03-31 19:00:00,2,11,16,21,21,22,22,28,34,37,31,33,36,40,39,40,37,43,37,36,28,29,29,26,34,30,28,27,24,23,15,13,10,10,10,9,9,8,9,7,10,9,8,5,8,7,5,4,5,4,2,4,7,7,8,10,17,17,19,22,23,22,23,22,22,22,23,23,24,23,28,23,20,17,16,15,12,13,11,15,12,14,12,8,5,6,3,0
2022-03-31 20:00:00,2,7,11,17,19,23,24,24,29,30,28,31,32,35,37,28,29,43,41,39,37,33,33,31,31,29,28,24,19,17,16,15,13,9,9,9,8,7,6,5,4,5,6,5,6,5,4,3,2,4,3,5,5,6,8,8,18,19,18,17,17,18,19,14,18,18,17,20,19,18,18,15,15,15,13,9,11,9,0,11,10,12,10,8,6,3,1,0
2022-03-31 21:00:00,1,7,3,9,14,16,15,16,21,25,21,24,25,26,29,29,24,34,33,29,26,23,25,24,24,14,22,20,20,13,16,14,12,10,6,8,7,5,4,4,4,3,3,3,4,6,5,1,6,0,0,6,7,9,11,12,15,16,14,13,11,16,12,12,13,13,12,12,19,20,21,19,17,15,13,12,11,12,11,12,14,9,7,5,4,4,4,0
2022-03-31 22:00:00,1,11,10,18,17,17,16,20,26,27,24,24,23,24,25,26,21,31,30,26,23,25,27,27,32,28,23,21,18,14,10,9,8,6,6,7,1,5,4,3,3,4,2,4,4,5,3,2,1,2,1,3,9,10,10,11,14,14,13,17,15,13,12,11,7,13,12,14,24,24,25,24,16,15,13,13,13,13,9,12,11,14,11,8,9,5,2,0
2022-03-31 23:00:00,1,0,0,0,5,5,7,11,14,12,13,17,12,16,15,18,17,24,21,21,20,19,18,16,28,26,21,18,15,13,12,7,8,3,5,3,3,6,4,3,0,3,2,0,3,4,2,3,4,2,2,3,4,3,3,6,9,8,7,8,7,6,8,5,6,9,8,8,7,9,8,7,7,5,6,7,8,7,4,11,5,9,6,5,4,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,3,4,6,8,9,10,11,17,8,0,17,17,18,19,18,16,14,14,17,9,16,0,15,0,17,8,0,0,16,11,10,9,8,7,5,8,6,7,0,0,0,8,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,4,3,1,5,6,4,5,4,4,0,5,5,7,8,7,9,7,6,8,6,7,10,8,9,8,7,7,6,7,6,6,5,4,3,2,0,4,0,5,6,6,7,7,5,4,5,12,11,12,11,10,11,12,17,18,21,23,24,28,32,34,36,37,22,39,42,45,23,48,53,52,48,44,44,42,42,41,36,25,21,21,18,14,0,0,0,0
2022-04-01 06:00:00,0,4,7,8,11,13,10,8,9,10,4,8,5,8,9,10,10,11,6,11,12,10,8,7,10,9,7,8,6,5,7,6,4,3,4,3,2,5,0,7,4,8,7,8,8,5,7,2,6,5,6,8,12,13,14,16,13,19,18,19,25,29,30,34,31,30,32,31,32,38,43,37,32,25,34,35,35,28,24,21,20,17,13,13,12,6,5,0
2022-04-01 07:00:00,1,5,17,23,30,29,36,38,35,14,12,16,15,14,17,20,21,42,43,39,18,17,13,19,26,27,28,30,30,19,19,18,13,6,5,3,4,3,3,3,5,9,11,11,14,13,11,12,12,12,10,19,28,31,32,33,35,36,40,46,44,49,50,52,54,54,57,56,58,63,62,58,54,40,38,34,35,41,35,29,30,26,24,20,9,5,2,0
2022-04-01 08:00:00,5,14,26,22,25,30,27,30,23,21,14,23,19,21,28,32,30,41,42,40,39,35,37,39,40,33,42,40,38,28,20,15,14,14,13,12,11,9,0,11,10,13,16,13,14,16,13,15,15,16,15,14,15,17,21,26,28,37,40,47,54,57,63,64,62,57,55,52,51,56,63,55,43,55,54,51,45,46,43,35,34,42,36,32,21,7,3,0
2022-04-01 09:00:00,3,5,8,9,10,16,34,37,16,14,15,15,17,18,19,20,18,25,23,28,29,29,30,30,28,16,19,22,27,21,10,9,6,6,7,4,3,1,1,7,3,5,8,5,5,7,6,3,4,5,4,5,10,11,14,15,17,17,18,18,23,27,30,31,28,28,29,32,38,40,45,42,35,29,28,27,26,33,31,21,19,17,16,13,6,5,2,0
2022-04-01 10:00:00,0,5,8,9,14,17,14,15,10,11,9,11,8,11,11,11,12,14,15,15,14,15,14,7,15,14,12,9,12,14,11,9,7,6,5,4,2,2,1,4,5,5,6,6,6,5,4,5,3,1,4,4,8,9,10,11,15,19,20,25,28,33,34,36,36,36,17,35,34,34,34,29,25,34,33,34,33,34,32,22,17,13,11,8,7,6,0,0
2022-04-01 11:00:00,1,3,5,7,12,18,17,16,10,8,6,8,8,15,9,10,14,13,13,16,13,12,13,12,13,11,14,11,12,10,9,8,6,4,4,5,4,6,2,5,3,5,5,4,6,4,3,3,5,4,3,7,8,9,10,11,13,13,14,18,26,26,28,22,26,27,30,30,32,31,33,29,25,22,20,19,18,20,13,12,12,11,10,5,2,2,1,0
2022-04-01 12:00:00,2,2,7,8,13,14,16,16,14,13,0,16,16,15,17,18,17,26,27,24,24,24,23,23,22,23,15,22,19,17,10,8,7,6,9,4,8,1,8,7,8,7,8,5,4,2,3,3,2,3,4,7,8,8,9,10,15,14,17,21,27,26,26,25,23,22,23,22,26,27,30,28,28,29,26,24,21,20,19,15,13,11,10,7,5,3,2,0
2022-04-01 13:00:00,1,6,9,13,16,21,20,20,14,17,12,19,8,25,13,28,25,29,27,30,30,32,32,31,33,32,32,29,26,21,13,10,8,8,7,6,7,6,6,6,5,8,5,7,7,6,5,4,5,6,5,5,6,5,5,7,11,11,10,11,18,17,18,21,23,18,17,19,19,21,27,24,22,23,23,21,18,21,20,19,12,9,6,6,4,3,1,0
2022-04-01 14:00:00,0,6,10,11,11,12,13,14,12,17,19,15,15,19,20,18,17,17,17,19,18,19,18,15,13,12,11,11,15,17,13,15,14,13,12,12,9,7,6,6,3,5,2,4,6,5,6,0,7,8,9,8,7,9,13,13,14,15,16,17,19,19,18,21,21,19,18,22,24,26,28,27,21,20,21,22,19,21,20,13,11,9,6,6,5,2,1,0
2022-04-01 15:00:00,1,4,12,13,14,18,18,20,28,31,32,25,22,23,32,36,27,39,40,30,29,28,27,24,27,28,29,25,21,20,19,17,13,14,10,7,6,4,5,6,6,5,5,5,8,7,8,5,10,7,8,9,14,13,15,18,21,20,19,23,30,27,29,24,27,25,26,25,25,27,25,23,24,23,21,19,20,20,14,22,21,17,11,8,5,3,1,0
2022-04-01 16:00:00,2,11,13,15,25,29,31,29,33,38,29,35,33,35,38,34,34,42,38,38,35,34,33,31,28,25,23,23,22,19,19,19,17,14,13,11,11,9,8,9,7,6,5,5,9,9,7,6,7,6,7,11,13,13,11,12,20,24,22,22,40,43,42,43,46,45,44,43,48,52,54,44,30,31,31,25,24,23,22,24,19,20,19,17,15,4,1,0
2022-04-01 17:00:00,4,16,22,32,37,38,39,42,41,41,40,37,38,38,41,41,39,48,48,47,41,40,37,34,36,33,29,26,26,23,20,17,15,12,10,8,3,7,3,11,8,8,9,10,7,10,8,7,7,6,5,7,8,10,12,15,27,27,26,26,34,31,30,32,31,25,24,26,31,36,40,36,26,31,30,30,28,31,30,30,29,26,21,16,14,7,2,0
2022-04-01 18:00:00,3,20,32,61,64,65,62,55,45,51,50,48,45,60,61,62,60,63,61,56,55,52,51,43,48,43,40,32,28,27,26,26,23,16,13,10,9,6,4,10,7,8,7,6,7,10,11,12,8,11,9,12,16,21,26,35,45,42,41,45,48,47,45,43,42,40,40,36,38,41,40,37,33,38,37,34,34,35,36,29,25,25,22,25,20,10,3,0
2022-04-01 19:00:00,2,9,16,25,28,24,22,26,31,35,26,34,33,34,36,37,37,44,42,40,35,34,33,32,28,28,24,23,21,22,20,19,17,15,10,9,8,6,9,8,7,9,8,9,7,9,9,7,5,7,8,7,9,12,13,14,24,23,22,23,26,31,33,34,32,31,29,30,31,30,31,30,27,27,24,20,18,16,0,30,18,16,16,15,9,4,3,0
2022-04-01 20:00:00,1,5,6,7,10,12,13,19,29,31,0,30,29,35,36,37,36,38,35,31,27,27,25,24,26,24,23,22,18,17,14,13,9,5,5,3,3,2,1,4,0,3,5,5,6,7,6,1,2,3,3,6,7,8,10,11,16,12,11,13,15,17,11,9,16,16,9,13,17,16,17,18,16,15,12,12,12,12,11,17,16,15,14,10,6,2,1,0
2022-04-01 21:00:00,2,8,13,15,18,21,17,25,34,35,29,32,31,33,34,36,37,34,36,35,32,30,29,24,25,23,25,23,19,10,8,10,9,7,5,5,3,5,4,4,3,2,0,4,4,6,2,1,2,5,4,3,6,5,8,7,13,16,13,17,16,13,11,10,9,8,12,10,16,18,18,9,10,9,7,7,10,6,6,10,11,6,5,7,3,2,0,0
2022-04-01 22:00:00,1,9,10,12,12,12,12,14,25,26,25,28,29,30,32,34,23,32,30,25,24,23,20,19,22,17,13,21,19,18,16,17,9,13,10,11,10,6,4,7,6,3,5,4,4,7,4,3,3,3,2,3,7,8,9,13,15,12,13,13,12,14,13,13,9,12,12,13,16,16,14,16,14,13,13,14,12,11,10,10,7,6,7,5,6,3,2,0
2022-04-01 23:00:00,0,1,2,4,7,6,7,14,13,15,16,15,20,22,23,19,17,24,22,20,17,15,16,15,18,16,15,13,12,11,6,5,6,4,4,5,4,4,5,4,4,3,2,3,6,6,5,2,4,3,1,2,6,8,4,9,14,14,13,14,12,13,13,12,5,10,9,10,8,10,13,11,15,12,11,6,10,4,2,8,6,6,4,7,4,3,1,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
