Unnamed: 0,1_화계사입구.종점,2_화계사입구.한신대학교대학원,3_수유동삼양탕앞,4_화계사입구사거리,5_화계사입구,6_빨래골입구,7_롯데마트삼양점.래미안1차아파트,8_삼양초등학교,9_강북청소년문화정보도서관입구,10_삼양동사거리,11_송천초등학교.미아뉴타운입구,12_미아초교,13_길음동동부아파트,14_길음역,15_성북우체국현대백화점,16_성가복지병원,17_종암경찰서,18_종암동주민센터,19_숭례초교,20_고려대역.고대앞삼거리,21_홍파초등학교,22_제기동주민센터.서울약령시앞,23_경동시장,24_청량리수산시장,25_청량리역환승센터,26_서울성심병원,27_떡전교앞,28_서울시립대학교앞,29_전농로터리시장.동부교육지원청,30_전농래미안크레시티아파트,31_동대문중학교,32_답십리1동주민센터.래미안위브,33_신답역명문예식장,34_마장동주민센터,35_마장역,36_성동노인복지관,37_마장동금호아파트,38_한양대부속고등학교,39_한양대정문,40_성동교남단,41_성동구민종합체육센터,42_서울숲,43_뚝섬서울숲남문,44_뚝섬서울숲,45_뚝섬서울숲,46_뚝섬서울숲남문,47_서울숲,48_성동구민종합체육센터,49_성동교남단,50_한양대정문앞,51_한양대앞.한양시장,52_한양대부속고등학교,53_마장동금호아파트,54_마장역,55_마장동주민센터,56_신답역명문예식장,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_서울시동부교육지원청.해성국제컨벤션고교,61_서울시립대입구,62_떡전교앞,63_서울성심병원,64_청량리미주아파트.동대문세무서,65_청량리역환승센타,66_경동시장앞,67_홍파초등학교,68_제기동한신아파트앞,69_고려대역.고대앞삼거리,70_숭례초등학교,71_종암동주민센터,72_종암경찰서,73_성가복지병원,74_현대백화점,75_길음역,76_길음동동부아파트,77_미아초교,78_송천초등학교.미아뉴타운입구,79_삼양동사거리,80_강북청소년문화정보도서관입구,81_삼양초등학교,82_롯데마트삼양점.래미안1차아파트,83_빨래골입구,84_화계사입구,85_화계사입구사거리,86_수유동삼양탕앞,87_화계사입구.한신대학교대학원,88_화계사입구.종점(가상),17_종암사거리입구,72_종암사거리입구
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 04:00:00,0,2,0,3,5,9,16,6,7,14,13,13,15,14,9,12,,10,11,10,11,11,8,7,5,4,8,10,10,13,0,15,0,0,0,17,16,0,5,14,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0
2022-03-21 05:00:00,1,2,2,2,3,4,5,5,5,7,10,13,14,9,10,13,,11,17,16,8,8,0,6,8,7,6,7,5,9,10,9,11,11,10,7,7,6,3,2,1,2,0,1,1,0,3,2,3,3,0,1,2,3,3,1,2,2,3,4,5,4,5,3,4,4,3,6,3,5,0,,0,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,16.0,5.0
2022-03-21 06:00:00,1,3,1,6,2,5,6,5,6,10,9,14,13,11,11,15,,18,19,19,10,18,14,10,10,11,13,10,11,17,20,19,20,13,21,18,15,13,14,10,6,3,4,2,3,2,3,2,3,5,1,2,4,6,5,4,2,4,4,5,7,7,8,6,6,5,4,1,5,4,4,,5,3,4,1,3,2,2,2,0,1,1,0,0,0,0,0,16.0,4.0
2022-03-21 07:00:00,1,5,3,7,10,12,13,14,18,25,29,34,29,18,21,23,,30,25,25,26,24,17,18,18,20,27,25,19,25,28,32,30,26,30,33,25,24,20,18,6,5,2,1,0,0,5,6,8,11,12,14,15,18,17,10,14,16,19,21,18,17,16,15,11,10,9,11,9,10,11,,10,9,7,8,8,4,4,10,11,4,3,0,2,0,1,0,25.0,11.0
2022-03-21 08:00:00,1,4,4,3,8,8,7,7,9,15,19,26,28,20,21,24,,28,28,23,24,21,17,16,19,19,23,24,24,29,32,33,34,34,33,33,26,25,18,15,9,3,1,2,0,0,8,11,10,7,5,9,8,12,13,16,18,17,14,23,24,28,32,28,19,20,21,20,25,24,26,,24,14,12,12,12,12,11,10,8,11,11,5,4,0,0,0,24.0,25.0
2022-03-21 09:00:00,1,2,3,4,3,4,5,5,6,9,12,15,16,17,18,17,,20,26,23,21,17,14,12,12,9,14,12,12,17,19,20,20,20,18,18,17,13,11,10,5,2,0,0,0,0,8,9,6,9,8,8,7,13,14,13,12,13,15,13,11,14,17,15,12,10,10,11,11,7,9,,7,6,7,5,4,3,4,4,2,5,2,1,0,0,0,0,16.0,8.0
2022-03-21 10:00:00,1,3,2,2,4,6,10,8,11,11,13,15,18,13,15,17,,13,16,19,15,15,14,12,11,12,10,8,10,10,12,15,16,16,17,19,18,18,12,10,7,1,0,0,1,0,2,3,3,4,3,5,6,8,7,3,6,5,6,8,10,11,9,8,10,12,7,11,8,8,10,,10,10,11,10,6,5,3,2,1,4,2,2,1,0,0,0,16.0,12.0
2022-03-21 11:00:00,1,1,1,4,2,5,6,0,3,8,5,10,11,8,13,16,,11,11,8,10,10,12,10,9,10,12,12,12,14,16,16,15,16,15,14,12,9,5,4,3,1,0,1,0,0,4,4,10,7,11,13,8,14,9,10,11,10,8,14,10,7,8,7,8,11,11,12,9,13,12,,9,8,7,6,5,5,4,3,1,3,1,1,2,0,0,0,10.0,13.0
2022-03-21 12:00:00,0,3,2,2,4,7,8,5,6,8,7,11,13,6,8,6,,19,18,15,14,13,10,10,12,11,13,13,11,12,14,17,18,17,20,20,17,15,10,8,7,3,1,0,0,0,3,5,5,7,7,10,11,11,9,10,9,7,11,9,13,15,14,13,12,13,14,15,19,17,17,,16,16,17,14,11,11,9,8,5,6,4,1,2,1,0,0,18.0,17.0
2022-03-21 13:00:00,2,4,5,6,6,5,6,5,7,8,10,13,14,14,16,14,,14,15,15,14,14,13,15,12,11,10,9,8,10,11,12,12,13,11,11,9,8,11,9,7,6,2,3,4,3,5,6,6,7,8,11,9,15,19,18,20,16,14,15,13,9,8,13,12,17,16,11,14,14,15,,15,15,10,10,11,8,6,5,5,4,2,3,1,2,0,0,14.0,16.0
2022-03-21 14:00:00,9,10,11,3,13,13,10,6,6,7,8,11,12,13,14,12,,13,15,18,18,16,13,14,9,9,8,7,6,7,10,10,10,8,9,8,7,12,7,6,2,3,0,1,3,0,4,9,4,10,9,14,5,15,17,10,18,17,15,13,13,13,14,14,14,18,17,16,17,15,14,,13,11,11,9,11,9,7,6,8,6,5,6,5,1,0,0,10.0,14.0
2022-03-21 15:00:00,3,9,9,11,12,12,14,12,9,15,18,17,18,18,12,13,,10,11,11,13,12,11,10,10,9,11,9,18,6,8,10,8,7,8,7,9,15,9,8,2,1,0,2,1,2,5,11,13,12,13,19,18,17,20,18,17,15,13,27,27,21,15,19,15,15,14,12,16,17,18,,16,19,16,15,10,10,7,8,7,7,7,2,2,0,0,0,11.0,19.0
2022-03-21 16:00:00,2,3,4,2,4,4,4,6,7,8,10,16,17,16,19,16,,13,12,12,13,11,14,13,16,12,17,19,22,22,22,19,17,15,14,13,12,11,12,10,5,4,3,2,3,2,7,11,16,22,21,31,29,28,28,24,20,17,17,20,16,15,16,18,20,27,29,20,27,23,19,,18,19,18,21,15,16,14,14,12,14,8,5,3,1,0,0,14.0,17.0
2022-03-21 17:00:00,2,2,3,2,6,9,10,6,8,10,8,9,12,10,14,15,,18,18,16,17,15,15,10,12,10,14,16,19,20,20,22,22,20,15,21,19,20,18,16,6,4,4,2,2,2,13,16,19,22,25,36,36,38,37,36,33,32,16,18,17,19,20,21,28,32,32,30,34,30,26,,28,26,27,24,21,21,17,17,16,9,6,5,2,0,1,0,15.0,31.0
2022-03-21 18:00:00,1,2,0,1,4,2,7,8,9,6,10,10,9,11,17,19,,15,17,17,15,14,15,21,26,22,23,26,24,27,29,32,33,29,27,25,19,15,12,15,11,5,3,1,2,2,12,15,23,29,28,36,35,35,34,36,31,29,26,24,26,25,27,27,27,33,33,37,43,39,35,,29,34,44,30,25,17,11,12,12,10,7,4,3,0,0,0,18.0,32.0
2022-03-21 19:00:00,0,1,1,0,1,4,4,4,3,5,7,6,8,11,13,12,,11,11,12,9,8,10,9,25,18,15,14,13,18,15,16,14,11,9,9,9,13,13,12,10,8,0,1,2,0,7,11,19,19,19,25,23,25,23,22,21,19,15,18,17,16,16,15,18,20,20,21,23,22,20,,20,24,44,33,25,18,16,15,15,13,10,7,6,2,0,0,11.0,19.0
2022-03-21 20:00:00,1,2,0,0,2,4,4,1,3,4,5,8,11,12,15,22,,19,5,15,16,0,0,15,11,10,7,8,8,9,9,10,11,10,10,8,7,9,8,9,7,5,3,0,1,1,6,9,11,14,15,22,23,28,20,24,20,14,16,15,13,10,9,8,12,13,8,11,15,13,14,,11,17,18,14,10,7,5,5,7,7,6,5,4,2,0,0,21.0,11.0
2022-03-21 21:00:00,0,1,0,1,1,3,2,0,2,2,3,3,4,7,4,7,,3,5,4,5,3,4,3,6,7,9,10,8,9,9,10,9,8,8,6,7,6,6,5,4,1,2,0,0,1,6,14,18,23,14,23,25,25,26,24,21,19,14,11,13,11,12,11,15,15,7,14,17,14,14,,16,18,20,19,12,6,4,8,3,6,2,1,0,0,0,0,5.0,16.0
2022-03-21 22:00:00,0,0,0,0,1,2,1,2,0,3,1,2,6,8,11,13,,7,3,6,5,4,4,5,11,7,8,10,8,7,6,9,5,8,7,4,5,6,5,2,3,0,0,1,1,0,4,5,7,11,10,16,17,20,21,21,19,16,13,10,8,9,0,9,12,10,10,13,14,12,9,,11,11,14,9,7,5,4,2,3,2,5,0,4,0,0,0,13.0,13.0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,5,0,4,2,2,0,0,0,2,3,1,3,2,2,0,1,0,0,0,1,3,5,6,9,13,24,11,27,25,19,17,9,8,6,8,7,6,5,8,6,8,5,10,8,7,,6,10,7,6,5,4,4,2,3,2,2,0,1,0,0,0,0.0,6.0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 04:00:00,1,1,2,3,5,10,16,6,17,18,15,16,18,17,9,14,,12,13,11,12,11,11,7,6,5,8,9,11,15,0,16,0,4,0,17,15,14,8,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0.0
2022-03-22 05:00:00,1,2,4,3,3,5,5,6,10,9,9,10,9,9,10,8,,11,11,10,13,12,6,8,6,4,6,7,8,11,12,9,11,11,11,10,7,6,5,1,4,3,0,0,1,0,3,1,3,1,2,0,1,3,4,0,4,2,2,4,4,3,2,4,7,10,0,9,6,10,9,,8,6,1,0,0,5,3,0,0,2,0,1,0,0,0,0,12.0,9.0
2022-03-22 06:00:00,0,3,1,3,2,4,4,5,4,7,8,13,15,14,10,10,,13,14,13,13,12,12,10,9,7,7,8,10,17,19,18,18,16,18,16,13,12,7,7,7,5,0,0,1,0,3,4,5,4,3,5,3,5,3,4,5,3,4,4,6,7,4,8,6,5,3,3,3,3,4,,7,5,4,3,2,2,3,1,0,2,1,0,1,0,0,0,11.0,4.0
2022-03-22 07:00:00,2,4,3,7,10,12,13,17,17,21,25,31,31,23,26,27,,23,26,21,19,15,16,15,18,17,25,24,17,27,28,35,35,34,33,38,29,25,22,19,6,4,0,0,1,0,6,7,10,9,8,7,9,11,9,12,11,10,10,12,13,17,18,15,16,15,12,11,15,9,11,,8,7,7,8,9,3,3,5,6,8,2,1,0,3,1,0,29.0,10.0
2022-03-22 08:00:00,1,4,3,4,7,10,9,8,10,16,22,31,31,20,18,19,,26,22,20,18,20,17,14,15,14,21,19,23,33,38,45,44,41,39,37,31,30,24,21,9,3,0,1,0,0,8,10,9,7,5,8,10,11,13,12,12,10,12,15,15,18,17,19,18,19,18,17,21,19,19,,14,8,9,8,8,9,8,8,7,9,9,7,6,7,2,0,19.0,18.0
2022-03-22 09:00:00,0,1,1,0,5,7,8,10,11,13,16,17,19,15,14,16,,20,24,23,23,16,15,16,18,15,17,10,11,20,22,24,24,22,19,18,18,15,11,10,10,4,3,0,0,0,6,5,6,9,7,9,10,13,13,7,12,12,8,12,10,11,12,10,11,11,11,11,14,14,17,,13,7,5,2,4,2,4,2,2,3,4,2,1,0,0,0,16.0,16.0
2022-03-22 10:00:00,0,2,0,5,3,4,5,3,5,6,14,15,15,19,19,22,,20,16,15,13,15,13,11,16,10,12,13,11,12,12,14,20,12,19,19,19,16,11,7,5,2,0,1,2,0,3,4,7,7,4,8,9,7,8,7,12,10,8,9,6,6,5,6,8,11,10,9,9,9,9,,10,8,6,8,4,6,5,2,4,3,2,1,1,0,0,0,15.0,10.0
2022-03-22 11:00:00,1,5,2,1,6,2,4,4,4,10,9,12,14,15,12,17,,19,18,19,18,16,10,12,16,15,13,9,8,6,11,11,9,8,9,8,7,9,13,7,2,1,0,0,0,0,2,4,8,10,6,10,6,8,9,8,8,7,8,9,6,6,7,8,8,17,5,10,9,7,8,,8,7,6,5,5,6,5,4,2,5,3,2,1,1,0,0,13.0,9.0
2022-03-22 12:00:00,1,3,2,2,5,6,6,0,7,10,12,7,15,11,13,14,,18,18,16,14,15,12,12,17,17,19,18,16,16,18,18,19,17,15,16,15,14,10,8,5,2,1,1,1,2,4,3,5,8,10,13,12,13,14,12,12,9,11,9,9,11,11,9,10,12,13,14,16,15,13,,17,19,18,17,10,6,6,7,2,4,2,1,1,1,0,0,16.0,18.0
2022-03-22 13:00:00,1,1,2,2,4,6,9,10,7,10,13,16,14,13,13,15,,18,17,17,16,12,13,12,17,17,16,15,12,12,11,13,13,11,13,11,14,12,10,9,6,3,1,1,2,0,2,5,6,9,9,11,3,11,10,11,10,10,10,11,11,9,9,9,8,11,10,9,10,10,11,,9,14,14,12,12,6,5,6,5,4,3,3,2,1,0,0,15.0,11.0
2022-03-22 14:00:00,2,7,4,3,8,9,8,5,4,8,8,10,6,7,9,10,,12,14,16,16,13,13,10,11,13,9,10,9,9,9,10,9,8,8,7,9,10,6,5,4,2,3,2,2,0,5,10,8,8,10,9,9,9,8,10,8,9,8,7,8,8,7,8,8,10,11,11,11,11,12,,15,13,14,12,11,8,8,5,3,3,3,2,2,1,0,0,7.0,16.0
2022-03-22 15:00:00,5,5,2,4,6,4,12,11,12,11,11,13,17,18,19,17,,16,17,15,13,15,13,10,14,13,15,14,17,16,16,15,17,18,17,18,15,15,11,9,2,3,2,1,1,0,5,12,13,14,11,19,11,18,17,12,17,12,15,23,23,21,24,22,20,24,17,24,24,23,25,,19,18,19,17,13,11,10,5,8,6,4,3,4,1,0,0,15.0,22.0
2022-03-22 16:00:00,4,3,0,5,4,8,6,7,7,12,11,12,13,14,17,18,,13,12,11,12,13,14,12,19,22,12,17,17,17,21,16,17,16,13,12,12,11,8,8,7,2,1,2,3,2,6,12,20,22,26,28,26,28,26,23,22,20,18,18,17,15,16,16,16,21,20,18,22,23,23,,16,22,21,18,14,15,12,13,15,12,8,5,3,1,0,0,17.0,15.0
2022-03-22 17:00:00,1,3,4,5,8,13,14,13,16,12,11,9,9,10,12,12,,19,19,21,20,20,19,17,22,24,21,21,23,21,20,23,24,24,21,20,15,13,13,11,6,4,3,2,1,1,9,14,17,18,19,27,27,30,29,18,19,15,17,18,22,17,17,20,22,23,25,24,27,23,24,,22,23,22,20,16,13,13,15,14,13,12,0,6,2,1,0,17.0,23.0
2022-03-22 18:00:00,0,2,3,0,7,11,9,6,8,8,10,10,9,12,17,20,,19,21,18,15,17,20,24,30,25,22,24,25,23,24,27,28,21,20,22,20,17,19,13,9,5,0,2,2,2,17,20,24,33,35,38,38,34,33,35,34,25,24,23,26,28,28,29,30,41,24,40,47,38,32,,26,28,35,30,21,14,10,10,4,10,7,5,4,1,0,0,20.0,28.0
2022-03-22 19:00:00,1,2,3,2,2,8,9,8,9,10,8,7,10,12,13,12,,17,17,16,9,7,11,15,18,17,16,11,9,14,16,15,15,11,10,9,6,7,8,9,6,4,1,2,4,3,6,12,16,19,17,37,36,39,36,30,30,24,17,17,15,15,14,16,19,22,21,13,21,20,16,,18,17,30,24,17,12,11,8,9,9,8,5,2,1,0,0,15.0,19.0
2022-03-22 20:00:00,0,1,0,1,1,3,2,1,1,5,3,7,5,8,16,16,,12,8,12,9,13,12,11,11,9,9,9,11,11,11,12,6,8,9,11,8,9,9,8,4,3,0,0,1,2,7,15,19,21,20,22,23,25,23,23,19,15,14,17,17,16,15,8,16,14,15,6,14,13,12,,14,25,31,26,20,15,14,11,12,7,7,4,1,1,0,0,15.0,13.0
2022-03-22 21:00:00,1,1,0,2,0,2,4,0,4,3,4,5,4,5,11,8,,7,8,8,9,5,0,7,7,4,7,8,12,12,12,13,14,12,11,11,10,7,4,3,3,2,0,0,1,1,7,14,18,22,18,23,16,22,21,19,14,11,12,11,10,8,6,8,12,14,11,12,16,17,18,,12,17,15,14,13,8,7,7,5,6,3,2,0,0,0,0,9.0,14.0
2022-03-22 22:00:00,0,0,0,0,0,1,2,0,1,4,4,1,5,6,7,10,,6,6,6,5,4,0,5,9,6,8,15,15,16,15,14,5,13,11,11,9,8,4,7,3,0,0,1,0,0,5,8,11,17,22,25,25,25,21,20,19,14,10,8,16,13,14,14,10,8,11,10,11,11,11,,9,13,15,14,12,8,9,7,10,10,7,5,3,1,0,0,8.0,12.0
2022-03-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,5,3,2,0,1,5,0,2,0,1,0,1,5,4,0,1,0,0,1,0,1,6,8,11,10,13,12,14,14,15,13,10,9,13,11,10,8,8,5,6,7,4,8,4,9,,8,7,9,9,5,4,3,3,4,3,2,0,2,0,0,0,0.0,8.0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-23 04:00:00,1,2,2,3,5,9,15,5,16,14,12,13,16,15,11,12,,11,11,12,10,11,8,7,6,7,8,8,10,16,15,17,11,0,0,18,16,0,8,15,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2022-03-23 05:00:00,1,2,2,3,3,4,5,6,5,7,11,15,16,8,9,10,,10,9,9,10,8,6,7,9,3,10,11,10,12,7,13,9,6,7,7,8,7,4,3,5,3,0,0,2,2,2,1,2,3,2,2,1,4,5,0,7,0,7,3,6,7,6,7,4,5,6,9,0,8,7,,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,6.0
2022-03-23 06:00:00,0,2,1,3,1,3,4,5,5,7,12,15,14,12,11,13,,14,13,15,12,12,11,9,10,11,16,18,8,15,18,18,17,16,18,15,10,8,10,4,5,4,0,0,0,0,3,3,4,3,1,2,2,4,6,5,6,3,4,5,5,5,4,4,6,4,4,8,6,0,7,,5,5,6,5,4,4,4,0,3,3,2,1,0,0,0,0,13.0,4.0
2022-03-23 07:00:00,1,5,5,9,7,15,22,23,24,22,20,27,27,23,23,25,,24,22,18,18,16,14,15,14,11,17,17,19,26,29,33,32,37,36,34,24,23,22,17,12,5,3,0,0,0,5,7,8,11,9,8,7,13,15,6,17,19,18,18,17,16,17,19,17,15,15,16,17,6,7,,7,7,6,5,7,4,4,7,3,4,3,1,4,0,1,0,21.0,8.0
2022-03-23 08:00:00,1,3,3,4,6,9,11,11,12,18,20,25,26,18,17,24,,30,30,26,26,25,23,20,23,20,26,28,29,33,33,39,37,34,31,30,30,25,18,15,9,5,0,1,1,0,7,11,12,14,13,18,17,22,17,22,20,15,13,15,17,16,17,19,17,16,15,11,17,15,14,,14,11,9,7,6,5,5,6,7,10,10,2,9,8,0,0,25.0,13.0
2022-03-23 09:00:00,0,4,3,3,3,5,7,6,8,11,10,17,19,18,18,17,,20,20,18,18,16,16,19,15,9,15,13,10,16,18,23,22,21,22,22,20,16,13,10,7,2,1,0,1,0,7,9,5,6,7,8,9,11,13,11,10,10,9,11,6,9,11,10,11,15,16,17,16,15,14,,13,6,7,4,6,5,2,1,0,2,1,0,1,0,0,0,19.0,14.0
2022-03-23 10:00:00,1,2,4,3,2,3,8,7,6,12,11,16,17,15,19,18,,19,18,18,18,18,16,13,9,11,11,10,10,13,14,15,16,10,15,13,13,12,7,6,3,2,0,1,2,1,6,5,7,9,4,9,3,10,5,9,7,5,4,7,8,8,6,12,12,10,7,10,12,10,12,,11,9,7,7,5,4,5,2,4,3,1,0,0,1,0,0,17.0,14.0
2022-03-23 11:00:00,0,1,0,3,3,5,7,5,8,10,12,9,10,11,12,13,,15,11,13,11,13,11,10,10,9,8,7,9,15,8,16,15,15,15,16,12,10,10,7,4,1,0,1,0,0,4,6,6,8,7,9,5,8,5,5,9,9,10,10,9,9,9,9,10,11,9,4,11,11,12,,10,8,8,7,5,6,6,4,5,3,3,2,1,0,0,0,12.0,10.0
2022-03-23 12:00:00,2,2,1,3,5,6,8,6,6,7,10,11,12,11,10,11,,16,19,18,14,17,13,14,11,12,11,11,13,11,12,14,16,13,13,17,10,14,8,7,5,2,1,1,0,0,6,8,7,12,10,12,13,15,8,13,15,13,12,13,9,10,8,7,8,12,7,7,17,11,18,,10,12,13,6,7,7,5,4,4,4,3,3,2,2,0,0,11.0,13.0
2022-03-23 13:00:00,0,3,1,2,6,7,7,6,8,10,11,12,15,11,10,11,,10,13,15,14,15,15,14,12,11,14,15,16,17,15,18,10,15,15,12,11,10,8,7,4,4,5,1,2,0,7,11,11,8,9,15,4,17,11,14,15,13,12,12,9,8,9,8,10,14,15,14,18,16,14,,12,11,8,9,8,5,4,3,1,4,3,2,0,0,0,0,9.0,12.0
