Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_구로디지털단지역,17_동작상떼빌아파트,18_신대방경남아파트,19_태양의집.KT대방지사,20_신길주유소,21_신풍역.백악관웨딩문화원앞,22_신길힐스테이트클래시안아파트,23_우신초등학교,24_영등포공원.영등포문화원,25_영등포로터리,26_영등포시장입구,27_김안과병원,28_당산동진로아파트,29_현대아파트,30_영등포구청,31_당산삼성아파트,32_당산역,33_당산역,34_선유도역.롯데제과,35_한신아파트.선유도역,36_한신아파트.선유도역,37_선유도역.롯데제과,38_당산역,39_당산역,40_당산유원제일1차아파트,41_영등포구청,42_당산동진로아파트,43_김안과병원,44_영등포시장,45_영등포시장로터리방면,46_영등포공원.영등포문화원,47_대성병원,48_우신초등학교,49_사러가쇼핑센타,50_신길한화꿈에그린아파트,51_신풍역.백악관웨딩문화원앞,52_태양의집,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_모두의학교.금천문화예술정보학교,57_독산3동주민센터,58_독산동남문시장,59_독산동쌈지공원,60_독산동성당앞,61_독산동정훈단지,62_남부여성발전센터,63_현대시장.시흥4동주민센터,64_동산교회앞,65_시흥초등학교.금천구보훈회관,66_은행나무입구사거리,67_시흥동은행나무.은행나무시장,68_범일운수종점
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,4,5,0,7,0,3,6,7,8,6,10,11,12,13,13,11,11,4,10,11,10,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2,3,3,2,8,10,11,12,13,15,12,15,17,17,21,11,11,11,0,10,9,5,8,7,9,8,6,0,4,7,2,4,2,0,0,2,1,2,3,4,6,5,8,5,9,12,11,10,9,8,8,7,9,10,11,8,0,0,7,8,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,2,3,4,5,7,8,9,10,11,6,12,13,13,15,15,6,6,3,9,8,9,7,8,8,7,4,3,2,1,1,0,0,2,0,0,1,2,0,0,2,6,7,9,6,3,2,3,7,8,5,8,6,4,4,4,3,3,3,2,0,7,6,6,5,0,3,0,0
2022-04-10 07:00:00,1,6,7,9,10,11,12,6,13,14,15,8,9,8,11,8,9,9,10,9,8,7,9,7,6,6,3,2,4,3,3,1,0,0,0,0,1,1,4,5,8,4,5,6,8,8,7,5,8,7,8,4,6,7,11,9,6,5,5,4,2,4,2,0,0,1,1,0
2022-04-10 08:00:00,2,5,6,8,7,11,17,20,24,27,34,39,25,29,31,22,12,19,18,16,14,15,14,15,11,9,5,8,6,4,5,2,1,0,0,2,3,4,5,5,8,8,7,7,10,10,8,11,13,12,15,11,9,10,16,6,15,10,12,11,10,3,9,7,6,2,1,0
2022-04-10 09:00:00,6,7,8,10,12,17,26,27,21,21,32,38,44,51,55,29,22,23,23,22,27,22,24,25,20,14,12,10,10,8,4,6,7,3,0,2,3,4,6,10,9,7,3,9,9,8,9,8,9,7,6,7,6,7,8,10,8,9,9,10,8,5,7,6,4,1,1,0
2022-04-10 10:00:00,4,8,9,14,14,21,27,29,23,25,27,29,36,40,46,26,25,25,26,28,25,29,29,28,19,11,11,10,6,8,9,6,5,3,1,4,1,5,5,5,7,8,9,10,13,13,8,12,18,14,16,13,16,16,17,11,11,12,14,14,14,10,7,8,0,5,2,0
2022-04-10 11:00:00,5,7,7,8,10,12,14,18,23,21,24,23,26,28,29,24,26,29,32,32,28,23,23,25,18,15,12,7,6,8,7,6,6,3,0,1,3,7,6,6,4,6,7,9,9,10,12,11,10,9,13,7,17,16,29,30,31,25,28,23,22,16,15,8,13,9,4,0
2022-04-10 12:00:00,5,8,7,11,14,15,17,22,30,24,32,36,39,44,41,21,19,20,21,20,18,20,23,22,17,10,10,12,9,13,12,11,12,4,1,3,7,8,9,10,12,11,10,13,16,15,9,12,14,12,12,17,16,14,15,16,18,15,16,12,14,9,8,1,6,6,3,0
2022-04-10 13:00:00,3,9,10,17,19,24,33,31,30,31,29,31,32,39,39,23,18,19,20,23,20,21,22,21,15,13,12,14,13,10,8,5,9,3,0,4,3,7,6,9,18,17,19,19,21,20,17,15,16,14,14,16,20,22,26,24,23,12,27,25,14,12,12,10,1,6,2,0
2022-04-10 14:00:00,3,10,8,15,9,19,27,26,26,30,33,37,41,45,37,16,15,16,17,18,22,24,22,25,16,10,12,10,8,11,11,4,12,2,0,7,10,10,10,8,9,10,7,9,11,13,9,11,17,15,15,20,9,10,21,17,15,21,20,18,16,17,16,14,11,6,3,0
2022-04-10 15:00:00,5,12,8,15,16,21,29,28,31,31,33,34,37,38,36,19,12,19,21,22,21,19,17,16,12,11,12,13,12,9,10,8,6,2,0,7,10,10,8,10,14,9,13,18,26,28,22,20,19,14,16,16,21,20,34,31,29,25,25,21,15,14,11,12,10,6,1,0
2022-04-10 16:00:00,5,6,7,10,11,9,16,16,17,17,20,13,21,19,22,14,10,15,12,12,12,12,10,14,12,9,8,7,7,8,7,6,4,2,0,2,5,8,13,14,15,16,17,24,29,27,28,24,28,26,23,26,24,27,38,36,28,26,24,18,15,12,9,9,8,5,3,0
2022-04-10 17:00:00,2,5,6,9,13,13,17,16,25,26,26,29,29,33,28,22,20,19,18,18,19,19,18,19,18,17,13,11,12,10,6,10,6,2,0,6,6,10,11,14,16,18,18,24,29,22,21,18,18,16,19,24,23,21,40,37,36,34,32,30,25,19,11,9,8,7,1,0
2022-04-10 18:00:00,2,7,9,10,11,11,15,15,19,17,20,21,20,22,24,12,13,14,11,15,14,10,8,8,7,9,8,7,5,7,5,6,6,3,2,5,7,8,10,10,16,16,23,39,51,49,46,41,38,35,29,30,30,25,44,41,32,28,24,25,19,17,17,18,17,13,3,0
2022-04-10 19:00:00,0,4,2,5,3,4,8,6,8,8,10,8,11,12,14,9,10,13,12,11,15,14,13,14,13,12,8,10,7,6,12,11,8,2,2,5,8,10,5,10,12,11,14,21,23,19,17,19,25,22,18,19,22,19,38,36,32,28,25,24,20,16,14,13,10,7,1,0
2022-04-10 20:00:00,2,4,5,3,6,5,6,6,8,9,7,8,8,9,12,10,7,8,9,8,8,6,5,5,4,8,12,4,9,9,9,5,7,2,0,2,1,3,8,5,9,10,12,16,19,23,22,23,23,18,22,22,19,17,28,26,21,17,16,13,11,8,9,7,3,4,2,0
2022-04-10 21:00:00,2,6,7,7,9,10,10,11,11,10,10,8,9,10,10,8,6,7,5,6,7,5,5,4,3,3,4,4,5,4,3,2,7,2,0,3,5,6,8,7,10,14,18,24,24,22,21,21,21,20,16,15,16,18,35,27,24,21,19,18,14,12,9,7,6,5,3,0
2022-04-10 22:00:00,2,2,3,2,3,0,4,3,4,4,6,8,6,0,9,9,2,10,10,7,8,6,6,5,5,5,4,3,3,3,2,3,4,1,0,2,3,7,9,8,13,16,16,19,21,17,18,16,17,15,15,18,17,19,30,30,26,23,19,16,13,10,9,6,5,5,3,0
2022-04-10 23:00:00,1,2,0,2,2,3,3,4,0,5,2,6,1,6,5,5,0,5,4,2,8,5,4,3,3,2,4,4,3,6,5,4,5,4,0,1,3,5,8,6,10,10,10,16,17,19,18,18,20,18,19,19,16,15,26,25,18,16,15,11,11,9,8,7,6,5,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,8,15,4,17,19,20,25,27,30,32,33,34,36,33,31,29,30,31,30,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2,6,5,8,8,10,16,21,22,29,31,22,33,35,33,24,25,27,30,25,24,26,33,33,27,22,20,18,17,18,13,9,7,2,1,3,3,5,4,4,3,5,6,7,8,14,7,9,8,12,9,0,12,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,9,10,9,12,13,16,18,20,21,23,25,29,30,34,33,17,16,16,16,15,15,15,16,18,14,12,14,14,11,7,9,5,6,3,0,2,2,0,3,4,5,8,6,9,8,7,8,7,7,9,10,9,8,6,8,13,12,11,10,4,3,5,3,2,2,1,1,0
2022-04-11 07:00:00,9,16,18,26,28,33,39,44,50,53,61,68,73,74,69,35,28,23,22,19,21,27,33,34,21,18,17,23,23,15,17,15,16,7,0,3,6,6,10,12,16,13,11,11,15,16,17,22,31,30,23,17,15,14,13,11,16,16,14,13,19,19,15,20,18,10,0,0
2022-04-11 08:00:00,15,23,25,33,34,39,45,48,51,55,58,66,66,69,64,34,34,32,32,32,30,35,40,47,44,41,43,44,41,25,27,23,36,13,0,5,9,10,14,12,19,15,13,15,16,26,28,29,28,28,36,29,26,24,24,21,21,22,20,18,17,16,15,8,13,11,5,0
2022-04-11 09:00:00,12,16,19,25,26,28,40,42,45,46,49,51,54,60,60,28,24,20,19,19,22,24,24,30,24,20,17,16,13,12,17,10,16,8,0,4,7,6,7,7,12,10,12,8,12,11,10,10,10,11,11,7,11,11,12,13,12,13,12,11,10,7,6,5,4,1,1,0
2022-04-11 10:00:00,7,10,12,13,16,18,20,23,30,34,34,35,37,40,38,18,18,14,20,20,21,22,24,23,21,15,16,12,11,10,8,5,3,1,0,2,5,5,7,7,13,15,16,17,16,9,17,15,14,14,12,11,16,15,17,18,12,16,14,12,13,10,9,6,5,6,2,0
2022-04-11 11:00:00,5,6,7,7,7,9,13,13,17,18,21,23,25,24,31,14,13,16,20,17,15,15,16,23,17,12,13,13,11,12,11,8,7,2,0,4,7,9,11,9,11,12,15,18,20,20,9,18,19,17,14,15,16,16,18,15,12,11,10,11,14,11,10,9,6,5,1,0
2022-04-11 12:00:00,3,8,5,9,9,11,14,16,17,12,19,21,25,27,32,15,15,18,18,18,17,17,18,20,12,12,11,11,9,8,8,5,5,2,0,2,5,6,9,11,16,16,23,23,25,23,23,18,14,15,14,10,19,20,27,26,23,22,20,15,11,10,10,7,6,5,2,0
2022-04-11 13:00:00,3,8,7,11,10,16,17,16,18,17,17,20,19,20,22,16,14,13,15,15,15,15,16,19,13,12,11,9,10,8,6,4,5,3,2,3,5,4,6,8,12,11,12,14,17,19,13,19,16,15,15,14,11,13,18,15,11,11,13,16,16,12,10,9,7,5,2,1
2022-04-11 14:00:00,3,7,10,12,13,12,12,12,13,17,12,16,17,21,14,20,18,20,22,21,19,18,19,17,16,12,13,9,11,8,9,6,7,2,1,6,9,10,13,16,20,20,21,24,26,25,22,21,21,24,20,16,16,14,23,21,20,16,20,15,12,14,12,10,9,5,3,0
2022-04-11 15:00:00,3,6,7,5,9,10,11,13,13,12,12,12,15,14,14,9,9,11,14,11,12,20,14,16,13,12,12,11,9,12,8,6,7,2,0,4,14,16,18,21,19,20,22,25,28,27,26,25,24,23,22,20,24,26,30,26,24,22,20,16,15,13,16,11,9,13,5,0
2022-04-11 16:00:00,9,12,16,15,15,16,18,18,18,17,19,20,20,21,22,15,17,17,28,26,22,23,21,21,18,17,18,19,19,14,16,6,9,7,1,6,7,9,12,13,18,23,27,32,34,34,33,32,37,30,32,32,31,32,39,34,33,31,32,31,21,20,17,15,11,10,4,0
2022-04-11 17:00:00,3,10,11,8,10,9,11,13,15,17,16,15,16,18,18,18,17,18,17,20,22,19,17,16,15,11,16,16,14,12,13,9,8,4,1,7,13,22,24,22,24,28,29,28,36,35,36,37,31,31,36,39,47,42,49,44,40,36,34,31,31,26,24,23,15,16,7,0
2022-04-11 18:00:00,4,5,7,9,10,12,12,15,13,14,15,17,20,20,18,24,24,25,20,20,21,19,20,19,19,16,16,20,18,14,14,8,7,4,0,17,27,32,40,43,56,59,59,62,61,60,55,44,41,37,36,34,34,37,54,49,48,34,31,30,27,27,26,25,25,17,9,0
2022-04-11 19:00:00,4,6,5,7,3,7,6,6,7,8,9,10,10,12,15,24,22,22,18,17,20,16,12,11,9,7,9,8,5,8,7,6,11,4,2,8,14,14,21,23,30,41,42,41,42,43,39,32,30,24,26,26,28,36,64,58,50,50,45,38,36,29,21,17,12,9,3,0
2022-04-11 20:00:00,4,3,0,4,3,3,6,6,7,6,7,8,9,9,13,7,6,8,7,6,9,8,11,9,9,10,9,8,6,5,3,2,9,6,0,2,4,5,8,8,7,10,11,14,17,17,19,17,17,11,15,14,15,14,39,33,26,25,21,19,17,20,17,15,11,6,3,0
2022-04-11 21:00:00,1,5,2,4,3,7,8,6,7,7,7,8,6,7,8,15,15,13,12,13,10,8,6,4,4,5,3,4,3,5,4,3,9,7,1,5,6,6,9,8,16,16,24,20,22,22,21,20,17,17,18,17,18,16,34,32,30,23,18,19,19,16,13,10,6,4,3,0
2022-04-11 22:00:00,3,5,7,4,5,6,7,4,8,7,6,4,8,6,4,11,4,7,7,8,9,11,9,8,8,7,6,8,7,10,6,5,6,4,0,1,4,6,11,12,17,16,19,23,22,22,21,19,19,18,19,18,16,16,34,32,26,21,19,16,14,11,8,7,4,3,2,0
2022-04-11 23:00:00,0,0,1,0,2,3,0,4,0,0,4,5,3,7,0,7,5,2,6,0,8,5,3,2,2,3,4,0,3,1,2,3,3,1,1,3,5,8,10,11,18,17,18,17,18,16,19,18,18,17,18,20,19,8,25,24,22,19,17,18,17,15,13,11,9,4,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,5,9,0,11,13,15,22,25,28,33,35,36,38,36,33,28,29,31,31,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,3,6,7,8,9,11,17,19,21,23,25,31,33,34,37,24,23,26,27,22,19,31,32,32,31,27,23,23,20,19,18,12,8,1,0,2,1,2,3,3,4,6,8,10,11,16,15,17,19,13,10,11,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,6,7,9,8,12,14,15,18,22,25,26,25,28,34,34,14,13,13,15,15,12,18,19,23,19,18,12,10,7,8,8,6,10,2,0,2,2,2,4,4,5,7,6,8,9,8,6,7,12,11,8,6,6,5,8,7,4,5,5,4,3,3,0,0,2,1,0,0
2022-04-12 07:00:00,14,21,22,23,29,31,38,47,55,62,52,62,66,67,60,32,17,23,24,22,26,30,34,32,27,21,20,19,19,18,17,17,15,6,0,4,5,6,10,13,15,13,9,9,14,15,16,17,23,24,22,22,19,17,25,22,7,21,20,17,16,16,16,16,17,11,7,0
2022-04-12 08:00:00,10,17,19,24,28,32,39,43,47,49,51,51,54,58,61,29,30,29,28,31,28,37,40,42,41,40,33,36,33,28,31,22,31,11,0,6,10,10,14,11,14,14,17,20,25,29,28,29,33,31,28,26,22,19,27,25,14,23,21,20,15,16,14,12,11,10,7,0
2022-04-12 09:00:00,6,15,19,23,24,26,33,33,35,36,36,38,44,50,49,31,27,25,27,27,29,34,38,35,27,25,21,20,18,13,12,11,10,7,0,3,7,7,6,8,13,12,13,11,7,10,11,11,22,22,16,15,13,13,12,10,7,11,10,10,10,8,6,5,4,3,2,0
2022-04-12 10:00:00,5,10,9,14,13,14,21,25,25,24,27,28,33,35,35,18,17,19,21,21,20,23,25,27,26,21,18,17,16,13,10,7,5,4,0,3,5,5,3,5,11,14,18,19,19,23,21,19,11,19,15,11,17,18,25,24,7,6,5,8,10,7,7,4,6,4,1,0
2022-04-12 11:00:00,4,6,7,8,10,9,11,15,21,25,25,26,28,29,30,12,14,16,16,16,18,20,18,20,14,10,11,10,9,6,6,5,4,2,1,5,3,10,11,12,16,16,17,18,21,20,13,16,17,12,11,11,16,17,21,23,20,16,17,17,18,17,14,13,13,7,3,0
2022-04-12 12:00:00,5,9,9,9,11,11,14,15,16,18,22,24,25,27,27,14,15,14,15,17,13,19,16,17,16,15,10,10,10,11,8,5,7,4,0,4,5,5,5,8,10,10,17,19,20,18,16,14,13,17,15,14,16,19,19,19,17,16,16,14,13,11,13,12,9,5,2,0
2022-04-12 13:00:00,3,7,8,8,10,9,17,18,18,18,8,17,19,14,18,18,14,15,14,16,17,17,19,18,14,14,13,13,11,6,5,3,6,3,0,5,6,8,12,12,19,20,22,21,24,28,28,25,23,23,22,14,20,17,16,14,13,12,13,14,15,13,6,6,5,4,2,0
2022-04-12 14:00:00,4,6,10,11,9,12,15,14,12,14,15,14,17,19,18,14,15,12,15,16,15,17,23,25,18,12,13,18,14,9,7,6,7,3,0,5,7,10,11,10,13,16,16,15,18,19,16,19,21,20,17,13,17,18,24,22,19,16,12,15,13,11,11,10,9,5,3,0
2022-04-12 15:00:00,8,11,13,14,9,13,16,16,17,18,18,20,22,22,22,23,20,16,18,17,18,17,17,17,16,15,13,15,11,9,8,7,6,2,0,3,18,19,22,23,21,20,24,25,30,29,29,25,26,22,16,16,22,22,24,23,21,21,22,16,15,12,10,9,7,5,1,0
2022-04-12 16:00:00,19,21,14,15,21,20,26,25,26,25,26,27,28,30,22,20,20,21,21,21,19,19,17,15,15,15,15,16,15,16,17,10,10,5,1,3,13,15,13,15,24,24,25,27,30,29,28,27,29,30,29,27,35,38,50,51,48,43,39,34,22,19,13,12,11,8,3,0
2022-04-12 17:00:00,4,7,8,11,12,12,17,17,23,20,22,28,29,32,28,13,15,19,22,18,24,21,16,18,14,15,14,15,12,11,10,9,8,4,1,7,13,16,24,30,26,26,27,26,30,30,17,26,24,19,25,21,25,24,44,41,37,33,31,30,25,21,19,19,13,8,4,0
2022-04-12 18:00:00,3,7,8,12,13,12,15,16,13,16,17,18,17,19,22,26,27,24,20,21,24,23,19,22,22,20,23,23,20,16,20,13,11,6,1,20,25,36,44,43,39,44,47,44,44,45,44,41,32,28,32,31,26,26,54,51,43,39,32,32,28,25,23,21,19,14,6,0
2022-04-12 19:00:00,2,5,8,12,13,11,12,11,13,16,14,14,15,16,17,26,25,27,26,25,18,13,10,11,9,10,12,7,9,7,7,6,10,4,1,6,12,13,25,25,28,29,28,33,32,29,26,25,28,26,26,25,23,27,48,44,43,41,41,33,30,23,20,17,16,14,7,0
2022-04-12 20:00:00,2,4,3,4,4,0,8,7,7,8,10,9,11,10,12,14,15,12,11,10,15,13,8,9,6,5,5,5,5,6,5,5,7,4,0,3,7,13,20,17,15,19,18,22,22,20,21,19,17,16,16,13,12,15,34,28,25,22,22,18,13,17,14,11,9,8,2,0
2022-04-12 21:00:00,1,3,3,2,4,2,6,6,8,8,8,6,7,6,7,9,7,9,9,6,14,11,7,3,3,6,6,9,7,7,4,5,10,4,1,3,7,9,15,18,22,23,23,25,25,25,21,23,19,19,20,20,19,23,44,37,29,24,22,17,15,12,10,10,8,5,2,0
2022-04-12 22:00:00,2,4,5,5,3,4,7,3,5,7,6,6,7,6,2,12,11,14,15,13,10,9,5,7,6,6,6,6,5,5,6,4,4,2,1,2,5,8,11,14,16,18,21,24,27,27,24,20,18,17,18,17,19,19,38,33,28,26,20,17,15,12,9,8,7,6,1,0
2022-04-12 23:00:00,0,1,1,0,0,0,2,0,4,5,0,2,6,0,6,6,5,7,8,7,9,4,2,2,2,5,1,3,1,4,3,0,6,2,0,1,3,7,12,11,16,15,14,16,17,14,16,14,12,13,12,9,11,14,20,17,16,7,13,15,10,10,9,7,6,4,2,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,6,11,0,17,11,18,23,24,25,28,29,30,32,28,26,26,26,27,26,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,3,6,5,9,10,16,27,34,34,36,38,42,45,42,38,22,22,24,27,23,24,27,23,29,26,23,23,23,22,19,16,11,7,2,0,2,2,1,3,2,4,7,9,10,12,20,6,7,22,19,15,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,6,8,9,17,12,14,19,20,25,27,32,32,34,34,36,18,16,16,18,16,17,22,22,27,21,17,14,11,8,9,7,5,4,1,0,1,2,2,3,2,4,6,7,6,11,12,6,8,12,11,11,7,6,11,11,11,9,9,7,7,7,5,6,6,5,2,0,0
2022-04-13 07:00:00,13,20,22,27,30,35,44,46,55,60,62,66,68,66,68,34,31,25,23,24,23,29,28,27,24,18,17,18,17,15,17,17,20,18,0,3,7,9,11,8,11,10,10,6,11,15,19,17,21,22,16,15,16,15,14,12,11,12,14,10,18,17,18,20,21,17,16,0
2022-04-13 08:00:00,10,19,21,21,32,41,51,54,59,62,61,67,72,74,65,30,32,31,29,23,24,27,31,31,31,31,29,32,30,19,23,19,30,14,0,4,12,10,20,16,26,21,21,21,23,26,25,23,21,22,20,17,14,14,19,23,24,23,24,21,20,16,12,13,8,11,6,0
2022-04-13 09:00:00,9,14,13,16,17,19,24,28,32,32,30,32,39,46,45,34,33,27,29,24,23,27,30,32,23,25,24,16,20,13,12,8,13,6,0,3,6,5,8,11,20,16,11,11,13,14,13,13,16,14,14,9,21,19,23,20,18,17,13,12,11,10,8,6,4,2,1,0
2022-04-13 10:00:00,2,6,5,9,10,12,19,19,26,27,26,27,30,31,31,22,17,18,19,20,20,19,20,22,19,17,14,16,13,10,9,6,6,2,0,3,6,5,8,7,13,15,16,18,16,18,19,17,16,16,18,15,16,17,21,17,13,15,13,15,13,12,12,11,7,4,1,0
2022-04-13 11:00:00,11,4,7,5,7,12,18,21,23,26,27,27,30,32,31,11,12,13,15,15,14,15,14,12,14,11,11,14,8,7,6,4,4,2,0,4,5,7,5,9,12,11,18,19,19,20,20,17,19,15,12,11,12,11,16,12,6,13,10,9,9,9,5,6,0,5,2,0
2022-04-13 12:00:00,2,8,11,14,17,18,16,19,19,18,19,22,20,21,22,13,11,13,14,13,13,14,16,18,12,10,7,10,7,8,7,3,4,2,1,2,4,5,6,4,8,10,14,15,15,14,8,21,14,13,10,11,14,15,17,17,17,11,17,15,12,10,8,7,6,5,2,0
2022-04-13 13:00:00,1,8,11,14,14,16,19,21,24,23,26,24,26,25,26,17,15,16,17,20,18,16,19,20,15,13,12,13,9,7,7,5,6,1,0,3,5,5,8,8,11,11,14,14,20,15,19,18,14,14,12,10,15,8,18,9,16,14,13,9,8,8,7,5,6,3,1,0
2022-04-13 14:00:00,3,9,4,9,9,13,17,17,20,17,16,15,17,20,23,14,10,15,16,16,15,13,14,14,12,9,6,11,9,7,6,3,5,3,1,4,7,6,9,10,18,21,24,22,23,23,23,22,17,19,16,13,16,18,33,34,31,21,28,20,15,18,20,17,15,12,2,0
2022-04-13 15:00:00,7,16,6,8,17,19,20,18,19,18,17,19,20,21,22,20,17,17,18,16,16,17,17,16,12,9,9,11,9,7,6,4,3,2,1,4,6,12,8,15,19,20,18,23,26,25,20,23,20,15,14,13,18,19,31,30,27,24,19,17,16,13,9,6,7,5,4,0
2022-04-13 16:00:00,15,19,24,23,12,8,21,18,21,23,23,18,24,24,31,16,18,21,20,19,19,16,13,15,11,13,12,13,14,13,12,9,8,4,1,6,17,21,20,23,28,31,32,31,37,36,25,31,26,28,25,26,31,30,41,41,35,34,28,25,23,17,16,13,11,5,3,0
