Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌동한솔아파트앞,9_석촌고분역.올림픽병원,10_송파구민회관구의회,11_삼전역,12_잠실우성4차현대아파트,13_잠실근린공원.성현교회,14_아시아선수촌아파트,15_잠실종합운동장,16_삼성역,17_휘문중고등학교,18_영동농협풍림아이원아파트,19_도성초교사거리,20_역삼동개나리아파트,21_신한은행데이터센터,22_총지사,23_역삼초등학교,24_서초청소년도서관,25_서초동신동아아파트,26_창신교회앞.서리풀노리학교,27_서울교대정문앞,28_서울교대사거리,29_서초유스센터.서초아트자이,30_서초중학교,31_서울고등학교,32_방배동신동아아파트,33_지하철2호선방배역,34_대우효령아파트,35_종로교회,36_서울교통공사,37_사당역,38_이수역,39_총신대입구역.남성시장입구앞,40_경문고등학교,41_정금마을,42_이수교,43_동작역.국립현충원,44_흑석동한강현대아파트,45_비계,46_흑석역.명수대현대아파트,47_흑석동효사정앞,48_노들역앞,49_흑석동효사정앞,50_흑석역.명수대현대아파트,51_비계,52_흑석동한강현대아파트,53_동작역.국립현충원,54_갯마을앞,55_정금마을.방배경찰서,56_경문고교.배나무골앞,57_총신대입구역.남성시장입구앞,58_사당동우체국앞,59_방배노인종합복지관,60_방배동래미안타워.동덕여중고,61_대항병원.연세사랑병원,62_서울교통공사,63_종로교회앞,64_방배동대우효령아파트앞,65_방배역.백석예술대학교,66_신동아아파트앞,67_서울고등학교,68_서초중학교,69_서초아트자이아파트,70_서울교대사거리,71_서울교대정문앞,72_창신교회.서리풀노리학교,73_서초2동주민센터서이초등학교,74_서초청소년도서관,75_역삼초등학교,76_총지사,77_예림당아트홀.신한은행전산센터,78_역삼동개나리아파트,79_도성초교사거리,80_영동농협풍림아이원아파트,81_휘문중고등학교,82_삼성역,83_강남경찰서.강남운전면허시험장,84_잠실종합운동장,85_아시아선수촌아파트,86_아시아선수촌아파트삼거리.성현교회,87_잠실우성4차현대아파트,88_삼전역,89_송파구민회관구의회,90_석촌고분역.올림픽병원,91_석촌동한솔아파트,92_송파역,93_가락시장.가락시장역,94_문정로데오거리입구,95_문정법조단지.건영아파트,96_장지역.가든파이브,97_복정역환승주차장
2022-03-10 19:00:00,1,10,12,13,20,23,24,25,20,16,13,11,10,10,12,12,14,15,14,17,23,21,22,17,19,19,18,20,15,15,16,15,17,10,14,16,15,13,14,15,12,13,15,12,7,4,3,1,1,6,4,0,7,5,5,6,8,9,11,6,5,6,0,5,10,8,6,8,6,9,8,9,10,11,16,16,15,13,13,13,14,14,18,23,22,19,16,16,13,11,12,10,7,6,4,1,0
2022-03-10 20:00:00,1,4,5,7,8,10,14,14,14,11,10,8,9,8,4,9,9,8,10,10,12,14,11,10,12,9,11,9,10,10,13,13,11,11,10,5,11,10,8,8,7,6,5,3,4,2,1,1,0,1,4,4,9,6,7,7,7,7,0,4,0,0,2,5,6,5,5,7,6,10,11,10,9,11,11,11,13,10,9,10,12,11,12,21,20,13,13,13,12,12,12,11,9,8,2,0,0
2022-03-10 21:00:00,0,3,7,14,16,13,18,19,17,13,10,5,4,4,17,6,6,10,13,14,16,16,11,9,12,12,16,15,13,12,14,14,13,12,11,10,8,6,4,3,3,4,2,0,2,0,1,1,1,3,2,0,5,4,3,2,5,6,4,4,3,4,0,3,5,6,6,6,6,7,8,5,8,14,18,14,16,16,18,21,20,19,19,17,18,14,14,12,12,11,10,11,8,4,1,0,0
2022-03-10 22:00:00,0,4,8,14,16,16,17,5,14,11,7,3,3,4,17,16,18,23,30,28,26,23,22,23,22,24,27,26,23,21,23,20,17,17,14,12,10,11,10,8,8,11,5,4,4,3,1,1,2,4,0,0,5,4,4,5,8,8,10,9,1,8,6,7,9,10,11,10,11,13,14,13,12,15,27,27,20,14,17,14,21,20,21,22,24,22,24,25,23,19,17,9,8,7,3,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,0,4,5,8,13,10,9,10,11,8,7,7,0,8,7,3,1,7,9,10,5,4,5,0,1,2,1,0,1,1,2,2,0,4,5,4,3,5,2,0,4,0,2,3,4,5,4,3,6,5,6,6,7,5,11,12,11,11,10,8,8,0,12,9,11,12,10,8,10,7,5,2,4,3,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,4,2,5,6,12,4,6,7,12,16,19,18,18,17,11,9,8,6,3,3,0,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,2,3,0,5,5,9,10,7,10,11,8,10,8,7,7,6,3,4,2,3,5,6,3,3,2,1,3,4,2,3,3,1,2,5,4,7,8,0,9,2,0,0,1,0,1,0,1,0,0,0,1,0,2,3,3,3,3,0,0,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,1,2,4,3,5,6,6,9,9,8,7,8,8,6,7,6,5,4,4,5,5,4,4,5,3,4,2,4,3,4,0,3,3,4,3,1,3,2,2,2,3,3,1,0,1,2,0,1,2,2,3,4,0,2,4,6,5,7,6,3,0,2,5,7,5,5,6,8,8,8,6,6,4,7,7,6,7,7,0,6,4,4,3,4,3,4,7,9,13,14,14,11,7,6,1,0,0
2022-03-11 07:00:00,2,4,7,8,7,8,8,14,15,18,23,28,31,33,25,25,20,19,17,20,14,14,15,7,7,8,8,10,5,8,10,10,11,11,10,9,10,10,12,10,10,12,5,0,4,2,0,2,3,6,11,13,14,10,13,10,11,12,15,13,10,11,15,14,16,15,14,14,17,23,15,16,20,22,24,23,18,20,18,20,14,5,5,7,7,8,13,19,27,35,22,13,11,8,3,1,0
2022-03-11 08:00:00,2,6,10,14,17,22,27,25,24,26,32,35,42,36,33,38,26,23,22,22,16,18,16,16,16,17,13,10,9,14,17,14,10,10,11,11,14,13,18,16,14,9,3,3,2,3,3,2,3,9,11,11,16,14,20,14,14,14,16,15,11,16,14,18,25,22,20,17,20,23,24,26,25,30,29,26,18,22,21,22,17,10,7,12,14,24,28,28,28,33,31,39,36,12,7,2,0
2022-03-11 09:00:00,1,2,7,7,9,10,14,17,18,20,21,22,36,26,22,20,13,11,10,10,11,12,10,10,11,13,13,12,8,8,8,7,8,7,5,8,9,7,7,6,9,12,8,4,3,4,0,1,2,7,8,8,10,7,7,7,6,6,7,10,6,7,9,11,13,16,16,18,19,18,18,15,18,18,17,16,11,10,8,9,8,6,7,8,8,10,13,13,18,27,14,20,16,6,4,1,0
2022-03-11 10:00:00,0,3,5,6,4,10,9,8,8,10,12,13,16,14,7,13,8,7,7,7,8,9,4,6,7,7,6,7,9,10,9,11,9,10,6,9,8,5,4,3,3,5,3,3,3,2,0,0,1,2,5,0,3,7,7,6,6,5,6,4,4,2,5,4,6,11,10,14,18,19,18,17,18,18,17,13,10,11,10,10,9,7,1,3,6,4,6,10,12,15,14,12,8,7,4,1,0
2022-03-11 11:00:00,0,1,4,4,4,5,7,8,6,8,6,7,12,13,10,11,10,8,8,9,7,6,8,7,8,9,7,5,3,8,7,8,8,7,4,2,6,5,7,6,7,8,6,5,3,1,0,1,2,4,5,1,6,2,2,3,5,6,7,7,3,2,8,9,6,7,5,8,6,5,8,7,7,8,9,10,8,9,7,8,9,6,8,9,8,7,6,9,8,9,8,7,5,1,3,1,0
2022-03-11 12:00:00,1,5,4,7,8,11,10,10,9,9,12,12,14,14,11,10,12,11,12,11,13,14,12,13,13,11,10,7,10,17,16,17,8,7,6,4,4,5,5,4,4,7,4,4,2,1,1,1,2,4,5,0,4,7,8,7,13,12,8,8,7,9,4,7,8,9,7,8,9,8,9,11,12,13,11,8,9,8,7,9,9,8,8,7,7,7,7,6,9,10,10,8,5,2,3,0,0
2022-03-11 13:00:00,1,3,4,5,8,9,10,10,10,9,10,11,10,13,16,14,16,17,14,13,14,15,16,13,12,10,9,8,12,13,11,10,10,11,15,13,8,9,7,2,5,6,7,0,4,2,0,1,7,10,8,6,10,10,9,7,10,3,10,6,4,5,6,6,5,5,6,8,10,9,8,7,8,9,17,12,12,11,8,8,6,5,7,9,8,11,14,12,10,11,10,9,7,4,2,1,0
2022-03-11 14:00:00,2,3,6,9,9,6,8,9,11,9,9,9,10,8,8,11,9,12,13,14,12,13,14,14,13,12,12,14,14,16,15,17,17,20,18,15,13,10,9,10,10,10,6,4,5,4,2,1,2,5,8,8,10,9,9,8,7,7,8,10,9,7,0,9,9,10,12,11,10,13,20,18,19,17,17,19,19,14,14,12,9,8,9,18,19,15,13,10,10,10,13,16,13,11,4,0,0
2022-03-11 15:00:00,1,11,2,10,13,10,14,17,16,14,15,11,8,7,9,10,35,37,34,16,18,17,16,9,14,14,12,16,15,18,18,17,17,16,17,16,13,11,8,7,10,8,11,10,4,3,1,1,3,7,8,3,12,8,9,5,18,15,17,14,11,6,9,4,13,14,15,14,13,8,11,9,7,12,12,14,14,14,12,13,14,11,7,8,7,8,8,12,15,14,12,8,4,6,4,0,0
2022-03-11 16:00:00,2,5,8,10,12,34,32,33,26,25,18,15,14,11,10,11,12,9,10,13,11,11,15,16,13,12,13,14,11,17,30,29,25,26,25,25,24,24,12,22,22,20,16,7,13,9,6,4,3,5,6,8,7,10,10,8,14,13,10,12,8,12,11,11,13,14,18,21,22,21,20,16,16,18,23,16,21,20,20,19,19,20,22,16,17,19,22,23,22,15,13,10,8,10,7,2,0
2022-03-11 17:00:00,3,9,13,27,31,32,34,30,26,19,13,11,10,8,8,10,8,10,10,14,17,18,17,18,19,17,18,19,25,27,26,26,15,12,14,15,16,12,13,13,16,15,13,10,7,4,4,2,6,12,10,10,21,18,17,16,12,15,14,9,8,12,11,8,12,14,12,15,14,17,16,16,16,16,18,18,21,25,24,22,18,16,18,15,14,17,19,20,21,20,19,16,12,6,3,0,0
2022-03-11 18:00:00,2,13,18,45,49,48,47,40,32,27,14,12,14,14,9,15,17,20,24,23,27,32,32,31,32,36,32,26,25,36,41,33,28,29,27,20,16,13,10,10,9,11,9,8,5,4,3,1,0,4,6,8,8,9,10,14,10,10,12,15,0,16,15,16,16,17,15,13,12,13,18,14,17,16,15,18,19,21,21,23,22,21,27,35,32,28,28,24,25,26,19,14,13,11,4,2,0
2022-03-11 19:00:00,2,6,7,25,27,29,33,29,26,26,18,13,10,10,8,9,8,10,10,13,15,16,13,14,12,15,18,15,16,18,19,20,21,20,21,20,18,15,22,19,12,12,10,7,4,5,3,1,2,3,2,2,5,6,3,7,15,16,17,16,6,15,16,15,13,11,11,12,16,16,15,15,16,14,16,17,18,16,16,15,13,12,12,25,27,20,16,16,17,16,16,13,11,9,4,1,0
2022-03-11 20:00:00,0,1,3,9,10,9,11,13,10,8,10,5,6,7,10,11,12,7,9,8,13,12,6,6,7,8,6,8,7,8,11,0,9,7,8,5,9,7,5,4,4,5,2,3,2,1,0,0,2,3,3,0,7,7,7,7,11,9,8,4,0,4,4,3,9,5,3,8,6,9,8,6,12,12,12,14,14,12,8,13,13,11,12,9,11,9,8,7,6,8,7,7,8,6,4,2,0
2022-03-11 21:00:00,1,9,4,12,10,7,0,13,8,6,4,3,4,4,5,9,11,10,12,16,18,18,17,22,20,19,13,12,11,13,14,11,13,11,10,9,8,7,11,5,5,9,4,7,4,0,3,1,0,3,4,3,5,2,0,1,5,8,9,6,0,5,4,7,8,7,5,5,5,6,8,3,7,9,12,10,10,9,12,14,12,11,13,15,15,11,10,8,11,11,13,9,6,0,1,1,0
2022-03-11 22:00:00,0,3,3,8,5,10,10,9,6,6,6,5,5,4,4,5,6,12,20,19,23,22,18,20,17,16,15,17,14,15,19,20,19,19,19,11,14,13,11,7,5,5,4,2,4,2,1,2,3,4,5,0,8,8,6,4,6,6,6,3,0,8,7,6,8,9,9,11,11,12,11,11,11,13,24,21,16,14,13,14,21,20,18,19,20,21,22,22,17,16,15,8,7,4,1,1,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,5,0,3,4,8,13,10,0,7,11,6,11,10,9,10,11,10,10,13,13,11,11,10,7,8,6,5,4,3,1,2,4,1,0,12,0,2,0,4,4,1,4,0,0,0,1,2,0,2,3,5,6,5,6,7,12,12,15,13,12,13,10,7,6,10,18,17,15,10,9,8,11,9,7,6,2,1,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,3,0,4,5,8,5,6,0,8,10,7,6,11,12,9,5,0,7,8,0,0,6,7,0,0,6,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,2,1,2,3,0,1,2,5,7,8,4,7,5,5,4,2,2,4,2,1,2,4,3,3,2,2,1,2,2,0,3,5,0,2,4,4,3,1,2,2,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,2,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,1,2,1,2,1,3,0,2,4,5,4,7,6,3,7,2,2,1,0,4,5,3,4,3,2,1,3,3,4,0,3,3,2,2,2,3,4,3,5,2,1,3,0,0,1,0,0,1,0,3,0,0,1,1,3,1,0,2,2,1,1,0,0,3,2,1,2,3,3,1,1,3,3,4,4,0,5,2,2,0,0,0,3,0,3,0,1,0,2,0,0,2,0,0,1,0
2022-03-12 07:00:00,1,1,2,4,9,3,8,5,4,5,7,6,7,5,4,6,6,7,2,7,5,6,4,3,0,5,2,2,4,3,0,1,2,1,0,0,2,2,3,5,7,3,5,4,3,1,0,0,0,1,0,0,0,2,3,3,2,0,2,1,0,5,2,1,6,7,7,1,3,3,4,6,2,3,4,3,3,3,4,4,4,5,0,3,2,2,3,7,10,8,6,7,5,4,2,1,0
2022-03-12 08:00:00,0,8,14,15,10,9,8,9,8,10,10,9,14,12,16,19,8,6,5,7,8,8,5,3,1,4,2,2,3,4,3,2,2,3,0,0,3,0,1,1,2,0,1,0,0,0,0,3,3,5,6,7,4,4,6,5,6,6,6,5,6,6,1,6,7,9,9,10,11,9,9,8,7,7,7,8,9,11,11,10,6,4,2,7,3,6,10,11,12,12,10,7,5,4,2,1,0
2022-03-12 09:00:00,2,3,6,7,14,13,15,18,18,17,16,16,17,15,13,12,8,10,9,8,9,8,6,6,7,9,6,4,3,6,3,5,6,7,7,7,6,3,4,5,6,8,2,0,1,1,0,2,4,5,8,8,12,11,7,7,6,7,7,7,7,10,11,7,7,9,9,7,8,8,7,10,10,11,13,11,13,18,11,7,7,5,3,2,0,6,8,10,13,15,14,12,10,6,3,1,0
2022-03-12 10:00:00,1,4,5,6,4,8,13,12,11,11,9,10,11,9,9,8,8,7,8,9,10,9,9,6,7,6,7,8,7,8,10,13,12,13,10,11,9,6,4,4,5,6,5,4,3,2,1,0,1,4,8,1,7,6,0,4,5,6,7,6,0,4,6,7,6,7,7,7,7,8,10,13,15,15,14,15,15,14,7,6,7,2,6,7,6,7,8,9,9,8,7,5,5,4,2,1,0
