Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_방화동도시개발2단지아파트,7_서남환경공원.마곡청구아파트,8_서남물재생센터,9_마곡실내배드민턴장,10_서울식물원.식물문화센터,11_서울식물원.숲문화학교,12_LG사이언스파크,13_발산역,14_등촌3동천주교회,15_등촌3동주공10단지아파트,16_서울서진학교,17_서울서진학교.우체국앞.허준박물관,18_가양도시개발4단지아파트,19_가양도시개발5단지아파트,20_가양초등학교,21_가양3동도시개발9단지아파트,22_블루나인비지니스센터.이마트,23_태영.삼성한사랑아파트,24_태영송화아파트,25_염창동관음삼성아파트,26_염창동새마을금고,27_염창동아3차아파트,28_안양천입구,29_양평동한솔아파트,30_양평한신아파트.선유도공원입구,31_양화대교전망카페,32_합정역(가상),33_합정역,34_서교동,35_홍대입구역(가상),36_홍대입구역,37_동교동삼거리,38_신촌오거리.현대백화점,39_신촌오거리.2호선신촌역,40_이화여대입구,41_이화여대입구,42_대흥교회,43_서강대학교후문,44_마포자이2차아파트.대흥역,45_광성중고등학교,46_서강대학교,47_신촌로터리,48_신촌오거리.현대백화점,49_동교동삼거리,50_홍대입구역(가상),51_홍대입구역,52_서교동,53_합정역(가상),54_합정역,55_양화대교전망카페,56_양평한신아파트.선유도공원입구,57_영등포아리수정수센터,58_염창동아3차아파트.나이아가라호텔,59_염창동새마을금고,60_염창동한마음.관음삼성아파트,61_금호.한솔아파트,62_블루나인비지니스센터.이마트,63_가양도시개발9단지.세현고등학교,64_가양3동주민센터,65_가양3동도시개발6단지아파트,66_가양2동강변아파트,67_대림경동아파트,68_탑산초등학교허준박물관,69_강서한강자이아파트,70_등촌3동대림아파트,71_등촌3동천주교회,72_등촌주공5단지아파트,73_발산역4번출구,74_발산역9번출구,75_LG사이언스파크,76_서울식물원.숲문화학교,77_겸재정선미술관.서울식물원,78_마곡실내배드민턴장,79_서남물재생센터,80_서남환경공원.마곡청구아파트,81_방화동도시개발2단지아파트,82_방화동동부센트레빌아파트,83_한서고등학교.보람아파트,84_방화역,85_방화3동주민센터.국립국어원,86_김포교통(종점가상)
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,2,3,0,4,3,1,0,0,1,0,0,0,0,1,1,1,1,1,4,3,3,4,4,5,5,5,3,2,0,2,0,0,1,2,0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,2,3,2,2,3,0,0,0,2,1,1,1,2,0,3,3,5,6,4,5,7,9,14,19,19,17,6,8,0,7,3,3,0,2,1,3,0,2,4,4,2,0,1,0,1,2,1,0,3,2,1,3,0,4,3,0,3,4,3,2,3,3,0,4,5,1,0,6,7,6,4,7,0,6,0,5,4,1,2,1,0,0,0,0
2022-03-28 07:00:00,0,3,1,3,4,5,7,0,3,5,4,3,3,3,4,1,2,6,8,8,10,12,14,20,24,26,28,30,31,34,27,26,18,16,15,10,6,5,1,2,2,2,3,4,3,3,3,6,5,0,10,9,8,11,0,10,9,11,20,26,26,23,14,15,20,21,22,18,17,16,9,8,5,6,3,0,3,0,0,2,0,1,0,0,0,0
2022-03-28 08:00:00,0,4,2,2,3,12,14,0,0,12,13,10,8,8,10,6,8,8,9,11,9,12,19,21,25,29,31,30,38,40,39,30,24,22,19,14,12,9,8,12,14,16,8,8,7,6,4,7,10,6,15,14,0,29,25,19,24,24,18,23,19,21,13,14,16,14,18,18,17,17,17,15,11,11,4,2,2,2,0,3,3,2,1,1,0,0
2022-03-28 09:00:00,0,1,2,1,2,5,8,7,2,1,6,5,3,3,4,2,5,6,7,10,9,10,12,12,13,17,23,22,22,23,22,20,12,11,10,8,6,3,2,4,7,11,8,6,9,7,5,3,3,0,7,6,5,6,4,7,7,7,9,8,7,6,5,8,9,12,10,10,7,7,9,6,4,4,2,0,2,0,0,3,2,1,0,1,0,0
2022-03-28 10:00:00,0,1,2,2,2,3,4,0,2,1,0,2,3,2,2,3,3,3,4,9,9,8,11,13,14,16,16,14,15,0,3,15,11,9,8,5,4,3,3,3,7,8,2,3,4,4,2,8,0,0,8,4,1,6,0,0,0,2,3,5,7,6,5,4,3,6,6,6,5,6,6,5,3,4,2,0,3,0,2,0,2,2,0,0,0,0
2022-03-28 11:00:00,0,1,0,0,1,3,5,0,6,0,0,4,5,4,2,5,0,3,5,6,8,4,10,9,8,11,8,0,9,10,0,13,8,6,5,5,3,2,0,5,8,8,4,3,2,2,2,0,4,0,4,6,0,8,0,0,7,7,8,7,8,9,8,9,8,7,4,6,3,3,2,5,2,4,5,0,6,7,2,4,3,0,2,1,0,0
2022-03-28 12:00:00,0,1,1,0,2,3,3,0,2,0,0,2,4,5,4,3,6,6,4,7,5,9,12,10,12,12,14,15,0,14,0,12,8,9,4,5,3,2,0,2,2,3,2,1,3,4,5,9,6,5,10,4,6,7,4,7,8,9,7,5,6,7,4,5,7,5,8,6,7,7,7,5,4,4,3,0,0,2,4,3,0,0,0,0,0,0
2022-03-28 13:00:00,0,2,2,1,3,4,6,0,5,0,2,5,4,2,4,2,4,3,5,9,9,13,13,10,15,15,19,19,14,18,0,17,10,8,7,7,7,5,5,5,7,6,3,2,8,12,11,12,3,11,11,8,7,9,8,7,8,5,8,9,9,8,5,9,5,6,0,7,2,6,9,8,5,5,4,5,6,9,8,5,5,3,1,0,0,0
2022-03-28 14:00:00,0,1,2,1,3,6,6,0,7,4,0,6,5,5,26,4,7,4,6,6,5,8,9,11,12,6,13,5,4,10,0,12,10,9,7,7,1,1,2,2,4,4,6,5,6,3,3,9,10,7,8,7,0,9,0,7,10,8,8,7,6,5,4,7,6,8,9,10,7,9,8,6,5,7,6,4,0,5,1,3,2,2,1,0,0,0
2022-03-28 15:00:00,0,1,1,2,3,5,6,0,5,7,5,6,10,12,8,7,10,0,10,28,29,29,25,21,12,13,11,9,8,14,0,12,11,5,10,5,5,5,6,5,2,5,6,4,0,1,3,7,3,6,10,10,0,11,0,10,13,13,13,12,10,8,7,7,7,7,5,3,7,6,6,5,2,4,0,2,3,4,5,4,3,2,1,0,0,0
2022-03-28 16:00:00,0,1,3,2,3,4,3,4,2,4,3,6,8,7,8,12,5,5,6,12,22,22,20,16,13,12,9,11,9,10,9,9,6,8,6,7,5,7,9,4,5,7,6,5,8,7,0,7,11,10,13,11,9,17,16,14,15,14,13,8,11,11,10,12,7,10,11,10,11,11,9,7,5,6,5,4,6,7,0,5,5,3,0,1,0,0
2022-03-28 17:00:00,0,4,3,0,4,3,5,0,0,7,10,18,16,12,12,13,11,10,13,14,16,22,19,19,19,20,23,23,25,24,9,21,11,10,9,5,6,5,5,7,8,6,11,9,13,18,14,19,20,19,26,26,23,24,23,24,24,19,19,12,11,12,13,12,9,11,10,11,12,11,11,9,7,6,13,0,14,12,8,11,7,5,1,1,0,0
2022-03-28 18:00:00,0,0,3,0,4,4,4,0,4,5,3,10,9,11,10,7,12,9,11,8,9,15,15,19,25,27,30,28,25,35,36,30,20,17,13,9,8,6,5,7,11,9,12,10,13,11,13,16,20,18,24,28,19,35,27,34,32,29,24,21,15,15,14,16,13,12,7,6,11,10,10,8,5,15,19,15,20,19,15,13,9,6,3,1,0,0
2022-03-28 19:00:00,0,0,2,0,1,1,5,0,0,0,0,8,6,7,7,8,9,0,8,6,0,11,12,13,15,13,8,11,8,14,16,15,9,8,6,11,10,7,9,6,7,8,7,5,6,7,8,8,9,8,13,13,10,20,22,21,19,18,15,17,15,14,15,15,13,11,12,11,9,6,7,5,3,10,9,0,8,3,5,4,5,4,0,2,0,0
2022-03-28 20:00:00,0,2,1,0,1,0,2,0,3,0,0,2,4,8,5,0,0,3,4,7,7,8,9,8,7,4,5,0,0,5,0,0,6,5,2,4,3,2,2,3,2,3,3,2,7,5,3,9,6,8,12,15,13,24,23,21,22,21,19,22,20,18,15,10,9,7,5,4,1,4,4,3,6,7,9,0,2,0,2,3,2,4,3,1,0,0
2022-03-28 21:00:00,0,0,2,1,0,1,0,0,0,0,0,5,4,5,5,4,3,2,0,3,2,5,3,5,5,5,6,4,3,3,3,2,4,3,1,5,3,4,3,3,5,2,2,0,0,4,3,4,6,4,10,12,0,14,11,0,17,15,14,11,10,6,4,3,4,2,5,6,1,4,2,3,1,5,1,8,6,0,3,4,1,1,0,0,0,0
2022-03-28 22:00:00,0,0,1,1,2,0,1,0,1,0,0,0,9,13,0,12,11,10,9,8,7,6,8,6,5,6,7,6,4,7,0,0,5,4,3,9,8,6,5,3,5,1,3,2,3,4,5,12,13,0,20,13,6,25,24,23,21,19,16,12,10,6,5,4,3,3,2,1,0,1,2,3,2,4,1,0,3,0,3,2,2,0,1,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,4,0,0,3,3,2,4,0,3,0,0,0,0,3,1,4,0,5,3,2,4,5,6,7,5,4,4,0,3,4,5,0,11,13,0,18,18,14,19,18,16,11,9,7,7,6,4,4,1,2,1,1,2,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,2,0,1,3,4,0,0,0,0,3,2,1,2,0,2,3,4,5,0,4,0,3,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,2,0,3,2,3,2,1,0,0,0,2,2,2,1,0,4,3,7,6,6,7,9,11,15,11,7,10,6,0,9,7,4,2,2,3,2,0,4,6,7,3,2,2,1,1,1,0,0,0,0,0,2,0,3,2,0,3,2,2,3,3,5,0,4,6,0,7,4,5,6,4,7,3,0,6,4,3,1,0,0,0,0,0,0
2022-03-29 07:00:00,4,4,7,8,6,12,16,4,12,11,1,2,3,2,5,4,4,8,8,9,11,11,15,19,26,29,35,32,23,23,0,19,15,13,10,9,7,5,3,5,6,5,8,7,7,8,1,2,4,0,7,6,0,11,6,12,4,12,14,22,23,23,14,15,17,17,17,15,16,13,14,15,10,8,3,1,2,2,1,3,0,1,0,1,0,0
2022-03-29 08:00:00,0,3,2,0,10,14,18,0,19,18,16,9,12,7,10,8,9,12,15,14,14,16,21,23,26,28,29,32,34,37,0,33,21,19,17,13,8,7,5,9,15,13,5,5,5,6,7,9,10,0,16,16,0,29,6,26,30,29,29,28,27,23,20,22,24,24,24,25,21,20,21,19,16,16,7,4,6,5,4,0,4,3,2,0,0,0
2022-03-29 09:00:00,0,1,0,1,2,3,2,2,0,0,0,1,2,2,5,4,5,5,6,8,11,6,12,10,12,18,19,19,21,21,20,19,11,11,9,8,8,4,2,5,8,7,3,4,6,4,4,2,4,3,2,3,0,5,3,4,8,5,9,8,7,9,8,10,9,10,9,8,8,7,3,5,4,5,2,0,2,3,2,0,3,2,0,0,0,0
2022-03-29 10:00:00,0,0,1,1,2,4,7,4,6,0,0,4,3,0,2,4,3,0,5,7,8,10,16,15,18,17,18,16,17,18,0,14,10,12,10,11,9,6,5,3,9,7,4,3,1,3,0,4,4,0,6,3,2,5,0,2,0,6,3,5,3,3,0,5,6,5,3,6,6,5,6,4,6,7,1,0,6,0,0,0,2,1,0,0,0,0
2022-03-29 11:00:00,0,0,0,1,4,5,4,4,4,0,0,4,3,3,5,4,5,6,6,10,5,7,14,9,16,18,20,11,8,9,8,17,15,15,12,9,8,4,0,6,8,0,2,1,0,1,0,2,0,0,2,0,1,3,0,4,3,2,4,3,0,3,3,5,7,4,6,3,6,8,7,6,3,3,3,2,0,4,3,2,2,1,0,0,0,0
2022-03-29 12:00:00,0,1,1,0,1,2,3,0,0,9,0,7,7,8,4,4,9,10,10,11,10,12,13,11,15,16,14,12,0,16,12,13,10,8,6,7,7,6,4,3,4,4,3,1,2,1,4,6,8,0,9,5,4,13,7,11,7,10,9,10,8,8,8,0,9,8,9,8,7,7,6,4,4,5,4,1,3,4,0,0,4,3,0,1,0,0
2022-03-29 13:00:00,0,0,2,0,2,4,5,0,4,0,2,0,6,6,5,4,2,5,4,7,8,9,8,9,12,14,15,14,15,17,16,14,12,13,11,10,11,9,5,5,5,4,8,8,6,11,2,10,9,9,10,7,6,11,10,9,10,12,6,9,9,7,6,7,8,9,11,11,7,10,9,5,3,5,4,0,3,6,4,2,3,1,0,1,0,0
2022-03-29 14:00:00,0,2,3,0,3,4,6,0,7,0,0,6,6,5,20,21,0,19,18,17,17,17,17,13,11,9,10,5,6,9,0,8,8,7,4,6,7,6,3,4,5,4,6,7,4,5,5,6,7,0,8,8,0,11,0,10,11,5,7,7,8,6,6,8,8,9,5,7,8,10,13,11,9,3,2,2,3,0,1,0,3,0,1,0,0,0
2022-03-29 15:00:00,0,2,3,4,3,4,5,4,5,6,5,4,8,10,4,5,3,5,6,8,9,6,11,10,7,9,9,8,0,10,5,8,6,4,3,5,3,5,0,6,8,6,4,6,6,7,4,5,5,0,7,10,7,10,9,10,9,10,9,8,8,9,10,9,8,9,8,7,5,7,7,6,6,7,4,5,8,0,7,5,2,3,2,0,0,0
2022-03-29 16:00:00,0,2,3,6,8,9,5,4,0,8,12,12,10,6,11,7,10,11,9,10,21,22,21,19,17,16,9,14,11,16,0,15,11,8,8,7,5,5,0,5,6,7,11,8,8,7,7,9,9,7,13,14,13,15,14,12,11,12,11,10,9,8,8,8,9,9,0,10,11,8,6,5,3,5,7,0,0,6,4,8,5,1,0,0,0,0
2022-03-29 17:00:00,0,3,8,0,4,5,3,4,7,8,7,14,8,7,8,7,8,9,8,10,11,14,14,13,15,15,15,15,15,17,0,16,12,12,8,6,5,6,6,7,7,8,9,8,10,11,12,20,22,20,25,27,18,30,24,24,25,23,20,19,17,14,15,14,10,13,14,6,16,14,15,13,8,12,12,10,13,6,9,12,6,5,4,3,2,2
2022-03-29 18:00:00,0,1,3,4,5,8,9,5,8,9,0,16,16,13,15,14,14,15,14,15,19,22,23,22,28,33,33,27,29,32,28,24,18,18,15,12,8,6,4,6,8,7,10,8,9,8,11,13,15,13,21,21,18,34,31,31,35,32,27,23,19,21,20,16,15,13,15,16,17,17,17,16,9,16,20,15,21,23,22,18,9,7,5,1,0,0
2022-03-29 19:00:00,0,0,0,0,3,4,4,0,0,0,3,4,7,8,7,8,9,9,10,9,8,10,11,12,10,8,8,8,0,11,0,10,9,9,5,4,4,5,4,3,2,3,4,3,5,1,5,9,9,8,12,12,11,20,20,21,22,21,20,20,18,19,17,16,15,15,16,15,14,8,6,7,4,3,5,8,5,4,0,4,1,3,4,2,0,0
2022-03-29 20:00:00,0,1,2,0,3,2,5,4,0,0,0,6,7,6,6,0,0,3,3,6,2,4,5,4,4,6,6,7,8,3,0,7,4,4,3,3,1,2,0,1,1,0,0,0,0,0,0,5,4,0,6,7,0,14,0,10,12,10,8,6,4,5,3,4,4,0,3,0,1,2,0,0,0,3,2,2,0,0,0,1,1,0,0,0,0,0
2022-03-29 21:00:00,0,0,1,1,1,1,2,0,1,0,0,2,6,6,0,5,6,3,0,5,0,8,7,4,6,5,3,5,0,6,0,3,4,3,0,3,2,4,0,3,3,3,2,2,1,4,2,4,6,5,10,15,0,23,0,19,20,17,11,10,8,5,4,5,3,2,1,2,0,1,2,2,0,4,5,0,6,0,0,5,2,1,0,0,0,0
2022-03-29 22:00:00,0,0,1,1,1,2,0,3,0,0,0,4,7,9,10,8,9,9,6,9,8,7,6,7,5,4,5,3,4,6,5,4,4,7,6,4,2,3,2,4,4,4,4,1,4,3,4,6,9,0,12,14,9,22,21,20,22,18,16,12,9,10,9,5,4,1,3,2,0,1,3,5,4,5,6,5,4,0,2,5,4,3,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,3,1,5,0,2,0,0,3,3,0,0,5,4,5,6,1,8,2,1,2,3,1,0,5,4,0,8,12,0,15,0,13,13,12,12,11,9,5,7,6,4,0,3,0,5,4,1,1,3,4,0,2,0,0,0,1,3,2,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,3,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,0,4,3,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,2,2,2,2,3,0,0,0,0,0,0,1,2,0,0,0,1,4,5,6,8,10,12,12,10,11,12,12,0,11,10,0,9,8,5,0,6,6,5,5,4,2,2,1,3,0,0,0,0,1,0,4,0,3,5,0,3,5,3,2,6,5,0,0,2,4,5,3,4,4,0,5,0,0,0,0,3,2,0,0,0,0,0,0
2022-03-30 07:00:00,1,3,4,5,6,9,13,8,9,10,9,2,8,2,8,6,8,9,11,16,18,19,21,24,25,28,30,28,29,29,28,23,18,11,15,10,8,8,4,5,7,7,5,4,3,1,2,4,3,2,11,3,0,18,0,16,17,15,29,52,54,51,18,20,26,13,13,12,11,10,10,11,7,5,3,0,1,2,0,3,2,2,2,1,0,0
2022-03-30 08:00:00,2,2,3,4,5,9,13,0,12,12,10,7,8,9,10,6,10,12,14,17,12,14,17,22,25,30,32,30,28,29,27,29,24,21,17,11,9,4,9,7,10,11,7,5,8,9,7,6,8,7,11,11,8,20,18,21,31,31,32,30,27,20,21,22,22,27,30,21,23,25,24,23,13,19,10,9,5,4,0,1,3,0,2,0,0,0
2022-03-30 09:00:00,0,1,2,2,3,6,7,6,7,0,0,5,2,2,3,3,4,6,8,9,10,11,11,11,15,19,17,18,20,21,0,19,15,10,9,7,5,4,0,3,6,8,6,4,4,2,4,5,2,4,3,2,2,5,4,2,4,6,6,8,4,8,8,9,10,11,10,0,12,12,9,9,7,6,4,2,4,3,1,2,0,1,0,0,0,0
2022-03-30 10:00:00,0,0,2,0,5,0,4,4,6,0,3,3,3,3,3,2,4,5,5,5,7,7,7,8,12,11,13,13,15,14,12,12,9,6,5,4,3,2,3,3,8,6,1,1,2,2,1,2,3,0,3,4,0,5,0,0,4,4,4,5,6,4,6,7,5,8,8,2,1,7,0,6,3,3,3,0,2,0,0,2,3,3,0,0,0,0
2022-03-30 11:00:00,0,1,2,1,3,4,4,4,5,4,5,4,4,3,5,6,0,6,7,8,6,7,9,9,11,12,12,9,13,10,13,11,10,8,6,7,5,1,0,2,3,5,4,2,2,0,3,2,3,2,5,1,0,8,4,5,6,9,8,7,4,7,5,4,4,5,2,6,0,6,5,4,2,3,1,2,2,0,2,1,3,1,0,0,0,0
2022-03-30 12:00:00,0,1,0,1,3,2,5,0,3,0,4,4,7,4,5,4,6,5,5,7,7,9,11,12,13,14,16,14,16,15,0,12,11,9,9,6,5,3,1,2,3,2,1,0,2,0,2,4,3,0,3,1,2,6,0,5,0,4,3,2,4,6,5,8,7,0,10,5,4,8,7,7,6,4,3,0,1,2,2,2,2,3,0,1,0,0
2022-03-30 13:00:00,0,2,3,3,7,6,7,0,6,6,0,3,5,4,5,2,6,7,6,6,8,5,12,9,10,13,14,9,11,12,0,0,9,8,7,6,4,3,5,5,6,5,4,5,6,5,4,4,5,4,6,6,4,9,0,0,5,7,6,5,8,8,7,6,3,5,1,5,6,5,6,6,5,5,6,0,5,9,3,7,4,3,2,1,0,0
2022-03-30 14:00:00,0,0,2,3,0,3,0,0,3,4,0,5,3,5,30,28,27,7,27,7,9,11,5,3,9,11,0,12,7,13,12,10,5,4,1,4,3,2,2,3,4,2,3,2,7,2,6,8,0,5,7,1,0,8,0,0,8,7,9,8,8,9,8,10,10,10,10,5,10,16,20,19,11,4,5,0,4,2,3,2,2,1,0,0,0,0
2022-03-30 15:00:00,0,3,3,2,4,3,4,3,2,5,0,5,8,8,7,8,10,10,0,8,28,24,24,17,12,13,0,14,15,16,0,8,12,11,6,4,3,1,1,2,4,4,3,2,4,5,6,7,7,0,8,7,0,12,0,4,10,6,11,12,11,10,11,10,10,8,2,5,0,6,7,5,5,13,12,7,11,13,9,9,7,5,2,0,0,0
2022-03-30 16:00:00,0,0,2,3,1,4,5,3,6,5,5,3,7,8,9,11,10,12,9,13,21,23,15,21,14,10,15,12,16,16,0,11,9,8,7,15,13,8,0,6,8,7,8,5,4,4,4,6,7,0,9,12,0,14,13,13,16,13,11,12,12,9,11,8,7,12,13,12,13,11,9,3,7,8,9,0,0,3,0,2,3,2,1,0,0,0
2022-03-30 17:00:00,0,1,4,2,1,4,6,0,3,6,9,10,8,10,12,10,9,10,10,14,13,20,23,25,24,22,22,14,16,20,15,19,13,16,11,8,6,6,5,5,8,12,13,10,12,14,12,16,17,16,21,16,0,26,25,24,18,18,16,15,14,14,12,14,13,12,10,9,10,7,9,7,8,10,16,2,14,13,15,13,4,1,0,0,0,0
2022-03-30 18:00:00,0,1,2,3,3,4,6,0,8,10,3,12,12,13,12,16,10,15,15,18,20,30,28,28,31,34,35,33,34,38,0,33,18,15,12,11,8,7,6,9,17,15,16,13,11,11,10,16,15,13,23,26,23,34,32,33,30,31,23,18,15,22,22,20,19,16,20,0,24,25,25,20,7,10,15,16,18,16,16,13,10,6,5,1,0,0
2022-03-30 19:00:00,0,1,2,3,2,2,2,0,0,0,3,4,6,7,5,8,0,9,7,9,10,13,12,11,11,10,8,0,11,12,0,11,7,7,5,6,2,7,8,6,9,6,4,3,4,5,5,7,11,5,18,23,21,33,30,34,39,33,26,19,16,15,14,12,10,19,19,18,16,13,13,11,9,9,8,0,10,4,7,8,7,5,2,1,0,0
2022-03-30 20:00:00,0,0,2,1,1,0,2,0,2,0,1,0,6,4,3,4,0,3,0,1,1,8,0,7,8,8,9,8,5,9,0,6,6,5,4,3,2,4,5,5,9,2,4,3,2,0,3,10,5,2,12,11,0,16,13,16,16,15,11,13,12,10,9,8,7,6,5,4,2,3,4,4,5,5,2,0,5,0,4,3,2,0,0,0,0,0
