Unnamed: 0,1_기점용두동,2_용두사거리,3_용두5통앞,4_용두6통앞,5_용두7통앞,6_용두초등학교앞,7_용두초등학교입구.금륜사앞,8_서오릉입구,9_시계입구가게앞검문소,10_806의무경찰대.우남아파트,11_수국사입구,12_선정중고등학교,13_선진운수종점,14_구산동주민센터.구산치안센터,15_구산중학교.구산교회,16_시립서북병원세현교회앞,17_서울기독대학교입구,18_우남교통,19_신사동고개.은평지역자활센터,20_응암역신사오거리,21_신진과학기술고교.이마트은평점,22_본서부병원,23_은평세무서,24_은평구청,25_녹번역,26_산골고개,27_홍제역(중).서대문세무서,28_홍제삼거리.인왕산한신휴플러스,29_무악재역,30_안산초등학교,31_독립문역.한성과학고,32_영천시장,33_금화초등학교.서울시교육청,34_서대문역사거리.농협중앙회,35_서울역사박물관.경희궁앞,36_광화문,37_을지로입구역.광교,38_롯데백화점,39_북창동.남대문시장,40_숭례문(가상),41_숭례문,42_서울역버스환승센터,43_경찰청.동북아역사재단,44_서대문경찰서.농협은행.유관순활동터,45_영천시장,46_독립문역.한성과학고,47_무악재역,48_인왕산.홍제원아파트,49_홍제역(중).서대문세무서,50_산골고개,51_녹번역,52_은평구청,53_은평세무서,54_본서부병원,55_신진과학기술고교.이마트은평점,56_응암역신사오거리,57_신사동고개,58_서울기독대학교입구,59_시립서북병원세현교회앞,60_구산중학교.구산교회,61_구산동주민센터.구산치안센터,62_선진운수종점,63_선정중고등학교,64_806의무경찰대.우남아파트,65_시계입구가게앞검문소,66_서오릉입구,67_용두초등학교입구.금륜사앞,68_용두초등학교앞,69_용두7통앞,70_용두6통앞,71_용두5통앞,72_용두사거리,73_용두동종점
2022-04-09 20:00:00,0,1,3,0,0,1,0,2,0,2,3,4,4,5,3,7,4,9,8,8,21,19,12,14,11,10,9,9,8,4,8,6,6,8,3,3,4,13,15,0,13,22,24,26,25,30,30,31,27,29,32,31,27,22,23,40,35,28,21,19,18,16,10,3,0,2,1,1,0,0,0,0,0
2022-04-09 21:00:00,0,1,2,0,3,0,0,1,4,6,8,0,5,6,5,8,9,4,7,10,17,18,15,14,11,9,8,5,6,3,7,2,5,0,0,4,5,7,1,0,5,15,19,20,21,19,19,17,18,24,26,26,20,18,22,35,29,24,17,10,9,8,5,3,0,2,3,1,1,1,0,0,0
2022-04-09 22:00:00,0,0,1,0,2,1,0,0,2,3,5,4,0,6,7,12,13,6,12,13,20,21,18,15,11,10,7,6,0,0,7,3,1,2,4,3,5,7,6,4,6,24,17,25,22,20,19,17,13,13,17,16,17,20,19,44,42,31,18,11,9,8,5,2,0,4,0,3,2,0,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,0,0,0,5,7,0,0,6,0,5,2,0,2,5,1,0,3,2,0,1,0,4,6,0,5,14,7,15,12,10,10,9,10,12,16,14,13,11,11,23,20,17,14,12,12,8,4,2,0,0,0,0,0,1,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,3,0,0,0,3,4,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,0,0,2,0,0,0,0,3,2,4,0,4,5,7,0,8,10,11,10,3,5,9,8,1,4,0,7,1,4,0,0,3,2,0,0,0,0,0,1,0,5,7,0,0,5,4,4,1,2,0,2,0,3,0,3,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,1,0,0,0,0,0,2,0,0,1,4,7,10,11,11,9,11,8,0,9,8,7,3,8,7,6,5,5,4,0,3,2,2,1,1,0,0,2,1,3,0,1,3,1,5,1,0,2,3,0,1,3,2,2,2,4,0,3,3,3,2,0,2,1,0,0,0,0,0
2022-04-10 07:00:00,0,0,3,0,4,5,0,0,0,1,2,2,4,5,7,10,12,11,12,10,7,10,9,8,6,5,6,0,8,0,5,7,4,5,2,2,1,1,0,0,0,3,4,0,0,3,4,3,2,3,6,3,7,4,6,9,10,9,8,5,0,6,0,0,0,0,3,0,2,0,0,0,0
2022-04-10 08:00:00,0,0,1,3,2,2,0,4,3,4,5,6,5,5,9,16,19,18,19,18,19,21,19,16,13,8,14,11,0,12,13,14,13,11,7,5,5,2,0,0,0,3,3,5,2,4,4,4,4,4,8,10,2,11,11,10,9,9,5,6,5,4,5,4,3,0,3,1,1,0,0,0,0
2022-04-10 09:00:00,0,0,1,2,2,3,0,3,4,5,7,7,5,6,7,11,18,24,21,15,15,16,16,14,12,11,15,12,14,8,16,15,0,12,10,9,4,2,0,0,1,4,1,3,4,3,3,5,7,8,6,14,16,17,19,20,19,19,21,22,19,18,12,12,10,8,6,3,1,0,0,0,0
2022-04-10 10:00:00,1,0,2,0,9,10,0,7,0,9,11,10,9,10,13,12,18,20,21,21,28,29,30,27,23,20,20,12,0,18,16,15,4,14,13,11,8,2,1,0,0,4,5,6,7,0,4,3,6,6,8,13,11,5,9,16,13,16,14,12,10,12,11,0,5,6,5,5,2,1,0,0,0
2022-04-10 11:00:00,1,0,2,3,4,0,0,2,0,7,9,21,22,21,25,25,30,33,36,20,22,25,27,24,21,20,24,25,24,25,29,26,24,23,21,17,16,2,3,0,0,7,7,9,11,9,8,8,11,13,17,20,23,23,23,15,16,16,13,11,10,10,8,6,5,8,6,3,2,0,0,0,0
2022-04-10 12:00:00,0,0,3,3,7,8,9,11,0,12,12,11,12,17,28,30,35,38,35,22,28,29,30,30,28,24,28,29,23,6,28,25,16,21,17,15,7,3,2,0,0,5,13,14,15,13,14,15,17,18,20,15,13,12,19,18,19,17,16,14,16,16,15,13,11,8,5,4,0,2,0,0,0
2022-04-10 13:00:00,2,2,3,5,7,8,12,11,6,13,14,16,15,20,24,28,28,29,32,28,26,24,21,18,19,18,17,16,8,17,18,19,17,12,11,15,7,6,5,0,0,17,16,14,17,11,13,18,21,21,22,21,22,20,19,19,19,18,16,11,8,8,9,6,5,4,5,4,2,0,0,0,0
2022-04-10 14:00:00,1,0,2,3,0,4,1,5,7,9,14,16,21,24,29,29,29,30,25,14,17,18,19,14,14,13,12,14,17,13,19,17,14,11,11,13,10,10,11,0,0,5,0,3,5,6,8,4,14,8,18,28,31,31,24,19,16,17,16,14,9,12,7,6,4,4,2,3,3,0,0,0,0
2022-04-10 15:00:00,0,2,3,4,5,5,6,16,17,18,21,24,17,19,21,24,25,25,26,22,28,13,26,21,11,9,7,8,7,4,7,8,6,10,12,11,9,12,0,0,13,21,15,21,24,20,16,15,17,16,22,29,30,32,38,43,37,28,25,17,15,14,3,0,2,6,7,2,5,4,1,0,0
2022-04-10 16:00:00,0,0,1,3,3,4,5,7,0,7,8,11,11,12,17,23,28,27,25,17,23,20,19,15,11,10,8,6,0,0,7,5,7,5,7,6,5,9,9,0,7,17,22,19,18,24,23,19,22,24,32,35,34,31,23,27,25,20,13,11,12,12,10,7,5,2,0,5,3,1,0,0,0
2022-04-10 17:00:00,0,2,7,8,10,14,0,19,23,7,24,20,26,27,26,26,27,26,23,18,32,36,35,31,20,9,11,15,14,13,9,8,0,10,8,11,7,8,11,2,5,24,25,28,28,27,25,20,22,26,30,30,29,25,20,32,29,15,30,30,26,17,13,8,5,2,2,3,3,2,1,0,0
2022-04-10 18:00:00,1,3,5,3,6,7,0,8,6,9,11,10,13,14,15,19,20,22,25,27,24,23,20,15,14,19,14,3,7,13,10,9,0,6,7,6,8,9,10,0,12,26,18,20,28,31,25,24,24,22,27,27,26,20,19,21,18,15,12,10,9,10,9,7,6,4,7,4,3,2,0,0,0
2022-04-10 19:00:00,0,0,1,2,2,5,0,0,5,7,7,8,14,0,15,17,16,16,18,13,16,17,16,9,10,8,10,4,8,5,1,9,8,7,5,6,7,6,8,0,3,25,12,30,26,25,11,21,15,22,26,32,33,29,28,33,26,23,14,11,8,6,6,2,0,1,0,3,1,0,0,0,0
2022-04-10 20:00:00,0,0,2,0,0,3,3,6,1,0,6,4,7,0,8,11,12,14,14,11,14,14,16,14,9,8,5,6,0,0,6,3,5,4,5,1,6,11,4,8,10,14,13,17,17,16,14,12,18,18,20,19,19,18,16,26,19,17,11,9,7,7,6,4,0,0,2,1,0,0,0,0,0
2022-04-10 21:00:00,0,2,2,0,0,1,0,2,5,0,0,1,4,6,7,9,7,10,12,10,12,13,14,13,11,5,8,3,7,6,4,1,3,3,0,5,5,8,10,0,0,17,18,17,22,21,22,21,16,18,28,30,25,22,19,28,24,23,18,16,15,11,8,3,0,0,4,3,1,2,0,0,0
2022-04-10 22:00:00,0,0,1,0,0,0,0,0,2,0,4,5,3,0,3,8,7,8,9,11,11,6,12,12,11,11,7,5,3,0,8,7,6,4,1,3,5,9,3,0,0,19,17,21,25,22,15,20,11,9,11,8,10,8,11,18,16,13,13,8,5,6,5,1,0,1,0,0,0,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,4,3,0,0,7,14,16,16,0,14,13,19,19,18,18,17,15,17,28,21,17,14,12,6,8,4,2,0,0,1,0,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,1,2,0,0,0,0,0,0,3,0,3,1,4,14,16,17,18,21,25,28,31,34,35,36,38,39,0,38,36,31,27,18,12,10,7,10,9,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,2,0,0,3,0,0,0,4,8,8,8,10,8,11,12,13,14,16,19,17,19,19,20,19,20,17,8,16,16,16,10,12,10,8,8,6,5,0,1,12,8,8,9,7,8,7,6,0,8,4,3,7,6,5,4,4,4,3,3,3,4,0,0,0,0,3,0,0,0,0,0
2022-04-11 06:00:00,1,0,2,1,2,3,0,0,0,5,6,8,7,8,10,16,21,28,27,24,30,32,32,28,25,14,15,16,4,15,14,14,14,13,12,10,6,6,1,0,1,3,2,0,2,0,3,0,6,7,10,0,13,13,12,9,6,5,4,5,7,8,7,1,0,6,6,4,2,0,0,0,0
2022-04-11 07:00:00,2,0,3,3,5,9,0,5,0,13,24,26,18,27,33,42,47,57,52,42,47,48,48,44,38,41,40,41,42,29,41,36,31,22,20,17,10,3,6,0,2,16,11,12,5,7,8,7,9,9,15,16,17,26,30,28,27,39,39,42,39,30,10,8,0,5,5,2,0,0,0,0,0
2022-04-11 08:00:00,0,0,3,3,5,7,0,0,8,13,18,24,26,31,33,46,52,58,60,53,60,63,62,49,53,52,56,59,61,62,62,53,45,40,27,15,9,4,4,0,3,38,19,16,8,14,10,12,13,14,19,23,30,31,30,29,29,31,26,17,13,18,17,20,18,16,3,14,13,3,2,0,0
2022-04-11 09:00:00,0,0,2,4,3,7,0,0,0,8,11,15,13,15,20,24,28,33,40,35,38,39,37,39,29,22,34,32,30,34,30,28,25,21,17,13,10,9,2,0,2,14,5,6,5,3,2,5,7,10,9,13,11,11,12,12,13,12,9,8,7,12,11,10,9,0,4,8,7,2,0,0,0
2022-04-11 10:00:00,0,0,2,3,2,4,2,3,0,5,7,11,12,14,16,20,22,24,28,26,26,26,30,30,23,21,24,25,24,17,20,21,19,14,13,11,6,3,3,0,0,11,9,10,12,13,14,13,14,15,15,14,13,15,15,15,16,15,15,14,13,5,3,4,0,3,2,0,2,1,0,0,0
2022-04-11 11:00:00,2,0,2,3,1,5,0,3,0,6,8,9,10,12,14,20,26,25,25,21,26,26,28,22,17,15,14,6,10,0,14,14,12,10,11,11,7,5,3,0,1,5,5,6,7,7,6,5,9,10,13,16,17,16,16,17,11,9,6,5,4,9,5,1,7,5,1,4,0,3,0,0,0
2022-04-11 12:00:00,0,1,5,0,3,6,4,5,5,7,9,5,6,4,9,15,17,20,26,22,22,21,22,18,16,15,13,14,15,9,14,20,19,13,9,11,6,7,8,0,2,8,12,16,19,22,20,19,13,16,19,23,22,16,18,17,16,13,10,8,7,9,6,7,6,4,4,3,1,1,0,0,0
2022-04-11 13:00:00,1,2,3,1,3,4,2,0,0,5,6,5,9,10,12,14,18,21,23,17,18,17,18,14,14,10,16,14,10,6,14,15,13,8,6,5,4,5,6,0,5,6,8,10,11,3,2,9,14,15,16,16,17,16,12,19,18,14,8,6,4,7,5,5,1,4,1,2,1,0,0,0,0
2022-04-11 14:00:00,0,1,2,0,2,5,0,8,8,9,11,12,10,7,9,9,11,11,15,15,19,20,17,16,10,15,10,9,11,0,10,10,9,7,8,10,7,6,15,14,15,25,22,24,26,29,29,25,25,28,23,25,25,22,20,20,9,7,3,3,3,6,4,6,3,0,2,6,5,1,1,0,0
2022-04-11 15:00:00,1,0,2,3,4,7,6,0,8,8,11,12,8,11,18,22,21,20,22,23,25,15,14,14,11,12,14,7,10,13,10,10,9,8,10,7,4,8,10,0,11,19,21,20,28,29,30,23,22,20,27,30,27,29,29,33,29,26,21,21,18,14,15,10,8,4,5,4,4,3,3,1,0
2022-04-11 16:00:00,0,2,4,4,7,9,0,8,6,8,9,24,27,16,33,36,35,36,36,27,30,26,22,19,16,14,17,18,16,15,11,14,11,14,10,12,10,8,18,0,18,26,25,30,30,29,28,29,31,28,28,28,28,34,26,29,27,20,15,14,11,12,11,7,0,5,4,3,1,2,2,0,0
2022-04-11 17:00:00,0,0,3,5,7,9,5,6,0,7,8,11,12,13,16,20,24,25,22,23,29,27,24,22,18,15,12,11,13,14,15,13,10,10,10,9,10,14,22,20,23,31,35,35,38,39,39,36,33,34,48,47,44,31,24,36,29,27,20,11,10,8,8,7,8,0,3,5,4,2,1,0,0
2022-04-11 18:00:00,1,1,2,11,13,14,8,15,0,16,18,21,16,16,14,17,15,14,16,17,20,25,28,28,22,20,13,13,0,1,13,7,8,5,12,16,15,20,25,0,31,43,40,54,56,53,49,46,44,45,55,60,60,49,39,45,42,38,25,17,15,14,10,9,5,3,4,5,3,2,0,0,0
2022-04-11 19:00:00,0,0,3,1,2,5,0,0,0,6,7,6,12,12,12,13,12,11,13,19,19,16,15,12,10,10,7,4,6,4,7,5,7,6,5,5,6,8,6,4,8,20,29,31,33,31,50,48,47,51,56,57,53,46,35,48,38,35,26,20,14,13,10,7,0,0,1,5,2,3,0,0,0
2022-04-11 20:00:00,1,1,3,0,1,6,4,0,0,4,5,4,5,6,6,12,12,13,13,19,21,18,16,13,9,4,7,4,1,0,1,3,2,2,4,5,4,8,7,0,8,14,16,18,24,28,29,30,29,29,33,34,33,34,32,47,42,28,15,12,11,11,7,4,0,0,3,2,2,1,0,0,0
2022-04-11 21:00:00,0,0,1,0,1,0,0,3,2,2,3,3,5,0,5,8,11,9,9,13,14,13,12,11,9,5,5,7,4,4,7,1,6,4,4,4,5,6,7,0,8,18,20,22,22,21,24,20,23,22,19,18,19,16,18,29,26,14,8,8,6,5,4,2,0,0,3,1,2,0,0,0,0
2022-04-11 22:00:00,0,0,1,0,2,4,0,0,1,0,3,2,6,0,4,4,2,1,2,4,5,6,8,7,6,4,5,3,3,2,0,2,1,2,0,1,5,10,13,0,14,20,21,23,25,24,28,26,25,26,34,39,37,33,26,32,24,20,17,16,11,12,11,6,0,0,5,3,2,1,0,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,3,2,2,0,0,9,6,8,8,6,6,7,10,11,9,9,8,0,5,17,10,14,8,10,6,4,1,2,0,0,1,0,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,1,2,3,4,5,8,21,23,14,24,27,33,37,39,41,42,44,45,47,0,45,39,37,34,21,13,7,6,7,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,1,1,0,2,0,0,0,0,5,8,10,12,14,18,21,22,23,20,23,23,16,21,21,23,21,17,11,19,20,16,15,13,9,7,5,4,4,0,4,6,5,6,3,0,5,4,5,8,9,10,9,8,6,3,4,6,3,4,2,3,3,4,0,0,0,2,1,0,0,0,0
2022-04-12 06:00:00,0,0,1,2,0,0,0,0,0,3,9,12,11,14,16,19,23,24,25,22,26,30,31,27,24,25,22,24,25,13,24,18,16,14,10,8,7,6,2,1,1,6,6,5,3,5,5,1,6,7,8,9,10,13,8,13,13,9,7,8,9,11,11,9,8,7,6,3,1,0,1,0,0
2022-04-12 07:00:00,2,0,5,3,7,6,7,0,0,11,18,17,19,25,27,37,40,47,52,43,48,50,52,48,47,46,45,41,44,44,46,40,34,25,16,14,7,3,2,0,2,17,7,4,8,6,6,7,12,14,17,20,22,28,33,29,28,39,38,38,37,28,9,7,3,6,5,3,2,0,0,0,0
2022-04-12 08:00:00,1,1,2,3,4,14,0,7,8,16,24,23,22,31,36,49,60,62,65,45,51,58,64,56,49,48,59,63,65,64,62,56,54,47,38,30,19,5,3,3,2,34,13,6,9,8,8,10,11,2,19,26,25,27,33,41,40,35,28,24,17,19,13,13,7,11,11,10,8,2,1,0,0
2022-04-12 09:00:00,0,1,3,5,8,9,2,6,0,11,13,14,12,12,16,19,26,31,35,28,30,32,34,48,38,37,39,38,41,42,42,40,37,34,28,19,11,7,2,1,0,8,5,8,6,8,0,9,10,13,16,19,17,18,19,15,16,16,12,8,8,8,7,6,5,1,3,2,3,1,0,0,0
2022-04-12 10:00:00,0,1,2,0,3,4,5,0,0,4,8,9,12,11,13,17,15,18,24,19,21,21,21,23,19,15,18,21,19,22,25,23,16,20,18,15,11,5,2,0,4,8,6,6,6,6,3,7,10,8,11,12,8,6,10,8,9,7,9,8,7,7,0,4,1,8,7,5,3,1,0,0,0
2022-04-12 11:00:00,3,0,2,3,3,5,0,5,0,7,8,8,6,5,11,13,14,16,20,21,20,18,20,17,14,15,16,16,18,19,14,19,17,16,12,15,11,9,6,0,4,5,4,7,14,19,21,18,19,15,19,21,24,21,19,23,13,11,8,7,6,6,5,4,4,3,2,2,2,0,1,0,0
2022-04-12 12:00:00,0,1,2,2,3,4,3,5,0,6,4,5,4,8,12,14,17,23,23,20,21,18,19,16,14,14,14,13,14,14,13,11,8,9,8,9,4,4,3,0,1,7,7,9,12,11,4,11,11,22,20,22,26,24,23,21,18,19,16,14,10,14,13,10,7,0,9,4,6,2,1,0,0
2022-04-12 13:00:00,0,2,1,3,4,5,0,0,6,5,9,11,13,13,15,17,19,24,29,27,30,22,21,17,13,14,14,15,12,10,15,15,15,11,12,11,8,6,9,0,3,12,11,14,16,15,15,14,6,7,8,10,9,10,9,12,9,8,6,5,3,6,5,4,4,1,2,3,0,3,2,1,0
2022-04-12 14:00:00,0,0,3,3,2,6,0,8,0,7,9,10,9,10,9,13,16,15,21,22,16,17,18,16,15,11,14,13,15,0,12,12,10,10,11,6,8,6,9,5,10,17,19,20,21,24,23,22,23,26,25,27,30,30,20,17,15,17,12,11,8,10,6,5,4,3,2,5,3,1,1,0,0
2022-04-12 15:00:00,1,1,3,4,4,0,5,8,13,6,7,15,12,13,14,10,15,12,10,14,16,17,14,11,10,11,12,13,11,11,9,15,9,10,7,5,8,8,14,0,15,33,34,35,30,28,29,26,25,35,35,34,33,30,26,29,14,12,10,10,9,9,9,8,6,5,3,2,1,1,0,0,0
2022-04-12 16:00:00,0,2,2,4,2,6,5,10,10,5,18,33,39,39,40,36,36,37,36,27,26,22,20,17,14,11,11,8,5,0,9,5,6,6,7,2,5,8,16,0,18,16,20,32,38,36,35,29,29,32,33,32,30,26,28,26,26,23,20,16,14,8,7,6,0,3,4,3,2,0,1,0,0
2022-04-12 17:00:00,1,1,4,3,8,11,6,13,8,13,14,19,22,22,23,30,33,37,36,31,27,22,21,18,19,17,13,12,13,14,13,13,12,7,13,14,15,14,21,0,29,48,28,49,48,51,50,45,48,47,53,53,49,43,32,46,35,26,24,16,14,10,9,6,7,3,5,3,3,2,0,0,0
2022-04-12 18:00:00,1,0,4,13,15,17,18,10,0,11,16,14,19,22,29,33,36,35,35,48,49,41,33,27,19,15,11,13,14,15,15,13,12,11,14,15,18,23,26,0,34,41,57,67,67,65,62,59,52,54,52,55,51,44,36,47,40,35,32,23,20,17,14,11,9,0,8,3,2,2,0,0,0
2022-04-12 19:00:00,0,0,2,1,2,5,0,0,0,3,4,6,6,7,11,14,12,14,14,16,17,15,14,13,10,9,9,7,10,9,10,9,8,7,5,4,4,10,12,0,15,29,28,31,29,32,33,28,30,38,46,45,45,45,36,51,45,31,21,20,19,14,12,9,2,0,10,6,2,0,0,0,0
2022-04-12 20:00:00,1,0,3,4,1,2,0,3,4,3,11,5,8,7,12,16,15,14,13,15,16,16,14,10,6,1,6,5,4,0,6,6,5,2,4,4,6,11,14,8,13,19,21,27,25,24,21,20,18,21,26,28,29,26,23,31,25,20,14,12,7,13,10,10,0,0,9,6,3,1,0,0,0
2022-04-12 21:00:00,0,1,1,0,0,2,0,1,0,1,2,3,3,0,5,6,5,3,6,9,10,9,12,8,6,5,2,4,0,3,2,4,2,3,1,5,6,8,5,4,6,15,16,15,20,21,18,17,21,20,17,17,24,22,20,26,24,19,13,10,8,7,5,1,2,0,1,0,0,0,0,0,0
2022-04-12 22:00:00,0,0,1,0,1,0,0,0,0,3,3,1,6,4,7,7,5,7,7,11,12,10,9,9,8,5,4,3,0,0,2,2,1,1,1,2,4,7,9,0,10,19,19,18,21,21,17,19,17,19,24,20,17,17,16,24,22,18,13,10,7,7,4,3,0,0,2,1,0,0,0,0,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,4,3,2,4,2,5,0,0,6,13,15,21,20,11,21,18,18,16,18,19,18,11,11,23,20,14,10,6,4,6,3,2,0,0,0,1,1,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,1,2,0,0,0,0,0,1,5,4,6,1,6,19,20,13,21,25,30,33,35,36,35,24,36,38,27,26,32,31,29,24,13,7,6,9,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,2,0,0,0,0,0,0,1,5,6,7,3,10,12,14,17,16,19,20,22,24,17,18,12,13,17,13,24,23,20,11,17,15,12,8,7,6,0,4,8,7,9,10,11,7,5,13,14,11,10,10,12,10,6,4,2,2,3,4,5,4,4,3,0,0,2,1,0,0,0,0
