Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_김포공항국제선,5_한국공항공사,6_김포공항국내선,7_제과점앞,8_공항동주민센터,9_공항동천주교회,10_공항동송정중학교,11_강서면허시험장.메이필드호텔,12_마곡수명산파크7단지,13_마곡수명산파크5단지6단지,14_마곡수명산파크2단지,15_마곡엠밸리15단지아파트,16_마곡역교차로,17_발산역3번출구,18_서울호서전문학교.등촌주공3단지아파트,19_등촌3동주공4단지아파트,20_등촌3동5단지아파트.등촌고등학교,21_등촌3동주공10단지아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.마포중고등학교,25_강서구청사거리.서울디지털대학교,26_등촌중학교백석초등학교,27_등촌역.강서보건소,28_염창역.서울도시가스,29_안양천입구,30_양평동한솔아파트,31_양평한신아파트.선유도공원입구,32_당산역,33_당산역,34_양평한신아파트.선유도공원입구,35_영등포아리수정수센터,36_염창역.서울도시가스,37_등촌역.강서보건소,38_등촌중학교백석초등학교,39_KC대학교.강서LG베스트샵,40_경복비즈니스고등학교,41_가양역.마포중고등학교,42_가양역.우성아파트,43_SBS공개홀,44_등촌3동대림아파트,45_등촌3동5단지아파트.등촌고등학교,46_등촌동부영아파트,47_서울호서전문학교.등촌주공3단지아파트,48_발산역2번출구,49_발산역9번출구,50_마곡동로사거리,51_마곡엠밸리14단지아파트,52_마곡수명산파크2단지,53_마곡수명산파크3단지4단지,54_마곡수명산파크7단지,55_강서면허시험장.메이필드호텔,56_공항동송정중학교,57_국립항공박물관.공항동천주교회,58_공항동지하도입구,59_롯데몰.김포공항역,60_김포공항국제선,61_한국공항공사,62_김포공항국내선,63_방화동도시개발11단지,64_개화119안전센터,65_개화역광역환승센터,66_강서공영차고지(종점가상)
2022-03-25 08:00:00,1,1,2,0,0,1,4,4,9,6,7,9,12,15,17,16,16,14,16,20,21,18,11,10,15,17,18,16,15,23,26,8,15,12,16,17,16,14,14,11,13,14,16,16,16,20,17,13,14,7,7,3,8,7,11,9,8,9,7,3,1,0,0,0,0,0
2022-03-25 09:00:00,0,1,0,0,0,1,2,2,4,0,4,6,7,9,10,10,7,5,12,12,14,13,11,10,12,11,11,11,11,13,8,3,2,3,1,4,6,9,9,12,10,9,9,9,8,11,10,10,7,3,4,3,0,3,5,4,5,3,1,0,0,0,0,0,0,0
2022-03-25 10:00:00,0,1,2,1,0,1,0,2,2,3,2,3,6,6,7,6,7,6,7,7,9,9,8,10,7,8,7,6,5,6,2,1,2,1,0,3,5,4,2,4,5,5,6,5,6,8,7,5,6,2,1,3,4,2,1,3,2,1,2,0,0,0,0,0,0,0
2022-03-25 11:00:00,1,2,0,1,1,1,1,0,2,1,4,6,8,9,9,5,6,0,8,6,8,7,7,9,7,6,7,6,3,3,1,2,2,2,4,5,10,9,6,5,7,6,7,7,6,9,8,4,6,4,3,2,2,0,4,6,8,6,2,0,1,0,1,0,0,0
2022-03-25 12:00:00,0,1,3,1,2,4,2,4,1,2,3,6,4,7,7,7,5,9,11,12,12,10,8,7,8,6,5,6,5,4,5,1,2,0,3,2,5,9,10,9,11,8,9,6,7,8,7,6,8,4,4,2,3,2,3,0,4,4,1,3,1,0,0,0,0,0
2022-03-25 13:00:00,1,0,1,0,1,2,1,0,3,2,3,6,9,5,10,7,5,5,9,13,15,14,12,9,9,6,6,5,5,5,6,3,6,5,7,7,7,8,8,6,8,11,10,12,15,18,14,9,13,11,7,6,7,4,6,7,9,4,1,0,0,1,0,0,0,0
2022-03-25 14:00:00,1,0,0,1,0,3,3,3,0,4,4,6,9,10,9,10,10,6,9,10,9,8,9,22,18,11,7,1,6,7,1,3,4,4,1,5,7,10,9,8,7,13,11,9,13,12,13,13,13,8,8,6,8,3,6,5,3,3,1,0,1,1,0,1,0,0
2022-03-25 15:00:00,0,1,0,1,2,2,3,3,2,4,6,5,8,8,10,12,11,5,9,9,13,10,8,12,9,6,4,3,1,5,4,4,10,11,5,9,15,14,13,11,9,12,14,12,12,12,11,11,13,14,10,8,8,6,7,6,7,6,1,2,1,2,1,0,0,0
2022-03-25 16:00:00,1,0,0,1,0,4,5,2,7,2,9,10,12,12,12,12,12,12,15,17,19,13,12,6,8,6,5,5,6,9,7,3,6,10,10,12,12,11,5,9,11,8,9,8,10,9,8,10,12,11,9,7,4,5,5,4,6,5,2,2,1,0,0,0,0,0
2022-03-25 17:00:00,1,1,0,0,2,8,2,4,5,6,6,7,11,13,15,12,10,12,12,11,13,11,9,12,12,9,12,10,7,10,8,5,11,12,5,12,14,15,13,13,15,15,16,15,14,14,13,12,10,10,9,6,6,4,16,6,16,15,1,2,0,1,0,0,0,0
2022-03-25 18:00:00,1,1,0,2,3,7,8,7,8,3,7,8,6,9,12,13,13,13,11,10,10,14,13,15,15,11,7,5,6,10,11,12,26,24,23,28,22,18,12,11,13,20,22,20,17,13,14,13,17,18,19,14,9,8,10,7,9,10,2,1,0,1,1,0,0,0
2022-03-25 19:00:00,2,3,2,4,3,6,10,10,9,4,9,6,7,10,9,9,10,10,9,10,14,12,8,9,7,7,7,7,6,5,6,8,13,10,14,18,20,16,13,10,11,19,22,19,13,7,5,9,14,13,15,14,7,9,6,5,2,1,1,0,0,1,0,0,0,0
2022-03-25 20:00:00,1,1,0,0,0,3,3,2,4,1,4,5,4,3,3,6,8,5,9,8,9,6,7,7,5,4,6,9,7,4,1,4,7,7,6,8,10,9,10,2,8,12,14,12,5,4,5,8,9,14,9,7,2,6,2,6,2,0,0,1,0,2,0,0,0,0
2022-03-25 21:00:00,1,0,1,1,0,4,3,1,2,2,1,1,1,2,2,5,7,7,5,6,5,6,4,5,4,3,2,2,1,3,1,2,6,5,6,7,8,8,7,6,9,11,12,11,7,6,5,3,7,6,3,5,4,4,2,1,1,0,0,0,0,1,0,0,0,0
2022-03-25 22:00:00,0,0,0,1,2,4,5,5,3,1,3,2,3,2,0,3,5,4,5,3,6,6,4,3,2,1,0,2,1,0,1,4,9,7,7,6,9,8,7,8,7,10,10,9,6,4,4,9,12,10,10,9,5,1,6,4,2,1,0,0,0,1,0,0,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,7,8,7,1,5,0,4,4,4,2,1,3,2,0,0,3,7,7,8,9,12,11,9,7,10,10,12,11,9,6,4,6,17,16,12,6,3,2,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,3,4,5,4,3,4,0,3,5,1,0,2,1,0,1,1,0,0,2,0,3,4,0,4,3,4,4,5,1,0,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,3,2,4,3,6,5,4,3,2,2,2,2,1,3,2,1,2,1,1,2,0,1,2,0,2,3,2,1,3,4,0,2,3,2,1,2,2,1,5,2,6,1,3,2,0,1,0,0,0,0
2022-03-26 07:00:00,0,1,0,1,0,2,0,1,3,1,1,0,1,2,2,0,1,3,4,3,4,3,2,2,5,3,4,3,0,0,3,1,4,0,0,2,0,3,0,0,2,3,4,4,3,6,6,5,7,5,3,4,3,3,4,1,2,1,1,0,0,0,0,0,0,0
2022-03-26 08:00:00,1,1,0,0,0,2,1,3,5,4,3,4,7,9,6,7,9,6,7,5,9,4,5,5,8,5,6,6,2,8,1,2,3,4,0,1,6,1,5,2,5,4,6,0,3,7,4,4,3,0,2,4,5,5,6,0,5,5,2,1,1,0,0,0,0,0
2022-03-26 09:00:00,1,1,0,0,0,2,2,1,3,0,2,5,8,9,10,7,4,4,10,9,10,9,6,7,6,7,6,5,2,7,1,0,1,0,0,2,3,0,4,5,6,9,7,5,6,7,7,4,5,2,1,4,4,2,3,1,5,6,2,0,0,2,1,0,0,0
2022-03-26 10:00:00,0,0,0,0,0,0,2,1,3,0,0,4,6,7,7,5,5,8,9,10,7,9,9,5,12,13,7,6,5,6,5,1,3,2,2,1,3,4,5,6,5,7,9,10,8,8,7,7,8,9,7,6,2,3,4,5,5,3,2,0,1,1,0,0,0,0
2022-03-26 11:00:00,1,2,4,2,0,3,3,2,3,1,3,4,7,11,13,11,5,6,9,14,17,15,9,8,9,7,7,4,6,7,5,2,5,0,3,6,9,9,4,8,5,8,7,10,8,13,11,6,6,5,3,2,3,4,3,2,6,5,1,0,0,0,1,0,0,0
2022-03-26 12:00:00,0,1,0,0,0,1,2,0,3,0,2,3,5,7,6,5,7,7,6,5,8,9,6,6,7,6,7,6,0,8,4,1,4,0,4,2,7,5,6,6,7,10,6,0,7,9,8,8,7,4,4,3,5,6,8,7,8,6,4,3,2,0,0,0,0,0
2022-03-26 13:00:00,2,1,0,1,3,5,4,2,4,0,4,5,8,12,13,13,7,8,13,12,13,11,10,11,10,8,8,2,6,10,5,4,3,5,6,6,14,14,7,15,14,16,14,11,8,12,10,9,8,6,4,5,5,3,5,3,6,6,3,0,1,1,0,0,0,0
2022-03-26 14:00:00,0,0,1,2,0,3,3,2,0,1,5,8,14,15,16,17,11,11,13,9,10,9,8,5,6,5,8,8,6,4,0,3,4,2,1,5,8,7,6,5,4,7,9,7,9,10,9,12,11,9,9,8,6,5,3,5,4,5,2,0,0,2,1,0,0,0
2022-03-26 15:00:00,0,1,0,2,1,3,4,4,9,3,7,6,7,8,10,4,5,5,6,6,7,7,5,4,6,4,7,4,5,7,1,2,5,3,6,7,5,5,4,4,10,9,10,10,9,10,8,8,9,3,8,5,5,6,7,3,8,1,2,0,1,1,0,0,0,0
2022-03-26 16:00:00,1,1,2,3,2,3,4,0,5,0,4,4,6,9,9,9,11,12,12,11,12,12,10,7,9,9,5,4,2,5,4,7,8,3,5,11,15,14,12,8,10,11,10,11,10,9,9,8,9,8,6,10,11,10,2,9,11,1,3,0,0,0,0,0,0,0
2022-03-26 17:00:00,4,5,3,3,2,3,2,4,5,0,3,5,6,9,11,10,8,9,7,9,11,12,8,8,6,5,4,3,4,4,3,2,4,6,5,5,8,7,9,8,8,9,9,11,9,9,8,7,8,7,7,2,10,3,8,7,8,7,1,0,0,0,0,0,0,0
2022-03-26 18:00:00,0,0,3,1,0,5,2,4,1,0,1,5,8,9,5,11,10,11,11,8,18,15,13,9,4,2,4,0,0,3,0,4,7,6,5,9,9,9,9,7,6,8,9,5,7,7,5,8,18,4,17,8,6,0,3,2,4,4,1,0,0,0,0,0,0,0
2022-03-26 19:00:00,3,0,0,1,0,2,3,1,0,0,3,2,3,6,2,4,4,5,8,5,1,7,5,2,4,2,2,3,1,2,1,4,7,5,6,8,9,8,8,7,9,12,17,14,12,10,7,4,9,12,7,9,8,7,5,6,2,0,0,0,0,1,1,0,0,0
2022-03-26 20:00:00,0,0,0,2,0,1,2,0,6,0,7,5,2,4,3,6,7,6,5,4,7,7,4,5,6,4,3,2,0,2,0,1,3,4,3,7,7,6,3,5,6,8,7,3,6,3,4,3,7,0,5,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0
2022-03-26 21:00:00,2,0,0,1,0,4,0,3,3,1,2,4,1,3,4,2,4,3,2,4,5,4,2,4,5,4,3,2,0,0,0,3,7,11,12,9,10,9,6,6,7,8,2,6,3,3,4,7,8,6,4,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-26 22:00:00,0,1,0,1,0,4,3,3,3,0,0,1,2,2,0,4,7,6,5,5,2,9,5,8,6,5,2,3,0,0,0,2,5,4,9,10,11,9,8,8,9,9,7,7,6,8,6,6,8,5,6,5,4,3,2,0,2,0,0,0,0,0,0,0,0,0
2022-03-26 23:00:00,0,1,0,0,0,3,2,3,3,0,1,2,2,1,0,3,12,3,9,0,0,7,8,7,1,2,3,0,1,0,0,3,6,0,7,8,8,7,8,7,8,10,13,4,10,5,3,7,8,9,8,4,3,4,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,1,2,0,2,2,2,3,0,0,2,3,6,7,2,8,6,4,0,0,3,0,1,0,2,1,0,1,1,2,2,0,0,0,4,0,3,2,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,0,3,0,1,1,1,2,1,0,1,0,0,2,1,0,1,0,2,1,0,1,3,2,0,1,2,0,0,1,0,0,0,0,0,0,2,0,2,2,4,1,1,2,0,0,0,0,0,0
2022-03-27 07:00:00,1,0,0,0,0,1,0,0,0,2,0,1,0,2,0,0,1,1,3,0,4,1,3,0,1,3,2,0,0,3,1,1,3,0,2,3,0,3,0,3,0,4,3,3,2,5,4,5,3,2,1,2,4,3,2,0,5,4,1,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,1,2,0,3,1,0,2,2,1,1,2,1,0,0,0,1,3,4,0,2,3,2,4,4,3,1,1,4,0,1,2,0,0,2,2,0,0,2,1,2,3,4,4,5,4,4,3,0,6,5,4,4,3,0,4,2,1,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,1,0,0,1,2,3,1,9,0,0,9,12,13,11,8,5,5,7,6,8,9,8,7,8,8,5,6,3,7,2,2,0,0,0,2,3,3,0,4,0,4,6,3,4,5,4,2,2,0,0,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0
2022-03-27 10:00:00,0,2,0,0,0,1,3,0,2,1,1,4,6,7,8,6,3,2,6,7,6,4,4,3,6,4,5,4,3,8,10,3,1,3,3,2,2,3,1,1,4,2,2,1,5,6,5,5,2,1,1,1,0,3,2,2,3,0,0,0,0,0,0,0,0,0
2022-03-27 11:00:00,0,1,0,0,0,0,1,4,5,0,4,3,5,1,6,6,6,3,7,9,10,8,2,3,5,3,6,4,0,4,5,1,1,0,1,2,4,6,4,0,2,3,0,1,2,4,2,3,3,2,1,1,4,6,5,6,7,9,3,2,1,0,0,0,0,0
2022-03-27 12:00:00,0,0,0,1,0,6,3,5,10,0,13,12,14,15,12,16,8,7,6,6,9,10,8,7,6,11,12,10,9,12,9,1,2,3,0,6,1,4,1,2,3,6,8,9,7,10,10,5,10,8,4,3,3,3,5,2,3,2,1,0,0,0,0,0,0,0
2022-03-27 13:00:00,1,0,0,0,0,3,5,3,4,0,2,7,6,7,6,5,7,7,6,4,7,9,8,0,10,10,11,10,9,10,8,5,5,4,3,6,6,5,4,1,6,5,7,12,13,12,11,7,7,7,7,6,6,4,4,5,6,6,2,0,0,3,1,0,0,0
2022-03-27 14:00:00,0,0,0,2,2,5,4,4,4,0,5,7,11,6,10,9,5,6,6,7,9,8,6,7,9,8,8,2,0,7,2,1,5,3,4,5,5,5,4,3,4,7,6,6,7,6,5,7,7,9,10,10,6,5,6,0,2,2,1,1,0,1,0,0,0,0
2022-03-27 15:00:00,0,1,0,2,0,3,5,0,0,0,3,5,8,6,4,8,6,6,8,8,11,8,9,10,9,10,8,7,6,5,6,3,12,8,9,7,5,7,5,3,6,8,8,9,7,5,5,5,8,7,5,5,5,1,2,5,3,4,1,0,0,1,0,0,0,0
2022-03-27 16:00:00,0,1,1,0,0,3,2,1,5,0,1,4,8,14,19,16,5,6,8,9,11,6,8,8,9,6,5,3,4,7,8,4,7,7,9,7,9,7,9,11,10,11,11,9,5,4,5,13,16,17,13,12,9,9,8,3,4,5,3,4,2,1,0,0,0,0
2022-03-27 17:00:00,0,2,0,4,0,4,4,3,4,3,0,5,8,9,8,9,8,7,6,8,8,9,5,5,4,6,5,3,4,2,2,5,8,6,0,7,9,11,10,9,8,12,17,18,11,11,8,14,16,15,12,7,4,2,4,0,5,0,1,0,2,1,1,0,0,0
2022-03-27 18:00:00,0,2,0,3,3,3,5,1,6,0,7,6,4,9,8,9,7,9,3,7,0,9,6,3,5,4,3,0,0,4,0,3,5,6,5,4,5,6,5,5,6,8,9,11,6,5,4,8,8,10,8,3,6,2,7,1,5,4,3,0,0,3,2,0,0,0
2022-03-27 19:00:00,0,0,1,3,0,5,0,3,3,0,0,0,3,2,5,7,9,9,11,9,10,8,6,3,3,4,3,4,0,1,0,3,9,9,9,11,14,10,10,5,11,9,8,8,6,5,6,5,7,2,4,3,1,0,3,1,3,2,0,0,1,0,0,0,0,0
2022-03-27 20:00:00,1,2,0,1,0,4,6,5,5,0,1,5,5,1,4,8,7,9,6,5,8,7,6,4,5,4,4,2,3,3,5,1,2,0,0,6,6,1,8,1,7,8,6,6,4,3,2,3,8,0,7,6,2,1,0,2,3,2,2,1,0,0,0,0,0,0
2022-03-27 21:00:00,1,0,0,0,0,4,2,1,5,0,0,4,5,4,2,6,6,5,4,0,4,4,2,4,3,3,1,2,0,0,0,2,3,0,4,5,7,6,6,5,5,7,9,8,5,2,0,5,9,10,6,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,3,3,2,2,0,0,1,1,0,1,2,5,5,2,4,1,5,4,6,4,0,1,2,1,0,2,3,5,6,0,7,7,6,5,0,3,6,7,6,5,6,2,4,8,0,5,4,2,3,1,1,2,1,0,0,0,1,0,0,0,0
2022-03-27 23:00:00,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,6,7,6,2,0,2,2,5,3,2,1,0,2,0,0,1,6,0,4,7,6,6,4,0,5,5,6,4,2,2,0,3,6,0,5,4,3,1,3,2,0,0,0,0,0,2,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,2,0,0,0,0,1,0,2,1,0,0,2,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,2,0,1,0,1,1,0,0,0,0,2,3,0,0,2,2,4,6,7,6,5,2,8,4,9,7,9,5,4,1,1,0,2,0,1,1,2,3,4,5,0,0,4,4,5,0,3,2,0,1,2,3,9,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,0,0,0,0,1,2,0,0,0,1,3,4,2,3,1,2,6,8,11,10,3,2,5,6,7,7,3,8,0,2,3,1,2,2,4,5,3,2,2,1,3,0,3,5,2,2,2,1,2,2,5,6,7,8,10,9,4,3,2,1,0,0,0,0
2022-03-28 07:00:00,1,2,2,3,5,0,3,5,7,4,0,9,9,15,15,14,20,20,25,14,16,15,10,8,22,24,24,21,20,28,27,6,11,11,12,7,18,22,24,21,20,22,23,22,11,15,16,14,8,5,7,9,7,6,7,8,9,1,4,2,1,1,0,0,0,0
2022-03-28 08:00:00,2,3,0,1,0,0,4,3,8,6,5,13,15,18,19,20,20,13,27,30,30,26,17,16,24,23,20,19,16,21,22,7,18,18,16,18,20,19,15,13,18,20,22,18,20,22,22,18,16,13,11,8,10,11,6,5,10,10,4,1,2,1,0,0,0,0
2022-03-28 09:00:00,1,2,0,3,4,2,3,2,1,3,3,5,8,9,11,10,10,9,15,16,16,13,10,8,10,12,11,11,9,12,8,3,4,3,5,6,6,5,10,11,11,8,9,12,7,9,7,5,9,4,3,1,3,0,1,3,2,2,0,0,0,0,1,0,0,0
2022-03-28 10:00:00,0,1,0,1,1,3,3,4,5,0,4,5,4,5,7,8,5,4,7,9,10,8,9,7,5,3,3,2,0,5,6,3,4,2,0,4,5,5,6,4,5,5,5,6,7,8,8,8,7,5,5,3,3,2,3,2,4,5,2,0,0,1,0,0,0,0
2022-03-28 11:00:00,0,1,0,1,0,1,2,1,1,2,5,4,8,10,11,6,8,9,9,8,9,8,7,7,6,8,6,4,2,5,0,4,3,1,3,8,12,12,11,7,6,7,8,6,7,7,6,7,8,3,3,2,4,3,3,3,4,3,2,1,0,0,1,0,0,0
2022-03-28 12:00:00,0,3,0,4,0,6,4,2,2,3,3,5,5,6,6,5,6,6,8,8,7,9,4,5,6,6,5,4,0,6,4,1,2,0,2,3,5,6,5,6,8,10,11,2,10,8,7,6,5,5,3,2,3,4,2,3,2,1,1,0,1,1,0,0,0,0
2022-03-28 13:00:00,1,2,1,1,2,4,5,2,0,2,5,5,6,7,7,6,5,5,4,4,7,8,5,6,8,6,6,4,5,0,2,4,7,4,4,3,8,4,6,7,4,8,7,6,5,8,7,6,7,6,5,4,3,2,4,3,7,6,3,2,2,0,1,0,0,0
2022-03-28 14:00:00,1,1,0,0,0,1,3,3,1,0,4,5,6,6,8,8,5,5,7,13,24,26,25,25,20,11,4,3,2,4,5,2,2,1,3,5,7,8,4,4,6,6,3,7,18,17,19,16,15,4,5,5,4,3,7,6,1,5,0,0,0,1,1,0,0,0
2022-03-28 15:00:00,0,4,0,1,1,3,3,4,0,2,4,6,7,7,12,11,7,9,10,11,11,9,7,15,12,9,5,3,3,1,3,4,5,4,8,7,4,7,7,8,15,13,12,9,10,11,10,9,9,15,10,6,5,6,4,4,4,3,0,0,2,1,0,0,0,0
2022-03-28 16:00:00,0,1,0,3,0,3,0,2,4,1,7,6,6,7,9,10,10,11,11,8,7,8,6,9,8,9,6,5,6,8,5,5,10,7,5,7,8,10,11,9,9,10,13,13,12,8,6,8,9,10,8,5,6,7,9,8,6,4,4,2,3,2,2,0,0,0
2022-03-28 17:00:00,1,2,0,2,1,5,6,5,5,1,6,9,12,6,12,7,9,13,11,12,13,12,8,10,11,12,7,9,5,8,9,3,9,8,13,10,13,12,11,9,11,12,10,11,11,12,8,6,7,8,6,2,9,8,11,3,3,0,3,1,2,3,1,0,0,0
2022-03-28 18:00:00,1,1,0,3,1,6,3,2,2,4,6,8,11,12,13,14,17,22,19,17,15,13,12,12,11,12,15,14,15,20,17,10,16,17,18,20,24,21,19,16,19,21,23,23,17,14,12,10,13,12,14,11,6,5,7,8,8,15,1,0,2,3,1,1,0,0
2022-03-28 19:00:00,1,1,2,3,5,5,8,7,7,0,6,6,5,6,6,8,11,7,8,5,7,6,4,8,7,8,4,3,3,6,6,9,14,13,18,20,22,22,19,15,15,21,22,19,15,12,11,9,13,14,13,11,9,7,7,2,5,3,0,1,1,0,0,0,0,0
2022-03-28 20:00:00,1,1,0,0,0,5,2,3,0,2,2,2,3,0,4,5,8,6,6,4,6,6,4,6,7,6,3,1,2,2,0,6,12,11,8,12,12,13,10,10,10,13,11,9,7,4,4,5,8,4,5,4,2,1,5,1,2,1,0,0,0,1,0,0,0,0
2022-03-28 21:00:00,3,1,1,1,0,3,2,0,0,2,2,4,2,2,3,8,13,13,10,5,9,7,5,4,3,1,4,3,2,3,0,5,9,8,10,8,7,8,9,8,7,9,10,8,7,6,5,5,9,6,7,6,4,3,0,3,1,0,0,0,0,0,0,0,0,0
2022-03-28 22:00:00,0,1,0,1,1,2,2,0,1,0,3,2,3,3,2,3,10,5,9,10,3,8,3,4,4,3,2,8,5,0,0,5,13,0,8,7,8,7,5,5,5,9,6,8,8,7,5,5,8,8,6,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-28 23:00:00,0,1,0,0,2,0,1,1,2,0,0,1,0,0,1,2,7,6,4,5,3,4,2,0,2,2,1,1,0,0,1,3,5,0,2,12,12,10,4,3,3,11,11,12,10,5,4,4,8,9,7,4,3,0,2,1,0,1,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
