Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_서대문역사거리,35_충정로역,36_아현초등학교,37_마포경찰서,38_아현동주민센터,39_공덕역,40_마포역,41_여의도환승센터,42_여의도공원,43_영등포역,44_남부지방법원등기국.구로세무서(에이스하이테크시티),45_문래동남성아파트,46_신도림역,47_신도림동.구로역,48_구일역.중앙유통상가,49_동양미래대학.구로성심병원,50_개봉역.영화아파트,51_경인중학교.개봉사거리,52_오류1동주민센터.오류문화센터,53_오류동역,54_오류지구대.신오류주유소,55_연세중앙교회,56_궁동청소년문화의집,57_우신고등학교,58_온수역,59_온수동종점,60_온수역,61_우신고등학교,62_궁동청소년문화의집.구로검사소,63_연세중앙교회,64_씨티월드,65_오류동역,66_오류1동주민센터.오류문화센터,67_경인중학교.개봉사거리,68_개봉역.한마을아파트,69_동양미래대학.구로성심병원,70_구일역.제일제당,71_신도림동.구로역,72_신도림역,73_문래동남성아파트,74_남부지방법원등기국.구로세무서(에이스하이테크시티),75_영등포역,76_전경련회관,77_여의도환승센터,78_파크원타워.LG트윈타워,79_마포역,80_공덕역,81_아현동주민센터,82_마포경찰서,83_아현초등학교,84_충정로역,85_서대문역사거리,86_서울역사박물관.경희궁앞,87_광화문,88_종로1가,89_종로2가,90_종로3가.탑골공원,91_종로4가.종묘,92_종로5가.광장시장,93_종로5가.효제초등학교,94_종로5가.효제동.김상옥의거터,95_방송통신대.이화장,96_혜화역.마로니에공원,97_혜화역.동성중고(장면총리가옥),98_삼선교.한성대학교.조소앙활동터,99_돈암사거리.성신여대입구,100_미아리고개.미아리예술극장,101_길음뉴타운,102_월곡뉴타운,103_미아사거리역,104_도봉세무서.성북시장,105_미아역.신일중고,106_수유시장.성신여대미아캠퍼스앞,107_수유역.강북구청,108_수유3동우체국,109_우이1교앞,110_쌍문역,111_도봉구민회관.도봉문화원(중),112_도봉보건소.북한산아이파크아파트,113_도봉소방서.방학남부역,114_신도봉시장.도봉구청.방학북부역,115_신도봉사거리,116_서울북부지방법원.검찰청.도봉역성황당,117_도봉한신아파트,118_도봉산역,119_도봉산역광역환승센터
2022-03-29 19:00:00,7,16,17,17,15,14,16,18,17,15,16,16,11,11,12,11,11,12,12,11,11,11,12,13,15,11,25,26,23,25,25,29,35,48,45,42,35,34,30,37,33,31,28,29,25,28,26,28,25,23,24,19,17,15,16,14,10,4,2,16,16,11,11,8,8,10,10,9,11,13,9,11,12,16,21,23,35,36,26,25,27,29,29,26,29,31,34,37,36,37,38,37,37,23,33,30,32,42,35,26,29,28,23,23,22,24,33,35,28,42,34,28,20,16,16,13,10,8,0
2022-03-29 20:00:00,1,10,8,8,6,9,12,15,15,16,15,11,5,10,8,7,9,10,11,9,8,8,8,10,12,10,13,13,15,21,23,30,33,39,40,30,28,28,29,32,36,33,20,21,21,24,23,23,21,22,19,15,17,15,10,10,9,2,4,12,12,13,11,7,5,8,6,1,9,10,6,12,13,14,20,19,27,31,23,22,21,19,20,17,16,17,23,27,26,27,28,30,29,28,27,28,30,34,39,38,35,32,29,28,29,29,26,24,23,26,24,24,26,20,18,15,14,5,0
2022-03-29 21:00:00,2,9,10,8,6,13,15,14,13,9,11,9,9,9,10,8,12,11,10,8,7,7,9,7,9,10,10,8,12,17,21,26,27,35,37,35,25,21,23,30,31,30,25,23,21,29,25,24,18,22,22,18,15,12,26,25,22,5,3,7,8,7,15,13,15,14,12,10,9,5,8,12,8,13,15,17,15,24,23,25,24,25,24,21,17,22,25,27,30,35,31,33,37,32,36,37,38,32,28,26,21,21,22,21,20,17,14,18,18,25,21,18,17,15,12,12,11,8,0
2022-03-29 22:00:00,0,0,2,0,1,3,4,0,0,3,2,4,2,5,4,4,5,9,4,8,7,6,7,8,9,8,9,10,9,11,12,13,19,23,23,24,21,22,23,25,30,29,22,23,22,24,23,22,23,20,18,15,13,14,13,8,8,5,1,5,1,4,4,4,7,8,3,6,10,8,8,5,4,6,11,10,24,28,22,22,23,22,21,19,17,20,18,21,23,26,24,27,27,28,26,27,28,27,27,23,26,24,20,17,20,19,18,16,17,27,21,19,18,16,12,9,4,3,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,14,17,17,20,19,18,17,15,15,18,17,19,16,14,12,25,26,22,18,17,16,9,10,8,5,3,3,1,1,4,3,3,1,3,5,5,5,3,4,4,6,9,7,5,14,12,16,17,20,18,17,15,14,13,13,8,15,14,24,29,28,27,26,23,25,27,28,27,20,18,22,16,20,19,19,17,11,9,10,17,16,11,8,9,8,5,4,3,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,3,4,8,9,11,16,20,21,25,26,26,32,30,33,34,37,43,42,38,38,37,35,33,32,33,32,25,29,27,17,15,13,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,2,4,4,4,8,10,11,10,10,14,14,16,16,22,24,26,28,29,31,30,31,24,20,30,29,30,25,25,25,22,22,23,19,19,20,18,14,14,12,17,4,12,10,8,9,7,0,7,4,2,2,2,2,3,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,10,8,11,12,14,18,21,22,22,24,23,23,24,23,24,26,33,31,33,34,32,35,34,31,32,33,32,30,28,23,19,17,19,16,17,18,19,17,22,13,12,11,9,10,8,7,7,7,5,4,4,4,6,7,9,10,1,7,12,14,16,16,19,21,23,25,25,26,30,31,33,22,17,18,21,27,24,22,23,22,21,23,22,16,14,12,11,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,5,14,18,23,25,31,32,37,39,32,31,31,31,34,38,37,37,40,42,48,51,51,47,49,48,46,46,41,40,40,42,39,37,51,37,38,39,39,46,57,33,19,26,10,7,9,10,9,11,12,15,17,17,27,29,35,29,2,10,19,22,29,33,37,44,55,54,47,53,49,53,40,37,38,48,47,46,37,32,30,34,35,36,33,28,23,29,19,22,22,17,15,14,11,6,10,10,10,12,12,14,17,18,16,6,0,8,2,7,9,8,7,5,5,6,16,14,0,0
2022-03-30 08:00:00,6,22,25,29,35,38,40,39,43,39,40,44,43,42,42,45,49,48,52,60,62,62,68,52,65,64,62,56,46,42,40,37,35,50,50,48,46,51,55,58,26,23,39,11,10,19,16,11,11,12,13,15,19,28,24,25,29,3,7,19,25,24,24,36,31,43,55,59,61,62,57,54,50,49,55,54,49,45,38,40,47,49,52,54,46,36,29,23,20,18,20,18,16,14,12,10,12,14,13,12,15,16,23,18,18,21,25,28,27,27,26,31,25,22,20,17,12,5,0
2022-03-30 09:00:00,2,12,19,20,21,24,28,32,30,27,29,32,34,33,32,32,32,35,33,34,33,34,36,38,43,45,44,40,32,32,34,29,24,26,28,30,28,27,27,25,16,13,13,8,5,10,9,7,7,4,7,6,5,8,12,15,16,1,6,13,15,14,15,16,20,23,27,38,37,35,29,27,32,31,42,37,35,33,32,30,33,33,33,29,24,27,26,22,17,15,14,14,13,11,10,9,7,6,7,8,11,12,11,4,10,9,11,13,12,17,13,15,13,11,10,10,5,5,0
2022-03-30 10:00:00,3,6,9,12,16,18,17,22,23,20,22,23,26,29,26,24,30,29,30,31,33,31,35,33,31,31,30,26,26,24,22,18,19,21,23,22,20,19,21,15,11,11,12,9,6,14,15,13,13,10,6,5,5,6,5,8,4,5,3,6,7,8,11,10,15,19,18,16,20,22,26,27,25,24,24,26,26,22,20,18,21,30,30,18,26,22,17,14,14,13,11,12,9,10,7,9,6,8,7,9,9,9,8,7,6,6,7,3,6,7,6,8,4,6,4,3,2,0,0
2022-03-30 11:00:00,1,9,15,13,14,12,17,13,12,12,13,14,15,15,17,20,15,20,21,19,19,19,21,20,20,20,21,17,15,16,15,15,14,17,20,17,19,22,19,18,19,17,11,9,7,9,7,6,6,11,7,7,5,4,4,5,2,1,5,7,8,9,11,10,13,15,21,19,19,18,17,17,16,17,20,19,26,27,29,31,28,30,30,31,27,27,26,22,21,17,17,15,15,13,13,11,12,13,12,9,12,14,14,15,13,13,12,11,10,8,10,9,8,9,6,3,5,1,0
2022-03-30 12:00:00,3,8,8,10,10,13,15,18,17,15,13,14,18,14,20,19,21,18,17,18,20,22,28,15,16,18,18,22,24,23,22,21,22,21,24,23,23,23,21,25,20,19,10,9,10,12,14,17,14,13,12,11,7,7,9,12,9,1,4,7,7,11,14,14,14,16,21,20,20,19,20,18,14,18,24,26,29,21,19,18,18,22,22,20,21,22,21,25,22,24,23,21,18,17,17,17,13,14,14,15,8,11,14,14,7,17,21,20,19,18,17,12,13,12,11,9,8,2,0
2022-03-30 13:00:00,1,3,6,14,9,18,20,18,17,18,16,15,16,14,22,23,26,27,23,20,19,19,22,27,26,22,27,23,21,24,25,23,23,27,29,27,27,31,28,29,30,29,25,27,24,24,22,18,15,16,15,12,8,8,7,7,6,2,5,7,6,9,10,13,12,13,18,18,18,16,17,17,19,16,21,19,28,29,25,25,26,24,26,26,26,28,23,24,21,23,22,24,24,21,23,19,20,17,18,18,18,17,18,18,19,18,22,21,21,20,19,18,15,13,10,8,5,4,0
2022-03-30 14:00:00,3,7,5,8,9,8,10,14,13,12,11,14,16,14,12,13,16,19,18,18,17,19,20,20,22,21,19,20,17,23,22,23,21,20,22,25,26,23,21,26,27,28,25,23,18,21,22,17,12,21,12,16,13,15,14,6,7,3,3,8,8,10,9,10,17,10,15,11,14,13,15,10,11,13,20,22,31,26,23,21,21,27,27,21,20,23,20,21,19,21,20,23,20,21,22,23,22,19,19,22,23,23,18,16,19,14,17,15,14,14,14,13,9,11,8,6,5,1,0
2022-03-30 15:00:00,7,8,12,11,12,13,15,16,18,14,15,15,15,13,16,19,18,18,19,21,20,18,19,18,19,19,19,19,21,28,30,29,27,38,40,36,35,36,43,39,33,32,22,23,22,22,18,30,24,24,22,13,12,11,14,14,8,3,3,11,14,14,12,11,12,15,15,14,15,19,23,23,22,22,23,21,23,28,25,28,29,34,25,24,30,37,36,35,30,30,32,31,31,29,28,27,28,27,25,24,25,25,31,27,28,30,20,18,17,22,18,17,10,9,8,6,4,3,0
2022-03-30 16:00:00,2,11,12,12,14,16,17,17,16,19,18,15,19,20,21,21,18,16,16,17,16,16,17,19,21,21,23,24,24,22,26,28,27,32,31,32,36,33,29,35,37,34,28,26,24,25,23,25,24,22,23,15,15,14,11,7,8,3,4,11,26,25,24,18,18,15,13,13,14,19,18,15,17,16,17,16,30,34,26,25,29,33,30,27,23,28,28,37,38,37,29,38,39,38,36,36,39,38,35,38,38,36,34,31,28,22,24,20,19,24,24,20,19,14,14,9,7,2,0
2022-03-30 17:00:00,5,14,13,18,20,19,21,20,18,17,19,17,17,13,18,20,23,21,20,20,23,22,23,24,26,27,31,29,26,25,30,34,34,40,40,39,43,49,56,54,62,60,45,35,37,32,33,35,32,28,25,15,12,13,12,9,7,4,7,18,21,18,15,15,16,16,15,22,29,34,34,28,28,29,28,32,58,62,45,36,36,38,35,30,35,41,45,46,35,45,43,42,41,37,37,34,36,31,29,37,35,35,29,28,30,25,33,30,25,25,24,20,18,16,17,15,10,6,0
2022-03-30 18:00:00,3,20,20,21,20,25,27,30,25,21,23,26,21,23,24,24,12,22,28,22,20,23,20,15,17,20,25,26,25,28,35,37,47,53,49,46,48,45,43,52,57,56,44,43,38,42,42,42,39,37,33,27,26,21,17,16,12,6,6,30,16,24,17,12,12,14,13,13,14,18,19,18,19,28,37,41,65,70,60,40,47,50,52,50,40,42,43,45,46,55,56,56,54,54,49,44,44,49,48,45,33,34,29,29,30,30,28,27,24,42,36,25,20,17,11,10,7,3,0
2022-03-30 19:00:00,2,20,19,14,14,13,16,17,18,16,12,16,11,10,13,14,16,13,14,16,15,14,12,13,15,16,17,17,18,17,24,26,31,38,32,34,32,29,27,29,33,26,29,30,23,32,30,29,26,26,25,17,15,13,8,7,9,4,3,12,12,13,13,14,16,14,8,16,13,12,14,13,14,15,18,20,40,46,35,38,36,32,22,20,30,32,34,32,30,32,30,31,29,31,34,29,30,32,32,28,27,27,21,21,25,28,31,30,25,33,27,22,18,14,14,11,9,5,0
2022-03-30 20:00:00,5,5,5,8,8,13,17,13,14,16,15,13,8,8,7,13,12,16,19,19,13,12,11,10,12,9,14,9,13,16,18,19,19,19,19,19,22,23,22,23,32,30,24,23,21,36,36,35,32,28,24,19,19,14,8,7,5,3,3,10,8,6,7,6,6,5,7,7,7,8,7,7,5,7,15,12,24,40,30,30,29,27,25,19,21,21,25,31,32,35,28,32,28,32,30,28,27,27,25,23,22,24,26,24,22,21,19,20,18,20,23,17,16,16,15,10,6,3,0
2022-03-30 21:00:00,0,8,10,8,9,6,12,14,11,9,9,8,6,7,10,3,6,8,3,9,8,8,9,8,11,12,11,11,12,16,19,20,24,26,25,23,19,18,22,26,25,23,21,22,23,28,26,23,21,17,18,8,9,8,7,8,7,4,2,4,6,2,13,9,12,11,11,11,9,3,7,10,7,13,18,22,28,35,24,24,23,22,23,20,19,22,23,25,25,28,22,28,30,29,26,25,26,27,30,26,22,24,25,25,24,26,20,16,12,21,17,15,11,12,9,6,4,2,0
2022-03-30 22:00:00,2,0,4,0,5,3,4,4,3,14,15,13,14,16,12,12,11,9,8,6,6,7,9,8,13,9,12,12,14,13,17,20,22,23,23,25,23,23,22,22,30,31,29,29,28,36,37,35,23,30,28,16,12,11,12,8,5,2,1,3,1,1,6,6,5,5,5,7,6,8,8,7,11,15,24,25,42,45,37,36,36,36,31,22,20,22,25,29,29,30,29,27,29,23,29,30,33,33,31,30,28,27,25,23,20,16,23,23,20,26,29,25,20,16,12,9,7,3,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,12,10,17,20,21,21,16,17,14,23,25,27,26,23,19,18,22,20,18,18,15,14,10,7,5,5,6,5,2,1,5,6,5,5,5,4,4,4,4,4,5,5,6,4,5,7,8,11,12,11,12,12,12,10,11,11,11,18,20,25,28,29,25,28,27,14,27,30,26,22,17,15,13,12,11,10,11,10,9,6,21,19,7,16,13,9,8,6,1,1
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,3,4,8,9,11,16,20,21,25,26,26,32,30,33,34,37,43,42,38,38,37,35,33,32,33,32,25,29,27,17,15,13,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,2,2,4,4,4,8,10,11,10,10,14,14,16,16,22,24,26,28,29,31,30,31,24,20,30,29,30,25,25,25,22,22,23,19,19,20,18,14,14,12,17,4,12,10,8,9,7,0,7,4,2,2,2,2,3,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,2,10,8,11,12,14,18,21,22,22,24,23,23,24,23,24,26,33,31,33,34,32,35,34,31,32,33,32,30,28,23,19,17,19,16,17,18,19,17,22,13,12,11,9,10,8,7,7,7,5,4,4,4,6,7,9,10,1,7,12,14,16,16,19,21,23,25,25,26,30,31,33,22,17,18,21,27,24,22,23,22,21,23,22,16,14,12,11,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,5,14,18,23,25,31,32,37,39,32,31,31,31,34,38,37,37,40,42,48,51,51,47,49,48,46,46,41,40,40,42,39,37,51,37,38,39,39,46,57,33,19,26,10,7,9,10,9,11,12,15,17,17,27,29,35,29,2,10,19,22,29,33,37,44,55,54,47,53,49,53,40,37,38,48,47,46,37,32,30,34,35,36,33,28,23,29,19,22,22,17,15,14,11,6,10,10,10,12,12,14,17,18,16,6,0,8,2,7,9,8,7,5,5,6,16,14,0,0
2022-03-31 08:00:00,6,22,25,29,35,38,40,39,43,39,40,44,43,42,42,45,49,48,52,60,62,62,68,52,65,64,62,56,46,42,40,37,35,50,50,48,46,51,55,58,26,23,39,11,10,19,16,11,11,12,13,15,19,28,24,25,29,3,7,19,25,24,24,36,31,43,55,59,61,62,57,54,50,49,55,54,49,45,38,40,47,49,52,54,46,36,29,23,20,18,20,18,16,14,12,10,12,14,13,12,15,16,23,18,18,21,25,28,27,27,26,31,25,22,20,17,12,5,0
2022-03-31 09:00:00,2,12,19,20,21,24,28,32,30,27,29,32,34,33,32,32,32,35,33,34,33,34,36,38,43,45,44,40,32,32,34,29,24,26,28,30,28,27,27,25,16,13,13,8,5,10,9,7,7,4,7,6,5,8,12,15,16,1,6,13,15,14,15,16,20,23,27,38,37,35,29,27,32,31,42,37,35,33,32,30,33,33,33,29,24,27,26,22,17,15,14,14,13,11,10,9,7,6,7,8,11,12,11,4,10,9,11,13,12,17,13,15,13,11,10,10,5,5,0
2022-03-31 10:00:00,3,6,9,12,16,18,17,22,23,20,22,23,26,29,26,24,30,29,30,31,33,31,35,33,31,31,30,26,26,24,22,18,19,21,23,22,20,19,21,15,11,11,12,9,6,14,15,13,13,10,6,5,5,6,5,8,4,5,3,6,7,8,11,10,15,19,18,16,20,22,26,27,25,24,24,26,26,22,20,18,21,30,30,18,26,22,17,14,14,13,11,12,9,10,7,9,6,8,7,9,9,9,8,7,6,6,7,3,6,7,6,8,4,6,4,3,2,0,0
2022-03-31 11:00:00,1,9,15,13,14,12,17,13,12,12,13,14,15,15,17,20,15,20,21,19,19,19,21,20,20,20,21,17,15,16,15,15,14,17,20,17,19,22,19,18,19,17,11,9,7,9,7,6,6,11,7,7,5,4,4,5,2,1,5,7,8,9,11,10,13,15,21,19,19,18,17,17,16,17,20,19,26,27,29,31,28,30,30,31,27,27,26,22,21,17,17,15,15,13,13,11,12,13,12,9,12,14,14,15,13,13,12,11,10,8,10,9,8,9,6,3,5,1,0
2022-03-31 12:00:00,3,8,8,10,10,13,15,18,17,15,13,14,18,14,20,19,21,18,17,18,20,22,28,15,16,18,18,22,24,23,22,21,22,21,24,23,23,23,21,25,20,19,10,9,10,12,14,17,14,13,12,11,7,7,9,12,9,1,4,7,7,11,14,14,14,16,21,20,20,19,20,18,14,18,24,26,29,21,19,18,18,22,22,20,21,22,21,25,22,24,23,21,18,17,17,17,13,14,14,15,8,11,14,14,7,17,21,20,19,18,17,12,13,12,11,9,8,2,0
2022-03-31 13:00:00,1,3,6,14,9,18,20,18,17,18,16,15,16,14,22,23,26,27,23,20,19,19,22,27,26,22,27,23,21,24,25,23,23,27,29,27,27,31,28,29,30,29,25,27,24,24,22,18,15,16,15,12,8,8,7,7,6,2,5,7,6,9,10,13,12,13,18,18,18,16,17,17,19,16,21,19,28,29,25,25,26,24,26,26,26,28,23,24,21,23,22,24,24,21,23,19,20,17,18,18,18,17,18,18,19,18,22,21,21,20,19,18,15,13,10,8,5,4,0
2022-03-31 14:00:00,3,7,5,8,9,8,10,14,13,12,11,14,16,14,12,13,16,19,18,18,17,19,20,20,22,21,19,20,17,23,22,23,21,20,22,25,26,23,21,26,27,28,25,23,18,21,22,17,12,21,12,16,13,15,14,6,7,3,3,8,8,10,9,10,17,10,15,11,14,13,15,10,11,13,20,22,31,26,23,21,21,27,27,21,20,23,20,21,19,21,20,23,20,21,22,23,22,19,19,22,23,23,18,16,19,14,17,15,14,14,14,13,9,11,8,6,5,1,0
2022-03-31 15:00:00,7,8,12,11,12,13,15,16,18,14,15,15,15,13,16,19,18,18,19,21,20,18,19,18,19,19,19,19,21,28,30,29,27,38,40,36,35,36,43,39,33,32,22,23,22,22,18,30,24,24,22,13,12,11,14,14,8,3,3,11,14,14,12,11,12,15,15,14,15,19,23,23,22,22,23,21,23,28,25,28,29,34,25,24,30,37,36,35,30,30,32,31,31,29,28,27,28,27,25,24,25,25,31,27,28,30,20,18,17,22,18,17,10,9,8,6,4,3,0
2022-03-31 16:00:00,2,11,12,12,14,16,17,17,16,19,18,15,19,20,21,21,18,16,16,17,16,16,17,19,21,21,23,24,24,22,26,28,27,32,31,32,36,33,29,35,37,34,28,26,24,25,23,25,24,22,23,15,15,14,11,7,8,3,4,11,26,25,24,18,18,15,13,13,14,19,18,15,17,16,17,16,30,34,26,25,29,33,30,27,23,28,28,37,38,37,29,38,39,38,36,36,39,38,35,38,38,36,34,31,28,22,24,20,19,24,24,20,19,14,14,9,7,2,0
2022-03-31 17:00:00,5,14,13,18,20,19,21,20,18,17,19,17,17,13,18,20,23,21,20,20,23,22,23,24,26,27,31,29,26,25,30,34,34,40,40,39,43,49,56,54,62,60,45,35,37,32,33,35,32,28,25,15,12,13,12,9,7,4,7,18,21,18,15,15,16,16,15,22,29,34,34,28,28,29,28,32,58,62,45,36,36,38,35,30,35,41,45,46,35,45,43,42,41,37,37,34,36,31,29,37,35,35,29,28,30,25,33,30,25,25,24,20,18,16,17,15,10,6,0
2022-03-31 18:00:00,3,20,20,21,20,25,27,30,25,21,23,26,21,23,24,24,12,22,28,22,20,23,20,15,17,20,25,26,25,28,35,37,47,53,49,46,48,45,43,52,57,56,44,43,38,42,42,42,39,37,33,27,26,21,17,16,12,6,6,30,16,24,17,12,12,14,13,13,14,18,19,18,19,28,37,41,65,70,60,40,47,50,52,50,40,42,43,45,46,55,56,56,54,54,49,44,44,49,48,45,33,34,29,29,30,30,28,27,24,42,36,25,20,17,11,10,7,3,0
2022-03-31 19:00:00,2,20,19,14,14,13,16,17,18,16,12,16,11,10,13,14,16,13,14,16,15,14,12,13,15,16,17,17,18,17,24,26,31,38,32,34,32,29,27,29,33,26,29,30,23,32,30,29,26,26,25,17,15,13,8,7,9,4,3,12,12,13,13,14,16,14,8,16,13,12,14,13,14,15,18,20,40,46,35,38,36,32,22,20,30,32,34,32,30,32,30,31,29,31,34,29,30,32,32,28,27,27,21,21,25,28,31,30,25,33,27,22,18,14,14,11,9,5,0
