Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_양지근린공원,9_중계주공9단지후문,10_한신동성아파트.시립과학관,11_골마을근린공원,12_하계역,13_하계5단지아파트,14_하계2동주민센터,15_경춘선숲길방문자센터,16_청솔7단지앞,17_한천중학교,18_서울과학기술대앞,19_공릉동.동신아파트앞,20_원자력병원입구,21_안마을,22_두산힐스빌아파트,23_태릉사거리,24_서울생활사박물관.농협앞,25_태릉입구역,26_한진한화그랑빌아파트,27_석계역2번출구,28_석계역1번출구.A,29_석계역굴다리앞,30_석계역,31_태릉입구역,32_태릉입구역7번출구.서울생활사박물관,33_태릉사거리,34_두산힐스빌아파트,35_안마을,36_원자력병원공릉동삼익2차아파트,37_동부아파트,38_서울과학기술대앞,39_경기기계공업고등학교,40_경춘선숲길방문자센터,41_하계2동주민센터,42_하계장미아파트,43_하계미성아파트.을지병원,44_한성여객종점,45_대진고등학교,46_삼익선경아파트후문.시립과학관,47_중계주공9단지후문,48_대림벽산아파트,49_은행사거리,50_신한은행중계본동지점,51_노원문화예술회관.불암초등학교,52_불암고등학교,53_노원우체국,54_중계본동종점
2022-03-09 18:00:00,1,4,5,6,0,6,13,14,0,13,5,7,6,6,0,0,0,4,2,2,3,4,3,0,0,4,0,5,0,6,0,5,6,7,5,5,7,3,4,8,7,8,14,12,17,15,14,28,9,4,3,1,0,0
2022-03-09 19:00:00,0,2,2,3,2,3,10,9,0,5,5,3,2,0,0,0,0,1,1,1,3,0,4,5,0,0,4,5,0,6,0,6,7,6,7,4,4,5,0,6,6,7,24,9,0,7,23,20,14,10,4,3,1,0
2022-03-09 20:00:00,2,6,6,1,5,8,13,7,6,0,12,4,1,1,3,0,0,2,0,3,5,2,0,0,4,0,3,5,0,4,4,5,5,4,5,2,3,4,2,0,0,5,9,13,12,0,0,5,10,6,3,1,0,0
2022-03-09 21:00:00,0,1,1,2,3,9,13,14,0,7,4,11,9,10,10,8,0,7,5,3,2,4,0,5,0,3,2,2,0,4,0,6,0,2,2,1,2,3,1,2,0,2,11,0,10,0,9,10,6,7,2,0,0,0
2022-03-09 22:00:00,1,0,0,0,2,10,29,0,0,26,20,13,12,1,11,0,0,9,8,7,8,7,6,5,5,2,3,1,0,0,2,4,4,3,4,3,3,2,0,2,0,6,27,0,0,28,27,20,19,11,5,2,0,0
2022-03-09 23:00:00,0,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,0,2,1,2,3,0,2,0,2,1,1,3,0,6,0,5,0,2,4,3,4,5,0,0,4,2,12,13,11,8,3,8,6,5,3,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,3,3,4,5,5,8,9,0,0,6,4,0,0,6,7,3,0,8,8,5,6,0,7,4,0,0,1,2,3,2,3,2,4,3,5,5,6,7,9,9,6,7,0,5,0,4,3,2,0,0,0,0,0
2022-03-10 06:00:00,1,3,5,6,8,10,12,10,11,13,12,2,1,2,5,4,3,6,7,6,6,0,7,7,4,2,3,1,3,2,0,4,2,0,1,3,2,0,0,0,0,3,5,1,6,0,4,0,5,4,2,0,0,0
2022-03-10 07:00:00,4,10,17,22,29,32,34,33,33,32,28,6,9,4,6,6,6,0,6,9,12,10,11,10,6,7,4,2,3,5,4,6,10,14,18,20,12,20,17,19,20,22,34,35,37,29,34,25,17,22,8,1,0,0
2022-03-10 08:00:00,0,9,13,15,19,20,26,38,27,40,34,4,7,2,9,8,8,7,8,7,15,13,7,7,8,7,5,5,4,8,7,4,9,6,10,8,7,4,3,4,5,4,8,0,0,10,5,9,6,7,3,0,1,0
2022-03-10 09:00:00,1,6,6,9,12,8,17,13,13,20,24,4,4,5,6,5,0,7,8,7,9,9,6,4,3,3,2,3,0,7,3,0,6,7,9,6,7,6,6,7,8,10,15,4,4,15,0,14,9,0,4,1,0,0
2022-03-10 10:00:00,1,4,6,8,10,11,9,10,9,11,12,4,2,0,0,1,0,3,0,4,5,5,4,2,3,4,1,2,1,1,0,2,2,0,3,0,5,1,1,1,2,2,5,3,2,6,0,4,3,3,2,0,0,0
2022-03-10 11:00:00,1,2,3,5,6,2,9,11,6,7,5,5,4,5,0,1,6,6,5,5,6,1,0,5,5,0,1,3,0,4,3,3,6,1,6,4,6,7,4,3,8,7,7,0,0,5,6,3,4,3,2,1,0,0
2022-03-10 12:00:00,1,3,6,5,8,10,11,12,0,9,11,5,7,0,4,0,8,9,9,12,13,12,10,6,6,4,4,3,0,5,5,6,8,7,8,7,6,7,4,6,0,7,12,5,11,4,0,0,8,6,2,1,0,0
2022-03-10 13:00:00,1,5,6,7,6,5,10,8,0,0,7,4,5,3,6,6,12,14,13,16,18,15,11,0,10,8,5,5,0,6,0,4,8,7,6,4,5,3,7,8,9,6,16,8,10,14,11,11,6,6,2,0,0,0
2022-03-10 14:00:00,1,3,4,9,10,8,13,11,12,12,9,7,8,1,7,0,0,7,6,8,10,9,4,8,3,2,0,6,3,7,0,5,7,6,4,5,6,4,0,3,3,4,18,20,21,0,16,12,11,13,5,4,1,0
2022-03-10 15:00:00,0,1,2,7,9,8,11,12,17,0,17,12,11,6,7,0,0,11,11,11,9,10,5,0,6,5,4,4,4,6,4,5,9,10,11,8,8,5,0,9,5,11,18,0,18,17,18,10,11,10,4,2,1,0
2022-03-10 16:00:00,1,3,5,13,19,21,30,31,32,30,23,14,13,0,14,13,14,16,15,11,9,8,8,8,5,3,4,5,0,6,0,8,10,4,9,7,8,10,11,12,13,17,32,0,33,32,28,21,15,11,7,0,0,0
2022-03-10 17:00:00,0,4,8,12,4,15,19,17,5,0,15,9,10,9,12,0,11,16,14,16,15,8,6,4,3,4,2,11,11,12,0,13,13,12,11,9,17,20,0,12,20,27,40,40,41,32,39,29,17,13,7,2,0,0
2022-03-10 18:00:00,2,6,6,9,2,10,15,5,13,0,14,6,2,4,4,0,0,7,7,9,8,13,8,5,6,5,6,17,8,21,0,22,23,22,20,11,11,9,8,9,9,15,41,40,41,42,40,33,16,15,7,6,1,0
2022-03-10 19:00:00,0,1,2,1,2,4,8,7,0,8,7,8,10,0,0,0,0,8,7,7,7,6,6,7,5,4,0,15,16,11,17,20,21,18,16,13,10,13,10,10,8,17,36,32,32,0,28,26,22,19,11,9,1,0
2022-03-10 20:00:00,0,0,1,3,4,1,9,11,10,6,9,3,2,3,1,0,0,4,1,5,4,0,4,3,1,2,3,5,6,0,0,5,8,7,6,5,7,8,3,2,6,9,28,26,20,25,23,16,14,13,10,8,0,0
2022-03-10 21:00:00,0,0,1,5,6,8,21,6,0,11,10,5,5,5,0,0,0,10,0,8,6,5,4,3,4,0,2,4,0,6,0,7,8,6,6,8,9,8,0,7,3,6,28,14,24,23,21,15,13,8,4,3,0,0
2022-03-10 22:00:00,0,0,0,1,2,8,14,24,0,19,17,9,7,7,0,6,0,5,0,6,2,4,1,0,4,3,2,4,2,2,0,3,4,4,3,1,6,6,10,9,8,6,18,9,14,0,0,12,9,5,5,1,0,0
2022-03-10 23:00:00,0,0,1,0,2,1,3,3,0,0,1,0,3,0,2,0,1,1,1,0,1,3,0,2,1,1,0,6,1,4,1,5,8,5,5,4,5,7,0,0,0,7,22,11,20,19,11,15,13,11,3,2,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,3,3,4,6,1,7,0,0,0,2,1,2,0,0,0,0,0,1,5,0,0,0,4,4,0,3,2,3,4,0,0,1,2,0,3,3,0,0,4,4,2,0,0,3,0,1,0,0,0,0,0,0,0
2022-03-11 06:00:00,2,6,4,8,9,7,15,11,0,13,11,2,2,0,3,2,0,4,5,10,7,5,4,7,7,6,5,1,1,1,0,0,2,0,5,4,3,4,1,3,4,4,7,4,2,3,0,2,3,2,0,0,0,0
2022-03-11 07:00:00,1,9,15,20,24,26,32,36,35,35,31,3,3,4,5,7,6,0,4,7,16,17,14,13,5,0,0,3,4,5,2,4,6,9,14,20,22,24,23,24,14,27,31,32,34,35,29,26,24,23,10,2,0,0
2022-03-11 08:00:00,1,5,7,10,14,16,20,25,26,27,27,5,7,4,5,7,7,3,6,8,17,16,13,12,8,7,7,2,1,5,6,5,7,9,9,12,11,7,6,6,4,8,14,0,13,14,0,14,12,11,2,0,0,0
2022-03-11 09:00:00,0,3,7,13,14,8,19,23,24,22,23,4,2,5,4,5,3,0,4,6,8,6,4,3,3,1,2,2,0,3,2,0,4,5,4,3,4,5,2,4,5,6,10,0,7,10,0,7,6,0,2,1,0,0
2022-03-11 10:00:00,0,3,4,5,7,10,11,15,15,8,6,5,3,3,4,0,2,4,5,2,3,4,3,0,2,0,3,3,0,5,5,7,8,10,7,6,5,3,0,0,3,4,10,10,0,7,0,5,4,3,2,0,0,0
2022-03-11 11:00:00,1,1,3,0,4,2,9,8,10,9,6,6,7,0,0,0,6,4,2,2,4,4,0,2,0,3,4,2,0,4,0,6,8,10,9,7,6,4,4,5,0,5,7,0,0,11,12,9,4,5,3,0,2,0
2022-03-11 12:00:00,1,4,2,5,5,9,10,10,7,9,10,5,4,0,0,0,3,5,6,2,6,3,5,2,4,0,3,3,5,5,6,3,7,8,8,6,7,6,0,5,0,6,10,10,12,0,10,8,5,6,4,2,1,0
2022-03-11 13:00:00,2,4,5,7,7,0,10,11,10,9,9,5,5,0,6,5,6,5,4,9,7,11,10,5,5,5,4,6,4,2,0,7,6,4,5,2,5,4,0,3,2,5,16,4,0,5,0,4,2,4,1,0,0,0
2022-03-11 14:00:00,0,3,5,9,17,16,18,19,22,21,19,12,7,8,0,0,0,9,7,8,7,6,5,4,4,0,0,1,0,3,1,8,7,6,7,8,12,3,0,3,4,12,14,13,15,15,15,11,9,11,4,1,0,0
2022-03-11 15:00:00,0,2,2,4,7,12,11,13,14,13,14,9,14,12,4,13,12,13,12,9,8,8,6,4,5,2,3,4,6,7,0,8,10,9,8,6,6,7,0,0,8,6,18,19,21,20,19,14,10,6,4,2,0,0
2022-03-11 16:00:00,1,1,3,12,14,21,26,27,26,26,25,22,21,14,15,0,17,16,14,9,6,7,5,9,7,7,1,3,4,4,0,5,7,9,8,12,10,11,6,12,0,17,27,27,26,27,26,21,12,10,9,5,2,0
2022-03-11 17:00:00,0,4,7,9,11,13,19,20,17,19,14,6,6,7,0,4,0,6,6,6,6,6,4,2,5,7,6,10,0,13,0,14,18,17,6,8,9,11,6,14,8,19,39,40,39,22,37,22,21,6,3,2,1,0
2022-03-11 18:00:00,2,5,7,10,10,13,20,23,24,21,15,9,10,9,10,9,9,10,11,14,13,10,8,7,0,5,2,16,18,19,0,11,12,12,12,7,5,10,4,11,11,15,38,40,40,39,37,28,15,13,6,5,1,0
2022-03-11 19:00:00,2,1,3,6,0,10,15,14,13,13,14,7,6,0,7,0,0,6,6,7,6,0,8,5,3,0,2,7,8,9,22,24,24,20,21,18,19,18,15,15,11,17,40,25,38,37,35,27,18,14,10,7,0,0
2022-03-11 20:00:00,0,0,0,1,0,0,8,4,4,9,6,5,5,2,5,0,0,6,4,6,9,7,0,6,4,2,1,7,0,8,0,9,10,9,8,5,7,9,0,6,0,8,20,17,19,23,18,18,11,10,7,6,2,0
2022-03-11 21:00:00,0,3,2,5,0,8,17,19,9,9,7,6,4,0,4,0,7,6,5,6,6,5,2,2,4,0,2,6,5,7,5,0,9,7,7,6,6,0,4,4,3,5,21,22,20,0,19,16,12,13,7,5,1,0
2022-03-11 22:00:00,0,3,0,0,2,11,28,30,18,29,23,14,13,11,9,7,0,9,3,9,10,0,8,7,4,5,0,6,0,7,6,3,7,0,5,5,7,3,0,6,0,5,11,0,10,0,10,9,10,9,6,5,1,0
2022-03-11 23:00:00,0,1,1,0,0,3,4,2,3,0,0,2,0,1,1,0,0,0,3,4,4,3,0,1,0,2,0,9,10,11,8,12,11,9,10,7,8,9,1,7,6,7,22,0,21,20,19,13,11,4,7,5,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,2,5,0,3,0,5,0,0,0,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,0,0,2,4,5,4,0,0,3,0,0,2,1,0,0,0,0,0
2022-03-12 06:00:00,0,2,0,5,5,0,8,0,6,0,5,4,4,0,4,0,0,0,0,2,4,0,1,3,2,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,3,6,0,3,0,0,5,4,3,1,1,0,0
2022-03-12 07:00:00,1,4,1,7,5,5,7,8,0,5,7,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,2,1,3,2,0,2,0,0,0,0,0,0,1,0,2,6,0,8,9,8,6,0,0,1,0,0,0
2022-03-12 08:00:00,1,2,0,4,9,9,12,8,0,0,5,3,4,0,4,2,4,3,5,4,4,3,1,2,3,3,2,3,4,9,8,9,11,4,5,10,11,5,4,3,4,10,22,23,22,10,0,20,5,4,1,0,0,0
2022-03-12 09:00:00,1,0,3,6,10,8,14,10,0,0,15,4,2,1,4,2,2,0,0,6,6,0,0,5,1,0,0,2,0,0,0,2,1,2,3,5,6,5,0,4,7,10,14,13,4,15,12,10,3,2,2,0,0,0
2022-03-12 10:00:00,2,8,10,11,13,11,10,12,0,10,8,3,6,7,8,9,0,8,4,7,7,8,6,5,3,4,1,2,0,3,4,0,5,6,6,5,4,3,0,3,0,5,7,5,0,6,0,5,2,0,0,0,0,0
2022-03-12 11:00:00,0,4,0,6,8,11,15,9,8,13,9,4,4,5,0,0,0,8,7,8,10,9,9,0,4,0,5,5,4,5,2,4,7,6,8,4,5,6,0,7,6,7,17,9,11,8,12,8,5,5,4,3,0,0
2022-03-12 12:00:00,1,5,11,13,13,16,21,20,11,19,20,8,6,0,7,7,3,6,7,7,6,5,4,5,7,4,3,3,5,7,0,0,7,6,4,5,4,0,0,3,4,10,14,15,16,17,17,16,5,5,3,0,0,0
2022-03-12 13:00:00,1,3,7,4,5,11,16,17,14,12,15,11,13,11,0,0,8,10,8,10,12,11,0,9,6,4,4,4,0,8,7,9,10,10,11,13,9,10,0,14,10,17,29,31,29,16,28,24,3,4,0,0,0,0
2022-03-12 14:00:00,0,2,4,5,7,9,11,14,0,12,11,4,6,0,14,7,0,13,9,8,9,8,6,7,6,0,1,3,0,7,5,0,3,5,5,5,4,4,0,8,3,13,16,15,15,16,14,13,7,5,4,0,0,0
2022-03-12 15:00:00,0,2,0,4,3,6,16,14,12,14,12,8,7,5,0,0,0,6,3,4,5,6,4,3,4,3,1,2,0,6,6,8,0,9,8,0,9,0,0,8,0,9,17,18,16,11,15,10,10,7,1,0,0,0
2022-03-12 16:00:00,1,1,2,5,0,8,15,18,20,19,15,9,9,10,0,6,11,4,12,9,8,3,5,4,0,1,2,4,10,5,0,11,10,8,7,6,2,5,1,0,4,4,13,0,10,14,12,12,9,4,2,0,0,0
2022-03-12 17:00:00,1,2,3,5,9,12,27,29,10,25,20,9,6,0,0,0,0,7,6,5,6,5,4,2,3,2,2,4,7,6,4,7,9,9,13,16,17,18,0,14,17,16,23,18,21,20,17,16,6,0,2,2,0,0
2022-03-12 18:00:00,12,2,5,7,8,10,21,20,21,20,16,11,12,14,16,0,0,14,12,14,11,10,9,6,3,1,1,11,13,13,12,14,12,4,10,4,4,5,0,1,0,4,20,0,20,17,17,15,11,10,5,4,0,0
2022-03-12 19:00:00,0,0,0,1,0,8,12,0,7,6,5,4,4,3,0,0,0,2,3,0,3,3,2,7,6,4,2,2,0,3,0,3,5,3,6,4,6,6,0,0,3,5,5,0,0,0,0,0,2,4,4,1,0,0
2022-03-12 20:00:00,1,2,3,2,1,3,7,8,0,12,12,9,5,0,0,0,0,5,6,9,9,0,2,0,6,0,7,5,3,7,0,3,6,0,5,4,4,5,0,0,4,5,13,13,11,8,0,6,8,9,2,1,0,0
2022-03-12 21:00:00,0,2,2,4,0,8,14,13,0,9,5,9,8,7,7,0,0,5,6,7,5,0,3,3,4,3,2,4,5,5,4,5,4,5,1,6,2,0,5,0,3,6,17,0,16,17,0,15,13,12,6,5,0,0
2022-03-12 22:00:00,0,0,1,0,0,11,17,0,0,0,19,8,4,0,0,0,5,4,2,4,4,2,0,3,2,0,3,3,0,3,2,4,5,5,5,4,6,6,0,5,0,5,14,0,7,0,11,9,8,0,3,1,0,0
2022-03-12 23:00:00,0,1,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,2,0,0,3,0,4,0,0,6,5,4,5,11,14,13,12,0,7,17,10,17,8,9,13,10,5,3,2,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,2,3,0,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,2,3,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2022-03-13 07:00:00,0,1,2,3,5,2,4,0,0,0,0,2,0,0,0,2,0,3,0,1,4,0,2,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,0,3,4,0,5,3,0,0,2,0,0,1,1,0,0,2,0,1,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,3,2,3,0,5,6,6,11,0,0,10,8,7,4,0,1,0,0,0
2022-03-13 09:00:00,0,2,2,4,2,0,4,0,0,0,4,1,1,2,0,0,0,0,0,1,3,0,2,0,1,2,0,2,0,2,0,3,1,1,3,1,0,4,0,0,5,10,12,5,4,13,12,10,3,2,0,0,0,0
2022-03-13 10:00:00,0,5,4,8,9,3,0,4,0,0,7,3,4,2,0,0,0,0,3,5,6,3,4,3,2,0,0,1,2,0,0,0,0,3,0,4,5,4,4,4,5,6,15,8,15,15,14,10,3,4,1,0,0,0
2022-03-13 11:00:00,1,2,3,4,6,9,12,13,0,0,6,5,0,0,0,0,0,4,0,3,3,0,0,2,1,0,0,2,1,2,0,0,2,3,0,0,0,0,0,0,0,7,12,0,0,11,0,7,4,0,2,3,0,0
2022-03-13 12:00:00,2,4,2,3,5,8,11,9,10,8,9,4,2,0,3,0,0,0,4,6,6,0,4,5,3,3,2,1,2,3,0,0,0,2,3,6,7,3,0,0,4,9,13,14,12,8,0,7,3,4,2,1,0,0
2022-03-13 13:00:00,0,1,2,8,14,22,33,0,0,37,35,19,18,0,0,2,0,16,0,15,15,16,14,10,2,1,5,3,0,0,0,0,4,3,2,3,4,4,0,0,3,4,7,3,6,0,5,4,2,1,0,0,0,0
2022-03-13 14:00:00,0,5,10,4,13,13,16,15,0,13,12,5,3,0,0,0,0,1,4,4,3,0,3,0,1,0,0,3,0,0,0,3,4,1,4,3,2,0,0,0,3,6,11,12,5,6,5,11,6,5,0,0,0,0
2022-03-13 15:00:00,0,3,0,4,5,6,10,11,8,10,11,5,3,6,0,0,0,4,5,5,7,6,5,4,3,4,3,6,7,10,9,5,10,7,8,4,3,2,0,4,0,6,9,5,10,11,0,4,4,3,0,0,1,0
2022-03-13 16:00:00,0,1,0,0,0,4,9,3,0,0,6,5,7,0,9,0,0,0,4,8,6,6,0,0,7,6,6,3,4,6,0,0,2,0,4,3,2,2,0,0,0,4,10,8,11,0,9,8,4,5,3,0,0,0
2022-03-13 17:00:00,0,0,2,4,0,7,13,15,0,0,14,8,8,6,0,2,6,5,5,4,3,2,2,3,0,0,0,2,2,4,0,0,5,6,5,5,6,5,3,6,0,9,13,17,18,0,14,14,8,7,2,1,0,0
2022-03-13 18:00:00,1,5,6,0,9,11,17,18,17,0,8,4,0,0,0,3,0,0,2,2,4,3,2,0,0,1,1,5,2,8,3,8,0,6,5,2,5,4,0,3,0,7,10,12,13,11,12,10,8,5,2,0,0,0
2022-03-13 19:00:00,0,0,1,0,0,3,2,0,0,13,13,10,8,7,5,0,4,0,0,6,1,5,0,3,2,2,1,4,0,5,0,4,0,4,7,0,8,7,6,0,0,1,7,8,7,3,0,6,5,4,3,0,0,0
2022-03-13 20:00:00,0,2,0,4,0,3,7,4,0,3,6,5,4,0,3,3,3,3,0,4,3,1,1,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,8,7,7,0,0,6,5,0,2,1,1,0
2022-03-13 21:00:00,0,0,1,2,0,3,5,6,0,0,4,2,0,0,3,0,0,0,1,1,3,1,0,0,1,0,1,4,5,9,10,11,15,14,12,2,3,2,0,0,0,2,4,8,0,0,0,6,5,5,2,0,0,0
2022-03-13 22:00:00,0,2,0,0,0,6,13,14,0,0,11,6,5,0,0,4,3,0,3,1,3,3,0,1,0,0,0,3,0,4,0,0,5,4,5,8,6,5,0,6,0,6,13,6,14,0,0,0,10,9,2,0,0,0
2022-03-13 23:00:00,0,1,0,0,2,3,5,6,5,0,0,4,3,0,0,0,0,2,0,0,3,2,0,0,0,1,0,2,2,0,0,2,0,2,1,0,0,0,0,2,0,3,7,7,4,6,4,6,4,3,2,1,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,2,2,4,5,3,4,5,0,0,4,1,0,0,0,0,3,0,4,6,5,0,0,0,3,0,0,1,0,1,0,2,0,2,1,2,3,0,4,5,6,5,0,0,4,0,3,2,1,0,0,0,0,0
2022-03-14 06:00:00,0,1,3,6,10,6,11,14,5,17,8,2,3,3,5,6,3,4,6,11,10,9,0,7,3,2,1,3,0,3,0,1,5,0,6,8,9,3,0,2,0,2,5,0,0,4,3,1,1,2,0,0,0,0
2022-03-14 07:00:00,2,10,15,24,30,34,40,44,42,42,41,6,9,10,10,11,7,0,6,11,13,10,11,10,5,8,7,2,4,5,5,7,11,15,17,21,24,23,18,20,23,29,38,40,38,40,36,34,28,26,6,0,0,0
