Unnamed: 0,1_남한산성입구(가상),2_비호아파트,3_마천역.송파파크센트럴,4_마천1동주민센터,5_마천2동주민센터,6_마천2동윤진빌딩.신동아아파트,7_거여초등학교,8_오금동사거리,9_송파도서관,10_송파중학교,11_가락동쌍용아파트앞,12_가락동미륭아파트,13_문정1동주민센터.로데오거리,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실리센츠아파트앞,21_잠실트리지움아파트앞,22_잠실역.롯데월드,23_석촌호수.한솔병원,24_석촌역,25_송파역,26_가락시장.가락시장역,27_문정1동주민센터.로데오거리,28_문정현대아파트,29_가락동쌍용아파트,30_가락동극동아파트,31_우창아파트,32_오금동사거리,33_거여초등학교,34_마천2동윤진빌딩.신동아아파트,35_마천2동주민센터,36_마천1동주민센터,37_마천역.송파파크센트럴,38_종점,39_비호아파트,40_남한산성입구
2022-03-17 06:00:00,3,0,2,2,5,7,10,11,12,13,15,16,16,13,7,6,3,0,0,0,1,1,2,2,3,6,6,5,7,0,6,4,3,1,0,2,0,0,0,0
2022-03-17 07:00:00,7,7,7,10,14,25,32,38,40,39,41,42,44,40,29,16,14,12,1,0,1,3,3,6,2,5,6,5,6,5,6,5,3,7,4,1,2,0,0,0
2022-03-17 08:00:00,6,8,15,25,35,45,52,52,48,45,46,45,43,30,31,20,20,14,3,2,2,6,10,13,18,20,19,18,20,19,18,16,13,13,10,8,7,6,2,0
2022-03-17 09:00:00,5,7,4,11,11,19,24,28,29,28,27,26,23,18,17,12,13,10,1,1,2,4,6,7,10,12,14,14,12,12,9,8,7,5,4,3,2,2,1,0
2022-03-17 10:00:00,2,1,3,6,10,10,12,10,12,11,12,12,12,11,10,9,8,4,2,1,1,4,5,0,6,10,11,10,7,10,12,10,8,7,7,5,6,3,4,0
2022-03-17 11:00:00,1,0,3,3,5,8,10,12,14,14,15,14,16,13,11,7,6,5,3,0,1,4,2,1,4,7,7,7,8,9,9,4,7,6,4,1,3,2,0,0
2022-03-17 12:00:00,3,5,6,5,8,9,14,15,14,14,10,11,10,8,7,6,5,3,2,1,2,2,6,2,7,10,8,9,9,10,11,10,7,6,7,4,7,2,1,0
2022-03-17 13:00:00,3,5,5,7,9,11,11,11,13,13,14,14,14,12,10,8,5,6,1,1,1,5,6,6,10,13,14,15,15,14,13,13,11,10,5,2,5,2,0,0
2022-03-17 14:00:00,2,4,3,5,7,6,8,12,12,12,11,12,13,10,7,6,6,4,1,1,3,10,9,11,13,14,17,18,17,16,29,14,11,10,6,4,3,1,2,0
2022-03-17 15:00:00,5,8,3,4,6,9,7,9,15,15,14,10,11,10,7,8,7,6,3,0,3,8,8,7,10,12,15,15,15,19,18,16,25,22,17,12,8,4,3,0
2022-03-17 16:00:00,3,5,6,9,9,7,11,15,15,14,15,15,14,15,12,8,6,6,2,3,2,9,12,16,43,46,38,37,34,34,26,21,19,9,6,5,3,2,1,0
2022-03-17 17:00:00,3,4,5,7,6,12,14,16,19,18,19,18,19,17,17,14,10,8,2,1,3,17,18,19,20,25,30,28,29,26,21,17,14,9,5,4,4,1,2,0
2022-03-17 18:00:00,3,2,4,5,9,18,20,25,24,18,17,16,17,16,15,13,11,11,2,1,4,35,31,31,27,33,30,28,28,28,27,24,20,16,14,11,8,5,3,0
2022-03-17 19:00:00,1,2,4,5,5,4,6,9,11,9,11,9,8,7,4,4,3,1,2,1,2,21,26,26,29,35,33,26,25,24,21,19,17,12,9,7,10,9,7,0
2022-03-17 20:00:00,1,0,1,2,3,4,5,3,5,6,4,4,7,3,2,3,2,2,1,0,1,10,11,13,15,17,20,20,19,9,17,15,12,8,7,6,5,3,0,0
2022-03-17 21:00:00,2,0,3,1,4,4,3,6,10,5,9,7,8,2,1,5,5,1,0,0,1,12,13,15,17,20,19,17,19,20,14,9,7,5,4,2,2,0,3,0
2022-03-17 22:00:00,1,2,2,1,3,4,5,3,4,5,6,6,6,7,6,5,3,4,1,2,2,8,7,7,11,12,17,16,15,15,14,10,9,6,3,2,3,1,0,0
2022-03-17 23:00:00,0,0,1,2,1,3,4,3,3,4,3,4,4,5,3,2,3,2,2,1,2,8,10,0,11,15,14,13,12,13,12,8,5,4,3,2,2,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,4,9,12,16,21,23,25,25,24,21,18,17,10,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,2,2,4,7,5,7,8,4,6,5,5,3,1,0,0,5,2,0,1,2,6,9,8,14,12,2,1,9,8,1,1,7,3,1,0,0,0,0
2022-03-18 06:00:00,2,0,1,1,4,9,11,14,15,15,11,11,10,9,7,4,2,3,1,2,0,2,0,0,2,6,4,0,4,5,4,3,2,2,0,0,1,0,0,0
2022-03-18 07:00:00,9,8,10,11,16,19,25,28,29,29,32,31,32,28,21,17,15,17,4,1,0,4,2,5,6,15,14,13,12,11,9,7,6,8,7,5,4,2,0,0
2022-03-18 08:00:00,5,7,12,17,25,32,40,41,39,35,34,39,34,29,24,20,19,17,2,1,0,7,9,11,15,18,17,18,19,18,16,13,9,10,6,4,2,2,0,0
2022-03-18 09:00:00,7,2,6,7,15,21,24,28,29,28,28,24,22,20,22,16,12,12,1,1,2,3,4,5,6,9,9,9,11,8,9,5,7,8,5,6,1,5,0,0
2022-03-18 10:00:00,1,2,3,3,8,9,13,14,15,16,16,17,19,16,10,8,7,5,2,1,0,4,5,6,7,12,10,9,10,9,10,7,11,10,6,3,3,3,2,0
2022-03-18 11:00:00,2,3,4,7,8,9,11,14,15,14,13,13,15,11,10,8,6,5,2,1,1,5,5,6,7,8,9,8,9,9,8,6,5,4,3,3,1,0,1,0
2022-03-18 12:00:00,3,2,5,6,8,10,12,13,13,13,12,13,13,13,16,12,11,9,0,0,0,2,3,5,7,10,9,9,10,12,11,10,9,6,4,0,3,1,2,0
2022-03-18 13:00:00,3,3,4,6,8,7,8,10,12,13,12,13,15,14,11,9,11,11,1,2,1,6,7,8,9,13,13,14,14,14,11,10,9,7,5,1,2,1,0,0
2022-03-18 14:00:00,3,3,4,5,6,10,9,10,12,9,8,9,9,7,6,8,4,3,0,1,3,10,6,11,12,8,17,18,18,25,21,20,24,19,13,7,4,3,1,0
2022-03-18 15:00:00,1,2,3,4,11,14,13,15,20,18,21,23,22,19,16,14,12,5,1,1,1,10,14,15,20,22,23,22,18,18,19,18,18,14,10,7,4,2,3,0
2022-03-18 16:00:00,6,6,7,10,9,12,17,18,20,19,21,14,20,14,12,11,10,8,2,1,3,10,10,11,24,28,28,25,23,21,21,19,16,13,9,8,5,3,2,0
2022-03-18 17:00:00,3,4,3,6,10,13,15,18,21,20,20,22,26,25,22,17,11,9,4,2,3,15,13,15,20,23,26,22,23,21,19,19,15,13,7,6,4,2,2,0
2022-03-18 18:00:00,4,4,8,8,11,21,29,36,35,32,29,28,25,20,17,17,15,13,3,2,6,34,36,40,41,42,36,32,37,38,30,25,21,13,11,4,5,3,4,0
2022-03-18 19:00:00,3,4,5,5,7,7,8,12,12,13,16,14,13,12,12,9,7,6,2,0,5,24,26,27,33,39,36,31,28,26,23,17,19,13,12,6,10,7,0,0
2022-03-18 20:00:00,2,1,3,3,1,6,8,7,10,5,4,9,7,6,3,2,1,3,0,1,1,13,14,16,17,20,18,14,14,13,12,15,10,8,7,5,2,1,1,0
2022-03-18 21:00:00,1,1,3,4,3,6,3,7,5,6,4,5,7,4,4,3,2,1,0,0,1,11,13,13,14,21,19,15,15,13,14,11,10,8,6,5,3,1,0,0
2022-03-18 22:00:00,1,2,3,1,3,3,4,5,6,4,6,7,3,6,3,2,1,1,2,1,2,13,7,16,19,20,29,28,29,26,22,21,13,11,6,3,5,3,2,0
2022-03-18 23:00:00,0,0,0,1,2,2,3,1,4,4,5,0,6,4,4,2,3,3,1,1,2,11,5,0,10,13,17,14,10,4,10,9,7,10,7,3,2,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,3,5,6,8,10,10,11,0,12,3,0,10,5,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,2,1,1,4,5,4,4,4,1,3,3,2,1,0,2,0,0,0,1,3,1,3,1,4,3,4,4,1,5,0,0,0,2,0,1,0,0,0
2022-03-19 06:00:00,1,0,2,3,2,5,5,8,7,8,8,7,6,4,3,1,0,0,0,0,1,3,2,3,4,5,1,6,4,6,6,3,2,0,1,0,0,0,1,0
2022-03-19 07:00:00,2,2,3,6,8,11,12,12,11,10,7,5,9,5,4,3,2,1,0,0,0,1,1,0,1,5,6,5,6,5,5,3,2,2,1,1,0,0,0,0
2022-03-19 08:00:00,2,3,4,6,7,9,11,11,12,11,11,9,11,9,8,7,5,5,3,1,1,2,0,3,2,9,8,5,7,6,7,6,8,5,4,3,2,1,0,0
2022-03-19 09:00:00,5,4,6,6,8,14,15,17,18,17,16,17,17,14,15,12,10,13,3,0,1,6,3,7,7,12,14,13,14,13,10,12,9,8,5,4,4,3,2,0
2022-03-19 10:00:00,1,2,3,5,6,10,10,11,15,15,15,16,18,16,12,10,7,8,1,1,0,4,3,4,6,10,11,11,11,0,12,11,8,7,4,4,3,0,1,0
2022-03-19 11:00:00,2,3,1,5,8,10,14,12,14,13,14,12,14,13,13,13,7,8,1,0,3,6,6,6,9,12,14,13,15,16,14,13,12,8,5,4,2,1,0,0
2022-03-19 12:00:00,3,2,4,7,7,8,10,13,15,16,16,20,22,21,20,11,10,10,2,2,3,8,7,7,7,10,13,14,15,15,13,11,10,5,5,4,4,3,0,0
2022-03-19 13:00:00,2,2,4,4,9,15,12,17,14,15,15,14,14,15,12,10,19,17,1,1,2,10,6,9,14,20,19,17,15,13,8,7,6,5,3,0,2,1,0,0
2022-03-19 14:00:00,2,5,7,11,15,13,17,15,17,18,17,20,20,19,19,19,17,7,3,0,1,8,9,8,11,14,16,12,10,9,9,5,8,6,4,3,3,2,1,0
2022-03-19 15:00:00,3,3,4,6,8,10,12,13,11,12,10,11,9,8,9,8,6,5,1,1,2,8,9,11,12,22,21,19,23,24,19,17,15,9,4,2,3,3,1,0
2022-03-19 16:00:00,2,2,4,4,7,11,13,15,19,18,22,23,22,16,13,12,12,9,1,2,1,16,8,15,18,22,21,20,19,18,18,15,14,16,10,5,4,2,1,0
2022-03-19 17:00:00,2,1,3,4,9,10,13,12,17,15,4,13,11,9,8,5,5,5,1,2,2,9,15,16,15,21,23,21,22,22,19,17,14,11,4,2,4,1,0,0
2022-03-19 18:00:00,2,0,0,7,9,11,12,13,14,13,10,9,13,11,11,6,4,3,1,1,1,13,14,13,13,17,15,12,14,14,13,9,8,8,5,2,3,1,0,0
2022-03-19 19:00:00,1,1,5,1,6,5,7,8,10,11,10,11,12,11,9,8,8,3,1,1,2,12,9,10,12,15,15,14,13,14,12,11,9,7,5,3,4,3,0,0
2022-03-19 20:00:00,1,1,0,1,3,5,0,2,4,4,5,4,6,5,4,6,2,5,0,0,1,12,13,15,20,19,20,19,18,18,12,16,9,6,5,3,2,1,0,0
2022-03-19 21:00:00,1,1,0,2,3,3,5,4,1,3,1,5,3,4,2,1,2,0,2,2,1,12,14,14,16,17,17,16,16,17,16,13,14,11,6,5,3,2,0,0
2022-03-19 22:00:00,1,0,1,1,1,3,4,4,5,4,2,3,6,5,4,3,2,2,0,1,1,13,15,14,11,15,14,14,13,15,14,11,8,5,4,1,3,0,0,0
2022-03-19 23:00:00,1,0,1,2,2,2,2,3,3,3,1,1,2,2,4,3,1,3,1,0,1,3,4,4,12,15,13,10,9,7,9,7,8,9,4,1,3,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,2,3,4,5,3,4,4,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,1,2,0,3,4,3,0,2,2,2,1,1,1,1,0,0,0,1,2,0,3,3,0,0,6,5,3,0,4,2,0,3,0,0,0,0,0,1,0
2022-03-20 06:00:00,0,0,0,0,1,2,3,3,2,2,3,2,2,1,1,0,0,0,0,1,0,2,0,0,3,3,2,3,1,3,0,2,2,1,1,0,0,0,0,0
2022-03-20 07:00:00,2,1,1,2,1,3,4,6,4,4,6,7,6,3,2,2,3,2,0,0,0,2,3,3,1,3,4,2,0,1,4,2,5,3,2,0,0,3,1,0
2022-03-20 08:00:00,3,4,4,6,6,9,13,15,11,14,13,16,15,13,10,8,7,2,3,2,0,2,3,4,4,7,8,4,7,2,8,4,7,6,5,2,1,3,4,0
2022-03-20 09:00:00,2,2,1,3,4,6,8,9,9,8,8,11,9,7,10,8,8,7,2,0,0,1,3,2,4,6,8,8,9,10,9,8,9,8,6,7,0,6,4,0
2022-03-20 10:00:00,3,0,3,5,6,7,6,7,8,7,9,12,13,12,11,11,10,8,1,0,2,5,5,7,12,14,9,10,13,15,14,11,12,11,10,8,10,0,8,7
2022-03-20 11:00:00,3,4,7,6,7,9,12,14,15,13,17,19,18,17,16,15,14,13,2,0,0,3,4,6,7,10,11,4,10,7,12,9,8,9,11,10,0,5,9,0
2022-03-20 12:00:00,7,8,10,12,9,13,17,19,20,15,16,16,16,14,17,16,14,11,0,0,2,7,4,5,8,13,15,10,13,11,13,12,14,14,11,10,9,2,8,0
2022-03-20 13:00:00,6,0,8,10,13,12,16,22,15,14,18,17,18,17,15,14,12,12,3,0,1,4,7,8,10,9,9,10,9,6,8,8,8,10,8,7,6,4,5,0
2022-03-20 14:00:00,8,0,9,7,10,15,22,26,24,21,21,19,25,22,22,21,19,18,3,2,3,7,10,11,13,16,18,18,16,15,13,12,9,7,8,5,6,3,2,0
2022-03-20 15:00:00,14,2,16,5,24,25,27,26,25,22,23,17,16,15,12,8,12,9,4,2,3,14,5,7,9,17,18,16,17,20,14,15,14,14,10,9,8,6,1,0
2022-03-20 16:00:00,4,6,11,8,12,13,15,15,17,15,18,18,16,17,14,9,12,11,1,1,3,15,18,16,17,16,16,15,13,12,15,15,10,8,5,3,1,3,2,0
2022-03-20 17:00:00,3,4,0,4,8,10,12,10,13,9,12,12,11,9,11,9,7,4,0,0,0,9,9,14,15,18,14,14,13,11,12,11,9,7,5,4,2,4,3,0
2022-03-20 18:00:00,2,1,3,5,7,9,2,10,7,10,6,8,9,4,5,4,6,4,1,2,1,12,13,11,13,14,14,13,13,13,11,7,7,4,2,1,1,0,0,0
2022-03-20 19:00:00,5,2,1,6,7,8,8,4,8,8,11,10,8,7,6,7,1,9,0,0,0,6,8,8,7,10,8,8,8,12,7,11,8,6,3,0,3,2,0,0
2022-03-20 20:00:00,3,0,2,3,4,6,7,6,7,5,5,5,6,4,6,4,3,1,1,0,0,8,8,6,9,10,13,1,14,13,8,4,4,5,4,3,2,3,0,0
2022-03-20 21:00:00,1,1,0,2,2,4,4,9,8,9,8,8,7,6,3,3,2,1,0,1,1,12,14,11,15,17,15,14,12,12,9,8,7,5,4,2,4,0,3,0
2022-03-20 22:00:00,2,2,2,3,3,4,4,5,6,5,6,5,6,5,3,0,1,0,0,0,1,11,12,13,13,14,14,15,9,11,7,10,8,6,1,5,4,0,0,0
2022-03-20 23:00:00,1,0,1,2,0,1,2,3,5,4,3,5,1,2,5,4,3,2,2,0,2,6,7,9,9,10,15,7,14,12,11,9,4,4,2,2,0,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,2,3,9,13,20,24,26,28,30,29,27,25,24,12,9,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,1,3,2,5,5,7,8,8,7,8,6,7,5,1,3,0,0,0,1,0,2,4,10,7,13,12,10,9,8,10,9,8,7,3,2,1,0,0,0
2022-03-21 06:00:00,2,1,3,3,6,9,9,10,13,14,14,16,14,13,9,8,7,6,0,0,0,2,3,1,3,4,6,3,4,4,7,6,3,3,0,0,0,1,0,0
2022-03-21 07:00:00,6,7,7,10,13,22,29,33,35,34,37,38,36,30,27,16,15,14,4,2,2,2,4,5,4,11,10,8,8,8,7,8,7,5,4,2,2,1,0,0
2022-03-21 08:00:00,4,6,12,20,25,43,48,48,44,42,44,38,35,30,23,18,14,13,2,1,0,6,14,13,15,15,15,13,15,15,16,15,16,13,9,6,5,2,1,0
2022-03-21 09:00:00,4,5,3,7,7,17,18,22,25,23,28,29,26,19,18,18,16,14,1,0,4,8,11,10,10,12,9,10,10,9,8,6,7,7,5,3,3,2,0,0
2022-03-21 10:00:00,5,4,3,4,5,8,12,11,11,13,10,13,10,9,10,9,7,6,1,1,1,3,2,3,5,6,8,9,11,9,12,9,10,8,5,4,1,0,3,0
2022-03-21 11:00:00,3,5,7,4,8,7,8,11,12,10,6,7,9,8,7,7,6,3,1,2,3,6,4,7,6,6,7,8,9,8,10,6,9,9,10,8,7,5,4,0
2022-03-21 12:00:00,3,4,4,6,10,17,19,13,12,11,12,9,11,10,11,9,7,6,0,0,1,6,5,8,5,13,13,9,13,12,7,7,6,5,3,4,3,0,1,0
2022-03-21 13:00:00,2,3,5,6,10,12,18,19,22,21,20,13,13,11,7,6,8,7,0,0,1,7,6,6,8,11,13,15,14,14,11,10,7,7,5,4,4,0,2,0
2022-03-21 14:00:00,2,4,5,6,8,9,12,15,13,14,16,17,17,14,13,12,2,1,2,2,0,4,5,6,13,17,13,10,15,18,29,26,20,16,13,1,1,4,3,0
2022-03-21 15:00:00,4,1,4,4,8,11,11,12,13,11,12,13,13,12,9,8,7,6,2,1,3,9,10,12,18,23,26,28,25,25,22,18,17,14,8,6,4,2,1,0
2022-03-21 16:00:00,5,4,7,8,14,14,16,16,20,18,18,20,16,15,11,10,8,5,1,1,2,11,12,14,33,40,37,35,35,36,26,18,16,8,7,6,4,3,3,0
2022-03-21 17:00:00,3,3,6,9,13,12,14,14,14,17,16,15,17,19,18,16,15,8,2,1,2,15,19,18,23,29,27,27,25,25,24,17,14,10,7,5,6,4,0,0
2022-03-21 18:00:00,2,1,5,7,11,19,20,24,21,21,18,17,15,13,17,15,11,7,3,2,3,25,26,30,36,43,37,35,34,31,21,18,19,13,10,4,6,4,3,2
2022-03-21 19:00:00,1,1,2,5,9,11,12,13,15,13,19,17,15,15,10,6,5,3,1,1,2,25,28,29,31,36,45,38,34,31,33,28,23,21,10,9,8,6,5,1
2022-03-21 20:00:00,1,0,3,1,4,4,7,5,7,6,2,5,5,6,5,6,4,2,1,0,2,15,20,18,18,21,20,21,18,19,17,15,13,8,5,2,3,0,0,0
2022-03-21 21:00:00,1,0,1,1,3,5,8,9,8,11,10,11,10,10,6,4,2,3,0,0,1,7,5,6,21,23,20,16,14,15,11,10,7,11,8,4,4,1,1,0
2022-03-21 22:00:00,1,3,4,0,3,3,3,5,5,7,6,5,8,5,6,4,4,3,0,0,1,8,10,12,11,18,19,19,18,14,15,13,8,6,5,3,5,3,2,0
2022-03-21 23:00:00,0,1,2,3,2,5,4,0,4,4,4,4,3,3,3,2,0,2,2,2,1,7,0,8,3,9,10,11,9,7,9,6,5,4,2,1,2,1,1,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,2,3,8,14,20,25,28,30,32,31,29,25,23,15,9,8,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,1,3,1,4,7,8,6,6,7,7,8,7,6,3,0,2,1,0,0,1,2,5,9,7,11,9,8,9,4,7,2,6,6,3,1,0,1,0,0
2022-03-22 06:00:00,1,2,2,2,5,11,12,13,16,15,16,17,15,14,8,7,1,4,0,0,1,2,2,1,2,5,5,0,5,4,4,3,3,2,2,0,1,0,0,0
2022-03-22 07:00:00,10,6,9,12,14,27,34,38,41,39,41,41,40,33,24,16,14,13,4,0,1,2,4,4,5,7,8,9,7,4,8,7,4,6,4,1,1,0,0,0
2022-03-22 08:00:00,11,6,9,15,17,26,36,36,41,39,38,38,41,36,32,30,26,25,3,3,3,11,14,15,20,20,18,13,16,14,15,14,10,7,5,4,0,3,3,0
2022-03-22 09:00:00,3,4,3,4,8,21,25,26,25,23,20,21,19,16,15,13,10,11,1,1,2,2,4,5,5,8,10,7,10,13,10,7,6,6,5,4,3,2,2,0
2022-03-22 10:00:00,2,1,3,4,6,10,13,16,20,18,17,18,15,14,14,11,10,8,3,0,0,3,2,4,8,11,9,9,10,9,8,6,5,5,3,0,2,1,1,0
2022-03-22 11:00:00,3,4,5,7,9,11,15,12,16,14,13,13,12,10,7,4,3,2,1,1,1,4,4,4,7,10,13,12,9,6,6,5,6,3,5,2,3,0,0,0
2022-03-22 12:00:00,4,3,4,4,6,8,12,15,16,16,15,14,13,10,9,10,9,10,4,1,0,3,3,5,7,13,13,14,14,16,12,10,10,7,3,3,2,3,1,0
2022-03-22 13:00:00,4,5,5,4,7,12,14,16,16,14,15,11,10,9,9,6,8,7,1,1,3,6,4,7,8,12,14,14,13,12,10,8,9,7,5,4,5,3,2,0
2022-03-22 14:00:00,5,7,7,8,10,2,16,20,22,22,22,14,17,13,9,6,4,5,0,0,0,7,8,7,9,12,12,16,15,14,11,10,8,7,6,5,4,3,2,0
2022-03-22 15:00:00,4,5,7,7,6,11,12,14,17,15,15,12,13,12,11,9,5,4,2,1,0,3,4,6,14,15,15,17,19,24,27,26,23,16,10,8,7,3,3,0
2022-03-22 16:00:00,3,2,4,5,6,7,9,13,16,14,16,16,16,14,15,12,11,10,3,2,3,11,11,12,19,28,29,29,29,30,26,20,15,11,6,5,3,2,1,0
2022-03-22 17:00:00,1,2,3,6,8,8,10,13,14,16,15,11,15,14,12,10,9,8,2,1,3,19,21,20,16,23,26,24,25,24,21,19,17,11,10,9,11,8,0,0
2022-03-22 18:00:00,2,3,5,7,11,12,17,20,21,21,18,19,21,18,13,10,10,9,2,1,5,32,31,40,41,41,41,38,39,37,35,29,27,20,15,9,6,8,7,0
2022-03-22 19:00:00,0,1,2,5,6,14,11,13,18,16,13,11,13,12,11,6,4,3,1,0,3,20,22,24,31,34,38,30,29,25,21,17,14,11,7,5,6,4,0,0
2022-03-22 20:00:00,1,2,1,3,6,6,7,8,8,7,8,8,11,9,7,5,3,2,1,0,2,18,17,20,21,26,24,22,21,22,22,20,16,10,8,6,5,4,3,0
2022-03-22 21:00:00,1,0,2,2,3,4,5,9,8,6,7,4,9,5,3,2,3,2,1,1,2,7,9,10,15,17,17,16,17,14,9,12,10,5,3,2,2,1,0,0
2022-03-22 22:00:00,1,2,4,4,3,5,5,4,5,4,6,6,9,6,7,5,4,3,1,0,1,8,9,12,14,17,15,15,14,18,16,14,13,8,5,2,4,3,1,0
2022-03-22 23:00:00,0,2,1,2,2,3,5,3,7,7,3,8,4,6,5,3,1,4,2,0,1,6,7,3,3,6,8,8,8,7,10,8,5,6,5,2,3,2,1,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,2,4,9,14,18,23,23,24,26,25,22,21,18,8,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,0,2,2,3,5,6,5,5,6,8,7,4,3,2,1,0,3,0,0,2,2,3,8,7,12,10,9,2,8,8,6,5,8,3,2,0,1,0,0
2022-03-23 06:00:00,2,1,3,3,6,9,12,13,14,11,13,12,10,9,5,4,4,0,0,0,2,3,4,4,2,7,5,4,8,7,4,5,3,3,2,1,0,1,1,0
