Unnamed: 0,1_한남운수대학동차고지,2_서울산업정보학교.삼성교,3_관악산입구.관악아트홀.중앙도서관,4_서울대학교,5_서울대학교치과병원.동물병원,6_서울여상.서울문영여중고앞,7_관악구청,8_봉천사거리.봉천중앙시장,9_봉원중학교.행운동우성아파트,10_관악푸르지오아파트,11_봉천고개.관악현대아파트,12_숭실대입구역,13_상도동중앙하이츠빌.상도전통시장,14_상도시장,15_상도터널상도동,16_상도터널노량진동,17_노들섬,18_한강대교북단.LG유플러스,19_신용산역,20_KT용산지사,21_삼각지역,22_숙대입구역,23_갈월동,24_서울역버스환승센터.강우규의거터,25_시청앞,26_서울신문사,27_종로1가,28_종로2가,29_종로2가.삼일교,30_을지로2가.기업은행본점.서울노동청,31_롯데백화점,32_북창동.남대문시장,33_숭례문(가상),34_숭례문,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_상도터널노량진동,44_상도터널상도동,45_상도시장,46_상도동중앙하이츠빌.상도전통시장,47_숭실대입구역,48_봉현초등학교,49_성현동동아아파트,50_봉원중학교.행운동우성아파트,51_봉천사거리.위버폴리스,52_관악구청,53_관악경찰서.관악소방서,54_서울여상.서울문영여중고앞,55_서울대학교치과병원.동물병원,56_서울대학교,57_신림중.삼성고.관악아트홀.도서관,58_한남운수대학동차고지
2022-04-03 18:00:00,4,5,6,12,7,13,9,15,13,13,14,15,15,16,18,16,16,16,16,14,13,13,15,14,10,11,12,11,15,17,17,18,0,17,24,23,23,24,21,34,35,35,35,29,30,27,26,22,12,19,17,24,21,23,22,20,19,0
2022-04-03 19:00:00,5,9,10,6,6,0,8,22,26,32,31,23,24,25,27,6,25,24,15,1,7,12,3,4,3,4,6,8,10,8,15,13,0,14,18,20,25,26,28,42,43,48,42,36,37,35,32,26,24,23,22,26,16,12,17,24,20,0
2022-04-03 20:00:00,4,5,2,9,0,4,9,16,12,15,17,14,15,13,12,10,20,19,15,17,14,10,8,5,5,4,7,13,14,16,22,15,0,23,24,24,16,33,32,33,38,36,37,26,33,31,25,20,16,20,17,20,21,0,20,19,15,0
2022-04-03 21:00:00,2,4,1,4,4,3,7,10,12,11,15,13,6,9,15,14,0,12,10,9,8,4,0,0,5,6,7,11,5,6,24,16,0,20,34,22,34,39,25,33,32,38,35,30,28,25,33,28,25,22,20,29,25,0,14,26,25,0
2022-04-03 22:00:00,2,4,5,4,2,4,4,7,0,4,3,8,7,5,8,6,3,5,4,5,0,4,0,2,0,2,3,4,5,6,7,7,0,10,16,16,21,41,43,50,50,36,49,45,44,40,39,36,35,31,29,30,21,19,0,28,27,0
2022-04-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,5,8,9,8,0,0,17,15,14,21,20,29,28,28,26,22,21,19,20,18,16,17,15,22,15,0,0,19,16,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,13,13,15,0,13,12,15,20,24,24,29,31,34,37,39,38,36,37,35,31,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,11,12,8,0,0,11,11,12,14,20,21,21,20,22,18,19,7,17,14,27,23,24,20,16,12,8,4,2,1,1,1,0,0,2,2,3,3,2,0,4,0,0,0,3,2,3,2,5,4,5,3,1,0,0,0,0,0,0
2022-04-04 06:00:00,11,19,20,9,10,9,10,13,20,26,30,29,31,31,32,27,29,31,29,24,23,22,19,16,12,8,4,3,2,2,0,2,0,1,4,4,5,9,3,8,7,0,4,5,4,6,9,8,5,3,5,6,4,2,3,2,1,0
2022-04-04 07:00:00,28,32,36,35,33,32,23,28,29,37,43,48,42,44,44,42,41,38,35,33,27,26,25,24,18,12,8,6,3,2,3,2,0,3,9,10,9,11,12,18,11,10,12,13,18,19,23,23,25,26,26,28,27,18,17,12,11,0
2022-04-04 08:00:00,27,36,37,31,24,36,28,29,40,50,62,57,65,67,64,60,59,51,52,50,51,47,49,51,36,17,7,9,5,7,6,4,3,4,11,12,15,29,30,31,24,18,25,23,26,28,36,32,31,30,27,29,24,21,14,13,8,0
2022-04-04 09:00:00,15,28,30,29,18,27,22,25,32,33,38,35,43,47,52,51,49,41,34,31,24,22,22,19,17,9,6,5,4,6,7,8,7,7,13,15,18,19,0,35,34,16,20,17,16,17,18,18,18,14,12,14,15,13,10,8,5,0
2022-04-04 10:00:00,9,10,12,13,9,8,11,12,19,20,21,24,29,30,31,33,32,27,24,23,19,17,15,12,11,7,5,7,4,3,3,4,0,3,4,5,7,11,12,13,15,12,29,18,16,16,20,10,10,13,11,12,9,8,8,6,5,0
2022-04-04 11:00:00,7,8,11,12,11,8,13,20,25,32,28,26,31,31,34,36,36,35,28,26,20,16,10,15,11,11,11,6,6,5,7,8,0,7,11,12,15,21,10,27,27,0,23,14,13,15,10,13,10,10,8,10,8,0,2,6,7,0
2022-04-04 12:00:00,5,12,13,17,18,17,16,16,16,19,21,21,24,27,37,39,38,36,28,24,22,20,19,20,14,12,6,5,5,6,8,9,0,11,15,8,14,27,25,25,26,11,27,22,21,21,15,14,13,13,11,12,7,10,10,4,8,0
2022-04-04 13:00:00,7,11,14,17,17,14,18,20,22,21,22,23,24,24,25,27,21,24,22,21,19,19,16,13,10,8,7,7,8,7,7,10,0,9,9,13,10,14,13,16,16,14,15,16,16,15,19,17,15,15,13,14,8,13,10,7,6,0
2022-04-04 14:00:00,8,11,15,16,17,13,14,16,15,20,23,24,26,28,33,32,28,28,26,25,19,13,13,10,10,10,9,7,9,11,14,15,14,12,17,16,18,24,27,30,29,30,28,22,21,19,19,14,13,13,11,11,9,8,10,9,6,0
2022-04-04 15:00:00,9,13,14,18,21,22,16,18,23,21,22,22,26,26,31,28,26,24,20,19,16,13,12,10,10,9,10,9,9,9,16,22,7,15,28,29,33,39,39,41,25,22,36,33,32,30,21,19,17,14,15,16,15,0,14,8,6,0
2022-04-04 16:00:00,6,14,17,20,28,39,38,33,33,33,31,35,36,38,42,37,34,28,26,24,21,21,20,14,13,12,10,9,7,13,15,19,15,18,19,18,22,24,16,29,32,35,38,33,32,29,34,31,28,25,21,19,11,5,18,19,14,0
2022-04-04 17:00:00,8,10,18,42,47,23,24,26,31,28,27,30,30,28,29,27,19,30,17,13,9,10,10,8,8,13,15,15,19,24,28,31,0,29,30,30,34,39,39,48,51,50,38,26,36,32,31,25,18,22,20,32,15,31,31,12,30,0
2022-04-04 18:00:00,7,13,15,28,33,31,26,27,26,26,26,21,20,30,38,36,30,31,21,23,18,16,14,12,11,16,31,31,32,34,39,41,0,43,48,42,50,52,49,58,59,58,57,48,46,41,44,36,31,27,24,32,20,0,22,29,26,0
2022-04-04 19:00:00,5,8,9,14,19,19,18,33,33,30,28,22,24,23,25,27,21,29,24,21,16,12,10,5,5,6,8,9,11,15,19,21,9,22,24,31,32,41,44,44,54,47,49,38,49,47,47,37,35,30,29,36,37,17,36,25,28,0
2022-04-04 20:00:00,5,6,7,26,26,27,15,21,20,19,19,18,16,8,17,18,11,15,12,11,7,6,3,2,4,7,8,13,17,20,19,22,21,18,27,29,29,34,36,40,42,43,40,31,30,27,34,27,26,18,20,19,20,0,15,19,18,0
2022-04-04 21:00:00,3,3,2,6,17,10,11,16,18,20,19,14,14,15,17,17,16,15,12,11,8,8,7,5,3,7,8,11,13,18,20,22,0,23,29,31,36,45,46,54,24,28,54,23,49,44,39,32,27,24,20,20,21,0,0,19,17,0
2022-04-04 22:00:00,5,5,6,11,15,17,18,26,26,25,13,18,19,16,22,24,22,21,14,9,7,4,4,1,3,4,4,8,13,19,19,23,0,23,32,33,38,41,21,41,43,48,45,34,31,22,27,24,23,19,18,26,25,24,18,23,18,0
2022-04-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6,7,5,4,10,5,17,23,24,27,23,19,26,21,20,17,17,14,11,11,10,14,5,0,0,13,16,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,13,15,16,12,0,12,15,21,24,25,28,32,33,35,35,21,32,31,30,28,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,8,9,13,9,0,7,10,13,17,22,20,22,23,25,20,21,20,22,17,15,20,21,21,22,13,6,2,1,0,1,1,0,0,1,3,3,2,2,0,0,0,0,3,2,4,0,2,3,2,0,1,0,0,0,0,0,0,0
2022-04-05 06:00:00,8,13,15,12,0,6,13,12,15,16,22,20,25,29,27,28,27,18,20,19,20,16,17,16,10,9,6,3,1,1,0,1,0,1,3,3,0,5,0,4,6,0,1,7,3,6,5,3,5,4,3,4,2,1,0,1,2,0
2022-04-05 07:00:00,31,36,44,44,24,43,34,35,43,53,59,41,48,49,51,49,46,40,40,36,32,28,23,20,15,11,6,7,2,2,3,4,0,6,10,10,12,22,23,26,30,7,7,8,11,14,13,14,19,19,17,19,17,15,13,0,5,0
2022-04-05 08:00:00,23,33,37,36,31,35,26,25,34,39,44,60,63,63,64,69,67,61,55,46,46,45,42,39,27,13,8,10,8,8,5,6,0,7,15,17,18,32,31,42,36,37,34,28,28,30,33,32,31,31,24,30,25,20,15,13,8,0
2022-04-05 09:00:00,16,23,24,22,25,24,24,26,32,37,41,33,36,41,48,45,44,44,39,35,30,28,26,22,15,10,6,4,3,2,7,6,0,5,7,9,10,13,14,16,14,13,23,18,18,17,20,21,21,19,15,19,14,17,9,6,4,0
2022-04-05 10:00:00,6,12,12,12,11,12,15,19,22,23,28,23,32,33,47,47,45,36,28,24,21,15,15,13,10,8,6,4,5,6,5,8,0,9,9,3,13,16,9,21,18,20,20,11,11,10,10,11,12,12,12,13,12,11,9,7,2,0
2022-04-05 11:00:00,7,8,9,10,7,8,12,10,13,11,14,18,13,19,21,23,9,23,22,21,15,14,13,14,12,9,6,6,5,7,6,6,0,7,9,6,12,16,10,12,17,22,15,13,13,12,13,12,8,10,8,7,8,7,6,4,3,0
2022-04-05 12:00:00,7,12,14,17,7,12,13,14,16,12,17,16,18,16,20,21,21,22,19,16,17,14,12,11,9,7,6,7,6,9,10,9,0,9,17,9,10,11,12,15,16,16,16,13,11,10,15,14,11,5,12,13,12,11,10,9,7,0
2022-04-05 13:00:00,9,14,15,18,15,11,20,18,27,28,26,26,27,27,33,35,32,27,22,20,16,15,17,13,10,10,9,10,11,8,11,13,6,12,15,19,22,33,30,34,35,35,32,31,30,28,25,22,18,15,13,12,10,6,9,8,6,1
2022-04-05 14:00:00,5,7,12,16,7,8,20,21,27,30,31,34,34,32,29,31,26,29,22,22,20,19,20,17,10,7,8,10,9,6,10,12,0,14,17,18,20,23,19,23,19,23,21,20,21,20,17,14,11,9,7,9,8,7,4,8,0,0
2022-04-05 15:00:00,6,7,10,16,20,20,18,18,19,18,18,20,19,20,25,22,20,19,21,15,15,12,10,8,8,6,7,7,11,11,16,18,0,15,19,22,32,33,32,39,40,39,37,33,16,26,30,23,19,17,17,19,16,5,0,15,14,0
2022-04-05 16:00:00,7,19,25,26,20,42,42,32,35,34,33,30,31,31,30,29,29,25,21,20,16,13,12,11,10,9,10,16,16,16,21,28,0,29,26,23,30,30,28,32,33,35,34,33,32,30,30,25,18,15,13,21,20,21,20,19,18,0
2022-04-05 17:00:00,13,17,13,41,51,54,36,37,37,38,35,31,30,27,28,28,29,28,24,24,18,15,13,11,11,10,9,11,13,19,24,28,27,26,28,27,31,35,34,37,41,45,45,35,35,34,39,33,26,17,18,29,18,17,28,14,14,0
2022-04-05 18:00:00,9,18,20,39,41,42,32,45,42,39,31,38,42,42,47,49,47,44,36,29,19,17,14,15,10,19,24,28,32,34,34,35,0,34,36,39,40,43,42,49,49,52,51,38,47,37,44,37,29,25,26,56,57,0,57,54,26,0
2022-04-05 19:00:00,5,10,12,18,17,21,19,22,23,22,20,16,19,20,19,18,11,16,15,14,11,5,8,6,7,8,6,11,13,15,19,20,0,20,27,34,30,32,30,44,42,43,45,32,43,43,38,30,26,23,24,35,26,22,30,32,46,10
2022-04-05 20:00:00,3,5,7,12,17,16,10,20,18,20,20,16,14,13,13,10,12,8,11,9,10,8,9,6,4,6,9,11,14,16,17,17,12,18,22,21,22,27,28,32,34,33,31,33,32,30,38,34,29,27,23,21,19,9,11,14,18,0
2022-04-05 21:00:00,5,7,2,10,10,10,10,15,14,11,15,16,17,18,16,15,14,13,12,11,11,9,6,3,3,4,4,8,12,14,16,16,0,20,20,21,24,26,19,26,28,27,32,28,28,21,28,24,22,24,26,24,20,0,0,20,19,0
2022-04-05 22:00:00,7,5,6,8,0,13,16,24,27,29,26,16,15,16,14,12,12,13,9,6,7,4,6,5,2,6,6,11,13,18,19,20,0,19,24,28,28,30,25,30,25,22,29,25,22,23,22,18,17,13,15,18,19,0,18,18,15,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,2,9,0,8,10,0,14,17,16,20,21,25,26,20,19,17,20,15,14,13,11,17,15,0,0,13,13,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,13,11,14,0,9,13,15,21,25,24,26,29,31,33,36,23,34,34,32,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,6,11,12,8,4,9,9,13,15,16,14,19,21,22,21,18,16,24,25,12,25,26,23,26,17,8,1,3,2,1,2,2,0,3,2,0,5,4,0,0,0,0,6,5,0,0,3,0,0,0,3,0,2,0,0,1,0,0
2022-04-06 06:00:00,9,13,17,6,5,11,8,13,16,20,23,24,26,29,30,30,29,20,20,16,18,14,14,13,9,6,2,1,1,1,2,1,0,3,4,1,3,4,5,2,4,0,3,6,7,5,6,7,8,6,5,5,1,4,2,1,0,1
2022-04-06 07:00:00,30,42,46,43,42,41,29,27,33,38,45,41,46,49,54,52,48,44,39,35,33,29,23,20,17,13,6,8,7,3,7,5,4,5,11,10,12,17,16,21,11,10,11,11,11,15,21,20,21,22,19,25,24,19,17,16,4,0
2022-04-06 08:00:00,23,34,40,39,38,31,24,27,32,43,50,47,52,53,54,50,50,43,45,45,43,42,45,36,25,18,12,10,6,7,7,4,1,4,6,10,13,22,21,28,19,21,26,22,24,24,32,30,35,37,31,30,30,28,20,15,7,0
2022-04-06 09:00:00,15,26,23,22,21,25,24,28,30,35,43,41,49,51,56,53,50,49,42,38,31,29,27,23,18,13,6,4,4,8,6,7,5,4,8,10,12,19,18,21,21,22,18,16,15,15,16,21,26,23,11,10,9,7,5,4,3,0
2022-04-06 10:00:00,8,12,13,11,13,8,13,15,19,19,23,28,34,34,35,34,31,29,25,22,20,16,16,15,11,8,6,3,10,9,8,8,0,6,6,5,7,15,15,18,20,21,23,17,18,17,17,17,17,18,16,26,14,12,12,8,7,0
2022-04-06 11:00:00,6,10,16,12,17,15,9,10,15,19,17,17,19,21,22,21,20,20,19,18,16,13,11,11,13,9,7,7,7,10,9,9,8,9,11,12,15,16,18,21,3,8,9,8,7,7,7,8,8,7,8,6,5,4,4,5,4,0
2022-04-06 12:00:00,7,10,11,14,15,14,15,14,13,13,16,18,20,23,25,24,24,22,21,19,15,14,13,12,8,5,4,3,3,4,6,13,0,7,12,13,12,14,13,15,16,12,20,20,17,17,15,12,12,9,9,8,7,7,5,0,6,0
2022-04-06 13:00:00,5,9,15,13,17,17,14,17,20,22,22,17,22,24,25,24,18,23,18,24,20,16,15,11,12,10,6,7,11,13,14,19,18,19,24,30,30,37,18,37,38,39,36,26,24,22,21,22,18,15,13,9,8,6,7,8,7,0
2022-04-06 14:00:00,6,10,13,17,5,14,16,17,18,22,27,28,27,29,32,31,29,28,24,23,17,16,17,12,11,8,7,5,6,7,14,14,0,14,15,14,16,20,19,24,26,27,23,18,17,15,18,16,14,10,11,9,9,7,6,8,8,0
2022-04-06 15:00:00,5,9,11,17,16,27,29,36,39,39,35,25,26,26,27,28,24,25,18,17,13,10,10,9,6,8,8,7,8,15,20,24,12,23,27,30,26,27,22,33,27,27,32,29,21,21,24,23,21,17,13,11,10,6,0,1,9,0
2022-04-06 16:00:00,9,18,19,27,28,43,36,36,37,37,37,26,24,23,27,27,27,26,17,15,14,12,11,10,12,9,16,15,7,12,16,24,23,27,29,28,29,31,29,32,29,33,30,30,28,26,25,19,17,14,12,14,13,0,14,15,14,0
2022-04-06 17:00:00,8,16,18,26,32,31,25,26,32,27,28,29,30,32,37,37,27,32,24,23,19,15,18,13,10,8,9,9,12,18,23,23,22,25,34,39,40,46,44,49,48,48,55,29,39,36,46,39,35,27,25,34,15,35,33,32,31,0
2022-04-06 18:00:00,7,14,16,49,54,53,35,40,43,44,45,43,47,41,47,41,39,35,27,26,14,12,10,6,12,13,19,21,24,37,40,43,41,43,49,47,48,49,47,54,54,55,58,53,45,38,41,38,35,27,25,31,26,12,22,27,25,0
2022-04-06 19:00:00,7,5,8,16,18,19,15,23,22,22,20,19,21,22,27,26,26,24,17,16,12,7,7,9,12,11,9,10,8,16,18,24,23,30,32,19,35,38,36,40,39,40,54,47,44,37,41,38,35,30,29,44,36,22,0,43,35,0
2022-04-06 20:00:00,4,7,3,14,18,20,15,19,18,16,15,15,16,13,14,18,16,14,12,15,11,10,7,5,4,3,6,5,7,11,14,17,0,17,15,17,18,27,29,29,34,35,34,28,27,26,35,28,23,23,20,20,17,13,19,24,18,0
2022-04-06 21:00:00,3,6,4,11,21,11,12,16,9,12,16,14,13,12,17,17,13,6,14,12,10,6,5,2,1,5,11,12,13,16,16,19,13,20,24,22,26,25,18,26,26,22,25,19,22,20,21,17,15,13,13,17,14,20,19,17,13,0
2022-04-06 22:00:00,6,7,6,10,6,11,14,13,17,18,19,17,19,12,21,20,18,16,12,11,9,9,7,6,7,7,10,10,16,17,8,18,0,11,17,19,26,33,27,35,36,36,33,28,26,21,26,22,20,16,15,32,19,0,0,29,24,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,4,5,9,10,3,0,9,17,17,18,24,24,31,34,36,32,23,25,22,27,21,20,16,14,16,12,10,0,20,18,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,13,16,18,10,0,15,16,21,25,25,27,29,30,33,37,36,33,32,0,30,29,23,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,8,10,12,13,9,9,11,11,15,18,18,21,21,22,25,25,23,25,23,13,22,22,17,20,15,9,2,3,1,2,3,0,0,3,6,1,5,4,3,3,2,0,0,3,4,0,2,0,2,2,0,2,0,0,0,0,0,0
2022-04-07 06:00:00,11,17,20,15,11,11,13,14,16,20,21,22,24,26,27,20,0,26,15,24,21,22,21,20,17,9,4,3,3,3,2,0,0,1,2,2,3,5,3,4,7,0,5,6,6,7,11,12,9,10,6,4,3,3,2,1,1,0
2022-04-07 07:00:00,43,48,51,51,32,47,40,26,33,44,54,50,64,63,64,64,63,58,40,36,30,28,25,20,23,19,8,5,6,4,2,3,0,0,4,5,6,9,10,15,9,7,9,9,11,14,23,20,21,21,19,26,25,11,9,0,3,0
2022-04-07 08:00:00,29,36,39,40,36,34,31,41,43,51,61,54,58,60,54,54,51,45,51,49,43,38,36,32,23,19,10,11,11,14,3,9,8,7,11,14,23,45,15,52,51,52,53,28,24,24,35,39,41,37,32,25,23,21,16,14,7,0
2022-04-07 09:00:00,13,26,15,27,24,24,24,35,47,54,60,39,45,50,59,59,56,49,40,39,33,31,28,27,19,13,8,4,3,4,3,5,0,6,9,7,8,15,14,17,19,13,20,17,16,17,17,15,15,23,17,17,16,15,9,6,5,0
2022-04-07 10:00:00,10,15,16,14,15,15,14,18,23,25,28,28,30,30,33,31,24,28,25,22,21,17,15,13,10,8,6,4,4,7,6,5,4,6,9,12,13,16,17,24,28,13,30,26,21,14,13,14,8,10,11,9,5,7,5,5,4,0
2022-04-07 11:00:00,5,8,10,12,14,8,12,13,19,19,25,24,28,21,36,30,16,24,23,22,19,19,15,14,11,9,5,4,5,7,7,7,6,5,10,11,13,21,22,28,30,32,33,24,23,22,19,16,13,8,6,10,2,2,9,8,7,4
2022-04-07 12:00:00,11,16,17,20,21,19,21,25,26,28,29,22,26,21,28,30,29,25,26,24,20,21,12,10,7,5,6,7,7,9,9,11,4,11,14,16,19,22,22,23,21,20,19,17,13,12,11,9,10,8,9,13,11,10,8,10,9,0
2022-04-07 13:00:00,9,17,16,21,19,20,22,28,30,31,38,38,42,41,42,43,0,38,33,30,27,20,26,26,20,15,11,8,9,9,11,11,0,12,15,16,17,21,24,26,25,22,22,20,22,19,20,19,18,15,12,11,9,10,6,8,5,0
2022-04-07 14:00:00,3,8,13,14,15,9,20,24,24,24,28,29,34,38,53,48,42,38,33,32,22,20,19,17,12,8,7,9,9,8,11,16,6,17,19,15,24,29,30,31,26,30,29,29,26,21,23,19,18,14,9,11,5,0,10,8,4,0
2022-04-07 15:00:00,4,7,11,16,19,20,19,19,25,24,18,22,23,25,25,25,25,22,21,13,19,8,9,6,6,5,5,3,9,9,19,22,21,20,24,28,32,31,12,34,35,26,33,32,32,30,42,23,19,17,14,15,15,0,14,9,13,0
2022-04-07 16:00:00,9,23,37,37,38,48,40,42,43,43,43,32,35,35,36,36,30,31,22,20,16,11,13,12,12,9,10,10,13,15,15,16,0,17,19,20,33,34,33,35,36,38,41,29,40,38,41,31,27,20,17,17,15,15,16,14,12,0
2022-04-07 17:00:00,9,14,15,36,44,43,27,27,32,30,33,29,32,28,29,28,23,30,23,22,17,13,11,9,9,9,17,22,24,27,30,30,0,35,37,40,38,38,37,41,42,46,44,37,36,37,38,32,29,25,22,30,25,24,10,23,22,0
2022-04-07 18:00:00,7,11,17,29,35,32,27,29,30,30,31,41,43,49,51,49,47,45,40,36,22,17,20,18,13,14,18,20,23,35,42,43,29,44,47,46,45,52,49,54,57,58,57,50,45,42,42,36,33,30,31,34,35,0,19,29,22,0
2022-04-07 19:00:00,5,6,6,18,27,28,17,34,35,29,18,19,18,19,24,19,11,19,14,13,12,8,7,9,8,7,6,9,9,25,25,28,27,30,34,35,33,38,30,43,44,42,42,41,38,31,44,38,34,26,28,37,38,37,36,34,30,15
2022-04-07 20:00:00,3,5,6,19,22,8,11,13,15,16,15,12,11,12,13,14,12,13,9,8,6,5,5,6,5,8,8,9,7,12,18,17,3,21,22,20,22,25,26,34,34,33,32,27,26,24,24,23,19,17,18,24,19,18,0,13,17,0
2022-04-07 21:00:00,3,4,1,7,11,10,8,11,13,12,11,12,11,7,9,8,6,9,8,6,8,6,3,3,4,7,8,10,12,15,19,16,15,20,20,20,24,22,24,28,22,26,25,24,26,23,26,22,21,17,17,26,22,0,19,24,16,0
2022-04-07 22:00:00,6,8,4,11,12,5,11,13,12,8,11,12,10,7,9,6,0,8,8,9,8,7,6,5,4,6,5,9,8,12,15,17,3,15,18,19,22,31,32,35,34,35,36,28,23,22,31,30,24,20,22,27,25,0,17,13,14,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,9,10,11,4,9,15,10,16,22,25,30,31,30,28,35,27,31,33,28,23,20,16,22,13,0,0,23,19,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
