Unnamed: 0,1_국립과학수사연구소.고강동종점,2_신안파크아파트후문,3_중부운수앞,4_신월동우성상가,5_신월문화체육센터,6_한빛종합사회복지관,7_강서초등학교,8_신월2동주민센터입구,9_양강중학교,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_서울남부지방법원.서울남부지방검찰청,16_양천구청.양천보건소,17_양천문화회관.양천일자리센터,18_목동10단지상가,19_목동12단지,20_목동12.13단지사잇길,21_양천구청역,22_목동14단지상가,23_목동아파트1434동앞,24_신목초등학교입구,25_신정2동주민센터,26_새마을금고,27_목동대학학원,28_목운초등학교.목운중학교,29_목동운동장남문.아이스링크,30_목동5단지C상가.목동운동장북문,31_파리공원,32_목동5단지B상가.목5동주민센터,33_목동이대병원.목동6단지앞,34_월촌중학교.목동1단지,35_목동1.2단지사잇길,36_용왕산,37_신목중학교,38_목동스카이아파트.목동3단지,39_목동3.4단지사잇길,40_목동4단지상가.목동종합운동장,41_CBS방송국,42_목운초등학교.목운중학교,43_오목교역.청학스포츠타운,44_현대아이파크아파트,45_목동중학교.서울출입국.외국인청,46_신목초등학교입구,47_목동14단지관리사무소앞,48_목동13단지,49_양천구청역,50_목동12.13단지사잇길,51_양천구민체육센터.양천일자리센터,52_양천구청,53_양천공원,54_목동중학교,55_목동8단지.한전,56_목동8단지지하도,57_서울남부지방법원.서울남부지방검찰청,58_신정1동우체국,59_우리은행신정동지점,60_신정4동경서농협,61_신정네거리역,62_양강중학교,63_신월2동주민센터입구.경창전통시장,64_강서초등학교,65_한빛종합사회복지관,66_신월문화체육센터,67_신월동우성상가,68_중부운수앞,69_신안파크아파트후문,70_국립과학수사연구소.고강동종점
2022-04-09 06:00:00,6,7,5,6,5,3,4,0,5,3,0,0,2,1,4,2,0,1,1,2,3,0,4,0,2,0,2,0,1,1,3,0,1,0,2,0,1,4,0,2,1,1,3,2,0,1,3,0,0,1,3,2,1,0,3,2,4,0,2,0,6,5,4,3,0,7,3,2,5,0
2022-04-09 07:00:00,13,12,10,11,10,10,7,12,11,6,2,2,1,0,0,5,4,4,2,2,2,5,10,12,7,13,4,3,2,2,1,1,1,0,2,1,3,5,6,5,4,2,2,3,1,0,2,3,1,2,3,0,0,1,0,0,0,0,1,0,3,4,2,2,1,3,4,3,1,0
2022-04-09 08:00:00,13,12,10,13,9,14,13,18,16,14,5,13,10,8,9,4,5,7,5,7,5,5,7,10,3,9,7,10,8,6,4,3,2,1,4,0,4,11,13,14,10,6,4,3,2,0,2,1,1,2,1,3,4,2,2,0,5,0,8,1,9,11,10,6,5,6,7,2,6,0
2022-04-09 09:00:00,16,14,15,13,12,14,15,18,16,5,7,6,0,0,6,4,3,7,8,13,18,21,20,23,24,20,12,12,11,10,6,3,4,0,0,1,2,6,8,9,7,6,9,8,6,3,2,1,0,1,0,1,3,4,0,0,3,2,2,1,4,4,5,5,4,1,4,3,2,0
2022-04-09 10:00:00,14,15,16,12,13,13,14,15,14,9,7,4,4,2,4,6,4,4,7,8,5,6,10,11,17,16,11,11,10,7,6,5,5,6,7,6,6,10,13,15,12,9,5,4,3,2,3,2,4,4,2,4,3,2,3,0,0,2,2,1,11,14,13,8,9,9,9,6,4,0
2022-04-09 11:00:00,17,19,17,14,17,17,19,19,16,6,8,6,5,4,5,4,10,14,16,21,15,7,16,14,18,15,13,14,10,7,5,3,4,3,4,1,5,8,11,17,16,13,6,5,3,2,5,4,4,7,9,11,2,9,7,0,7,6,6,4,9,8,7,8,7,6,8,7,5,0
2022-04-09 12:00:00,14,15,17,17,17,18,17,13,15,7,8,8,3,10,7,4,6,10,10,15,21,23,26,28,30,26,16,18,12,10,6,3,5,4,3,6,11,12,14,18,17,13,10,9,10,6,6,4,2,2,9,0,10,14,5,0,2,0,6,13,19,19,9,14,7,9,14,11,10,0
2022-04-09 13:00:00,13,15,13,15,14,15,21,16,15,8,8,7,9,8,7,6,7,9,11,13,16,17,21,23,24,25,25,24,11,7,3,3,8,9,4,6,7,9,10,13,12,10,11,7,5,4,5,4,4,2,2,2,0,2,8,4,9,1,6,8,14,13,11,9,7,7,10,10,8,0
2022-04-09 14:00:00,11,13,14,15,18,19,18,16,15,11,11,10,8,6,5,5,8,10,8,10,12,16,24,26,26,25,11,11,7,5,6,6,8,9,13,3,10,17,16,19,22,19,19,17,11,17,14,6,4,4,4,1,0,5,4,4,6,7,6,8,12,15,9,13,9,12,19,17,15,0
2022-04-09 15:00:00,7,11,10,11,10,11,17,20,16,11,7,10,0,2,8,7,5,8,8,12,12,12,13,16,16,18,15,13,9,6,5,4,7,7,4,0,9,10,10,12,17,19,24,23,20,17,13,10,8,7,5,0,3,6,7,1,8,0,4,12,17,17,16,13,12,10,13,9,8,0
2022-04-09 16:00:00,11,0,8,8,9,11,9,12,11,3,0,3,3,1,2,4,6,5,9,7,11,11,14,20,19,20,16,16,17,8,9,7,11,16,17,8,13,16,11,19,21,22,28,28,14,20,17,10,4,9,7,0,8,9,11,0,12,11,11,12,22,23,20,16,16,15,12,13,7,0
2022-04-09 17:00:00,12,13,12,13,12,13,9,14,12,8,2,8,7,6,7,7,6,7,14,15,15,11,17,18,20,20,15,15,13,16,12,13,15,14,2,4,16,11,14,24,21,19,18,15,8,11,6,4,5,4,7,3,2,5,4,0,9,4,11,16,31,34,34,9,9,10,20,19,18,0
2022-04-09 18:00:00,10,7,5,9,10,11,10,14,11,10,10,8,9,6,6,5,5,4,7,12,13,14,15,17,20,20,10,9,11,6,10,11,10,9,7,8,9,7,8,15,21,20,20,19,17,12,8,6,4,4,10,7,6,9,6,7,8,7,8,8,26,25,25,33,31,30,36,32,27,12
2022-04-09 19:00:00,7,0,0,11,2,7,9,7,6,6,4,1,2,0,3,2,3,2,8,10,11,5,13,12,18,17,15,15,11,8,5,3,4,5,5,1,4,6,6,12,12,12,16,15,17,11,12,10,10,8,7,0,1,2,0,0,8,0,7,10,19,16,20,15,18,16,24,22,21,0
2022-04-09 20:00:00,2,1,0,2,3,4,8,9,2,3,4,1,2,0,0,2,0,0,3,0,4,7,9,9,13,6,6,7,6,5,6,6,7,6,5,0,3,4,1,5,5,4,6,6,5,5,4,1,5,1,2,0,4,5,4,1,3,0,4,4,10,11,9,9,8,8,11,8,7,0
2022-04-09 21:00:00,3,3,2,2,2,4,2,5,0,6,4,1,0,3,0,0,2,1,3,2,7,2,3,3,3,4,7,6,9,8,5,7,7,8,6,1,5,4,0,5,8,11,13,10,11,10,8,5,1,1,4,3,2,5,3,0,7,8,8,10,14,13,12,9,11,12,12,13,12,0
2022-04-09 22:00:00,2,2,0,5,4,4,5,4,3,4,2,3,2,0,2,3,1,5,2,2,6,2,1,1,2,7,11,10,11,10,8,7,9,10,9,5,7,7,6,9,11,12,17,13,14,5,4,4,2,4,6,5,6,8,3,0,10,0,9,9,16,17,20,18,17,7,18,19,16,0
2022-04-09 23:00:00,3,0,2,3,2,4,3,5,6,3,0,2,0,1,0,0,0,0,1,0,2,0,0,1,2,3,1,3,4,2,3,3,2,4,1,3,5,6,4,5,7,4,10,7,3,5,3,1,1,2,3,0,3,0,3,0,2,2,2,1,13,15,8,12,13,5,15,14,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,6,7,2,6,3,5,4,4,4,3,1,0,0,2,3,0,2,2,2,0,3,2,2,0,1,1,2,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,3,3,2,3,4,5,5,6,5,3,2,0,1,0,0,0,1,0,1,0,2,1,4,5,0,2,2,0,0,0,0,0,0,0,3,0,2,2,0,3,0,1,3,2,1,2,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,0,4,0,2,2,2,1,0
2022-04-10 07:00:00,8,9,7,8,3,7,8,7,5,2,0,1,0,0,2,1,0,2,0,3,4,3,4,5,4,4,1,2,1,0,0,0,1,0,0,0,1,1,2,3,2,0,5,6,2,1,0,0,1,1,0,0,2,0,0,1,1,0,1,0,3,4,2,1,1,4,3,2,0,0
2022-04-10 08:00:00,15,9,16,13,9,12,11,12,13,6,0,4,0,1,3,2,2,1,2,5,8,10,14,11,13,12,6,5,4,2,1,1,2,2,0,1,3,4,5,5,4,1,2,1,1,0,2,0,1,2,0,0,0,4,3,0,1,0,3,5,5,8,5,6,5,6,6,5,4,0
2022-04-10 09:00:00,12,17,17,16,18,17,18,16,18,8,7,6,5,5,5,3,2,5,6,6,12,13,14,16,17,19,12,9,4,3,2,2,1,2,1,3,2,5,5,6,6,7,5,3,2,1,3,2,2,2,5,3,0,1,1,4,1,1,0,0,6,2,7,4,3,3,5,1,4,0
2022-04-10 10:00:00,18,11,16,15,16,13,14,13,9,7,6,8,3,2,7,6,6,4,10,5,9,6,8,9,13,9,8,7,8,5,7,7,4,0,1,0,4,3,5,4,4,5,5,6,5,1,3,1,5,4,1,0,0,0,3,0,1,0,4,3,4,2,5,5,4,5,7,3,1,0
2022-04-10 11:00:00,14,12,11,13,14,13,15,15,13,8,4,7,6,0,2,5,4,5,6,6,7,9,20,22,25,24,11,12,5,3,1,0,1,3,3,0,5,13,15,17,15,7,5,2,0,1,1,1,1,0,1,2,0,0,2,1,2,0,3,2,4,6,1,5,3,2,5,2,0,0
2022-04-10 12:00:00,12,13,13,13,11,11,15,17,10,7,8,2,1,0,3,3,3,6,9,10,12,16,17,6,15,17,14,8,8,6,5,6,5,6,4,4,5,10,11,15,14,15,10,10,8,7,5,4,3,0,3,1,2,2,1,3,3,0,4,2,8,9,7,13,11,11,12,9,6,0
2022-04-10 13:00:00,10,14,12,15,16,12,17,19,16,11,13,13,11,8,4,7,4,4,6,11,10,9,17,21,23,23,12,13,11,10,10,11,8,8,9,6,12,20,21,23,22,18,13,12,8,6,6,5,6,5,7,1,6,4,4,0,3,4,5,5,13,12,12,8,11,12,17,16,11,0
2022-04-10 14:00:00,6,10,8,7,7,8,11,14,13,5,4,5,8,0,8,6,4,6,11,12,15,17,21,23,24,22,17,18,14,10,6,4,5,7,10,4,7,12,5,13,12,11,14,12,10,8,6,5,3,3,2,0,0,1,1,2,6,2,8,8,14,16,18,13,14,13,16,5,14,0
2022-04-10 15:00:00,8,9,7,11,5,10,14,12,9,7,5,7,4,5,8,5,6,7,10,18,18,9,10,18,15,17,10,10,9,12,11,11,11,11,12,8,10,11,13,15,17,16,13,10,0,9,6,5,6,4,4,0,4,5,7,0,2,9,8,10,13,15,14,14,14,13,14,11,11,0
2022-04-10 16:00:00,9,7,6,10,7,7,11,9,6,6,5,4,3,0,4,4,6,9,11,9,14,16,15,16,19,20,16,13,13,12,10,9,10,9,8,8,11,11,13,17,17,18,24,20,18,15,13,11,12,2,2,2,0,3,0,0,0,0,4,4,12,12,11,12,10,10,10,9,8,0
2022-04-10 17:00:00,10,11,10,12,7,10,11,10,8,4,0,1,2,1,3,2,2,6,10,11,10,11,18,23,26,28,14,15,14,13,10,10,9,10,4,9,8,10,11,13,17,21,24,19,20,13,10,5,10,6,6,7,8,7,0,0,6,5,6,3,17,16,14,12,11,12,12,9,8,0
2022-04-10 18:00:00,11,4,0,13,13,12,11,12,11,9,9,5,4,5,7,4,3,5,5,7,5,7,10,17,9,19,10,14,13,11,11,9,10,15,10,16,16,12,8,16,18,15,19,20,19,17,12,12,9,4,4,5,4,6,5,0,6,0,0,8,17,19,15,12,11,11,19,13,16,0
2022-04-10 19:00:00,5,4,2,4,1,7,7,7,6,2,3,1,7,0,3,2,3,4,5,5,7,3,7,3,8,7,2,3,9,8,8,7,4,7,6,5,2,6,3,6,4,5,19,13,16,12,8,7,8,4,4,5,0,0,3,0,4,2,3,3,10,12,11,12,12,13,16,17,15,0
2022-04-10 20:00:00,4,4,0,5,5,4,6,1,3,2,3,3,0,2,3,0,0,2,0,2,3,2,2,3,3,1,4,3,4,8,3,6,4,5,0,2,4,3,2,5,10,13,17,18,5,9,5,7,5,0,1,0,0,4,5,2,6,0,3,7,14,14,15,16,15,13,12,9,7,0
2022-04-10 21:00:00,4,1,0,2,3,3,6,7,3,6,0,2,1,0,0,0,1,0,3,2,3,0,0,0,3,4,5,6,1,3,5,4,5,7,6,2,3,7,0,8,4,5,10,8,0,10,8,0,8,1,2,0,1,4,3,0,5,0,5,7,19,18,12,16,16,16,17,15,14,0
2022-04-10 22:00:00,5,2,3,4,0,3,4,5,2,3,5,2,1,1,4,3,0,1,0,2,4,2,5,4,4,3,9,11,6,7,2,1,8,9,8,9,9,6,7,8,8,11,11,8,10,5,8,5,4,3,5,2,0,6,4,0,6,2,5,2,14,18,17,13,9,9,14,13,8,0
2022-04-10 23:00:00,1,0,0,3,4,3,3,4,1,4,3,1,0,1,0,0,2,1,0,0,4,3,3,2,1,1,1,3,2,0,0,3,4,5,4,0,2,3,0,7,6,3,9,7,0,2,2,0,3,1,0,0,1,2,1,0,3,0,4,2,8,10,5,8,7,7,9,7,6,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,10,12,5,10,13,8,9,15,17,12,2,0,10,9,7,5,4,0,3,4,3,2,3,2,4,4,2,1,0,0,0,0,0,2,2,3,4,0,5,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,15,19,21,19,10,11,13,12,10,3,2,0,2,0,1,3,2,4,6,5,4,4,8,9,10,8,3,3,2,0,2,1,2,1,0,1,5,5,6,7,6,4,6,5,4,0,6,4,3,4,1,1,2,0,0,0,6,0,7,6,7,4,7,9,0,2,10,9,8,0
2022-04-11 07:00:00,22,20,17,17,19,22,24,26,23,12,11,11,10,7,8,6,6,11,13,13,11,17,20,22,23,25,13,14,6,9,7,7,4,3,8,9,13,24,27,31,28,18,18,17,3,16,5,4,2,3,1,0,3,2,2,2,4,2,1,3,9,9,13,10,8,6,7,6,4,0
2022-04-11 08:00:00,18,21,18,20,20,23,34,37,27,14,13,14,11,12,13,7,6,11,12,14,11,14,21,24,30,31,15,15,12,11,8,5,3,2,3,2,6,23,35,40,36,12,20,17,5,4,3,4,3,4,6,2,6,5,0,0,5,8,9,10,12,11,12,10,11,11,10,8,5,0
2022-04-11 09:00:00,14,15,14,15,14,13,14,16,14,10,7,6,6,3,8,5,4,6,7,8,9,10,15,15,16,13,10,10,6,5,6,2,2,1,1,0,3,17,19,18,17,10,8,6,5,3,1,3,3,0,3,4,2,3,0,0,4,5,5,6,9,9,9,8,7,5,6,5,2,0
2022-04-11 10:00:00,10,11,8,11,11,13,12,14,13,9,9,8,7,9,8,5,4,7,9,8,6,5,12,14,8,12,13,12,9,4,0,1,8,7,3,4,6,9,10,13,11,7,10,8,5,0,2,2,1,0,2,2,2,3,4,0,2,5,1,2,4,6,8,8,4,5,7,4,6,0
2022-04-11 11:00:00,11,14,13,15,15,14,17,17,14,8,6,6,5,4,4,4,4,5,5,7,7,8,9,10,12,13,7,5,6,5,3,2,4,5,0,3,5,7,6,5,11,10,13,6,5,2,4,0,3,2,4,5,2,6,6,0,7,5,6,7,13,8,7,5,4,3,8,8,5,0
2022-04-11 12:00:00,10,11,8,7,7,8,8,7,7,7,5,6,4,5,6,4,5,7,8,8,7,13,14,16,7,17,8,9,8,6,5,3,4,4,3,4,6,8,5,8,9,10,10,8,9,5,4,3,3,2,3,4,4,5,0,6,7,5,5,4,12,12,11,6,7,5,9,6,7,0
2022-04-11 13:00:00,8,9,11,10,12,13,14,15,11,8,6,7,5,7,8,3,2,3,5,6,8,9,11,12,14,15,9,11,10,9,6,5,7,6,4,6,7,10,7,10,9,7,11,5,4,6,5,3,2,1,4,6,1,3,5,0,4,5,7,6,12,14,13,11,10,9,13,12,10,0
2022-04-11 14:00:00,8,7,8,9,8,7,9,12,11,12,11,10,3,7,9,4,4,5,7,9,7,7,8,9,12,11,9,7,9,7,4,5,8,8,7,5,9,10,6,8,9,7,12,13,11,7,5,3,3,2,3,2,0,2,3,0,4,7,8,7,12,12,12,12,12,11,11,9,9,0
2022-04-11 15:00:00,8,8,7,10,9,9,9,11,10,8,7,5,6,7,6,4,7,8,5,6,9,30,39,42,41,39,35,32,25,21,12,10,9,6,0,0,8,26,27,26,24,18,13,12,11,9,14,12,10,6,7,8,6,9,5,5,9,4,8,8,16,15,15,13,10,12,19,14,11,0
2022-04-11 16:00:00,7,4,5,9,8,7,7,9,11,6,5,7,6,4,6,4,6,3,9,11,15,14,19,19,17,23,17,19,15,12,11,6,17,19,20,22,25,25,26,25,22,21,19,15,14,9,10,7,7,4,7,5,6,3,6,2,8,1,9,10,18,23,23,22,21,24,41,36,28,0
2022-04-11 17:00:00,7,7,6,5,7,8,11,13,12,11,10,7,6,2,8,4,3,8,5,8,10,12,10,13,16,21,19,22,24,20,17,11,14,14,5,2,11,14,17,21,22,19,26,23,20,10,7,3,4,3,3,4,5,4,4,0,9,6,9,8,18,18,5,14,15,12,22,21,17,0
2022-04-11 18:00:00,4,5,1,6,8,8,13,16,16,12,9,8,7,7,7,4,3,6,7,5,13,15,14,16,16,17,15,17,16,15,13,10,10,7,8,8,9,10,9,15,16,16,24,19,17,14,7,6,9,7,5,9,4,10,12,8,16,16,19,22,36,39,35,38,35,33,38,35,30,0
2022-04-11 19:00:00,5,4,0,4,5,6,8,8,7,9,8,5,4,3,4,3,4,4,4,7,11,10,12,12,15,17,10,12,11,11,8,6,8,6,5,3,5,7,0,11,10,8,25,24,23,12,6,2,4,2,4,5,3,5,4,0,8,8,9,11,31,31,32,28,27,27,36,33,23,0
2022-04-11 20:00:00,4,5,4,4,5,3,4,4,5,7,6,3,0,1,8,9,7,5,3,4,9,7,9,9,6,18,15,17,18,8,7,5,5,6,5,4,2,3,5,7,7,1,11,11,0,9,5,4,3,1,3,3,3,4,4,5,8,0,9,10,19,18,16,19,13,18,24,19,15,0
2022-04-11 21:00:00,3,0,0,5,6,4,5,5,3,3,2,1,3,4,3,2,1,0,4,2,6,5,5,6,4,7,8,11,12,7,7,6,8,10,9,10,10,5,0,8,6,9,12,8,6,8,4,1,2,1,1,2,0,1,4,0,4,5,7,6,13,16,17,15,13,13,19,15,14,0
2022-04-11 22:00:00,3,4,5,7,3,6,2,4,4,2,0,1,3,4,1,5,1,0,5,3,6,3,2,3,4,6,5,10,5,7,5,6,11,11,6,5,11,11,2,15,14,13,17,15,13,11,10,7,4,2,3,2,0,4,4,5,6,4,8,7,11,13,12,11,12,13,21,20,13,0
2022-04-11 23:00:00,0,2,0,3,1,0,2,1,0,1,0,0,0,2,0,2,0,1,2,0,5,1,3,3,4,3,3,3,2,2,1,4,4,1,0,4,3,3,4,2,5,0,8,9,6,3,2,2,2,0,2,3,0,2,3,1,3,2,3,0,8,8,8,7,7,6,12,6,10,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,8,10,8,9,10,6,10,11,11,9,8,1,7,5,6,3,2,2,2,4,7,7,8,7,4,8,3,2,1,2,0,0,1,2,0,0,2,3,0,6,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,13,15,14,12,10,10,13,15,13,3,3,3,2,0,2,2,2,3,5,6,3,5,8,5,8,9,3,3,2,3,0,4,1,0,0,0,3,5,7,8,6,2,2,1,0,4,4,0,1,2,5,0,2,0,3,0,6,0,4,0,5,4,5,6,5,0,4,2,3,0
2022-04-12 07:00:00,22,26,21,21,23,19,21,26,28,11,8,9,10,8,8,7,6,12,17,19,13,16,31,35,35,30,12,12,13,16,15,11,5,5,7,7,12,20,25,33,26,14,13,13,7,8,10,7,2,1,0,1,2,4,2,4,5,4,3,4,8,10,9,7,8,7,7,6,3,0
2022-04-12 08:00:00,22,22,23,26,30,31,38,41,41,29,27,27,25,24,21,11,6,14,17,17,14,17,28,33,42,42,13,14,13,11,12,8,3,5,4,3,12,17,26,29,24,12,9,6,4,5,3,4,3,6,4,5,6,7,7,0,6,9,7,10,13,13,8,17,19,9,11,3,9,0
2022-04-12 09:00:00,14,16,15,15,15,14,18,22,22,14,13,12,11,10,9,6,6,6,7,9,8,11,16,13,18,20,7,9,9,7,5,3,5,6,2,3,5,10,11,13,10,8,12,10,5,2,3,2,4,1,7,8,1,9,10,0,8,7,3,5,5,8,4,6,5,5,6,6,2,0
2022-04-12 10:00:00,11,11,12,10,12,9,11,14,10,5,6,1,5,5,5,3,3,5,6,6,7,8,11,13,14,14,8,10,8,7,1,5,5,5,2,5,5,9,11,12,11,9,5,4,3,5,4,1,3,2,4,5,3,5,6,3,5,2,4,5,8,8,6,7,7,6,6,5,2,0
2022-04-12 11:00:00,18,13,17,16,14,11,13,13,11,7,8,8,2,3,5,3,4,5,7,7,6,8,11,13,12,11,5,6,4,5,1,1,3,4,0,0,4,5,4,5,6,6,8,7,5,2,3,0,2,2,11,12,5,13,6,5,14,7,5,12,12,12,7,8,5,5,5,3,0,0
2022-04-12 12:00:00,8,9,8,8,7,9,11,15,14,8,9,9,7,10,9,7,4,5,6,7,9,9,10,10,12,12,9,9,10,9,8,7,7,4,3,2,3,7,8,10,11,7,10,11,9,6,5,3,2,1,3,6,1,3,7,3,8,3,9,10,16,16,14,10,7,6,9,5,8,0
2022-04-12 13:00:00,10,7,9,10,10,11,8,10,11,8,6,5,7,8,7,4,4,5,10,12,9,9,12,14,16,14,9,8,8,7,5,4,3,3,3,3,3,4,5,7,6,5,11,10,5,3,7,4,3,3,3,5,4,6,5,0,7,1,7,10,14,13,12,12,11,9,9,6,5,0
2022-04-12 14:00:00,11,12,10,9,7,9,9,9,9,6,5,8,4,7,3,4,3,4,7,11,14,35,40,41,42,41,35,31,31,28,23,22,21,14,14,13,11,9,9,14,12,13,10,8,7,6,6,4,5,5,3,5,6,6,7,5,6,6,5,6,13,14,13,12,10,9,12,12,10,0
2022-04-12 15:00:00,8,7,6,12,11,7,11,12,11,8,7,6,2,5,6,7,7,4,5,4,15,13,14,11,15,16,14,10,7,7,5,8,19,10,9,8,8,22,24,23,17,18,23,18,18,12,13,12,8,6,5,6,0,7,8,4,9,6,8,7,15,12,12,14,13,11,13,11,9,0
2022-04-12 16:00:00,12,14,7,13,12,12,15,13,11,9,8,8,3,9,6,3,6,8,21,21,29,30,32,33,26,38,36,35,30,20,12,11,10,21,18,10,20,20,22,25,19,15,18,15,12,8,12,11,5,5,6,6,6,9,5,0,10,11,13,13,24,25,25,21,21,21,23,20,17,5
2022-04-12 17:00:00,7,8,9,8,8,11,11,11,11,8,7,6,4,0,5,5,5,7,10,13,12,14,15,13,18,21,19,20,20,14,10,5,8,9,6,8,10,12,13,17,16,15,17,16,12,9,9,7,8,5,9,9,8,10,10,0,10,11,12,12,23,27,25,25,33,32,39,37,30,0
2022-04-12 18:00:00,12,13,4,16,17,14,17,18,19,12,7,6,8,13,14,10,8,6,6,10,17,17,14,15,16,15,10,20,19,15,11,8,9,9,8,8,8,14,15,15,18,19,30,25,23,13,9,5,8,4,6,8,9,11,13,8,21,15,22,26,41,44,35,32,31,29,34,30,24,0
