Unnamed: 0,1_양천공영차고지(기점가상),2_양천공영차고지,3_대일관광고.푸른마을3단지,4_푸른마을1단지.이든채아파트,5_푸른마을2단지아파트,6_신월시영아파트.강월초등학교,7_강월초교사거리,8_신한은행신월동지점,9_신곡시장.금빛새마을금고,10_동방아파트.신월종합사회복지관,11_신정네거리.신정119안전센터,12_신정네거리역,13_경서농협,14_우리은행신정동지점,15_신정1동우체국,16_서울남부지방법원.서울남부지방검찰청,17_진명여고,18_목동역,19_목동7단지,20_하이스트학원.종로학원,21_목동8단지.한전,22_양천구청.양천보건소,23_양천문화회관.양천일자리센터,24_목동10단지상가,25_목동12단지,26_양천구민체육센터.양천일자리센터,27_양천구청,28_목동13단지,29_양천구청역,30_목동아파트1216동앞,31_봉영여중.목동고,32_목동우성아파트입구,33_목동우성아파트,34_양천아파트,35_양천아파트,36_양천구청역,37_양천구청,38_양천공원,39_목동중학교,40_길훈로즈빌아파트,41_목동7단지.종로학원,42_진명여고,43_서울남부지방법원.서울남부지방검찰청,44_신정1동우체국,45_우리은행신정동지점,46_신정4동경서농협,47_신정네거리역,48_신정네거리해누리분수광장,49_동방아파트,50_신곡시장.금빛새마을금고,51_신한은행신월동지점,52_강월초교사거리,53_신월시영아파트.강월초등학교,54_푸른마을2단지아파트,55_푸른마을1단지.이든채아파트,56_대일관광고.푸른마을3단지,57_양천공영차고지
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,1,2,2,1,1,3,2,2,1,0,0,0,1,1,0,3,3,2,0,0,0,0,1,0,0,0,0,0,1,5,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 06:00:00,0,0,0,0,1,2,3,4,0,3,3,5,0,6,2,6,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,0,5,3,2,1,1,2,0,1,2,1,1,2,0,4,0,3,1,0,1,0,2,1,0
2022-03-05 07:00:00,0,1,1,3,6,1,7,8,3,3,2,3,0,3,0,0,1,2,1,1,0,2,0,0,2,0,0,0,3,0,0,4,7,1,9,5,4,0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-05 08:00:00,1,2,1,7,5,8,6,8,11,11,10,8,10,9,8,8,7,9,10,4,8,6,1,0,0,2,3,0,4,3,1,3,10,7,13,8,7,0,6,5,3,4,2,0,4,3,2,4,2,2,1,0,0,0,0,0,0
2022-03-05 09:00:00,0,0,1,6,2,7,4,11,16,17,11,10,7,10,7,7,8,6,5,6,6,6,4,3,3,0,4,0,6,6,4,3,9,12,20,14,11,10,7,6,6,7,0,5,5,2,6,7,6,1,4,0,1,0,0,0,0
2022-03-05 10:00:00,0,1,1,5,5,5,6,9,11,16,13,8,12,11,4,7,10,10,11,8,5,6,5,0,6,2,3,5,7,6,4,2,7,6,9,6,5,5,4,3,4,6,5,0,3,4,2,4,3,3,4,0,3,1,2,0,0
2022-03-05 11:00:00,1,0,2,6,0,4,5,8,13,17,10,10,12,13,12,8,10,7,7,11,9,6,10,5,10,5,9,8,8,7,6,6,19,21,21,20,7,10,10,8,6,3,2,0,4,3,2,5,4,3,3,4,0,1,0,2,0
2022-03-05 12:00:00,1,0,2,6,10,7,12,13,10,8,9,9,10,6,9,10,9,7,5,4,0,4,3,5,5,6,8,5,14,13,6,6,9,6,13,16,6,4,7,6,11,10,11,3,0,4,11,13,3,10,8,7,5,2,1,3,0
2022-03-05 13:00:00,1,0,2,3,9,10,12,15,17,17,18,19,17,14,12,15,12,11,8,9,10,7,7,4,0,8,7,5,11,5,8,7,12,13,17,16,8,8,11,9,11,9,5,8,4,4,4,5,4,5,6,4,3,1,1,1,0
2022-03-05 14:00:00,0,0,1,2,4,7,0,11,12,11,8,8,9,9,11,14,13,12,6,14,16,15,13,10,8,0,11,8,12,0,9,7,7,4,12,9,11,9,10,9,5,6,4,2,5,5,5,6,5,6,6,2,5,2,0,2,0
2022-03-05 15:00:00,0,1,2,4,5,7,2,6,5,8,3,8,9,8,0,10,7,10,8,14,11,12,9,10,9,13,14,9,17,17,16,11,8,11,11,13,8,4,7,8,5,7,4,6,5,4,5,5,3,3,4,3,2,0,0,0,0
2022-03-05 16:00:00,0,0,1,4,7,9,11,11,13,10,9,7,0,6,7,8,7,6,2,8,11,10,8,11,10,11,10,0,15,0,16,13,10,12,18,13,12,9,9,7,8,7,8,6,7,5,10,11,3,7,6,5,4,1,0,1,0
2022-03-05 17:00:00,0,1,0,3,5,6,3,7,12,11,9,9,9,11,5,9,6,8,4,9,9,10,9,6,7,8,7,0,10,0,9,9,4,6,6,10,8,7,6,6,9,10,7,7,8,8,12,13,6,12,14,11,1,3,1,0,0
2022-03-05 18:00:00,0,1,1,0,2,0,5,7,8,4,6,5,3,5,8,10,8,8,7,10,8,9,7,7,6,8,9,0,15,14,13,13,5,7,4,6,8,3,2,4,7,10,12,13,14,12,10,13,0,13,15,14,11,3,4,2,0
2022-03-05 19:00:00,0,1,2,2,2,3,6,9,10,9,7,4,7,8,0,0,6,11,2,10,13,12,11,0,10,6,11,5,13,0,12,10,3,0,4,3,4,2,5,2,8,9,6,2,9,11,12,18,16,14,12,9,10,3,1,0,0
2022-03-05 20:00:00,0,1,0,0,3,0,4,3,3,7,4,3,2,2,0,4,0,7,0,8,9,10,11,7,9,0,0,1,18,17,5,14,3,0,3,2,0,3,1,1,3,3,4,0,6,2,4,5,2,4,4,3,2,1,0,0,0
2022-03-05 21:00:00,0,3,2,1,0,0,1,0,0,0,2,1,0,0,0,0,0,4,0,8,7,7,6,5,5,7,6,0,12,11,4,10,3,2,4,0,0,0,2,0,5,7,0,6,2,4,5,8,7,5,6,5,1,1,0,0,0
2022-03-05 22:00:00,0,1,0,0,2,1,1,1,2,2,1,2,3,1,1,2,2,5,4,7,9,6,9,7,6,7,8,7,15,11,14,12,1,0,0,1,1,0,3,1,4,9,8,0,6,0,6,9,9,9,6,4,4,2,0,1,0
2022-03-05 23:00:00,0,0,0,0,0,0,2,0,1,3,0,2,1,2,3,0,0,2,3,4,0,4,0,0,6,7,10,9,13,12,9,12,1,0,1,1,0,0,0,2,0,2,2,1,5,1,5,10,8,10,0,8,7,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,1,0,0,2,3,0,3,0,4,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,0,0,0,1,1,2,0,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,3,0,2,2,1,0,0,0,2,3,0,4,3,0,0,2,0,0,2,0,0,1,0,1,0
2022-03-06 07:00:00,0,1,0,2,2,3,2,1,0,3,2,0,3,0,0,0,1,4,3,5,3,1,0,0,0,0,0,0,4,0,2,3,4,0,7,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2022-03-06 08:00:00,0,0,0,0,0,1,2,1,2,0,0,2,2,0,3,0,2,3,3,1,3,2,0,0,0,0,0,0,4,0,2,3,3,4,8,5,3,1,3,2,4,2,0,3,0,0,0,2,1,0,2,1,1,0,0,0,0
2022-03-06 09:00:00,0,0,0,3,5,7,7,10,0,5,6,9,6,6,4,0,6,7,3,7,6,3,4,3,1,4,5,0,8,0,7,7,8,0,11,8,8,9,7,6,2,2,3,1,3,2,0,4,3,3,6,3,0,0,0,0,0
2022-03-06 10:00:00,0,1,0,2,4,5,7,8,9,6,5,6,3,4,2,0,1,7,3,5,4,2,3,1,2,1,3,0,4,0,2,6,10,0,10,6,5,0,7,5,5,1,0,4,2,3,1,6,3,0,0,1,0,2,1,0,0
2022-03-06 11:00:00,1,2,0,2,3,3,4,6,8,9,7,9,7,8,7,8,7,6,5,6,6,4,0,3,4,0,2,0,5,4,2,1,6,7,8,5,3,0,2,1,4,6,0,0,5,0,5,4,3,2,0,0,0,0,0,0,0
2022-03-06 12:00:00,0,1,0,3,7,6,2,3,4,5,2,6,4,3,5,0,0,6,6,7,8,5,6,7,5,1,0,0,7,4,3,0,5,1,8,5,4,0,2,0,3,5,0,1,6,5,4,6,6,5,2,2,0,0,0,0,0
2022-03-06 13:00:00,0,2,1,2,6,8,7,9,4,11,10,9,6,6,6,0,6,3,2,4,3,0,2,3,2,4,5,6,6,5,0,7,6,5,5,6,5,5,4,3,3,3,4,5,4,5,3,2,0,3,5,4,2,1,0,1,0
2022-03-06 14:00:00,0,3,6,1,3,0,6,9,11,10,5,4,7,4,6,4,5,7,3,7,6,5,4,3,4,0,6,5,8,5,6,5,12,0,13,11,8,2,7,9,3,6,2,5,7,0,6,6,8,7,2,6,4,2,1,0,0
2022-03-06 15:00:00,0,1,1,5,9,9,11,9,11,7,5,7,5,6,4,0,0,6,1,6,6,0,3,5,4,6,4,5,8,7,7,6,6,6,5,4,2,3,3,4,4,4,4,0,5,4,6,8,4,5,6,5,4,2,1,1,0
2022-03-06 16:00:00,0,1,1,2,2,3,2,4,5,7,8,6,6,4,5,2,0,4,2,8,5,9,4,5,7,8,0,6,11,10,8,5,6,5,6,3,2,3,0,4,3,4,0,4,5,4,6,9,0,8,9,7,5,3,2,1,0
2022-03-06 17:00:00,0,2,0,2,4,3,5,8,10,12,11,5,4,4,5,6,3,5,2,6,6,6,4,5,1,5,8,0,15,0,13,12,5,6,5,6,0,2,3,4,10,11,12,11,10,9,8,11,10,8,11,10,8,2,1,0,0
2022-03-06 18:00:00,0,1,0,1,3,2,3,5,7,8,7,6,6,5,0,5,4,7,6,7,7,8,6,4,5,4,4,0,8,5,5,4,3,0,3,2,2,0,1,2,3,6,6,3,4,4,8,14,11,8,8,6,5,1,0,0,0
2022-03-06 19:00:00,0,2,0,3,2,3,4,5,10,9,7,5,5,4,1,5,3,6,0,8,7,3,1,6,1,2,7,8,13,7,11,8,4,4,6,5,3,0,1,1,4,5,3,4,7,0,5,9,7,8,6,5,4,0,0,0,0
2022-03-06 20:00:00,0,0,0,0,0,0,0,2,0,0,0,3,2,4,4,0,4,5,4,8,8,2,0,7,6,3,6,5,9,8,6,6,5,0,6,4,1,0,1,2,4,5,0,4,5,3,7,6,5,4,4,0,3,1,0,0,0
2022-03-06 21:00:00,0,0,0,0,0,2,0,1,0,3,2,5,1,4,5,0,1,3,0,2,4,5,0,0,4,1,0,0,10,1,9,4,2,2,2,1,0,0,0,0,5,5,7,6,6,5,4,10,0,7,2,3,4,3,0,2,0
2022-03-06 22:00:00,0,0,0,1,2,0,0,3,0,4,0,3,0,4,0,0,3,3,0,7,6,2,5,4,3,6,7,6,11,10,9,9,2,0,1,0,0,1,2,3,4,0,0,0,4,1,5,6,5,3,5,4,1,0,0,1,0
2022-03-06 23:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,1,3,0,0,3,4,0,7,9,8,6,2,0,1,1,2,1,2,3,1,2,3,2,5,0,5,5,4,3,4,1,0,1,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,1,1,1,3,3,4,5,0,3,0,4,0,0,2,1,2,2,2,1,0,1,0,2,0,0,0,0,1,1,8,9,11,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,1,2,3,4,7,10,11,12,7,4,5,6,7,8,6,3,0,1,1,2,0,0,0,0,0,1,3,2,0,2,7,8,17,6,5,4,5,4,2,1,2,2,3,0,3,0,3,2,1,0,3,0,0,2,0
2022-03-07 07:00:00,1,1,3,5,10,14,16,20,25,29,15,16,14,16,18,19,14,6,3,5,4,3,4,5,6,0,8,9,6,2,3,4,16,13,20,13,12,5,11,8,5,3,0,2,3,2,0,4,5,7,4,3,8,7,6,9,0
2022-03-07 08:00:00,0,2,1,3,4,9,13,19,25,22,12,13,10,11,14,13,10,9,11,11,4,2,4,4,6,0,4,5,8,0,5,4,19,18,27,23,11,11,11,10,9,7,6,5,6,7,8,12,10,11,11,7,11,6,11,7,0
2022-03-07 09:00:00,0,1,2,6,7,11,11,16,16,13,8,8,8,8,5,7,5,7,4,6,6,6,5,4,3,0,4,0,6,5,6,5,12,14,18,9,8,0,7,3,2,3,2,6,7,5,6,5,4,4,3,2,1,0,2,1,0
2022-03-07 10:00:00,0,1,2,3,5,6,5,8,15,16,13,13,5,11,10,9,4,7,8,4,2,2,1,1,2,0,4,3,6,5,6,8,12,7,14,11,5,3,6,5,5,4,3,0,3,2,6,6,4,2,5,4,0,1,0,0,0
2022-03-07 11:00:00,0,1,0,3,3,7,5,4,8,10,8,6,5,4,2,3,5,5,6,5,7,7,8,9,3,10,12,10,15,6,9,7,7,4,13,13,10,7,10,9,7,7,6,3,4,4,6,3,5,3,4,3,2,1,2,1,0
2022-03-07 12:00:00,0,1,0,2,4,5,4,5,7,6,7,7,8,11,13,12,10,5,4,4,3,4,3,0,4,0,2,3,7,0,4,8,7,8,12,12,9,7,7,4,5,7,5,6,7,5,5,8,3,5,5,4,2,1,0,2,0
2022-03-07 13:00:00,0,0,0,2,1,3,0,5,7,4,6,5,7,9,10,9,7,5,6,5,4,3,4,3,0,2,5,6,7,0,5,5,9,5,10,9,7,3,4,4,8,7,9,5,8,7,7,6,2,4,4,3,1,0,0,0,0
2022-03-07 14:00:00,0,1,3,5,10,9,8,9,8,13,12,8,7,8,9,0,8,8,7,9,4,11,9,7,4,5,5,6,9,4,17,17,22,8,9,11,9,9,9,7,7,7,0,6,8,8,9,11,11,7,4,1,3,1,0,5,0
2022-03-07 15:00:00,0,2,1,5,6,8,7,6,8,8,6,8,8,8,7,8,8,7,7,7,7,6,4,6,7,9,10,4,15,13,13,12,9,26,31,26,23,11,21,11,9,10,9,9,7,6,5,9,5,7,6,6,4,2,1,4,0
2022-03-07 16:00:00,1,2,0,0,2,3,4,9,0,11,9,12,11,8,10,9,8,11,10,8,7,7,6,7,6,0,9,0,13,8,11,13,10,12,11,10,8,9,7,7,7,9,10,9,11,8,8,11,8,7,5,3,2,1,0,1,0
2022-03-07 17:00:00,0,1,2,4,5,6,9,14,17,23,24,21,23,22,20,18,14,14,17,20,16,12,10,10,10,5,10,11,13,0,12,10,9,11,14,11,8,6,7,8,10,12,11,9,9,10,10,16,13,10,9,7,6,4,4,5,0
2022-03-07 18:00:00,0,1,1,4,5,7,4,10,11,11,9,11,12,10,8,6,4,11,12,16,14,12,13,10,8,10,10,11,24,20,23,12,10,8,12,11,7,6,10,7,10,20,24,22,22,21,24,44,35,27,23,18,14,3,1,1,0
2022-03-07 19:00:00,0,4,5,1,4,5,1,3,1,3,0,3,4,1,3,2,4,9,6,10,10,11,8,7,8,7,10,9,27,26,20,14,5,5,6,9,8,6,5,6,5,13,11,13,10,11,11,18,16,12,20,15,10,5,2,1,0
2022-03-07 20:00:00,0,1,0,1,2,0,2,1,3,2,3,2,0,2,0,2,3,8,3,8,9,10,4,8,7,8,9,7,19,4,15,12,5,0,4,3,4,0,4,5,4,7,4,5,5,4,4,13,11,9,9,7,4,3,0,0,0
2022-03-07 21:00:00,1,0,1,0,1,0,2,4,2,0,1,2,3,2,0,0,1,7,4,6,8,6,4,5,6,5,6,5,15,12,14,13,4,0,3,3,2,2,3,0,8,11,7,10,9,8,9,16,14,7,12,7,4,1,0,0,0
2022-03-07 22:00:00,0,0,0,1,3,2,4,5,0,0,2,0,3,0,4,3,2,5,4,12,15,16,15,16,15,16,22,20,26,24,18,11,3,0,2,0,1,0,1,2,8,11,13,8,15,12,10,12,11,10,12,10,6,4,2,1,0
2022-03-07 23:00:00,0,0,0,1,0,0,0,0,1,3,0,4,3,5,0,0,4,3,2,7,3,2,5,6,7,8,9,0,11,0,9,5,1,0,0,1,0,0,1,0,4,2,3,2,1,0,0,3,1,5,3,2,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,1,1,2,2,3,3,4,5,4,4,0,3,0,0,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,9,3,13,6,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,1,4,3,3,6,8,11,10,7,9,3,11,4,10,3,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,6,3,10,7,2,1,0,0,2,2,1,3,4,5,6,5,4,4,3,5,6,4,5,4,0
2022-03-08 07:00:00,0,0,1,6,8,12,14,17,23,21,11,12,11,16,20,11,10,7,6,5,4,2,0,6,7,0,9,0,12,10,4,7,21,0,27,11,10,6,7,7,5,2,3,0,6,4,6,7,3,7,0,5,7,4,3,6,0
2022-03-08 08:00:00,2,0,1,4,5,13,16,23,28,28,16,15,17,17,16,21,15,8,10,9,8,7,5,5,3,0,0,2,8,0,8,6,19,20,25,15,11,10,12,11,9,13,11,10,10,10,10,13,11,9,10,9,7,7,5,5,0
2022-03-08 09:00:00,0,3,1,5,7,8,9,13,17,15,12,12,13,14,14,13,8,7,5,5,4,3,0,0,5,4,3,0,3,2,2,4,16,17,21,16,14,13,10,7,5,3,4,5,5,2,8,7,4,1,3,2,1,2,2,1,0
2022-03-08 10:00:00,0,0,1,2,3,5,6,11,15,15,10,9,0,10,8,4,9,6,5,5,4,4,4,3,5,6,7,6,6,0,5,5,10,8,12,9,6,8,7,5,4,5,3,4,2,3,3,9,2,4,5,3,2,2,1,1,0
2022-03-08 11:00:00,1,0,2,3,4,6,6,4,7,6,6,6,2,3,4,4,5,5,4,6,4,3,3,5,3,4,4,3,7,0,6,5,6,4,7,5,5,3,4,5,5,5,2,0,5,5,6,5,5,4,3,2,1,2,0,1,0
2022-03-08 12:00:00,0,2,3,5,8,6,11,11,9,9,8,9,8,5,7,3,6,7,6,7,5,3,2,6,3,7,6,0,8,7,6,5,7,4,8,8,8,9,8,5,3,6,7,7,6,6,5,5,0,5,6,3,3,2,0,0,0
2022-03-08 13:00:00,2,1,1,5,6,8,8,9,10,10,11,13,10,11,13,14,13,9,7,7,6,3,0,4,2,4,5,6,7,0,6,8,9,11,13,8,6,5,5,3,4,6,5,5,6,4,7,5,6,5,2,4,3,0,0,1,0
2022-03-08 14:00:00,0,1,3,6,6,11,10,8,9,6,6,6,6,6,6,5,4,5,1,6,3,6,5,6,6,7,8,6,8,7,19,19,17,18,11,9,9,6,5,6,5,6,6,5,9,8,9,16,11,7,8,5,4,2,0,7,0
2022-03-08 15:00:00,0,2,4,4,4,7,7,9,7,8,6,8,7,8,7,6,8,10,4,11,11,12,8,9,10,8,9,2,18,17,14,10,9,9,20,21,17,16,14,7,5,6,7,6,5,7,4,12,10,8,7,4,2,3,1,0,0
2022-03-08 16:00:00,1,1,0,4,7,9,2,11,14,13,12,10,12,7,10,10,9,12,13,15,7,13,12,12,5,9,12,10,19,8,15,12,9,10,12,11,6,5,7,6,7,14,15,4,14,14,6,11,8,7,8,7,4,3,0,1,0
2022-03-08 17:00:00,1,0,2,4,7,8,9,8,13,6,8,8,10,11,12,12,13,9,4,10,9,6,8,0,7,7,13,14,20,15,18,13,14,18,18,18,12,9,8,8,5,10,10,6,8,8,8,9,7,7,9,7,6,3,1,0,0
2022-03-08 18:00:00,6,1,8,11,12,11,15,14,13,13,10,10,9,8,6,9,8,16,19,17,14,12,9,11,8,5,9,10,34,31,23,13,9,9,13,9,10,9,10,4,8,16,19,20,19,18,21,30,24,19,17,14,11,2,0,2,0
2022-03-08 19:00:00,1,2,1,6,3,3,4,6,10,8,4,5,6,5,6,5,3,13,0,14,14,11,9,7,5,6,8,5,23,22,17,15,6,6,7,5,4,0,2,3,8,12,10,9,8,18,24,35,32,22,15,16,15,5,4,0,0
2022-03-08 20:00:00,4,0,2,4,7,2,5,4,6,5,3,4,0,2,0,2,3,7,6,13,13,14,13,12,11,9,11,0,14,12,15,13,3,3,3,4,3,3,3,2,6,14,14,13,8,8,9,10,9,7,20,14,12,3,3,0,0
2022-03-08 21:00:00,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,8,7,9,9,8,7,8,11,6,18,13,15,12,5,0,3,1,0,1,3,1,5,7,9,7,7,10,6,9,10,6,8,4,5,3,1,0,0
2022-03-08 22:00:00,0,2,1,4,0,0,1,0,0,2,0,2,0,1,2,0,3,6,6,9,10,9,8,7,5,8,12,9,19,0,18,11,3,3,1,3,0,1,2,0,4,8,9,8,10,0,9,15,4,13,12,11,7,2,1,0,0
2022-03-08 23:00:00,0,0,0,1,2,0,0,0,3,2,0,1,0,3,0,0,4,6,4,5,0,6,1,5,4,5,5,0,8,7,6,6,3,1,0,5,2,0,1,2,2,5,2,6,5,0,4,9,5,10,12,11,8,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,1,0,1,2,2,2,3,2,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,6,3,0,4,2,1,0,0,1,0,1,0,0,1,0,0,2,0,1,0,0,2,0,0,1,0
2022-03-09 07:00:00,0,0,1,4,5,2,6,5,7,7,6,0,5,0,2,0,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,2,5,0,7,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2022-03-09 08:00:00,0,0,0,0,0,1,1,3,0,4,4,3,2,0,0,0,1,5,1,4,0,0,1,0,0,0,0,0,2,1,1,2,4,5,7,6,5,3,2,2,3,2,0,0,1,0,0,3,3,2,2,1,1,0,0,0,0
2022-03-09 09:00:00,0,0,0,3,4,5,7,5,8,9,8,9,8,6,0,0,5,2,3,0,3,4,1,0,0,0,2,0,5,0,1,3,10,7,13,10,9,10,6,5,4,3,2,0,4,0,3,3,2,3,2,3,2,1,0,0,0
2022-03-09 10:00:00,0,0,1,2,3,6,5,5,7,9,8,7,7,0,0,8,4,5,7,5,3,5,4,0,0,6,7,6,9,0,0,3,11,12,14,9,8,2,0,3,4,4,4,2,1,3,2,3,3,1,1,0,0,0,0,0,0
2022-03-09 11:00:00,0,1,2,7,10,14,16,14,12,8,6,6,3,5,4,4,3,4,3,6,5,1,0,0,3,3,4,3,5,3,3,6,8,0,9,9,7,0,5,6,3,4,4,0,4,2,3,4,2,3,2,1,0,0,0,0,0
