Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청사거리,6_성원아파트경남아너스빌앞,7_국민은행망우동지점,8_망우역.망우지구대,9_망우역.상봉터미널,10_지하철7호선상봉역,11_면목초등학교,12_지하철7호선면목역,13_면목본동주민센터.면목정보도서관,14_면동초등학교,15_면목우체국.녹색병원,16_지하철7호선사가정역,17_사가정역,18_면목두산아파트2차,19_사가정센트럴아이파크아파트,20_장안교앞,21_장안2동주민센터,22_배봉초등학교.전농우성아파트,23_전동초등학교.전농동SK아파트,24_전농사거리,25_전농우체국앞,26_청솔우성아파트.답십리시장,27_답십리1동희망샘교회앞,28_답십리초등학교앞,29_황물로사거리,30_답십리역.동부시장,31_신답역앞,32_청계한신휴플러스아파트,33_동대문구청.용두역,34_마장축산물시장,35_도선사거리,36_성동구청,37_코스모타워.서울신용보증재단성동지점,38_상왕십리역,39_왕십리센트라스아파트,40_성동고등학교,41_신당역.중앙시장앞,42_충무아트센터.스포츠센터.중부소방서,43_동대문역사문화공원,44_청계7가.동평화.청평화시장,45_성동공업고등학교(무궁화회관),46_신당역.중앙시장앞,47_성동고등학교,48_신당파인힐하나유보라,49_뉴타운아파트,50_상왕십리역,51_왕십리2동주민센터,52_성동구청,53_도선사거리,54_마장축산물시장,55_동대문구청.용두역4번출구,56_신답역,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_전농사거리,61_전동초등학교.전농동SK아파트,62_배봉초등학교.전농우성아파트,63_장안2동주민센터,64_장안교은석초등학교,65_홈플러스면목동점,66_면목두산아파트2차,67_사가정역,68_면목우체국.녹색병원,69_면동초등학교,70_면목본동주민센터.면목정보도서관,71_지하철7호선면목역,72_면목초등학교,73_지하철7호선상봉역,74_지하철7호선상봉역,75_망우역.상봉터미널,76_망우역.망우지구대,77_국민은행망우동지점,78_성원아파트경남아너스빌앞,79_중랑구청사거리,80_동성프라자앞,81_신내교회.신내데시앙아파트,82_중랑공영차고지,83_중랑공영차고지.신내역,84_중랑공영차고지(가상)
2022-03-28 20:00:00,4,2,2,4,7,8,9,16,19,14,14,8,12,11,7,9,20,22,21,19,14,11,10,8,5,11,10,10,8,9,4,7,11,12,14,11,12,11,9,8,9,7,4,3,5,12,14,14,15,23,25,30,31,32,32,31,30,30,31,29,27,22,20,20,19,14,10,10,10,10,11,9,20,22,22,24,20,11,7,5,3,0,0,0
2022-03-28 21:00:00,0,1,1,3,4,5,6,11,10,9,6,8,9,8,8,7,15,13,14,9,9,8,6,3,5,4,5,4,4,5,3,5,4,6,3,4,3,3,4,4,2,3,4,4,6,9,11,12,9,14,15,19,20,18,20,26,26,22,21,18,19,15,16,17,17,16,13,14,11,9,11,12,20,17,17,15,13,9,8,3,4,3,0,0
2022-03-28 22:00:00,1,0,1,2,11,10,2,11,5,11,5,10,8,6,5,8,14,11,15,13,10,11,8,6,5,4,5,6,7,6,3,4,5,7,8,7,8,9,3,4,5,4,3,3,4,5,6,8,9,13,12,15,15,20,22,24,22,21,20,20,19,16,12,10,9,7,7,12,12,0,16,3,19,19,19,19,16,12,9,8,4,0,0,0
2022-03-28 23:00:00,0,0,0,1,1,0,0,2,3,7,8,9,10,10,0,8,17,17,15,10,10,7,5,4,0,3,3,2,5,6,6,3,1,7,0,7,7,10,11,10,10,9,9,2,2,6,9,5,3,5,6,10,11,11,13,13,10,9,10,9,9,7,8,7,6,5,3,7,8,6,7,5,11,10,8,7,12,6,4,3,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,2,3,3,2,5,0,4,3,2,3,5,4,6,7,8,12,12,12,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,2,2,4,7,4,14,8,5,3,5,6,6,5,5,6,7,6,8,8,7,10,17,22,23,28,26,23,19,18,5,16,9,7,6,5,6,5,4,3,2,4,5,9,13,8,0,14,7,12,14,11,10,7,4,5,0,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,2,7,7,11,13,15,16,6,5,8,7,8,7,7,10,8,11,11,13,15,16,15,12,15,18,18,16,14,15,16,14,13,11,10,7,6,5,4,3,3,2,4,4,4,5,8,9,5,6,5,4,6,5,7,9,10,11,7,11,11,12,12,12,11,6,5,4,8,6,7,8,7,4,3,1,3,2,0,1,0,0,0
2022-03-29 07:00:00,0,5,8,15,22,31,28,45,41,23,14,15,17,21,23,26,27,29,30,26,31,37,40,42,43,52,54,48,44,31,31,31,25,22,23,21,20,18,16,13,14,6,3,4,8,6,7,6,6,9,7,14,7,10,8,10,14,17,22,27,40,40,37,20,22,24,10,14,17,19,21,22,23,21,15,11,11,8,6,5,0,3,0,0
2022-03-29 08:00:00,0,6,13,20,27,34,35,43,43,23,21,20,20,20,20,26,33,34,38,37,36,39,44,46,48,53,57,57,50,40,40,41,34,30,27,25,22,14,11,10,13,6,5,4,6,9,11,16,15,13,14,21,21,20,20,21,18,18,17,18,26,32,42,41,45,38,14,19,21,18,21,17,29,25,19,18,17,11,8,8,2,4,0,0
2022-03-29 09:00:00,0,3,6,7,9,13,17,22,20,11,10,10,9,8,9,12,19,18,20,17,20,22,21,20,21,28,33,32,25,18,19,20,16,17,16,23,18,14,11,9,7,8,7,5,7,9,6,8,6,7,10,12,13,11,11,9,11,12,12,13,14,14,15,14,11,11,10,7,8,8,10,9,16,15,12,12,8,7,4,4,2,0,0,0
2022-03-29 10:00:00,0,2,2,5,9,11,11,14,20,14,12,11,11,11,9,9,11,12,10,12,15,16,12,12,15,16,16,15,12,13,14,13,12,9,10,9,8,6,7,8,9,8,5,7,9,8,6,5,4,7,7,8,7,6,9,7,11,8,10,11,13,13,14,14,15,12,10,9,8,9,11,13,12,13,13,11,10,5,1,2,1,1,0,0
2022-03-29 11:00:00,0,2,5,6,7,9,9,12,15,13,11,11,10,9,10,9,12,11,11,12,13,14,16,15,16,21,23,24,19,19,19,16,6,14,14,13,11,9,7,6,7,9,3,5,12,8,10,10,9,10,10,13,14,15,10,15,13,4,14,13,14,13,14,14,13,10,8,8,9,10,14,13,18,17,12,9,9,5,3,2,1,0,0,0
2022-03-29 12:00:00,0,3,2,6,7,11,13,17,16,9,15,12,10,11,9,12,17,18,15,13,16,17,16,14,14,16,15,15,14,14,11,12,13,13,12,10,9,10,10,8,7,8,5,7,19,20,18,18,17,17,14,13,11,10,13,12,12,13,12,13,14,14,15,12,15,18,13,12,13,13,14,10,17,12,10,10,11,6,2,4,3,1,0,0
2022-03-29 13:00:00,0,2,3,5,9,11,10,13,17,15,14,19,15,15,12,11,11,9,10,10,12,13,16,15,15,16,16,16,14,11,10,9,8,11,10,10,10,8,8,8,9,7,4,5,8,11,15,3,14,16,16,18,17,21,22,23,21,22,22,20,20,15,12,13,10,7,9,9,8,9,10,11,12,10,9,8,8,7,3,3,1,0,0,0
2022-03-29 14:00:00,0,4,6,7,6,9,8,14,20,15,14,12,11,13,8,8,11,10,11,9,11,12,14,16,15,16,16,17,14,13,11,14,15,15,8,11,9,8,6,9,7,8,4,11,13,11,9,12,14,15,12,21,14,12,15,14,14,11,13,13,15,12,16,15,9,10,10,10,9,12,16,16,17,15,11,10,10,9,2,2,1,1,0,0
2022-03-29 15:00:00,1,2,5,5,11,13,12,17,19,14,11,11,9,10,7,9,15,16,11,11,13,14,12,13,13,13,13,12,12,13,12,6,4,11,12,8,8,8,6,6,6,6,4,11,10,13,11,14,10,12,13,17,19,18,16,18,19,18,14,17,21,19,12,14,17,14,11,7,12,10,14,13,18,17,22,20,21,15,5,4,2,1,0,0
2022-03-29 16:00:00,1,4,4,6,9,12,16,22,22,16,12,12,11,13,11,13,20,21,20,29,30,30,21,22,21,22,20,17,18,21,20,19,18,20,18,15,16,13,12,8,6,6,4,11,10,15,19,19,15,19,20,22,22,22,22,22,22,23,24,34,32,28,26,25,22,18,12,10,9,9,12,13,23,21,16,17,14,11,5,3,3,2,0,0
2022-03-29 17:00:00,0,3,8,11,25,30,28,25,24,19,20,21,19,16,17,14,21,21,19,22,20,18,21,22,18,19,18,20,19,12,11,9,9,9,11,9,6,8,7,4,6,5,8,6,14,12,12,15,14,15,16,25,23,27,30,34,32,31,31,30,28,26,26,27,25,21,15,21,21,19,24,23,23,24,18,17,18,11,8,6,3,2,0,0
2022-03-29 18:00:00,1,6,9,10,21,23,23,23,23,17,15,15,14,15,13,19,38,37,34,27,23,19,21,19,19,26,27,26,20,15,13,12,14,16,15,13,14,10,10,9,7,6,8,9,11,20,25,26,25,28,25,34,33,36,35,43,43,45,41,39,37,34,37,45,42,40,20,25,27,25,40,39,55,57,44,36,28,20,11,7,4,2,0,0
2022-03-29 19:00:00,0,3,4,5,5,6,11,15,17,19,17,20,16,13,11,11,30,30,29,22,19,18,17,18,15,15,15,14,10,9,8,8,8,10,11,10,16,19,16,16,13,7,7,6,7,16,20,23,16,28,31,39,38,38,36,41,40,38,37,34,33,23,30,29,27,22,14,17,21,20,30,27,37,38,50,42,33,18,11,6,5,1,0,0
2022-03-29 20:00:00,1,2,2,5,10,9,12,12,14,12,6,11,9,8,6,8,18,12,18,15,10,11,12,11,11,9,8,7,6,9,7,9,8,7,9,6,8,8,9,5,7,6,8,7,8,15,16,12,11,19,20,27,27,27,25,22,26,24,22,23,19,12,13,16,13,10,8,10,9,10,13,9,23,22,20,14,16,9,8,2,1,0,0,0
2022-03-29 21:00:00,0,1,2,3,4,6,6,8,9,8,5,7,9,7,3,6,16,13,14,10,10,10,11,9,10,9,8,10,9,9,6,7,4,6,7,6,6,6,7,4,5,6,4,4,2,7,10,9,10,16,15,23,17,23,23,26,24,20,19,16,15,13,12,12,13,10,7,9,10,8,11,12,17,18,15,13,13,8,4,3,2,0,1,0
2022-03-29 22:00:00,1,1,2,2,9,4,10,11,12,12,8,11,10,8,8,10,15,6,10,13,10,11,10,11,8,7,7,7,7,6,6,3,5,6,3,5,6,5,4,4,3,4,4,6,5,11,10,12,13,17,18,27,12,26,26,29,26,26,26,20,18,13,10,9,8,7,6,8,8,8,9,8,13,16,15,16,13,11,5,3,2,1,0,0
2022-03-29 23:00:00,0,0,1,4,6,7,1,8,9,8,7,5,6,10,6,11,19,16,11,14,13,10,9,8,9,6,7,6,5,4,5,3,4,4,4,5,8,9,9,9,8,8,7,3,0,6,7,7,7,7,16,18,19,17,13,16,16,15,14,14,13,11,9,8,6,5,5,16,15,12,14,12,22,19,15,11,9,7,6,3,1,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,1,1,1,0,0,3,0,0,3,0,2,4,3,4,5,7,8,9,10,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,4,6,8,10,13,9,6,5,6,5,6,5,4,6,6,7,9,6,10,13,10,18,19,22,19,15,12,11,12,11,12,7,10,7,6,3,5,3,2,3,4,4,9,3,0,10,9,6,8,9,8,7,5,0,0,5,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,4,5,9,12,13,14,15,5,5,4,6,7,6,7,11,4,14,12,13,15,14,11,12,15,16,17,16,12,10,13,7,9,8,8,6,4,5,6,4,2,2,2,6,7,7,2,3,6,4,10,9,7,5,6,6,8,2,9,10,11,11,12,13,11,6,7,7,8,10,9,11,9,8,5,1,4,3,0,3,2,0,0
2022-03-30 07:00:00,0,4,10,18,25,39,40,37,37,18,20,21,9,14,16,18,25,26,34,34,38,38,40,33,39,48,55,43,40,24,25,20,22,27,28,27,27,22,18,10,8,5,5,3,2,4,5,8,6,8,7,8,7,9,10,15,19,22,24,23,21,30,38,42,51,40,10,12,9,11,13,15,14,13,12,10,14,13,7,1,0,4,0,0
2022-03-30 08:00:00,0,6,10,14,27,35,39,46,43,17,16,17,21,19,16,22,28,29,32,36,34,32,37,37,41,41,41,60,53,33,37,32,29,21,21,18,20,14,10,12,11,9,4,4,7,11,15,16,14,14,11,12,13,13,14,16,17,18,20,27,34,42,41,36,43,36,21,22,21,22,26,10,30,29,25,21,15,9,4,5,0,4,0,0
2022-03-30 09:00:00,4,2,8,12,13,18,18,22,23,12,7,6,12,9,5,11,20,22,22,21,20,20,19,18,21,29,34,33,30,22,20,18,17,18,17,16,17,10,11,9,9,9,4,3,10,9,7,12,11,7,9,7,8,10,11,5,11,10,6,10,15,17,19,21,22,18,9,12,12,11,14,7,20,19,16,11,12,9,5,3,2,2,0,0
2022-03-30 10:00:00,0,3,5,6,9,9,11,12,13,8,6,7,8,8,7,6,7,7,9,10,11,14,16,15,16,16,18,16,16,12,13,13,14,11,12,9,11,11,9,8,7,5,5,3,8,11,13,12,11,10,8,8,7,7,6,6,7,6,8,9,11,11,13,11,11,9,9,8,9,10,8,7,8,9,8,10,7,7,4,4,0,3,0,0
2022-03-30 11:00:00,0,3,5,5,6,8,11,12,13,14,12,11,10,9,8,8,10,9,9,8,10,14,12,11,12,14,13,13,13,12,13,12,11,15,12,8,7,7,6,7,4,4,2,9,13,7,8,7,7,8,9,11,12,13,10,11,12,14,13,12,13,12,13,16,15,14,11,13,13,14,21,21,18,15,12,11,9,7,6,3,2,1,0,0
2022-03-30 12:00:00,0,3,3,5,6,8,9,12,15,17,16,16,15,14,12,10,12,13,12,11,12,12,14,15,16,17,15,12,10,13,11,7,8,10,10,6,10,7,9,7,6,9,3,10,16,15,17,17,17,21,18,21,17,15,17,15,16,14,15,17,18,15,12,14,14,11,9,7,6,11,13,14,18,17,14,9,8,7,4,1,0,0,0,0
2022-03-30 13:00:00,0,2,3,6,9,11,14,13,17,15,13,13,12,13,8,8,14,15,16,14,12,14,12,11,12,13,13,13,14,13,13,14,13,16,16,14,15,13,13,14,11,7,2,8,8,12,13,10,13,12,12,12,11,13,12,11,10,8,7,12,14,14,15,17,19,15,6,7,7,8,13,12,15,16,14,12,10,7,4,2,1,0,0,0
2022-03-30 14:00:00,0,2,5,8,10,11,10,13,15,13,11,6,7,7,8,6,10,8,12,11,11,14,11,7,12,11,14,13,10,8,8,8,7,10,10,10,11,11,6,9,11,10,5,9,7,13,9,15,4,15,14,17,9,17,19,18,18,17,12,14,14,13,10,12,12,13,9,11,11,8,14,10,18,16,16,13,11,9,5,4,1,0,0,0
2022-03-30 15:00:00,0,2,5,6,9,10,8,11,15,11,10,13,14,14,9,15,23,23,20,20,16,14,10,8,10,8,9,9,10,10,10,11,9,10,9,10,7,9,3,8,4,8,4,9,14,15,13,14,13,11,11,13,13,14,17,16,18,19,18,18,17,14,15,16,15,9,11,9,11,13,19,18,21,17,15,12,12,9,5,4,2,1,0,0
2022-03-30 16:00:00,1,4,8,9,14,18,18,17,19,14,14,12,13,12,12,12,19,19,19,33,29,29,20,17,18,16,19,17,13,16,17,17,16,12,10,7,7,5,7,7,7,8,8,8,8,15,19,19,17,18,17,23,21,27,30,20,22,25,21,26,26,24,18,23,18,15,13,13,14,13,17,18,31,25,23,24,22,17,11,6,4,2,0,0
2022-03-30 17:00:00,1,7,11,12,15,15,15,16,23,23,20,18,16,14,15,18,31,29,31,30,28,26,18,19,18,16,16,16,14,12,8,13,12,11,9,8,7,6,5,2,4,4,6,8,9,13,19,19,18,19,20,27,26,27,29,29,32,32,32,36,38,34,31,30,25,23,14,16,16,17,20,20,30,33,27,21,19,13,8,3,1,0,0,0
2022-03-30 18:00:00,0,7,9,10,15,21,17,21,18,18,19,17,15,16,12,11,33,32,30,26,26,19,18,19,19,23,25,22,21,15,13,9,12,14,16,12,14,12,9,8,4,2,5,5,12,18,21,21,22,25,20,28,26,28,29,46,42,38,37,33,31,27,22,19,17,14,17,21,23,22,23,20,38,40,43,46,45,29,17,10,7,5,0,0
2022-03-30 19:00:00,0,6,7,8,9,10,11,16,18,17,16,16,12,13,11,15,32,31,29,25,23,20,17,17,15,20,20,20,19,17,15,14,13,15,14,14,16,17,17,15,10,5,6,6,7,11,12,14,15,16,18,22,26,32,31,37,39,35,33,32,26,23,23,24,21,17,14,14,15,16,25,23,31,34,33,31,20,14,12,8,2,1,0,0
2022-03-30 20:00:00,0,1,1,2,5,6,6,9,12,11,10,9,9,8,9,7,14,14,13,11,11,12,9,10,11,10,10,9,8,9,11,7,12,13,10,8,8,8,7,6,6,7,4,4,2,13,17,18,19,27,27,24,23,27,26,25,24,21,21,23,23,19,15,17,16,15,14,14,13,12,12,13,18,20,19,19,16,10,8,7,3,2,1,1
2022-03-30 21:00:00,0,1,3,3,6,7,5,8,9,7,8,7,8,8,7,6,16,16,16,15,16,13,10,8,6,7,8,8,8,9,8,9,9,9,10,10,10,8,7,4,2,2,5,6,7,12,16,16,6,19,20,20,20,21,21,20,19,16,20,17,16,12,13,12,10,10,7,7,8,7,8,8,18,16,15,15,13,10,7,3,3,2,0,0
2022-03-30 22:00:00,0,1,1,2,12,14,6,15,15,16,15,13,13,10,9,6,18,21,19,11,11,10,9,8,8,8,8,6,5,6,5,3,6,6,6,4,4,3,3,3,4,3,5,2,3,11,13,14,15,16,17,21,22,22,20,20,18,17,16,17,17,14,13,11,11,9,8,8,10,9,10,4,23,22,18,18,13,8,8,6,5,4,0,0
2022-03-30 23:00:00,0,0,1,1,3,0,1,5,5,6,9,6,8,9,10,12,20,13,19,16,9,9,7,5,7,9,7,3,5,3,3,2,1,6,0,4,12,12,11,13,10,9,9,3,6,9,8,9,8,10,14,18,18,17,15,14,18,17,18,18,17,15,16,15,13,11,12,13,15,17,18,17,22,17,15,10,9,7,4,2,1,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,1,1,0,0,3,5,6,4,4,3,5,0,1,3,6,7,8,10,10,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,2,4,5,4,6,6,8,9,8,4,7,8,5,7,7,6,7,6,7,9,6,11,6,19,21,26,23,17,18,18,7,16,15,12,9,6,5,6,6,5,3,4,7,9,4,7,0,7,5,9,8,0,11,9,8,7,6,0,4,5,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,2,4,6,9,18,19,16,15,3,3,5,4,6,7,7,10,10,14,14,15,15,14,15,17,22,24,29,16,15,15,17,16,14,13,13,11,9,4,3,3,1,1,2,4,5,7,3,8,3,8,7,3,5,7,4,4,8,7,6,8,9,9,11,14,7,5,3,6,9,11,6,11,9,7,3,2,2,3,1,0,0,0,0
2022-03-31 07:00:00,0,3,7,13,18,27,28,43,41,15,12,14,15,18,24,28,30,33,34,33,30,32,35,33,34,39,47,43,37,23,21,23,21,23,25,25,27,23,18,14,13,7,5,3,5,4,5,10,9,13,7,7,6,5,8,11,14,20,22,21,31,22,25,29,24,26,9,10,14,13,17,18,18,17,14,12,10,5,4,4,2,3,0,0
2022-03-31 08:00:00,0,7,13,16,22,33,33,38,41,19,17,15,18,18,16,18,34,34,38,39,41,43,43,43,44,54,58,55,50,42,39,34,32,23,21,20,16,13,13,11,9,9,4,5,5,10,11,14,13,17,10,19,16,16,17,20,24,21,20,21,30,35,35,40,41,34,18,24,23,23,28,20,41,39,31,26,19,13,5,5,4,3,0,0
2022-03-31 09:00:00,2,2,7,8,12,16,17,19,18,12,11,8,9,10,11,12,16,18,19,18,16,19,20,17,22,22,29,27,24,18,23,23,19,21,21,18,11,13,12,11,9,7,4,4,8,9,8,11,10,7,7,7,8,7,7,7,8,7,9,7,12,15,19,25,28,23,8,10,7,13,10,13,20,16,14,11,7,5,5,4,3,0,0,0
2022-03-31 10:00:00,0,2,4,7,8,13,15,15,14,13,11,10,11,9,8,6,8,7,7,8,12,12,14,15,18,19,22,22,19,15,17,10,16,15,12,10,11,12,11,9,11,9,3,4,10,12,11,12,11,10,11,12,13,15,8,9,8,6,8,6,9,9,12,15,10,16,8,9,8,11,14,13,17,14,8,5,4,3,2,2,0,1,0,0
2022-03-31 11:00:00,1,2,4,6,12,15,14,14,15,11,9,8,9,8,7,6,12,12,12,12,13,16,14,12,11,11,10,12,10,11,10,11,11,9,8,8,8,8,6,6,4,4,4,6,9,10,11,12,11,11,9,8,10,9,16,13,10,14,15,16,17,17,14,18,18,19,18,14,13,11,11,10,9,8,7,8,9,6,2,2,1,0,0,0
2022-03-31 12:00:00,0,2,3,4,8,9,11,11,13,14,10,12,11,9,10,8,10,9,11,9,10,11,11,12,13,13,10,12,10,10,7,8,9,11,11,8,9,9,8,6,5,4,3,12,18,14,12,13,7,14,16,17,7,21,20,20,21,18,8,10,20,18,16,15,10,13,11,10,9,6,12,7,9,8,8,7,8,6,4,4,2,3,0,0
2022-03-31 13:00:00,0,4,5,6,7,10,11,18,20,15,13,8,13,11,10,13,17,17,19,17,12,15,14,15,14,14,13,15,12,10,10,11,11,16,19,20,8,7,7,3,4,6,3,8,10,12,14,6,15,20,17,20,15,14,17,15,18,18,18,16,14,14,14,14,16,15,13,11,10,10,13,12,13,13,12,7,6,4,2,1,0,1,0,0
2022-03-31 14:00:00,0,2,4,7,7,10,8,10,14,14,13,13,13,6,11,10,13,12,13,14,15,14,13,12,14,14,16,13,13,13,8,9,12,14,13,12,15,11,11,11,16,9,3,5,9,10,13,15,10,14,13,21,21,20,24,21,20,17,14,12,11,9,11,8,9,9,7,8,6,8,11,12,16,13,13,14,12,10,4,4,3,2,0,0
2022-03-31 15:00:00,0,2,3,5,5,10,13,10,16,17,16,16,11,14,9,9,14,15,16,14,13,11,10,9,9,10,10,11,7,10,8,7,9,9,7,8,10,9,9,7,4,7,7,10,9,14,12,9,13,17,22,25,23,24,26,23,19,21,22,22,22,21,20,16,13,9,9,11,14,15,18,17,19,18,16,14,14,12,6,4,1,1,0,0
2022-03-31 16:00:00,0,2,4,4,11,13,12,17,22,22,20,19,16,14,13,12,22,24,23,29,29,27,24,27,24,19,18,16,18,19,16,14,11,12,12,10,14,11,8,8,6,4,8,10,11,15,16,16,17,16,15,20,19,22,26,26,25,26,27,30,31,28,20,23,18,18,19,19,21,17,26,25,27,22,20,16,13,8,4,4,2,1,0,0
2022-03-31 17:00:00,0,3,7,11,10,14,13,21,24,18,16,16,15,15,14,12,18,16,16,18,20,22,18,15,16,18,19,16,15,17,18,17,16,16,16,14,14,9,7,5,2,1,5,7,6,12,14,16,17,21,23,28,30,28,30,30,32,30,28,30,30,24,25,26,19,14,8,12,14,13,15,17,27,25,21,20,19,12,8,4,2,1,0,0
2022-03-31 18:00:00,0,5,7,10,25,27,26,27,23,22,21,19,17,14,17,19,28,28,28,26,22,22,17,19,19,18,17,17,17,22,23,24,20,21,19,18,17,15,10,6,3,4,6,7,8,14,17,22,23,25,26,28,30,30,30,41,39,37,36,33,31,34,32,35,31,28,15,21,20,20,22,21,35,35,32,30,29,21,11,5,3,1,0,0
