Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_현대아파트,20_성수대교남단.현대아파트,21_뚝섬서울숲,22_응봉사거리,23_무학여고앞,24_코스모타워.서울신용보증재단성동지점,25_상왕십리역,26_왕십리센트라스아파트,27_성동고등학교,28_신당역.중앙시장앞,29_충무아트센터.스포츠센터.중부소방서,30_광희문.광희동사거리,31_퇴계로6가,32_퇴계로5가,33_충무로역8번출구.대한극장앞,34_퇴계로3가.한옥마을.한국의집,35_퇴계로2가.명동역,36_남대문시장.회현역,37_중림동교차로,38_서울의료보건고등학교.서울역서부,39_손기정체육공원입구,40_만리동고개,41_한겨레신문사,42_신덕성결교회,43_공덕역.공덕시장,44_마포역,45_여의도순복음교회,46_산업은행본점,47_국회의사당역.국민은행,48_국회의사당,49_여의도순복음교회,50_마포역,51_공덕시장,52_신덕성결교회,53_한겨레신문사,54_만리동고개,55_손기정체육공원,56_서울역서부,57_서울역버스환승센터,58_남대문시장.회현역,59_명동입구,60_퇴계로3가.한옥마을.한국의집,61_충무로역2번출구.대한극장앞,62_퇴계로5가.제일병원,63_퇴계로6가,64_광희문.광희동사거리,65_충무아트센터.스포츠센터.중부소방서,66_신당역.중앙시장앞,67_성동고등학교,68_신당파인힐하나유보라,69_뉴타운아파트,70_상왕십리역,71_왕십리2동주민센터,72_왕십리역,73_무학여고,74_행당신동아.행당푸르지오아파트,75_뚝섬서울숲,76_압구정중고등학교.현대아파트,77_현대아파트,78_압구정역4번출구,79_국민은행,80_강남을지병원,81_학동역,82_논현동고개,83_언주역2번출구.차병원사거리,84_차병원,85_역삼역,86_영동중앙교회,87_총지사,88_럭키아파트,89_경남아파트,90_도곡한신아파트,91_양재노인종합복지관,92_동원산업앞,93_구룡사,94_구룡사입구,95_구룡사앞,96_도로교통공단서울지부.코트라
2022-03-31 13:00:00,1,3,0,4,8,11,11,13,17,16,17,17,18,15,13,12,10,8,6,10,11,11,10,12,14,16,14,14,18,16,15,16,16,17,14,17,16,16,14,20,24,22,15,10,8,4,4,7,7,9,12,12,14,14,13,10,11,12,12,12,12,13,14,12,7,15,14,15,7,16,15,12,10,10,8,7,6,11,17,15,12,14,13,11,14,15,13,11,11,6,10,4,3,2,1,0
2022-03-31 14:00:00,1,3,2,5,9,13,13,13,19,23,18,20,22,20,21,14,11,7,8,9,8,10,9,10,10,10,9,13,13,11,12,10,12,11,14,17,16,13,11,12,11,10,8,4,5,4,6,9,13,9,11,14,14,11,12,11,12,16,18,22,24,25,24,17,16,19,19,16,17,13,14,15,15,15,12,12,11,13,10,15,14,13,16,18,16,17,14,15,13,12,10,4,2,0,0,1
2022-03-31 15:00:00,1,0,1,5,11,15,14,14,19,22,25,21,23,19,19,18,14,8,9,11,11,8,10,13,12,12,12,16,17,16,17,16,15,11,17,15,11,15,14,13,15,14,9,4,4,3,5,6,11,16,17,8,15,16,17,16,12,12,12,12,15,17,15,23,20,17,16,18,16,15,16,17,17,17,12,9,17,7,10,15,12,11,11,13,13,13,12,14,10,9,10,4,3,0,0,0
2022-03-31 16:00:00,3,5,3,7,16,16,17,18,22,22,21,16,23,22,24,20,13,9,9,11,12,12,12,12,11,10,11,14,15,12,9,10,13,11,9,13,14,17,16,25,26,24,10,9,6,9,13,18,20,22,27,25,24,27,25,22,18,17,19,21,19,20,22,17,18,15,14,16,12,13,13,14,13,11,15,13,29,27,24,26,33,35,35,33,28,24,21,23,19,16,14,6,2,1,0,0
2022-03-31 17:00:00,6,6,8,15,28,29,28,32,49,48,31,29,31,29,23,23,19,16,15,16,15,13,12,15,13,12,14,13,16,16,18,16,17,20,22,24,23,21,21,23,20,16,10,7,10,16,14,21,47,45,27,27,26,26,23,24,16,16,23,22,22,21,27,25,21,24,23,15,13,14,11,8,5,7,8,9,10,19,24,24,24,24,24,33,23,23,23,23,20,20,16,4,3,1,1,0
2022-03-31 18:00:00,4,6,13,24,42,49,52,53,62,61,42,44,46,44,32,44,42,17,19,24,27,21,21,13,8,9,10,13,18,17,21,22,21,21,23,25,22,24,18,15,18,15,10,8,16,21,28,38,55,52,52,49,40,34,32,32,18,16,16,17,23,27,30,28,21,21,22,20,19,18,18,17,11,11,13,13,15,20,28,32,44,51,59,52,41,46,39,38,29,32,26,12,7,4,0,0
2022-03-31 19:00:00,1,1,4,8,18,19,18,25,22,27,27,26,25,26,20,23,22,13,13,18,15,14,12,10,11,9,9,12,11,9,11,9,10,11,13,11,13,17,14,13,12,11,8,3,6,8,7,18,24,27,30,27,31,22,22,22,15,13,18,12,19,14,15,15,14,16,13,13,11,13,13,11,5,4,6,6,7,14,24,30,29,27,41,36,30,31,29,28,25,23,17,6,4,3,0,0
2022-03-31 20:00:00,0,2,1,6,11,13,12,5,20,22,18,16,20,17,10,4,9,8,9,8,10,9,10,12,10,9,12,14,16,12,14,13,15,17,18,17,13,15,14,15,10,7,5,6,3,4,5,11,17,8,16,8,15,16,12,11,8,9,11,11,9,11,13,11,9,12,10,9,8,9,7,9,6,5,4,4,3,11,14,13,19,19,21,21,17,21,19,21,13,20,16,7,5,0,2,0
2022-03-31 21:00:00,0,0,2,4,18,13,13,19,19,20,25,23,24,19,15,13,13,14,15,14,12,12,10,7,4,6,7,10,10,8,7,8,10,11,13,19,11,21,17,11,6,8,8,6,4,6,8,12,12,20,21,21,20,14,12,12,8,10,10,11,16,18,10,19,16,17,10,15,14,13,14,15,12,9,11,8,8,11,22,24,21,22,26,27,15,16,13,11,10,9,7,5,2,1,0,0
2022-03-31 22:00:00,1,0,0,7,11,14,0,15,17,15,16,16,16,13,11,10,13,13,13,14,13,10,11,13,12,8,7,10,9,8,10,11,12,10,10,13,12,11,10,19,16,14,9,2,2,8,15,14,16,18,22,21,14,11,7,10,9,9,11,11,14,14,14,11,12,10,9,11,9,10,7,8,6,5,5,5,7,10,17,16,23,19,23,26,23,22,16,15,14,8,11,8,1,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,2,0,4,5,6,0,8,6,9,6,5,4,2,2,4,5,3,6,11,4,5,4,5,0,1,5,6,7,8,12,10,11,9,8,7,7,4,6,5,5,7,6,4,0,4,3,9,10,10,14,12,12,13,18,19,19,16,15,14,11,7,4,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,2,1,0,2,3,1,0,2,3,5,8,0,9,4,6,3,3,2,5,2,3,5,7,14,10,10,11,17,21,25,25,24,20,19,17,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,2,1,3,1,4,3,5,7,8,8,7,4,5,5,6,8,4,6,0,9,6,8,16,11,17,19,21,20,18,17,16,15,12,8,5,7,6,6,8,4,6,7,6,3,2,1,3,5,0,3,5,9,8,6,5,5,4,2,0,3,0,3,1,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,2,3,3,5,5,0,6,6,1,7,4,6,4,9,3,4,4,2,2,0,4,2,5,9,8,11,11,13,12,12,11,10,9,10,7,6,6,7,8,9,8,6,5,4,3,1,2,3,6,10,7,14,16,18,14,7,6,5,3,5,6,6,0,4,5,3,4,0,4,7,4,11,14,7,12,7,10,10,9,17,7,14,13,8,6,5,4,0,4,4,2,0,1,0,0
2022-04-01 07:00:00,1,7,13,14,17,20,22,29,31,30,28,19,21,17,21,18,12,12,6,8,9,15,14,16,12,13,19,21,15,14,13,11,16,17,20,19,10,19,23,21,26,26,32,34,20,11,6,5,6,12,20,21,27,32,35,35,29,10,10,9,12,11,9,8,5,4,4,7,8,12,14,14,16,20,15,19,21,33,29,27,44,41,39,38,52,48,46,41,25,24,22,7,5,3,0,0
2022-04-01 08:00:00,1,7,9,22,27,30,31,34,42,40,39,29,30,31,35,30,24,18,7,7,6,15,16,14,14,15,20,20,21,18,17,19,19,19,22,21,20,21,21,24,30,28,42,49,22,10,6,6,5,8,18,20,23,27,29,27,29,26,24,16,21,17,12,8,7,7,8,12,12,11,12,11,11,15,15,14,13,29,30,29,63,60,67,65,67,58,45,39,39,39,32,15,9,6,1,0
2022-04-01 09:00:00,1,3,6,15,20,25,20,26,33,33,41,33,42,42,43,26,11,6,7,0,8,13,13,11,11,11,15,15,18,18,15,17,15,12,9,9,5,9,9,9,10,14,11,14,11,9,7,8,8,9,10,10,13,15,17,28,14,11,11,10,8,11,5,9,7,7,5,7,6,7,6,7,7,8,5,9,11,39,33,24,43,40,44,45,44,38,26,23,17,20,16,6,5,4,1,0
2022-04-01 10:00:00,0,1,4,7,11,16,9,17,16,18,31,25,27,24,26,15,9,7,7,8,4,7,10,13,15,14,16,16,15,13,11,14,11,12,12,8,7,8,8,11,13,9,9,9,4,3,3,5,6,11,18,19,18,14,14,10,10,8,8,9,6,6,8,10,9,7,7,8,7,8,7,5,7,10,10,7,6,20,20,13,19,20,19,19,16,15,10,9,8,5,8,4,2,0,0,0
2022-04-01 11:00:00,1,1,2,5,11,13,9,12,15,17,18,15,16,13,16,13,13,7,6,4,2,7,6,8,11,10,14,17,20,18,19,17,13,17,10,7,8,13,15,16,12,12,10,12,7,5,3,5,7,9,13,14,14,11,12,10,9,11,11,9,10,11,8,11,9,7,6,7,6,6,8,8,7,9,4,2,6,9,5,8,13,14,12,14,13,9,8,9,0,6,7,5,3,1,1,0
2022-04-01 12:00:00,2,4,2,5,7,13,15,13,16,16,15,14,16,14,14,14,11,10,6,11,1,7,7,8,10,6,12,15,17,18,17,16,14,13,14,14,9,21,19,20,22,18,15,11,7,4,3,3,6,9,10,10,12,14,13,12,12,12,13,12,13,14,12,7,11,8,9,9,8,10,10,11,10,7,8,10,9,10,9,10,12,14,16,16,13,13,11,9,2,7,6,2,1,0,1,0
2022-04-01 13:00:00,2,0,1,3,6,8,10,8,13,15,15,14,12,14,18,18,12,9,8,10,9,9,9,13,14,13,11,18,16,15,16,14,14,12,10,8,7,9,7,8,11,9,6,5,3,7,8,12,16,18,12,13,13,12,14,15,10,9,8,9,10,11,13,14,11,10,10,12,8,23,24,21,19,18,11,10,10,14,18,20,21,17,15,13,14,15,14,12,10,11,8,4,2,0,1,0
2022-04-01 14:00:00,1,1,3,4,8,11,6,12,13,12,13,16,16,16,14,13,11,17,17,17,13,14,15,12,11,10,10,13,14,14,12,12,13,16,13,13,12,15,14,11,9,9,8,7,5,5,5,10,13,14,13,15,16,17,16,11,10,20,24,21,23,25,21,10,19,14,12,11,8,11,10,10,9,8,19,9,9,11,13,12,15,13,16,17,18,18,12,11,10,9,7,4,2,1,0,0
2022-04-01 15:00:00,1,1,3,5,13,16,17,17,22,22,23,28,29,26,21,17,13,10,10,11,12,10,12,11,11,9,10,14,15,14,10,11,12,12,11,15,11,17,15,18,19,18,11,8,5,7,7,12,17,21,24,16,20,19,19,20,19,19,22,22,22,23,22,21,18,15,16,15,16,16,15,14,9,9,7,8,18,26,27,30,29,21,10,14,13,14,13,15,12,8,8,5,3,1,0,0
2022-04-01 16:00:00,3,6,7,14,16,18,20,20,36,38,24,29,29,29,15,20,16,10,26,23,20,16,15,13,10,8,11,13,14,14,13,13,14,16,8,19,14,19,18,21,23,21,12,9,5,4,5,11,15,15,18,17,17,23,21,19,14,13,18,21,20,21,18,21,19,19,16,18,18,18,16,13,15,13,16,14,15,16,19,20,22,21,17,18,14,15,15,14,13,7,9,5,4,2,0,0
2022-04-01 17:00:00,6,5,10,12,31,34,35,37,50,55,38,36,35,34,28,33,15,13,13,14,16,18,23,28,21,20,23,23,24,23,20,15,14,15,16,23,19,22,18,14,13,11,11,9,7,17,20,27,34,29,31,28,30,33,32,31,19,21,30,26,26,26,23,21,19,13,15,16,15,18,18,17,12,14,15,12,14,14,17,21,27,23,24,26,28,28,25,23,22,21,13,11,6,3,1,0
2022-04-01 18:00:00,2,1,8,18,33,35,37,39,56,57,51,45,54,49,37,37,31,20,19,32,30,26,29,28,28,23,21,16,17,16,22,25,24,24,23,27,24,26,25,23,32,28,16,8,11,25,31,36,53,40,41,41,35,30,29,28,16,17,22,24,27,33,34,34,26,20,18,18,17,18,19,15,16,18,16,15,15,22,27,40,39,40,41,39,42,50,44,45,44,36,29,13,5,3,2,0
2022-04-01 19:00:00,1,2,4,7,13,24,23,24,38,36,32,30,34,30,24,32,23,15,16,19,16,13,14,12,14,14,14,14,13,14,9,12,14,15,15,23,21,20,18,12,14,13,8,7,3,9,16,23,30,26,28,26,25,16,15,25,13,15,17,14,17,16,17,19,19,14,13,14,13,12,11,6,7,6,8,2,7,13,21,27,28,30,35,34,29,26,22,23,21,17,14,6,4,1,0,0
2022-04-01 20:00:00,0,0,1,5,16,19,18,17,19,21,24,21,22,17,15,14,13,12,13,14,10,9,9,7,8,6,4,7,8,8,8,7,9,8,8,13,13,19,16,18,18,16,12,10,4,5,3,3,9,9,10,4,8,13,12,11,8,11,16,16,18,18,19,18,14,15,16,18,16,13,11,9,7,6,7,4,9,10,14,22,19,16,16,15,14,12,18,19,18,17,14,4,3,1,0,0
2022-04-01 21:00:00,0,0,0,5,14,17,11,15,17,16,17,18,19,18,14,6,13,14,12,13,10,9,9,8,5,6,7,9,8,10,6,7,9,15,14,16,15,16,13,11,12,8,7,5,5,6,5,8,11,11,21,19,17,10,9,8,11,11,12,12,15,14,13,15,11,12,7,6,5,10,4,8,8,5,5,3,3,12,21,22,21,20,20,20,21,21,19,15,10,12,10,7,2,1,0,0
2022-04-01 22:00:00,1,0,2,8,12,16,0,18,23,25,13,15,17,15,17,18,18,16,14,14,11,10,11,11,9,9,9,13,14,17,9,15,16,17,16,22,23,24,15,18,14,12,9,4,5,6,6,7,19,17,14,9,17,13,14,16,13,18,18,19,18,18,13,15,17,16,15,15,14,13,11,11,8,4,6,5,7,14,19,20,16,13,12,12,13,11,8,9,8,7,7,4,3,2,1,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,9,11,14,15,18,17,9,8,6,4,3,2,1,2,5,6,6,9,8,8,6,7,6,5,6,6,7,12,9,13,12,11,7,9,8,6,8,7,7,9,9,2,6,6,7,9,10,12,10,15,16,15,14,16,16,8,7,11,5,2,1,1,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,1,0,0,1,0,1,0,2,3,5,0,1,6,7,7,0,6,5,0,1,2,4,4,3,5,6,8,14,14,14,4,5,13,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,1,2,1,2,3,3,2,0,3,3,5,2,4,3,5,6,8,10,7,10,2,11,10,9,7,8,9,11,13,14,6,13,0,9,7,7,2,0,0,5,7,5,4,4,1,2,1,0,0,2,3,0,2,8,3,0,7,6,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,1,1,2,3,2,6,0,3,6,4,6,3,5,3,5,3,2,4,1,2,0,3,3,7,4,0,8,7,9,4,8,7,7,6,4,2,5,4,0,4,6,0,5,2,1,1,0,2,2,4,3,3,6,8,8,5,5,3,4,2,4,5,0,4,3,5,3,4,0,3,0,2,6,4,7,6,5,6,4,1,2,5,6,0,7,1,2,0,1,1,0,0,0,0,0,0
2022-04-02 07:00:00,0,1,2,6,7,11,12,10,8,9,10,6,1,0,6,5,4,3,3,2,1,6,4,8,5,4,9,8,8,7,7,5,4,6,5,5,0,5,4,5,8,4,5,7,3,0,1,2,1,4,5,5,6,9,10,9,7,5,7,6,8,3,9,8,7,4,0,3,2,3,3,3,4,6,0,1,5,9,8,7,10,9,8,9,8,6,6,4,4,3,2,2,2,0,0,0
2022-04-02 08:00:00,0,1,2,4,8,10,5,11,12,8,7,6,9,4,10,9,6,5,5,6,3,6,6,10,11,8,12,11,9,8,7,7,8,9,7,6,0,6,7,6,9,9,4,3,2,1,3,3,3,9,12,8,16,14,16,15,9,7,7,5,7,7,8,10,6,6,6,8,9,8,6,9,12,16,6,5,6,7,7,8,16,16,14,12,11,12,9,8,7,3,5,2,3,1,1,0
2022-04-02 09:00:00,0,1,4,6,9,11,10,12,17,18,18,15,19,22,35,30,16,8,7,8,6,12,13,14,16,16,16,15,17,12,4,13,11,9,15,5,4,5,7,9,10,10,5,4,3,3,4,3,6,8,13,14,18,21,21,17,13,6,6,5,2,7,6,5,9,8,5,10,9,7,6,5,8,9,16,15,13,19,15,13,20,19,17,14,14,15,12,10,8,4,6,1,0,0,0,0
2022-04-02 10:00:00,2,2,3,5,9,12,15,10,17,16,17,15,19,18,20,19,13,8,7,8,6,9,14,17,19,20,21,21,24,23,18,14,13,10,14,8,7,8,7,12,11,5,8,7,3,4,4,3,5,10,12,13,14,21,25,23,20,11,8,6,7,4,8,6,5,6,8,9,9,9,11,9,15,16,14,14,9,9,10,7,11,12,11,8,12,13,11,12,10,9,7,3,2,1,0,0
2022-04-02 11:00:00,1,2,5,10,13,15,14,16,16,14,13,15,17,19,18,16,11,11,9,10,8,11,12,14,15,16,19,19,24,21,18,18,17,12,12,9,7,9,9,14,15,9,10,6,3,2,0,0,3,10,13,12,15,15,16,12,13,20,22,21,23,24,26,23,19,16,16,11,17,22,19,16,17,15,13,6,10,15,13,12,21,21,17,16,16,16,15,12,10,9,7,3,3,2,0,0
2022-04-02 12:00:00,0,1,4,10,18,19,3,19,25,23,27,22,25,26,26,29,23,13,17,20,16,13,13,14,19,17,18,16,19,16,17,16,15,16,13,13,10,11,10,15,17,16,16,7,8,7,4,6,10,13,16,17,24,25,28,30,23,21,17,16,16,16,15,14,12,12,9,13,14,13,15,15,15,18,15,13,14,15,17,14,22,22,16,18,21,19,15,10,9,8,7,5,2,1,0,0
2022-04-02 13:00:00,1,2,6,7,15,20,15,20,28,27,26,21,25,24,20,18,14,14,16,18,14,19,20,22,22,23,22,26,29,28,23,23,29,28,16,15,9,14,9,10,13,10,16,12,7,6,4,8,12,17,21,23,18,24,24,24,20,20,24,21,25,26,27,26,25,21,15,17,12,17,15,16,16,12,7,7,6,11,15,16,20,17,26,25,25,18,17,18,18,14,11,6,3,2,2,0
2022-04-02 14:00:00,1,1,2,4,12,13,12,15,20,17,28,26,29,25,23,23,20,16,17,17,14,16,13,21,19,21,21,22,26,22,21,25,24,22,22,19,11,20,18,20,18,15,11,10,4,3,3,3,10,14,17,17,19,21,21,20,21,21,22,21,22,22,19,20,17,16,14,16,6,19,20,16,16,11,11,9,7,18,20,15,19,17,16,16,18,18,15,15,12,12,12,4,2,1,2,0
2022-04-02 15:00:00,0,2,2,7,11,13,16,19,29,32,31,30,32,33,37,32,26,19,21,19,26,23,22,23,21,21,24,26,24,23,22,20,18,17,20,22,20,22,17,14,17,17,10,7,13,12,4,5,11,16,21,20,25,26,24,24,18,17,16,16,18,22,23,23,21,22,23,24,23,20,21,18,19,18,9,10,10,10,19,18,19,19,18,18,19,17,12,13,9,8,6,2,0,0,0,0
2022-04-02 16:00:00,1,3,4,6,12,14,6,13,21,23,19,15,19,17,15,13,16,19,18,19,20,18,18,19,20,16,15,17,17,17,15,18,17,15,13,19,22,22,20,20,19,17,9,6,2,3,10,17,36,35,40,37,32,24,24,21,16,20,27,26,25,24,21,25,21,17,16,17,15,24,23,23,18,14,17,15,11,19,25,31,30,25,25,24,18,17,13,13,16,15,11,6,2,0,0,0
2022-04-02 17:00:00,1,1,3,7,15,18,19,17,21,12,20,22,21,22,24,24,16,17,15,18,23,21,24,25,23,21,21,25,23,24,23,14,20,18,18,25,25,24,17,13,13,10,8,6,4,5,8,13,21,8,12,0,26,25,25,23,21,24,27,29,34,36,33,34,27,26,20,20,18,18,15,18,14,14,16,13,11,14,23,22,14,12,12,12,14,9,11,10,0,8,7,5,1,0,0,0
2022-04-02 18:00:00,0,1,1,2,5,9,5,10,6,19,16,15,14,17,19,10,21,21,20,7,24,19,15,13,11,11,12,14,15,12,11,9,10,9,11,12,10,15,18,15,16,8,5,4,2,4,4,5,9,23,24,24,25,18,10,14,9,13,17,17,20,21,23,21,14,17,18,13,12,13,15,13,10,9,9,13,10,16,18,17,19,16,17,18,19,19,16,15,9,12,12,3,1,0,0,0
2022-04-02 19:00:00,0,0,1,1,3,3,4,4,8,3,7,7,5,6,8,9,7,9,14,15,14,12,12,15,8,7,8,9,11,9,8,8,8,7,9,13,8,18,16,8,5,4,6,3,2,3,7,8,13,12,20,22,17,17,15,10,10,7,11,12,11,16,15,12,14,13,14,13,12,14,13,14,8,6,6,4,5,6,11,14,19,18,20,22,22,21,17,20,5,7,16,4,1,1,0,0
2022-04-02 20:00:00,0,0,1,2,5,8,9,10,12,11,8,7,7,9,9,7,8,8,8,8,8,7,8,10,10,8,8,10,13,10,14,11,10,12,12,10,10,14,10,11,11,7,6,2,1,2,2,3,4,6,9,7,7,4,4,5,7,9,7,6,8,10,10,9,10,11,11,12,11,9,10,7,5,6,4,8,4,22,26,28,23,18,23,15,23,19,15,13,12,8,11,5,4,1,0,0
2022-04-02 21:00:00,0,0,2,4,7,10,9,11,12,11,14,12,16,16,12,11,14,11,13,17,16,14,9,10,11,4,10,9,10,9,9,6,10,8,9,8,0,8,5,4,4,3,3,2,2,2,2,4,4,8,20,19,12,9,8,10,8,10,11,5,11,6,6,10,9,8,8,7,6,7,5,6,7,4,8,6,8,9,11,12,10,11,12,10,11,11,10,9,2,8,9,4,3,2,0,0
2022-04-02 22:00:00,2,2,1,3,6,8,5,7,0,6,4,9,9,10,8,9,12,3,13,12,14,10,7,8,9,5,14,11,16,15,15,13,12,10,12,14,7,13,9,6,5,4,3,3,1,0,1,1,2,5,11,11,7,7,6,6,5,5,10,9,10,12,4,4,9,11,10,12,4,11,10,8,4,8,9,8,8,11,16,18,20,20,19,18,24,22,16,12,11,6,10,6,3,0,0,0
2022-04-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,5,2,0,3,2,3,2,1,0,0,0,3,4,5,3,3,0,0,3,4,4,4,10,14,0,14,10,12,11,10,6,5,8,7,4,4,3,2,2,7,8,7,10,9,8,3,16,14,13,12,11,9,7,4,3,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
