Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계중앙시장입구,8_상계2동주민센터,9_노원역9번출구,10_노원구청,11_창4동주민센터,12_서울북부지방법원등기국,13_창동주공3단지,14_창1동주민센터,15_도봉문화정보도서관,16_창림초교창동신창아파트앞,17_국립현대미술관창동레지던시,18_신창.창동시장,19_창동서울탁주앞,20_금용아파트,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_수유3동우체국,24_수유(강북구청)역,25_수유역,26_삼성화재강북지점,27_수유역.노스페이스문화센터,28_수유3동우체국,29_태영데시앙아파트,30_창2동주민센터.보건지소,31_창번2교앞,32_창동서울탁주앞,33_창동.신창시장,34_국립현대미술관창동레지던시,35_창림초교창동신창아파트앞,36_서울가든아파트앞,37_창1동주민센터,38_창동주공3단지,39_서울북부지방법원등기국,40_창4동주민센터,41_노원구청,42_노원역1번출구,43_상계2동주민센터,44_상계중앙시장입구,45_상계역,46_불암대림아파트,47_상계시장,48_동아불암아파트,49_흥안운수종점,50_흥안운수상계4동종점
2022-04-02 23:00:00,0,3,0,2,0,4,1,3,13,15,14,15,16,0,8,15,11,8,7,5,4,0,3,2,1,0,11,9,12,10,9,5,5,4,4,4,3,0,0,0,2,13,6,15,17,16,14,8,4,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,1,2,0,0,0,3,4,3,4,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,1,0,0,1,0,0,2,0,0,1,4,3,0,0,2,3,1,2,3,4,5,4,3,5,0,7,10,10,11,0,0,11,3,12,2,3,4,11,11,10,8,5,4,0,5,0,0,4,1,0
2022-04-03 06:00:00,1,2,1,3,0,1,2,0,1,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,4,0,0,3,0,2,1,2,0,1,3,3,2,1,0,0
2022-04-03 07:00:00,1,2,0,3,2,2,2,1,1,0,0,0,0,0,0,1,1,2,2,3,3,4,1,0,0,0,1,0,0,2,0,0,0,3,0,0,1,0,2,1,1,1,0,1,2,0,0,1,0,0
2022-04-03 08:00:00,2,2,0,0,4,7,4,8,8,6,6,5,7,1,3,8,5,5,7,0,8,7,7,0,0,0,2,0,0,1,0,3,4,4,0,0,2,5,1,4,1,2,3,2,3,2,1,0,0,0
2022-04-03 09:00:00,1,0,0,4,4,4,5,0,4,2,0,0,3,2,1,0,5,6,4,2,5,7,7,0,0,2,1,0,0,0,0,3,4,5,7,0,2,8,7,7,6,3,3,2,1,0,0,1,0,0
2022-04-03 10:00:00,0,3,1,5,0,5,6,5,4,3,6,2,7,0,3,7,7,6,10,10,13,9,10,1,0,0,2,0,0,1,2,0,3,4,2,5,0,0,4,4,3,2,5,0,4,3,0,1,0,0
2022-04-03 11:00:00,3,4,2,9,5,7,7,0,4,6,5,0,4,0,5,0,3,6,6,5,7,6,5,0,0,0,1,0,0,0,2,2,3,0,0,4,3,4,3,0,3,4,4,2,5,1,0,3,0,0
2022-04-03 12:00:00,2,3,0,0,8,9,9,7,7,8,9,8,10,8,7,4,6,8,8,0,10,9,9,1,0,1,6,0,5,0,0,6,5,0,7,8,3,7,6,6,8,8,9,9,5,4,4,3,1,0
2022-04-03 13:00:00,4,7,6,8,7,9,10,7,4,2,0,8,9,12,5,0,15,16,18,0,3,2,7,1,0,1,5,0,6,4,0,7,10,1,0,2,0,7,4,0,2,5,4,5,4,0,3,1,0,0
2022-04-03 14:00:00,3,0,5,7,6,7,0,6,7,8,9,7,5,0,0,4,4,2,17,16,14,10,9,0,0,1,6,2,1,5,4,2,5,5,0,4,4,4,0,3,5,10,8,5,4,4,2,2,0,0
2022-04-03 15:00:00,2,4,5,8,3,10,0,0,6,0,0,0,7,8,7,0,9,14,15,6,16,13,10,1,0,2,8,0,8,6,0,7,10,9,4,0,9,10,8,0,9,9,8,5,8,7,4,4,3,0
2022-04-03 16:00:00,0,1,2,5,6,8,7,1,8,9,0,10,9,9,10,8,10,8,10,5,8,6,6,1,0,2,11,6,12,10,0,8,10,11,5,10,9,7,9,9,9,12,7,7,7,6,4,3,2,0
2022-04-03 17:00:00,1,3,3,4,0,5,4,2,2,2,3,6,5,3,1,3,5,8,10,10,11,11,9,1,0,0,5,0,4,6,0,6,6,4,8,6,7,8,10,4,5,9,9,7,9,9,8,4,2,0
2022-04-03 18:00:00,1,2,6,10,9,8,5,5,6,7,4,9,8,7,2,5,5,4,0,5,3,0,2,0,0,0,2,3,2,4,0,6,9,8,9,1,11,0,10,8,12,11,11,9,19,6,1,0,1,0
2022-04-03 19:00:00,0,1,0,2,1,2,4,0,7,4,5,8,6,5,0,1,3,2,4,0,3,2,0,0,0,3,12,0,11,8,6,4,3,5,7,0,5,2,6,0,5,6,8,4,6,18,17,8,6,0
2022-04-03 20:00:00,0,1,2,4,5,7,0,6,10,12,8,0,7,11,6,5,5,5,6,7,7,6,1,0,0,0,3,6,5,3,0,4,4,0,1,0,3,2,1,1,0,9,0,11,10,9,5,1,1,0
2022-04-03 21:00:00,0,0,0,2,0,3,3,0,7,5,7,5,4,3,7,0,7,8,7,1,5,0,2,0,0,0,9,11,0,9,0,7,6,2,7,0,0,0,5,4,2,12,11,10,9,5,5,3,2,0
2022-04-03 22:00:00,0,1,2,1,0,2,3,3,6,6,6,4,6,0,3,2,2,5,4,3,2,0,0,0,0,2,7,9,7,6,1,2,4,3,1,0,0,1,0,2,0,6,5,0,6,1,5,4,2,0
2022-04-03 23:00:00,0,0,1,1,0,4,0,0,10,11,10,8,8,5,0,2,3,5,3,0,0,2,1,0,0,0,6,0,6,5,0,7,6,8,8,0,3,7,6,0,3,8,7,6,5,4,2,2,1,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,4,5,7,9,10,9,10,9,8,5,3,0,4,0,0,0,0,0,0,0,0,3,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,3,5,0,6,3,8,11,9,9,7,8,3,2,3,0,0,4,5,0,6,8,7,6,1,1,2,10,0,6,14,15,18,20,23,24,12,13,23,21,18,10,7,0,6,4,3,2,0,1,0
2022-04-04 06:00:00,3,1,0,4,3,3,5,2,2,1,0,0,0,2,0,4,3,4,6,6,10,3,6,0,0,0,2,0,0,2,3,4,1,5,2,0,7,6,4,5,3,4,0,2,11,7,3,2,1,0
2022-04-04 07:00:00,3,4,4,9,9,7,12,13,8,6,7,0,8,11,10,10,19,30,31,34,40,40,15,0,0,0,2,3,2,3,4,3,5,7,13,14,16,17,16,15,7,4,1,1,0,0,0,0,0,0
2022-04-04 08:00:00,6,9,11,13,14,15,16,14,13,7,6,4,10,7,6,11,14,14,16,16,22,22,32,1,0,2,4,6,8,9,0,8,10,14,15,17,16,19,20,6,7,8,10,8,10,8,5,3,1,0
2022-04-04 09:00:00,1,4,6,11,0,12,12,10,6,4,4,5,6,2,8,9,12,15,17,9,20,21,16,2,1,0,2,2,2,5,0,6,10,9,14,16,10,11,19,15,5,5,6,4,6,5,4,3,1,0
2022-04-04 10:00:00,3,1,0,5,5,6,5,3,4,4,6,5,0,5,6,3,3,5,7,0,10,8,7,1,0,1,4,5,0,7,4,8,9,4,10,5,11,3,11,10,7,5,3,3,2,0,1,2,1,0
2022-04-04 11:00:00,3,3,4,5,5,5,7,4,3,6,4,6,0,8,8,6,7,7,9,5,12,12,8,1,0,0,4,5,5,7,4,8,8,5,0,0,7,7,4,6,4,4,3,2,3,2,1,0,0,0
2022-04-04 12:00:00,0,1,0,3,2,6,6,5,4,6,7,7,6,10,10,0,8,9,8,8,7,7,5,1,0,0,1,2,1,0,2,3,4,4,0,0,5,6,4,0,6,6,7,6,4,5,4,1,0,0
2022-04-04 13:00:00,0,0,0,6,4,6,6,4,7,6,0,5,6,7,0,0,3,0,3,0,4,0,4,1,0,0,2,3,4,2,3,1,7,9,10,11,10,0,4,9,7,10,8,0,7,6,0,5,3,0
2022-04-04 14:00:00,2,4,5,6,5,10,9,7,8,9,8,0,7,0,7,0,7,5,4,0,6,4,1,0,0,0,6,10,7,6,0,9,10,13,0,6,4,5,14,15,11,11,12,9,6,8,7,4,1,0
2022-04-04 15:00:00,3,5,5,7,8,7,6,4,9,5,6,5,4,3,2,0,8,4,3,0,6,9,6,1,0,0,5,5,6,7,0,5,7,0,8,0,0,7,8,6,6,9,7,5,8,7,6,2,0,0
2022-04-04 16:00:00,1,3,0,4,4,6,6,4,8,12,13,13,12,13,12,12,12,12,13,3,8,9,7,1,0,0,6,7,6,0,7,8,7,7,8,0,0,0,9,8,7,14,0,14,16,14,10,7,5,0
2022-04-04 17:00:00,1,3,4,6,6,5,3,4,11,14,15,17,16,6,13,11,6,10,11,5,9,7,6,2,1,1,13,17,16,14,16,14,12,12,13,9,6,0,8,0,8,12,11,10,12,10,9,5,2,0
2022-04-04 18:00:00,3,1,4,11,13,14,15,11,18,20,20,21,19,18,0,13,11,10,8,7,9,8,7,0,0,2,20,15,20,17,15,12,8,8,10,0,14,13,13,15,17,17,15,10,16,15,14,5,1,0
2022-04-04 19:00:00,3,4,0,5,3,8,9,9,12,14,16,15,11,11,8,8,6,6,7,8,0,7,5,0,0,0,22,21,18,16,15,7,5,7,6,7,6,7,5,0,1,12,12,10,11,10,8,4,2,0
2022-04-04 20:00:00,0,1,2,1,0,3,5,4,8,7,0,0,7,5,4,4,4,4,4,4,3,2,2,0,0,1,13,14,17,16,14,10,8,7,5,6,4,0,6,7,8,16,15,14,15,13,11,6,5,0
2022-04-04 21:00:00,0,1,0,2,0,2,3,0,6,8,7,7,6,0,6,5,4,3,0,2,3,4,4,1,0,0,7,6,0,5,4,3,3,2,0,0,1,3,4,3,4,9,7,8,11,10,7,4,1,0
2022-04-04 22:00:00,0,0,0,2,1,2,2,1,6,8,9,0,7,0,0,5,2,4,4,2,3,2,2,0,0,1,10,0,8,7,5,4,2,2,0,0,1,0,2,1,3,8,9,10,10,9,8,4,3,0
2022-04-04 23:00:00,0,1,0,0,0,1,2,0,5,6,5,0,5,0,5,0,3,4,2,0,1,0,2,0,0,0,7,6,8,9,4,10,1,8,0,0,7,8,7,0,6,11,9,7,8,6,5,2,1,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,2,6,8,10,11,12,13,14,7,10,9,6,7,0,0,8,0,0,8,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,3,2,0,4,2,9,13,6,7,6,4,4,0,3,3,3,4,6,5,7,3,0,5,0,0,9,12,13,0,17,18,21,22,25,6,0,26,24,22,19,14,7,6,4,5,4,4,3,1,0
2022-04-05 06:00:00,3,0,0,4,0,0,5,6,1,0,0,0,0,0,0,4,5,5,8,9,10,2,5,0,0,0,1,0,2,2,2,0,0,3,0,3,4,0,4,1,3,2,1,1,10,7,2,1,0,0
2022-04-05 07:00:00,1,1,2,9,7,10,11,12,8,6,7,0,8,9,8,9,18,22,28,29,36,37,38,0,0,0,2,3,4,5,6,6,8,12,13,14,15,16,18,17,7,4,1,3,3,2,0,0,0,0
2022-04-05 08:00:00,15,6,17,16,14,13,19,17,11,11,2,0,12,13,12,8,10,12,16,17,21,19,34,1,0,3,6,5,5,6,0,9,10,10,13,15,14,17,19,19,11,13,13,9,8,5,4,3,2,0
2022-04-05 09:00:00,5,4,0,8,4,6,9,7,4,2,3,2,3,0,4,4,5,10,8,10,13,11,10,0,0,0,4,5,0,5,0,4,6,7,10,9,9,10,0,10,3,1,2,0,7,6,4,1,0,0
2022-04-05 10:00:00,2,5,6,10,9,8,7,5,3,2,0,0,3,3,0,0,2,4,6,11,8,12,10,0,0,0,3,2,3,2,4,3,5,5,0,6,6,0,5,3,3,5,3,4,4,3,1,2,0,0
2022-04-05 11:00:00,0,1,5,6,7,6,10,9,4,5,3,0,3,5,4,0,6,7,10,0,10,10,8,1,0,1,6,4,4,5,0,5,3,0,6,1,7,3,0,7,3,3,4,5,5,0,1,1,0,0
2022-04-05 12:00:00,3,4,0,8,0,7,8,6,3,6,4,0,5,5,0,7,8,11,10,11,12,11,8,2,0,0,5,0,5,2,2,5,3,0,0,2,0,3,0,4,7,6,3,7,9,8,3,2,1,0
2022-04-05 13:00:00,2,1,0,6,3,7,7,5,5,3,5,3,4,5,5,0,6,7,9,0,0,9,5,0,0,0,3,4,5,0,0,3,0,4,5,3,6,0,7,4,8,11,3,11,14,11,7,3,2,0
2022-04-05 14:00:00,2,4,5,1,4,3,3,3,5,8,7,7,6,9,4,0,9,8,7,5,11,8,5,3,2,1,5,5,0,4,0,5,5,4,6,7,7,0,6,0,11,13,12,14,17,15,10,8,6,0
2022-04-05 15:00:00,1,5,0,3,4,6,4,3,10,4,0,7,9,2,8,6,6,5,2,0,3,4,4,1,0,0,4,7,8,9,8,5,8,4,4,7,0,0,8,6,4,6,5,0,12,14,11,6,3,0
2022-04-05 16:00:00,3,2,4,7,6,6,3,0,8,13,15,0,7,14,12,9,10,8,8,7,7,0,5,2,0,0,2,3,6,5,6,4,8,0,9,8,7,9,10,4,8,11,11,10,15,11,7,5,2,0
2022-04-05 17:00:00,2,3,0,4,6,1,6,4,3,6,7,6,5,4,5,0,4,6,8,7,7,10,9,0,1,2,7,9,0,8,7,7,10,12,11,10,12,13,12,9,6,12,7,9,9,3,7,3,0,0
2022-04-05 18:00:00,2,3,4,6,2,10,12,10,15,16,18,17,16,10,14,13,12,12,8,0,6,5,3,0,0,2,11,13,12,11,12,6,5,4,10,7,11,9,8,10,16,17,19,19,20,18,13,7,5,0
2022-04-05 19:00:00,2,3,0,5,6,4,7,6,9,10,12,13,10,9,9,7,8,8,7,8,7,5,6,1,0,0,18,19,12,13,12,7,5,7,8,7,7,4,8,7,10,17,10,15,20,20,14,9,7,0
2022-04-05 20:00:00,0,1,2,3,0,4,5,2,9,10,11,9,8,0,0,7,5,4,5,4,3,3,0,0,0,0,9,10,10,17,13,7,6,4,5,4,2,0,5,4,3,10,10,8,11,12,9,3,2,0
2022-04-05 21:00:00,0,1,0,1,0,1,3,3,8,11,13,13,9,9,7,7,6,5,6,3,1,1,0,0,0,1,7,0,6,6,2,5,4,3,2,0,3,3,0,1,5,12,13,14,13,12,10,6,2,0
2022-04-05 22:00:00,0,1,0,0,0,1,2,0,5,9,13,12,10,8,3,6,4,3,1,0,2,0,1,0,1,0,8,7,6,6,5,4,3,2,5,0,4,0,0,3,3,8,7,6,11,9,8,4,2,0
2022-04-05 23:00:00,0,3,0,3,2,3,5,0,14,15,0,4,12,0,0,8,3,5,2,1,0,1,0,0,0,0,3,0,3,2,5,0,0,4,2,1,5,0,6,1,3,5,4,4,6,3,4,2,1,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,4,6,7,8,9,10,11,10,3,6,0,0,7,0,0,8,0,8,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,2,0,0,3,4,7,13,7,7,1,7,1,0,0,1,0,0,1,0,2,3,0,0,0,5,1,9,10,4,14,16,18,21,23,25,7,9,25,25,22,14,7,6,8,8,7,2,3,1,0
2022-04-06 06:00:00,3,0,0,5,0,4,1,0,1,2,1,2,1,2,0,4,3,0,4,3,7,10,11,0,0,0,0,1,1,3,1,2,2,0,4,1,3,2,6,0,3,4,3,0,5,5,4,2,0,0
2022-04-06 07:00:00,3,4,5,8,9,10,11,11,8,6,7,0,9,1,7,9,16,19,23,23,29,29,16,0,0,0,3,1,1,3,4,4,6,9,14,15,17,18,20,17,8,5,3,2,3,0,2,1,0,0
2022-04-06 08:00:00,8,11,15,23,22,20,22,21,15,10,6,4,13,14,11,10,14,13,21,22,24,24,22,1,0,3,4,5,6,5,6,9,13,14,18,20,19,21,0,22,11,9,8,5,9,7,5,4,3,0
2022-04-06 09:00:00,0,3,0,5,6,7,7,8,6,6,3,7,7,4,6,4,6,8,12,14,21,20,15,2,0,2,4,4,0,5,5,6,10,11,12,14,12,7,17,15,10,7,6,4,5,3,2,4,0,0
2022-04-06 10:00:00,2,1,2,5,6,7,7,4,6,6,6,0,0,7,0,4,5,7,8,9,12,13,8,1,0,1,5,6,2,7,6,5,4,5,5,4,6,7,10,8,7,8,9,5,5,4,2,2,1,0
2022-04-06 11:00:00,1,1,4,3,3,0,6,0,3,7,0,8,0,7,0,6,5,4,9,3,11,9,8,4,1,2,8,0,7,7,0,5,4,6,5,6,5,7,9,5,6,4,1,4,4,3,3,1,0,0
2022-04-06 12:00:00,1,3,4,8,0,7,5,3,3,7,3,6,0,5,5,4,6,9,9,8,9,10,5,1,1,2,6,0,0,6,5,3,4,4,5,6,6,0,0,8,9,9,0,11,10,6,5,2,1,0
2022-04-06 13:00:00,3,4,4,7,7,7,8,4,5,5,7,7,0,8,6,7,8,8,9,6,10,11,5,1,0,2,3,4,4,2,3,2,5,7,7,8,4,12,15,12,6,6,0,5,7,6,3,3,1,0
2022-04-06 14:00:00,2,3,3,5,0,6,8,6,5,10,11,10,11,10,9,11,10,9,11,12,15,3,10,2,0,2,5,8,0,3,7,8,4,5,6,7,2,6,6,6,7,6,8,5,10,7,4,2,3,0
2022-04-06 15:00:00,4,7,2,8,8,8,9,10,2,5,5,3,3,0,0,10,12,13,15,14,13,6,8,1,0,1,6,2,3,5,5,8,9,10,9,8,8,0,0,6,7,10,12,13,14,12,11,6,3,0
2022-04-06 16:00:00,3,5,1,6,0,5,8,9,10,13,15,13,12,10,13,9,9,10,6,9,9,6,5,1,0,0,8,10,13,12,6,7,7,8,9,3,10,11,10,9,9,14,14,13,12,10,9,6,3,0
2022-04-06 17:00:00,2,4,5,7,13,8,8,7,5,8,10,13,3,10,11,10,6,9,9,0,7,4,5,0,0,0,7,9,7,6,11,10,7,8,9,9,12,5,13,0,7,10,11,11,11,12,11,7,1,0
2022-04-06 18:00:00,2,0,3,5,0,8,12,11,14,18,20,19,16,15,15,13,12,12,13,12,13,12,9,2,0,1,20,23,21,17,14,11,10,7,8,10,10,0,13,11,14,15,14,13,18,16,14,6,3,0
2022-04-06 19:00:00,2,3,2,4,2,4,8,7,10,11,11,11,10,5,8,6,9,8,6,0,3,4,2,1,0,2,20,19,19,15,15,11,10,8,9,9,0,8,8,9,7,20,17,14,12,10,9,9,5,0
2022-04-06 20:00:00,0,2,3,4,0,2,5,3,5,8,9,3,8,6,6,4,6,3,7,5,5,4,1,2,0,1,12,13,15,13,11,10,6,8,6,0,4,0,4,0,2,8,6,5,10,9,7,3,2,0
2022-04-06 21:00:00,2,3,2,3,1,4,4,0,9,12,14,8,12,11,10,9,1,0,7,7,4,2,0,0,0,1,6,3,5,7,0,4,5,4,5,4,3,0,0,3,6,8,8,7,13,15,12,6,5,0
2022-04-06 22:00:00,0,0,0,3,0,3,0,1,7,11,10,11,9,8,7,5,4,5,4,4,3,4,3,1,0,0,10,10,2,9,8,5,7,8,0,1,5,5,0,0,5,9,8,6,17,12,11,5,1,0
2022-04-06 23:00:00,1,1,0,4,3,2,1,0,9,11,10,0,8,7,7,6,4,5,2,0,0,3,2,1,0,0,9,10,11,9,8,7,6,5,0,1,0,4,1,2,3,7,0,2,6,5,4,3,2,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,3,5,7,9,11,12,13,14,14,12,10,9,10,0,0,9,0,8,7,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,4,5,0,7,8,12,17,10,6,7,6,4,0,0,3,3,0,3,2,3,5,4,2,0,0,7,13,15,2,18,19,23,2,25,26,3,4,25,22,18,16,11,10,6,5,4,3,3,0,0
2022-04-07 06:00:00,3,0,4,5,2,6,4,7,2,3,0,0,0,2,1,4,3,6,5,5,10,9,6,0,0,0,1,1,2,3,2,4,0,5,1,3,4,0,6,5,2,5,6,0,12,8,6,2,0,0
2022-04-07 07:00:00,2,4,5,9,11,8,11,10,9,7,8,0,9,10,7,9,12,12,12,15,24,27,17,0,0,0,0,1,2,4,5,6,8,10,12,13,15,17,19,16,10,4,3,2,1,0,0,0,1,0
2022-04-07 08:00:00,4,8,13,19,20,19,20,14,11,10,6,5,12,13,12,11,13,15,15,16,20,14,16,0,0,0,2,2,3,5,2,6,9,10,11,13,14,15,15,15,9,9,8,6,7,6,4,3,1,0
2022-04-07 09:00:00,3,6,0,8,7,7,10,11,8,7,5,2,6,3,4,1,5,6,9,3,10,20,13,1,0,2,1,2,3,0,0,4,6,9,10,11,11,0,13,11,4,4,5,2,7,5,1,1,0,0
2022-04-07 10:00:00,1,0,2,10,11,12,13,12,10,9,0,10,11,12,11,0,11,12,15,14,14,11,7,0,0,1,3,2,1,2,4,2,2,3,4,5,5,6,7,4,5,3,4,3,4,0,3,1,0,0
2022-04-07 11:00:00,0,0,4,5,6,6,0,5,5,6,8,7,8,9,7,5,9,10,8,0,7,5,3,1,0,0,2,4,4,3,2,2,3,4,5,6,8,8,2,0,3,5,2,5,4,2,2,1,0,0
2022-04-07 12:00:00,0,0,0,2,3,5,7,6,4,5,0,0,3,4,0,1,0,4,5,0,6,0,4,2,0,1,6,1,5,0,4,6,7,0,8,6,7,8,0,8,6,6,7,6,5,5,4,2,1,0
2022-04-07 13:00:00,4,2,2,10,11,7,5,4,4,5,5,8,9,5,8,9,8,9,10,0,4,3,7,1,2,1,4,3,3,6,3,5,5,0,7,0,0,5,6,5,5,6,6,4,5,0,4,3,1,0
2022-04-07 14:00:00,1,3,4,6,0,9,9,0,6,10,8,9,10,0,10,0,8,5,6,5,3,4,3,1,0,2,1,2,1,0,0,3,4,6,7,8,10,0,3,9,8,10,0,9,13,12,9,6,4,0
2022-04-07 15:00:00,3,4,0,6,8,3,7,6,9,11,11,10,9,9,0,7,8,9,10,11,12,13,10,0,1,1,2,4,0,7,8,7,8,10,9,0,9,10,8,3,7,8,10,10,10,9,8,4,3,0
2022-04-07 16:00:00,0,1,0,4,5,7,7,6,8,15,17,18,7,16,15,11,8,9,11,12,11,9,9,3,2,0,9,10,13,12,12,13,14,12,13,15,16,17,17,9,13,13,12,10,14,10,8,3,2,0
2022-04-07 17:00:00,1,2,3,4,5,9,8,7,6,10,7,9,0,7,5,6,6,6,9,8,9,6,3,0,1,2,12,13,11,10,11,12,11,8,9,8,7,6,10,12,10,12,11,8,7,0,4,1,0,0
2022-04-07 18:00:00,3,4,5,13,14,13,16,5,15,21,23,22,20,22,20,13,12,10,9,9,8,7,5,1,0,0,23,22,17,16,13,8,10,4,11,9,9,5,0,11,16,15,12,13,22,16,13,5,2,0
2022-04-07 19:00:00,1,2,0,5,0,3,4,3,5,9,8,9,6,7,8,5,6,14,15,9,6,5,5,0,0,0,21,22,20,16,14,11,9,10,10,9,8,5,9,0,10,12,10,11,12,9,9,5,3,0
2022-04-07 20:00:00,2,0,0,3,0,3,0,3,8,4,4,7,8,0,0,7,6,7,9,8,5,3,0,0,0,0,23,23,22,17,14,11,9,6,4,0,3,2,0,5,4,12,13,12,18,17,11,4,1,0
