Unnamed: 0,1_우이동차고지(기점가상),2_우이동차고지기점,3_한국사회봉사회,4_연산군.정의공주묘,5_방학동신동아타워,6_방학동신동아아파트,7_국민은행방학지점,8_신한은행방학동지점,9_방학사거리,10_정병원,11_도봉보건소,12_도봉구민회관.도봉문화원(중),13_쌍문역,14_우이1교앞,15_수유3동우체국,16_수유(강북구청)역,17_수유역,18_수유시장.성신여대미아캠퍼스앞,19_미아역.신일중고,20_도봉세무서.성북시장,21_미아사거리역,22_성가복지병원,23_종암경찰서,24_종암동주민센터,25_숭례초교,26_고려대역.고대앞삼거리,27_홍파초등학교,28_경동시장,29_경동시장사거리,30_동대문구청,31_신답초등학교.청계한신휴플러스,32_답십리역사거리,33_청년회의소.서울새활용플라자,34_장한평역,35_군자교입구,36_군자역5번출구.용마초등학교,37_중곡동입구삼거리,38_어린이대공원후문아차산역,39_새밭교회,40_광나루역,41_천호역,42_강동역,43_강동성심병원(동신중학교),44_천동초등학교.천호도서관,45_강동주유소,46_길동역1번출구,47_예닮요양병원,48_길동사거리.강동세무서,49_강동역1번출구.동신중학교,50_천호역5번출구.천호사거리,51_천호역1번출구.문구거리,52_광나루역,53_새밭교회,54_어린이대공원후문아차산역,55_중곡동입구삼거리,56_군자역4번출구.용마초등학교,57_군자교입구,58_장한평역,59_청년회의소,60_답십리역사거리,61_신답초등학교.청계한신휴플러스,62_동대문구청.용신동주민센터,63_경동시장앞,64_홍파초등학교,65_제기동한신아파트앞,66_고려대역.고대앞삼거리,67_숭례초등학교,68_종암동주민센터,69_종암경찰서,70_성가복지병원,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_방학사거리,82_신한은행방학동지점,83_국민은행방학지점,84_방학동신동아아파트,85_방학동신동아타워,86_연산군정의공주묘,87_한국사회봉사회,88_우이동차고지종점,23_종암사거리입구,69_종암사거리입구
2022-03-07 22:00:00,1,0,1,3,2,4,3,6,7,6,8,7,9,11,9,6,6,9,10,6,13,15,16.0,13,13,14,13,11,14,14,11,13,9,11,12,13,12,12,10,9,11,12,10,7,5,6,7,9,8,12,17,19,17,18,15,18,21,22,22,28,31,33,20,30,26,16,25,24,23.0,22,18,14,13,13,15,17,16,22,21,20,13,9,5,5,1,0,0,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,6,2,6,6,10,10,10.0,9,10,8,9,10,10,10,11,14,5,15,12,12,11,13,9,8,8,9,7,3,4,3,4,5,6,8,11,13,11,12,12,12,13,14,15,16,17,16,16,15,21,27,25,21,18.0,15,15,13,15,13,13,8,9,13,13,11,12,7,5,4,2,2,0,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,0,1,1,2,7,11,18,21,20,13,11,14,17,19,16,18,19,25,24,23,26,25,29.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,2,0,1,3,4,7,10,13,15,14,16,16,11,10,11,14,15,15,16,16,20,21,22.0,23,21,25,29,35,39,40,38,42,40,42,39,45,47,48,49,37,18,7,6,7,8,10,11,15,14,13,17,17,5,19,18,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 06:00:00,3,0,4,9,9,17,20,25,28,28,29,24,14,15,17,17,19,18,20,20,25,20,28.0,30,25,27,29,31,30,29,30,21,19,17,19,20,16,31,28,20,9,6,5,8,9,15,16,16,17,16,19,11,9,10,13,14,14,21,21,17,22,20,20,22,22,7,21,20,22.0,22,19,15,13,12,8,4,3,5,6,2,4,1,2,0,0,0,0,0,,
2022-03-08 07:00:00,2,0,3,6,17,35,49,60,59,58,53,61,42,32,28,31,32,36,39,42,44,43,46.0,49,49,47,44,43,41,39,38,33,31,25,25,27,27,25,27,22,15,9,4,8,20,29,31,36,34,37,42,43,27,29,29,31,30,32,34,39,33,37,33,31,25,23,21,20,20.0,20,13,12,11,14,14,14,12,15,14,10,7,5,3,2,3,3,1,0,,
2022-03-08 08:00:00,4,0,3,9,17,25,30,43,45,46,51,51,27,30,36,35,35,37,39,39,42,48,52.0,57,53,50,51,53,52,48,44,38,35,33,33,37,41,49,43,30,18,15,12,12,19,22,24,28,29,31,34,47,47,51,53,51,50,47,47,49,46,42,39,32,32,39,33,38,39.0,37,30,22,22,18,23,24,24,26,25,21,16,11,8,7,3,2,1,0,,
2022-03-08 09:00:00,3,0,3,5,10,14,19,27,30,30,34,35,25,31,29,28,25,24,20,21,33,38,37.0,38,36,36,36,37,40,39,37,31,28,22,21,18,21,27,26,23,9,5,6,8,10,16,17,21,18,18,21,27,25,28,30,35,28,26,31,32,31,24,25,27,26,26,26,23,23.0,18,15,14,13,12,13,13,13,18,15,14,10,10,8,4,3,2,0,0,,
2022-03-08 10:00:00,2,0,3,5,8,18,21,28,20,27,26,22,19,13,17,18,17,15,15,15,19,20,21.0,21,20,28,26,24,23,24,21,19,18,18,17,17,16,21,16,16,7,6,4,5,8,9,9,11,15,16,18,15,17,17,16,20,20,22,24,26,27,20,20,16,18,23,21,17,17.0,17,15,11,14,12,9,12,11,11,9,9,8,5,4,3,2,1,0,0,,
2022-03-08 11:00:00,6,0,1,8,10,13,20,22,23,21,22,19,14,15,18,18,18,19,21,25,25,24,21.0,22,23,22,21,22,22,24,25,21,19,17,15,14,11,13,13,9,9,10,9,9,14,12,10,14,14,18,18,25,21,21,20,19,21,21,20,22,21,15,22,17,16,13,19,20,20.0,18,16,17,17,18,15,14,13,18,15,13,12,10,8,6,3,1,0,0,,
2022-03-08 12:00:00,6,0,5,4,6,8,13,15,16,17,20,22,20,20,24,19,19,18,17,18,16,16,15.0,21,20,20,22,23,24,22,21,18,16,17,17,16,11,15,14,12,9,7,7,8,10,17,16,18,23,17,18,22,21,20,22,24,20,21,20,19,19,14,19,20,21,20,18,15,20.0,15,17,12,14,13,14,13,14,14,12,13,9,8,6,4,4,2,1,0,,
2022-03-08 13:00:00,4,0,5,3,4,9,11,12,11,14,17,21,16,18,20,18,19,22,19,18,24,23,22.0,24,22,25,22,21,22,25,20,23,20,21,23,21,17,22,23,19,9,7,8,4,3,8,8,12,14,14,16,21,20,18,19,19,22,24,23,25,23,19,25,24,22,20,21,23,22.0,19,17,18,20,21,21,19,17,22,25,24,24,23,21,2,3,1,0,0,,
2022-03-08 14:00:00,4,0,2,6,5,11,13,12,13,12,17,23,16,16,14,15,14,14,15,17,16,25,23.0,25,26,26,25,20,21,22,23,22,19,20,19,20,19,23,19,17,11,10,8,7,10,9,10,11,17,14,20,18,16,19,15,17,20,17,19,23,23,18,23,23,21,22,23,25,25.0,23,20,19,18,15,15,12,14,16,13,13,13,11,16,12,5,1,0,0,,
2022-03-08 15:00:00,6,0,2,8,10,11,16,19,21,20,22,23,23,26,23,24,24,17,18,17,19,19,19.0,20,20,23,22,22,26,26,22,22,23,17,15,17,11,20,17,16,8,6,7,5,7,9,12,13,11,16,20,21,23,23,22,24,27,29,28,33,35,30,30,27,26,30,34,33,34.0,36,30,31,32,33,25,25,22,28,26,25,18,12,9,6,4,1,0,0,,
2022-03-08 16:00:00,5,0,0,6,6,18,19,20,20,21,20,23,23,21,19,22,22,24,24,24,23,24,27.0,26,29,27,28,30,33,32,32,31,29,26,26,27,26,24,23,19,12,8,8,6,9,10,8,12,14,16,21,22,20,19,20,21,22,26,26,26,26,21,25,25,21,24,24,24,23.0,24,29,28,21,17,15,20,15,20,19,20,15,11,10,7,5,1,0,0,,
2022-03-08 17:00:00,6,1,2,10,11,14,15,17,20,22,24,21,19,20,17,20,22,25,23,25,29,31,35.0,35,44,45,44,47,55,54,52,45,43,46,41,42,38,35,34,32,25,25,20,16,13,14,18,22,21,26,28,32,29,28,27,26,30,29,34,31,35,35,38,38,36,37,40,32,35.0,32,24,23,24,22,19,18,16,32,33,31,19,10,6,4,4,2,1,0,,
2022-03-08 18:00:00,8,0,6,4,7,11,16,17,22,25,27,25,18,19,20,16,18,21,22,23,32,26,27.0,26,27,27,30,31,44,48,45,42,36,37,33,31,38,37,38,31,24,24,23,17,15,26,37,47,50,50,55,60,49,48,46,43,44,52,56,58,58,52,52,53,54,54,49,46,44.0,45,37,34,35,40,39,36,29,44,42,41,31,24,15,7,5,3,2,0,,
2022-03-08 19:00:00,8,7,5,7,6,8,11,13,15,14,23,19,19,17,17,14,13,13,15,14,20,16,14.0,14,16,16,15,18,21,21,19,19,22,21,20,21,20,23,23,20,22,20,17,15,7,7,10,12,13,17,17,22,20,20,25,24,20,22,27,40,39,35,50,49,48,47,45,40,37.0,39,33,33,34,30,40,35,31,51,50,49,40,27,24,10,6,3,0,0,,
2022-03-08 20:00:00,3,0,0,6,5,4,10,12,9,8,16,15,14,13,12,15,16,15,18,18,32,32,28.0,29,27,23,26,28,32,31,23,30,29,31,26,26,24,23,21,19,11,12,11,5,5,7,8,8,11,15,20,25,28,25,25,26,24,23,19,17,17,19,19,20,23,22,22,18,16.0,16,21,23,21,20,15,14,15,22,19,21,16,13,20,9,4,1,0,0,,
2022-03-08 21:00:00,3,0,0,3,4,4,6,7,7,3,7,9,8,10,10,13,12,12,11,10,13,20,17.0,19,14,21,14,22,24,23,22,23,22,21,19,22,15,18,17,19,18,15,12,12,8,8,9,11,12,17,18,19,17,15,14,15,18,18,20,22,22,23,25,25,24,17,23,22,19.0,20,20,18,16,16,15,13,12,23,19,18,11,7,6,3,2,1,0,0,,
2022-03-08 22:00:00,1,0,0,4,3,5,5,5,6,5,10,8,15,16,14,20,19,22,20,16,14,16,17.0,15,16,16,14,12,14,15,10,12,14,12,12,12,14,13,12,11,9,9,7,5,5,6,4,6,8,13,17,19,20,23,22,22,27,31,35,36,38,36,38,37,34,33,31,23,23.0,22,23,22,24,23,24,22,21,27,25,22,20,13,10,7,4,2,0,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,3,4,6,12,12,12,23,24,24,20,17,20,13,19.0,17,19,17,15,14,15,11,0,15,17,15,12,11,11,9,11,9,8,9,7,4,2,4,5,7,8,16,17,15,14,12,11,11,12,14,16,18,14,16,17,16,9,17,16,15,22.0,25,30,25,22,20,23,21,18,32,30,28,23,18,12,5,3,0,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,1,0,0,2,2,3,5,9,3,5,6,7,10,11,13,14,12,10,15,17,21,0,25.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,1,0,2,4,4,6,7,10,9,11,13,10,7,8,10,14,14,15,16,17,20,17,17.0,18,17,17,30,30,32,33,34,41,39,40,36,32,32,37,34,28,13,7,5,5,4,6,4,8,7,7,8,0,6,8,9,11,10,0,9,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 06:00:00,1,0,2,4,5,7,8,10,12,11,12,13,11,12,9,13,14,17,18,19,20,19,17.0,18,19,19,19,19,20,18,16,13,14,13,13,14,10,15,16,15,9,8,5,5,6,6,6,7,7,8,7,10,9,9,10,9,10,10,11,12,11,10,9,10,11,10,9,9,10.0,8,8,7,8,5,7,4,4,4,3,1,1,0,0,0,0,0,0,0,,
2022-03-09 07:00:00,2,0,0,3,7,10,11,15,15,15,17,17,15,12,14,14,14,15,16,17,24,20,25.0,27,27,26,24,24,25,24,15,16,16,13,12,14,15,13,14,14,10,6,6,5,7,8,8,10,11,13,15,11,15,18,19,11,14,13,13,15,11,8,9,9,11,11,11,13,13.0,12,12,10,10,9,10,9,8,8,6,6,4,3,2,2,0,0,0,0,,
2022-03-09 08:00:00,3,0,3,5,9,13,18,22,23,14,23,17,17,20,20,21,20,22,20,21,25,22,24.0,27,28,28,30,29,30,31,31,26,23,20,19,16,12,17,18,17,10,6,5,6,8,9,10,11,12,11,14,17,16,19,18,18,21,21,21,24,25,20,20,22,22,22,21,18,17.0,17,14,11,8,8,10,12,8,13,13,11,12,10,6,7,4,8,3,0,,
2022-03-09 09:00:00,4,0,3,4,8,12,16,23,24,26,33,33,22,25,21,21,19,20,21,22,25,19,26.0,28,27,28,29,30,32,31,32,29,27,21,20,22,21,22,21,20,10,11,10,8,14,16,15,18,17,17,22,23,23,22,23,23,23,26,28,30,29,24,24,24,24,23,26,27,24.0,24,14,13,13,11,12,10,11,12,12,12,10,4,7,5,3,2,1,0,,
2022-03-09 10:00:00,3,0,4,5,8,14,19,22,28,29,32,27,23,25,26,24,22,22,20,21,32,33,31.0,33,32,31,34,31,32,31,29,25,23,21,21,20,18,19,19,16,10,7,6,6,8,12,11,14,16,17,19,18,18,18,19,22,20,18,22,24,23,15,18,15,15,15,20,24,26.0,23,18,16,14,13,11,9,6,8,8,13,10,6,4,3,1,0,0,0,,
2022-03-09 11:00:00,6,0,4,5,9,11,18,21,23,19,29,29,20,24,22,22,19,20,21,19,27,28,26.0,32,36,36,32,31,29,30,32,30,29,26,25,23,24,29,25,18,8,8,6,10,14,12,13,14,17,17,21,18,17,19,20,22,24,23,25,25,26,20,22,24,25,23,23,22,22.0,21,17,15,18,17,15,14,12,12,14,14,10,7,6,5,3,3,2,0,,
2022-03-09 12:00:00,7,1,4,6,11,15,21,26,28,32,28,27,19,22,19,23,23,26,32,31,35,33,34.0,33,36,26,32,32,36,36,28,33,31,29,25,24,23,27,25,20,16,6,6,8,13,18,18,20,16,17,21,24,25,24,27,26,25,23,23,31,28,22,22,23,22,23,23,23,23.0,22,24,22,18,14,14,14,14,15,8,16,15,9,6,6,4,3,1,0,,
2022-03-09 13:00:00,3,0,3,7,10,14,14,19,20,18,25,27,24,32,30,21,20,21,23,20,25,27,29.0,33,24,25,23,25,24,27,26,17,15,16,17,18,16,20,19,18,10,12,13,12,13,16,13,15,17,18,21,20,19,19,21,21,24,26,26,32,33,31,28,26,23,23,22,20,23.0,19,18,18,17,19,19,18,17,22,22,25,19,17,13,10,6,3,0,0,,
2022-03-09 14:00:00,5,6,6,7,10,14,17,22,23,22,27,28,22,22,21,23,22,23,24,24,29,27,30.0,35,38,37,33,36,37,39,36,31,28,33,31,28,16,22,23,28,14,14,9,8,11,16,19,20,15,13,13,16,20,22,21,22,26,27,25,31,27,25,28,29,23,27,30,28,29.0,28,25,22,20,17,17,15,14,20,11,17,13,8,8,6,3,2,0,0,,
2022-03-09 15:00:00,9,2,3,8,11,12,16,19,21,22,24,22,24,20,20,21,21,21,20,20,26,25,23.0,25,23,26,25,35,34,35,23,37,41,37,32,28,27,30,26,21,16,15,10,7,8,11,13,14,16,17,23,25,24,27,27,26,24,26,29,31,33,27,26,25,27,31,29,28,26.0,27,24,19,20,23,27,26,20,20,17,16,12,10,8,6,3,2,0,0,,
2022-03-09 16:00:00,10,0,2,14,15,24,25,30,33,35,34,36,25,21,22,32,37,42,37,37,35,32,28.0,30,28,27,29,31,25,27,26,23,20,25,23,21,17,20,20,21,15,14,11,10,7,11,12,13,12,15,20,20,18,21,21,21,22,26,23,25,23,22,30,28,27,28,30,30,27.0,27,22,22,22,18,21,20,19,21,22,23,19,11,10,6,3,2,0,0,,
2022-03-09 17:00:00,8,0,7,7,8,14,15,20,23,22,23,28,21,19,17,19,18,19,17,18,27,26,27.0,26,28,29,22,25,35,39,37,33,25,30,28,31,32,35,39,26,19,17,10,11,10,11,13,16,20,25,31,33,32,35,35,36,35,28,27,28,27,30,33,31,28,27,27,31,36.0,34,29,24,20,21,25,24,21,24,22,20,15,8,6,5,3,1,0,0,,
2022-03-09 18:00:00,5,0,0,6,5,8,10,15,18,20,20,20,13,12,12,16,15,15,21,18,24,20,21.0,22,21,22,24,28,29,29,30,34,34,31,28,26,26,24,20,21,13,10,9,6,7,8,11,8,11,14,18,23,22,25,24,26,32,31,30,29,31,32,34,35,35,34,34,31,35.0,33,30,25,26,25,21,23,19,25,21,22,16,12,8,5,4,3,1,0,,
2022-03-09 19:00:00,2,0,0,6,11,13,13,14,11,15,18,21,21,20,19,18,17,18,21,22,25,26,26.0,28,31,29,30,32,38,37,35,31,30,30,28,25,25,23,20,18,14,12,10,7,8,11,12,14,8,13,16,16,17,16,17,17,20,19,20,21,21,19,27,28,27,26,31,30,31.0,25,23,21,21,24,21,16,16,25,21,19,19,13,6,4,2,0,0,0,,
2022-03-09 20:00:00,4,3,0,5,5,6,7,8,6,11,13,17,19,16,16,15,8,13,12,13,23,22,18.0,19,19,19,18,18,19,19,18,20,17,18,18,20,17,18,17,15,15,13,10,9,7,7,9,9,12,13,21,22,17,16,15,17,17,20,21,23,19,22,24,21,20,21,23,20,23.0,21,23,24,22,21,18,22,19,28,26,17,13,12,6,4,3,1,0,0,,
2022-03-09 21:00:00,3,2,3,5,5,5,7,10,11,10,12,13,13,14,14,13,14,13,13,14,16,10,17.0,17,16,18,20,22,21,18,19,17,16,18,14,17,16,15,13,13,12,10,7,5,5,7,9,9,7,13,15,15,14,18,14,15,17,17,22,27,26,24,23,22,23,25,26,22,24.0,22,20,19,17,17,19,20,18,25,23,23,17,10,8,4,3,2,0,0,,
2022-03-09 22:00:00,2,0,0,1,3,4,7,9,10,9,10,10,9,11,14,15,16,17,15,14,14,11,14.0,11,9,14,15,12,14,13,13,14,12,13,14,9,8,12,13,12,14,15,14,11,9,8,11,10,13,14,16,25,16,23,22,25,26,26,27,29,27,29,28,27,22,24,22,24,23.0,24,21,18,16,15,19,13,12,20,17,15,16,13,10,8,7,0,0,0,,
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,3,2,5,0,0,17,17,16,14,15,28,25,19.0,17,16,12,14,14,12,13,8,14,13,10,9,9,10,13,10,9,9,10,8,4,6,6,5,6,10,13,9,14,15,19,6,21,21,24,13,24,12,23,14,22,21,21,21,17,15.0,14,14,13,15,16,13,12,12,14,14,13,10,7,7,4,1,0,0,0,,
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 04:00:00,1,1,2,4,6,9,12,15,17,13,10,10,13,16,14,16,18,22,26,23,30,31,32.0,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 05:00:00,1,0,1,3,6,8,9,11,13,15,15,16,11,13,14,17,17,20,25,26,32,32,29.0,26,25,33,35,37,38,39,38,44,43,44,43,48,47,48,41,36,17,8,3,9,4,5,5,7,6,9,8,11,10,12,12,11,12,16,15,17,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 06:00:00,2,0,1,4,7,15,18,23,28,27,30,36,35,15,15,19,17,21,22,21,26,26,23.0,24,25,23,26,25,25,24,25,23,22,21,22,17,17,20,23,24,18,11,5,6,9,8,6,6,9,9,11,11,12,13,13,12,13,15,14,14,13,16,14,13,12,12,11,10,5.0,10,11,12,8,10,8,6,2,3,5,2,2,1,0,0,0,0,0,0,,
2022-03-10 07:00:00,3,0,3,7,13,29,41,58,62,61,58,56,28,30,34,35,39,40,41,41,49,48,49.0,43,44,39,43,45,45,37,41,36,32,30,28,26,25,31,29,28,9,6,5,9,20,26,27,33,32,33,37,39,35,35,37,37,38,28,30,34,35,31,30,30,20,29,27,30,31.0,29,19,18,17,17,20,17,16,16,13,8,7,5,4,3,2,1,1,0,,
2022-03-10 08:00:00,2,0,5,8,16,27,34,48,53,55,52,49,31,34,37,35,35,39,43,44,44,48,50.0,55,55,57,60,60,60,57,55,40,28,24,22,31,38,41,39,37,20,15,9,13,17,14,16,24,23,24,27,34,38,38,39,44,45,48,47,49,48,47,46,42,40,36,28,25,29.0,27,21,18,16,15,15,17,15,17,16,14,11,9,7,4,4,3,2,0,,
2022-03-10 09:00:00,2,0,2,7,9,17,20,28,29,28,34,31,23,29,28,30,25,23,21,27,29,30,28.0,30,36,39,36,33,30,28,27,25,23,21,24,22,23,30,31,26,14,9,7,9,17,16,19,22,21,23,25,30,29,31,30,29,27,33,35,32,32,29,30,27,26,23,21,24,23.0,25,20,17,13,10,9,10,11,13,12,10,8,6,2,3,4,3,2,0,,
2022-03-10 10:00:00,2,0,2,2,8,14,20,22,16,21,21,25,26,30,25,20,19,16,18,17,20,20,25.0,27,28,26,29,31,29,25,27,24,21,17,18,21,14,23,21,14,8,7,7,7,12,15,16,18,18,16,23,22,21,18,20,22,24,21,22,24,24,17,17,14,18,19,23,18,18.0,18,14,13,11,12,15,16,17,17,15,14,11,9,5,3,3,2,0,0,,
2022-03-10 11:00:00,2,0,2,5,5,9,12,16,16,18,18,21,16,16,16,15,18,19,17,16,21,20,21.0,20,21,22,21,25,26,25,21,21,20,19,18,16,15,21,19,14,9,6,5,6,10,10,11,15,17,18,23,20,19,18,19,18,19,20,23,24,22,17,20,21,21,22,25,25,26.0,23,23,19,16,14,13,13,11,16,14,12,14,11,10,8,5,2,1,0,,
2022-03-10 12:00:00,6,0,4,6,8,12,14,18,20,22,20,18,16,12,15,13,14,15,16,14,16,16,15.0,16,17,21,20,23,25,23,17,21,19,18,20,19,18,17,16,12,11,10,7,6,8,9,12,13,16,15,16,17,15,13,15,14,17,18,19,23,25,19,22,21,19,21,21,19,18.0,15,15,17,15,16,18,18,15,21,18,16,13,9,7,5,3,1,0,0,,
2022-03-10 13:00:00,3,0,3,5,9,12,16,19,16,18,21,25,18,15,20,17,13,16,17,17,17,17,18.0,20,21,20,17,21,22,21,18,19,19,15,14,15,12,15,17,13,8,8,7,8,8,11,13,15,15,15,12,16,15,18,15,18,16,14,16,21,23,22,21,22,20,17,16,18,19.0,19,22,21,18,17,14,14,13,18,21,22,21,19,16,2,1,1,0,0,,
2022-03-10 14:00:00,4,0,1,4,5,9,12,13,17,16,17,13,13,14,14,16,18,21,19,20,24,22,23.0,25,23,20,29,30,31,30,32,29,27,25,24,23,21,23,21,20,10,8,8,10,10,11,12,14,17,15,18,18,14,17,18,18,17,18,19,21,20,18,20,21,22,23,25,24,23.0,20,17,18,19,17,16,15,9,13,11,12,11,9,15,10,4,1,0,0,,
2022-03-10 15:00:00,5,0,5,6,8,9,14,16,17,16,16,18,15,14,16,16,17,16,16,17,29,26,24.0,21,22,23,25,23,24,24,23,20,19,21,23,23,23,24,22,22,15,14,15,12,11,8,11,14,13,13,15,23,22,20,18,19,18,20,22,24,25,23,25,29,28,28,28,29,32.0,30,26,24,21,20,20,21,19,22,26,22,18,13,12,4,2,1,1,0,,
