Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉역.중랑우체국,12_중랑역.동부시장,13_중랑교,14_삼육서울병원,15_시조사삼거리,16_떡전교사거리.동대문노인복지관,17_청량리미주아파트.동대문세무서,18_청량리역환승센타,19_청량리.청과물도매시장,20_제기동역.서울약령시,21_용두동사거리.한국의류시험연구원,22_신설동역,23_신설동역1번출구,24_보문동주민센터,25_보문동성당,26_보문역,27_성북구청.성북경찰서,28_삼선동주민센터,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_창덕궁,34_안국역.종로경찰서.서울공예박물관,35_덕성여중고,36_사직동주민센터,37_사직단.어린이도서관,38_이대부고,39_이대부중,40_세브란스병원앞,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_사천교,45_서대문종합사회복지관,46_연가교,47_남가좌현대아파트,48_명지대사거리,49_명지대사거리제일은행앞,50_백련시장,51_홍남교백련시장입구,52_연가교,53_서대문종합사회복지관,54_사천교,55_연희104고지앞.구성산회관,56_서대문우체국,57_연세대앞,58_세브란스병원앞,59_이대후문,60_이대부고,61_사직단,62_서울경찰청.경복궁역,63_경복궁,64_안국역.종로경찰서.인사동,65_창덕궁.우리소리박물관,66_창경궁.서울대학교병원,67_명륜동2가.성균관대입구,68_삼선교.한성대학교.조소앙활동터,69_돈암초교입구,70_삼선동주민센터,71_성북구청.성북경찰서,72_보문역,73_보문동성당,74_보문동주민센터,75_신설동역,76_용두동사거리,77_제기동역.서울약령시,78_청량리수산시장,79_청량리역환승센터,80_서울성심병원,81_휘경동입구,82_삼육서울병원,83_중랑교,84_중랑역.동부시장,85_한샘교회,86_지하철7호선상봉역,87_면목초등학교,88_지하철7호선면목역,89_면목본동주민센터.면목정보도서관,90_면동초등학교,91_면목우체국.녹색병원,92_지하철7호선사가정역,93_면목시장,94_면남초등학교,95_방약국앞,96_중곡초등학교(가상)
2022-03-18 17:00:00,6,12,12,15,18,22,20,25,24,22,26,17,15,18,18,17,17,16,22,25,27,25,22,25,24,28,25,20,24,19,23,31,31,35,33,46,50,41,41,35,34,34,28,28,24,21,18,10,11,10,9,15,17,14,16,18,23,28,38,40,39,30,31,34,39,41,39,34,33,32,33,32,29,28,32,28,29,27,31,33,33,36,34,42,37,36,25,22,23,14,16,14,11,6,3,0
2022-03-18 18:00:00,7,8,12,15,18,21,21,22,23,24,32,27,26,25,24,25,22,24,30,36,41,40,42,40,39,34,25,27,17,20,34,43,47,60,65,68,68,69,67,66,58,52,53,49,42,37,32,17,13,13,14,15,17,17,24,28,39,43,52,53,45,38,48,44,51,38,47,33,34,33,35,35,34,33,47,46,47,44,48,46,43,43,44,41,40,36,34,22,18,15,11,11,8,3,2,1
2022-03-18 19:00:00,4,12,18,17,19,19,16,22,21,26,21,15,12,14,13,14,15,17,18,17,17,22,23,26,23,20,15,26,18,18,19,23,21,22,23,37,37,30,32,31,32,30,29,26,24,21,17,5,4,5,1,6,7,16,16,17,22,20,23,26,26,26,28,29,31,30,26,22,20,21,18,21,16,22,20,20,20,23,31,29,29,44,43,48,43,40,37,34,30,24,20,19,13,6,2,0
2022-03-18 20:00:00,2,8,5,9,12,13,16,20,21,21,20,17,15,11,12,11,7,7,8,11,10,15,19,15,12,16,15,11,12,14,17,16,17,19,22,33,21,30,28,30,22,21,19,23,20,16,13,9,5,9,10,5,11,9,10,9,10,11,13,15,15,16,17,18,18,19,24,22,23,23,27,26,17,16,19,18,17,16,18,18,19,21,19,22,20,21,16,16,15,14,11,9,7,5,0,0
2022-03-18 21:00:00,3,3,4,8,9,8,8,10,8,12,17,14,12,16,12,10,11,10,10,10,12,10,15,16,14,14,12,12,12,13,17,16,17,20,19,31,31,30,27,24,23,23,23,20,19,15,10,8,8,5,6,7,8,8,8,10,14,14,16,16,13,15,13,16,18,22,31,33,32,28,28,24,26,26,27,28,28,27,28,25,25,29,28,24,24,20,19,17,14,12,9,11,9,6,2,0
2022-03-18 22:00:00,1,1,5,4,8,5,6,9,8,11,11,13,10,8,1,6,8,10,10,8,8,11,9,10,9,10,11,7,8,8,20,13,22,23,22,24,17,23,21,22,25,24,22,20,18,13,12,6,5,3,3,3,3,3,10,9,13,18,27,14,12,26,25,29,33,33,34,25,26,20,23,18,18,18,17,21,22,20,20,20,20,17,15,32,30,28,23,17,8,15,7,8,6,5,2,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,6,17,20,21,24,22,21,24,22,8,21,20,18,17,17,14,10,8,4,2,2,1,3,1,2,4,5,7,11,12,13,10,12,9,13,16,16,26,19,18,18,18,18,15,15,18,18,15,16,16,16,17,16,14,14,12,21,16,14,12,12,10,9,5,5,2,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,2,3,3,4,5,6,8,9,9,7,11,10,10,6,9,9,10,7,11,9,10,12,7,7,0,0,13,15,14,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,3,3,2,3,5,6,7,8,9,9,10,9,8,8,7,6,7,7,7,9,8,8,8,9,8,7,7,7,15,16,15,16,14,12,12,13,7,10,8,5,5,6,5,3,4,3,4,3,4,8,9,6,10,9,11,0,9,8,0,9,0,8,0,7,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,2,5,6,6,8,9,10,12,14,15,15,16,17,16,15,13,12,14,13,8,13,14,11,10,10,8,15,6,14,12,5,9,11,4,5,4,0,4,3,3,4,4,4,1,2,0,3,4,4,4,4,7,8,7,9,8,8,8,9,8,7,8,7,8,5,5,7,7,8,4,9,7,3,8,5,4,6,5,7,6,5,4,4,6,4,5,4,5,4,0,0,0,3,2,1,0
2022-03-19 07:00:00,5,5,6,8,9,11,13,14,15,16,17,17,15,14,13,14,11,15,13,13,15,16,11,15,16,16,15,12,12,11,10,11,7,10,5,10,8,9,7,6,3,6,3,4,2,1,6,6,11,12,9,12,13,11,12,12,16,9,9,10,9,9,8,6,6,5,4,6,5,7,9,11,10,9,9,8,8,9,11,11,11,6,11,11,11,9,7,5,6,3,5,5,2,3,2,0
2022-03-19 08:00:00,4,6,10,11,10,10,13,16,16,16,20,16,17,16,19,20,17,19,15,11,10,10,8,10,13,14,15,15,20,21,20,22,19,18,15,14,15,15,12,9,7,6,8,6,6,4,5,5,8,15,16,18,18,15,14,15,16,16,15,14,16,17,14,16,15,11,13,10,9,10,15,14,14,15,13,10,7,5,7,6,6,7,6,11,8,7,9,8,8,6,6,6,3,6,4,0
2022-03-19 09:00:00,4,7,9,11,12,17,17,20,14,20,17,16,16,15,18,15,15,16,13,14,13,11,14,13,12,15,16,20,19,18,18,17,14,11,9,11,12,10,7,8,5,4,4,5,4,2,6,7,9,13,14,16,17,17,17,19,18,17,18,20,20,20,23,20,18,17,15,13,12,12,14,13,18,22,16,14,14,13,9,10,11,10,13,14,13,14,14,15,9,7,6,5,5,2,1,0
2022-03-19 10:00:00,2,7,8,11,13,13,15,16,18,17,22,20,16,13,17,13,15,14,14,14,17,17,14,19,22,22,22,25,25,25,27,26,25,22,22,18,20,21,21,18,13,10,9,8,7,6,6,4,8,9,14,13,14,13,13,12,13,16,22,24,14,13,13,17,8,15,13,9,8,9,12,13,15,16,14,11,12,11,9,8,7,10,9,12,11,12,11,12,14,13,8,9,4,7,0,0
2022-03-19 11:00:00,4,10,12,18,17,18,17,22,23,27,24,20,20,21,22,12,22,20,20,23,22,22,23,23,22,19,18,18,24,20,18,19,18,15,13,16,15,16,21,12,11,11,10,11,11,3,14,11,15,17,18,13,22,14,16,16,14,18,22,22,19,18,13,20,20,21,20,15,16,14,15,15,17,18,20,21,16,12,13,12,11,13,14,15,14,14,13,11,13,12,11,8,6,3,2,0
2022-03-19 12:00:00,3,6,16,19,19,21,20,21,21,22,24,22,21,20,19,19,19,17,16,18,18,19,19,23,25,21,17,19,19,18,18,19,15,17,17,17,19,20,15,17,13,12,11,9,7,7,7,7,9,11,10,12,14,22,20,22,22,19,40,42,41,31,30,21,17,16,18,19,19,20,18,20,19,17,17,16,15,18,22,21,13,16,15,21,16,18,19,17,13,11,9,7,5,4,0,0
2022-03-19 13:00:00,7,10,12,9,12,16,22,25,24,24,30,28,27,22,26,25,26,27,24,26,27,25,27,28,21,27,25,23,22,21,22,21,18,21,20,17,20,19,20,17,15,13,9,10,11,10,9,10,10,8,10,11,12,15,18,23,25,17,28,29,24,20,23,18,20,14,16,13,14,17,16,16,18,19,19,20,21,22,25,21,22,24,23,18,16,15,13,11,11,10,7,5,4,3,1,0
2022-03-19 14:00:00,5,8,10,10,12,16,17,23,18,25,23,22,22,22,21,24,22,23,26,26,23,25,24,22,21,22,27,26,24,24,31,22,31,30,28,30,24,26,26,26,27,26,20,11,5,8,6,5,8,10,11,13,10,12,13,15,19,22,24,28,27,25,24,24,25,24,17,18,18,19,20,20,24,27,25,21,20,18,23,22,21,18,18,21,19,16,14,14,10,8,9,8,7,3,1,0
2022-03-19 15:00:00,3,6,8,11,12,9,14,21,20,19,19,15,13,13,15,15,15,16,22,23,24,24,26,26,22,21,22,19,23,23,28,28,26,25,28,28,20,23,23,22,21,18,19,14,11,10,15,17,14,15,10,16,17,15,14,16,20,21,23,24,26,25,27,28,28,24,29,27,23,23,28,24,28,29,25,24,18,13,20,21,22,22,20,22,20,19,17,13,13,12,12,11,13,11,5,0
2022-03-19 16:00:00,2,5,6,7,12,16,15,20,21,20,19,18,18,18,18,11,17,17,23,24,26,22,27,28,23,23,21,18,22,23,27,24,28,22,21,33,31,28,26,21,20,16,16,18,17,12,8,6,9,8,9,11,13,16,18,20,22,23,24,24,22,25,23,25,27,26,21,26,26,24,26,27,26,27,30,26,28,26,23,22,25,25,24,24,24,21,17,15,13,11,8,6,4,3,2,0
2022-03-19 17:00:00,3,8,10,13,16,17,17,19,19,18,18,21,18,21,23,22,21,23,25,27,25,28,29,31,32,35,30,22,20,18,22,21,22,25,27,32,34,33,32,31,32,26,22,18,16,12,11,8,6,7,5,9,7,8,10,15,14,16,22,23,19,21,23,22,24,23,27,20,21,21,23,22,22,19,26,26,26,25,29,29,29,31,31,33,34,31,25,22,24,20,17,15,8,3,2,0
2022-03-19 18:00:00,8,10,11,9,15,13,14,22,24,25,22,18,18,17,13,17,13,19,25,29,28,28,28,27,25,26,20,17,18,14,16,15,21,20,27,29,34,31,27,20,20,19,15,18,10,16,15,11,8,7,6,7,9,15,16,16,18,20,21,23,22,22,24,24,31,24,23,23,22,21,25,24,24,22,24,20,22,24,28,27,24,24,24,26,22,21,19,19,18,14,9,8,6,5,1,0
2022-03-19 19:00:00,3,6,5,8,9,9,9,15,16,15,15,13,11,10,7,6,8,14,15,16,9,15,14,21,20,21,18,19,15,14,14,4,14,18,22,24,21,21,19,20,20,17,14,11,12,13,9,7,7,7,0,4,5,7,12,11,10,9,12,9,11,12,15,20,21,28,35,29,28,28,26,24,25,23,21,21,24,24,32,31,31,26,24,25,22,23,22,15,13,11,9,10,8,6,3,0
2022-03-19 20:00:00,2,4,5,4,6,7,5,8,9,10,10,8,7,6,5,5,3,9,10,9,5,10,13,11,10,11,9,9,16,16,19,18,16,15,15,18,21,21,22,21,18,16,16,15,13,11,8,7,6,6,8,4,6,8,9,8,10,11,12,11,12,14,10,13,16,22,27,23,22,20,18,17,16,15,15,14,13,15,18,17,15,14,14,19,16,14,13,11,10,9,8,9,8,4,0,0
2022-03-19 21:00:00,2,2,6,5,8,8,7,11,10,11,9,12,10,9,8,8,9,9,9,10,13,15,18,18,16,12,11,13,17,16,18,17,19,21,20,20,22,20,19,14,17,16,13,11,9,10,6,5,3,5,3,3,0,6,8,9,10,11,12,14,13,13,15,20,21,20,30,35,36,38,40,38,37,36,34,32,31,29,24,23,23,22,23,22,17,16,12,12,10,6,5,5,4,2,1,0
2022-03-19 22:00:00,1,2,1,2,4,8,0,9,0,10,12,9,7,9,8,8,8,7,8,7,8,9,12,12,9,13,12,12,12,13,22,22,20,20,22,29,30,27,20,27,27,25,22,17,15,15,13,6,4,3,4,5,3,7,9,12,16,17,20,10,14,20,21,21,21,21,23,19,18,21,18,15,15,16,13,12,11,10,18,18,17,15,16,15,12,15,8,13,11,10,8,6,4,3,1,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,3,2,4,7,8,7,8,10,8,13,15,21,13,7,11,14,13,12,12,9,9,7,4,6,8,2,6,3,4,5,7,10,11,15,10,15,14,11,16,14,12,26,24,8,25,25,22,21,20,14,15,14,14,17,18,16,17,19,21,20,18,17,15,15,12,5,12,9,5,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,3,3,3,2,4,5,6,5,6,7,2,6,5,5,6,0,4,3,4,5,6,0,5,4,0,6,4,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,2,4,2,4,4,7,5,6,7,5,6,6,7,5,7,5,5,3,0,3,4,4,4,0,5,7,5,5,6,5,8,8,0,8,6,5,4,6,5,2,2,2,1,0,0,2,1,2,5,6,1,0,4,3,5,3,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,2,2,4,5,7,5,7,7,8,10,8,9,7,8,4,9,7,9,5,4,5,3,12,6,3,13,9,8,7,6,8,6,6,2,4,4,5,7,6,8,5,6,7,4,0,0,2,2,3,6,0,5,0,5,7,7,6,10,9,8,8,4,7,6,7,2,6,6,7,9,8,9,8,2,3,6,4,4,4,0,2,4,3,6,5,5,0,1,3,0,0,2,1,0,0,0
2022-03-20 07:00:00,1,4,5,2,4,6,9,5,7,9,11,9,10,9,8,9,8,7,7,3,6,5,6,5,5,7,6,6,9,7,6,11,9,8,8,5,5,5,3,4,3,2,3,2,0,0,2,2,5,4,5,6,6,7,6,6,8,5,9,9,6,5,4,4,0,2,5,4,2,5,6,7,8,5,6,3,5,4,5,6,3,3,2,4,3,2,1,3,2,2,0,3,1,2,1,0
2022-03-20 08:00:00,3,5,6,5,7,6,9,11,11,12,14,15,13,12,13,14,10,12,10,10,8,8,9,8,10,7,6,7,10,11,9,6,11,8,6,6,6,7,6,3,4,3,2,3,4,2,5,4,5,8,9,9,8,11,12,8,12,6,7,13,10,8,8,9,8,7,8,7,6,8,9,9,11,8,10,9,7,5,7,7,6,4,5,7,6,4,3,5,6,5,4,2,1,0,0,0
2022-03-20 09:00:00,1,5,6,7,9,10,12,17,17,15,17,20,20,21,19,18,15,17,14,17,16,15,11,13,13,13,12,13,17,19,19,8,7,8,5,8,8,8,6,6,5,4,5,7,6,2,3,3,7,10,12,13,13,13,12,13,15,13,12,14,13,13,9,10,11,10,10,9,11,14,18,12,17,17,13,12,10,11,11,6,9,10,10,10,8,6,8,9,8,6,6,6,5,3,1,0
2022-03-20 10:00:00,3,5,7,9,10,13,17,19,20,22,24,29,26,22,22,20,17,18,19,20,17,18,20,21,23,22,22,21,22,20,23,24,23,22,19,16,15,15,13,10,8,8,7,5,4,3,5,6,9,12,14,16,15,17,19,20,20,18,19,19,17,16,14,12,10,9,14,13,10,14,16,18,20,20,18,18,16,13,15,12,15,15,8,20,18,16,14,11,8,10,9,2,8,6,3,0
2022-03-20 11:00:00,2,5,6,11,18,20,21,20,19,17,16,16,15,19,17,20,19,19,22,21,20,17,18,18,17,17,17,16,23,19,21,22,19,13,16,18,17,13,9,7,6,4,4,6,3,4,3,3,6,10,8,7,13,12,14,13,18,19,21,22,20,21,16,15,11,11,17,16,10,17,18,20,22,20,19,20,14,15,12,9,12,13,17,18,19,17,16,15,13,12,13,8,6,5,3,0
2022-03-20 12:00:00,6,8,10,10,13,15,20,29,24,32,36,35,35,36,21,18,32,33,36,43,39,37,34,29,27,21,20,26,30,31,35,33,30,25,27,26,20,18,24,23,21,19,13,7,6,4,8,7,9,12,13,13,16,18,21,25,22,19,23,24,22,21,20,16,15,14,12,17,19,22,26,24,14,28,23,21,14,14,15,16,14,16,18,20,16,18,14,15,14,11,9,7,6,3,0,0
2022-03-20 13:00:00,4,7,6,9,13,16,13,23,24,25,23,24,20,18,18,24,23,21,23,23,23,27,28,31,30,35,37,39,37,34,34,31,25,25,24,27,32,25,23,21,18,17,15,12,11,9,7,7,10,11,15,15,15,18,21,25,29,27,28,31,27,21,18,16,17,16,12,16,11,17,20,22,21,22,23,21,20,16,18,16,18,19,18,21,19,15,14,13,9,10,9,7,4,2,1,0
2022-03-20 14:00:00,4,9,7,11,21,22,23,24,20,25,24,23,24,23,22,23,20,19,24,25,23,24,24,26,22,27,25,24,26,24,23,25,24,24,25,24,26,17,16,14,16,14,12,12,10,9,9,8,10,13,17,20,22,25,27,30,31,32,35,40,39,38,32,29,30,24,25,38,16,39,20,21,22,23,23,24,22,22,18,19,17,18,18,20,18,16,14,13,13,15,10,7,5,4,1,0
2022-03-20 15:00:00,3,5,7,12,11,13,14,17,15,17,20,19,17,17,16,14,17,17,22,23,25,23,21,23,21,22,23,22,27,28,29,26,26,28,27,27,26,27,25,23,24,23,23,19,18,5,17,9,7,10,9,12,13,19,17,15,20,19,20,21,21,27,23,24,26,23,20,25,26,36,35,32,34,26,39,33,31,30,27,26,28,29,30,33,29,34,30,23,19,16,13,9,5,3,2,0
2022-03-20 16:00:00,4,7,9,10,9,13,12,18,21,21,25,22,21,24,24,23,19,22,26,27,24,26,25,24,23,25,28,25,23,21,22,26,25,31,37,30,30,24,26,30,31,29,23,17,13,16,13,6,4,8,7,8,5,13,15,17,19,18,23,26,27,28,24,23,26,25,28,25,24,28,33,31,33,32,30,25,22,21,30,29,26,29,30,29,26,23,21,20,17,15,13,12,9,5,1,0
2022-03-20 17:00:00,3,3,6,7,8,10,10,14,13,12,13,12,11,12,12,10,9,14,13,16,13,15,23,22,18,24,17,17,17,19,15,18,23,20,23,37,37,36,35,30,28,24,19,19,16,15,13,6,10,12,13,12,13,11,12,11,15,16,16,17,16,20,23,27,33,30,27,23,22,21,16,17,17,19,22,19,19,18,28,25,31,29,26,24,22,19,17,17,8,14,11,8,4,3,2,0
2022-03-20 18:00:00,2,4,3,7,9,9,10,11,13,17,17,14,12,11,11,11,10,14,21,22,15,20,25,20,18,19,18,13,16,18,19,22,18,28,28,27,29,28,27,20,19,18,16,13,12,10,9,8,4,7,8,7,6,8,9,10,10,12,13,14,13,17,18,27,31,31,32,31,30,26,26,25,17,23,23,22,21,21,27,27,27,26,22,22,21,23,20,18,11,11,8,6,6,5,4,0
2022-03-20 19:00:00,1,2,4,6,7,8,9,9,8,14,14,12,7,12,10,11,9,14,11,14,9,14,17,13,12,13,11,10,10,8,9,7,12,13,18,20,16,18,17,17,17,15,13,12,10,8,5,5,4,3,3,4,4,5,8,9,12,13,9,14,12,17,19,19,22,23,24,21,18,21,19,21,19,17,17,18,20,21,21,21,18,20,18,16,14,18,14,18,17,14,10,6,5,3,4,0
2022-03-20 20:00:00,0,2,3,5,7,8,9,12,13,15,14,12,10,9,5,8,8,11,8,10,10,11,12,13,12,11,14,12,11,13,11,10,16,18,14,25,22,21,13,21,17,13,13,12,11,9,7,4,3,3,4,3,4,4,5,6,9,8,6,8,6,9,18,18,21,23,30,25,24,27,26,21,13,20,24,21,19,20,20,14,14,15,12,14,12,13,11,10,12,10,6,5,4,2,1,0
2022-03-20 21:00:00,1,3,5,4,7,9,8,8,6,8,11,11,10,8,9,8,6,10,10,11,12,13,14,13,11,13,12,12,12,12,16,17,17,23,24,28,18,26,25,20,15,14,10,10,4,6,5,3,3,5,6,8,10,10,10,7,16,13,15,14,8,16,13,17,14,14,19,17,10,15,15,14,13,14,15,12,16,13,13,12,10,12,8,9,8,8,9,8,7,5,3,3,2,2,2,0
2022-03-20 22:00:00,2,1,3,3,4,7,6,4,4,5,7,7,6,4,6,6,0,10,4,7,9,8,7,7,6,8,9,11,11,12,12,5,13,15,16,24,23,22,21,20,17,18,15,14,13,10,8,5,5,3,2,2,2,3,4,5,10,11,11,10,8,15,4,15,16,19,19,13,14,20,13,16,15,14,13,14,13,12,12,11,12,12,11,14,11,13,12,8,8,11,10,7,3,2,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,5,4,5,3,4,8,9,10,11,10,9,4,9,8,8,8,6,8,13,13,11,7,5,2,5,0,0,1,2,7,8,16,18,20,6,18,16,2,4,15,7,17,16,15,11,9,12,11,9,9,8,7,6,9,8,9,8,5,7,8,10,9,10,9,7,3,4,2,3,2,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,5,6,8,6,12,13,10,13,15,16,15,21,19,13,14,16,15,15,12,12,11,0,14,15,12,17,16,16,22,21,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,3,5,5,5,7,11,13,15,14,12,10,10,11,8,6,7,12,12,10,9,12,11,9,5,10,11,9,14,17,15,16,17,15,15,17,16,15,14,9,6,9,10,10,3,3,2,4,4,7,11,13,9,10,13,13,12,10,12,7,6,8,7,7,4,3,6,0,7,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,3,6,7,9,11,13,16,20,21,20,21,23,20,14,15,22,24,19,19,19,17,18,19,20,19,17,15,16,20,18,20,14,18,11,12,15,15,11,7,5,6,6,6,3,2,0,9,11,12,13,15,20,23,28,30,29,18,16,17,17,18,19,18,16,12,7,8,8,7,8,12,10,8,8,7,7,5,5,3,2,3,5,6,8,7,6,5,2,0,2,4,3,2,0,0,0
