Unnamed: 0,1_국민대앞,2_청덕초등학교,3_북악중학교,4_봉국사,5_정릉2동주민센터,6_숭덕초교,7_정릉길음시장,8_돈암동삼성아파트입구,9_돈암1동주민센터,10_종암사거리,11_종암경찰서,12_종암동주민센터,13_숭례초교,14_고려대역.고대앞삼거리,15_홍파초등학교,16_제기동주민센터.서울약령시앞,17_청량리수산시장,18_청량리역환승센터,19_서울성심병원,20_휘경동입구,21_삼육서울병원,22_중랑교,23_서울우유앞,24_신성은하수아파트,25_면목2동한신아파트,26_면목5동,27_동서그랜드맨션,28_하나은행면목지점,29_면목복개천,30_지하철7호선면목역,31_농협앞,32_혜원여중고후문,33_서일대학교,34_용마문화복지센터,35_용마문화복지센터,36_서일대학교,37_혜원여중고후문,38_농협앞,39_면목역,40_면목복개천,41_하나은행면목지점,42_동서그랜드맨션,43_면목5동,44_면목2동한신아파트,45_신성은하수아파트,46_서울우유앞,47_중랑교,48_삼육서울병원,49_시조사삼거리,50_떡전교사거리.동대문노인복지관,51_청량리미주아파트.동대문세무서,52_청량리역환승센타,53_경동시장앞,54_홍파초등학교,55_제기동한신아파트앞,56_고려대역.고대앞삼거리,57_숭례초등학교,58_종암동주민센터,59_종암경찰서,60_돈암1동주민센터,61_길음역,62_길음뉴타운10단지.라온유아파트,63_숭덕초교,64_정릉2동주민센터,65_봉국사,66_고려대사범대학부속고등학교,67_청덕초교,68_국민대앞,11_종암사거리입구,59_종암사거리입구
2022-03-29 08:00:00,5,8,14,16,16,21,28,25,26,25,,32,29,21,21,19,17,19,17,16,19,15,20,22,25,25,27,26,22,28,22,17,12,1,4,9,26,27,15,15,20,31,34,42,50,55,50,55,53,50,46,26,22,22,21,26,25,30,,22,33,32,32,41,39,22,17,0,31.0,33.0
2022-03-29 09:00:00,2,6,7,7,11,12,13,12,13,12,,16,18,19,18,17,15,16,14,16,16,15,15,16,17,16,16,17,16,38,37,22,24,1,2,5,8,9,8,9,10,11,16,19,21,22,21,18,20,22,22,18,16,17,12,16,17,17,,17,24,23,22,20,19,18,14,0,14.0,20.0
2022-03-29 10:00:00,4,5,6,0,8,8,11,11,13,12,,16,16,15,14,11,11,8,7,10,7,6,8,8,9,8,9,7,6,12,2,7,1,0,3,3,6,5,6,8,10,11,12,14,14,15,16,16,14,13,12,10,12,9,11,12,11,11,,10,13,9,12,14,10,11,16,0,14.0,9.0
2022-03-29 11:00:00,9,4,6,0,8,9,12,13,12,12,,15,17,15,10,7,6,9,10,9,10,9,7,9,9,7,6,7,6,7,5,4,1,0,2,3,6,6,5,6,8,9,10,8,9,14,16,18,8,18,18,17,15,14,13,13,13,11,,8,13,12,11,11,12,10,9,0,13.0,13.0
2022-03-29 12:00:00,10,11,15,0,12,14,15,17,15,13,,15,22,22,14,18,15,13,12,12,12,14,13,15,14,12,9,9,8,8,7,4,3,0,22,24,27,13,11,12,12,15,14,16,17,17,17,17,16,15,15,14,18,0,15,16,15,13,,13,25,17,24,25,24,23,22,0,14.0,14.0
2022-03-29 13:00:00,7,10,11,15,16,10,14,13,13,14,,18,17,18,17,15,14,12,9,8,10,9,12,10,12,13,8,7,6,11,9,7,5,0,2,8,11,13,9,8,13,14,9,19,18,17,18,16,13,18,17,12,16,18,15,16,15,16,,14,22,21,18,16,14,11,17,0,15.0,15.0
2022-03-29 14:00:00,10,13,21,5,18,18,18,13,6,8,,15,17,16,14,13,10,13,14,12,13,9,11,11,7,10,10,5,7,9,5,7,3,0,19,3,7,5,6,10,9,10,12,10,9,10,10,11,9,12,10,10,17,15,16,16,17,15,,14,19,13,14,12,14,10,6,0,14.0,15.0
2022-03-29 15:00:00,15,16,16,0,15,17,16,11,11,12,,12,13,15,16,14,10,13,10,12,15,12,13,8,10,8,4,4,2,4,2,3,2,0,30,31,32,27,11,10,10,11,7,12,7,13,10,9,7,8,9,14,18,17,16,15,16,13,,10,12,11,10,10,7,6,4,0,11.0,16.0
2022-03-29 16:00:00,26,29,39,38,34,27,24,17,18,17,,19,21,20,18,21,20,19,13,18,21,25,17,16,17,15,14,18,6,14,10,9,5,0,20,24,28,31,16,16,15,18,12,19,10,18,19,18,19,18,17,26,32,29,24,20,24,21,,16,18,14,15,10,9,7,4,0,16.0,18.0
2022-03-29 17:00:00,23,32,27,25,27,27,27,26,25,24,,22,23,22,20,21,22,24,23,21,20,18,27,24,21,18,15,13,12,24,22,16,6,0,17,24,27,26,10,12,11,12,11,12,14,14,12,15,15,18,18,19,23,26,25,26,27,25,,20,19,16,11,10,9,6,4,0,24.0,24.0
2022-03-29 18:00:00,19,30,36,35,40,34,35,31,22,28,,22,24,23,25,27,27,33,32,28,32,31,27,25,21,20,17,15,12,18,12,4,3,2,4,7,16,13,11,17,15,16,20,18,19,29,28,29,27,25,24,29,31,32,31,33,27,25,,15,18,15,11,10,8,6,2,0,25.0,22.0
2022-03-29 19:00:00,9,13,17,17,17,19,16,20,24,20,,16,15,14,13,16,19,25,26,25,23,25,25,21,19,14,12,13,12,20,19,13,5,1,2,6,8,8,9,17,18,17,15,12,13,13,11,9,8,9,11,18,24,18,23,24,22,19,,17,20,16,15,11,6,6,2,0,18.0,20.0
2022-03-29 20:00:00,14,11,12,0,12,11,12,13,13,12,,8,8,7,8,5,8,16,16,15,17,18,16,14,11,7,8,5,4,14,9,5,2,0,6,5,8,9,8,10,11,10,11,9,7,7,8,6,5,6,7,13,16,11,14,14,11,14,,8,13,12,9,6,5,4,1,0,10.0,14.0
2022-03-29 21:00:00,10,16,13,0,17,16,17,12,13,11,,8,10,9,9,9,9,13,15,14,13,15,13,10,9,11,10,8,2,11,9,3,1,0,17,19,5,19,4,9,8,8,5,4,5,7,6,7,10,8,8,14,10,13,10,12,9,10,,13,12,9,9,8,6,3,1,0,10.0,7.0
2022-03-29 22:00:00,4,6,8,6,7,7,7,11,13,13,,13,13,14,16,3,15,25,26,25,26,27,25,21,11,20,16,13,11,15,13,7,3,0,13,37,12,6,13,15,9,8,12,5,11,5,6,9,8,7,10,14,11,12,10,16,13,7,,6,13,10,8,7,6,4,0,0,14.0,7.0
2022-03-29 23:00:00,2,3,5,6,7,0,6,8,9,1,,6,8,7,0,0,6,14,13,12,9,10,7,9,6,4,3,2,2,8,1,1,0,0,1,2,3,4,6,10,7,6,6,5,4,5,4,4,0,5,2,9,10,9,6,8,7,5,,7,8,5,9,8,6,3,0,0,8.0,8.0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 04:00:00,0,2,5,4,0,0,5,0,6,4,,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,2,0,8,10,11,12,0,11,11,10,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6.0,0.0
2022-03-30 05:00:00,1,1,2,1,6,7,5,7,8,7,,6,9,7,8,7,9,12,14,15,7,13,13,9,8,14,15,14,11,7,4,1,0,0,1,4,10,12,6,4,7,5,7,8,3,7,7,6,0,9,8,7,13,8,9,13,11,8,,6,4,3,3,7,2,4,1,0,10.0,8.0
2022-03-30 06:00:00,4,4,5,0,6,5,5,7,3,2,,12,10,7,6,4,9,8,7,10,12,11,11,8,12,13,16,15,12,6,3,2,1,0,1,3,9,11,5,4,8,11,11,13,14,16,15,16,8,9,12,10,10,9,10,7,9,9,,6,5,5,4,5,6,1,1,0,10.0,9.0
2022-03-30 07:00:00,3,5,11,15,23,24,29,24,28,28,,37,38,16,15,16,12,15,16,15,15,14,8,9,14,12,25,35,29,9,6,2,1,0,6,13,16,15,12,8,19,22,27,38,39,43,36,33,30,30,28,22,22,17,11,16,9,11,,11,14,19,21,32,33,13,3,0,27.0,14.0
2022-03-30 08:00:00,3,7,10,13,18,21,27,25,25,24,,27,36,28,27,26,24,23,23,26,24,23,21,24,28,27,35,38,31,44,39,31,14,4,4,7,36,34,10,15,25,34,38,45,52,55,49,45,46,41,38,27,28,30,30,35,39,42,,36,45,43,42,40,30,32,22,0,27.0,44.0
2022-03-30 09:00:00,3,4,7,7,10,17,15,13,11,10,,14,15,16,15,15,12,8,8,7,8,7,7,7,9,9,10,11,10,8,7,4,2,1,2,4,15,15,6,7,10,12,15,20,22,24,25,22,20,22,19,16,16,15,16,17,15,15,,16,31,31,29,30,29,30,20,0,14.0,17.0
2022-03-30 10:00:00,5,8,6,0,9,11,11,17,20,18,,21,22,22,21,20,15,15,7,7,14,12,0,8,11,9,11,11,7,24,22,20,5,0,8,11,12,14,7,8,8,9,10,12,13,12,14,17,16,15,13,10,14,13,17,16,14,10,,6,18,15,13,12,11,8,9,0,19.0,12.0
2022-03-30 11:00:00,4,6,10,9,6,12,13,11,11,10,,14,15,13,14,13,14,10,6,9,8,10,11,12,14,11,4,5,4,6,5,3,1,0,10,12,7,13,8,8,10,14,15,12,15,14,13,15,12,15,12,11,17,14,13,16,18,16,,14,16,17,12,11,8,15,13,0,14.0,17.0
2022-03-30 12:00:00,5,8,11,12,13,9,11,14,6,15,,15,14,13,13,14,13,13,11,10,11,12,13,14,13,13,14,15,11,6,4,2,2,0,5,11,15,10,7,8,12,13,15,15,15,17,18,19,18,19,14,12,13,14,13,14,13,12,,9,16,16,16,14,15,17,15,0,10.0,14.0
2022-03-30 13:00:00,16,21,24,5,8,23,23,16,16,9,,11,10,10,14,12,12,16,15,13,15,15,16,11,11,13,13,7,14,13,8,6,7,0,4,11,4,11,5,8,9,10,12,13,11,13,15,13,11,11,13,12,20,17,16,17,15,14,,10,13,9,13,13,14,11,8,0,12.0,13.0
2022-03-30 14:00:00,12,18,14,11,20,20,22,16,3,11,,14,19,15,10,18,12,15,8,15,13,14,12,12,12,9,11,9,6,4,4,2,1,0,8,10,5,9,7,8,8,8,9,9,8,9,14,12,8,9,8,11,16,15,15,17,17,15,,11,10,9,7,9,10,9,6,0,12.0,13.0
2022-03-30 15:00:00,18,29,39,40,42,42,42,15,14,14,,15,16,16,19,16,12,14,14,13,16,21,18,17,16,15,14,8,12,8,7,2,1,0,6,10,15,13,14,10,15,13,11,12,14,10,9,11,9,9,10,16,21,23,15,20,23,20,,18,14,11,8,9,8,7,5,0,14.0,19.0
2022-03-30 16:00:00,19,23,25,20,23,24,23,19,17,16,,11,12,16,16,15,15,22,21,21,18,19,22,21,18,15,16,12,12,22,19,16,10,1,21,25,22,21,12,13,16,15,13,13,14,14,14,18,19,19,19,22,23,23,22,20,20,18,,18,16,10,12,10,7,6,5,0,13.0,22.0
2022-03-30 17:00:00,30,36,40,40,33,35,37,29,31,28,,31,31,27,19,28,29,31,30,27,26,27,14,16,13,14,15,13,8,18,14,9,4,0,19,22,24,25,12,19,21,26,26,25,22,15,20,23,24,24,21,26,26,26,26,30,26,26,,20,26,16,14,14,8,8,5,0,31.0,28.0
2022-03-30 18:00:00,20,23,26,0,28,28,28,28,28,29,,35,35,35,38,38,42,47,44,43,38,34,32,32,28,25,27,24,17,25,24,11,6,1,3,7,13,12,8,16,14,16,16,19,17,19,18,16,17,21,19,31,38,35,35,35,32,25,,18,20,17,14,12,11,7,2,0,34.0,20.0
2022-03-30 19:00:00,5,9,12,8,11,10,9,9,10,5,,10,14,14,16,15,16,25,26,23,26,25,31,28,20,17,15,16,13,25,20,9,6,1,14,16,17,17,9,18,18,17,14,12,13,12,13,12,11,12,8,23,23,23,22,24,22,18,,12,17,14,12,10,9,4,2,0,11.0,17.0
2022-03-30 20:00:00,6,10,9,0,10,11,13,12,11,8,,12,10,10,11,9,9,14,13,12,15,14,14,12,11,9,7,7,6,7,6,5,1,0,4,4,5,4,7,10,11,8,8,8,6,7,6,7,8,6,5,13,15,13,12,15,13,8,,5,18,15,13,9,6,5,0,0,10.0,8.0
2022-03-30 21:00:00,6,8,11,10,9,11,12,16,17,15,,11,11,10,9,8,7,12,13,9,11,12,13,11,11,10,9,4,3,9,5,5,2,0,11,21,5,20,4,8,12,11,12,10,2,7,6,7,6,6,5,13,6,11,3,9,12,11,,9,14,10,8,9,3,4,0,0,12.0,10.0
2022-03-30 22:00:00,6,7,8,9,10,6,11,24,12,21,,12,12,10,9,9,8,13,13,12,11,11,11,9,8,7,6,8,6,9,9,7,3,0,18,31,3,32,10,12,12,6,11,4,5,3,10,11,10,12,9,11,12,8,11,12,15,13,,7,11,10,9,6,4,3,1,0,14.0,13.0
2022-03-30 23:00:00,1,2,7,0,6,7,5,6,0,7,,8,12,10,9,0,8,10,8,7,9,10,9,8,6,7,5,3,6,14,11,6,0,0,0,2,2,4,4,7,6,9,6,6,3,7,2,6,5,6,5,7,6,6,3,8,8,5,,8,10,8,6,6,4,2,0,0,7.0,9.0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-31 04:00:00,0,2,4,2,3,0,6,7,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,0,0,5,9,10,11,12,10,8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4.0,0.0
2022-03-31 05:00:00,1,1,3,3,4,5,6,8,8,3,,13,12,9,7,13,10,11,10,9,9,3,8,7,10,12,13,14,13,7,5,1,0,0,1,3,6,6,6,7,8,6,9,11,10,11,11,10,0,9,10,7,12,9,15,14,12,8,,6,6,3,2,0,0,2,1,0,11.0,8.0
2022-03-31 06:00:00,2,3,4,0,6,7,6,7,8,7,,12,12,8,14,12,10,11,10,8,12,13,12,12,14,13,14,13,12,6,5,3,0,0,1,2,8,7,4,4,6,7,10,14,9,15,14,14,15,11,11,10,8,9,0,8,7,6,,7,7,6,6,4,3,2,1,0,9.0,8.0
2022-03-31 07:00:00,3,5,14,15,21,22,22,16,16,15,,29,23,15,15,13,12,15,16,15,13,14,11,7,14,12,19,27,27,13,10,3,2,0,4,12,18,19,10,12,18,24,28,35,41,39,38,35,36,26,22,17,16,15,15,14,11,17,,15,18,20,27,32,31,14,2,0,23.0,20.0
2022-03-31 08:00:00,4,11,15,7,23,28,36,33,34,32,,32,30,25,24,22,19,18,19,18,19,21,19,21,25,24,27,37,35,27,22,21,17,5,3,8,39,36,12,15,23,31,34,42,44,57,47,43,41,37,34,23,23,26,26,26,27,31,,28,38,36,33,35,25,28,20,0,34.0,29.0
2022-03-31 09:00:00,3,8,10,7,12,14,19,17,15,13,,14,16,17,17,15,17,13,14,12,12,14,14,15,15,14,18,19,18,27,25,24,12,3,2,5,16,14,6,8,11,12,15,17,17,19,17,20,16,25,20,17,16,17,17,13,14,14,,11,17,18,16,16,16,16,12,0,15.0,13.0
2022-03-31 10:00:00,3,4,6,4,7,8,10,14,10,11,,17,19,20,18,18,13,10,10,9,6,5,7,6,7,9,8,6,5,6,4,3,2,1,2,2,4,5,5,7,10,11,9,11,12,11,14,14,8,10,9,13,15,14,12,14,11,12,,12,18,18,19,19,18,16,12,0,13.0,13.0
2022-03-31 11:00:00,6,4,4,5,7,10,11,15,16,14,,14,9,13,10,9,12,14,15,11,8,8,9,9,7,8,6,7,5,2,1,0,0,0,7,6,9,11,5,5,4,9,8,10,7,9,13,12,12,13,8,11,13,15,14,14,16,13,,14,20,22,20,19,20,17,14,0,15.0,17.0
2022-03-31 12:00:00,10,14,17,9,15,15,16,15,16,17,,17,18,18,20,18,13,15,12,13,11,17,15,14,13,12,10,9,7,6,5,4,3,0,11,13,19,20,8,9,10,13,16,18,12,17,17,19,21,19,18,21,24,22,21,20,14,19,,17,20,19,18,15,15,13,10,0,17.0,19.0
2022-03-31 13:00:00,8,8,10,11,12,12,16,12,11,11,,12,13,13,14,15,15,12,12,11,9,10,12,11,9,8,8,8,5,7,5,4,1,0,10,15,16,15,7,10,16,21,10,18,9,17,16,12,13,13,11,11,18,16,15,17,17,15,,14,20,13,20,19,10,16,12,0,12.0,14.0
2022-03-31 14:00:00,8,9,16,0,14,14,14,16,17,16,,10,10,9,9,9,10,14,12,13,12,12,13,14,5,11,10,8,6,8,6,3,2,0,8,10,13,15,8,7,9,9,9,11,10,10,10,12,13,9,14,14,17,16,15,16,15,13,,11,10,9,8,7,4,8,5,0,11.0,13.0
2022-03-31 15:00:00,14,15,19,13,19,21,22,18,14,16,,12,13,13,13,13,10,21,20,11,20,19,16,14,10,9,8,8,5,5,3,1,1,0,35,43,45,42,13,14,13,15,16,17,16,12,12,12,11,13,11,14,19,21,19,16,16,12,,14,20,14,19,18,7,17,13,0,15.0,16.0
2022-03-31 16:00:00,21,28,50,48,40,24,21,17,16,15,,15,17,16,15,14,14,21,19,19,20,20,19,19,19,18,12,12,8,11,8,6,2,0,25,30,32,35,17,15,16,17,12,13,14,15,16,17,16,18,15,19,30,31,29,28,33,33,,20,17,14,13,10,9,8,6,0,15.0,28.0
2022-03-31 17:00:00,36,38,41,42,43,38,41,30,28,26,,26,27,28,29,24,26,30,26,25,23,23,21,20,17,14,16,15,10,28,25,17,3,1,4,9,13,22,11,12,15,16,15,12,13,15,15,15,13,11,17,22,27,29,26,28,25,23,,18,24,22,18,15,13,9,4,0,25.0,22.0
2022-03-31 18:00:00,34,41,47,10,45,30,29,25,24,22,,25,25,28,18,28,30,42,39,38,36,36,33,31,28,22,24,25,20,30,24,12,4,0,5,9,12,13,7,18,12,14,12,13,14,16,14,16,17,19,16,24,27,27,27,37,29,22,,20,22,18,17,14,12,10,5,0,23.0,23.0
2022-03-31 19:00:00,10,13,15,0,15,12,13,14,15,14,,18,20,20,8,19,21,32,29,28,27,29,35,37,31,27,23,21,15,21,20,8,4,1,10,9,21,20,17,22,22,20,17,18,11,16,17,15,8,15,13,16,13,14,13,18,26,21,,18,28,22,16,13,9,5,2,0,16.0,22.0
2022-03-31 20:00:00,7,9,12,11,12,11,8,10,8,7,,11,11,10,7,9,8,15,18,15,15,19,19,17,15,11,11,8,8,8,17,12,4,0,4,12,13,7,8,11,12,11,9,8,7,7,7,8,9,6,10,16,14,13,13,15,13,9,,8,13,9,8,6,5,4,0,0,11.0,10.0
2022-03-31 21:00:00,13,15,16,9,15,12,14,10,9,8,,12,11,11,12,13,8,15,13,11,13,14,15,10,13,9,7,6,2,9,7,4,2,0,9,10,7,11,6,7,8,5,4,7,6,8,8,7,8,10,11,17,18,18,17,9,18,16,,13,15,12,10,6,5,3,0,0,10.0,15.0
2022-03-31 22:00:00,5,5,7,0,8,9,7,12,15,13,,9,9,7,6,6,7,16,17,15,16,18,17,13,12,11,8,7,8,11,10,6,3,0,14,16,12,15,8,8,9,8,5,7,6,6,7,12,0,10,11,16,12,14,12,13,10,11,,8,18,12,10,11,12,4,1,0,10.0,11.0
2022-03-31 23:00:00,2,3,11,8,11,12,13,18,20,17,,14,14,15,2,0,11,20,19,20,19,18,15,14,12,8,7,6,5,8,7,1,2,0,0,1,2,4,5,7,8,9,6,5,5,5,4,4,2,2,3,7,6,9,6,14,9,7,,5,10,9,8,8,6,2,0,0,13.0,6.0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-01 04:00:00,2,2,5,2,4,3,6,7,0,6,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,0,8,11,12,13,0,11,9,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,6.0,0.0
2022-04-01 05:00:00,1,0,3,1,3,5,4,5,6,3,,8,11,9,8,10,9,10,9,11,11,7,11,5,12,13,12,13,7,6,5,1,0,0,1,4,4,5,5,5,8,5,11,13,12,9,12,4,2,10,11,8,12,5,15,6,14,8,,7,4,3,1,8,3,1,0,0,9.0,7.0
2022-04-01 06:00:00,2,3,6,3,7,6,8,7,6,5,,10,14,15,10,11,7,9,6,4,7,7,7,8,9,8,9,13,11,4,4,2,0,0,1,3,12,13,4,5,6,10,12,16,12,17,19,15,12,15,12,13,10,7,6,8,6,5,,6,5,4,3,0,2,1,1,0,9.0,4.0
2022-04-01 07:00:00,4,6,10,11,19,25,25,25,26,18,,27,23,19,20,19,18,7,8,7,6,4,4,8,13,12,13,15,11,9,7,3,3,2,4,12,29,23,10,11,17,24,29,35,38,38,38,36,37,31,30,23,19,17,18,16,13,12,,10,14,22,30,23,21,11,3,0,27.0,13.0
2022-04-01 08:00:00,3,8,16,8,17,25,30,25,27,21,,28,29,22,20,21,19,23,20,20,21,23,21,23,33,31,30,34,30,41,35,30,17,2,5,9,27,21,10,17,24,32,36,47,54,61,54,42,43,41,33,25,21,21,20,27,27,31,,30,44,44,42,41,41,37,26,0,28.0,33.0
2022-04-01 09:00:00,2,5,5,5,8,11,18,17,18,16,,22,24,21,20,17,15,15,13,15,14,14,12,14,15,16,18,21,15,14,8,11,8,1,1,4,10,10,8,11,13,15,17,21,24,25,26,25,20,25,21,16,16,20,17,22,21,18,,15,26,24,24,25,14,31,22,0,21.0,19.0
2022-04-01 10:00:00,4,10,13,11,12,10,13,15,13,14,,13,15,13,13,12,10,14,13,8,12,11,12,13,14,12,10,9,8,7,6,5,4,1,1,4,7,8,4,6,8,11,12,13,22,14,16,19,17,18,17,10,11,13,11,12,10,14,,13,19,21,21,21,16,19,14,0,16.0,15.0
2022-04-01 11:00:00,8,6,10,12,7,14,14,12,14,14,,16,18,15,8,14,11,7,8,9,11,7,11,8,7,5,10,9,8,2,0,0,0,0,10,18,20,19,7,10,13,15,15,16,14,13,11,13,14,13,11,12,18,18,17,12,15,13,,11,20,20,19,23,20,20,13,0,13.0,13.0
2022-04-01 12:00:00,10,14,13,5,16,16,19,22,25,26,,25,25,23,21,19,17,13,14,11,13,12,10,6,11,9,11,13,10,10,2,0,5,1,13,15,20,21,11,10,12,12,12,14,14,16,17,16,9,13,15,15,15,14,13,14,14,13,,14,18,18,20,18,16,14,12,0,26.0,15.0
2022-04-01 13:00:00,15,16,17,14,16,15,17,19,18,17,,19,24,27,15,23,22,20,19,18,19,18,13,14,11,12,12,10,6,11,10,9,6,1,4,8,12,12,7,9,10,8,10,11,13,13,14,17,15,16,15,16,16,16,15,17,15,13,,10,17,18,17,18,19,18,13,0,17.0,12.0
2022-04-01 14:00:00,15,16,17,14,17,24,24,24,25,23,,21,23,22,21,20,19,20,20,13,20,16,14,18,18,11,16,13,4,4,2,2,1,0,10,7,8,8,7,7,8,9,6,8,10,10,17,19,3,18,17,16,19,18,17,20,20,17,,16,26,25,23,21,11,20,15,0,21.0,17.0
2022-04-01 15:00:00,29,23,28,17,29,17,18,16,18,15,,15,17,17,16,16,14,17,18,16,17,14,15,17,10,15,13,10,9,10,7,3,1,0,18,23,25,21,11,11,13,12,11,11,6,13,14,14,12,10,8,13,26,26,25,25,26,22,,19,13,11,12,11,4,9,6,0,15.0,22.0
2022-04-01 16:00:00,31,35,36,28,36,32,35,28,24,22,,25,28,25,27,27,23,22,24,18,18,21,21,19,18,15,14,11,9,12,8,6,1,0,22,33,35,34,15,18,17,15,14,13,15,13,14,17,15,16,15,28,33,31,31,28,25,24,,16,17,13,14,10,9,8,6,0,22.0,18.0
2022-04-01 17:00:00,30,36,40,42,36,34,34,23,24,24,,21,25,24,24,25,27,26,26,25,27,25,23,18,16,15,15,15,12,15,10,9,5,1,9,14,24,25,9,14,15,15,15,15,15,15,16,18,17,17,16,21,28,27,26,30,29,27,,22,26,22,16,14,10,6,4,0,22.0,26.0
2022-04-01 18:00:00,16,18,23,24,26,25,27,30,30,27,,20,23,21,22,24,25,34,31,31,31,29,31,30,25,23,20,17,16,19,15,7,2,0,3,4,6,14,11,18,16,18,19,21,21,24,22,18,20,20,19,24,30,27,31,36,30,25,,22,25,21,18,15,14,11,2,0,22.0,25.0
2022-04-01 19:00:00,7,10,14,5,15,15,15,13,11,12,,15,17,17,16,15,16,21,24,22,30,30,25,25,21,20,20,16,14,28,24,8,2,0,7,7,9,8,11,21,22,16,13,10,12,14,16,18,16,18,11,20,24,23,24,31,29,19,,17,18,16,15,9,7,6,1,0,14.0,18.0
2022-04-01 20:00:00,9,10,12,7,10,10,13,12,13,14,,12,11,11,10,5,12,20,21,18,21,21,17,19,15,13,12,11,10,11,8,5,2,0,6,9,12,13,9,13,10,10,7,8,8,9,9,6,7,11,9,16,14,15,14,14,13,11,,11,11,8,8,7,5,2,0,0,13.0,12.0
