Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화사거리,6_개화산역,7_개화119안전센터,8_개화역광역환승센터,9_개화역광역환승센터,10_개화역1번출구.개화검문소,11_개화산역,12_방화사거리,13_방화동동부센트레빌아파트,14_방화동도시개발2단지아파트,15_서남환경공원.마곡청구아파트,16_서남물재생센터,17_마곡실내배드민턴장,18_겸재정선미술관.서울식물원,19_양천초등학교.겸재정선미술관,20_가양동CJ주식회사,21_등촌동대림아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.현대프린스텔,25_강서소방서.이마트.증미역,26_블루나인비지니스센터.이마트,27_태영.삼성한사랑아파트,28_태영송화아파트,29_염창동관음삼성아파트,30_염창동새마을금고,31_핑크힐병원,32_염창동아3차아파트,33_안양천입구,34_마포구청역,35_마포중앙도서관,36_성산2교,37_연희104고지앞.구성산회관,38_서대문우체국,39_연세대앞,40_세브란스병원앞,41_이대후문,42_이대부고,43_이대후문,44_세브란스병원앞,45_연세대앞,46_서대문우체국,47_연희104고지앞.구성산회관,48_성산2교,49_마포중앙도서관,50_마포구청역,51_영등포아리수정수센터,52_염창동아3차아파트.나이아가라호텔,53_염창동새마을금고,54_염창동한마음.관음삼성아파트,55_금호.한솔아파트,56_블루나인비지니스센터.이마트,57_이마트.강서소방서,58_가양역.현대아파트,59_가양역.우성아파트,60_SBS공개홀,61_강서한강자이아파트,62_가양동CJ주식회사,63_양천초등학교.겸재정선미술관,64_겸재정선미술관.서울식물원,65_마곡실내배드민턴장,66_서남물재생센터,67_서남환경공원.마곡청구아파트,68_방화동도시개발2단지아파트,69_방화동동부센트레빌아파트,70_방화사거리,71_개화산역,72_개화119안전센터,73_개화역광역환승센터,74_개화역광역환승센터,75_개화역1번출구.개화검문소,76_개화산역,77_방화사거리,78_한서고등학교.보람아파트,79_방화역,80_방화3동주민센터.국립국어원,81_김포교통(종점가상)
2022-03-28 10:00:00,0,1,3,0,0,0,0,0,0,3,3,4,5,6,7,6,8,7,8,6,8,6,12,11,10,8,12,10,9,11,13,0,10,11,13,12,12,11,9,5,1,0,2,5,8,7,10,10,10,12,13,5,6,6,5,6,4,4,5,5,5,6,8,8,8,2,7,5,4,2,1,0,1,2,4,0,3,2,0,0,0
2022-03-28 11:00:00,0,1,1,0,2,1,2,1,1,2,2,3,7,10,8,9,8,7,7,8,6,5,8,7,7,4,6,8,7,8,5,9,10,7,9,8,6,5,4,2,1,0,2,6,7,4,5,6,10,10,11,8,6,13,14,12,11,12,10,9,9,9,10,10,0,8,6,5,5,4,1,0,0,0,1,1,0,0,0,0,0
2022-03-28 12:00:00,0,3,1,0,1,5,4,2,1,3,4,7,8,7,8,6,9,7,11,11,11,12,13,14,13,8,12,11,10,10,11,7,10,8,9,4,8,7,4,3,3,2,2,5,2,3,5,7,6,4,5,5,5,7,3,8,7,5,4,7,7,6,7,8,0,0,6,8,6,6,3,1,0,2,5,3,0,2,1,0,0
2022-03-28 13:00:00,0,2,0,4,0,0,1,1,1,2,4,3,6,8,11,6,12,11,11,10,11,12,10,9,10,10,12,11,11,12,0,0,8,8,8,7,6,5,4,2,0,1,4,3,6,7,8,3,4,9,7,8,8,7,0,7,8,9,5,8,8,7,8,7,9,5,7,8,7,5,4,2,0,5,6,6,5,2,1,0,0
2022-03-28 14:00:00,0,2,5,1,6,5,4,0,5,7,6,10,16,16,17,0,8,17,16,16,36,34,30,11,27,0,10,9,8,9,8,6,7,6,0,6,5,5,3,2,1,1,3,7,9,10,11,11,10,11,10,11,10,9,14,15,12,11,11,10,18,17,18,20,0,18,17,9,6,3,2,0,0,2,4,2,3,1,0,0,0
2022-03-28 15:00:00,0,3,2,0,3,0,1,2,0,1,6,3,5,8,10,0,9,0,11,10,9,11,12,10,14,26,25,23,17,11,11,12,11,10,7,10,5,3,3,2,2,2,7,12,10,11,13,14,15,17,17,15,9,16,14,13,14,14,15,17,13,14,16,16,14,16,16,13,7,5,4,1,0,0,2,3,0,1,1,0,0
2022-03-28 16:00:00,0,0,1,1,0,2,0,0,2,2,3,6,9,11,9,7,0,9,9,10,12,13,11,15,16,9,10,13,13,15,14,6,9,9,4,5,3,2,1,0,0,9,18,23,28,29,32,29,28,30,24,23,21,17,18,16,13,14,14,17,21,19,23,15,25,25,24,11,7,5,4,2,0,0,5,5,4,3,0,0,0
2022-03-28 17:00:00,0,2,1,3,3,1,0,0,17,16,14,4,8,8,10,0,10,8,8,8,9,10,12,11,12,19,13,17,16,16,15,17,19,11,12,10,5,5,4,3,1,4,9,14,22,22,26,24,24,30,22,17,18,19,20,17,19,16,16,16,17,17,19,9,14,13,20,10,9,6,7,1,1,2,4,4,2,1,0,0,0
2022-03-28 18:00:00,0,0,2,0,0,2,1,0,1,6,8,9,11,10,12,10,0,10,12,13,17,18,16,16,24,34,37,35,32,29,30,31,32,20,20,15,5,4,2,1,2,2,11,20,22,25,28,27,27,32,25,19,18,18,19,17,19,19,21,22,24,26,33,33,32,29,26,17,11,9,8,3,0,3,6,4,2,0,0,0,0
2022-03-28 19:00:00,0,0,1,0,1,1,0,0,2,4,6,4,6,7,8,9,0,9,3,11,12,11,10,10,13,19,19,17,17,15,16,15,14,10,9,6,3,3,2,0,1,1,5,8,11,10,12,13,12,15,22,22,18,18,19,21,19,14,11,13,17,15,22,23,21,19,11,9,7,4,0,1,0,0,3,5,3,2,1,0,0
2022-03-28 20:00:00,0,1,2,0,2,1,2,1,3,5,8,7,5,6,3,8,9,4,6,6,7,7,8,7,8,8,7,7,8,7,6,4,8,5,4,0,2,2,0,1,1,2,2,4,6,0,7,8,9,9,9,9,11,12,9,8,6,7,9,8,12,7,16,0,8,6,14,9,9,6,3,0,0,1,0,1,0,0,0,0,0
2022-03-28 21:00:00,0,1,2,0,1,1,0,0,1,8,1,7,8,6,7,0,0,0,6,6,7,6,4,7,7,6,7,6,4,5,7,5,7,6,8,6,4,3,2,3,0,1,4,5,8,8,14,15,16,14,13,14,15,17,15,7,20,20,21,19,18,17,16,4,15,14,12,10,3,4,2,1,0,2,1,1,2,0,1,0,0
2022-03-28 22:00:00,0,0,1,0,0,0,3,2,0,3,2,3,5,6,0,8,0,6,7,7,6,7,5,6,1,8,3,6,7,5,0,3,5,4,3,6,5,1,0,4,2,2,3,5,11,9,14,13,8,13,12,12,12,9,10,8,10,9,5,7,10,8,9,3,0,8,7,7,4,4,0,2,1,1,5,3,2,0,2,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,4,0,1,2,0,0,2,0,4,3,0,0,4,2,1,0,1,0,0,0,1,0,0,0,0,0,2,3,4,5,5,0,1,2,11,11,7,5,4,6,5,3,0,0,5,3,4,5,1,3,3,1,1,2,1,0,0,0,1,1,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,0,0,0,0,0,0,0,2,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,1,0,1,0,0,0,0,2,2,2,3,9,8,8,9,6,7,8,4,7,6,5,0,4,6,4,7,8,8,0,7,4,0,0,3,2,1,1,0,1,0,2,0,4,5,6,5,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,2,1,0,0,1,0,0,0,2,3,4,5,9,11,10,4,7,4,5,6,4,4,7,9,8,9,8,9,7,10,6,9,7,8,6,5,5,4,1,0,0,1,1,1,3,5,3,5,8,6,6,7,8,9,0,10,9,11,12,9,7,6,5,4,2,5,5,4,3,2,0,0,1,1,0,0,0,0,0,0
2022-03-29 07:00:00,0,3,5,6,6,1,3,1,2,7,11,14,18,26,33,15,32,27,23,20,16,13,9,14,19,22,26,27,27,28,29,30,21,15,14,13,13,21,19,12,10,2,2,4,6,6,12,13,15,17,15,14,15,13,14,16,12,13,11,10,10,11,12,10,13,3,12,9,7,5,5,2,0,0,4,2,1,1,1,0,0
2022-03-29 08:00:00,0,4,5,2,5,6,4,3,4,10,15,20,29,30,30,29,29,26,27,21,21,21,22,21,20,22,18,21,23,22,23,25,33,26,25,18,22,18,12,4,6,1,4,8,9,12,16,22,23,40,37,38,36,31,28,21,17,17,17,17,11,12,14,12,13,12,13,15,13,13,8,0,0,1,8,9,5,2,0,0,0
2022-03-29 09:00:00,0,2,3,0,4,1,1,1,0,3,5,8,10,13,17,0,10,13,16,11,10,7,16,17,13,14,11,10,19,21,23,12,20,17,19,16,12,12,9,4,2,1,4,5,7,9,10,11,0,12,8,7,6,15,14,13,12,8,7,5,3,3,5,4,4,3,4,6,5,5,4,2,0,2,5,5,3,1,0,0,0
2022-03-29 10:00:00,0,1,2,0,1,0,1,1,1,2,4,7,9,10,12,0,0,12,9,8,10,7,5,10,8,7,9,7,9,9,6,7,11,13,13,11,14,10,9,7,3,1,3,5,7,7,9,10,9,12,9,10,10,12,12,9,8,8,8,7,6,7,7,6,6,8,7,2,3,2,1,1,0,2,3,2,0,0,0,0,0
2022-03-29 11:00:00,0,0,2,2,1,1,0,0,0,6,4,7,3,11,14,6,0,12,9,10,9,3,6,5,6,7,5,8,7,8,6,5,8,5,4,3,5,4,3,1,1,1,3,7,8,7,14,15,12,11,8,8,7,8,7,7,4,2,8,7,7,5,7,8,0,7,6,6,3,3,0,0,0,1,2,3,2,1,0,0,0
2022-03-29 12:00:00,1,1,2,0,3,0,1,0,1,3,6,7,10,10,12,6,7,14,12,11,7,9,9,10,8,9,11,10,11,12,13,6,12,10,10,9,6,5,4,3,1,0,2,3,5,4,6,0,5,8,8,9,8,3,9,11,11,10,12,8,6,6,8,7,5,4,6,4,3,2,3,1,0,2,5,0,0,1,0,0,0
2022-03-29 13:00:00,0,1,1,1,0,0,0,0,2,3,3,2,8,13,19,20,10,17,14,13,14,13,12,11,11,8,12,11,7,8,13,12,7,8,10,9,9,5,6,2,1,1,4,6,6,6,7,9,7,12,8,10,11,9,10,10,11,9,4,13,12,11,11,10,7,5,10,6,3,0,0,0,0,0,3,5,4,2,2,0,0
2022-03-29 14:00:00,0,0,0,0,0,0,0,0,1,3,4,6,10,13,12,0,14,13,11,12,25,24,23,23,21,20,19,18,15,8,8,6,7,10,8,12,11,10,9,5,3,1,4,8,10,10,13,17,14,15,14,9,16,15,13,12,14,8,13,14,15,13,14,14,15,14,12,9,6,1,3,2,1,0,4,3,0,0,2,0,0
2022-03-29 15:00:00,2,1,2,0,1,2,0,0,0,1,4,6,13,10,16,0,15,14,16,16,14,17,19,19,16,13,8,11,13,9,10,0,11,10,8,8,6,7,3,4,1,19,25,13,14,15,17,16,12,18,16,18,18,18,11,11,12,11,12,11,13,12,16,11,10,16,17,14,11,5,4,2,0,1,2,2,1,0,0,0,0
2022-03-29 16:00:00,0,1,1,0,1,2,1,0,2,4,7,9,12,12,15,14,0,15,15,14,17,14,16,15,14,6,12,12,12,13,14,14,18,14,12,6,6,5,3,1,2,6,8,22,24,25,26,27,23,27,21,20,19,16,17,14,15,11,12,14,17,18,21,21,22,20,20,10,7,4,3,2,0,1,3,2,1,1,1,0,0
2022-03-29 17:00:00,0,1,2,0,0,2,2,1,2,9,8,7,8,11,10,6,8,12,9,11,12,12,10,11,14,16,16,14,15,15,16,18,18,17,9,7,4,3,1,0,2,7,11,20,15,22,28,27,27,26,23,19,17,17,11,15,19,18,19,18,18,16,21,23,17,17,17,13,10,9,7,1,1,8,12,6,4,3,0,0,0
2022-03-29 18:00:00,0,1,1,1,2,4,1,0,1,4,5,4,13,15,16,16,17,19,13,12,18,19,20,18,23,33,34,35,38,35,35,37,36,16,15,12,5,4,3,2,1,1,13,17,22,33,41,44,43,54,32,27,22,21,20,26,25,22,19,19,25,25,25,24,27,25,27,21,16,8,6,3,2,2,5,3,4,3,1,0,0
2022-03-29 19:00:00,0,0,0,1,0,0,0,0,0,3,4,3,8,7,6,0,5,5,9,4,6,8,7,8,9,12,10,12,9,11,8,11,10,10,8,6,3,1,0,0,0,2,2,5,7,7,10,8,14,18,14,13,10,11,10,12,13,12,13,10,14,12,19,16,17,17,12,9,6,3,4,1,0,1,5,4,2,1,0,0,0
2022-03-29 20:00:00,0,1,1,0,0,2,0,0,1,3,2,4,4,6,8,0,0,6,6,5,6,2,5,6,4,5,6,5,6,2,8,9,8,6,5,4,2,1,0,1,1,0,4,4,6,6,7,8,7,11,12,9,12,11,8,11,11,8,7,8,9,7,14,10,0,5,13,4,5,1,2,1,3,1,5,4,0,0,2,0,0
2022-03-29 21:00:00,0,1,2,0,1,3,1,0,0,6,5,4,3,2,5,0,5,0,9,7,10,8,6,6,9,9,8,9,8,7,0,0,3,5,5,6,3,2,2,0,0,1,4,5,8,3,8,9,8,11,10,8,9,10,9,11,13,9,9,12,11,10,10,0,9,7,5,7,6,4,3,1,0,3,2,4,0,0,0,0,0
2022-03-29 22:00:00,0,0,2,0,0,1,1,0,0,3,2,4,3,4,6,7,0,6,6,5,7,6,0,4,4,5,2,2,0,7,1,6,6,5,6,5,0,3,3,0,2,4,7,10,11,13,15,14,13,11,11,10,8,11,8,11,10,9,8,7,5,6,7,3,4,7,5,6,4,0,1,0,0,0,2,3,2,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,3,4,2,4,4,2,3,2,1,0,0,0,0,0,1,3,6,7,8,8,3,10,9,9,3,7,6,0,5,3,7,6,5,2,8,7,4,3,2,3,0,1,2,0,0,0,2,0,1,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,1,0,2,4,0,5,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,1,1,0,0,0,0,0,1,2,2,3,7,6,0,0,5,4,5,0,0,5,7,6,6,7,8,8,6,7,0,5,6,0,4,2,3,1,1,2,3,0,0,0,3,0,4,0,5,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,0,0,0,1,2,1,0,2,4,6,7,4,7,8,0,5,3,5,7,8,7,9,5,8,4,9,10,9,9,10,11,11,9,10,8,10,10,11,5,1,0,1,2,1,4,7,4,2,7,7,7,8,7,10,2,2,7,1,6,5,4,4,2,1,0,2,4,5,4,3,1,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,0,2,4,5,5,5,2,0,1,6,9,15,18,24,33,18,0,28,30,31,25,22,14,15,16,20,21,22,24,18,27,28,17,12,11,13,13,14,11,9,6,1,4,5,6,10,17,20,15,17,14,14,16,23,23,20,18,16,15,12,10,4,11,11,10,9,11,9,6,6,5,1,0,0,4,4,3,0,0,0,0
2022-03-30 08:00:00,0,1,3,1,2,4,3,1,3,9,11,14,21,25,32,31,19,26,23,22,21,18,18,19,19,18,20,24,27,28,29,31,40,29,31,31,27,18,16,8,2,2,2,5,0,9,17,19,24,44,40,38,33,31,30,23,21,21,22,19,15,15,14,12,16,13,10,11,9,8,6,3,0,1,5,2,1,0,0,0,0
2022-03-30 09:00:00,0,0,3,0,4,1,0,1,0,5,7,8,10,15,17,13,15,13,16,15,13,10,12,12,11,12,14,14,15,16,20,22,23,18,20,19,16,13,11,7,2,0,2,3,1,2,4,9,10,14,17,16,15,17,16,10,9,6,7,7,6,7,6,7,0,4,7,5,2,4,3,1,0,1,6,5,2,0,2,0,0
2022-03-30 10:00:00,0,0,1,1,0,0,0,1,1,6,8,9,11,15,16,0,16,14,14,11,12,11,12,11,13,15,16,13,13,12,11,17,13,16,12,9,14,13,6,3,0,2,4,6,4,3,5,5,4,9,7,6,8,7,7,5,8,7,6,6,8,9,8,5,0,7,7,5,4,3,1,1,1,0,0,3,0,0,1,0,0
2022-03-30 11:00:00,0,1,2,1,1,0,0,0,2,4,6,5,8,11,10,6,0,8,8,10,10,11,12,11,9,8,9,9,10,10,11,10,11,11,10,8,10,7,6,3,2,0,1,4,7,5,7,6,7,11,8,8,5,7,7,6,9,7,6,7,8,7,7,6,4,0,6,5,3,1,0,0,0,1,2,1,0,0,0,0,0
2022-03-30 12:00:00,0,0,1,0,0,0,0,0,0,1,3,6,7,8,10,0,10,9,9,8,11,10,11,10,11,13,12,13,13,14,14,13,7,11,13,12,7,5,7,3,1,1,0,4,6,4,10,12,11,16,13,11,12,10,11,12,13,10,9,11,16,7,13,8,13,11,10,10,5,4,2,1,0,2,1,1,1,0,0,0,0
2022-03-30 13:00:00,0,2,1,0,0,0,0,1,1,4,5,4,10,10,11,7,10,11,11,13,10,11,10,12,14,12,12,12,13,14,15,13,17,15,17,16,12,11,3,2,2,1,4,5,8,11,14,17,16,20,14,12,11,8,9,8,10,10,10,10,9,9,12,10,10,9,8,9,6,3,1,0,0,1,2,0,1,1,1,0,0
2022-03-30 14:00:00,0,1,3,0,0,1,0,0,2,3,5,7,11,12,13,4,0,0,12,12,24,22,8,21,23,8,8,6,7,7,8,9,10,8,7,6,9,8,1,2,0,0,3,7,7,8,9,9,8,10,11,10,11,12,10,9,10,8,8,5,16,16,17,15,12,12,13,12,11,5,4,1,0,0,0,0,0,0,0,0,0
2022-03-30 15:00:00,0,1,2,0,4,5,2,0,0,4,5,6,6,10,12,0,11,13,12,11,9,7,11,11,22,20,18,14,11,8,9,8,8,7,5,4,4,4,3,1,1,2,4,8,9,10,9,11,8,11,12,10,10,13,12,13,12,13,15,13,13,15,17,14,13,16,17,14,10,5,3,1,0,1,4,5,4,1,0,0,0
2022-03-30 16:00:00,0,1,2,0,1,0,0,0,1,3,2,8,8,10,8,0,11,8,10,9,13,14,17,16,17,17,17,16,13,14,12,13,12,11,3,10,6,5,3,1,0,16,18,29,36,37,31,31,28,26,19,16,13,17,15,12,13,12,12,13,14,14,15,15,11,13,11,10,7,6,3,0,0,1,5,9,5,4,1,0,0
2022-03-30 17:00:00,0,1,3,4,2,3,1,1,2,9,10,9,11,15,12,0,11,13,10,13,13,14,14,15,13,16,15,16,11,18,0,15,18,9,8,7,3,1,2,1,1,2,9,21,28,29,25,24,23,27,29,30,27,28,28,26,23,19,18,19,20,21,20,17,17,14,14,12,7,2,2,0,0,2,5,6,5,2,1,0,0
2022-03-30 18:00:00,0,1,3,0,4,2,0,2,5,11,10,6,7,8,9,9,10,11,10,11,14,12,13,14,25,34,34,34,34,32,31,34,36,17,10,18,15,5,2,1,2,3,14,20,26,34,33,37,34,46,30,27,25,25,12,29,32,26,24,23,31,31,33,34,35,33,30,18,11,5,3,1,0,2,7,0,5,3,1,0,0
2022-03-30 19:00:00,0,1,3,3,2,2,0,0,0,7,8,8,9,8,6,0,0,4,7,5,6,5,8,10,14,11,15,10,9,10,11,0,14,9,4,8,5,3,1,0,0,4,9,11,13,11,15,16,15,20,21,18,15,16,15,14,14,13,15,17,17,18,20,21,20,17,16,11,6,3,2,1,1,3,5,0,0,0,1,0,0
2022-03-30 20:00:00,0,1,1,2,2,0,0,0,0,2,4,5,3,7,0,0,8,7,7,4,8,6,6,8,6,8,7,8,8,9,3,4,8,9,8,7,5,2,2,3,2,0,3,4,7,9,4,10,10,10,10,9,10,10,9,7,7,5,8,8,8,0,11,10,11,8,6,4,7,4,2,0,0,0,2,0,0,0,1,0,0
2022-03-30 21:00:00,0,1,2,0,1,0,0,1,1,5,4,4,5,6,5,0,5,1,6,4,3,3,2,5,9,11,5,10,8,6,3,3,2,3,5,4,2,3,2,0,1,2,4,6,9,10,12,13,6,14,13,8,16,15,14,5,17,15,12,10,12,10,11,9,0,10,8,7,4,3,1,1,0,3,4,2,1,0,2,0,0
2022-03-30 22:00:00,0,0,1,0,0,0,1,0,0,3,4,4,3,4,6,7,2,2,9,7,3,4,6,5,4,4,3,0,4,3,2,3,5,5,4,2,1,0,0,0,2,2,5,7,9,10,14,14,9,10,9,8,7,7,7,7,4,5,3,2,4,5,5,4,0,2,1,1,2,1,1,0,0,1,2,1,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,4,3,5,0,6,2,5,0,4,0,3,3,0,2,4,4,3,3,1,2,1,1,0,0,1,7,3,8,7,4,8,9,10,10,8,7,6,0,9,3,10,3,9,10,13,4,0,11,9,5,3,2,1,0,0,1,3,4,3,2,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,1,0,0,0,0,0,0,0,2,3,2,4,6,7,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,1,1,0,0,0,0,0,0,3,3,4,5,6,7,4,5,4,5,8,0,7,7,4,0,3,9,8,10,12,7,0,9,6,8,6,4,0,4,1,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,1,0,1,3,2,1,0,6,5,5,6,9,10,9,0,7,6,6,8,7,7,8,6,5,7,7,10,11,12,12,7,10,9,7,7,5,4,2,0,1,1,4,1,0,5,4,4,7,6,7,0,4,10,2,10,3,10,10,7,5,5,2,0,1,3,6,5,4,2,1,0,1,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,5,5,0,7,2,2,1,1,6,9,18,20,29,34,9,0,24,18,19,15,16,14,19,20,22,21,16,19,22,22,21,20,18,17,17,18,22,15,13,12,1,1,2,0,4,7,10,12,19,15,13,11,19,23,25,23,16,18,8,9,7,8,7,6,4,8,9,7,6,4,2,0,0,4,2,0,0,0,0,0
2022-03-31 08:00:00,0,1,2,3,2,3,2,1,2,7,15,19,29,34,39,33,38,31,26,25,22,21,21,24,20,21,24,28,32,34,37,38,42,37,39,37,29,23,21,10,4,1,0,3,6,11,15,19,19,51,39,38,37,33,30,17,14,14,17,17,16,17,17,17,14,17,16,9,6,5,6,4,2,1,9,6,5,2,0,0,0
2022-03-31 09:00:00,0,1,4,3,2,1,0,1,0,4,5,8,10,13,18,13,0,16,14,14,11,11,13,15,13,12,13,14,17,20,16,20,18,15,16,15,12,26,16,5,1,1,1,8,9,0,9,9,10,11,13,15,14,15,15,13,12,10,8,5,7,8,6,7,0,0,6,6,4,3,3,0,0,0,3,4,3,0,2,1,0
2022-03-31 10:00:00,0,1,2,2,0,3,2,1,0,3,4,5,7,7,9,8,7,10,9,8,7,7,9,6,8,7,10,9,10,12,10,13,14,12,12,7,10,8,6,3,1,1,2,7,7,7,9,6,8,9,10,10,11,10,9,9,11,11,14,15,14,13,11,12,0,0,11,12,11,11,8,4,3,0,1,0,0,0,0,0,0
2022-03-31 11:00:00,0,2,3,2,0,1,1,0,0,2,2,5,4,7,7,4,6,6,6,7,7,7,7,8,5,7,9,7,8,8,9,8,7,8,9,8,6,4,3,2,0,0,3,6,2,7,8,8,8,8,10,9,10,9,10,8,9,0,10,10,10,8,10,9,8,7,7,5,4,2,1,0,0,1,1,2,0,1,0,0,0
