Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_문현고등학교,6_장지역.가든파이브라이프동,7_가든파이브웍스동,8_가든파이브툴동,9_강남한양수자인아파트,10_세곡2지구3.4단지,11_래미안포레아파트,12_쟁골마을,13_고속철도수서역,14_수서역KT수서지점,15_궁마을,16_태화기독교사회복지관,17_수서삼성아파트앞,18_일원본동주민센터,19_삼성서울병원정문,20_래미안블레스티지아파트,21_개포1단지연금매장,22_개포고등학교,23_구룡역,24_수도공고앞,25_개포동역,26_대치역6번출구.강남구민회관,27_대치역1번출구,28_래미안대치팰리스,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역,32_도성초등학교,33_진선여자중고등학교,34_선릉역.선정릉정문,35_선정릉역.무형문화재전수회관,36_한국토지주택공사앞,37_강남보건소.강남구립국제교육원,38_삼성동서광아파트,39_강남구청.강남세무서,40_청담천주교회,41_청담2치안센터,42_프리마호텔,43_영동교입구,44_청담역.경기고교,45_진흥아파트,46_강남구청.강남세무서,47_청담동래미안아파트,48_강남보건소.강남구립국제교육원,49_한국토지주택공사앞,50_선정릉역.무형문화재전수회관,51_선릉역,52_진선여자중고등학교,53_역삼e-편한세상이아파트,54_한티역,55_도곡렉슬아파트정문,56_중대부고앞,57_대치동우성아파트,58_대치역8번출구,59_대치역7번출구.선경아파트,60_개포동역,61_수도공고,62_구룡역,63_개포고등학교앞,64_개포1단지,65_개포중학교,66_삼성서울병원정문건너편,67_일원역,68_일원본동주민센터,69_시립수서청소년수련관,70_수서119안전센터앞,71_궁마을,72_수서역,73_고속철도수서역,74_쟁골마을,75_래미안포레아파트,76_세곡2지구3.4단지,77_강남한양수자인아파트,78_가든파이브툴동,79_가든파이브웍스동,80_장지역.가든파이브라이프동,81_문현고등학교.송파파인타운5단지,82_송파글마루도서관.버들어린이집,83_아이코리아앞,84_장지공영차고지,85_서울버스종점
2022-04-03 10:00:00,0,1,0,3,0,2,0,7,8,2,9,2,5,5,2,6,4,5,5,2,2,0,0,1,0,0,2,2,4,6,5,4,4,7,6,4,2,4,5,2,4,4,4,1,3,2,3,5,6,6,4,3,0,4,0,4,2,5,0,2,0,1,1,0,2,1,2,0,0,3,4,5,1,0,4,4,6,2,4,3,0,0,0,0,0
2022-04-03 11:00:00,0,1,2,2,0,1,0,4,2,6,7,0,4,2,3,2,0,0,5,5,4,5,4,2,2,1,5,0,4,1,4,5,1,7,6,2,7,6,5,5,4,3,2,2,0,3,3,8,7,8,9,6,5,5,5,0,4,1,1,1,0,0,1,1,3,0,2,0,0,3,1,4,7,0,1,2,4,4,5,1,0,0,0,0,0
2022-04-03 12:00:00,1,3,0,0,2,11,2,11,13,13,9,2,9,5,1,6,0,5,6,6,4,7,4,5,0,5,7,3,4,6,8,6,5,4,5,4,4,4,3,2,3,3,5,4,5,6,7,11,9,5,9,7,6,4,4,0,4,5,3,3,3,0,3,4,4,6,6,7,6,1,0,8,4,9,12,13,5,12,9,4,2,1,1,0,0
2022-04-03 13:00:00,2,0,0,0,1,4,4,4,5,7,8,7,7,9,8,9,4,5,5,2,3,2,2,5,2,4,8,10,13,13,17,11,10,10,12,10,4,5,4,3,1,0,1,4,2,6,4,5,6,0,5,5,5,10,5,2,8,7,7,6,3,0,0,3,5,4,0,3,3,0,4,9,2,0,8,6,3,5,3,2,1,0,0,0,0
2022-04-03 14:00:00,0,1,0,0,1,8,6,8,5,9,10,2,7,5,4,4,6,8,4,3,2,1,1,3,1,1,7,10,0,0,4,1,3,5,6,0,5,7,4,3,2,4,2,3,3,5,3,6,3,5,2,3,2,2,2,6,5,4,5,1,0,0,1,2,3,7,0,8,7,15,14,20,0,19,11,9,10,10,2,3,3,1,0,0,0
2022-04-03 15:00:00,0,2,3,0,2,8,9,10,10,11,0,3,10,7,6,4,6,4,3,5,4,6,4,4,2,3,5,6,7,6,10,4,8,6,6,6,4,7,6,4,4,4,4,3,0,3,2,4,6,5,3,6,6,7,8,7,6,6,7,5,4,0,1,5,3,7,5,3,4,4,0,9,11,12,17,14,16,6,13,4,3,3,1,0,0
2022-04-03 16:00:00,0,3,5,1,0,6,0,9,9,8,7,0,6,6,4,4,4,9,7,5,4,5,2,4,4,4,9,11,12,11,10,8,5,10,9,2,0,7,5,4,2,2,0,1,0,3,6,7,8,0,5,5,3,5,0,3,2,3,5,3,1,0,4,3,4,7,5,4,3,2,0,8,9,10,11,12,13,6,1,4,0,1,2,0,0
2022-04-03 17:00:00,0,0,1,0,0,10,11,15,13,0,11,9,10,9,5,8,4,6,4,3,2,4,0,3,0,3,8,7,8,7,10,8,10,13,11,9,8,7,4,4,3,5,5,6,6,9,8,8,5,6,5,6,6,8,8,0,5,4,5,3,5,0,0,8,9,4,0,1,0,3,2,7,10,12,8,9,10,7,5,5,4,3,0,0,0
2022-04-03 18:00:00,1,4,0,6,3,10,11,14,12,13,12,11,12,9,0,7,0,7,5,3,2,1,0,1,0,2,4,6,5,7,7,7,6,8,9,3,7,7,4,3,3,3,1,2,4,3,5,4,4,3,3,8,6,5,4,4,5,4,3,0,4,2,5,7,9,8,7,6,4,2,5,19,20,5,14,20,19,14,15,7,4,1,0,1,0
2022-04-03 19:00:00,0,2,1,0,0,6,9,8,6,7,0,0,6,6,5,4,0,3,3,0,1,0,1,2,0,0,2,5,4,5,4,5,4,5,4,4,2,3,2,2,1,0,2,3,2,4,2,1,3,3,2,3,4,2,0,1,3,4,3,2,3,0,0,2,0,7,0,7,3,0,1,11,13,0,12,9,7,9,7,3,4,3,2,0,0
2022-04-03 20:00:00,0,0,0,0,1,12,13,3,9,9,8,0,8,5,1,2,4,1,0,5,4,0,0,2,0,2,3,4,5,1,8,6,7,9,6,8,0,6,4,0,2,3,4,0,3,2,1,6,7,6,5,6,2,3,2,3,1,2,0,0,0,0,1,0,3,1,2,0,0,2,1,8,0,7,4,3,2,1,0,1,0,0,0,0,0
2022-04-03 21:00:00,0,0,0,0,1,10,4,11,11,9,8,7,4,6,0,0,0,4,0,1,0,0,0,0,1,0,1,2,3,2,3,4,2,3,4,4,4,5,3,2,1,1,1,0,0,3,0,4,3,4,2,4,6,5,2,4,1,3,0,0,1,0,2,2,3,4,0,2,0,1,0,3,1,0,0,2,1,3,3,1,0,0,0,0,0
2022-04-03 22:00:00,0,0,0,0,0,5,3,7,6,1,6,0,6,7,0,0,6,3,3,2,0,0,1,0,0,0,1,4,7,4,8,6,6,8,7,3,4,6,5,5,5,5,4,0,0,6,6,7,2,6,5,7,6,4,5,4,3,4,5,3,2,0,2,3,2,2,3,0,0,4,0,11,11,10,8,6,4,3,0,2,2,0,0,0,0
2022-04-03 23:00:00,0,0,0,0,1,0,0,3,2,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,4,4,5,0,4,1,1,0,1,2,0,1,0,0,0,0,1,1,0,4,1,3,1,0,1,0,0,0,0,0,4,0,0,6,0,0,0,1,7,17,22,26,20,15,12,6,0,3,1,2,1,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,0,1,0,0,1,0,0,0,1,2,3,1,3,3,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,1,1,2,3,4,2,4,3,4,5,1,5,4,1,4,0,3,2,1,0,0,0,1,0,0,0,0,4,4,2,0,2,0,1,2,0,1,1,1,3,2,2,0,1,1,3,2,2,1,2,3,2,1,2,0,1,0,0,0,0,5,6,3,3,0,0,0,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 06:00:00,6,2,3,0,7,10,3,9,12,15,16,10,14,7,7,6,5,7,3,2,0,0,1,1,1,2,0,3,0,2,4,6,4,5,4,3,1,4,1,3,3,2,1,0,3,2,2,4,2,2,3,2,2,4,1,2,1,2,0,1,0,13,8,4,5,4,0,1,2,4,5,10,9,6,6,4,7,6,5,2,0,1,0,0,0
2022-04-04 07:00:00,5,9,6,8,9,14,13,24,24,28,32,30,24,18,19,8,21,18,7,7,5,4,3,4,4,4,6,8,8,7,10,10,12,11,7,6,4,10,5,4,3,3,4,3,6,12,13,16,16,13,10,9,13,16,9,5,6,4,4,3,2,3,8,11,20,16,6,6,7,8,9,14,15,0,15,21,26,22,16,7,4,1,0,0,0
2022-04-04 08:00:00,1,16,0,18,19,11,8,11,15,32,36,37,25,10,12,14,16,10,11,13,13,7,6,3,5,6,6,6,8,10,11,16,17,22,24,22,21,29,18,20,10,9,6,4,5,9,8,13,11,13,8,10,10,6,7,5,4,1,2,1,0,2,3,4,7,8,6,4,5,5,5,15,12,13,10,12,16,14,12,7,4,2,1,0,0
2022-04-04 09:00:00,0,4,5,6,8,4,0,3,2,3,12,11,9,5,3,2,0,3,4,6,5,3,0,5,2,4,4,4,5,6,6,4,6,13,11,11,11,17,17,32,18,5,3,6,3,9,8,10,12,13,8,7,7,4,4,2,4,1,1,2,2,0,3,5,6,5,3,6,5,7,5,5,5,2,7,8,9,6,5,5,0,4,2,1,0
2022-04-04 10:00:00,0,0,1,1,1,2,1,4,5,6,5,4,4,3,4,3,5,5,5,4,2,0,3,0,0,4,6,5,5,3,2,3,4,5,6,6,7,7,6,3,1,4,3,3,4,7,8,13,12,10,8,10,9,8,0,7,7,5,4,4,3,0,3,2,5,3,3,4,3,5,3,5,4,6,3,5,5,4,3,1,0,0,0,0,0
2022-04-04 11:00:00,0,1,2,0,3,2,0,3,4,6,0,0,6,3,3,3,2,4,3,4,4,1,1,2,2,4,6,7,8,9,7,4,6,9,8,4,4,7,5,3,3,3,4,3,4,6,5,7,7,7,6,4,3,2,5,0,6,4,3,2,0,0,2,2,4,3,0,1,4,5,0,8,0,0,6,7,9,7,5,1,0,0,0,0,0
2022-04-04 12:00:00,0,1,0,2,1,3,4,3,4,6,7,5,5,6,7,2,8,7,5,5,3,5,0,5,6,8,7,9,8,7,8,8,6,9,8,9,6,5,6,7,5,5,4,4,3,9,7,6,8,7,7,7,5,7,8,7,3,2,1,0,0,2,4,4,7,7,5,4,4,0,0,8,0,4,6,7,7,6,3,0,0,0,0,0,0
2022-04-04 13:00:00,2,3,2,3,4,7,5,7,7,9,3,8,5,8,6,0,0,5,5,3,3,5,0,5,2,4,5,6,7,7,8,7,5,10,8,5,4,7,5,4,3,3,5,6,7,11,4,12,14,7,10,8,4,4,5,5,3,2,1,1,0,0,6,7,5,4,1,4,0,1,3,6,0,0,5,6,4,6,1,2,1,0,0,0,0
2022-04-04 14:00:00,2,3,1,1,4,9,8,7,4,6,9,3,4,5,3,6,6,5,7,4,4,3,3,5,3,4,4,7,8,8,8,7,9,10,13,12,10,11,9,6,4,6,6,3,6,15,12,9,11,11,10,10,11,11,11,10,5,4,3,3,0,0,5,7,6,6,3,3,3,2,2,30,8,29,14,7,5,3,4,2,1,1,0,0,0
2022-04-04 15:00:00,0,1,0,3,4,7,9,7,9,9,9,0,5,2,0,4,6,6,7,5,6,7,1,6,7,7,6,6,4,6,6,5,13,15,17,9,17,15,10,7,3,4,2,11,12,14,11,12,14,12,11,16,15,14,16,12,8,6,5,4,6,7,6,3,5,6,7,8,10,9,6,11,12,7,10,7,3,7,5,4,10,9,1,3,0
2022-04-04 16:00:00,0,1,0,2,4,10,11,12,11,10,9,10,9,6,4,5,5,5,21,20,19,26,23,22,20,10,11,11,27,25,23,18,14,15,14,13,11,9,6,6,4,7,6,3,5,10,9,12,13,15,7,8,14,15,19,21,17,6,4,5,4,1,9,11,12,19,22,19,17,11,0,20,0,21,18,15,8,9,10,8,3,7,6,1,0
2022-04-04 17:00:00,0,2,1,0,2,9,10,10,10,7,10,9,8,6,5,5,6,7,6,4,9,8,5,5,4,5,8,12,14,12,13,11,6,9,7,6,5,4,6,5,5,13,11,7,4,8,7,8,10,18,12,13,15,15,19,17,15,10,9,4,7,8,9,7,11,13,10,14,7,13,6,19,0,0,14,12,11,9,8,7,3,2,0,0,0
2022-04-04 18:00:00,0,2,2,1,3,7,9,11,12,10,9,3,9,11,11,10,10,6,7,4,2,6,1,3,0,2,8,15,14,13,10,10,10,16,14,15,11,14,8,4,3,11,10,9,11,16,13,17,21,24,16,20,19,21,22,21,10,9,7,6,11,12,17,18,22,23,11,21,19,19,15,40,32,30,31,21,20,20,14,11,8,6,4,2,0
2022-04-04 19:00:00,0,2,0,1,1,6,6,8,7,9,7,6,6,5,4,3,6,5,6,4,3,4,3,1,0,2,12,16,15,14,11,12,13,13,10,9,11,12,7,6,8,7,7,6,7,9,8,6,5,7,5,9,12,16,15,13,8,10,9,6,8,4,9,8,8,9,9,3,0,9,9,19,20,16,16,13,9,11,7,7,6,4,3,1,0
2022-04-04 20:00:00,0,0,0,1,0,6,2,5,4,4,2,2,4,4,1,2,2,3,5,3,1,0,2,1,1,0,5,8,9,8,7,7,9,12,7,6,6,4,3,6,5,4,4,2,3,6,4,7,5,7,7,6,5,6,4,5,6,6,0,4,3,4,4,4,2,5,6,5,4,2,4,17,18,17,14,10,8,4,4,6,2,1,1,0,0
2022-04-04 21:00:00,0,0,1,0,1,8,0,9,5,8,4,0,5,5,3,4,5,4,3,1,2,1,1,0,0,2,8,12,8,11,7,6,6,7,6,6,6,6,4,5,2,4,3,1,4,3,6,5,6,6,5,7,7,9,5,8,6,8,7,6,4,0,5,7,6,5,7,4,2,6,5,10,9,10,10,8,7,6,7,7,3,8,6,1,0
2022-04-04 22:00:00,1,1,2,0,1,6,0,7,5,4,4,8,9,11,0,0,1,10,2,0,1,1,0,2,1,1,12,22,24,21,14,14,17,18,16,16,14,12,8,8,7,5,3,5,4,6,1,6,5,6,4,6,9,10,9,8,6,9,9,8,6,0,6,7,6,8,5,5,5,4,0,15,8,0,9,6,4,3,1,6,5,4,1,0,0
2022-04-04 23:00:00,0,2,0,0,1,2,0,0,5,4,1,0,1,2,1,0,0,3,1,2,0,0,0,0,0,3,4,4,4,5,5,6,5,7,6,3,4,4,2,0,3,2,1,2,1,2,2,2,3,2,2,0,2,2,0,0,1,1,0,0,0,0,1,0,2,3,3,0,1,0,4,12,7,0,5,3,3,3,2,1,0,0,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
