Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_금옥초등학교앞,20_금남시장앞.백범학원터,21_삼성래미안아파트앞,22_응봉동현대아파트,23_응봉동주민센터,24_응봉사거리,25_무학여고앞,26_왕십리광장.왕십리역7번출구,27_한양대앞.한양시장,28_한양지구대,29_사근고개,30_사근동주민센터,31_성동제일새마을금고,32_사근동하이츠아파트앞,33_사근동벽산아파트,34_한양여대앞,35_한양대동문앞,36_행당중학교,37_한양여대앞,38_사근동하이츠아파트앞,39_성동제일새마을금고,40_사근동주민센터,41_사근고개,42_한양지구대,43_한양대앞,44_왕십리광장.왕십리역4번출구,45_왕십리역,46_무학여고,47_행당신동아.행당푸르지오아파트,48_응봉동주민센터,49_응봉동현대아파트,50_삼성래미안아파트앞,51_금남시장앞.백범학원터,52_금옥초등학교앞,53_옥수삼성아파트.래미안옥수리버젠,54_극동그린아파트앞,55_옥수삼성아파트.래미안옥수리버젠,56_압구정역4번출구,57_국민은행,58_강남을지병원,59_학동역,60_논현동고개,61_언주역2번출구.차병원사거리,62_차병원,63_역삼역,64_영동중앙교회,65_총지사,66_럭키아파트,67_경남아파트,68_도곡한신아파트,69_양재노인종합복지관,70_동원산업앞,71_구룡사,72_구룡사입구,73_구룡사앞,74_도로교통공단서울지부.코트라
2022-03-29 11:00:00,1,0,2,5,7,4,7,4,8,6,5,6,8,8,9,5,6,2,1,4,4,5,6,0,6,10,9,12,11,9,8,7,3,2,0,0,7,12,11,14,14,14,13,7,7,7,4,7,5,6,4,5,4,5,5,7,4,9,12,5,7,6,7,5,7,6,5,3,4,2,1,1,0,0
2022-03-29 12:00:00,0,0,0,3,6,8,9,10,5,7,12,10,11,9,11,8,4,6,6,7,10,11,10,11,12,12,11,11,9,8,6,7,4,2,0,1,20,22,23,24,18,18,11,13,13,14,6,5,11,10,8,4,5,6,12,5,5,5,13,12,15,14,18,17,15,12,0,13,10,3,1,0,0,0
2022-03-29 13:00:00,1,0,2,2,4,6,7,9,11,10,11,12,14,14,13,14,12,10,9,8,7,9,5,11,11,19,18,18,15,17,15,13,11,2,1,0,16,30,12,32,30,22,22,12,8,10,9,10,9,9,8,8,7,8,9,13,14,16,19,16,15,17,11,11,7,6,6,5,4,2,1,0,1,0
2022-03-29 14:00:00,2,1,6,8,10,14,9,3,11,7,12,13,14,15,11,10,9,9,8,7,7,11,12,11,12,10,13,17,15,12,15,12,10,2,2,1,4,9,14,15,9,8,15,9,11,10,11,10,9,6,5,4,2,5,7,9,7,5,5,6,8,10,10,12,10,7,5,4,0,3,3,0,2,0
2022-03-29 15:00:00,1,0,3,4,6,3,2,6,8,9,10,12,14,10,9,9,8,11,10,8,6,7,7,6,8,13,13,21,20,19,15,5,3,2,1,1,9,14,18,14,16,16,18,20,19,15,5,11,7,7,5,7,3,4,6,11,13,13,22,19,21,22,24,26,21,18,14,11,10,8,2,1,0,0
2022-03-29 16:00:00,3,0,5,3,12,13,14,15,18,20,16,16,18,16,14,12,11,10,8,9,10,14,14,13,11,15,16,15,13,14,13,2,2,1,3,2,38,40,42,43,44,40,20,28,27,26,23,20,17,16,14,11,10,10,9,12,10,13,16,15,11,9,16,15,19,20,18,17,16,9,6,5,3,0
2022-03-29 17:00:00,3,3,7,11,19,21,15,22,35,36,32,40,42,38,20,24,19,13,12,12,13,14,13,13,11,20,18,19,12,17,11,7,2,2,5,4,35,40,43,46,24,44,37,19,21,21,20,16,10,12,9,9,9,7,8,7,8,19,12,16,19,22,17,16,14,14,13,12,11,3,3,2,0,0
2022-03-29 18:00:00,4,0,10,18,34,43,46,45,53,58,50,37,38,37,22,27,27,18,10,14,11,10,7,8,12,18,21,21,20,19,10,6,4,1,3,3,11,20,23,18,22,22,21,31,33,31,23,25,13,11,7,7,6,5,6,12,17,26,33,28,30,32,36,39,31,28,10,27,24,11,7,6,3,0
2022-03-29 19:00:00,1,0,1,7,10,14,20,20,28,35,37,38,38,31,23,23,17,15,10,9,6,8,7,7,6,18,19,20,18,15,13,5,2,0,1,1,5,9,10,0,11,12,15,25,27,27,25,18,9,8,6,4,3,5,4,5,11,13,17,20,21,19,22,23,22,18,19,17,14,6,4,2,0,0
2022-03-29 20:00:00,0,0,1,3,7,5,7,7,13,15,14,14,15,15,16,19,15,13,9,14,11,11,9,6,9,12,13,13,11,11,6,4,1,0,1,0,9,10,14,15,8,12,10,17,11,18,17,16,12,9,6,5,2,3,6,6,8,9,10,8,6,13,12,11,12,12,11,6,4,2,1,0,0,0
2022-03-29 21:00:00,1,0,3,5,9,10,10,10,21,20,18,18,16,12,8,8,9,9,7,8,4,5,3,4,4,14,17,10,9,14,12,5,1,0,2,0,6,7,5,9,2,8,11,13,16,14,13,10,8,9,5,3,6,0,7,5,11,13,13,13,13,12,13,11,9,9,10,8,8,2,0,0,0,0
2022-03-29 22:00:00,1,0,1,3,6,7,7,8,11,10,19,17,15,10,8,9,10,15,11,11,12,10,7,8,8,20,21,25,23,19,10,4,2,1,0,1,5,7,11,7,8,13,16,15,12,13,12,11,8,7,5,3,2,3,5,10,18,23,19,17,22,25,25,25,25,27,25,23,21,11,4,1,0,0
2022-03-29 23:00:00,0,0,1,0,5,0,0,0,0,6,3,8,0,8,6,5,6,7,10,5,9,10,7,5,4,18,18,19,17,12,10,6,3,0,3,0,2,0,3,0,2,3,6,13,15,9,10,11,9,9,9,9,8,6,7,4,4,5,6,4,6,7,9,6,6,4,15,13,12,7,4,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,1,0,1,1,0,0,0,2,2,7,2,6,3,2,5,2,3,4,12,15,16,0,12,6,4,3,1,0,0,0,0,0,0,0,0,1,5,6,0,8,0,10,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,3,1,0,2,1,3,2,3,0,4,0,1,0,0,0,3,8,9,13,13,15,14,4,5,0,0,4,2,0,1,0,0,0,0,3,4,4,5,3,2,3,3,7,1,2,9,9,19,20,24,6,22,20,19,20,21,20,17,15,8,9,9,8,4,8,10,6,3,2,1,0
2022-03-30 06:00:00,0,0,3,5,7,10,10,4,4,10,6,4,3,3,9,4,2,1,2,3,4,7,4,6,4,6,4,5,4,3,1,0,2,1,0,0,2,10,13,13,12,0,13,2,2,3,4,3,4,6,5,7,6,6,8,12,10,7,13,13,11,9,13,13,8,8,7,7,8,4,1,0,2,0
2022-03-30 07:00:00,3,1,10,15,19,14,0,15,21,21,21,19,12,11,9,6,4,3,4,8,9,18,23,22,22,20,4,3,0,0,2,2,2,1,0,0,1,12,15,12,0,14,15,9,8,8,9,9,13,12,16,21,21,24,21,30,29,28,42,41,37,37,53,54,43,37,0,35,15,6,5,3,2,0
2022-03-30 08:00:00,0,4,9,19,27,29,30,28,34,34,33,22,29,23,25,14,10,5,5,5,10,23,24,33,35,14,13,20,10,20,19,10,17,6,5,1,3,18,25,29,30,29,27,12,12,12,13,12,16,15,23,33,32,23,25,42,43,35,55,48,53,49,44,34,27,27,19,25,33,12,7,6,4,0
2022-03-30 09:00:00,0,2,5,12,19,24,24,27,28,27,37,30,35,31,35,21,9,5,6,7,8,17,21,22,19,27,25,29,28,27,16,11,25,3,1,0,2,13,19,21,22,22,16,5,6,6,3,5,8,8,9,8,9,12,17,28,26,23,39,32,27,25,33,31,20,17,4,8,13,5,3,1,0,0
2022-03-30 10:00:00,0,0,2,4,5,7,8,8,14,13,20,13,20,15,19,10,7,5,4,6,4,6,7,7,9,13,12,13,14,14,14,13,14,4,3,1,2,8,11,13,14,13,12,10,8,7,6,4,6,6,6,6,3,6,8,16,15,13,21,18,13,15,12,19,17,10,12,10,16,4,2,1,1,0
2022-03-30 11:00:00,1,0,2,4,11,11,0,9,9,11,10,11,9,9,9,9,6,6,7,5,7,9,6,9,4,11,11,9,9,7,6,5,2,2,0,0,10,13,13,15,15,17,13,15,3,6,4,5,4,6,4,4,5,7,8,7,6,5,5,4,5,9,7,6,4,4,0,0,2,1,0,0,0,0
2022-03-30 12:00:00,1,2,1,5,10,12,13,14,15,16,12,8,7,6,5,4,2,4,5,6,5,6,7,5,9,15,14,14,8,13,10,9,10,3,0,0,17,23,25,26,18,16,16,7,7,8,9,6,4,3,4,5,3,6,5,7,9,10,14,11,10,10,10,10,10,9,8,8,8,3,1,0,1,0
2022-03-30 13:00:00,0,0,1,3,4,4,3,5,9,10,16,10,13,14,18,13,8,6,5,11,11,12,0,11,14,19,18,22,15,21,20,19,11,5,6,1,8,10,15,14,16,28,25,14,9,10,8,7,8,7,6,5,4,4,5,9,7,6,8,9,10,11,10,9,7,7,9,8,2,2,3,0,0,0
2022-03-30 14:00:00,0,1,2,2,6,7,5,8,8,6,8,8,10,8,5,5,6,8,6,5,4,6,4,8,4,9,8,9,8,6,7,5,4,2,1,2,5,11,15,10,10,16,15,13,8,7,4,7,9,7,5,4,4,5,7,5,9,8,11,9,7,0,4,4,3,4,3,0,2,2,1,0,0,0
2022-03-30 15:00:00,1,0,3,3,8,10,0,9,11,13,13,14,11,12,11,11,10,11,10,11,6,6,7,8,9,15,18,16,14,11,8,7,4,2,1,0,9,15,17,17,16,20,21,21,19,17,16,13,15,12,11,10,3,5,7,6,8,9,10,11,10,11,12,13,11,11,0,8,7,2,1,0,0,0
2022-03-30 16:00:00,2,1,3,8,12,14,16,14,19,19,18,18,20,18,17,19,17,17,14,13,16,13,14,18,17,16,18,17,14,15,11,5,3,2,4,3,24,28,32,34,22,21,26,27,15,24,21,18,20,16,8,9,9,7,11,8,7,11,11,12,12,14,16,15,15,15,14,12,12,3,1,0,0,0
2022-03-30 17:00:00,2,1,6,15,28,23,26,27,26,26,30,39,41,30,21,21,21,15,10,12,9,10,11,11,10,21,20,21,18,8,9,6,5,2,5,6,15,24,26,29,34,31,30,22,18,19,17,15,12,9,8,9,7,7,8,11,13,17,17,13,13,15,21,23,20,16,11,10,13,5,3,0,0,0
2022-03-30 18:00:00,3,4,7,18,34,41,18,39,41,47,30,27,29,32,25,32,27,16,10,9,10,10,9,9,11,23,24,24,20,14,10,4,2,0,2,0,13,18,19,24,18,22,19,29,29,29,31,16,10,8,12,12,9,7,10,18,35,35,33,29,35,37,34,19,17,20,8,17,14,6,3,1,0,0
2022-03-30 19:00:00,1,2,2,5,13,16,20,19,35,38,35,36,34,32,18,19,14,13,10,12,14,17,16,17,9,19,18,22,20,18,10,4,0,0,0,1,4,6,10,9,8,8,9,28,30,30,30,23,12,7,5,7,1,6,6,22,37,42,37,31,32,30,25,25,18,18,17,16,14,6,2,1,0,0
2022-03-30 20:00:00,0,0,2,1,7,7,2,8,10,10,14,15,18,19,14,15,12,14,12,10,8,7,0,8,8,13,12,16,15,14,11,2,1,0,1,0,5,8,7,8,9,7,10,14,15,17,15,13,11,9,8,6,5,5,3,6,11,13,10,11,22,19,17,17,16,16,1,15,13,4,2,0,0,0
2022-03-30 21:00:00,0,0,1,2,8,11,10,10,12,13,13,14,13,12,9,7,14,20,17,13,10,7,0,5,9,19,26,27,14,12,16,5,1,2,0,0,3,5,7,0,0,0,12,14,16,14,13,10,7,5,3,2,3,5,4,5,8,13,9,10,14,16,18,18,19,19,18,17,15,6,3,1,0,0
2022-03-30 22:00:00,0,0,0,1,4,5,6,7,18,20,21,21,22,23,19,14,12,15,9,13,11,9,9,4,10,24,26,31,30,26,18,5,2,0,1,1,1,5,9,10,11,11,13,18,19,18,12,16,12,12,10,10,9,5,6,8,11,11,10,8,9,8,10,9,6,5,4,4,5,3,2,1,1,0
2022-03-30 23:00:00,1,0,0,6,11,0,10,9,11,0,8,9,9,8,9,8,7,10,10,6,5,5,4,0,4,13,15,17,14,12,7,5,2,0,1,0,1,1,2,0,1,1,7,13,14,12,0,9,8,7,6,5,2,2,4,9,8,9,9,7,10,11,15,14,11,9,10,9,6,4,2,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,3,0,0,0,0,1,0,1,2,6,4,5,1,1,4,0,0,5,11,14,15,0,13,9,4,3,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,3,4,6,2,5,5,4,3,2,3,1,0,3,2,0,2,7,9,10,13,12,14,16,3,2,1,0,1,0,0,0,0,0,0,0,6,4,6,8,1,7,2,0,3,0,0,7,6,16,19,23,24,22,18,17,15,14,13,6,7,7,10,10,9,0,10,11,4,2,0,1,0
2022-03-31 06:00:00,0,1,0,2,6,3,0,4,3,0,5,1,3,3,4,1,0,1,0,3,3,5,6,8,9,6,2,6,0,3,0,0,2,1,0,0,0,6,10,5,11,4,10,5,0,2,0,2,0,4,6,6,5,8,6,8,6,7,12,13,13,11,12,8,8,8,0,6,5,1,0,0,2,0
2022-03-31 07:00:00,1,7,12,15,18,20,22,26,20,19,24,15,16,13,15,11,7,3,6,7,7,22,24,32,29,7,6,4,2,3,2,3,2,1,1,0,1,19,26,27,29,27,24,11,10,8,9,8,10,9,14,15,16,19,20,25,27,27,49,49,53,50,53,45,37,30,0,29,23,13,6,5,4,0
2022-03-31 08:00:00,2,4,8,20,23,25,27,25,26,25,35,28,37,34,45,23,9,4,6,8,11,22,29,51,49,19,7,21,9,0,20,20,16,5,2,1,0,19,25,27,27,25,28,13,11,12,13,9,14,16,18,16,16,18,22,26,23,20,49,47,46,37,36,28,19,22,16,20,17,8,6,4,2,0
2022-03-31 09:00:00,1,2,6,12,18,19,21,19,23,20,45,37,44,38,38,20,9,5,8,9,13,22,26,29,27,45,46,42,25,39,37,41,36,4,2,0,3,13,16,18,12,13,17,6,6,5,4,4,8,9,14,18,20,21,25,34,33,32,43,39,45,39,41,39,28,26,25,21,16,5,3,2,0,0
2022-03-31 10:00:00,0,1,2,7,8,4,0,8,12,9,14,10,13,11,17,14,6,2,4,5,6,8,10,9,10,16,14,16,17,16,14,13,11,4,2,1,1,6,11,4,8,10,9,3,4,3,0,4,5,6,6,8,6,3,9,16,16,14,19,19,22,20,13,13,10,8,7,6,5,2,1,0,0,0
2022-03-31 11:00:00,0,1,3,5,7,7,0,8,13,15,12,7,9,10,9,8,4,4,4,5,5,6,7,8,7,11,10,11,10,8,7,6,3,1,1,0,7,7,12,14,8,12,9,7,9,11,7,9,8,7,5,7,5,5,6,7,11,14,15,13,12,13,12,8,5,4,4,0,3,1,0,0,0,0
2022-03-31 12:00:00,2,1,2,3,6,8,8,7,11,11,17,18,19,18,14,8,7,5,5,7,9,6,6,8,8,10,10,10,0,9,8,7,7,4,2,2,16,22,25,18,26,25,16,8,5,6,7,6,5,5,5,6,6,6,10,11,8,1,9,7,8,6,10,5,7,6,4,6,3,4,1,0,0,0
2022-03-31 13:00:00,1,1,2,4,9,10,11,13,12,11,14,13,14,13,14,11,10,10,6,5,7,9,10,10,12,14,15,23,0,22,21,20,14,3,4,3,22,30,30,34,9,35,32,16,15,13,9,12,11,12,9,9,8,6,9,7,9,10,12,11,12,10,13,12,13,13,12,11,8,5,2,0,0,0
2022-03-31 14:00:00,1,2,2,5,9,9,10,8,11,10,10,11,15,14,9,8,7,7,5,8,6,8,0,9,8,12,11,12,11,7,9,7,1,1,3,1,9,15,18,19,20,15,14,15,11,10,10,9,9,8,7,7,8,7,10,6,9,12,14,16,15,15,16,16,13,12,10,9,2,3,1,0,0,0
2022-03-31 15:00:00,1,0,2,3,12,17,18,19,22,19,19,14,13,11,10,9,8,13,6,8,8,10,11,10,8,10,10,13,5,9,6,2,3,4,0,1,24,28,29,30,29,26,25,15,14,14,11,9,9,9,4,6,0,5,5,12,13,15,17,15,14,16,19,17,12,11,0,6,8,6,4,3,1,0
2022-03-31 16:00:00,1,1,2,3,9,16,10,14,19,21,20,19,25,25,16,16,16,10,12,9,9,11,10,11,13,15,15,17,13,15,8,5,2,2,2,2,29,36,38,39,38,42,31,19,23,23,25,21,17,11,10,10,6,2,3,10,12,18,24,19,24,22,12,11,10,8,9,8,9,4,1,2,1,0
2022-03-31 17:00:00,5,2,6,10,21,23,24,20,36,42,34,30,39,33,22,20,19,15,13,14,10,12,12,12,15,18,20,23,18,14,11,5,4,3,7,7,28,32,37,20,40,37,41,27,28,28,30,25,24,16,13,10,8,3,8,9,10,13,12,11,11,15,11,11,12,11,5,9,6,5,3,2,1,0
2022-03-31 18:00:00,0,2,5,14,25,30,33,33,48,45,32,36,47,49,36,43,36,16,9,11,16,17,15,17,18,32,30,34,31,23,12,11,1,0,4,5,8,12,14,15,12,18,17,22,26,26,25,19,13,10,8,6,6,7,8,9,22,36,30,31,25,27,21,24,25,23,20,19,13,7,3,0,1,0
2022-03-31 19:00:00,1,2,4,5,8,25,26,25,28,27,20,25,29,26,19,24,26,19,14,14,10,9,9,8,8,17,13,15,13,12,8,5,3,1,1,1,5,7,9,8,9,10,10,19,17,18,15,14,10,9,6,4,1,3,4,5,13,18,17,17,13,16,12,14,13,13,12,11,9,6,2,0,0,0
2022-03-31 20:00:00,1,0,1,3,8,11,0,4,16,16,18,18,17,14,13,13,13,11,10,9,10,8,7,4,1,11,12,14,13,11,8,2,0,1,1,0,7,9,11,12,11,12,12,12,6,11,10,8,6,4,5,3,2,0,3,9,12,16,19,16,13,14,17,19,17,16,15,11,9,4,1,0,0,0
2022-03-31 21:00:00,1,0,2,4,13,16,10,15,14,15,13,15,14,15,14,11,15,13,12,11,8,7,0,6,5,18,20,20,16,17,11,4,2,2,1,2,6,4,10,1,6,9,11,14,14,16,17,15,7,6,5,0,2,4,5,7,9,9,10,12,17,17,20,21,15,14,13,9,12,6,4,3,0,0
2022-03-31 22:00:00,0,1,1,5,8,12,7,14,15,16,16,14,15,10,12,13,15,21,17,17,5,14,10,9,10,34,37,33,32,29,16,4,0,0,1,0,2,3,6,0,3,6,8,12,11,15,13,10,9,7,7,5,4,3,5,8,8,10,11,13,19,21,32,33,32,28,26,25,23,13,8,2,1,0
2022-03-31 23:00:00,0,0,1,0,6,0,0,0,12,11,12,10,11,9,8,7,8,8,9,9,7,7,6,4,5,15,17,23,18,13,10,6,1,0,0,0,1,2,0,0,3,4,8,17,19,16,17,12,7,5,6,6,2,4,1,6,13,14,12,11,12,10,8,7,6,10,0,9,8,3,1,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,1,2,3,5,5,4,3,0,9,0,11,10,9,3,3,4,4,13,15,16,14,8,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,8,7,6,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,3,0,5,3,0,5,5,6,5,5,0,4,1,4,3,1,5,6,4,8,1,10,8,4,4,2,1,0,1,0,0,0,0,0,1,2,6,7,4,3,3,4,2,3,0,2,9,9,18,19,23,23,21,15,4,10,11,11,0,8,8,9,5,7,6,7,7,3,2,0,1,0
2022-04-01 06:00:00,0,2,3,4,6,8,5,8,10,11,7,4,3,2,4,3,2,3,2,3,5,9,10,8,7,5,2,3,0,2,1,2,0,0,0,1,1,8,12,13,0,14,13,10,0,3,0,3,5,6,8,7,5,6,7,9,6,8,17,12,13,12,15,11,12,11,3,4,4,3,0,0,0,0
2022-04-01 07:00:00,1,4,6,12,15,17,17,21,7,15,12,10,9,8,7,3,2,3,4,4,8,16,15,23,23,12,6,5,0,0,3,2,1,0,0,0,3,21,26,21,27,23,22,11,9,9,10,4,11,11,10,15,15,19,16,31,30,26,40,41,44,46,59,53,44,39,20,9,13,5,3,2,1,0
2022-04-01 08:00:00,1,3,5,9,15,15,17,12,26,25,30,25,32,25,35,13,8,2,5,7,9,23,28,32,33,12,15,12,11,12,11,10,10,4,3,2,2,15,27,31,30,28,29,10,10,10,10,10,14,14,16,20,20,23,25,43,41,39,52,50,57,57,54,44,26,24,25,37,29,8,5,3,2,0
2022-04-01 09:00:00,1,3,5,8,12,15,10,18,18,16,21,15,21,16,30,16,6,5,6,6,9,15,17,18,21,32,18,33,31,31,29,28,22,2,1,0,3,9,15,17,18,17,16,8,7,8,0,8,8,8,8,10,9,11,14,30,30,27,40,34,36,35,31,32,19,17,16,14,13,4,2,0,1,0
2022-04-01 10:00:00,0,1,3,6,7,10,11,7,13,17,23,20,21,19,13,7,5,9,8,8,4,7,9,7,10,10,11,14,11,8,8,10,9,5,1,1,3,7,9,11,8,12,11,8,6,7,6,0,8,9,9,8,6,7,8,16,14,11,21,20,19,22,20,16,14,5,0,2,4,1,1,0,0,0
2022-04-01 11:00:00,1,3,3,8,9,3,4,5,10,10,10,7,12,14,13,13,11,5,4,5,3,5,6,7,6,8,9,10,9,7,7,8,7,2,1,1,3,9,14,16,6,15,14,8,8,10,0,9,8,9,6,8,6,4,7,6,8,10,18,18,16,15,12,11,7,16,4,14,12,4,3,0,2,0
2022-04-01 12:00:00,0,0,1,2,6,7,0,7,10,11,12,14,15,15,13,18,18,17,16,15,4,9,0,10,11,11,12,15,14,8,6,5,3,3,3,2,17,23,25,26,20,17,15,13,11,9,7,6,5,9,7,3,6,8,8,8,9,13,19,9,9,4,10,7,11,12,11,10,11,3,0,0,0,0
2022-04-01 13:00:00,0,1,2,5,9,11,10,10,11,12,12,13,15,12,9,10,10,10,9,6,6,11,11,14,13,18,18,21,17,20,18,16,11,2,0,1,5,17,24,25,26,23,21,10,8,9,4,8,9,15,6,7,13,14,15,11,10,10,18,21,25,14,13,12,9,8,5,3,6,3,1,0,0,0
2022-04-01 14:00:00,2,1,1,5,9,12,12,13,16,15,11,11,12,9,9,10,6,9,5,5,5,6,8,0,7,14,17,19,4,14,10,9,8,7,2,1,6,9,12,13,14,19,16,11,11,9,11,8,8,4,5,5,8,3,0,14,12,11,16,15,14,13,10,9,5,9,4,7,6,2,0,0,0,0
2022-04-01 15:00:00,0,2,3,4,7,9,2,7,15,13,11,10,12,8,12,11,10,11,9,7,8,12,13,14,14,19,15,21,20,18,10,5,5,9,6,5,15,21,23,17,17,24,26,16,14,20,19,17,13,11,6,3,3,3,5,8,11,13,17,17,20,21,25,22,18,19,20,19,16,3,1,0,0,0
2022-04-01 16:00:00,2,0,2,7,18,23,0,23,22,21,16,17,18,17,12,13,13,12,14,16,16,18,18,17,18,23,23,23,21,18,11,6,2,5,4,5,22,18,26,29,20,27,27,19,20,22,21,23,13,13,9,10,6,6,7,11,18,27,21,22,17,20,12,12,12,13,10,13,9,4,1,0,0,0
2022-04-01 17:00:00,0,1,5,11,15,19,20,19,42,49,39,52,51,48,34,37,30,15,12,15,15,18,17,0,17,20,19,23,22,18,12,5,2,1,2,1,13,29,29,35,34,30,28,28,26,24,22,23,17,14,11,9,5,8,9,4,8,24,28,28,29,27,25,23,19,20,19,18,13,7,4,3,0,0
2022-04-01 18:00:00,4,6,9,23,37,43,32,41,54,48,40,38,42,41,22,14,18,18,13,17,16,15,16,13,13,29,31,31,30,22,10,4,2,4,5,6,10,17,20,26,27,24,19,31,32,32,25,17,11,8,9,8,7,6,10,15,25,42,36,41,31,33,25,21,23,18,18,17,14,8,4,3,0,0
2022-04-01 19:00:00,1,1,0,3,10,11,13,14,20,22,19,18,21,19,15,22,14,14,11,13,10,13,15,14,13,23,21,24,22,19,12,3,1,0,2,0,5,9,11,12,12,10,11,20,14,24,31,17,11,10,6,2,0,4,3,10,16,19,23,21,19,19,19,20,19,18,16,14,11,8,4,1,0,0
