Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_신정2동주민센터,12_새마을금고,13_오목교역.청학스포츠타운,14_오목교역.동신한방병원,15_관악고등학교,16_양평신동아아파트,17_교보앞,18_당산동진로아파트,19_김안과병원,20_경방타임스퀘어.신세계백화점,21_남부지방법원등기국.구로세무서(에이스하이테크시티),22_문래동남성아파트,23_신도림역,24_신도림동.구로역,25_구일역.중앙유통상가,26_동양미래대학.구로성심병원,27_개봉역.영화아파트,28_경인중학교.개봉사거리,29_오류1동주민센터.오류문화센터,30_오류동역,31_오류2동새마을금고,32_오류2동주민센터,33_천왕역1번출구,34_연지타운2단지,35_구로우체국.이펜하우스3단지후문,36_천왕이펜하우스5단지,37_천왕이펜하우스3.4단지,38_천왕이펜하우스3단지입구,39_천왕이펜하우스2단지,40_천왕역3번출구,41_오남중학교.삼미주택,42_금강수목원아파트,43_수궁동주민센터,44_수궁119안전센터,45_예림디자인고.오류고.서울공연예술고,46_서서울생활과학고.궁동도서관,47_신정숲속마을아파트,48_양천공영차고지
2022-04-10 20:00:00,0,1,2,4,3,5,7,4,4,4,10,10,6,9,7,6,7,7,10,17,16,18,26,28,28,25,22,22,22,18,11,10,10,6,9,3,2,0,5,4,3,2,1,0,0,0,0,0
2022-04-10 21:00:00,1,0,1,2,3,3,0,2,3,4,5,6,5,7,6,6,6,6,7,14,15,16,20,12,18,19,17,18,21,24,20,17,11,7,8,5,4,0,2,6,3,3,5,3,2,0,0,0
2022-04-10 22:00:00,0,1,0,0,1,0,1,2,3,2,4,7,7,8,5,3,4,2,4,11,13,4,15,14,13,18,17,16,13,16,14,5,10,6,5,3,0,0,1,2,2,1,1,4,0,0,0,0
2022-04-10 23:00:00,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,3,2,3,4,5,4,10,6,4,12,4,4,10,9,8,4,13,9,0,4,2,1,0,1,0,0,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,0,4,0,5,0,5,7,0,3,9,11,0,17,3,17,17,14,10,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,2,5,5,6,8,10,11,11,12,13,13,7,8,9,9,9,7,4,3,0,3,2,1,0,3,3,4,3,4,2,0,1,0,0,4,0,3,2,0,0,1,0,0,0,0,0,0
2022-04-11 06:00:00,1,3,6,8,13,17,20,26,12,14,15,14,8,8,7,4,6,6,5,3,3,4,3,2,1,5,6,5,4,5,6,2,8,10,9,11,13,15,16,10,5,10,7,4,0,1,2,0
2022-04-11 07:00:00,3,12,21,27,35,42,49,44,44,39,41,40,12,15,12,13,11,13,8,5,4,3,6,7,5,4,4,6,6,7,11,10,18,38,37,52,55,61,63,74,76,78,44,42,17,7,5,0
2022-04-11 08:00:00,3,17,29,35,49,51,55,55,57,58,61,52,30,32,23,16,12,11,10,8,6,5,21,18,6,5,1,5,9,10,8,7,7,9,8,17,24,35,26,28,29,31,30,25,11,6,4,0
2022-04-11 09:00:00,5,7,10,11,17,18,23,23,21,21,20,19,11,17,16,17,17,14,12,12,3,13,13,12,10,7,4,6,6,6,7,7,3,3,4,6,12,15,14,10,11,8,7,5,2,0,1,0
2022-04-11 10:00:00,3,6,9,4,13,14,17,16,16,16,18,16,13,9,11,9,7,8,6,7,7,8,8,3,6,6,5,7,8,9,11,6,4,2,3,4,6,9,7,8,4,2,5,6,3,4,3,0
2022-04-11 11:00:00,2,5,7,9,12,7,14,16,12,15,15,18,13,13,10,9,9,13,11,11,9,8,11,11,7,13,11,11,10,11,11,10,8,7,4,5,5,5,3,5,3,3,4,3,1,0,0,0
2022-04-11 12:00:00,1,7,8,10,15,7,17,13,13,14,15,13,8,7,7,10,11,10,8,10,11,10,11,7,11,14,11,8,13,16,16,10,8,7,6,6,5,6,5,6,7,3,5,4,1,2,1,0
2022-04-11 13:00:00,1,3,8,9,15,16,15,18,18,19,18,16,10,8,7,9,8,8,8,9,10,7,12,10,10,19,7,12,11,13,12,13,9,6,8,4,3,4,3,5,4,4,5,4,3,0,4,0
2022-04-11 14:00:00,0,1,3,4,6,3,7,10,11,6,13,10,7,11,14,17,20,19,15,11,5,10,10,10,14,13,18,20,17,17,9,9,12,7,5,3,1,1,2,3,30,26,12,7,4,3,3,0
2022-04-11 15:00:00,4,6,23,11,27,8,8,10,11,12,13,12,7,7,10,12,16,17,16,15,18,15,17,13,19,25,43,43,41,17,17,13,12,11,9,6,4,4,2,5,11,12,8,7,4,6,2,0
2022-04-11 16:00:00,1,20,41,40,39,34,33,31,32,25,21,16,12,9,14,13,14,10,12,17,14,15,19,19,46,45,42,18,43,48,47,41,32,26,22,10,9,8,6,11,15,15,11,8,9,10,6,0
2022-04-11 17:00:00,3,8,16,21,27,30,27,29,21,20,18,18,10,10,11,13,18,22,22,21,21,19,23,22,22,21,21,21,19,21,22,22,20,15,14,10,14,8,10,9,9,8,7,6,5,5,5,0
2022-04-11 18:00:00,3,4,13,18,24,15,18,20,30,30,33,32,19,16,19,21,30,46,47,33,49,40,51,54,48,43,39,36,33,39,32,28,22,20,18,10,15,13,8,14,13,10,9,9,9,7,6,0
2022-04-11 19:00:00,3,9,10,11,2,10,7,7,10,8,9,9,6,8,9,11,10,18,15,14,16,14,26,26,17,25,23,29,24,22,17,16,17,16,16,5,7,7,10,19,19,17,11,9,4,5,1,0
2022-04-11 20:00:00,0,2,1,2,2,2,3,5,11,8,12,13,8,10,9,7,12,9,6,16,17,18,29,17,24,21,19,19,17,21,16,15,12,7,5,1,2,2,0,6,6,6,5,3,2,0,0,0
2022-04-11 21:00:00,1,0,3,0,2,2,4,5,10,8,13,12,8,11,8,7,6,6,4,10,13,14,28,31,32,31,28,24,14,15,12,11,11,10,9,4,3,3,4,5,6,1,5,4,3,0,2,0
2022-04-11 22:00:00,1,0,0,0,1,1,4,8,12,3,13,15,13,14,11,10,12,11,7,10,10,9,22,22,24,24,27,29,26,25,20,14,14,15,13,7,5,2,6,7,7,5,5,4,1,0,1,0
2022-04-11 23:00:00,0,3,5,1,0,7,0,6,5,4,0,8,6,6,4,3,3,4,5,5,7,0,14,13,11,12,16,14,10,9,7,8,7,6,4,3,1,1,0,4,2,1,2,1,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,2,5,4,3,0,6,7,1,8,9,4,8,8,9,9,11,13,11,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,2,3,2,4,3,9,9,7,9,10,9,3,5,5,8,7,6,8,6,2,5,4,3,1,5,2,7,4,3,3,1,1,2,0,3,3,2,1,2,3,2,3,0,0,0,2,0
2022-04-12 06:00:00,2,4,7,9,12,13,16,17,17,14,16,14,7,5,7,8,6,8,6,5,4,0,5,3,6,0,4,7,5,6,6,7,9,10,11,3,5,7,7,8,7,6,5,1,5,3,1,0
2022-04-12 07:00:00,3,17,24,33,44,48,60,59,44,45,50,41,15,20,17,18,16,15,9,5,4,0,5,4,4,5,6,5,6,8,10,9,11,24,26,41,55,68,64,65,70,68,56,50,22,5,3,0
2022-04-12 08:00:00,3,9,18,23,31,34,39,42,61,60,63,56,29,31,24,19,17,19,11,14,8,0,19,16,11,10,9,9,9,11,11,10,10,5,5,17,22,28,26,21,20,21,19,24,13,7,10,0
2022-04-12 09:00:00,4,9,12,13,18,19,22,25,23,24,22,21,10,10,10,15,13,8,10,8,10,11,13,14,11,11,2,11,7,5,6,5,4,3,4,10,18,20,19,8,9,9,8,6,3,0,2,0
2022-04-12 10:00:00,2,6,8,8,12,13,16,16,21,21,22,23,15,16,15,11,11,10,10,6,8,0,6,7,9,11,9,10,9,7,4,7,6,4,3,5,5,8,6,7,5,3,0,4,1,0,0,0
2022-04-12 11:00:00,1,2,5,8,9,10,12,13,16,16,15,15,9,11,10,9,12,12,12,11,13,11,12,9,8,8,6,6,6,7,5,3,4,2,2,3,3,5,4,4,5,6,2,6,5,0,4,0
2022-04-12 12:00:00,1,3,6,6,9,11,15,14,15,14,16,17,15,14,13,10,11,13,11,8,10,9,13,11,11,12,10,10,11,14,11,10,9,8,6,2,6,0,1,7,8,9,7,6,5,0,0,0
2022-04-12 13:00:00,3,5,6,7,11,14,13,18,23,22,21,22,8,9,10,12,15,14,9,7,6,4,16,17,14,12,13,16,13,16,11,11,6,7,0,6,6,5,2,4,5,0,4,1,3,2,2,0
2022-04-12 14:00:00,3,6,6,7,12,7,16,17,18,12,16,13,8,11,10,8,10,9,11,10,11,11,19,16,13,14,12,11,10,13,14,12,13,11,11,8,6,5,0,8,16,5,7,5,2,1,2,0
2022-04-12 15:00:00,1,3,20,21,19,4,8,10,9,9,10,9,6,9,7,8,11,10,11,13,16,18,21,23,22,26,35,32,26,27,20,18,10,8,8,5,6,7,6,8,35,33,20,8,3,2,4,0
2022-04-12 16:00:00,12,31,47,41,48,46,42,40,30,25,23,17,13,11,14,14,17,19,19,16,18,16,19,21,30,26,30,32,26,32,27,25,22,19,16,7,4,5,4,6,7,10,9,6,11,25,15,0
2022-04-12 17:00:00,2,5,6,5,12,12,12,17,17,17,20,19,13,11,12,12,14,13,14,20,23,16,25,23,26,29,30,30,30,22,19,17,13,11,11,6,9,10,8,10,12,8,10,8,3,0,2,0
2022-04-12 18:00:00,2,6,10,12,15,12,13,21,28,30,31,31,16,15,15,24,33,41,32,36,42,41,41,40,40,38,37,38,33,35,28,27,19,13,12,7,13,12,11,15,17,14,8,8,3,11,10,0
2022-04-12 19:00:00,0,2,3,2,5,2,3,6,12,11,15,16,9,7,9,10,13,14,16,18,23,21,39,33,31,30,26,23,26,26,22,23,20,17,16,8,8,2,7,8,8,6,5,5,2,0,2,0
2022-04-12 20:00:00,1,2,3,4,6,2,7,11,12,0,10,8,7,6,9,9,10,11,12,19,20,23,29,33,30,29,23,19,23,22,18,15,12,11,9,4,5,7,3,5,1,4,0,1,3,0,0,0
2022-04-12 21:00:00,1,3,3,1,2,2,3,5,6,5,9,13,10,9,7,6,8,7,7,12,12,13,17,14,13,15,18,17,19,18,16,8,10,9,6,4,1,2,2,6,8,7,3,2,1,0,0,0
2022-04-12 22:00:00,1,0,1,0,1,2,4,5,9,0,12,13,11,14,10,12,11,10,9,16,11,0,30,29,22,32,33,31,26,26,21,20,17,12,10,3,2,2,2,8,8,7,5,0,4,0,3,0
2022-04-12 23:00:00,0,2,1,2,3,4,5,0,8,9,6,9,8,9,7,5,0,3,4,6,2,3,18,13,10,10,9,10,9,11,9,8,7,6,3,2,1,0,0,2,1,0,1,0,0,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,0,3,0,4,0,3,4,0,5,6,6,5,11,12,14,15,15,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,2,3,3,5,6,9,9,2,11,4,10,4,3,5,6,3,6,4,4,1,6,4,3,0,2,3,3,3,0,3,2,0,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0
2022-04-13 06:00:00,1,6,9,11,12,14,17,20,20,21,25,22,10,8,9,8,7,5,5,3,3,0,0,0,3,0,4,5,5,4,5,6,5,5,5,9,13,15,17,15,0,6,4,2,3,4,2,0
2022-04-13 07:00:00,4,14,17,22,30,33,43,45,46,43,45,36,12,10,11,12,8,9,8,5,6,2,8,10,7,6,4,4,7,6,12,6,19,37,37,51,56,58,57,66,45,67,39,34,19,11,8,0
2022-04-13 08:00:00,5,18,27,33,38,42,44,43,43,47,48,43,21,21,18,19,17,16,16,15,10,8,20,19,14,12,10,8,11,9,9,7,6,5,3,17,22,35,26,14,13,13,11,9,9,8,7,0
2022-04-13 09:00:00,1,4,5,12,21,23,28,28,28,28,26,31,14,14,13,13,10,8,7,5,5,3,9,5,8,4,4,4,5,6,7,4,3,3,1,11,18,20,19,8,8,8,3,5,1,2,1,0
2022-04-13 10:00:00,1,8,13,15,20,21,19,20,20,22,23,24,12,10,10,7,9,7,6,5,4,0,11,9,5,3,0,1,4,5,3,0,4,2,2,4,3,0,4,3,4,1,3,2,2,0,2,0
2022-04-13 11:00:00,1,2,4,6,9,11,10,12,10,11,13,14,12,11,6,10,13,5,14,8,7,5,11,9,8,5,6,6,6,7,6,7,5,2,4,3,2,2,1,4,3,2,2,2,1,1,0,0
2022-04-13 12:00:00,2,3,4,6,11,13,15,10,15,16,15,14,8,9,6,7,9,9,13,16,3,15,13,14,13,10,10,11,10,13,13,11,10,7,6,6,5,7,0,10,12,11,0,0,7,0,0,0
2022-04-13 13:00:00,1,3,10,12,12,12,18,17,20,21,20,17,11,10,10,12,14,16,18,13,7,12,8,9,9,9,8,10,11,13,12,10,9,8,6,4,2,5,5,3,3,2,3,2,0,0,0,0
2022-04-13 14:00:00,4,6,9,8,10,2,9,8,6,8,10,10,6,9,11,9,12,11,11,14,8,15,20,19,15,10,11,14,9,10,12,12,9,15,8,11,9,8,9,12,34,34,14,8,2,4,0,0
2022-04-13 15:00:00,2,9,14,17,18,19,14,13,15,14,14,13,9,10,11,7,12,11,12,17,15,14,13,12,13,15,15,16,18,20,17,16,13,14,13,5,4,3,4,4,10,10,8,5,4,4,0,0
2022-04-13 16:00:00,2,14,29,30,30,18,31,32,34,30,21,17,12,13,13,15,14,14,12,12,14,15,18,22,28,24,29,32,29,32,28,23,20,18,17,10,11,8,8,9,12,0,9,8,6,8,4,0
2022-04-13 17:00:00,1,7,14,17,18,16,19,19,22,19,20,17,11,12,12,13,14,18,19,20,20,22,28,22,29,32,31,29,21,25,21,20,20,18,13,13,13,11,5,15,17,9,15,10,7,4,5,0
2022-04-13 18:00:00,3,6,8,10,12,13,13,17,25,26,28,27,17,17,16,34,42,45,36,23,37,30,44,40,43,39,35,31,29,32,31,28,25,20,19,10,10,11,6,17,17,15,9,8,4,3,1,0
2022-04-13 19:00:00,0,3,3,6,9,11,12,13,11,11,10,11,7,7,9,11,12,17,14,15,15,14,20,21,31,27,25,28,22,24,17,13,17,13,10,3,9,6,4,7,9,8,6,4,3,0,2,0
2022-04-13 20:00:00,1,2,0,1,4,2,5,7,10,7,11,11,7,6,8,6,8,8,9,20,19,14,21,21,19,21,21,18,16,20,18,18,15,14,9,9,3,4,1,5,4,5,3,2,2,0,1,0
2022-04-13 21:00:00,1,0,0,0,2,1,4,5,11,4,3,5,8,10,9,9,9,15,13,13,4,9,15,15,14,18,19,18,14,17,18,17,12,9,8,2,3,2,1,6,5,4,4,2,4,0,3,0
2022-04-13 22:00:00,2,1,1,0,0,0,3,4,7,4,8,10,9,11,9,4,11,7,4,6,8,8,21,20,19,19,17,17,16,18,16,12,17,12,11,5,3,1,0,5,6,7,4,2,3,1,2,0
2022-04-13 23:00:00,0,1,2,3,2,0,0,0,4,5,4,7,6,6,6,5,5,5,4,8,9,8,18,17,14,16,15,14,10,11,8,7,6,5,4,3,2,0,0,3,2,1,1,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,0,3,0,4,0,5,0,0,4,5,7,0,11,4,14,15,15,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,2,2,4,0,5,2,9,9,10,11,3,10,5,3,5,5,4,4,6,5,3,7,4,3,4,5,4,0,3,4,3,2,0,1,1,2,3,1,0,1,0,2,0,0,0,0,0,0
2022-04-14 06:00:00,1,5,9,11,14,16,18,20,19,13,20,18,7,8,9,8,7,7,4,3,4,4,5,4,5,2,7,6,6,6,7,7,7,4,3,5,8,15,8,10,9,5,5,0,4,2,3,0
2022-04-14 07:00:00,2,13,20,29,37,41,50,52,58,32,37,30,13,15,14,15,19,18,13,8,7,6,7,8,6,5,6,7,6,8,10,0,21,37,32,52,62,64,67,70,49,67,43,41,18,10,4,0
2022-04-14 08:00:00,4,11,21,26,34,38,43,44,48,47,61,49,26,27,21,16,12,13,7,6,5,4,17,17,10,9,10,7,8,9,8,7,7,6,5,9,15,24,21,14,15,15,14,14,14,12,13,0
2022-04-14 09:00:00,3,5,9,13,22,22,23,22,22,21,23,31,17,16,12,10,9,10,7,7,6,4,8,8,5,4,3,4,6,4,6,5,1,2,1,7,12,14,14,6,7,8,7,4,2,0,2,0
2022-04-14 10:00:00,1,6,11,13,16,15,16,17,17,17,18,19,14,12,11,9,7,8,6,5,5,4,11,11,5,8,7,8,5,8,7,7,6,2,1,4,5,6,6,5,6,3,3,5,4,3,1,0
2022-04-14 11:00:00,1,2,3,5,8,9,11,13,14,13,10,13,9,10,10,12,11,11,9,8,0,5,8,5,9,9,8,10,7,7,7,6,6,4,3,3,5,6,5,3,4,3,1,2,1,2,0,0
2022-04-14 12:00:00,1,4,5,6,10,11,11,15,15,13,14,14,10,12,10,9,9,10,9,9,7,8,10,9,4,6,11,5,9,10,7,0,6,6,7,4,3,3,1,3,3,5,4,3,3,0,2,0
2022-04-14 13:00:00,3,4,7,4,8,9,10,12,13,14,16,13,11,10,9,9,11,11,8,9,10,4,11,10,12,10,9,13,11,14,12,11,8,6,6,4,3,5,3,4,5,6,3,4,1,2,1,0
2022-04-14 14:00:00,1,5,7,9,13,10,13,15,17,17,19,15,12,10,10,11,11,12,11,10,5,9,12,14,13,12,10,13,9,13,10,10,9,8,7,4,6,8,5,2,3,5,3,2,3,2,0,1
2022-04-14 15:00:00,3,6,18,20,20,9,21,18,17,16,17,16,12,13,17,12,18,17,13,18,18,17,22,23,22,25,29,17,27,26,12,9,8,6,6,3,4,4,7,12,42,40,22,9,3,3,4,0
2022-04-14 16:00:00,6,33,48,40,16,46,41,40,33,29,24,20,13,11,10,13,16,16,16,16,15,15,16,16,23,25,32,32,28,30,26,27,23,17,15,9,13,16,18,15,15,17,13,10,10,12,10,1
2022-04-14 17:00:00,1,9,15,16,18,17,15,14,17,15,18,16,9,14,16,17,23,24,24,19,18,17,30,27,29,26,24,23,24,26,24,23,17,17,15,9,9,10,9,13,15,14,9,7,6,5,4,0
2022-04-14 18:00:00,1,5,9,13,15,17,17,25,40,44,42,40,19,17,18,33,44,48,43,31,40,34,49,44,53,45,35,31,27,29,23,21,17,13,11,6,6,8,9,15,17,15,11,8,4,6,5,0
2022-04-14 19:00:00,1,1,2,5,7,2,7,8,10,8,9,8,6,8,11,15,19,24,22,30,28,24,28,28,25,25,23,23,22,21,21,19,16,17,9,12,14,0,10,9,7,5,4,2,2,0,3,0
2022-04-14 20:00:00,1,1,0,2,1,2,4,6,9,3,10,11,10,11,11,12,11,10,10,14,14,15,25,25,19,18,21,21,21,22,22,12,14,13,12,5,6,7,5,5,6,4,4,2,1,3,0,0
2022-04-14 21:00:00,2,1,1,3,3,4,4,6,8,7,9,12,9,8,10,14,10,14,11,14,14,12,21,22,17,16,13,15,14,13,11,10,12,9,7,5,4,1,3,5,6,5,3,2,1,0,0,0
2022-04-14 22:00:00,0,1,0,0,2,0,3,6,9,4,13,18,17,16,14,15,13,6,5,11,10,7,20,15,13,17,17,18,16,17,16,15,9,7,6,4,2,1,2,7,8,7,4,4,4,3,0,0
2022-04-14 23:00:00,0,0,1,0,0,0,0,3,6,0,6,8,7,7,5,3,4,4,4,4,5,5,17,16,16,12,11,5,9,9,12,11,11,8,7,2,0,0,0,3,3,2,0,0,1,0,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,0,4,0,5,6,5,6,7,8,9,5,4,9,0,10,0,10,9,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,3,5,6,0,10,11,12,13,5,12,7,8,9,9,8,6,8,5,4,3,4,5,0,2,5,2,4,0,3,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,1,2,6,7,12,13,16,18,19,0,19,16,5,4,6,6,5,4,4,3,4,0,5,5,3,2,3,4,4,6,7,4,7,8,5,14,10,13,11,11,10,4,8,0,4,3,2,0
2022-04-15 07:00:00,2,13,21,28,34,41,49,38,38,36,42,40,13,14,12,13,14,15,10,8,5,5,0,5,4,5,6,5,7,7,13,0,18,40,38,62,65,69,71,72,61,67,49,47,21,5,2,0
2022-04-15 08:00:00,3,16,25,29,39,40,43,49,52,44,53,43,25,25,24,20,11,9,6,5,6,5,22,22,12,8,7,7,8,10,9,7,11,6,7,15,24,28,25,14,15,16,17,16,9,7,0,0
2022-04-15 09:00:00,3,8,10,11,25,26,31,32,33,33,33,28,14,15,13,10,21,20,14,19,11,9,9,7,6,5,7,6,6,9,6,8,5,3,2,4,6,3,6,10,11,4,10,6,4,0,4,0
2022-04-15 10:00:00,2,5,9,7,12,10,13,14,14,16,17,18,11,8,10,9,8,8,7,3,3,1,7,7,4,6,5,5,6,7,6,5,6,2,0,2,4,2,5,6,7,7,6,1,6,4,3,0
2022-04-15 11:00:00,1,2,3,6,8,8,12,14,17,20,17,19,15,13,12,10,14,13,7,6,0,6,9,9,8,7,6,6,7,8,7,5,3,1,1,0,3,2,1,3,4,5,3,2,0,0,0,0
2022-04-15 12:00:00,2,4,9,11,14,10,15,17,19,16,11,15,10,10,10,5,11,10,10,12,10,11,14,13,9,9,8,8,8,9,8,6,6,4,5,3,4,6,4,4,5,1,3,2,1,0,2,0
2022-04-15 13:00:00,1,5,7,7,9,11,14,15,16,15,17,17,14,12,11,10,8,12,8,9,9,8,11,12,12,11,15,14,14,14,14,13,12,11,0,9,4,5,0,5,5,5,3,2,3,2,0,0
2022-04-15 14:00:00,1,3,16,16,17,20,7,11,10,13,11,12,8,11,9,7,11,11,12,8,12,11,15,13,14,21,25,20,26,27,14,13,12,10,8,3,4,6,5,9,31,25,13,11,5,4,3,0
2022-04-15 15:00:00,2,13,35,37,33,31,31,30,31,28,27,23,11,10,10,10,14,12,11,13,14,14,22,21,35,31,32,32,25,24,20,21,19,16,14,6,6,10,4,11,13,14,10,8,7,6,5,0
2022-04-15 16:00:00,6,25,34,12,15,17,30,21,21,19,20,20,15,11,12,16,16,17,19,18,22,9,30,29,28,26,21,21,19,19,17,19,14,13,12,9,6,7,4,14,8,15,9,5,7,18,10,0
2022-04-15 17:00:00,3,6,12,14,21,24,22,22,24,23,22,26,14,13,13,14,16,21,20,25,27,28,31,29,30,24,23,24,23,28,22,20,19,18,14,9,11,12,11,11,12,13,9,6,6,5,4,0
2022-04-15 18:00:00,6,8,14,17,20,20,22,22,36,21,38,35,20,21,26,29,29,36,39,41,40,40,37,35,34,31,32,32,28,31,25,24,21,16,11,12,13,13,12,15,19,17,14,8,7,3,4,0
2022-04-15 19:00:00,1,2,1,4,6,7,9,10,14,12,13,15,9,12,11,13,15,17,15,17,16,18,24,20,27,19,18,18,22,23,19,18,17,10,9,8,10,11,10,10,11,10,10,6,4,0,0,0
2022-04-15 20:00:00,0,2,3,0,4,5,4,5,8,8,11,13,10,11,10,8,11,10,12,19,18,18,27,22,23,20,19,19,13,16,14,12,10,8,7,4,6,5,6,5,6,4,4,2,2,0,1,0
2022-04-15 21:00:00,1,2,2,3,4,5,6,10,11,9,10,11,10,10,8,10,10,9,7,9,10,6,20,20,19,22,20,20,19,19,19,17,16,15,0,5,4,0,2,6,6,6,4,3,2,2,0,0
