Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_돈암동삼성아파트입구,11_돈암1동주민센터,12_종암사거리,13_종암경찰서,14_종암동주민센터,15_숭례초교,16_고려대역.고대앞삼거리,17_홍파초등학교,18_제기동주민센터.서울약령시앞,19_경동시장,20_경동시장사거리,21_동대문구청.용신동주민센터,22_마장축산물시장,23_도선사거리,24_성동구청,25_무학여고,26_응봉동주민센터,27_응봉동현대아파트,28_삼성래미안아파트앞,29_금남시장앞.백범학원터,30_금옥초등학교앞,31_옥수삼성아파트.래미안옥수리버젠,32_옥정중학교입구,33_한남시범아파트,34_한남동,35_순천향대학병원,36_한강진역.블루스퀘어,37_한남동새마을금고,38_이태원119안전센터,39_이태원역1번출구.해밀턴호텔,40_용산구청.이태원시장,41_녹사평역,42_전쟁기념관,43_용산꿈나무종합타운.보건분소,44_효창공원앞역,45_용마루고개(서울자동차고등학교),46_용마루고개.신공덕삼성아파트,47_공덕오거리,48_공덕역.2번.출구,49_동도중학교.서울디자인고등학교,50_대흥역,51_광성중고등학교,52_서강대학교,53_신촌로터리,54_현대백화점,55_동교동삼거리연희동방면,56_연희동대우아파트,57_연희교차로,58_연희3거리,59_한성화교중고교.서대문소방서,60_서대문자연사박물관입구,61_서대문구청.보건소.구의회,62_서대문구보건소별관,63_정원여중,64_홍은현대아파트.스위스그랜드호텔,65_유진상가,66_문화촌현대아파트,67_서울여자간호대학,68_유원하나아파트,69_홍지문.옥천암,70_세검정.상명대,71_세검정초등학교,72_화정박물관,73_서울예술고등학교.평창동주민센터,74_예능교회,75_벽산평창힐스아파트,76_롯데아파트,77_평창동삼성아파트,78_국민대앞,79_청덕초등학교,80_북악중학교,81_봉국사,82_정릉우체국앞,83_정릉시장입구,84_성북청수도서관.정릉4동성당,85_북한산보국문역1번출구,86_정릉4동주민센터.경국사,87_정릉대우아파트,88_정릉북한산국립공원입구,13_종암사거리입구,44_효창공원앞역.이봉창역사울림관
2022-03-07 22:00:00,1,2,0,1,2,4,4,2,5,6,3,4,4.0,3,4,2,2,3,0,3,6,9,2,10,10,8,5,7,6,8,8,8,5,8,17,15,16,15,15,17,13,13,14,16.0,13,9,11,13,15,18,19,21,22,25,27,28,29,26,26,22,21,21,17,19,18,14,13,12,10,9,9,8,8,6,3,6,8,10,9,6,2,4,3,4,6,4,2,0,,
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,5,0,0,0,4,5,0,3,4,3,0,0,2,0,3,5,5,4,8,12,11,12,8,14,13,12,9,9,9.0,8,2,8,8,7,7,8,5,7,9,16,20,23,12,22,20,17,12,8,9,10,9,7,6,8,6,4,3,0,0,3,3,2,3,1,3,0,2,1,2,3,1,3,0,,
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,1,3,0,4,6,7,10,12,13,9,7,12,12.0,13,13,9,13,14,7,10,15,14,12,9,8,0,12,0,21,20,21,21,20,8,4,3,0,0,4,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,3,5,0,6,7,8,9,11,12,9,10,11,12.0,13,11,9,10,10,5,11,10,9,7,7,6,5,7,11,11,4,6,9,8,5,6,5,5,3,6,0,6,5,4,6.0,7,6,2,3,4,3,6,5,6,6,6,6,1,5,0,1,2,9,3,2,9,7,3,0,2,0,7,6,5,0,0,0,4,3,2,0,0,2,1,0,0,0,0,0,,
2022-03-08 06:00:00,8,5,3,5,6,11,10,13,14,15,16,15,16.0,18,18,18,16,17,17,19,17,15,13,6,7,5,8,8,9,13,16,16,9,12,11,10,7,7,6,5,3,6,6,8.0,0,7,5,7,8,3,7,2,0,2,7,7,7,6,5,7,6,6,7,9,9,11,13,5,8,7,3,11,10,8,7,6,5,4,1,1,2,0,2,0,2,1,0,0,,
2022-03-08 07:00:00,8,15,14,15,15,19,21,24,27,25,26,24,33.0,37,33,28,27,28,23,24,22,24,20,13,8,11,13,16,21,30,20,23,21,18,24,20,19,20,20,21,21,15,19,18.0,21,21,18,15,15,14,13,4,10,11,14,14,15,16,15,16,13,11,10,6,8,9,15,14,10,14,12,10,9,8,5,4,7,5,4,3,2,2,1,1,2,0,1,0,,
2022-03-08 08:00:00,12,24,21,15,22,25,29,30,40,35,39,38,38.0,40,32,29,30,28,26,27,22,20,17,16,15,15,17,18,21,23,35,40,33,23,42,36,36,36,35,34,35,26,28,34.0,40,39,26,24,26,28,26,26,22,18,25,33,33,35,32,25,20,20,21,24,27,29,28,33,36,35,31,29,22,21,18,17,14,6,7,5,3,3,4,3,4,5,3,0,,
2022-03-08 09:00:00,6,9,10,8,12,13,16,18,19,18,19,18,20.0,22,26,27,28,26,26,25,24,24,20,14,13,14,14,14,15,14,12,17,14,11,27,18,15,13,14,12,16,13,12,11.0,14,13,13,15,15,16,17,16,15,15,16,17,14,12,12,11,10,14,15,15,13,14,13,12,12,11,10,10,9,4,8,6,5,4,6,0,4,8,4,3,2,0,1,0,,
2022-03-08 10:00:00,6,11,12,15,10,13,11,13,13,15,12,14,14.0,14,12,10,9,10,9,12,14,12,10,10,9,8,9,10,10,11,12,10,11,11,21,21,17,19,20,20,18,15,11,11.0,12,16,16,14,13,13,12,10,10,8,14,13,14,15,14,13,14,13,9,12,12,10,8,10,8,7,8,6,4,7,6,6,6,5,3,4,3,5,2,4,5,4,1,0,,
2022-03-08 11:00:00,5,6,6,4,7,9,12,11,12,9,10,9,10.0,11,10,9,12,8,11,14,15,16,15,13,15,16,15,14,14,13,14,14,14,14,16,14,15,13,13,14,12,11,11,13.0,10,13,15,16,16,15,15,9,14,12,14,13,11,9,11,13,15,14,13,10,9,6,7,7,5,5,5,5,8,9,8,3,1,8,7,6,5,6,9,6,7,4,3,0,,
2022-03-08 12:00:00,3,7,7,6,8,10,10,10,11,10,8,10,12.0,13,14,12,12,10,13,14,15,13,14,13,14,11,15,12,11,10,10,12,13,22,31,15,16,11,18,17,13,12,10,11.0,9,10,10,16,17,19,20,18,17,14,12,14,17,17,16,16,17,15,11,16,16,15,9,7,5,13,13,12,11,10,11,8,3,2,3,3,0,0,2,4,2,1,3,0,,
2022-03-08 13:00:00,2,7,8,6,9,12,13,12,11,13,13,11,11.0,10,12,13,13,12,13,14,14,11,12,12,12,11,12,11,9,7,8,13,15,15,20,27,24,23,15,16,15,14,12,14.0,18,14,19,17,17,17,19,16,11,12,16,17,16,17,12,16,14,14,12,12,9,6,4,3,4,5,6,7,4,3,2,5,3,4,5,7,8,5,4,2,7,4,2,0,,
2022-03-08 14:00:00,6,8,11,7,14,19,20,20,18,15,16,13,12.0,10,10,9,11,10,15,13,12,12,13,13,14,15,14,13,15,14,13,13,11,14,23,23,18,18,17,15,18,16,11,11.0,8,9,10,11,10,10,12,15,12,11,13,9,14,14,11,11,10,11,13,13,12,12,12,13,3,11,10,7,8,8,7,4,6,8,9,12,0,12,10,10,10,10,5,0,,
2022-03-08 15:00:00,6,7,7,9,11,10,12,17,16,13,9,12,12.0,10,9,7,10,9,18,19,22,24,24,12,13,12,10,10,10,10,13,11,16,17,28,23,25,23,19,21,19,16,18,16.0,17,16,21,22,24,16,23,25,22,20,22,22,24,17,25,11,27,18,16,17,15,11,8,6,7,9,4,0,8,0,8,9,8,9,11,10,9,7,7,6,6,6,4,0,,
2022-03-08 16:00:00,3,9,8,9,10,13,15,15,16,17,15,16,12.0,10,11,9,9,10,15,18,19,21,21,23,24,20,17,16,15,14,14,14,26,25,34,27,25,27,24,20,24,21,18,16.0,17,16,18,24,27,26,28,29,27,27,34,34,30,31,31,28,25,26,9,25,21,21,16,17,18,19,17,14,13,15,14,11,10,11,14,16,6,10,15,15,12,5,7,0,,
2022-03-08 17:00:00,4,8,8,8,9,14,13,18,17,14,15,14,12.0,13,14,15,18,19,19,20,17,16,15,15,14,20,19,15,16,15,17,15,18,18,32,26,25,25,23,29,23,18,15,17.0,20,20,22,23,22,24,25,24,21,20,21,20,22,24,20,17,18,13,8,12,9,8,8,8,0,8,8,6,7,6,6,6,0,9,11,11,10,9,13,11,10,9,4,0,,
2022-03-08 18:00:00,3,9,11,10,4,13,16,17,20,17,17,15,16.0,14,12,14,17,15,16,17,18,23,26,21,23,21,18,14,12,10,10,12,14,26,51,30,30,30,27,32,28,26,19,20.0,27,25,32,38,35,40,38,26,31,28,37,37,36,43,39,32,30,30,28,28,19,19,18,13,6,17,19,18,15,13,12,10,10,12,14,12,7,12,16,13,17,16,10,0,,
2022-03-08 19:00:00,2,7,8,8,9,11,12,10,9,10,11,9,8.0,8,9,6,9,8,8,10,11,14,12,11,16,14,11,9,7,8,8,9,10,12,33,24,23,25,21,19,19,17,17,19.0,19,16,19,19,20,22,21,23,19,18,36,38,35,32,30,26,23,20,18,27,22,18,16,13,12,14,10,9,12,8,0,11,6,8,9,11,11,11,13,13,17,15,6,0,,
2022-03-08 20:00:00,2,3,2,1,6,7,6,7,4,6,8,7,8.0,6,6,5,5,2,0,5,9,4,4,6,8,10,8,6,6,4,7,8,7,9,20,15,20,20,20,23,18,17,15,13.0,13,12,16,16,15,18,16,19,12,21,25,23,19,17,17,15,14,15,13,17,16,13,12,10,8,10,10,9,7,0,6,1,0,7,6,0,5,7,7,4,9,5,4,0,,
2022-03-08 21:00:00,2,3,1,4,5,7,6,1,7,11,2,8,7.0,3,7,6,4,5,5,5,6,9,8,14,16,12,9,9,9,6,7,7,6,10,15,16,18,17,19,18,20,18,16,15.0,12,12,13,14,19,18,15,16,13,14,26,25,22,15,21,19,16,16,14,14,10,11,9,8,6,8,5,6,7,6,4,5,5,4,0,5,0,5,4,5,10,10,4,0,,
2022-03-08 22:00:00,0,3,2,1,4,5,2,5,3,7,7,6,5.0,3,3,2,3,3,0,0,3,4,3,5,5,3,3,4,4,4,6,7,5,13,17,13,22,24,26,31,32,27,23,25.0,24,23,22,20,16,23,29,32,30,31,38,31,28,24,26,27,25,19,17,14,12,10,11,8,7,10,8,7,4,5,0,5,4,4,0,4,2,4,5,2,8,7,3,0,,
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,0,0,2,4,0,2,1,2,4,0,3,3,4,6,4,5,7,15,11,16,13,23,30,26,20,18,13.0,12,10,10,12,12,17,18,17,16,10,23,26,28,13,24,23,22,17,18,17,15,13,10,8,3,4,5,5,3,4,0,2,0,4,3,2,0,1,0,2,6,5,1,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,0,2,0,3,4,6,6,9,10,8,9,9,10.0,7,6,8,5,7,4,11,9,8,2,3,6,0,9,0,10,8,1,0,7,6,5,0,4,0,5,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,1,4,0,0,4,4,7,8,9,10,0,9,9.0,9,10,9,10,11,6,10,9,8,6,6,8,9,8,7,5,8,3,3,9,3,5,7,6,7,7,8,10,11,9,2.0,11,6,9,2,7,7,7,6,6,7,4,3,4,5,0,5,0,7,0,2,6,5,7,6,0,0,0,4,3,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,,
2022-03-09 06:00:00,3,6,6,7,8,11,13,12,14,14,0,13,14.0,15,12,16,14,12,11,8,6,7,6,4,5,0,5,7,9,4,8,8,6,4,5,4,6,5,6,5,3,6,3,4.0,3,4,1,5,5,4,0,5,3,4,6,7,7,6,5,3,2,0,5,5,8,8,8,7,8,7,6,4,3,2,3,2,3,2,0,3,0,2,1,1,0,3,2,0,,
2022-03-09 07:00:00,4,8,8,8,8,8,10,13,9,13,14,12,8.0,11,11,9,10,9,9,8,9,7,6,5,4,2,4,4,4,5,6,5,6,4,6,6,5,5,6,7,6,5,5,4.0,5,6,7,4,2,9,10,8,8,6,8,9,8,7,5,5,4,2,0,5,2,0,4,0,0,3,2,1,0,1,0,0,0,0,1,0,0,2,3,0,2,0,0,0,,
2022-03-09 08:00:00,3,6,5,8,8,13,15,17,17,14,13,8,11.0,11,8,12,5,11,12,7,10,10,5,6,6,4,6,7,7,9,12,13,10,7,10,8,5,6,6,5,4,4,2,3.0,6,5,6,8,7,8,7,9,7,4,7,10,9,10,6,5,4,5,0,0,8,3,4,9,2,8,5,7,6,3,0,7,0,6,5,5,0,3,3,2,2,0,1,0,,
2022-03-09 09:00:00,7,13,12,11,13,14,13,12,14,12,12,7,11.0,9,9,9,13,11,16,15,14,12,12,10,9,10,7,8,8,8,10,12,12,11,22,20,14,13,15,13,12,13,11,9.0,10,9,10,12,8,15,16,8,15,14,16,15,11,11,5,6,6,5,4,5,5,8,11,3,0,10,8,7,7,0,6,5,0,7,6,0,4,5,8,9,11,8,7,0,,
2022-03-09 10:00:00,7,14,8,10,12,15,24,25,22,22,21,11,20.0,20,25,22,22,25,19,6,9,8,9,10,11,13,13,12,15,13,13,14,13,13,18,17,15,13,10,10,9,10,13,14.0,15,16,18,14,15,16,21,19,15,13,12,12,14,13,8,12,13,14,15,15,13,11,10,11,0,7,8,6,6,4,3,0,5,2,5,3,6,5,5,4,4,0,1,0,,
2022-03-09 11:00:00,4,10,9,10,12,19,21,25,29,14,9,17,15.0,18,17,11,18,12,10,20,20,17,13,17,15,16,11,11,14,14,19,22,24,19,24,20,13,13,13,16,15,14,14,17.0,17,18,18,20,21,21,20,9,17,18,17,16,14,14,15,11,9,7,8,7,6,6,7,7,4,12,11,0,9,8,7,5,4,6,4,5,0,5,4,5,5,2,2,0,,
2022-03-09 12:00:00,6,7,8,8,12,12,16,17,18,34,34,24,20.0,21,18,17,9,14,12,11,15,15,14,12,10,12,11,12,15,13,15,17,16,17,32,31,26,20,19,21,21,17,23,22.0,24,28,28,22,20,22,21,21,19,17,19,15,15,13,11,14,13,10,9,14,14,13,14,5,10,13,14,13,14,12,13,3,3,12,11,10,3,8,8,7,8,7,6,0,,
2022-03-09 13:00:00,8,12,12,10,9,11,14,16,15,14,17,16,14.0,15,18,15,15,14,17,20,19,18,17,15,16,17,17,17,19,15,22,22,25,28,39,31,27,26,19,19,18,16,19,22.0,23,22,23,18,19,22,21,20,18,18,22,21,23,28,27,16,23,20,18,12,8,8,7,9,8,11,10,10,8,7,8,6,3,9,10,8,0,7,10,11,9,6,2,0,,
2022-03-09 14:00:00,14,16,18,17,25,23,21,22,14,24,25,22,22.0,22,24,21,17,15,20,18,18,17,17,13,16,13,16,14,15,15,19,21,22,22,31,23,24,25,20,25,19,17,16,18.0,19,15,17,17,18,16,19,20,20,17,22,25,22,20,19,15,15,16,15,13,13,10,10,11,0,9,8,7,8,0,7,8,7,5,3,6,0,7,9,10,11,10,7,0,,
2022-03-09 15:00:00,23,23,21,20,20,23,23,23,22,22,5,18,19.0,13,22,20,11,20,15,14,13,15,15,18,22,24,15,22,21,23,23,21,27,24,35,30,28,32,38,41,38,29,24,25.0,26,22,22,24,23,25,25,20,21,19,20,20,19,19,17,18,17,16,15,10,11,11,14,13,12,12,11,4,9,4,8,7,6,6,0,4,2,4,7,7,9,2,7,0,,
2022-03-09 16:00:00,13,19,22,22,19,20,21,19,19,18,15,17,16.0,15,14,11,12,14,16,15,14,14,12,15,13,11,13,13,15,17,17,18,18,22,30,31,37,37,27,32,32,26,24,25.0,25,26,26,24,22,26,19,19,18,24,28,30,30,25,22,23,19,20,18,17,14,12,12,11,10,13,16,19,15,9,0,15,5,16,17,14,8,7,8,9,7,7,5,0,,
2022-03-09 17:00:00,7,10,10,8,9,16,17,19,15,22,20,16,15.0,12,13,13,12,12,17,18,20,17,14,12,12,11,11,13,16,18,16,14,14,14,24,19,22,22,21,20,19,19,19,20.0,20,16,18,19,17,18,25,23,21,19,26,29,28,26,25,22,20,22,21,18,17,17,12,9,10,8,7,3,6,7,0,5,4,6,1,6,5,4,6,4,5,3,4,0,,
2022-03-09 18:00:00,8,13,14,14,14,11,12,10,12,13,10,10,8.0,8,10,11,11,11,11,10,14,13,9,11,19,17,13,12,14,13,12,13,13,19,23,21,25,28,22,23,22,19,18,18.0,17,19,18,16,12,18,17,16,15,11,19,18,20,19,17,16,15,15,14,18,13,10,10,11,9,8,11,10,9,6,7,5,0,9,10,8,4,8,6,5,5,3,2,0,,
2022-03-09 19:00:00,2,6,3,7,6,9,8,8,7,6,6,7,6.0,7,6,5,4,6,6,8,14,14,18,16,16,15,12,9,8,7,6,8,9,10,18,13,21,21,23,22,19,15,15,14.0,13,15,17,18,19,20,19,19,14,14,25,24,23,21,20,19,18,19,18,19,18,14,8,13,0,10,9,6,6,5,0,8,0,7,6,4,4,7,5,2,6,5,5,0,,
2022-03-09 20:00:00,1,5,2,4,1,5,4,2,6,9,8,1,8.0,6,8,0,7,6,5,7,8,8,9,9,9,8,6,2,5,4,4,5,6,14,19,17,18,16,14,15,15,15,14,14.0,15,14,13,14,14,15,10,13,13,11,22,22,21,24,24,21,21,17,15,14,13,13,10,9,8,9,8,6,7,6,6,3,4,3,5,6,0,3,3,2,7,3,4,0,,
2022-03-09 21:00:00,3,1,2,1,2,5,8,3,9,11,11,10,7.0,5,3,4,4,6,7,6,5,4,5,5,7,4,6,6,8,7,5,6,6,9,22,17,22,22,25,25,26,23,15,15.0,14,0,15,16,17,19,15,17,18,19,31,35,34,27,31,30,30,25,22,21,16,15,10,8,6,7,6,4,7,7,0,0,8,8,9,8,0,6,5,1,8,2,2,0,,
2022-03-09 22:00:00,1,3,2,2,2,4,5,4,6,13,14,8,11.0,5,5,5,6,0,5,3,7,8,7,12,9,4,3,10,11,12,16,16,15,14,21,19,22,20,23,24,23,21,20,18.0,16,15,19,23,25,24,24,18,23,25,25,26,26,26,25,22,22,20,17,20,18,14,15,10,10,13,12,2,5,4,0,7,10,9,11,8,3,6,5,4,8,7,5,0,,
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,3,6,0,4,4,2,2,3,2,2,7,16,12,15,16,28,34,31,25,12,12.0,0,3,15,11,12,9,5,12,10,11,16,19,22,20,19,14,16,15,14,9,13,11,6,10,1,6,7,5,0,0,2,2,6,4,3,4,0,3,4,4,8,7,2,0,,
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 04:00:00,2,4,0,7,4,7,8,9,11,8,8,9,16.0,12,16,6,17,16,11,9,17,16,15,15,9,0,13,14,23,23,25,25,22,16,8,2,0,0,10,0,10,8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-10 05:00:00,3,6,5,4,12,13,14,16,5,17,6,15,12.0,14,13,11,13,11,12,11,15,14,12,8,5,7,7,7,8,8,8,2,7,5,9,8,8,9,2,0,5,4,6,7.0,8,8,5,3,6,5,7,0,8,8,7,5,7,3,0,6,2,12,13,12,10,10,9,2,8,1,6,0,4,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,,
2022-03-10 06:00:00,4,8,5,6,7,14,12,16,15,13,12,13,16.0,19,22,18,16,18,12,13,14,13,8,7,6,6,8,11,9,11,11,14,12,12,13,9,8,11,10,15,14,9,6,7.0,8,7,7,11,10,4,9,10,1,2,5,4,5,4,4,2,4,8,5,7,6,6,9,4,0,8,7,8,6,5,1,4,3,2,0,1,0,1,2,1,2,2,0,0,,
2022-03-10 07:00:00,5,17,18,20,21,25,30,31,36,28,30,28,31.0,30,32,24,25,22,23,23,22,18,14,10,8,10,11,11,17,18,19,18,15,16,31,30,16,29,30,30,26,23,21,17.0,15,14,14,11,11,13,11,10,9,9,18,19,18,16,14,15,15,17,16,16,14,13,18,17,6,10,10,5,11,10,9,8,7,1,5,4,0,1,1,0,2,1,2,0,,
2022-03-10 08:00:00,11,29,20,17,23,26,37,39,40,36,38,33,33.0,32,31,27,24,25,25,24,21,21,14,11,10,16,19,23,32,38,40,38,32,22,33,30,28,29,30,30,28,21,16,17.0,21,23,24,24,22,22,24,22,19,18,27,26,25,23,20,18,20,23,27,30,29,28,27,27,29,27,23,20,16,15,16,18,16,15,11,10,5,8,8,7,4,2,1,0,,
2022-03-10 09:00:00,7,20,19,12,13,14,15,17,18,16,10,14,16.0,24,26,24,22,19,19,18,16,18,19,19,16,13,12,12,11,13,17,21,23,20,31,24,20,20,19,17,16,16,14,13.0,13,12,10,9,10,13,13,10,13,12,23,23,22,23,19,21,19,17,16,19,20,18,13,13,12,9,10,12,11,11,8,10,8,5,7,1,6,4,3,4,5,4,2,0,,
2022-03-10 10:00:00,4,9,11,8,8,10,12,11,9,7,8,6,9.0,9,10,8,10,10,12,10,11,10,10,11,11,12,13,12,11,9,9,15,17,14,19,20,17,12,11,15,15,12,9,9.0,9,7,9,9,8,8,7,6,5,7,7,9,8,10,11,9,10,12,9,11,11,10,10,9,6,7,6,7,8,0,6,5,6,4,4,0,3,2,3,2,6,2,1,0,,
2022-03-10 11:00:00,4,8,10,9,10,12,13,14,15,14,15,14,14.0,13,13,13,14,13,17,16,9,10,9,10,8,9,8,6,9,6,9,10,10,11,18,16,15,14,15,18,8,16,10,12.0,15,12,10,13,14,14,13,11,11,9,14,17,15,16,13,15,14,12,14,15,13,11,10,9,8,8,8,7,7,6,5,6,4,6,3,5,3,2,3,1,5,1,4,0,,
2022-03-10 12:00:00,4,7,5,5,8,10,12,7,11,12,10,10,10.0,7,11,12,12,8,8,9,13,13,11,9,15,16,12,10,12,11,12,12,11,9,19,15,11,11,11,9,11,10,10,12.0,12,13,15,17,15,12,12,13,7,10,14,13,14,14,13,12,15,15,16,15,19,17,18,8,0,14,14,8,12,11,9,8,7,3,6,2,1,4,4,5,4,5,3,0,,
2022-03-10 13:00:00,5,9,8,10,9,10,11,13,15,18,19,8,15.0,14,15,11,12,10,11,9,10,9,9,11,12,12,12,12,10,7,11,13,13,11,18,12,15,16,19,14,13,13,14,15.0,16,15,15,18,14,15,14,16,15,15,18,15,14,13,14,11,9,11,12,10,9,10,11,6,10,9,10,9,7,7,7,6,3,8,3,9,0,6,4,3,4,3,1,0,,
2022-03-10 14:00:00,5,8,8,8,12,13,14,13,12,15,11,13,12.0,12,9,12,14,12,14,13,13,11,10,12,14,14,15,12,11,11,11,12,11,10,21,18,20,17,15,18,20,21,17,18.0,14,10,16,17,16,15,16,14,15,16,21,20,21,21,20,19,19,19,20,19,14,11,8,7,7,14,13,12,7,8,7,5,5,7,3,6,0,10,14,10,10,5,9,0,,
2022-03-10 15:00:00,8,9,11,14,14,15,10,12,14,12,12,11,13.0,11,9,8,9,8,10,10,10,12,11,15,16,15,14,11,14,13,10,10,12,14,23,19,17,14,15,17,16,15,13,17.0,15,16,16,14,17,20,20,20,21,19,18,17,17,17,15,13,13,12,11,10,12,12,11,10,7,12,13,11,13,9,12,8,9,11,11,12,11,5,7,3,3,4,2,0,,
