Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지정문,7_월드컵파크2단지.에스플렉스센터,8_상암초등학교,9_상암휴먼시아아파트,10_월드컵경기장북측,11_성산아파트,12_성산119안전센터,13_성산2동주민센터,14_중동초등학교,15_성산2교,16_성미약수터,17_경성중고.홍대부속여중고입구,18_서울도시가스마포사옥,19_서서울농협홍대역점,20_홍대입구역(가상),21_홍대입구역,22_동교동삼거리,23_신촌역,24_신촌로터리,25_서강대학교,26_광성중고등학교,27_대흥역,28_용강초등학교,29_동도중학교.서울디자인고등학교,30_공덕역.1번.출구,31_마포역,32_청암동강변삼성아파트,33_원효2동산호아파트,34_원효로풍전아파트,35_원효로3가,36_원효로2가사거리,37_남정초등학교,38_용산e편한세상,39_용산꿈나무종합타운,40_용산경찰서,41_남영역,42_숙대입구역,43_갈월동,44_서울역버스환승센터.강우규의거터,45_시청앞,46_서울신문사,47_KT광화문지사,48_경복궁역,49_통인시장종로구보건소,50_효자동,51_경기상고,52_자하문터널입구.석파정,53_하림각,54_상명대입구.세검정교회,55_상명대정문,56_상명대입구.석파랑,57_하림각,58_자하문터널입구.석파정,59_경기상고,60_신교동,61_통인시장종로구보건소,62_경복궁역,63_세종문화회관,64_시청앞.덕수궁,65_시청앞,66_서울역버스환승센터,67_갈월동,68_갈월동4호선숙대입구,69_남영역,70_용산경찰서,71_용산꿈나무종합타운.원효로우체국,72_원효로2가,73_원효로3가,74_원효로풍전아파트,75_원효2동산호아파트,76_청암동강변삼성아파트,77_강변한신코아,78_마포역,79_공덕역.2번.출구,80_동도중학교.서울디자인고등학교,81_대흥역,82_광성중고등학교,83_서강대학교,84_신촌로터리,85_신촌오거리.현대백화점,86_동교동삼거리,87_홍대입구역,88_동교로사거리,89_서울도시가스마포사옥,90_경성중고.홍대부속여중고입구,91_성미약수터,92_성산2교,93_중동초등학교,94_성산2동주민센터,95_성산119안전센터,96_성산아파트,97_월드컵경기장북측,98_디지털미디어시티역2번출구,99_상암휴먼시아아파트,100_상암초등학교,101_월드컵파크2단지.에스플렉스센터,102_월드컵파크3단지.난지천공원,103_서부면허시험장,104_월드컵파크7단지,105_DMC첨단산업센터,106_덕은교.은평차고지앞,107_은평공영차고지(가상)
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,2,0,0,1,3,4,5,3,0,0,10,11,12,15,0,17,16,0,15,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,2,1,1,1,3,0,4,2,0,3,5,8,10,12,12,7,2,6,6,5,11,11,9,0,11,2,9,3,8,6,5,6,8,7,3,0,4,0,5,4,8,9,9,8,7,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,2,4,2,3,2,2,4,0,3,4,12,26,27,15,16,17,6,11,10,8,9,7,4,3,4,3,5,3,5,5,5,6,6,5,7,6,7,6,8,6,10,14,15,12,11,14,20,7,6,3,2,1,0,4,6,2,3,4,5,5,5,3,3,1,3,5,2,5,4,2,2,3,5,6,9,10,7,1,6,5,7,2,6,3,6,5,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,2,3,4,3,4,5,7,8,9,6,11,21,31,34,41,45,34,36,35,34,31,34,33,31,33,17,17,17,12,10,15,19,23,20,19,14,19,18,19,20,20,19,17,20,20,22,29,39,36,27,25,10,5,13,10,10,14,16,15,21,21,19,17,13,9,8,9,9,21,22,21,22,24,15,14,18,16,15,16,17,18,19,15,13,12,11,15,14,13,12,4,12,8,7,6,9,7,14,8,11,3,2,2,2,1,0,0
2022-03-17 08:00:00,1,3,5,1,6,8,11,12,15,14,11,12,24,29,41,43,48,48,46,44,21,26,29,29,22,16,17,16,14,13,15,16,27,31,33,36,29,34,36,32,34,48,49,50,51,57,68,65,64,44,63,62,44,58,4,12,18,20,22,28,26,19,17,12,11,13,14,13,25,23,22,18,15,15,18,25,24,24,22,26,28,26,20,16,10,12,23,23,21,19,14,9,10,8,10,8,6,30,31,25,5,3,3,2,1,0,0
2022-03-17 09:00:00,2,2,2,1,4,4,5,6,7,6,11,12,18,15,19,23,25,27,24,23,20,21,20,18,15,14,13,6,11,9,12,11,10,11,10,11,10,11,8,12,20,38,45,51,54,68,73,72,71,69,68,68,37,61,3,4,6,10,11,20,19,16,17,11,8,9,6,8,16,17,14,13,12,12,13,13,13,11,10,13,18,19,15,12,10,10,21,21,20,19,14,7,5,7,6,1,3,19,15,14,3,1,2,4,1,0,0
2022-03-17 10:00:00,0,1,0,1,2,4,5,5,5,6,5,8,16,17,13,18,19,20,14,19,16,14,10,9,7,8,8,0,7,6,8,6,8,10,8,7,8,9,10,7,16,26,26,39,48,62,71,60,38,59,40,23,56,58,11,6,7,9,11,7,8,9,7,5,4,6,5,3,7,5,4,9,9,9,10,12,11,9,9,9,8,11,10,9,7,9,10,9,8,9,6,7,5,6,4,5,4,10,7,6,2,1,2,3,1,0,0
2022-03-17 11:00:00,1,1,2,1,7,6,7,8,9,1,6,5,12,10,13,11,15,9,12,11,9,10,8,9,8,7,9,6,8,8,11,10,10,9,9,9,9,8,8,9,13,18,20,27,44,45,50,51,50,35,51,36,40,50,45,22,25,18,27,21,24,22,14,11,10,9,7,5,7,6,8,9,11,11,11,8,8,11,11,11,11,10,9,8,8,9,10,10,9,5,6,7,6,3,2,3,1,4,3,2,3,2,1,0,0,0,0
2022-03-17 12:00:00,0,2,3,2,3,6,9,8,4,0,9,10,11,13,16,18,20,20,19,16,14,8,13,6,11,7,12,4,12,11,10,12,11,11,12,3,10,9,12,12,18,20,21,24,26,38,55,61,29,44,60,61,41,56,31,24,25,12,46,47,45,37,19,15,12,13,13,10,14,14,17,13,13,12,8,9,10,10,13,11,10,12,11,8,9,6,12,13,13,14,13,11,10,6,6,5,3,6,5,4,2,3,2,3,1,0,0
2022-03-17 13:00:00,1,2,2,2,5,7,8,9,8,7,9,11,19,21,21,21,16,21,20,19,19,20,19,20,10,18,18,18,5,19,14,12,9,8,9,11,8,8,7,9,10,16,12,16,17,22,22,30,25,24,21,20,17,18,22,33,33,35,28,36,37,29,22,13,14,13,12,9,17,16,15,15,15,15,11,12,9,13,16,13,14,13,13,11,11,10,14,10,14,11,8,8,7,6,5,7,0,12,11,3,5,3,4,3,2,1,0
2022-03-17 14:00:00,2,2,3,1,5,3,6,8,7,7,8,11,13,13,14,16,16,17,16,16,16,16,15,15,18,16,15,15,18,17,15,15,15,14,14,14,12,11,10,7,10,12,13,15,20,26,35,41,37,36,33,42,41,40,36,37,38,34,36,36,36,29,26,19,17,12,11,10,12,27,29,25,24,25,15,13,14,11,15,13,15,14,9,13,11,10,12,13,12,11,10,7,6,3,9,3,3,11,9,6,1,0,2,2,3,1,0
2022-03-17 15:00:00,2,1,2,1,3,3,4,6,7,5,7,8,10,10,14,17,20,18,21,18,22,24,29,28,25,25,25,23,22,18,14,11,9,11,10,9,9,8,9,8,7,10,6,11,10,13,10,14,12,0,11,6,9,8,47,48,44,37,38,49,47,37,23,16,11,9,10,9,13,12,13,11,11,13,13,11,11,17,20,27,28,25,30,23,23,19,18,10,9,8,5,10,8,5,5,0,4,5,3,4,2,1,2,3,1,1,0
2022-03-17 16:00:00,0,2,3,3,6,5,6,9,3,0,10,12,14,10,24,31,34,35,32,29,22,23,17,18,19,18,16,16,16,14,16,12,12,15,15,14,14,13,10,8,11,9,8,14,12,11,15,16,15,14,15,12,9,11,58,46,61,47,48,57,53,43,38,18,15,10,9,9,11,13,10,15,13,27,27,27,25,22,25,25,30,33,34,27,28,26,27,26,24,22,20,19,19,11,9,7,4,9,6,6,3,4,3,3,2,0,0
2022-03-17 17:00:00,1,2,4,2,5,6,9,12,13,14,11,17,22,19,25,29,35,35,36,31,17,16,18,18,19,16,15,15,14,12,15,11,10,12,12,11,11,10,12,13,14,13,13,13,14,15,18,23,20,20,18,16,16,14,56,57,57,57,63,61,62,56,44,34,29,21,16,16,13,13,16,17,14,20,27,26,21,18,20,25,30,21,27,25,23,24,28,29,27,27,27,27,19,14,11,9,11,9,6,8,5,0,4,4,3,0,0
2022-03-17 18:00:00,1,3,4,5,3,6,17,25,27,28,12,30,29,31,32,25,34,35,36,35,23,22,21,18,20,17,18,19,19,17,22,20,21,19,24,23,28,27,27,27,18,19,18,14,19,25,29,35,31,28,26,20,17,8,49,50,13,17,59,62,64,53,47,32,36,26,22,22,25,24,24,26,31,35,41,39,34,35,36,33,35,39,44,36,34,28,39,38,39,36,33,27,24,17,14,12,11,11,11,9,7,6,5,7,6,2,0
2022-03-17 19:00:00,0,1,0,2,1,2,5,5,7,7,7,7,9,10,10,11,15,16,16,14,16,16,21,19,18,15,14,14,14,13,19,16,13,15,13,15,15,12,11,11,10,11,9,7,11,14,19,22,20,19,19,15,12,9,17,27,30,29,39,42,40,30,23,18,18,13,12,14,16,19,19,16,20,19,19,19,17,17,20,20,19,19,19,17,17,16,26,31,26,27,28,25,21,15,12,4,2,10,6,6,4,3,0,4,1,1,0
2022-03-17 20:00:00,1,0,1,0,1,0,2,5,4,3,3,4,4,5,6,6,8,9,7,6,8,7,10,9,9,11,10,9,11,11,14,13,13,10,11,0,10,9,13,11,7,5,0,7,8,6,9,16,6,7,14,9,6,6,15,14,11,13,8,16,19,16,16,14,15,8,9,6,11,10,8,7,10,10,10,9,6,9,9,10,11,11,9,8,8,7,27,30,29,27,24,21,13,7,6,5,0,5,4,2,1,1,2,0,3,1,0
2022-03-17 21:00:00,1,2,1,2,3,1,5,4,3,4,2,5,6,5,6,9,8,9,7,7,15,11,15,15,11,15,14,8,14,13,15,11,9,8,8,7,9,10,9,7,4,4,4,4,5,7,9,12,11,10,10,8,7,6,13,6,10,12,14,5,18,14,14,13,11,14,15,16,19,18,9,16,14,10,7,10,8,10,11,14,15,15,18,18,17,13,16,18,18,18,14,13,12,7,6,4,5,7,4,2,1,0,4,3,0,0,0
2022-03-17 22:00:00,0,1,1,0,0,0,1,2,4,5,0,6,4,6,2,7,4,7,8,4,12,13,17,12,16,16,15,15,14,15,14,13,11,10,9,8,4,5,7,7,5,8,8,7,9,12,13,13,12,11,7,7,6,3,5,3,0,0,1,2,6,5,4,6,12,6,7,5,7,8,10,9,9,10,9,5,8,10,10,7,13,15,9,17,19,12,25,28,26,24,26,23,17,9,7,5,6,7,1,5,5,3,3,2,1,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,4,3,2,0,0,0,0,2,0,1,1,2,2,1,5,6,8,4,0,0,4,3,1,0,0,2,1,0,2,0,4,3,4,3,4,5,2,4,5,8,9,9,8,5,2,4,5,6,5,6,5,4,2,7,8,18,17,16,15,13,14,13,6,5,4,0,5,1,4,2,2,1,1,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,1,2,0,0,2,2,3,4,3,5,0,12,0,13,16,8,18,17,16,14,14,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,3,2,2,1,3,1,4,3,3,5,6,7,4,7,5,9,6,7,8,7,6,5,4,0,13,3,3,11,9,7,6,6,6,8,0,7,6,5,5,2,5,5,4,3,4,4,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,1,3,2,1,3,2,5,4,1,7,12,19,20,13,15,16,19,11,9,8,7,4,3,0,3,5,4,4,5,5,6,6,5,6,3,4,2,5,7,8,11,8,3,6,6,8,10,6,4,3,3,1,1,4,2,8,10,11,4,11,10,5,4,3,3,4,1,4,3,0,1,4,5,7,11,6,2,4,1,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2022-03-18 07:00:00,2,4,3,2,4,6,8,8,10,10,9,19,28,31,32,34,33,34,33,27,25,27,24,24,24,23,23,18,12,12,14,13,16,19,23,17,17,15,20,19,18,18,17,20,20,22,38,46,42,32,8,7,5,6,4,13,17,20,12,19,21,18,14,9,6,6,9,10,15,16,14,14,14,9,12,24,22,14,14,15,17,12,13,10,8,11,14,13,6,5,4,3,4,4,5,6,4,15,13,12,2,2,1,2,0,0,0
2022-03-18 08:00:00,1,4,4,4,4,7,15,25,28,27,24,14,21,25,38,41,44,47,46,42,18,17,24,18,16,23,21,20,15,14,14,20,35,42,46,42,36,31,32,35,33,29,34,37,31,37,49,56,50,50,42,41,42,41,5,8,14,18,21,27,29,28,20,12,8,9,10,12,25,26,22,23,15,16,16,20,20,22,19,18,19,21,19,15,14,14,25,22,18,16,10,6,5,7,2,6,8,27,25,18,4,2,2,5,0,0,0
2022-03-18 09:00:00,0,1,4,0,5,7,3,7,8,3,7,9,18,23,26,27,30,27,26,22,18,19,13,14,12,13,13,12,11,10,11,9,12,11,11,11,9,8,11,10,14,16,15,15,15,14,21,24,22,21,17,20,13,20,3,4,7,10,10,12,13,8,7,5,5,6,8,11,11,9,12,11,10,10,15,19,15,10,10,9,10,10,9,10,8,9,27,24,23,22,17,9,9,8,6,4,2,17,14,10,3,2,1,5,1,0,0
2022-03-18 10:00:00,1,0,1,0,2,3,3,5,6,7,8,11,18,12,21,22,22,20,19,18,13,14,11,15,8,16,14,13,5,13,9,11,10,10,14,12,10,7,8,13,20,31,31,35,41,55,71,74,36,31,74,12,19,30,4,6,7,6,8,9,11,9,6,5,5,4,2,4,9,6,4,5,7,7,8,9,8,15,8,12,12,11,10,8,8,6,8,7,7,11,5,4,5,4,3,0,2,8,2,4,2,0,2,3,0,0,0
2022-03-18 11:00:00,0,1,2,1,6,7,4,6,3,7,8,9,12,14,15,17,18,16,18,16,13,12,13,14,12,11,11,10,8,6,6,6,12,11,10,5,7,7,8,9,14,21,22,28,32,43,58,57,55,42,54,55,11,54,22,19,11,20,12,14,11,14,12,7,6,6,5,5,7,8,6,6,8,10,14,15,15,13,12,13,13,10,9,10,10,11,10,10,10,9,7,8,6,7,4,6,5,9,8,5,2,1,1,0,0,0,0
2022-03-18 12:00:00,0,3,3,0,3,5,6,6,7,5,8,10,11,12,13,13,14,17,18,16,12,12,12,13,12,13,10,12,13,10,8,9,10,8,11,10,12,4,11,12,11,13,17,18,22,22,27,29,29,28,24,27,26,24,20,21,22,24,27,28,26,21,19,14,9,6,6,7,8,10,12,13,15,15,11,11,12,11,16,16,12,18,18,14,19,11,19,17,16,13,9,7,6,6,6,6,3,9,7,6,2,2,1,2,1,0,0
2022-03-18 13:00:00,1,1,2,2,3,6,8,13,14,6,12,11,14,17,22,26,28,28,27,25,18,18,19,21,24,23,19,19,16,14,17,9,8,7,9,9,9,8,8,4,6,9,4,11,17,21,25,29,28,17,27,17,23,27,26,14,25,18,16,22,21,18,18,16,14,10,11,10,13,10,10,10,9,10,11,10,11,15,14,16,17,16,24,24,20,19,17,18,16,16,13,11,10,9,26,3,2,7,6,7,6,4,3,1,0,0,0
2022-03-18 14:00:00,1,2,3,0,7,6,7,7,8,4,8,11,15,13,17,20,20,20,23,21,17,17,15,16,20,21,20,11,20,17,10,10,21,18,18,17,14,13,5,12,12,10,13,12,17,20,29,30,31,26,30,23,29,22,57,56,55,56,55,41,38,31,25,14,16,12,12,10,15,24,30,28,25,19,15,15,13,20,21,27,29,27,24,28,27,27,30,31,17,30,26,27,25,16,9,8,10,25,20,15,4,3,3,3,3,0,0
2022-03-18 15:00:00,0,3,5,4,6,6,7,9,10,7,12,14,15,17,16,18,17,19,20,18,14,17,16,9,11,16,15,14,17,19,13,11,7,9,8,9,10,6,9,4,7,8,7,8,10,10,12,13,11,11,9,10,0,9,46,49,50,19,49,54,52,39,32,22,15,14,14,10,13,9,11,12,11,12,13,14,13,15,18,17,23,32,37,34,24,23,27,25,25,23,17,15,13,12,10,10,9,11,10,5,5,3,5,5,4,2,0
2022-03-18 16:00:00,0,3,2,3,4,4,4,8,7,7,8,12,13,13,18,25,27,27,27,26,22,22,20,21,21,20,21,22,22,17,18,17,14,21,20,21,17,17,17,12,13,12,8,9,14,14,21,20,17,14,15,13,11,8,47,46,42,46,47,48,48,37,36,24,20,17,17,16,17,16,15,14,15,28,31,35,32,36,37,36,31,29,32,20,32,28,34,33,28,28,25,24,23,15,9,6,8,10,11,10,9,8,7,3,3,1,0
2022-03-18 17:00:00,3,5,3,0,5,6,8,12,13,10,14,17,18,20,20,23,26,26,28,24,23,25,22,18,20,19,17,15,14,11,11,11,13,18,17,14,15,14,13,12,10,17,13,13,17,17,18,22,20,17,16,14,11,11,46,50,51,54,43,56,52,41,34,28,27,17,17,16,16,15,15,16,19,22,22,21,18,23,23,25,26,21,26,23,23,24,33,32,31,31,24,24,22,18,15,14,13,16,13,9,5,1,1,4,4,2,0
2022-03-18 18:00:00,1,2,3,3,4,4,12,16,16,17,10,18,19,17,21,24,39,43,44,41,25,23,23,26,25,25,21,18,17,16,23,18,20,23,23,26,23,23,24,24,23,22,22,24,31,34,43,35,33,25,21,13,8,6,41,29,42,32,49,53,56,54,57,46,43,34,27,23,23,26,26,26,28,34,43,39,30,31,35,32,29,30,28,29,28,26,38,40,35,38,31,26,22,13,10,8,6,12,9,6,5,4,3,5,5,2,0
2022-03-18 19:00:00,0,2,4,2,1,1,7,9,9,8,7,10,9,9,7,10,13,14,14,11,16,14,14,15,14,13,15,12,13,13,15,12,13,13,10,10,13,0,14,13,12,7,5,6,8,11,18,18,16,15,14,11,9,8,6,5,8,9,10,9,12,10,11,11,10,13,12,12,15,17,15,9,14,15,13,11,11,13,14,21,24,22,23,27,23,20,30,31,33,30,26,22,14,8,6,5,3,11,6,5,4,2,3,3,2,1,0
2022-03-18 20:00:00,0,0,0,0,0,2,3,5,2,4,2,5,7,8,6,8,7,10,6,9,14,13,10,7,8,13,8,14,16,16,22,18,15,13,11,1,3,4,2,5,10,7,5,3,4,6,8,10,8,4,7,6,5,4,16,9,6,18,12,27,28,25,29,21,19,13,10,6,8,7,9,11,8,9,8,9,8,10,11,12,12,10,9,9,12,10,16,15,16,13,14,13,11,8,5,6,0,7,1,5,4,3,2,1,3,0,0
2022-03-18 21:00:00,0,0,0,0,1,0,2,4,2,0,3,1,5,7,6,3,7,7,8,5,17,9,20,20,19,17,16,12,14,13,16,10,10,7,8,3,6,6,5,5,4,3,2,5,3,6,10,9,5,8,9,7,7,6,5,6,8,5,6,10,14,17,17,14,7,12,8,7,10,10,10,9,8,6,7,7,8,10,7,10,9,11,14,11,14,16,31,33,32,29,23,20,15,13,13,4,3,12,10,9,5,4,0,5,1,0,0
2022-03-18 22:00:00,1,0,1,0,0,2,4,6,0,1,2,5,7,9,10,10,12,11,12,10,14,10,16,14,12,11,12,13,15,16,18,11,8,8,6,6,7,5,3,5,6,8,7,9,15,18,15,21,18,15,12,10,5,3,4,0,0,0,4,5,1,8,8,11,12,10,4,9,14,13,9,8,9,8,7,6,6,7,9,10,9,10,14,13,15,16,23,25,23,14,22,21,17,14,7,4,5,8,7,5,4,0,1,2,1,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,12,0,15,0,16,11,5,2,0,0,0,4,3,0,3,7,6,6,6,4,8,13,9,8,6,6,3,2,1,1,2,1,2,2,2,3,4,2,4,3,2,4,8,9,9,10,8,6,6,9,2,10,10,8,9,9,6,8,12,10,22,25,25,24,21,16,15,8,5,1,4,4,2,4,2,1,2,2,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,1,0,3,0,2,0,0,0,5,0,0,0,6,7,0,5,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,1,0,1,2,0,0,2,3,1,0,4,7,8,5,5,7,7,6,5,4,3,3,4,5,0,2,6,3,3,3,2,1,2,3,4,2,1,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,2,2,0,3,0,2,1,0,4,5,4,0,10,9,10,2,9,8,5,6,5,3,0,0,3,0,2,2,3,4,6,4,5,4,7,0,5,5,3,5,4,5,5,4,6,4,2,2,0,0,0,0,0,0,3,0,0,3,4,2,0,1,0,0,1,0,3,0,2,1,3,5,0,4,4,3,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-19 07:00:00,0,1,2,0,1,1,0,2,1,0,2,3,4,5,7,8,8,8,7,6,4,4,3,2,1,1,3,4,2,3,3,3,4,3,3,3,3,0,4,3,4,5,6,7,6,9,12,10,8,4,1,0,0,0,2,1,3,7,0,5,4,5,4,2,0,4,3,1,0,0,3,0,4,6,8,6,7,5,6,9,9,5,4,3,8,7,13,2,11,9,8,3,2,2,2,0,1,3,0,1,1,0,0,0,0,0,0
2022-03-19 08:00:00,1,3,3,2,2,3,2,3,3,4,6,14,19,20,25,27,25,24,21,20,15,16,13,11,10,8,7,6,6,7,5,7,8,8,7,5,3,4,2,5,3,6,2,6,5,6,10,10,9,8,6,5,3,4,1,2,3,4,0,8,8,7,6,5,0,3,2,2,5,5,5,3,4,5,6,8,9,8,8,7,5,3,5,3,3,0,4,3,3,3,2,2,1,2,3,2,1,4,4,1,2,0,1,2,0,0,0
