Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_송파파인타운3단지.한림예고,5_문정3차푸르지오아파트.송파파인타운1단지,6_문정동래미안아파트남문,7_문정현대아파트,8_가윤예식장,9_경찰병원.서울동부고용노동지청,10_제일오피스텔,11_가락시장.가락시장역,12_가락대림아파트,13_가락동쌍용아파트,14_방이역,15_올림픽선수촌아파트,16_올림픽공원역,17_오륜교회앞,18_JYP엔터테인먼트.윤선생영어교실,19_한양수자인아파트,20_강동보건소,21_강동구청,22_풍납동극동.쌍용아파트,23_잠실파크리오아파트상가.올림픽회관,24_몽촌토성역,25_신천동진주아파트,26_잠실역9번출구,27_잠실역,28_잠실중학교,29_잠실나루역,30_잠실진주아파트,31_올림픽회관,32_풍납동극동.쌍용아파트,33_강동구청,34_강동보건소,35_한양수자인아파트,36_JYP엔터테인먼트.윤선생영어교실,37_서울체육중.고등학교,38_보성중고등학교,39_올림픽공원역,40_올림픽공원테니스장,41_방이역3번출구대림아파트,42_송파동삼익아파트,43_성지아파트,44_가락시장.가락시장역,45_가락시장역,46_경찰병원.서울동부고용노동지청,47_건너말공원입구,48_문정동현대아파트,49_문정중학교후문,50_문정3차푸르지오아파트.송파파인타운1단지,51_송파파인타운2단지.구립송파복지센터,52_송파글마루도서관.버들어린이집,53_아이코리아앞,54_장지공영차고지
2022-04-11 06:00:00,0,1,0,6,7,7,6,4,4,3,4,5,7,6,6,5,6,6,7,6,3,7,10,2,1,6,2,0,0,0,0,2,3,3,7,10,0,8,5,6,7,7,5,1,2,1,1,0,0,0,0,0,0,0
2022-04-11 07:00:00,1,2,3,11,15,17,25,18,24,20,21,20,27,22,13,10,8,18,29,29,18,19,19,16,18,9,4,4,5,6,7,1,8,10,8,20,19,17,13,7,14,14,12,9,10,11,8,5,0,4,3,0,0,0
2022-04-11 08:00:00,4,8,7,10,17,19,24,24,19,17,27,31,35,29,22,27,24,17,20,23,24,23,24,12,22,18,8,7,8,10,2,10,19,19,22,29,19,24,20,12,24,25,24,16,22,23,21,19,18,17,1,0,0,0
2022-04-11 09:00:00,1,0,2,3,5,6,8,9,6,5,12,15,17,16,15,23,22,12,14,12,10,16,16,9,12,5,5,3,4,5,0,3,8,8,9,10,0,11,11,9,11,10,8,6,8,6,8,2,4,2,1,0,0,0
2022-04-11 10:00:00,1,0,2,3,4,2,1,4,7,7,11,12,13,15,13,14,12,7,9,8,5,7,5,4,5,6,3,0,4,0,2,6,7,8,8,7,0,7,7,7,9,8,6,3,4,4,0,3,2,1,0,0,0,0
2022-04-11 11:00:00,0,0,1,2,6,7,8,8,9,7,9,11,13,12,10,9,4,6,6,7,6,7,9,9,7,4,2,2,1,3,4,5,0,4,5,7,0,0,10,5,6,6,3,5,5,4,2,3,2,1,0,0,0,0
2022-04-11 12:00:00,0,1,1,4,6,3,7,8,8,8,14,13,14,11,11,8,6,5,8,7,5,5,5,0,4,3,6,3,1,0,0,6,5,3,6,10,11,10,9,8,13,10,7,6,4,4,2,0,0,0,1,0,0,0
2022-04-11 13:00:00,2,0,1,2,3,0,3,0,6,5,10,9,10,10,10,9,7,8,12,13,11,9,6,0,9,8,6,5,6,5,4,6,10,9,6,8,9,11,12,9,10,9,8,4,3,2,1,2,0,0,0,1,0,0
2022-04-11 14:00:00,1,0,0,2,3,4,3,6,9,7,9,12,11,8,5,5,8,8,10,10,9,10,13,0,9,5,5,5,7,0,7,8,7,7,6,10,6,3,10,9,10,7,6,4,8,7,5,6,4,2,1,0,0,0
2022-04-11 15:00:00,2,0,1,12,12,4,13,0,12,13,15,18,15,12,10,9,8,8,11,6,10,8,7,4,3,7,5,8,9,0,8,7,8,5,6,8,9,8,6,7,6,6,2,4,6,1,5,6,5,4,3,2,0,0
2022-04-11 16:00:00,1,1,2,8,10,3,8,9,11,9,19,24,24,17,13,14,10,8,10,7,10,6,7,9,6,5,6,7,8,13,12,14,31,28,22,25,27,35,36,28,23,16,11,13,16,15,11,5,4,3,2,2,0,0
2022-04-11 17:00:00,1,1,3,6,7,11,13,15,16,15,19,21,19,13,13,14,13,15,13,14,15,15,14,10,15,10,5,6,8,0,9,15,14,13,10,22,16,21,19,18,21,16,16,13,12,14,12,8,7,4,3,2,1,0
2022-04-11 18:00:00,1,0,1,2,4,6,7,7,8,10,24,23,24,16,12,25,23,13,14,15,11,17,18,16,17,10,17,19,20,19,19,18,15,15,17,25,27,26,21,12,20,18,16,9,21,19,15,13,10,6,6,3,2,0
2022-04-11 19:00:00,1,0,0,0,2,4,7,9,14,14,27,30,29,19,15,14,16,13,8,7,6,3,7,0,4,6,13,14,15,14,14,11,16,14,12,14,0,14,17,16,20,17,12,7,20,21,20,16,12,6,2,0,0,0
2022-04-11 20:00:00,1,0,1,2,3,2,4,5,6,8,10,9,7,9,10,14,11,6,3,4,6,2,4,6,6,9,8,8,12,0,13,10,12,12,10,8,8,9,17,0,24,18,17,15,17,16,16,10,9,6,4,0,1,0
2022-04-11 21:00:00,0,1,0,2,3,4,2,5,5,7,9,11,8,8,6,9,6,4,4,3,3,4,3,1,2,4,8,7,8,7,9,8,10,8,6,8,0,7,8,9,13,11,10,7,9,7,8,7,5,4,3,2,1,0
2022-04-11 22:00:00,0,0,0,1,1,1,1,2,3,7,10,5,12,13,10,11,10,14,13,11,10,6,4,1,3,5,11,10,9,7,4,12,13,12,9,8,0,10,10,10,19,17,16,9,11,11,10,7,5,4,4,3,1,0
2022-04-11 23:00:00,1,0,0,1,0,0,0,2,2,1,7,3,5,5,6,6,5,4,2,1,3,2,0,0,1,1,6,1,2,1,5,3,5,4,3,1,1,2,3,0,4,3,3,2,5,5,4,3,3,2,0,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,0,0,0,0,1,2,2,0,0,6,8,9,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,1,0,3,3,0,2,2,1,5,5,7,5,4,5,2,5,6,5,7,6,2,0,2,1,3,4,0,3,5,3,8,9,8,8,6,0,10,10,11,12,7,6,6,6,6,0,5,0,0,0,0,0
2022-04-12 06:00:00,1,3,0,5,7,8,5,5,5,5,6,8,10,6,6,7,6,6,6,7,4,6,5,4,3,3,2,3,1,0,1,0,3,1,7,11,0,12,7,6,8,9,6,2,2,2,0,0,1,2,6,0,5,0
2022-04-12 07:00:00,1,2,4,14,19,21,28,27,25,21,27,21,28,21,22,13,12,23,31,27,17,13,12,11,12,7,3,2,4,2,5,5,10,15,15,29,27,25,19,18,22,21,16,10,16,5,15,3,0,2,0,0,0,0
2022-04-12 08:00:00,3,4,6,6,10,12,16,15,14,9,22,24,29,27,19,21,22,20,33,31,23,21,17,10,22,18,7,8,7,11,12,12,16,17,22,23,0,23,23,15,34,28,21,13,22,22,21,16,15,14,1,0,0,0
2022-04-12 09:00:00,0,1,2,4,8,3,9,10,10,9,15,14,20,16,17,31,29,13,14,15,14,11,5,12,10,7,4,4,4,4,2,7,9,9,11,11,0,8,11,8,20,19,19,10,9,7,3,6,2,2,1,0,0,0
2022-04-12 10:00:00,2,3,0,4,5,5,6,7,8,8,12,14,15,10,9,9,10,8,8,7,6,6,6,7,6,6,3,4,3,4,1,6,5,7,7,9,6,8,10,10,12,12,5,7,5,4,3,3,2,1,0,0,0,0
2022-04-12 11:00:00,0,1,7,5,8,10,9,8,9,9,14,14,13,11,9,8,10,5,7,9,9,9,7,6,8,6,4,3,4,3,6,5,6,9,7,6,0,8,6,7,12,8,5,4,5,4,0,3,0,0,0,0,0,0
2022-04-12 12:00:00,0,0,1,10,11,2,13,10,16,12,13,13,12,11,6,7,6,7,12,14,12,4,4,0,6,5,7,3,8,5,4,4,2,6,5,8,9,11,15,3,16,15,11,8,9,8,7,6,5,4,2,0,0,0
2022-04-12 13:00:00,1,0,2,3,1,4,5,7,6,3,11,11,11,9,8,5,5,8,10,10,5,11,6,11,10,11,5,3,4,3,4,8,6,7,7,11,0,5,8,7,10,9,7,5,5,2,3,1,0,2,1,0,0,0
2022-04-12 14:00:00,0,0,1,3,7,10,9,10,8,5,9,10,12,9,8,7,7,7,9,10,10,6,5,0,0,3,7,4,6,0,7,8,8,7,6,4,6,12,11,0,13,14,11,6,8,7,7,2,4,2,1,0,0,0
2022-04-12 15:00:00,0,0,0,1,4,4,6,7,11,11,17,19,15,12,10,11,9,8,7,8,7,10,7,9,3,3,9,5,6,0,7,9,9,10,8,8,6,8,12,12,20,12,9,9,9,8,4,4,7,0,0,4,0,0
2022-04-12 16:00:00,1,1,2,25,27,29,30,29,28,13,9,27,29,14,13,9,10,12,11,11,10,8,11,10,8,8,6,14,9,17,18,16,21,20,18,20,23,37,44,41,34,26,22,14,16,12,9,10,9,6,3,1,0,0
2022-04-12 17:00:00,1,2,0,4,4,15,16,18,14,12,20,22,23,20,14,17,12,15,16,17,17,18,16,14,13,14,8,5,9,9,6,10,13,14,14,28,29,32,21,20,21,18,19,23,23,21,16,14,11,7,4,1,0,0
2022-04-12 18:00:00,0,2,0,5,6,8,12,19,18,21,30,36,35,25,22,26,16,24,23,21,14,17,15,14,12,9,20,24,26,29,10,20,21,12,13,28,28,29,23,24,26,22,18,11,18,17,16,12,10,5,1,0,0,0
2022-04-12 19:00:00,1,0,0,2,3,2,4,2,7,9,14,15,17,15,8,14,13,9,11,10,6,7,8,7,3,4,9,16,10,15,16,9,17,13,8,7,3,7,12,13,11,11,10,5,22,23,26,20,19,12,2,1,0,0
2022-04-12 20:00:00,0,0,1,3,1,0,1,6,7,8,15,14,11,10,5,10,9,8,10,10,8,5,4,0,8,7,8,6,9,0,8,7,6,6,6,10,0,11,14,8,16,13,11,5,5,6,5,2,5,2,2,0,0,0
2022-04-12 21:00:00,0,0,1,2,2,1,5,10,2,4,15,19,18,14,9,8,13,10,8,7,5,7,0,2,1,4,12,0,7,5,4,14,13,13,7,11,2,0,12,9,22,20,15,11,14,13,11,9,6,5,4,3,1,0
2022-04-12 22:00:00,0,0,1,0,1,0,1,2,3,5,6,8,6,12,15,23,20,18,14,13,10,8,3,0,8,6,7,6,10,8,6,9,10,10,8,6,0,7,11,3,14,11,10,9,8,7,6,5,6,4,3,0,2,0
2022-04-12 23:00:00,0,1,0,0,0,0,1,2,3,3,7,6,5,6,7,9,6,3,2,1,0,0,1,0,0,0,4,3,3,2,2,4,4,4,3,2,2,3,6,3,7,6,5,4,6,1,4,1,5,4,1,1,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,1,0,0,1,0,2,0,0,4,6,7,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,0,1,2,1,1,2,3,1,6,6,7,5,3,5,2,3,4,2,5,4,3,0,0,2,2,3,2,0,4,4,6,7,7,7,5,4,7,8,9,9,5,3,3,4,5,0,4,0,0,3,3,0
2022-04-13 06:00:00,1,1,0,4,7,0,7,1,4,1,4,5,7,6,6,4,6,10,6,5,4,5,6,0,5,3,3,4,1,1,1,2,5,5,9,11,0,10,9,2,12,10,8,3,2,3,2,3,1,0,1,0,0,0
2022-04-13 07:00:00,0,2,3,11,14,16,21,21,19,18,26,19,28,19,15,11,9,13,23,25,18,13,15,12,13,11,4,3,5,0,7,5,6,9,12,14,12,13,12,9,15,15,11,10,11,10,8,6,0,6,3,1,0,0
2022-04-13 08:00:00,1,1,2,6,16,17,23,24,25,15,25,30,35,28,23,26,22,18,21,19,20,21,22,20,20,15,7,6,6,9,3,10,13,11,16,19,0,20,20,19,26,25,20,16,18,15,17,15,13,10,1,0,0,0
2022-04-13 09:00:00,1,1,2,4,5,3,8,9,9,8,14,15,14,15,16,30,27,15,18,17,16,17,18,17,15,13,3,4,3,5,5,5,7,8,11,10,0,8,13,13,15,13,10,6,6,5,8,4,3,1,1,2,0,0
2022-04-13 10:00:00,1,0,2,3,6,7,8,8,6,6,7,9,10,9,11,12,11,10,11,10,8,9,9,8,10,8,4,2,0,0,1,3,8,3,8,9,0,7,7,6,7,6,5,5,5,2,3,6,3,2,3,0,0,0
2022-04-13 11:00:00,0,0,1,3,3,3,4,4,7,6,10,12,16,12,11,10,6,5,7,7,8,6,6,3,0,2,2,5,1,4,0,5,5,5,2,5,3,8,8,5,10,9,7,4,6,3,4,3,2,1,1,0,0,0
2022-04-13 12:00:00,1,2,3,4,5,4,4,5,4,6,9,8,9,8,7,9,8,6,6,6,8,6,0,4,3,3,3,5,0,4,5,5,4,5,3,8,9,10,9,8,10,9,7,4,5,5,3,5,4,2,2,1,0,0
2022-04-13 13:00:00,3,0,5,6,3,5,8,4,9,6,15,17,9,13,10,8,9,10,11,11,10,8,7,7,8,5,7,7,5,4,8,8,7,6,9,14,13,13,16,15,13,10,8,6,4,4,4,3,1,1,1,0,0,0
2022-04-13 14:00:00,1,0,2,3,7,5,3,7,6,6,10,9,4,8,6,6,5,8,8,12,10,10,9,8,7,4,5,5,0,0,4,6,7,7,8,10,0,11,8,9,8,8,5,6,7,6,5,3,5,2,4,0,0,0
2022-04-13 15:00:00,2,3,3,13,4,6,5,7,9,9,13,16,15,12,7,9,8,6,7,10,11,12,10,9,9,8,6,28,29,26,10,12,14,14,11,14,6,19,19,18,17,16,15,11,11,10,11,5,5,4,3,2,0,0
2022-04-13 16:00:00,1,0,2,11,14,13,17,17,19,15,18,29,26,18,13,13,8,7,7,8,7,8,9,7,6,4,6,8,9,11,10,11,16,11,10,10,15,23,24,28,22,20,21,15,16,14,13,5,0,4,4,3,2,0
2022-04-13 17:00:00,2,2,1,5,6,9,10,12,11,13,19,25,24,13,12,15,16,22,17,16,14,9,7,7,12,8,9,10,16,0,14,14,15,13,14,31,30,29,23,19,17,15,12,11,13,6,12,9,8,4,4,2,1,0
2022-04-13 18:00:00,0,1,2,3,6,6,8,11,11,17,30,31,32,20,16,18,16,14,14,13,13,11,10,8,11,8,12,13,16,15,15,11,14,21,23,33,24,32,23,22,34,27,19,11,25,27,26,19,14,7,4,3,2,0
2022-04-13 19:00:00,1,0,0,1,4,6,7,9,5,7,18,20,16,13,10,14,11,11,8,6,5,6,5,4,3,6,10,11,13,14,12,8,14,11,8,10,0,9,11,9,16,15,13,11,14,12,14,11,9,5,4,2,0,0
2022-04-13 20:00:00,1,1,0,2,0,1,4,5,6,6,13,12,12,13,12,15,12,10,8,8,7,6,7,0,3,6,14,15,19,11,12,15,13,11,10,12,0,14,16,13,14,12,9,5,11,10,11,8,5,3,1,1,0,0
2022-04-13 21:00:00,1,0,1,2,6,7,2,8,6,6,9,11,9,8,3,8,5,5,3,3,0,3,3,2,4,4,7,0,6,0,6,7,10,8,5,8,0,7,9,5,13,12,10,7,7,6,8,6,2,4,0,2,0,0
2022-04-13 22:00:00,0,0,0,0,3,4,4,1,4,5,10,6,7,10,5,15,10,11,10,8,7,2,4,0,3,5,8,0,9,6,10,9,11,12,5,6,0,5,8,6,20,18,16,10,11,8,9,4,2,3,2,0,0,0
2022-04-13 23:00:00,1,0,1,0,0,0,4,5,4,5,8,6,4,5,4,6,7,7,6,1,5,6,3,5,6,7,5,4,5,0,0,6,7,5,4,4,3,2,6,0,7,6,5,2,7,5,4,0,2,1,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,2,0,1,1,0,2,0,3,0,2,6,9,9,8,0,5,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,1,0,2,2,3,0,4,3,2,4,5,6,5,0,5,2,3,3,1,0,3,4,0,5,4,2,2,0,0,3,4,5,7,8,9,5,1,10,2,9,11,8,5,6,5,5,0,4,3,0,0,0,0
2022-04-14 06:00:00,1,3,0,4,7,8,7,0,6,4,7,4,5,7,6,5,6,7,8,7,5,7,8,6,0,2,1,0,0,1,0,0,2,3,9,11,0,13,7,6,10,11,9,6,3,0,0,0,1,0,5,0,0,0
2022-04-14 07:00:00,0,1,3,12,15,17,26,26,12,21,27,24,29,23,21,15,14,22,31,31,17,15,13,11,12,10,4,3,3,0,3,0,4,6,10,14,0,17,16,16,21,21,18,13,12,3,9,7,8,3,1,0,0,0
2022-04-14 08:00:00,4,2,4,7,14,16,26,28,28,13,29,36,38,32,31,33,29,18,22,29,23,21,22,16,21,14,8,8,9,6,10,8,17,17,24,29,22,23,22,21,22,23,20,12,25,17,24,21,19,17,1,0,0,0
2022-04-14 09:00:00,2,4,2,1,5,6,7,6,10,9,14,13,17,17,16,27,25,15,15,13,13,11,13,11,11,12,4,5,5,2,1,6,8,8,10,11,10,9,9,10,12,13,16,9,7,7,7,6,2,1,1,0,0,0
2022-04-14 10:00:00,1,2,0,3,3,4,4,5,10,9,13,14,16,14,13,11,7,6,7,7,6,8,7,6,10,9,6,7,7,0,1,6,8,8,9,12,11,10,7,0,11,12,11,6,4,5,4,3,1,0,0,0,0,0
2022-04-14 11:00:00,0,1,0,2,4,5,6,7,6,6,11,0,12,10,7,6,11,8,12,11,10,8,6,5,4,3,3,1,2,0,0,2,3,3,3,6,0,4,9,6,10,9,8,8,7,5,3,3,0,1,0,0,0,0
2022-04-14 12:00:00,2,0,3,4,5,7,7,6,9,4,15,14,15,12,10,5,4,5,6,8,7,6,7,0,6,3,3,2,0,2,3,3,4,5,4,14,15,14,9,0,12,7,10,7,7,0,5,4,2,3,2,1,0,0
2022-04-14 13:00:00,2,0,3,4,5,2,7,7,6,7,12,13,13,7,6,6,7,8,8,9,10,7,5,3,2,4,5,6,0,0,3,6,6,9,11,9,4,10,14,10,15,15,14,11,6,5,4,4,0,0,0,0,0,0
2022-04-14 14:00:00,0,1,1,3,0,4,3,5,5,4,9,9,11,8,3,7,5,8,8,7,7,4,4,3,3,3,6,6,7,6,7,4,8,8,9,9,8,8,12,14,11,5,10,8,4,5,6,5,3,0,0,1,0,0
2022-04-14 15:00:00,0,1,1,2,4,5,6,5,10,9,14,16,15,11,12,11,10,12,16,18,15,13,14,5,5,3,4,5,6,2,4,11,12,9,8,9,0,4,10,8,13,12,9,7,8,8,9,8,7,6,5,3,1,0
2022-04-14 16:00:00,2,1,2,15,16,18,17,18,17,17,16,23,19,15,11,13,11,11,9,9,6,8,9,8,13,8,9,8,8,16,16,15,19,18,14,19,21,41,52,49,33,28,22,16,15,13,10,6,0,2,4,2,1,0
2022-04-14 17:00:00,0,2,4,8,9,11,13,13,14,17,29,34,32,19,15,20,12,11,18,20,16,13,12,12,9,8,7,8,10,0,12,14,13,14,15,33,34,34,29,27,19,17,14,9,10,12,10,11,7,5,3,3,2,0
2022-04-14 18:00:00,0,3,2,6,7,5,8,11,16,20,35,37,38,19,16,15,15,15,14,16,15,15,15,14,12,7,11,12,13,11,10,12,21,18,13,18,22,21,22,26,30,24,25,17,31,24,22,16,13,8,4,2,0,0
2022-04-14 19:00:00,0,1,2,5,3,3,5,7,8,12,16,18,17,14,11,12,11,11,7,6,6,4,0,0,4,3,10,11,13,15,16,14,15,11,8,15,8,10,17,11,25,21,17,14,19,30,25,17,11,6,4,3,0,0
2022-04-14 20:00:00,0,0,0,6,7,0,5,8,9,8,12,14,11,9,8,14,13,7,7,5,5,0,0,2,2,3,9,5,10,0,7,8,11,10,11,8,8,11,12,11,16,16,10,4,6,6,3,3,2,1,1,0,0,0
2022-04-14 21:00:00,0,0,1,0,2,3,4,4,3,2,10,11,11,9,6,7,5,7,8,8,10,9,1,0,0,7,15,14,6,3,10,9,11,13,8,9,0,10,12,8,19,16,15,8,5,6,2,2,1,1,1,0,0,0
2022-04-14 22:00:00,0,0,0,0,1,1,2,2,2,3,7,8,7,11,10,9,8,8,9,8,3,6,5,2,2,7,10,8,9,0,13,13,10,7,4,7,0,8,7,7,18,16,13,11,11,13,11,8,3,5,4,1,2,0
2022-04-14 23:00:00,0,0,1,0,2,0,2,3,3,4,5,5,6,5,3,6,5,2,1,0,0,1,1,0,2,1,4,0,4,0,5,6,8,7,3,2,0,4,10,3,9,5,6,4,11,5,9,8,5,4,3,0,2,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,1,0,0,1,0,0,0,0,4,6,7,5,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,1,0,1,3,0,0,4,0,2,6,7,5,6,4,3,2,3,4,4,2,3,6,5,7,4,2,2,0,0,4,1,5,6,9,7,0,4,9,10,9,9,4,4,3,3,4,4,0,0,5,0,0,0
2022-04-15 06:00:00,1,2,2,3,7,0,6,5,1,3,6,7,9,6,5,3,5,6,7,3,6,7,6,4,5,4,1,2,2,0,3,0,2,4,5,6,0,4,5,5,8,3,3,2,3,2,0,0,0,1,0,0,3,0
2022-04-15 07:00:00,0,1,3,10,14,17,23,24,11,18,29,25,32,25,21,16,15,24,35,34,20,23,24,25,23,17,4,5,2,6,6,6,8,16,20,28,27,24,16,15,16,13,8,4,8,5,5,4,5,3,2,0,0,0
2022-04-15 08:00:00,5,7,3,8,10,14,16,18,15,12,17,22,25,17,16,14,15,15,17,19,16,15,14,9,13,12,9,8,6,7,8,7,17,20,28,26,0,22,17,13,25,27,25,16,21,16,17,15,13,8,1,0,0,0
2022-04-15 09:00:00,1,2,3,5,9,11,12,18,14,10,17,17,17,18,13,11,10,8,10,12,9,13,15,15,14,11,4,5,5,4,0,6,7,11,10,11,10,11,16,17,19,16,12,7,6,2,0,1,0,0,1,0,0,0
2022-04-15 10:00:00,1,2,1,3,4,7,8,9,7,5,8,11,15,11,9,10,9,8,8,7,9,8,6,0,7,6,3,3,1,2,4,3,8,7,6,8,7,7,9,6,10,11,7,4,5,3,1,2,0,0,2,0,0,0
2022-04-15 11:00:00,0,0,2,4,5,2,6,8,7,8,11,13,14,9,8,10,9,8,9,8,7,7,6,7,2,6,2,2,3,0,0,0,5,5,3,7,4,6,7,5,10,5,9,8,5,4,6,4,3,0,1,0,0,0
2022-04-15 12:00:00,2,1,1,3,5,4,6,5,7,8,14,13,10,11,10,7,6,4,6,7,9,10,8,7,6,4,7,0,4,0,4,9,10,6,8,8,9,9,11,10,11,10,7,7,8,8,7,5,3,2,1,0,0,0
2022-04-15 13:00:00,2,3,5,5,6,8,3,5,8,5,12,12,13,10,8,7,6,5,7,9,11,8,0,1,0,4,9,11,10,9,5,8,7,7,9,10,0,12,12,11,11,9,9,5,3,2,4,4,3,2,0,1,0,0
2022-04-15 14:00:00,0,0,2,3,5,8,3,7,9,8,12,12,13,9,5,8,7,10,10,12,14,10,12,10,6,3,9,10,12,5,10,10,9,8,6,10,0,8,8,7,12,11,9,9,6,6,5,3,4,3,3,0,0,0
2022-04-15 15:00:00,1,3,4,15,2,3,4,5,8,6,11,22,18,13,11,14,13,14,10,10,10,12,12,8,6,5,7,10,9,11,10,9,9,7,8,10,10,21,27,28,30,20,18,15,18,17,14,8,6,4,5,3,0,0
2022-04-15 16:00:00,2,3,1,22,14,12,23,22,20,14,23,26,23,16,14,10,9,9,13,13,12,11,10,10,7,6,5,6,6,7,7,12,26,25,24,28,27,26,25,23,17,13,12,9,8,7,5,7,7,7,6,4,1,0
2022-04-15 17:00:00,4,0,2,7,8,10,10,12,11,10,21,23,22,14,14,10,9,16,17,18,19,17,17,16,13,11,6,8,7,9,9,11,15,18,13,34,18,32,16,13,17,14,12,7,12,13,11,12,10,6,6,6,4,0
2022-04-15 18:00:00,0,1,2,3,10,14,15,20,20,15,23,30,27,21,15,21,17,18,19,21,17,18,16,14,13,8,12,14,14,15,17,20,21,17,14,28,29,28,24,25,24,19,16,12,22,22,19,14,8,7,6,2,3,0
