Unnamed: 0,1_장지공영차고지,2_위례포레샤인13단지,3_호반써밋송파2차,4_세계로병원,5_거여아파트단지앞,6_거여역6번출구,7_거여역5번출구,8_송파파크센트럴,9_종점,10_비호아파트,11_남한산성입구,12_송파구립마천청소년센터,13_송파보훈회관.금호어울림2차,14_마천동금호어울림1차아파트,15_남천초교마천동우방아파트앞,16_청암노인요양원,17_마천동사거리,18_마천2동윤진빌딩.신동아아파트,19_송파두산위브.송파소방서,20_송파사회복지관.성요셉성당,21_보인고교.오금동삼성아파트,22_오금동상아아파트,23_오금공원앞,24_오금동현대아파트,25_한양삼익아파트,26_서울방이동고분군,27_방이우체국,28_송파나루역,29_송파구청.방이맛골,30_잠실역8번출구,31_잠실역.롯데월드,32_잠실트리지움,33_영동일고트리지움APT정문앞,34_영빌딩앞,35_삼전역,36_송파구민회관구의회,37_배명중고교,38_삼전사회복지관,39_삼전동쌍용하이츠빌라,40_삼전동현대APT,41_삼전역.잠실현대아파트,42_삼전삼밭나루공원입구,43_영동일고레이크팰리스앞,44_갤러리아팰리스,45_잠실역.롯데월드,46_잠실역1번.11번출구,47_송파구청.방이맛골,48_방이동사거리,49_송파나루역,50_서울방이동고분군,51_삼익아파트미성아파트,52_송파경찰서.오금역,53_가락래미안앞,54_개롱역3번출구,55_삼환아파트,56_송파사회복지관.성요셉성당,57_송파두산위브.송파소방서,58_마천2동윤진빌딩.신동아아파트,59_마천동사거리,60_청암노인요양원,61_마천시장마천동우방아파트앞,62_마천동금호어울림1차아파트,63_송파보훈회관.금호어울림2차,64_송파구립마천청소년센터,65_남한산성입구,66_비호아파트,67_송파파크센트럴,68_거여역7번출구,69_체육문화회관,70_세계로병원,71_호반써밋송파1차,72_위례포레샤인13단지,73_위례포레샤인13단지공원,74_장지공영차고지
2022-04-12 20:00:00,6,5,2,3,4,3,8,7,6,5,8,5,6,6,3,3,5,7,8,9,8,10,6,9,9,8,10,11,15,9,20,19,18,16,9,7,8,6,4,6,6,8,9,9,24,29,32,33,38,37,33,29,27,29,31,25,21,18,17,14,9,6,3,2,1,0,0,11,6,3,5,2,0,0
2022-04-12 21:00:00,3,3,3,3,2,3,5,4,1,3,3,4,4,4,6,3,7,8,11,12,14,18,11,15,9,10,9,10,14,17,26,27,25,23,14,12,10,8,5,5,7,10,11,10,22,26,35,33,35,32,27,33,31,29,33,30,21,19,15,17,12,12,5,2,1,0,1,10,9,8,6,1,0,0
2022-04-12 22:00:00,5,6,7,5,4,4,9,8,3,2,4,3,2,4,5,6,7,6,7,8,7,7,1,10,8,9,11,15,20,21,30,30,26,22,16,16,10,7,4,5,5,11,9,9,26,34,36,42,41,40,39,39,35,37,36,29,26,19,16,15,9,7,5,3,1,3,3,21,19,13,5,3,2,0
2022-04-12 23:00:00,1,0,0,1,0,2,3,0,0,0,2,0,0,2,3,1,5,4,0,6,3,2,4,5,3,5,2,3,8,13,17,11,16,14,14,10,7,5,3,2,3,6,5,6,12,23,30,29,31,25,24,20,26,28,25,21,18,17,18,17,13,11,2,1,1,0,1,6,0,4,2,0,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,2,0,0,0,0,3,0,0,3,2,5,10,14,18,7,20,22,0,21,22,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,3,1,3,2,1,1,2,0,0,0,3,4,7,7,8,10,12,14,15,14,15,15,15,13,14,17,15,10,7,2,2,0,2,3,4,4,3,4,5,8,10,9,10,8,8,7,8,7,0,2,4,0,0,0,0,5,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,2,5,6,12,7,1,3,2,1,0,2,2,6,9,16,16,23,26,28,27,27,29,28,18,26,27,20,21,16,6,4,5,2,4,4,3,3,4,9,9,8,11,12,12,7,10,5,9,10,10,11,9,8,7,6,5,3,3,2,1,3,5,6,4,3,3,5,6,7,3,1,2,1,0
2022-04-13 07:00:00,2,9,12,26,16,2,3,1,0,2,5,11,17,23,31,33,37,40,47,50,49,55,55,50,51,50,44,43,35,8,15,11,11,10,10,5,7,12,28,35,34,34,34,27,11,11,12,11,14,16,22,15,11,12,11,8,6,4,3,3,4,5,7,8,9,8,8,9,10,7,6,3,0,0
2022-04-13 08:00:00,4,10,15,27,18,7,7,6,4,6,11,18,34,43,51,54,43,54,52,55,54,55,56,53,59,52,49,47,36,9,15,15,14,13,8,9,9,12,24,35,36,42,38,38,22,21,16,16,18,18,25,18,19,23,19,16,12,9,6,8,6,6,9,10,9,7,13,13,13,12,11,12,7,0
2022-04-13 09:00:00,2,8,10,12,10,3,4,5,5,1,5,5,9,17,23,26,33,41,48,52,46,44,42,36,49,48,49,43,31,13,13,12,10,10,5,5,11,14,18,21,26,31,32,30,14,11,10,8,10,12,11,11,8,12,13,13,8,4,3,2,3,6,3,7,5,6,4,6,2,1,3,2,0,0
2022-04-13 10:00:00,3,5,6,8,6,3,2,2,2,2,3,5,8,17,20,19,20,22,27,26,28,31,25,27,31,31,32,28,23,7,7,7,4,6,3,2,6,7,8,11,15,16,20,19,12,12,16,13,11,12,10,9,5,14,13,10,7,9,7,7,5,3,3,0,2,0,1,4,3,1,3,2,0,1
2022-04-13 11:00:00,3,9,11,3,10,5,7,8,2,1,7,8,8,6,12,13,20,25,27,31,28,26,13,25,23,23,24,21,21,5,6,6,3,5,6,4,5,5,9,10,11,12,8,11,11,17,21,18,19,19,17,15,12,19,19,18,17,15,10,10,10,5,7,4,5,3,1,4,1,3,3,2,1,0
2022-04-13 12:00:00,1,2,3,5,4,2,3,3,2,2,5,3,9,10,14,11,16,19,19,20,24,27,20,25,25,24,24,20,16,12,13,7,13,11,10,7,7,5,11,10,16,19,21,19,13,16,10,12,10,11,12,10,11,13,13,13,10,9,11,9,7,7,5,4,4,3,2,4,3,3,2,1,2,0
2022-04-13 13:00:00,2,4,3,8,9,4,6,0,6,4,5,5,6,6,7,8,11,16,18,13,16,14,14,15,23,20,20,15,11,8,11,12,8,9,5,5,6,4,10,10,10,12,12,12,10,11,14,15,20,21,21,18,17,21,20,15,13,12,11,10,9,8,6,5,4,2,3,5,5,4,3,3,1,0
2022-04-13 14:00:00,3,4,6,8,6,6,5,5,4,2,4,5,7,10,11,9,11,13,17,19,24,26,27,31,32,19,30,25,19,13,15,10,13,9,7,3,6,7,7,8,12,13,10,12,22,24,25,25,24,23,20,19,17,18,18,17,16,12,9,7,6,7,4,3,4,4,3,5,4,3,2,1,0,0
2022-04-13 15:00:00,6,5,3,5,8,6,7,4,5,8,5,8,10,13,16,15,13,15,16,16,15,15,17,18,21,21,23,20,19,10,16,17,15,13,8,9,10,9,6,8,9,13,15,15,15,16,21,20,19,19,20,44,34,45,40,44,30,40,38,28,27,15,8,9,7,6,8,10,10,6,5,4,0,0
2022-04-13 16:00:00,10,10,9,10,9,7,7,3,5,1,6,6,9,8,11,8,12,16,17,20,20,23,24,24,27,26,25,19,17,13,19,17,20,17,9,10,11,9,8,8,8,11,15,14,18,26,30,30,31,27,42,43,37,39,39,37,31,30,25,21,17,15,9,7,7,6,8,8,6,6,4,3,3,0
2022-04-13 17:00:00,9,10,11,16,14,7,11,7,10,9,9,10,11,11,14,12,17,23,33,32,33,38,39,46,43,38,36,35,25,17,18,17,16,16,13,14,11,11,10,12,16,18,10,14,24,38,41,42,44,39,33,41,37,41,38,33,28,24,18,13,13,11,8,6,6,5,7,16,13,14,9,5,0,0
2022-04-13 18:00:00,12,11,20,21,16,8,9,6,11,8,5,10,11,10,10,11,14,20,32,35,32,28,29,26,28,29,31,31,33,24,37,35,33,24,22,16,15,12,14,15,16,22,19,23,46,63,57,50,53,49,46,46,47,52,50,44,34,30,24,21,15,9,5,2,6,0,6,19,17,10,7,3,0,0
2022-04-13 19:00:00,7,4,6,7,5,5,8,7,4,8,7,6,8,8,9,7,10,13,17,19,17,19,19,17,17,15,17,17,16,21,35,22,31,27,26,25,13,10,6,8,9,10,13,13,25,32,40,37,39,36,34,41,38,38,33,29,24,22,17,16,12,11,7,6,5,3,4,12,10,7,5,3,0,0
2022-04-13 20:00:00,4,0,3,5,4,4,6,7,6,5,5,6,5,5,5,4,4,8,10,11,10,11,13,11,10,15,9,14,11,12,20,33,32,26,18,16,13,12,7,5,6,9,11,11,18,27,32,31,38,33,30,34,33,40,40,27,25,18,16,13,8,7,3,2,1,1,2,12,11,7,5,2,1,0
2022-04-13 21:00:00,7,4,4,4,4,3,4,3,4,1,6,2,5,5,6,4,7,6,7,7,7,9,8,10,8,9,9,8,10,15,18,18,14,14,10,10,9,7,3,2,7,5,6,5,18,22,33,32,34,35,30,35,34,34,32,26,23,20,20,19,14,10,4,3,2,0,1,11,10,7,3,1,0,0
2022-04-13 22:00:00,3,4,3,2,4,2,7,5,7,0,7,4,3,4,5,4,4,4,0,5,4,8,4,8,9,11,12,11,14,14,17,16,15,12,10,11,8,5,3,3,4,5,6,8,24,34,37,37,36,32,30,35,31,33,31,25,20,19,17,15,13,10,7,6,1,4,2,16,6,14,7,5,0,0
2022-04-13 23:00:00,1,0,0,0,2,3,5,0,0,6,3,2,1,2,4,2,4,4,3,0,5,6,3,4,5,5,3,5,7,8,9,10,10,7,8,5,5,3,2,0,5,5,4,4,23,25,32,38,35,33,23,24,21,23,20,16,13,11,8,11,9,7,4,2,1,0,1,8,5,5,2,3,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,0,0,2,0,0,3,0,0,3,2,5,8,13,15,9,18,20,17,18,0,0,0,20,0,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,2,3,2,1,0,2,1,0,0,2,3,5,6,6,8,10,15,17,15,13,14,14,15,17,18,16,15,9,5,3,3,2,1,2,2,3,5,6,6,5,7,2,7,5,6,7,6,5,7,7,5,4,0,0,0,6,5,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,7,4,10,7,2,3,0,0,2,3,4,8,10,13,17,20,29,30,35,23,23,17,14,18,19,19,18,15,5,6,3,2,3,0,2,3,3,6,8,9,10,7,9,5,6,6,6,6,7,8,9,7,6,4,4,3,0,3,3,4,4,3,2,3,3,4,3,4,2,3,1,2,0
2022-04-14 07:00:00,3,7,10,32,20,2,2,1,1,3,4,6,15,23,30,35,37,48,49,50,49,49,47,36,40,38,37,39,33,8,8,7,7,6,9,8,8,13,30,39,37,28,31,30,11,7,8,13,15,17,30,30,28,19,6,4,10,6,5,4,5,5,7,5,6,6,5,7,7,5,5,4,1,0
2022-04-14 08:00:00,4,11,15,30,23,4,4,3,4,3,6,12,26,35,45,49,52,54,53,52,49,53,53,44,49,50,56,57,44,9,14,12,11,10,8,7,13,12,18,27,43,44,45,39,19,27,23,22,22,25,23,20,17,23,21,18,11,8,7,8,7,8,11,6,4,12,12,15,14,16,13,11,9,0
2022-04-14 09:00:00,5,10,11,10,9,6,6,2,5,3,4,6,6,9,21,25,26,34,37,43,40,36,37,34,42,44,46,43,32,8,10,9,10,7,6,5,8,9,15,17,24,29,29,24,15,18,16,14,13,12,13,10,10,16,13,11,8,6,5,3,4,4,8,7,7,4,5,6,5,3,4,3,3,0
2022-04-14 10:00:00,2,4,4,5,4,3,3,2,0,2,7,3,11,10,12,11,16,19,21,23,21,24,24,23,26,26,25,25,20,6,8,7,3,6,4,3,3,4,10,11,12,18,21,17,14,15,11,10,9,11,7,11,9,11,12,8,8,7,5,4,5,3,5,3,4,1,0,3,3,2,3,0,1,0
2022-04-14 11:00:00,5,8,3,7,5,3,2,4,3,5,7,4,8,10,10,7,11,14,17,18,18,22,24,25,28,29,27,24,18,6,9,8,6,6,4,4,4,5,5,8,11,13,15,15,10,12,15,14,15,12,15,14,13,12,12,10,7,7,5,4,7,6,4,6,4,0,4,2,4,3,0,1,0,0
2022-04-14 12:00:00,2,5,6,10,10,4,4,3,0,5,8,4,6,8,11,10,13,18,19,20,21,21,20,18,19,21,21,22,16,8,8,2,7,6,3,6,9,8,12,13,13,15,16,17,11,15,16,12,15,14,14,16,13,14,15,10,9,8,7,6,6,6,6,5,3,0,4,5,5,4,2,1,1,0
2022-04-14 13:00:00,2,3,5,5,5,3,5,4,3,0,6,5,7,9,10,11,14,16,17,18,16,18,19,29,29,30,34,29,19,8,11,12,10,8,5,4,6,7,9,10,15,16,15,16,12,15,17,14,15,15,15,15,13,14,15,13,10,10,8,7,8,7,6,2,3,4,0,5,5,4,3,4,0,0
2022-04-14 14:00:00,2,3,2,4,5,4,3,2,1,0,3,3,5,5,12,13,12,14,12,13,14,13,14,18,19,17,18,20,19,10,8,7,7,7,5,3,5,4,6,7,12,18,17,13,17,21,24,23,24,19,22,21,16,20,21,11,10,9,7,6,9,8,7,6,5,3,2,6,4,1,2,2,0,0
2022-04-14 15:00:00,4,6,6,8,9,9,10,9,2,10,7,11,12,12,11,11,12,16,14,15,18,21,15,26,31,28,27,27,27,16,16,15,14,11,10,8,10,8,11,9,9,12,11,12,14,24,40,42,41,42,39,42,41,38,36,36,22,27,21,20,7,8,8,8,6,4,5,5,5,7,2,1,0,0
2022-04-14 16:00:00,12,13,13,14,12,9,9,8,5,1,8,10,10,10,12,15,22,23,23,25,27,28,27,25,22,21,22,20,23,11,16,15,22,20,12,10,12,6,9,11,13,12,15,14,23,36,40,37,36,35,34,45,42,46,48,51,45,46,37,31,20,17,7,4,3,3,4,9,4,3,6,4,3,0
2022-04-14 17:00:00,5,10,9,10,9,5,12,6,5,12,11,11,9,10,12,12,15,23,23,25,24,24,22,27,30,28,27,27,27,19,24,24,26,21,16,11,11,10,7,7,11,17,18,16,26,33,35,37,36,31,31,35,33,35,36,35,31,30,25,23,22,17,14,13,5,4,5,10,5,9,6,5,0,0
2022-04-14 18:00:00,11,13,10,13,12,11,13,12,10,10,11,10,10,12,10,11,15,18,24,31,30,25,27,24,23,21,22,23,27,23,39,39,32,23,21,18,14,12,12,12,19,21,25,26,46,53,50,51,54,50,40,39,33,45,42,34,28,25,20,16,12,9,6,6,7,2,8,19,16,15,14,6,2,0
2022-04-14 19:00:00,5,5,6,8,6,5,6,4,7,3,10,5,9,9,8,7,8,10,14,16,14,15,17,18,17,17,16,18,13,18,26,27,26,22,17,14,13,11,6,6,10,16,14,17,30,41,43,40,37,33,28,46,45,52,46,32,27,22,17,16,11,12,13,12,9,6,5,26,21,13,7,2,0,0
2022-04-14 20:00:00,3,3,4,4,2,3,3,4,4,5,5,4,4,5,5,4,9,8,10,11,6,7,10,10,10,10,10,9,8,8,16,18,19,14,13,14,10,7,4,3,4,8,7,9,21,34,32,32,33,30,25,27,23,24,24,21,20,16,16,14,10,7,4,2,1,1,0,6,6,4,2,1,0,0
2022-04-14 21:00:00,7,6,7,6,5,4,5,4,4,5,4,3,3,4,6,4,6,8,8,6,12,15,17,22,10,11,10,10,11,14,20,19,18,18,16,12,9,6,5,3,4,6,6,8,24,35,36,33,38,36,31,33,31,40,37,31,25,16,17,9,16,12,3,2,2,0,3,6,5,4,4,3,2,0
2022-04-14 22:00:00,1,2,3,2,1,1,4,3,5,5,4,4,3,3,3,3,5,6,7,7,10,9,9,14,16,19,17,16,20,16,21,18,17,15,11,7,7,5,3,2,3,6,9,8,20,33,41,40,40,37,34,34,29,32,31,29,26,24,18,15,12,10,6,5,3,0,1,7,3,6,2,1,0,0
2022-04-14 23:00:00,0,0,1,1,2,3,10,0,9,7,4,3,3,4,3,0,2,0,2,2,3,2,3,5,10,11,12,12,13,9,13,9,12,9,9,6,7,4,2,0,1,2,1,2,18,22,24,25,27,24,22,22,22,24,25,17,15,11,11,10,11,8,5,0,4,2,2,13,12,9,6,2,1,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,1,0,0,0,0,2,0,0,2,3,7,10,15,18,11,21,23,0,21,24,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,3,4,2,1,2,0,1,1,0,2,3,4,5,7,10,11,12,15,16,22,23,10,17,19,24,20,13,11,9,3,2,1,1,1,0,2,3,4,5,6,7,8,7,6,2,3,7,7,0,9,6,0,0,5,0,4,0,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,1,6,7,9,6,1,3,4,0,3,2,5,7,8,9,11,14,21,23,27,29,28,26,23,21,17,21,20,14,7,4,3,2,1,3,3,1,3,7,10,17,6,7,6,4,6,7,7,8,5,9,7,5,5,5,4,5,5,4,3,3,2,3,1,2,3,2,5,5,4,3,2,2,0
2022-04-15 07:00:00,4,14,15,22,16,2,3,1,1,2,4,8,18,30,39,38,40,47,49,55,52,52,52,44,43,46,46,47,36,11,12,10,6,6,7,6,6,12,18,24,25,26,25,23,13,8,7,7,8,9,13,8,7,9,5,8,6,6,4,5,3,6,8,9,9,11,4,16,16,11,8,7,5,0
2022-04-15 08:00:00,4,9,12,22,11,7,7,6,4,5,8,12,28,40,53,52,53,58,47,48,56,58,56,42,54,57,58,55,41,10,17,19,17,13,11,8,9,13,25,35,37,39,39,36,13,21,21,20,24,20,20,19,16,19,20,13,11,6,5,5,7,8,10,8,7,6,10,12,11,13,9,6,8,0
2022-04-15 09:00:00,2,5,5,7,5,4,5,4,6,6,7,8,13,12,18,18,22,29,33,34,32,33,35,38,45,49,47,45,35,8,10,10,9,10,5,4,6,6,13,18,22,20,23,23,14,18,14,11,11,12,14,14,10,18,16,11,9,7,5,6,8,7,8,7,5,5,3,8,7,1,5,4,3,0
2022-04-15 10:00:00,3,8,3,7,5,1,2,2,2,1,3,6,7,9,11,11,14,20,24,27,26,30,30,25,27,26,27,24,18,6,8,8,7,7,5,3,3,4,7,10,14,11,10,11,7,10,10,9,10,10,10,13,8,12,13,11,8,10,8,6,6,5,4,4,3,1,2,2,3,0,0,0,2,0
2022-04-15 11:00:00,2,4,4,3,4,2,6,0,0,2,4,6,7,7,11,12,16,20,22,25,23,25,17,29,36,34,31,29,19,7,7,6,7,3,5,2,6,8,11,15,20,22,22,18,15,13,12,9,10,9,11,11,9,11,12,10,10,9,6,5,4,4,5,4,4,3,3,5,5,3,1,2,0,0
2022-04-15 12:00:00,2,4,3,5,4,2,3,2,2,3,6,7,7,10,13,15,14,19,20,23,24,29,31,28,27,27,28,25,20,7,10,12,11,6,5,5,6,6,12,13,15,15,18,16,15,16,17,20,22,21,19,17,14,15,16,15,10,7,7,4,7,5,5,4,4,4,3,4,4,1,3,3,2,0
2022-04-15 13:00:00,3,7,4,5,6,3,4,4,4,1,5,6,6,8,11,10,15,17,18,20,18,21,19,20,23,19,23,20,18,10,11,11,10,10,8,7,6,4,7,9,10,15,17,17,23,30,36,34,32,28,24,30,25,20,18,14,9,10,8,3,6,6,5,4,4,1,1,4,4,2,2,3,0,0
2022-04-15 14:00:00,3,4,5,7,6,4,4,2,3,4,5,7,9,10,12,11,17,25,26,18,23,19,20,24,23,17,25,24,17,12,9,9,7,7,7,6,7,4,7,7,7,10,13,11,17,23,25,21,22,20,21,25,21,22,24,21,21,19,13,11,11,9,7,4,3,6,1,5,2,1,4,3,2,0
2022-04-15 15:00:00,7,10,8,10,12,7,8,8,5,6,12,6,13,13,15,16,20,23,22,25,22,24,25,30,33,31,30,27,20,14,21,22,14,20,10,9,9,8,9,9,12,10,12,11,19,23,29,27,28,27,30,50,43,38,37,36,37,37,35,31,22,16,8,5,3,1,4,11,11,9,4,3,4,0
2022-04-15 16:00:00,3,7,8,8,8,5,7,7,6,8,12,11,11,14,17,14,18,19,19,23,28,31,25,29,29,29,25,24,21,14,16,17,21,19,13,9,8,8,10,11,14,21,19,17,24,31,36,32,33,31,30,30,27,27,27,27,30,26,21,17,17,11,8,6,7,7,5,13,12,11,10,3,2,1
2022-04-15 17:00:00,5,11,7,10,9,5,9,4,7,8,7,9,12,11,12,11,15,20,24,23,25,28,26,30,26,26,29,33,26,19,32,31,26,21,16,14,10,10,17,19,18,20,22,20,34,38,44,43,40,40,36,35,34,34,30,27,22,21,20,17,13,10,9,7,5,6,7,12,11,9,6,4,2,0
2022-04-15 18:00:00,9,8,11,12,10,9,10,9,3,6,11,10,13,11,17,18,21,24,34,35,33,30,31,36,37,35,34,32,24,29,38,37,36,29,18,16,13,10,13,14,16,25,26,24,39,58,61,63,63,57,47,47,44,47,42,37,27,24,21,20,16,13,8,6,6,5,3,14,12,10,6,3,0,0
2022-04-15 19:00:00,5,6,7,8,8,8,14,12,11,10,7,6,4,5,9,8,12,11,18,16,18,19,20,19,23,26,26,23,16,20,37,35,32,27,21,16,17,13,8,9,11,15,15,18,34,48,55,51,49,50,36,39,35,37,33,32,25,23,24,22,15,12,7,6,4,5,5,18,16,11,7,4,0,1
2022-04-15 20:00:00,4,4,5,4,3,2,7,3,4,8,7,8,9,10,9,9,11,11,13,13,11,12,12,15,18,14,9,8,12,14,19,21,16,17,12,14,11,6,5,1,12,17,17,13,25,35,42,37,38,36,36,36,31,35,34,28,20,15,19,14,11,9,5,3,6,3,2,18,17,10,3,1,0,0
2022-04-15 21:00:00,4,3,1,4,2,1,2,0,1,7,8,7,4,5,6,5,5,9,8,12,12,12,6,14,13,14,14,13,13,19,25,27,21,26,14,12,11,9,7,3,8,12,13,11,20,26,31,33,34,32,32,32,24,30,28,26,24,16,15,10,10,9,7,7,6,5,2,7,2,4,5,1,1,0
2022-04-15 22:00:00,3,1,4,3,3,4,5,5,5,4,4,1,4,4,3,2,3,3,3,4,3,4,4,6,6,9,10,10,12,18,22,17,21,16,15,11,9,6,4,3,4,10,8,12,21,35,36,41,42,43,42,41,40,39,36,29,26,19,18,14,12,10,6,3,5,3,0,11,5,10,4,1,0,0
2022-04-15 23:00:00,0,0,0,1,2,1,4,0,0,1,0,0,1,2,2,1,4,0,5,0,0,6,8,10,7,5,6,7,10,8,14,11,10,12,11,9,9,5,3,2,4,9,8,8,25,36,48,51,49,40,34,38,36,33,31,21,19,18,15,13,12,11,4,3,3,2,2,6,5,8,3,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
