Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_공릉1동삼익아파트,14_대주아파트,15_공릉대아2차아파트,16_공릉신도2차아파트,17_공릉대동2차아파트,18_노원문화원,19_용원초등학교,20_하계장미아파트,21_하계역,22_서울시립북서울미술관,23_중계역,24_중계역2번출구,25_중계3단지목련아파트,26_을지중학교,27_청암중.고등학교,28_원광초등학교,29_중계1동주민센터,30_중계주공5단지514동,31_중계1동신안아파트,32_을지중학교,33_상명초등학교,34_중계건영2차아파트,35_중계역,36_노원구민의전당,37_하계역,38_하계장미아파트,39_공릉삼익아파트,40_영화교회,41_공릉1단지후문,42_공릉2단지,43_용원초등학교,44_노원문화원,45_공릉대동2차아파트,46_공릉신도2차아파트,47_공릉행복발전소,48_공릉초등학교,49_한진한화그랑빌아파트,50_석계역2번출구,51_석계역1번출구.A,52_석계역굴다리앞,53_석계역,54_한천초등학교,55_월계미성아파트,56_월계미륭아파트,57_월계삼호아파트,58_월계삼호4차아파트,59_월계동진아교통
2022-03-13 16:00:00,0,0,0,0,1,0,2,0,1,4,0,5,0,5,0,4,6,2,4,5,5,6,7,13,14,9,6,7,16,23,26,26,15,17,15,12,11,10,9,0,0,7,9,7,6,0,5,2,4,3,4,1,7,0,5,0,4,3,0
2022-03-13 17:00:00,0,2,0,3,1,1,2,1,0,5,0,7,6,7,0,5,3,5,5,4,9,11,0,16,17,15,14,10,11,17,21,23,23,20,21,16,16,14,12,0,10,11,8,0,6,4,1,0,3,2,1,2,0,0,0,0,0,0,0
2022-03-13 18:00:00,1,0,1,0,0,0,0,0,0,5,0,4,4,6,5,5,6,6,5,2,6,6,4,15,8,12,9,11,9,17,18,18,16,10,10,8,9,6,8,0,5,4,10,12,8,7,9,1,2,7,4,0,2,2,0,1,1,0,0
2022-03-13 19:00:00,1,0,3,4,5,6,0,4,2,7,8,11,11,5,0,10,9,8,10,9,10,9,4,11,8,8,7,4,7,11,12,13,7,11,5,3,3,0,0,0,0,2,3,1,1,2,0,0,3,1,1,0,2,0,1,0,0,0,0
2022-03-13 20:00:00,0,1,0,0,0,0,0,0,0,6,7,8,0,7,0,2,1,5,3,2,4,7,4,11,5,10,5,3,7,9,10,11,0,9,7,7,5,0,4,0,0,2,2,1,3,0,0,2,1,1,1,0,2,0,0,0,0,0,0
2022-03-13 21:00:00,1,0,2,0,3,0,0,1,0,4,0,6,5,1,0,9,8,8,6,6,6,8,1,15,13,11,8,5,4,9,10,8,7,8,7,2,5,0,0,0,0,3,4,2,0,3,2,1,0,0,5,0,4,0,3,2,1,0,0
2022-03-13 22:00:00,0,0,0,0,0,0,0,0,0,5,0,5,4,4,0,6,6,6,3,5,6,6,5,20,17,14,11,4,18,29,32,0,30,26,22,16,14,4,13,0,0,9,10,0,9,8,7,0,7,6,1,0,0,0,0,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,1,0,0,2,3,0,10,9,8,0,4,2,2,1,0,3,1,3,2,3,1,2,0,0,1,2,4,0,0,0,3,1,0,2,0,5,3,2,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,1,2,0,0,0,0,0,3,0,0,0,4,5,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,2,3,0,0,5,0,6,5,4,1,0,2,0,0,1,2,1,0,5,3,4,3,3,1,0,0,2,3,3,4,7,5,7,4,2,0,1,0,0,2,2,4,7,4,7,9,9,5,3,6,1,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,2,4,5,3,4,6,5,4,3,1,2,3,1,5,6,7,0,8,7,2,0,4,0,5,4,2,3,9,10,12,21,25,22,9,3,2,2,0,2,1,2,5,9,9,10,10,11,9,9,3,1,0,0,0,0,1,0,0,0
2022-03-14 07:00:00,4,9,10,10,12,14,18,14,7,6,7,7,8,10,7,10,15,17,35,37,40,40,33,29,16,15,19,23,25,35,49,56,48,11,5,3,4,5,3,2,5,18,36,39,39,35,31,24,21,14,2,1,1,2,3,0,0,0,0
2022-03-14 08:00:00,2,6,10,11,15,12,13,12,7,5,0,6,5,8,0,10,7,7,13,8,13,15,16,29,26,9,11,11,17,23,29,33,29,7,7,5,5,4,4,5,5,15,24,27,26,21,35,24,21,18,2,0,3,0,0,2,0,2,0
2022-03-14 09:00:00,2,3,1,3,4,5,6,1,2,2,0,3,4,3,2,4,2,3,6,4,5,4,3,7,5,4,5,10,9,14,17,20,19,8,7,8,5,3,5,8,3,11,14,13,12,12,12,10,8,7,1,2,5,4,3,2,0,0,0
2022-03-14 10:00:00,1,0,1,2,5,6,7,5,3,4,5,3,0,4,5,7,8,6,6,5,4,5,4,7,4,3,4,6,7,10,13,14,8,4,2,4,4,3,3,0,0,4,7,6,6,6,2,4,3,5,3,0,1,0,2,1,0,0,0
2022-03-14 11:00:00,1,0,1,2,1,3,0,0,3,4,2,6,0,4,0,4,7,4,7,5,6,7,0,10,9,5,8,8,10,14,18,19,19,12,8,8,3,2,3,0,3,4,9,10,9,9,10,8,6,5,2,0,2,2,1,0,0,0,0
2022-03-14 12:00:00,1,1,3,5,4,4,7,6,4,4,5,6,5,4,6,7,5,6,6,6,8,7,9,19,18,11,5,15,11,13,19,20,16,8,6,6,7,0,7,3,5,8,9,10,9,8,7,5,8,6,4,3,5,4,5,0,4,0,0
2022-03-14 13:00:00,3,0,4,0,1,0,0,5,1,10,0,8,7,5,0,10,9,6,7,5,7,7,8,17,15,10,8,12,8,10,11,11,16,10,7,8,5,6,5,5,0,5,8,6,7,8,6,7,6,5,4,0,6,3,2,0,0,1,0
2022-03-14 14:00:00,7,9,3,2,4,8,7,5,4,5,3,6,8,9,0,8,6,6,5,4,6,2,6,13,14,11,9,7,8,11,15,16,13,9,8,8,11,5,9,7,5,3,5,4,0,2,4,4,5,6,4,3,2,3,1,2,1,0,0
2022-03-14 15:00:00,2,2,0,0,5,7,8,6,3,7,0,6,6,6,0,4,7,9,10,12,13,16,17,19,13,15,13,14,9,13,14,11,12,8,8,8,10,6,8,2,5,5,6,5,8,4,3,6,5,7,3,0,5,5,0,0,0,4,0
2022-03-14 16:00:00,6,4,0,6,0,7,7,6,7,8,10,12,12,4,7,12,10,11,11,14,15,21,21,47,47,44,39,31,13,22,14,15,27,28,27,28,23,24,21,20,18,16,11,10,9,6,4,2,3,2,10,0,11,1,8,5,4,2,0
2022-03-14 17:00:00,6,7,9,3,11,13,14,13,7,16,12,19,18,20,14,18,19,18,23,30,39,45,46,57,53,43,40,34,8,11,41,43,40,28,23,19,15,14,12,11,10,9,8,9,7,6,5,5,4,2,4,0,5,4,1,1,2,0,0
2022-03-14 18:00:00,3,2,0,0,0,4,0,5,5,21,18,26,27,18,28,29,26,21,11,13,20,22,28,39,38,29,28,22,14,14,18,19,16,12,11,9,10,10,9,4,0,6,7,5,7,6,6,2,7,6,6,7,12,7,10,7,5,2,0
2022-03-14 19:00:00,1,2,0,0,0,0,0,2,4,16,16,21,19,18,17,23,19,16,7,5,14,17,18,45,43,29,19,11,6,10,11,10,10,9,6,5,6,7,6,1,3,5,4,0,3,1,2,2,1,2,6,5,9,5,3,2,2,4,0
2022-03-14 20:00:00,1,1,0,0,1,2,0,1,0,11,4,12,10,11,0,12,10,8,4,4,8,8,8,28,27,25,15,6,12,16,13,17,16,12,12,10,8,0,7,2,2,3,6,3,4,5,2,3,1,1,2,0,3,8,7,6,3,0,0
2022-03-14 21:00:00,2,0,3,4,0,2,0,0,2,6,7,6,10,4,0,9,5,7,3,3,6,8,9,20,18,13,9,4,20,18,19,8,18,16,16,15,13,14,12,0,10,8,7,6,0,5,4,0,7,3,4,1,4,3,2,3,1,0,0
2022-03-14 22:00:00,1,1,0,0,0,0,0,1,0,8,0,3,5,6,7,6,6,4,2,6,8,0,6,15,7,14,5,11,32,46,47,46,41,32,30,17,16,3,7,0,11,13,9,10,6,0,5,6,3,0,3,0,7,3,5,3,2,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,5,0,8,0,1,2,2,6,7,3,2,5,6,0,15,7,12,9,5,3,4,3,7,0,6,4,3,3,4,1,0,0,0,1,0,0,2,0,0,1,2,5,0,6,5,3,0,0,1,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,1,0,0,0,0,0,0,3,0,0,0,0,4,3,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,2,1,0,3,3,4,2,5,2,1,2,1,0,0,0,4,0,0,4,3,4,1,1,1,0,2,1,3,4,5,6,4,2,4,2,2,1,0,3,2,5,5,10,11,4,5,9,8,7,3,2,0,0,0,0,0,1,0,0
2022-03-15 06:00:00,2,1,2,3,4,4,3,4,2,3,5,1,6,7,8,8,3,2,6,4,5,4,0,5,4,0,3,9,12,12,20,22,15,6,4,1,4,3,4,2,3,7,10,0,11,7,7,7,8,5,1,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,3,4,9,12,17,11,18,13,7,3,4,5,7,9,9,10,15,18,35,40,42,47,46,35,16,12,13,20,24,41,52,58,49,12,6,4,2,3,4,5,6,28,41,27,41,35,31,25,22,15,3,0,4,1,0,0,0,0,0
2022-03-15 08:00:00,5,3,6,9,11,11,12,12,6,9,2,4,9,9,0,8,8,5,10,7,15,17,17,27,24,11,14,14,17,22,34,40,35,8,7,5,3,2,5,4,7,16,25,28,31,25,27,25,24,18,2,3,1,3,2,2,0,1,0
2022-03-15 09:00:00,1,2,3,5,7,7,8,7,6,4,0,5,3,5,4,5,4,7,8,6,7,5,1,12,11,10,9,11,14,20,13,23,15,11,9,6,7,6,4,5,8,14,19,21,18,17,11,18,16,11,3,2,0,1,0,0,2,0,0
2022-03-15 10:00:00,2,1,3,4,5,6,2,5,3,4,5,6,4,4,5,2,5,4,8,6,7,5,5,8,4,6,7,8,7,7,9,11,10,5,2,3,3,2,0,4,0,7,7,7,8,7,5,3,4,3,2,1,3,0,1,2,1,0,0
2022-03-15 11:00:00,1,0,0,2,3,1,1,2,1,3,4,0,2,0,1,0,0,1,3,4,2,5,5,7,9,8,7,9,9,19,25,28,9,4,2,5,4,5,3,0,2,5,4,0,6,5,4,4,3,0,1,0,2,1,0,0,0,0,0
2022-03-15 12:00:00,0,1,0,1,2,1,2,0,1,4,3,5,0,0,4,3,5,6,8,4,10,6,11,16,16,12,12,10,10,15,17,27,27,13,9,6,6,3,5,4,3,4,7,8,8,8,7,6,5,3,3,1,4,4,0,0,0,0,0
2022-03-15 13:00:00,1,0,2,2,2,1,3,1,2,6,8,9,8,6,0,3,7,7,8,7,8,10,7,19,11,13,9,9,5,5,8,7,9,6,5,5,5,3,4,1,2,3,6,6,4,6,4,6,5,2,2,0,4,3,2,0,0,1,0
2022-03-15 14:00:00,2,3,4,3,3,2,2,2,1,11,3,13,12,2,0,10,8,6,9,5,7,9,9,13,12,11,9,8,11,9,12,8,10,9,10,5,5,4,3,0,5,4,7,6,8,4,6,5,3,4,2,0,2,1,1,2,0,0,0
2022-03-15 15:00:00,3,7,0,3,8,8,0,5,3,7,0,7,6,4,8,9,9,9,10,10,13,12,11,22,19,16,11,14,12,13,18,20,21,16,12,9,7,8,6,7,7,6,9,8,11,11,9,8,6,1,4,2,3,1,2,1,0,0,0
2022-03-15 16:00:00,2,0,2,0,3,4,5,0,3,10,0,14,9,7,8,10,14,11,15,18,20,21,22,46,48,44,39,42,11,24,29,26,30,47,46,35,34,32,29,27,26,16,17,18,17,9,8,6,3,5,4,6,5,4,2,2,0,1,0
2022-03-15 17:00:00,2,2,3,2,0,4,5,4,3,16,4,20,20,17,13,18,17,13,17,20,24,25,26,36,34,28,25,22,11,10,12,13,10,9,6,6,8,7,10,0,5,11,9,8,6,6,5,6,5,4,7,8,10,8,8,6,3,2,0
2022-03-15 18:00:00,5,2,0,1,2,4,0,4,4,17,21,19,20,19,17,18,19,12,8,12,19,21,26,43,39,31,19,24,13,14,15,17,15,12,11,11,11,8,9,7,8,8,8,7,9,7,7,5,6,2,6,7,10,9,7,5,4,3,0
2022-03-15 19:00:00,2,0,0,4,5,6,0,7,4,17,0,18,17,17,0,15,17,12,9,10,14,16,12,46,41,38,20,14,10,14,18,12,17,11,10,11,10,9,8,0,7,6,3,0,2,2,4,3,2,0,10,4,17,13,9,5,3,1,0
2022-03-15 20:00:00,4,5,0,4,0,5,1,4,1,8,0,10,3,4,0,3,5,6,4,5,7,8,12,27,26,22,14,5,11,19,22,23,12,20,14,8,9,8,7,5,4,8,5,6,4,4,4,1,3,2,3,4,6,2,4,4,3,1,0
2022-03-15 21:00:00,3,0,0,2,0,0,1,0,1,7,6,9,9,8,0,9,8,6,5,6,9,9,10,16,13,11,7,4,8,17,18,13,19,15,10,10,9,6,4,5,0,4,5,1,0,4,3,0,2,3,4,1,5,4,0,3,0,0,0
2022-03-15 22:00:00,2,3,0,0,0,0,0,2,2,5,6,7,0,6,6,8,6,7,4,5,7,8,9,18,13,16,12,7,35,49,48,47,46,39,30,20,16,15,14,13,15,11,9,3,5,4,5,3,2,1,5,1,5,4,2,1,1,0,0
2022-03-15 23:00:00,0,0,0,0,1,0,0,0,0,5,5,7,4,2,0,9,4,4,4,2,4,4,3,10,9,8,4,3,5,6,7,0,0,4,3,2,3,3,0,0,0,2,1,4,2,3,3,0,4,3,5,0,6,0,5,4,3,1,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,0,1,2,4,0,0,2,1,2,0,0,0,3,4,3,0,0,2,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,0,2,0,2,1,0,0,1,0,1,5,5,6,8,5,8,5,3,1,0,0,0,2,3,3,4,5,0,6,6,7,6,4,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,1,1,1,5,3,4,5,4,2,1,2,1,3,5,2,6,3,0,7,2,3,1,0,6,3,4,4,8,9,13,18,19,16,6,3,1,1,0,3,0,0,7,10,11,12,10,3,5,4,6,2,0,1,0,0,0,0,0,0
2022-03-16 07:00:00,1,4,5,6,8,4,9,10,5,4,5,7,6,4,6,8,14,15,30,36,38,41,21,28,14,12,11,16,23,28,39,44,39,12,6,4,7,5,3,2,5,16,25,26,27,25,26,20,19,15,2,0,3,1,1,2,0,2,0
2022-03-16 08:00:00,2,3,6,6,10,12,14,13,8,6,7,8,10,8,8,6,5,5,8,6,17,19,11,23,20,9,8,9,15,21,31,35,31,12,10,6,4,2,3,3,5,15,25,25,26,22,21,19,19,13,1,0,4,2,3,1,0,0,0
2022-03-16 09:00:00,1,2,3,2,1,4,5,6,6,4,0,5,4,4,5,5,4,4,8,5,5,3,5,8,7,8,7,8,8,13,13,16,13,9,7,9,8,7,3,4,4,11,15,16,16,14,13,11,10,9,2,4,2,1,2,1,0,0,0
2022-03-16 10:00:00,1,2,2,4,5,6,7,5,4,3,4,3,2,0,0,4,5,4,7,6,6,4,4,10,9,8,8,9,9,8,10,10,11,6,5,5,4,2,2,0,0,4,7,5,8,6,5,2,4,3,2,0,5,0,2,1,4,0,0
2022-03-16 11:00:00,1,1,2,0,3,4,5,1,4,7,4,6,1,4,0,3,0,4,5,5,5,4,2,8,0,7,5,8,8,9,15,12,10,8,7,5,5,4,5,2,6,7,7,5,6,5,6,5,2,4,3,0,2,2,0,1,1,0,0
2022-03-16 12:00:00,1,2,4,4,3,2,5,4,3,6,4,9,6,0,0,8,8,7,8,6,6,8,7,14,12,6,5,7,7,14,18,15,18,12,8,8,10,5,4,9,7,6,9,11,12,7,0,2,5,3,2,0,2,0,1,0,0,0,0
2022-03-16 13:00:00,1,1,0,2,0,0,0,2,0,5,7,9,0,10,0,9,9,8,11,11,11,13,12,17,15,13,8,6,6,10,13,9,12,8,8,9,10,7,6,0,7,9,11,8,7,13,12,13,10,8,3,1,4,5,4,0,0,1,0
2022-03-16 14:00:00,1,0,0,1,0,2,0,3,0,4,0,6,0,5,5,6,7,6,5,5,6,7,10,13,8,9,9,8,7,12,10,13,13,10,9,6,2,3,1,5,4,6,6,8,9,6,2,5,1,3,2,0,4,4,0,0,0,1,0
2022-03-16 15:00:00,3,2,4,0,0,0,0,3,6,8,9,8,9,5,9,10,9,7,9,11,12,16,18,19,29,26,22,20,5,13,15,16,8,31,30,29,30,29,28,27,26,14,11,10,7,6,5,2,4,5,5,6,8,7,6,5,4,2,0
2022-03-16 16:00:00,5,6,0,7,0,8,2,7,6,15,8,15,14,13,14,13,15,13,9,12,11,13,12,34,35,29,22,21,14,19,21,20,36,32,28,23,20,19,17,16,15,12,11,9,10,8,7,6,6,3,2,0,4,0,1,4,3,0,0
2022-03-16 17:00:00,1,3,2,3,0,1,6,2,8,11,12,14,15,14,12,12,13,12,14,17,18,23,24,36,33,28,27,20,11,15,22,22,20,13,10,10,7,13,12,13,7,12,10,13,12,13,9,7,7,3,11,13,0,0,10,9,7,6,0
2022-03-16 18:00:00,1,2,4,0,4,5,6,5,6,23,0,28,28,27,24,23,19,17,11,16,19,20,21,49,45,42,30,20,10,15,15,16,14,10,9,7,12,10,10,9,8,7,6,6,9,9,10,9,9,6,16,18,23,18,16,13,8,7,0
2022-03-16 19:00:00,3,2,4,3,5,0,0,4,4,17,19,25,24,22,17,21,19,14,5,7,16,18,20,44,39,31,21,10,7,9,10,9,8,7,6,8,4,7,3,0,1,6,6,8,9,4,10,9,7,5,4,5,12,12,9,0,7,5,0
2022-03-16 20:00:00,0,0,0,0,0,1,0,1,2,6,0,8,7,0,0,12,10,9,6,6,12,13,18,27,17,23,19,16,8,13,14,11,13,12,9,9,8,5,4,0,3,3,4,4,0,8,5,7,2,2,6,4,11,10,9,7,6,0,0
2022-03-16 21:00:00,3,2,0,0,4,0,0,0,3,5,6,6,6,0,7,6,5,4,3,3,8,6,7,14,13,11,9,7,13,17,12,19,10,12,9,6,8,5,6,0,3,5,4,4,5,0,2,0,4,2,6,0,7,5,3,1,1,2,0
2022-03-16 22:00:00,3,3,0,4,0,0,0,3,2,8,7,7,0,5,3,7,6,5,4,3,2,4,1,11,10,8,5,6,25,39,40,16,38,31,27,17,13,0,12,0,11,8,7,3,2,4,3,1,3,1,5,0,5,4,0,4,3,0,0
2022-03-16 23:00:00,1,0,0,0,0,0,0,0,1,7,7,11,0,7,0,10,7,9,6,5,8,9,5,17,15,11,9,4,4,4,5,0,4,3,2,2,0,3,2,0,1,0,0,2,1,4,0,2,0,3,1,1,1,2,0,0,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,0,1,3,0,0,0,2,0,1,1,3,1,0,0,2,2,0,3,2,3,2,1,3,1,2,1,2,5,7,10,2,10,5,4,3,3,2,0,0,6,4,9,10,11,12,10,11,9,7,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,3,5,2,6,4,7,5,4,2,3,0,1,5,0,1,2,0,10,7,4,0,2,5,4,2,3,6,7,13,23,25,21,5,2,2,1,2,2,0,2,5,10,9,12,11,6,6,4,4,1,0,0,0,0,0,0,0,0
2022-03-17 07:00:00,4,7,9,10,14,16,18,14,7,3,4,5,6,8,10,13,18,22,41,44,43,45,42,37,20,12,11,16,21,29,38,42,39,8,7,3,4,2,3,1,3,15,35,35,34,27,28,22,18,11,1,0,1,0,0,0,0,0,0
2022-03-17 08:00:00,1,4,5,6,5,3,8,5,3,4,0,3,5,6,7,6,7,6,11,8,20,21,23,33,30,15,14,13,20,28,40,44,40,10,7,8,10,3,8,2,9,25,35,19,39,31,29,20,20,18,2,0,1,0,1,0,0,0,0
2022-03-17 09:00:00,1,4,7,9,11,12,0,8,4,3,0,4,5,0,1,4,4,3,5,4,3,3,4,9,7,8,6,7,8,13,22,23,23,12,9,8,3,7,6,3,6,8,15,16,8,13,7,11,10,10,3,0,1,0,0,0,2,0,0
2022-03-17 10:00:00,2,3,4,7,4,8,9,8,5,4,5,4,5,3,0,2,4,3,5,10,9,7,4,10,2,9,8,8,7,12,14,14,13,8,4,3,2,1,0,2,2,4,5,6,8,7,9,8,6,6,3,0,2,4,1,0,0,1,0
2022-03-17 11:00:00,3,5,7,7,10,9,9,10,8,4,4,5,3,3,0,3,2,1,4,4,3,4,4,6,6,4,7,7,7,18,10,10,9,7,6,6,5,5,1,0,4,3,2,3,3,4,1,0,1,1,1,0,2,0,1,1,0,0,0
2022-03-17 12:00:00,0,1,3,1,1,1,2,1,0,5,3,5,6,7,0,5,4,4,5,5,9,8,10,17,9,12,10,10,10,17,31,30,29,14,13,12,11,0,9,10,11,13,14,0,15,15,16,15,10,8,5,0,2,1,0,0,0,0,0
2022-03-17 13:00:00,5,3,3,0,0,0,1,4,3,6,4,7,7,7,6,5,3,5,6,7,6,8,8,16,6,11,8,10,6,8,10,11,12,9,8,5,4,0,2,0,2,3,7,0,6,5,4,4,3,5,5,6,1,5,4,3,1,0,0
2022-03-17 14:00:00,4,0,0,5,4,3,4,5,0,7,7,5,7,5,7,5,8,4,8,6,4,8,7,17,16,14,12,13,11,7,9,12,13,7,6,6,6,5,5,0,0,6,7,0,9,3,10,9,8,7,3,0,3,3,0,0,0,2,0
2022-03-17 15:00:00,2,0,1,0,0,0,1,2,3,7,8,9,8,7,8,11,11,9,10,9,10,12,11,21,14,13,12,13,7,9,10,11,10,6,4,6,8,0,6,0,7,6,8,7,7,6,0,1,5,3,4,2,5,4,3,0,3,1,0
2022-03-17 16:00:00,2,3,5,0,3,0,6,3,6,15,17,19,11,17,18,18,16,12,17,18,18,20,23,43,41,39,35,38,13,20,19,22,39,42,39,33,28,21,23,15,22,16,16,15,9,7,8,7,4,2,8,0,6,4,7,6,5,1,0
2022-03-17 17:00:00,3,1,0,4,0,6,0,5,3,14,4,17,13,5,6,14,15,14,14,16,18,18,20,34,32,29,25,22,10,9,18,12,16,10,9,10,9,7,8,6,9,10,11,12,11,6,9,10,7,5,13,1,21,17,15,11,9,7,0
2022-03-17 18:00:00,3,4,6,1,7,2,6,4,3,25,13,28,15,20,21,25,24,22,20,22,12,21,22,46,44,34,23,18,18,19,20,21,20,13,12,15,15,6,11,0,4,11,10,5,8,7,6,0,5,3,11,10,13,5,10,5,8,6,0
2022-03-17 19:00:00,2,2,3,0,0,0,0,2,3,18,16,24,25,23,22,24,22,15,5,13,21,23,24,53,49,37,26,13,8,9,10,10,9,8,6,8,7,6,2,0,0,5,6,5,1,4,4,5,2,3,6,0,11,9,8,7,6,4,0
2022-03-17 20:00:00,0,0,0,1,0,0,1,1,0,9,0,11,9,8,0,11,10,9,5,3,7,11,15,27,22,16,14,9,10,21,22,14,15,18,15,13,11,12,10,2,8,7,5,4,1,3,4,3,1,1,4,4,5,4,4,3,1,1,0
2022-03-17 21:00:00,4,0,6,3,2,5,3,0,3,6,7,8,0,0,0,10,8,5,5,2,7,9,10,20,20,15,11,7,17,25,26,27,26,21,17,16,15,15,5,0,4,14,12,13,11,0,10,9,4,3,9,2,7,7,4,1,2,0,0
