Unnamed: 0,1_진관공영차고지,2_지축교앞,3_래미안922동앞,4_래미안909동앞,5_구파발역.롯데몰,6_은진초교입구.은뜨락도서관,7_은평구민체육센터앞,8_신도초중교입구.한국고전번역원,9_은평경찰서,10_연신초등학교.연신내성당,11_북한산대창센시티아파트,12_불광중학교,13_북한산수자인아파트,14_수리초등학교입구,15_불광1치안센터.독바위역,16_불광1동공동주차장앞,17_불광대호아파트,18_불광초등학교,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번전철역,22_녹번역,23_은평구청,24_응암1동주민센터,25_녹번센트레빌아파트,26_영락중학교입구,27_시립은평병원,28_백련산힐스테이트4차,29_응암초교.백련산힐스테이트3차,30_충암고교앞.대주피오레아파트,31_명지전문대.충암중고등학교,32_명지중고등학교,33_명지대삼거리,34_명지대,35_DMC센트럴아이파크아파트,36_명지대사거리제일은행앞,37_백련시장,38_홍남교.서대문두바퀴환경센터,39_연희A지구아파트,40_연희동자치회관,41_연희3거리,42_연희교차로,43_연남동,44_홍대입구역(가상),45_홍대입구역,46_서교동주민센터.마포신문사,47_동교로사거리,48_홍대입구역(가상),49_홍대입구역,50_연희동대우아파트,51_연희교차로,52_연희동자치회관,53_연희A지구아파트,54_홍남교.자전거대여소앞,55_백련시장,56_명지대사거리국민은행앞,57_명지대,58_명지대삼거리,59_명지중고등학교,60_명지전문대.충암중고등학교,61_충암고교앞.대주피오레아파트,62_응암초교.백련산힐스테이트3차,63_백련산힐스테이트2차,64_시립은평병원,65_영락중학교입구,66_녹번센트레빌아파트,67_응암1동주민센터,68_은평구청,69_녹번역,70_녹번동대림JR아파트앞,71_녹번역,72_한전성서지사.북한산푸르지오,73_불광역3호선.서울혁신파크,74_불광역9번출구.불광초등학교,75_불광롯데캐슬아파트,76_불광대호아파트,77_불광1동공동주차장앞,78_불광1치안센터.독바위역,79_수리초등학교입구,80_북한산수자인아파트,81_불광중학교,82_북한산대창센시티아파트,83_연신초등학교,84_은평경찰서,85_신도초중교입구.한국고전번역원,86_은평구민체육센터앞,87_은진초교입구.은뜨락도서관,88_구파발(가상),89_구파발역2번출구,90_롯데캐슬823동앞,91_롯데캐슬820동앞,92_지축교앞,93_진관공영차고지
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,3,2,0,4,5,5,0,4,2,0,3,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,1,0,1,2,3,1,2,2,2,0,1,1,2,3,3,4,3,3,4,1,3,0,2,6,0,0,4,5,5,6,7,8,0,6,6,4,3,1,0,0,0,2,3,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,2,0,0,0,1,0,2,0,3,0,0,1,2,0,3,0,1,0,4,4,0,2,3,1,2,2,4,0,2,0,5,4,0,7,9,11,0,0,1,8,7,6,2,0,0,0,4,2,3,0,0,2,2,0,1,0,3,4,0,3,3,7,8,3,8,7,2,3,3,1,2,1,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2022-03-27 07:00:00,0,0,2,1,1,0,0,1,1,1,2,2,2,3,0,0,4,5,1,4,5,3,1,5,6,1,4,5,4,4,5,6,7,18,19,7,8,9,20,0,11,19,17,12,1,1,0,0,5,6,5,4,6,2,3,4,0,4,3,2,2,3,4,6,7,8,3,6,2,0,0,3,5,6,5,0,4,2,4,1,4,4,0,2,5,3,0,2,0,0,1,0,0
2022-03-27 08:00:00,0,0,1,3,1,2,0,3,1,4,3,7,9,9,13,14,15,10,9,10,9,9,6,6,4,6,11,9,10,8,11,4,13,15,14,17,20,24,25,24,24,25,24,17,1,2,2,1,12,14,12,11,0,10,8,7,6,6,8,9,11,15,15,19,8,14,14,14,8,0,6,9,1,11,12,2,5,0,13,11,3,2,0,1,2,0,4,1,0,1,0,0,0
2022-03-27 09:00:00,0,0,1,2,2,3,3,4,6,8,11,9,10,12,14,15,15,11,8,7,9,10,11,13,5,14,11,11,10,6,11,10,13,17,19,20,18,21,0,18,23,26,22,18,3,0,0,0,7,8,7,6,3,5,3,8,6,6,10,10,11,14,18,10,20,21,21,21,11,8,10,9,7,8,6,8,8,7,10,10,9,4,8,7,6,1,5,4,2,0,0,0,0
2022-03-27 10:00:00,0,0,1,3,1,5,6,4,5,6,9,11,0,7,9,10,14,11,10,11,13,12,11,14,13,14,14,12,10,11,14,15,12,17,18,20,21,13,24,22,26,30,25,24,3,1,1,0,9,9,10,11,5,10,6,7,8,9,9,8,9,7,8,26,28,30,32,21,15,7,11,11,7,8,7,9,8,9,9,7,8,7,6,8,10,4,6,4,1,0,0,0,0
2022-03-27 11:00:00,0,0,2,3,3,0,0,4,2,3,6,7,6,8,10,10,9,11,8,9,10,11,13,12,13,14,14,15,14,14,13,14,19,26,29,30,33,36,39,26,39,41,33,27,2,0,0,0,14,6,5,5,1,6,8,5,6,6,6,8,0,9,10,13,13,9,12,11,9,8,6,3,4,4,5,5,4,2,6,5,2,0,6,0,5,4,1,2,1,0,0,0,0
2022-03-27 12:00:00,0,2,6,7,9,9,0,2,11,5,13,44,50,48,47,48,45,39,32,30,25,20,18,15,16,15,20,19,20,21,20,21,20,21,21,26,28,23,27,28,26,26,25,22,2,2,3,2,19,20,14,22,21,19,20,22,20,19,18,17,15,12,15,14,17,19,23,17,18,5,15,11,8,7,3,7,8,8,9,4,10,9,8,0,7,8,7,6,2,0,0,0,0
2022-03-27 13:00:00,0,0,4,4,6,4,0,5,6,8,12,13,10,9,12,11,11,9,7,6,9,12,18,12,12,13,14,15,16,14,14,16,18,21,26,28,33,34,33,34,35,42,33,31,3,2,2,0,21,19,14,13,13,12,10,11,11,12,12,17,16,18,18,21,24,24,23,21,12,11,14,13,14,12,14,6,13,10,11,9,8,5,9,2,7,2,6,1,2,1,0,0,0
2022-03-27 14:00:00,0,1,2,1,8,5,0,7,10,6,7,9,10,11,12,18,21,12,11,12,12,17,17,19,19,15,20,19,18,17,17,19,23,25,24,27,29,30,26,27,29,32,32,27,4,5,7,2,18,14,15,11,10,6,8,10,8,13,11,13,14,16,13,17,17,18,20,24,21,20,17,16,14,13,7,11,10,7,11,10,11,11,10,11,10,4,6,8,3,1,1,0,0
2022-03-27 15:00:00,1,0,2,2,7,5,9,12,14,13,13,16,18,19,19,25,24,19,17,17,18,15,17,18,12,11,13,18,19,13,18,19,23,26,31,32,37,38,37,39,40,46,43,33,2,3,5,0,22,23,23,22,22,21,20,19,16,14,15,16,14,18,11,22,24,23,23,16,12,11,10,10,8,8,8,10,10,10,9,8,6,8,5,8,7,8,7,5,3,1,0,0,0
2022-03-27 16:00:00,0,0,2,4,8,7,0,3,6,5,14,16,11,14,14,11,15,14,24,0,31,25,24,27,24,23,25,23,19,12,19,18,20,28,29,32,34,36,27,38,39,43,42,35,5,2,3,0,23,25,22,20,19,22,18,17,12,14,12,13,10,13,14,16,17,19,18,18,10,5,4,6,11,16,13,11,9,7,7,6,6,7,8,0,5,0,4,2,3,1,0,0,0
2022-03-27 17:00:00,0,0,1,3,11,0,12,13,12,12,13,10,9,11,10,9,10,8,11,14,16,21,21,17,18,18,17,15,16,8,15,19,22,27,29,30,35,41,39,41,45,48,41,33,5,5,7,0,43,41,35,35,23,32,28,24,19,15,17,15,14,12,14,16,15,10,11,14,12,0,9,7,8,11,10,12,11,11,10,7,5,6,4,3,5,4,6,7,3,0,0,0,0
2022-03-27 18:00:00,0,0,1,1,15,16,6,0,5,3,13,12,14,8,7,9,10,8,15,15,19,29,30,33,28,23,16,19,20,21,19,15,13,14,17,20,23,24,8,26,28,37,34,32,6,5,3,0,22,24,22,21,17,16,18,18,15,18,19,18,13,8,16,13,11,13,11,10,8,4,9,8,7,11,12,11,12,10,10,7,10,6,10,9,6,5,3,5,3,0,0,0,0
2022-03-27 19:00:00,0,0,1,1,4,6,3,7,2,6,5,6,4,8,10,10,10,9,9,9,18,21,20,18,20,18,14,12,11,10,9,11,13,20,18,18,15,21,18,20,22,28,28,25,3,3,5,0,25,26,27,29,25,22,25,23,18,17,16,16,15,14,12,15,14,14,7,11,9,0,6,5,6,14,13,11,10,9,8,6,7,5,3,3,1,0,1,2,2,1,0,0,0
2022-03-27 20:00:00,1,0,2,2,4,4,4,0,6,5,7,3,6,6,5,4,2,5,6,4,10,15,17,17,16,14,10,9,7,5,5,3,6,10,10,8,12,14,11,19,22,29,28,25,3,3,3,0,36,37,37,36,34,34,31,26,27,26,20,20,20,21,18,15,16,12,8,7,6,5,8,7,9,11,8,7,4,4,6,1,3,3,4,5,6,0,0,3,1,1,0,0,0
2022-03-27 21:00:00,0,0,0,1,8,10,3,10,9,8,11,12,11,10,5,2,5,5,6,3,10,14,15,10,9,5,8,7,5,5,8,9,5,10,9,9,9,10,12,14,16,20,15,16,1,1,0,0,37,39,38,38,29,35,32,25,22,18,18,15,14,13,8,8,8,7,9,7,5,0,8,6,7,14,14,13,12,10,10,4,6,0,4,3,2,0,0,3,3,2,0,0,0
2022-03-27 22:00:00,0,0,0,2,8,0,7,5,6,0,4,3,0,1,3,0,5,7,7,6,12,13,14,15,13,11,7,7,4,3,6,3,3,10,0,5,12,2,4,11,12,12,11,8,1,3,5,0,43,39,37,34,33,31,27,27,21,19,20,16,17,16,15,14,6,10,8,7,3,4,8,9,11,21,20,19,15,14,11,5,6,4,1,1,0,0,0,0,2,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,4,5,0,0,8,3,8,7,2,5,3,0,4,3,8,6,11,12,8,13,10,12,11,10,0,8,7,5,4,6,3,5,6,4,3,8,2,11,10,9,4,3,6,0,43,43,46,44,42,37,33,30,21,20,14,13,10,12,10,9,8,7,6,4,2,0,3,5,6,9,5,7,3,5,4,0,2,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,0,0,2,1,0,0,1,3,0,4,1,6,7,8,6,7,5,6,4,5,2,6,7,0,6,8,0,4,5,0,0,0,0,0,7,8,0,5,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,1,3,1,1,0,2,1,0,2,3,3,3,6,7,9,5,2,1,4,3,4,5,5,4,7,7,8,7,6,8,10,9,8,5,10,11,11,7,10,10,9,6,1,1,0,0,7,6,8,0,7,0,3,4,3,3,3,2,1,0,2,6,6,3,7,3,6,0,0,5,3,3,0,2,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,8,9,1,1,2,3,4,6,8,13,9,9,15,17,22,15,14,5,7,9,6,8,6,8,7,9,9,9,10,11,13,14,16,18,21,24,23,23,25,27,23,17,1,1,1,0,14,13,11,10,3,8,0,6,6,5,7,6,7,10,11,16,13,17,20,16,4,2,2,2,0,0,0,1,1,3,2,0,4,5,1,4,3,2,1,0,1,0,0,0,0
2022-03-28 07:00:00,0,1,14,17,7,4,6,8,11,10,14,21,23,22,35,38,34,25,16,17,21,25,28,31,35,40,45,48,47,46,18,18,20,21,23,28,35,40,42,40,45,49,46,43,3,3,0,0,18,18,12,13,11,13,14,14,13,10,11,13,18,22,30,49,59,61,49,44,10,8,12,19,19,19,25,29,30,19,20,21,19,20,16,17,19,19,16,14,13,1,0,0,0
2022-03-28 08:00:00,0,1,9,11,3,5,3,7,8,9,19,27,26,25,35,39,42,28,21,21,34,30,24,26,25,25,32,32,28,42,24,22,20,22,27,27,38,42,40,38,38,43,46,40,8,3,2,1,15,16,20,19,18,19,21,21,9,21,21,16,20,28,36,50,52,64,62,54,12,12,15,30,31,31,40,45,46,35,50,46,17,15,13,11,7,6,5,6,4,1,0,0,0
2022-03-28 09:00:00,0,1,5,5,4,5,6,7,9,12,11,13,17,18,27,30,31,21,14,12,14,13,11,12,13,16,16,16,16,17,17,19,21,23,24,25,27,29,31,29,34,38,35,30,3,2,2,0,19,20,18,18,19,19,10,18,12,13,13,13,15,18,16,26,29,33,31,23,13,8,11,7,6,9,7,5,4,7,7,8,7,7,5,3,7,7,3,5,2,1,0,0,0
2022-03-28 10:00:00,0,1,5,4,5,5,1,6,6,0,6,8,12,15,17,16,18,17,15,14,15,15,12,12,4,13,16,16,17,14,15,10,14,14,14,13,16,23,23,22,23,23,22,18,3,2,2,0,11,10,8,9,6,7,8,10,8,6,9,10,7,12,13,21,22,26,25,19,8,5,7,4,5,9,8,8,5,10,10,9,7,6,3,7,6,4,6,4,3,0,0,0,0
2022-03-28 11:00:00,0,1,3,6,4,5,6,8,7,9,9,11,12,11,10,13,13,10,11,9,13,15,16,15,14,12,14,13,14,13,16,10,17,13,17,20,25,27,27,26,25,24,20,16,2,1,4,0,17,17,16,17,16,15,15,13,10,9,8,8,9,7,7,9,11,12,9,13,8,7,7,5,8,7,10,7,6,7,5,5,4,3,4,4,3,3,3,1,1,0,0,0,0
2022-03-28 12:00:00,0,1,4,5,5,3,4,3,4,4,5,6,5,7,10,9,13,13,8,11,11,12,13,16,17,16,17,15,11,10,16,15,15,19,20,19,22,22,25,24,25,27,24,21,2,1,1,0,11,12,9,7,8,6,8,9,8,8,11,12,11,16,8,24,25,24,25,21,12,7,10,10,6,8,8,10,12,13,11,10,6,6,6,7,7,5,5,4,2,1,0,0,0
2022-03-28 13:00:00,0,0,3,4,5,0,5,6,7,6,6,6,4,9,15,16,9,15,10,9,17,16,16,17,15,11,13,13,14,13,14,16,20,18,17,11,19,22,22,24,27,29,25,22,3,2,4,0,20,23,22,19,21,9,20,21,16,11,19,16,16,16,17,24,13,25,25,21,14,12,11,9,9,8,11,6,9,8,8,7,9,6,8,7,4,6,2,2,3,2,0,0,0
2022-03-28 14:00:00,0,0,2,0,6,3,5,6,7,16,17,40,39,41,39,35,31,18,16,14,12,14,14,15,14,14,13,15,14,14,12,12,15,19,18,25,26,22,23,26,29,30,27,21,2,3,4,2,16,19,20,17,9,14,16,17,15,14,16,19,18,16,18,24,22,22,18,18,10,8,12,11,13,16,17,11,18,18,17,15,13,11,6,4,5,5,4,3,2,1,0,0,0
2022-03-28 15:00:00,0,0,3,8,10,12,12,9,13,14,13,15,16,16,19,20,20,13,13,14,13,14,15,16,13,16,12,11,9,12,19,16,18,21,22,23,30,28,26,23,24,26,24,22,5,3,2,0,18,18,20,21,18,23,22,16,20,19,19,28,29,26,23,19,20,21,20,17,12,11,11,10,11,16,14,15,14,10,7,10,10,10,15,0,12,11,0,6,3,0,0,0,0
2022-03-28 16:00:00,1,0,3,6,15,16,11,13,16,17,15,20,16,15,15,16,15,14,17,19,26,27,27,27,25,24,24,19,17,14,26,27,30,40,39,40,43,44,45,45,45,43,40,38,5,4,6,0,28,34,34,31,27,23,18,15,17,20,22,43,43,42,39,43,41,35,27,22,20,19,21,17,15,23,21,17,16,16,14,13,10,9,7,8,7,6,3,5,5,1,0,0,0
2022-03-28 17:00:00,0,1,3,4,6,6,7,8,8,8,9,10,8,9,9,10,13,13,15,16,39,24,42,39,34,29,22,21,22,22,26,28,33,40,41,38,44,46,45,48,52,53,48,42,7,6,7,6,41,35,37,37,36,33,33,29,23,24,23,29,28,27,26,28,29,32,30,21,15,9,13,8,15,18,19,15,13,10,11,9,8,8,8,8,6,5,3,5,6,4,0,0,0
2022-03-28 18:00:00,1,2,2,4,7,9,9,9,10,10,10,9,11,12,10,11,8,12,17,20,37,53,55,51,47,45,27,24,22,20,28,31,33,42,41,42,43,46,47,49,55,56,51,44,6,8,17,0,46,44,45,43,41,35,32,26,22,23,23,30,26,25,23,26,27,25,27,24,21,15,28,23,21,31,27,26,23,18,13,11,10,7,8,8,6,1,7,5,6,3,1,0,0
2022-03-28 19:00:00,0,0,1,2,7,7,7,8,0,7,6,7,5,2,6,5,4,5,10,11,36,44,44,43,40,44,30,23,16,15,19,19,20,26,26,27,29,10,27,28,29,34,30,24,3,4,8,5,34,40,44,44,42,37,34,29,24,24,25,24,25,23,21,22,22,20,15,16,11,12,17,19,24,28,28,24,22,20,18,15,12,11,13,11,7,4,0,5,4,1,0,0,0
2022-03-28 20:00:00,0,0,1,1,8,4,0,4,3,2,6,5,3,5,4,2,4,4,7,5,13,23,24,20,18,15,10,8,8,7,8,7,7,9,11,15,17,14,3,7,16,25,22,20,2,7,8,0,51,52,54,50,48,46,33,26,19,20,17,16,16,15,11,13,11,7,9,8,4,5,8,7,9,20,17,14,12,11,14,13,9,8,4,5,3,4,2,3,8,4,0,0,0
2022-03-28 21:00:00,0,0,2,4,6,5,5,4,6,2,4,5,6,4,5,4,5,6,8,9,14,25,26,17,16,14,10,8,7,6,7,4,9,12,15,14,16,13,17,13,16,21,18,15,2,2,5,0,25,24,24,24,24,21,20,20,22,20,17,19,16,17,15,16,15,16,17,15,14,13,12,15,16,19,18,15,12,10,11,9,7,5,0,0,3,2,0,1,2,1,0,0,0
2022-03-28 22:00:00,0,0,0,2,6,6,5,4,5,6,2,4,0,4,0,3,2,4,8,0,9,11,13,23,18,15,11,10,9,4,10,9,8,14,15,6,7,9,8,14,17,22,21,11,3,7,12,11,44,47,44,41,39,31,30,31,27,27,25,23,21,17,18,15,14,12,11,9,4,8,10,9,8,11,10,8,5,3,4,2,1,3,1,3,0,5,0,0,4,2,0,0,0
2022-03-28 23:00:00,0,0,0,0,3,0,2,0,0,0,3,0,0,2,4,0,2,2,3,5,9,10,9,7,5,3,7,5,6,5,5,4,3,5,4,5,3,0,2,1,5,8,8,5,2,3,3,0,29,32,34,24,22,31,27,24,20,19,16,12,9,11,9,6,5,5,4,5,4,4,2,4,7,9,7,8,7,6,8,6,5,4,4,2,1,1,0,0,1,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,1,0,1,0,0,0,2,2,0,4,2,6,6,8,6,6,2,3,5,6,3,5,0,0,5,4,0,1,3,2,4,6,8,4,4,5,0,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,2,3,0,1,0,0,0,0,2,4,0,2,5,5,4,4,1,2,4,5,4,3,2,0,4,2,0,5,6,4,2,5,7,11,13,16,17,16,14,15,12,7,2,1,1,0,8,5,4,4,3,0,4,2,4,5,6,5,0,3,4,9,8,5,9,8,3,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,2,3,0,0,1,2,3,6,9,13,14,11,12,12,14,11,7,4,12,11,10,8,7,11,11,7,8,9,9,8,12,15,16,20,17,18,22,22,20,21,21,15,2,1,0,0,7,10,7,2,1,6,7,3,9,2,11,7,8,14,21,29,33,35,34,25,5,4,5,5,5,6,4,7,6,5,9,8,7,8,5,4,9,3,8,2,0,0,0,0,0
2022-03-29 07:00:00,0,1,12,15,4,2,1,4,5,4,11,19,22,25,44,52,51,26,17,19,24,29,32,42,50,51,54,55,54,48,33,30,25,31,38,38,44,47,50,48,50,58,60,41,3,1,1,0,10,9,10,9,11,14,17,19,20,21,18,14,18,25,28,35,41,46,42,35,7,9,17,9,13,5,10,12,17,15,15,17,18,14,16,17,19,19,10,7,4,1,0,0,0
2022-03-29 08:00:00,0,1,4,15,5,5,7,11,12,14,20,32,29,29,36,39,41,33,26,23,30,32,25,25,25,27,38,43,43,36,26,29,35,37,39,41,52,35,54,51,51,49,52,50,19,3,3,0,22,27,27,26,8,24,23,24,24,27,26,19,24,29,34,50,57,57,53,42,10,12,11,22,19,21,38,43,47,45,47,37,14,15,12,10,8,9,9,4,3,1,0,0,0
2022-03-29 09:00:00,0,1,6,5,3,2,3,6,8,6,10,14,15,12,22,23,20,16,15,14,17,20,22,22,22,22,24,24,26,25,24,26,26,25,27,28,29,33,34,38,44,44,40,33,6,3,4,2,22,22,19,16,15,16,15,18,16,13,13,9,7,11,13,22,26,33,32,28,9,0,4,7,9,7,7,6,5,8,9,8,8,9,7,5,3,7,3,1,1,0,0,0,0
2022-03-29 10:00:00,0,0,5,6,3,4,1,3,4,2,5,8,9,9,16,18,19,15,8,8,11,11,11,11,13,9,12,9,7,11,10,8,8,10,12,14,17,19,21,22,25,25,24,18,2,2,0,1,16,17,17,16,12,9,10,11,8,8,7,8,3,8,10,14,17,18,17,17,8,5,8,6,5,6,7,9,9,9,11,11,7,0,6,1,5,1,4,1,2,0,0,0,0
2022-03-29 11:00:00,0,2,2,3,1,0,0,3,3,4,4,5,6,7,7,8,9,10,7,10,16,14,11,12,9,10,10,10,7,9,14,14,17,20,26,27,29,31,18,30,30,33,15,11,2,2,1,0,13,14,15,15,16,9,17,15,15,15,16,8,11,11,13,14,17,18,15,16,10,9,10,9,7,8,0,7,6,6,7,5,6,4,5,0,5,2,4,2,2,0,0,0,0
2022-03-29 12:00:00,0,0,2,3,6,7,0,5,6,1,7,8,11,12,13,12,14,11,8,10,13,12,10,11,11,10,11,8,9,8,13,13,16,21,23,23,24,25,26,28,29,28,33,30,3,2,3,0,17,17,19,16,15,13,13,13,11,12,12,16,15,15,15,14,14,17,16,18,11,7,8,7,8,9,8,6,7,5,7,5,6,3,4,3,4,1,2,2,3,1,0,0,0
2022-03-29 13:00:00,0,0,4,3,6,2,4,7,9,10,8,13,8,13,16,17,9,13,15,14,18,19,16,15,14,15,17,20,21,15,19,18,20,23,22,19,22,14,23,22,21,31,27,21,5,2,2,0,18,17,15,15,11,12,11,14,13,10,12,11,10,11,11,14,15,15,14,14,11,10,13,10,8,9,7,8,7,7,8,9,7,5,3,4,3,4,0,1,2,1,0,0,0
2022-03-29 14:00:00,0,0,2,3,3,2,3,4,7,3,8,8,9,9,13,15,12,12,13,16,15,15,16,13,14,12,10,11,12,13,17,18,18,17,16,15,18,19,20,23,21,24,24,18,11,3,0,1,15,20,21,23,21,17,11,14,11,10,11,11,11,14,14,14,15,16,14,16,13,12,11,10,12,13,13,12,9,10,10,9,7,10,7,7,3,3,1,2,1,0,0,0,0
2022-03-29 15:00:00,0,0,1,3,7,10,8,12,13,11,16,37,36,37,37,35,25,18,18,16,22,23,23,23,21,24,21,18,15,14,22,23,18,22,23,26,29,27,30,33,36,38,36,20,3,4,6,0,26,32,24,23,22,21,20,20,21,23,22,23,22,19,15,18,20,22,24,22,16,8,15,11,9,14,12,11,12,11,12,9,11,9,8,7,6,5,4,5,5,2,2,0,0
2022-03-29 16:00:00,0,1,4,8,8,10,10,14,16,14,16,22,15,23,25,24,29,28,29,30,31,27,26,24,22,21,22,21,23,17,25,33,33,38,42,43,41,41,39,40,42,46,35,31,2,4,4,0,19,23,26,29,22,25,24,15,15,16,22,35,39,39,38,32,25,24,22,20,14,17,13,13,13,18,18,16,15,13,16,13,12,12,11,6,9,8,7,3,7,3,1,0,0
2022-03-29 17:00:00,0,0,4,5,10,9,10,10,13,14,13,15,14,13,12,13,13,14,16,17,25,35,38,41,37,30,26,21,20,19,24,23,28,40,41,42,47,44,43,42,45,48,39,36,2,3,6,2,26,30,26,29,29,26,25,20,21,24,24,21,22,23,22,22,22,16,20,16,10,8,14,13,15,17,18,17,16,15,14,10,9,8,8,10,7,6,2,5,8,4,0,0,0
