Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유3동우체국,11_태영데시앙아파트,12_창2동주민센터.보건지소,13_창번2교앞,14_창동서울탁주앞,15_창동.신창시장,16_국립현대미술관창동레지던시,17_창동대우아파트입구,18_대우아파트104동,19_창동대우아파트,20_창2동주민센터.보건지소,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_우이1교앞,24_쌍문역,25_함석헌기념관.정의여중고,26_도봉구민회관.도봉문화원,27_도봉구보건소앞,28_쌍문동청구아파트,29_방학동삼익세라믹,30_방학동신우빌라,31_도깨비시장,32_방학중학교정문,33_안방학동,34_샘말어린이공원,35_안방학동,36_샘말어린이공원,37_안방학동,38_방학중학교정문,39_방학동도깨비시장,40_방학동신우빌라,41_방학동삼익세라믹,42_쌍문동청구아파트,43_도봉구보건소앞,44_도봉구민회관.도봉문화원,45_함석헌기념관.정의여중고,46_쌍문역,47_태영데시앙아파트,48_창2동주민센터.보건지소,49_창번2교앞,50_창동서울탁주앞,51_창동.신창시장,52_국립현대미술관창동레지던시,53_창동대우아파트입구,54_대우아파트104동,55_창동대우아파트,56_창2동주민센터.보건지소,57_창2동주민센터.보건지소,58_태영데시앙아파트,59_수유3동우체국,60_강북구청,61_광산사거리,62_수유2동주민센터우이시장,63_북부성모의원,64_국립4.19민주묘지입구사거리,65_국립4.19민주묘지,66_무량사입구,67_강북청소년수련관,68_선일교통종점(가상)
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,2,2,1,4,0,0,0,3,0,0,0,0,2,3,4,5,6,1,2,0,1,5,5,2,6,5,3,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,1,2,2,0,1,2,2,0,1,2,0,2,3,4,5,9,7,9,11,10,12,4,2,6,3,3,1,0,0,0,0,0,4,8,9,12,12,13,15,16,7,14,11,3,0,2,0,1,1,0,1,2,3,0,2,3,0,4,1,0,0,1,0,0,0,0
2022-04-12 06:00:00,0,1,2,3,3,3,3,3,2,1,0,0,0,6,5,6,8,15,19,20,22,22,21,5,0,2,3,4,4,3,4,2,3,0,8,11,12,17,16,19,22,23,23,22,20,6,0,0,0,3,1,0,3,3,1,2,4,2,2,2,1,2,3,2,1,0,0,0
2022-04-12 07:00:00,4,4,5,6,7,8,11,14,4,4,3,2,6,4,7,14,16,22,27,28,38,38,29,12,6,8,8,7,0,6,5,4,2,1,16,26,31,37,41,42,45,50,51,49,38,7,5,4,2,2,3,5,6,9,10,6,14,14,4,5,4,4,0,2,1,0,0,0
2022-04-12 08:00:00,0,5,9,12,12,14,15,11,8,5,7,6,5,6,8,13,15,26,34,37,42,43,35,11,11,11,12,11,8,10,7,6,4,2,14,27,34,42,49,49,53,54,57,58,44,17,16,14,13,9,5,7,6,9,11,13,17,18,13,9,10,8,7,6,4,3,0,0
2022-04-12 09:00:00,0,2,3,6,11,12,13,13,12,8,5,7,3,3,4,6,7,13,10,11,18,15,17,13,12,13,14,8,10,7,6,3,3,2,7,11,17,21,23,26,28,28,25,27,21,11,3,3,5,6,5,3,4,8,11,2,14,13,8,6,4,5,3,2,3,1,0,0
2022-04-12 10:00:00,0,3,4,5,6,2,8,8,5,3,3,3,3,3,4,7,3,11,11,13,14,13,13,10,9,8,8,11,10,5,7,5,6,3,7,12,17,18,19,20,20,23,22,23,21,8,10,8,2,6,7,7,3,7,6,3,8,7,6,8,4,2,1,4,2,1,0,0
2022-04-12 11:00:00,0,5,5,1,5,3,4,5,4,4,4,2,0,3,4,5,2,5,7,7,8,9,7,13,12,14,16,15,14,9,8,6,3,1,4,6,18,22,26,25,24,25,25,21,24,7,8,6,5,4,4,6,0,5,5,3,3,2,4,9,4,7,5,5,4,2,0,0
2022-04-12 12:00:00,1,9,10,2,5,7,7,11,6,7,4,2,0,3,5,5,5,5,7,9,10,13,14,11,9,10,13,14,13,10,8,8,5,4,2,8,10,15,20,21,21,19,16,18,17,6,5,7,5,5,4,3,4,3,6,7,8,11,8,9,10,8,7,7,3,2,0,0
2022-04-12 13:00:00,0,1,3,4,3,5,2,3,3,6,6,5,2,5,5,6,6,8,9,10,11,6,7,14,13,13,13,14,13,12,10,8,3,2,4,5,7,11,14,16,18,19,20,18,13,10,7,5,0,5,6,7,2,7,5,6,9,10,10,10,8,8,7,6,3,1,0,0
2022-04-12 14:00:00,0,5,3,6,6,5,8,6,6,5,4,6,3,10,4,9,4,8,6,5,11,2,7,13,12,12,9,10,10,7,8,7,5,4,3,7,11,5,13,11,13,12,14,16,15,10,9,8,6,4,6,7,7,6,5,6,4,4,4,6,4,3,4,3,1,2,0,0
2022-04-12 15:00:00,0,3,4,7,9,6,10,8,13,16,3,13,0,9,10,11,8,9,9,9,13,10,11,23,30,34,20,17,15,14,9,7,4,2,3,5,5,8,12,13,12,12,12,13,13,17,12,9,9,7,7,6,5,5,4,4,5,5,3,8,6,8,6,5,3,2,0,0
2022-04-12 16:00:00,0,8,9,10,12,4,5,10,8,10,7,6,3,6,7,9,8,9,11,11,9,8,10,30,35,37,31,30,28,23,18,17,9,6,2,4,7,9,11,12,16,16,17,19,19,20,15,13,10,9,7,9,9,7,7,8,9,10,6,8,7,6,7,6,6,4,0,0
2022-04-12 17:00:00,0,3,6,8,11,8,11,7,10,11,9,7,10,7,8,12,11,11,10,14,12,0,13,22,20,24,21,29,26,20,13,10,7,6,3,6,8,14,15,15,17,18,19,20,17,12,14,12,11,9,9,8,7,6,7,0,9,10,7,13,10,10,9,11,5,3,1,0
2022-04-12 18:00:00,0,3,3,3,5,9,10,11,9,17,16,15,13,14,10,13,14,12,13,14,15,16,20,59,56,53,48,43,38,33,17,15,7,5,6,8,11,14,17,19,19,18,17,22,16,17,16,12,10,8,7,6,5,4,4,5,6,6,6,13,10,10,9,7,5,2,0,0
2022-04-12 19:00:00,0,5,4,6,7,8,7,6,9,17,16,12,4,5,7,5,6,7,6,7,14,15,21,57,38,56,58,51,36,26,27,19,14,4,2,3,6,10,14,16,15,16,16,15,14,18,13,11,10,4,3,2,3,4,3,4,7,8,5,12,13,10,9,7,4,3,0,0
2022-04-12 20:00:00,2,3,5,4,3,1,4,6,7,11,10,8,6,7,6,6,1,7,4,6,9,4,9,29,27,26,28,26,24,21,19,10,4,3,2,2,2,5,6,9,10,10,8,9,10,11,12,10,9,5,4,4,3,3,3,2,2,4,2,4,9,8,6,4,2,3,0,0
2022-04-12 21:00:00,0,3,4,2,3,4,7,8,8,8,7,7,6,5,4,5,3,6,3,3,7,6,8,25,26,20,22,19,19,12,17,13,9,6,2,3,4,5,7,9,10,9,8,9,6,9,7,4,7,6,5,3,4,2,3,2,4,5,4,6,3,5,4,3,2,1,0,0
2022-04-12 22:00:00,0,2,1,1,2,3,2,1,5,7,4,2,0,4,5,6,4,4,6,3,3,7,8,23,22,23,18,20,16,14,12,7,5,3,3,2,2,7,3,8,9,10,3,4,8,11,8,5,0,3,2,2,3,1,2,1,3,2,3,6,5,4,3,3,2,1,0,0
2022-04-12 23:00:00,0,1,1,1,2,0,3,2,6,7,3,3,6,3,4,5,3,3,2,2,4,3,1,16,15,16,15,15,13,10,5,10,4,2,1,2,3,2,1,1,5,2,2,4,3,6,3,4,0,3,4,3,2,1,0,0,2,1,0,3,3,2,0,1,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,2,1,4,0,2,0,3,0,0,0,0,2,3,4,0,5,1,2,0,1,0,4,2,5,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,2,2,3,0,4,3,4,1,3,3,0,5,6,7,8,7,9,8,10,10,7,3,0,3,1,0,2,0,0,0,0,0,3,6,8,9,12,13,18,12,17,18,11,4,0,2,2,0,1,0,2,2,3,0,1,2,2,3,2,1,0,2,0,0,0,0
2022-04-13 06:00:00,0,1,2,3,4,1,5,0,0,1,0,2,0,2,3,4,5,16,18,17,23,22,19,9,0,5,6,5,7,0,4,4,2,1,6,16,19,22,24,25,24,29,19,21,16,3,0,2,0,1,1,1,2,2,4,6,4,5,2,2,1,3,0,1,0,0,0,0
2022-04-13 07:00:00,1,3,5,6,6,7,9,8,4,5,2,4,4,5,5,7,9,22,25,28,30,32,28,12,6,4,13,2,5,12,11,6,3,2,15,24,36,41,43,49,51,53,54,51,41,21,4,6,5,3,3,4,2,4,5,0,6,5,5,3,2,3,2,2,1,0,0,0
2022-04-13 08:00:00,0,6,5,8,10,11,12,9,7,6,7,8,8,8,8,13,17,23,31,34,42,46,42,12,11,14,14,13,14,12,8,7,2,1,8,16,26,35,40,49,52,52,51,51,45,18,15,12,10,8,6,6,7,8,11,9,13,13,9,12,11,9,9,7,2,6,0,0
2022-04-13 09:00:00,1,3,5,6,5,6,11,14,8,8,3,6,5,4,5,6,5,14,21,22,26,27,25,13,11,12,9,10,9,4,5,6,5,2,6,9,15,24,22,23,26,27,27,26,22,7,2,5,6,5,3,6,7,8,6,9,12,10,7,8,7,6,5,6,3,2,0,0
2022-04-13 10:00:00,0,6,1,3,4,6,4,7,3,5,4,3,0,3,3,5,3,8,12,7,19,7,17,13,10,9,11,10,8,7,7,6,4,2,2,9,11,13,19,20,18,17,20,20,15,10,8,6,4,3,2,3,2,4,3,3,4,4,3,5,6,3,5,6,0,1,0,0
2022-04-13 11:00:00,1,2,3,4,4,3,4,5,5,3,3,3,2,3,3,5,5,9,11,9,13,7,10,18,6,19,16,15,10,6,3,2,2,1,3,5,9,11,15,16,15,16,15,14,14,5,3,4,3,2,3,4,3,8,9,5,8,4,6,8,10,9,9,7,4,3,0,0
2022-04-13 12:00:00,3,3,0,4,5,4,7,7,4,6,6,1,0,6,7,9,8,8,9,8,5,9,9,10,9,10,11,10,10,7,9,7,3,2,3,9,14,17,19,21,21,21,13,23,20,9,7,6,8,7,3,3,4,5,5,5,6,4,5,4,6,5,6,5,2,1,0,0
2022-04-13 13:00:00,0,4,2,4,6,4,4,7,7,9,10,8,7,6,4,7,7,7,8,9,9,10,9,11,10,10,9,9,8,5,7,4,3,2,4,11,16,22,27,28,27,24,23,21,14,10,9,7,3,5,5,4,4,4,5,3,7,4,7,6,6,5,3,4,3,2,0,0
2022-04-13 14:00:00,0,4,3,5,10,10,9,9,9,7,7,4,0,7,8,6,6,6,9,12,13,12,9,12,8,12,14,12,11,7,4,2,2,1,3,4,5,7,9,10,9,10,11,11,9,8,6,5,3,4,6,5,4,4,5,4,8,4,5,7,2,7,4,6,3,1,0,0
2022-04-13 15:00:00,0,3,4,5,8,9,5,9,5,6,4,6,6,6,4,5,5,7,7,8,12,13,12,23,14,14,15,14,13,12,11,8,6,3,3,4,8,9,15,17,20,20,19,18,15,13,11,8,7,5,6,4,5,4,4,4,6,4,6,8,7,5,6,6,5,1,0,0
2022-04-13 16:00:00,0,3,4,4,3,5,5,6,8,11,11,10,9,7,11,11,10,7,8,8,9,7,9,26,28,29,33,32,29,21,19,16,9,5,2,3,10,11,13,10,15,11,13,15,10,31,28,20,14,11,6,9,8,7,6,8,6,7,6,7,4,4,4,3,3,1,0,0
2022-04-13 17:00:00,0,4,7,8,10,12,5,9,8,13,12,11,7,11,9,11,12,13,9,10,11,14,14,30,29,25,28,29,24,19,17,14,11,7,4,8,9,14,17,15,18,17,20,17,13,16,14,12,9,10,9,12,13,11,8,7,8,9,7,11,10,10,4,4,2,1,0,0
2022-04-13 18:00:00,0,7,3,10,12,14,18,19,12,19,16,14,9,12,10,9,12,10,12,14,19,20,22,53,50,50,46,41,40,32,17,12,9,5,3,5,8,10,14,15,14,14,15,13,12,17,11,10,16,7,9,8,9,8,9,8,11,7,8,10,9,7,8,7,5,0,0,0
2022-04-13 19:00:00,0,3,4,5,6,9,10,8,7,12,17,13,5,12,10,10,8,9,10,3,12,11,13,51,43,54,50,42,33,31,26,18,12,5,2,4,5,6,11,12,6,10,12,12,11,15,12,9,8,7,5,4,5,5,5,3,6,10,5,13,12,6,11,9,6,4,0,0
2022-04-13 20:00:00,0,4,6,5,3,6,5,6,7,13,7,10,8,9,7,7,6,6,5,6,4,7,9,26,26,21,24,24,24,23,18,11,8,4,1,2,3,3,5,2,8,4,10,11,10,14,11,8,4,4,3,3,3,4,2,4,5,6,5,9,3,7,6,5,4,3,0,0
2022-04-13 21:00:00,0,1,3,2,3,3,6,5,10,14,13,11,4,10,9,7,6,6,8,4,7,4,8,21,20,21,20,16,19,16,11,8,5,3,2,3,2,6,2,5,9,7,8,6,5,8,6,4,5,4,4,1,3,3,0,4,2,3,7,9,9,5,8,7,4,3,0,0
2022-04-13 22:00:00,0,1,0,0,3,4,3,3,5,9,8,7,6,5,5,5,5,8,0,2,1,0,9,24,23,21,25,23,20,18,12,9,6,5,3,1,2,3,4,3,4,6,0,4,5,7,5,5,0,3,3,3,2,3,4,3,2,3,3,4,3,2,3,2,1,1,0,0
2022-04-13 23:00:00,0,1,1,2,3,2,3,4,5,7,4,6,3,5,6,4,5,4,0,0,0,0,4,16,12,17,15,14,13,12,10,9,5,4,2,3,1,1,3,2,2,3,0,4,5,9,7,5,3,5,3,2,2,1,1,0,0,3,3,4,3,3,3,2,0,1,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,2,0,1,2,1,0,0,0,0,0,0,0,3,4,5,7,8,0,0,0,0,6,6,0,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,2,3,2,4,2,3,2,1,3,0,1,2,2,3,4,6,10,11,7,13,14,12,5,0,4,1,2,2,1,1,0,0,0,3,7,10,11,14,16,13,13,14,14,12,5,2,0,0,1,1,0,0,1,2,0,0,2,3,4,1,0,0,2,1,0,0,0
2022-04-14 06:00:00,0,2,3,4,7,6,7,6,3,2,1,0,0,5,4,5,4,10,11,10,12,6,11,5,4,4,5,4,3,1,3,1,1,1,6,12,15,23,22,23,19,22,23,23,18,5,4,3,2,1,2,0,3,2,1,3,4,1,2,1,1,0,3,2,1,0,0,0
2022-04-14 07:00:00,0,4,4,6,9,7,8,7,6,7,4,3,3,5,6,13,14,27,34,36,44,45,40,12,10,9,8,4,3,4,3,5,2,1,14,25,33,41,46,49,51,46,50,50,37,6,5,5,1,4,2,4,3,6,8,9,9,9,5,4,3,0,2,1,0,0,0,0
2022-04-14 08:00:00,0,4,3,5,8,12,15,18,14,10,12,11,10,6,8,11,16,24,31,33,46,47,38,20,19,20,24,23,21,18,13,10,6,1,15,22,27,34,40,43,44,45,47,48,42,13,11,8,7,6,5,6,8,9,12,13,15,16,11,11,8,4,7,6,5,4,0,0
2022-04-14 09:00:00,0,2,3,5,7,7,8,7,5,5,4,3,3,4,3,5,5,10,13,14,22,22,20,8,7,9,10,9,8,7,5,6,3,1,5,12,22,28,32,33,38,38,46,49,41,8,9,4,8,4,3,4,7,9,10,10,9,7,6,5,4,3,4,3,1,1,0,0
2022-04-14 10:00:00,0,1,2,4,4,5,3,4,4,5,2,5,3,3,4,6,5,8,10,9,13,14,11,7,8,10,9,7,7,6,6,0,4,3,4,6,12,15,19,22,22,23,22,19,17,7,8,6,5,5,4,4,3,5,5,4,6,6,2,7,6,5,2,4,3,1,0,0
2022-04-14 11:00:00,0,1,2,3,5,5,4,6,5,5,6,5,4,4,5,7,8,10,11,7,12,8,9,11,11,11,10,9,7,5,5,0,4,2,3,6,11,12,16,19,21,19,17,16,14,6,3,1,0,5,3,2,0,6,4,2,8,4,4,6,5,5,1,4,2,1,0,0
2022-04-14 12:00:00,0,4,5,6,5,7,4,6,5,5,4,3,0,8,7,7,8,9,10,11,14,0,11,10,10,13,11,10,8,8,8,4,5,4,3,5,10,11,10,12,13,13,14,16,13,7,6,5,4,7,5,5,4,9,5,6,10,9,6,7,7,8,11,6,2,1,0,0
2022-04-14 13:00:00,0,2,1,3,4,5,7,5,5,6,5,4,0,5,4,5,4,5,6,6,7,7,7,11,5,12,14,13,6,11,9,6,4,1,5,8,9,11,12,15,18,20,24,24,20,14,12,10,11,8,5,3,2,5,5,6,7,8,6,8,8,7,6,5,3,1,0,0
2022-04-14 14:00:00,0,4,3,4,4,4,5,5,6,9,7,1,1,7,5,7,6,6,7,8,10,11,9,10,12,11,9,9,8,5,8,6,2,1,4,7,8,13,10,11,13,15,13,14,10,10,9,10,5,8,5,5,4,4,6,3,8,7,4,9,8,8,7,4,3,2,0,0
2022-04-14 15:00:00,0,3,3,3,4,5,6,6,5,7,6,5,4,8,7,9,10,12,13,14,11,15,11,14,18,20,17,16,14,8,10,7,4,1,2,4,6,9,11,11,12,15,14,17,15,23,22,16,13,10,7,6,5,4,6,9,4,7,4,6,5,4,3,4,3,1,0,0
2022-04-14 16:00:00,0,1,2,4,5,5,7,9,10,12,12,11,10,10,6,9,4,13,8,16,18,10,18,30,34,38,36,34,32,28,17,16,8,4,2,8,10,10,11,12,11,12,12,10,15,19,16,8,15,13,7,9,8,5,8,6,6,7,7,5,6,6,4,6,4,2,0,0
2022-04-14 17:00:00,0,2,4,5,6,9,9,10,11,9,8,8,6,10,9,12,13,14,15,10,14,15,17,33,33,32,31,29,26,22,18,16,9,7,1,5,11,13,16,18,17,18,19,19,18,15,14,12,11,9,7,9,6,7,8,8,11,11,6,10,9,5,7,4,2,2,0,0
2022-04-14 18:00:00,0,6,7,8,7,8,9,10,11,13,10,10,7,11,10,15,17,14,15,16,14,14,15,53,51,50,49,32,28,23,19,18,9,3,6,6,8,11,13,16,17,17,16,20,14,15,11,11,10,7,6,9,8,7,6,9,11,5,8,12,9,8,9,3,2,0,0,0
2022-04-14 19:00:00,1,2,3,7,8,8,8,9,10,12,9,7,6,4,5,7,8,9,10,12,12,10,13,42,38,42,41,40,33,27,23,19,13,8,3,4,5,9,12,9,10,10,12,15,14,20,13,9,7,6,5,4,5,5,4,4,5,6,7,12,11,7,6,9,6,3,0,0
2022-04-14 20:00:00,0,3,2,5,4,4,5,6,6,9,8,6,6,8,9,9,8,6,10,11,14,9,13,26,23,26,25,24,20,19,13,11,6,3,2,2,4,4,7,6,7,8,9,8,7,12,10,8,8,6,4,4,3,3,1,4,5,4,5,11,9,6,6,2,5,3,0,0
2022-04-14 21:00:00,0,5,1,5,5,3,4,5,6,10,8,5,4,5,4,4,3,4,5,6,2,7,7,16,11,17,17,17,14,12,10,9,6,3,1,5,1,6,5,2,6,6,8,6,5,13,11,9,8,6,3,3,4,4,1,4,6,4,7,10,9,8,6,4,3,1,0,0
2022-04-14 22:00:00,0,2,3,4,7,6,5,4,6,11,9,8,5,8,4,6,3,4,0,0,3,3,7,26,25,29,26,28,26,24,20,13,10,5,2,2,4,5,3,2,6,7,6,10,9,11,8,6,3,4,2,3,0,2,3,3,3,2,2,6,5,4,2,3,3,2,0,0
2022-04-14 23:00:00,0,1,0,0,0,1,2,5,7,6,5,4,2,4,5,4,6,5,5,0,0,0,2,18,10,20,19,10,17,13,12,9,4,1,1,1,1,1,1,2,3,3,4,2,3,7,7,5,0,3,3,2,0,1,1,2,0,3,3,6,5,5,4,2,1,1,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,2,1,2,2,0,0,0,1,2,3,0,2,3,2,4,0,5,0,2,1,3,0,5,4,5,1,4,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,2,2,1,3,0,2,1,2,2,2,3,0,3,2,3,5,8,9,5,11,10,7,3,0,4,1,2,2,1,0,0,0,0,2,5,11,12,14,15,17,19,15,14,13,6,1,0,5,0,2,1,1,1,3,0,0,2,2,3,2,0,0,1,0,1,0,0
2022-04-15 06:00:00,0,2,3,4,2,2,2,3,1,1,0,1,0,3,4,3,3,8,11,12,14,14,11,6,4,6,1,5,4,4,2,1,0,1,6,11,14,20,24,18,20,22,21,18,15,4,3,2,0,2,2,3,2,1,1,2,5,0,2,3,2,2,3,0,1,1,0,0
2022-04-15 07:00:00,0,4,5,6,4,5,9,9,6,5,3,3,4,4,9,11,13,23,26,26,38,40,29,9,8,8,9,4,3,3,7,4,2,1,16,26,33,40,44,46,47,49,46,43,37,8,7,6,5,4,4,6,4,8,10,6,14,14,7,7,5,4,0,3,1,0,0,0
2022-04-15 08:00:00,0,2,4,5,7,9,10,9,8,6,6,5,9,10,12,15,18,32,37,44,47,48,36,17,15,16,17,16,15,13,11,9,7,2,14,26,29,38,45,49,52,52,55,42,44,18,16,15,11,7,5,7,8,13,17,18,20,20,12,13,11,7,6,6,0,3,0,0
2022-04-15 09:00:00,0,1,3,7,8,9,8,7,6,5,4,2,3,4,6,6,7,9,11,12,15,14,24,12,10,10,11,8,6,7,4,3,2,1,5,8,17,20,24,25,26,31,30,28,25,10,8,7,4,7,8,9,8,8,9,10,9,9,6,7,7,5,4,4,2,1,0,0
2022-04-15 10:00:00,0,4,0,4,4,3,6,8,9,7,5,6,3,8,6,10,6,14,15,13,16,14,17,11,9,14,10,6,9,4,4,3,3,1,4,8,11,12,19,22,18,22,15,15,14,8,5,6,1,5,4,5,4,5,5,7,8,8,5,4,3,5,1,6,3,3,0,0
2022-04-15 11:00:00,0,6,2,7,9,5,7,4,6,5,6,4,4,3,3,9,6,9,10,9,8,7,12,12,11,7,14,14,11,7,5,5,4,2,3,7,12,17,20,22,21,24,25,26,21,10,8,8,7,3,2,2,3,6,7,9,7,10,6,7,7,7,6,6,5,2,0,0
2022-04-15 12:00:00,0,2,0,3,4,6,7,8,7,6,6,0,5,5,5,4,5,8,10,8,13,13,14,13,11,12,12,13,12,11,7,6,4,1,2,8,7,11,15,16,18,16,16,10,11,8,3,6,6,7,6,7,8,6,11,10,9,6,5,8,5,6,3,3,1,1,0,0
2022-04-15 13:00:00,0,3,3,1,4,5,6,5,7,4,6,4,3,4,7,7,5,7,8,10,12,10,11,12,3,14,13,15,13,12,8,7,3,2,4,10,13,16,19,19,20,19,22,19,18,11,9,10,9,5,5,4,4,7,7,5,9,9,8,9,8,8,9,9,7,4,0,0
2022-04-15 14:00:00,0,5,5,7,7,6,7,8,7,6,6,8,4,9,10,13,12,13,12,8,16,10,17,23,10,14,11,11,10,7,6,5,4,2,3,4,7,6,10,13,13,14,12,13,12,11,10,8,5,7,4,3,2,3,4,2,3,4,8,7,4,3,0,3,3,0,0,0
2022-04-15 15:00:00,0,3,5,6,7,7,8,7,8,8,7,6,5,7,7,8,7,10,13,14,17,9,16,15,22,22,22,19,18,16,9,7,5,3,3,4,8,15,21,23,22,23,20,18,18,13,8,8,8,7,5,6,3,4,6,5,6,6,6,6,6,7,1,4,1,1,0,0
2022-04-15 16:00:00,0,4,6,8,10,9,11,11,12,12,7,10,8,6,8,10,4,9,10,12,13,12,13,27,30,29,29,29,28,22,19,11,8,6,2,7,10,11,16,16,16,16,17,19,18,19,20,19,12,12,10,12,11,7,6,6,7,8,7,11,10,12,9,9,7,3,0,0
2022-04-15 17:00:00,0,1,1,2,5,7,12,11,11,12,11,10,9,8,10,12,11,11,17,15,19,18,18,32,29,34,35,35,33,25,15,10,6,4,3,7,8,10,15,15,17,18,22,23,19,12,10,9,8,7,6,7,6,9,7,8,6,9,4,8,8,10,7,7,6,4,0,0
2022-04-15 18:00:00,1,6,9,7,8,9,10,11,12,15,14,13,10,11,11,13,12,10,12,9,16,17,20,45,44,42,41,37,32,29,27,14,9,4,4,8,10,11,15,19,19,21,19,18,16,21,20,18,12,15,8,7,8,11,12,10,9,12,8,12,9,8,10,8,5,2,0,0
