Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_송파파인타운3단지.한림예고,6_장지동주민센터앞,7_한림연예예술고교,8_구송파세무서,9_문덕초등학교.문정고등학교,10_문정동푸르지오아파트,11_문정동래미안아파트,12_가락동미륭아파트,13_가윤예식장,14_경찰병원.서울동부고용노동지청,15_제일오피스텔,16_가락시장.가락시장역,17_송파역,18_석촌역,19_석촌호수.한솔병원,20_잠실역.롯데월드,21_잠실5단지,22_잠실새내역.잠실2동주민센터,23_잠실엘스아파트앞,24_종합운동장사거리,25_잠실종합운동장,26_강남경찰서면허시험장,27_삼성역7번출구,28_봉은사역3번출구.삼성1파출소,29_청담역.경기고교,30_진흥아파트,31_강남구청.강남세무서,32_청담동래미안아파트,33_강남구청역,34_영동고교앞,35_일지아트홀.압구정동노인복지센터,36_한양아파트.압구정로데오역,37_압구정파출소,38_현대아파트,39_금호역,40_약수역4번출구.금호터널입구,41_약수역1번출구,42_장충체육관앞,43_장충동.동국대입구,44_광희동,45_동대문역사문화공원,46_충신동,47_이화동(이화장),48_방송통신대.이화장,49_혜화역.마로니에공원,50_혜화동로터리,51_명륜3가.성대입구,52_창경궁.서울대학교병원,53_현대그룹빌딩,54_이화동(이화장),55_충신동,56_동대문,57_동대문역사문화공원,58_광희동,59_장충동.동국대입구,60_장충체육관앞,61_약수역10번출구,62_약수역5번출구.금호터널입구,63_금호역,64_현대아파트,65_압구정파출소,66_한양아파트.압구정로데오역,67_일지아트홀,68_영동고등학교현대아파트,69_강남구청역,70_삼성동서광아파트,71_강남구청.강남세무서,72_진흥아파트청담역,73_청담역.경기고교,74_봉은사.삼성1파출소앞,75_무역센타,76_강남경찰서.강남운전면허시험장,77_잠실종합운동장,78_종합운동장사거리,79_잠실새내역4번출구,80_잠실트리지움아파트앞,81_잠실역.롯데월드,82_석촌호수.한솔병원,83_석촌역,84_송파역,85_가락시장.가락시장역,86_가락시장역,87_경찰병원.서울동부고용노동지청,88_건너말공원입구,89_문정현대아파트,90_문정래미안현대아파트앞,91_문정동대우아파트,92_문덕초등학교.문정고등학교,93_구송파세무서,94_한림연예예술고교,95_장지동주민센터.송파파인타운1단지,96_송파파인타운2단지.구립송파복지센터,97_송파글마루도서관.버들어린이집,98_아이코리아앞,99_장지공영차고지,100_서울버스종점
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,1,0,2,0,0,0,1,0,1,2,2,1,4,0,0,3,6,4,7,0,2,0,9,4,0,8,2,6,4,0,0,5,3,4,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,0,0,2,1,0,1,2,2,2,4,1,2,3,0,2,4,3,3,5,1,2,0,4,1,1,2,5,4,2,0,0,4,0,5,2,7,6,4,5,3,4,4,3,5,0,2,2,1,6,10,11,4,0,10,4,8,0,9,1,5,6,11,10,6,8,7,5,4,5,4,6,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,1,1,3,2,5,6,0,0,0,5,6,7,4,3,5,5,6,5,5,5,6,2,3,5,6,5,6,4,3,6,3,6,5,4,4,5,5,5,4,3,2,3,3,3,1,3,2,3,4,6,5,3,2,4,3,2,2,3,3,4,6,7,7,7,4,6,6,3,2,4,5,5,4,3,1,2,2,4,3,5,3,4,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,1,0,0,0,3,3,4,1,0,3,5,6,7,5,4,6,5,5,4,6,6,5,7,7,6,6,7,6,4,5,6,10,8,7,2,7,6,6,5,4,3,1,2,3,3,1,2,3,4,6,5,0,0,7,7,8,9,10,9,0,8,10,9,6,6,8,6,7,6,7,10,14,8,5,4,3,1,4,3,2,5,3,3,2,3,1,2,2,1,1,2,0,1,0,0,0,0,0,0
2022-04-10 08:00:00,1,1,2,1,3,5,6,5,0,8,8,14,15,18,16,9,12,11,12,12,11,8,9,10,8,7,9,8,9,8,7,7,13,8,7,7,8,0,6,7,6,5,5,3,5,6,2,2,4,6,6,6,6,5,6,7,7,12,8,7,0,11,13,12,10,9,8,10,7,6,8,9,12,11,9,8,4,9,10,8,6,2,5,5,6,5,3,4,1,3,2,3,1,0,1,1,0,0,0,0
2022-04-10 09:00:00,1,0,1,2,5,3,8,14,7,16,19,26,27,27,24,25,28,27,20,10,9,10,11,9,11,12,14,14,9,8,10,12,19,13,10,11,10,10,10,17,8,7,15,15,6,14,6,9,8,12,10,9,8,7,11,12,11,10,8,9,10,15,20,19,19,16,11,8,6,10,9,12,15,12,10,9,8,7,8,7,5,4,5,4,6,5,6,4,2,5,0,1,3,2,1,2,0,3,0,0
2022-04-10 10:00:00,0,3,2,2,4,5,6,10,8,11,17,18,21,22,21,15,18,16,12,10,10,11,10,13,14,13,11,12,13,12,14,17,18,17,16,19,11,22,24,27,29,23,21,17,20,8,6,5,3,9,11,9,13,15,18,16,13,14,12,13,12,17,20,25,22,19,16,14,10,9,8,8,11,8,7,3,6,7,10,9,7,6,5,4,6,8,9,6,4,4,3,2,1,0,0,2,1,0,0,0
2022-04-10 11:00:00,0,2,0,1,2,5,7,11,5,13,20,23,26,25,27,26,31,27,23,15,14,11,11,14,13,14,11,16,17,19,24,26,23,22,14,12,17,22,18,17,15,19,17,14,13,23,22,11,10,16,19,20,26,25,15,18,17,15,13,15,16,24,16,27,17,13,14,15,10,11,14,15,17,18,18,10,9,10,9,8,15,9,8,12,9,7,10,9,8,9,5,3,1,0,0,1,0,0,0,0
2022-04-10 12:00:00,1,2,3,0,3,6,6,10,10,13,19,18,22,24,23,25,28,28,29,21,22,20,21,19,20,10,21,19,20,20,20,20,21,23,22,26,21,18,22,20,23,21,19,20,18,19,17,13,13,14,13,17,20,22,23,19,15,18,16,18,18,18,23,24,26,19,18,23,22,23,18,25,22,20,18,19,15,23,24,23,17,14,17,16,16,13,10,6,5,3,3,2,1,0,2,1,0,0,0,0
2022-04-10 13:00:00,0,1,1,2,3,4,5,8,11,14,15,20,21,29,28,29,30,31,25,18,23,17,26,22,21,20,17,21,16,15,20,19,21,21,24,31,30,37,39,40,42,28,27,27,29,30,21,17,16,18,20,15,17,19,18,20,23,22,21,22,22,22,24,26,27,25,23,24,22,21,23,28,25,22,18,18,15,15,18,15,16,21,23,23,22,22,21,19,15,9,6,8,7,3,1,2,0,0,0,0
2022-04-10 14:00:00,0,4,5,6,4,5,3,6,10,11,17,18,19,28,27,28,34,33,21,18,19,17,16,17,16,8,17,27,29,29,24,31,28,30,26,29,33,37,37,39,43,38,38,30,27,27,24,25,24,21,21,18,20,16,21,18,22,22,20,20,15,22,27,26,22,23,29,27,24,22,23,22,23,23,20,19,22,24,28,20,22,21,22,20,20,17,14,12,11,8,3,6,3,1,1,2,0,0,0,0
2022-04-10 15:00:00,0,2,2,3,4,5,5,8,11,15,16,17,20,20,18,19,26,23,16,16,11,18,17,19,20,19,21,35,31,24,25,24,26,25,30,35,33,32,24,22,17,20,22,22,21,22,20,17,18,23,22,20,24,21,24,23,19,11,14,12,13,17,18,25,23,21,24,27,24,29,30,28,27,21,22,22,24,23,25,24,29,42,40,41,40,37,29,27,23,18,14,8,6,7,5,2,3,2,0,0
2022-04-10 16:00:00,0,0,0,1,2,7,5,9,5,11,15,19,21,26,24,24,24,22,17,17,11,10,10,10,13,15,17,22,23,21,22,21,21,20,22,21,26,24,25,24,19,20,17,19,29,26,23,22,16,22,25,23,29,31,30,30,34,33,31,23,21,21,24,22,26,24,34,30,29,26,25,31,29,29,27,27,25,24,26,24,29,29,28,26,21,24,25,21,20,18,15,6,9,1,3,1,0,0,0,0
2022-04-10 17:00:00,2,4,2,3,4,3,5,6,8,9,11,14,15,18,19,17,19,21,19,28,26,14,21,22,29,30,30,33,28,26,27,21,26,25,27,27,25,25,22,22,22,21,21,20,28,26,25,21,20,18,21,19,20,23,23,21,26,30,37,35,35,33,31,30,28,22,33,34,27,28,27,25,26,22,20,16,20,27,35,34,41,34,32,32,35,29,24,20,18,15,12,8,5,6,5,4,1,0,0,0
2022-04-10 18:00:00,0,1,0,0,5,1,4,7,8,6,6,8,9,10,9,12,8,12,11,19,18,16,15,12,15,16,20,26,21,19,23,22,23,21,23,26,27,27,27,25,22,23,25,21,18,15,12,9,9,8,9,8,24,11,12,24,18,21,21,20,19,16,15,19,18,17,25,26,19,22,18,17,17,19,19,18,16,18,19,17,23,26,24,25,23,23,18,18,17,15,6,5,4,3,2,1,1,1,0,0
2022-04-10 19:00:00,0,1,0,0,0,4,1,5,4,5,3,9,12,20,7,16,17,15,17,20,23,18,16,17,13,14,16,18,19,14,13,11,14,14,17,28,30,30,22,18,16,9,21,20,21,15,13,9,7,5,11,10,9,12,12,11,12,10,8,12,8,18,25,23,21,16,22,23,22,20,22,20,21,20,22,21,21,20,24,11,24,26,24,26,23,22,17,11,13,11,15,13,10,7,4,1,0,0,0,0
2022-04-10 20:00:00,0,0,0,0,1,1,3,1,0,3,6,7,10,11,13,16,5,14,12,16,17,16,18,16,18,16,20,26,25,22,19,20,22,22,23,29,29,31,30,16,19,18,19,15,17,16,15,9,17,14,19,20,22,20,21,19,21,9,20,11,20,16,11,21,20,18,27,29,19,18,16,15,12,10,11,12,10,12,14,13,27,33,35,34,20,20,18,15,12,9,8,8,6,3,1,1,0,0,0,0
2022-04-10 21:00:00,0,1,0,0,2,2,3,3,5,4,4,6,8,8,9,10,11,12,11,15,13,12,12,10,10,12,15,17,15,12,13,14,19,17,26,32,34,31,24,18,17,14,17,17,25,23,21,11,11,11,12,7,18,19,18,16,17,14,18,17,17,16,15,15,8,18,25,26,17,15,16,15,9,15,15,13,14,13,20,20,30,31,34,33,29,27,22,19,17,15,10,13,9,5,6,2,0,0,0,0
2022-04-10 22:00:00,0,0,0,0,0,1,2,2,0,4,5,1,3,4,3,4,3,4,10,9,8,7,14,13,7,14,16,18,17,19,17,16,6,14,13,17,19,18,17,14,13,14,16,14,13,11,10,8,6,4,7,7,0,7,8,6,9,11,6,7,11,9,9,9,8,12,13,15,14,14,11,14,12,13,11,12,11,13,14,13,25,30,27,26,28,30,24,21,19,16,14,11,9,9,5,8,4,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,5,0,4,5,4,5,12,12,6,7,12,7,6,6,7,5,7,4,6,4,7,5,5,6,5,5,4,2,6,7,10,9,2,8,5,8,7,6,10,9,5,7,7,10,8,6,6,6,5,7,9,8,20,16,17,13,18,19,15,10,7,6,4,4,3,2,3,1,0,2,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,2,0,3,2,4,3,2,2,5,4,7,9,9,8,9,8,11,12,17,10,17,18,19,19,10,20,19,20,19,18,0,17,18,0,15,12,10,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,0,1,2,2,3,1,3,4,4,7,5,6,7,10,9,6,7,6,6,5,5,7,5,6,7,7,6,7,9,8,6,8,7,5,7,9,14,13,14,14,19,28,27,26,14,10,13,15,16,17,8,19,6,22,20,19,17,19,20,21,19,14,13,12,8,7,8,7,11,6,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,1,1,2,4,3,6,7,10,9,10,13,10,8,10,11,11,12,9,10,7,9,6,8,6,9,8,5,5,7,7,9,6,6,8,9,8,8,9,5,8,10,8,10,9,8,5,3,6,9,10,10,11,13,13,11,6,10,9,8,14,15,15,12,11,10,9,6,7,8,10,13,13,9,7,7,7,8,7,13,12,10,11,9,9,6,7,0,3,4,2,2,1,0,0,0,0,0,0
2022-04-11 07:00:00,2,3,2,4,6,9,13,13,12,16,32,41,48,46,42,42,40,29,26,16,18,14,16,12,16,15,21,20,15,13,20,23,24,24,21,22,25,24,19,20,20,20,15,19,22,22,14,12,8,13,18,16,18,18,19,19,14,14,12,11,14,24,29,29,25,21,14,14,11,14,9,29,47,31,22,7,7,6,9,9,11,21,23,19,20,25,19,19,9,19,18,6,6,5,5,1,0,0,0,0
2022-04-11 08:00:00,3,7,8,6,3,8,9,10,12,15,23,31,38,37,33,32,35,34,34,30,25,26,24,23,23,23,27,39,33,29,21,24,32,29,27,34,31,26,33,38,42,39,38,26,29,26,18,14,9,14,18,20,19,21,24,21,20,27,23,15,17,32,41,39,31,25,20,19,16,20,16,49,56,47,32,9,9,9,9,11,24,33,43,46,46,48,41,35,12,34,33,34,14,31,28,3,1,0,0,0
2022-04-11 09:00:00,0,4,2,2,4,5,6,7,8,10,14,19,22,25,25,26,22,20,24,19,18,16,20,22,24,20,19,19,16,16,18,20,26,21,18,18,17,16,15,17,17,16,15,11,9,8,6,5,4,5,17,20,22,21,27,28,25,27,27,26,28,34,35,37,32,28,16,11,12,13,14,37,51,39,23,8,8,7,10,12,17,13,12,12,14,11,8,7,4,6,3,5,3,1,2,1,0,0,0,0
2022-04-11 10:00:00,1,2,4,2,4,4,8,9,10,13,21,22,28,32,29,30,28,24,19,14,14,14,12,13,12,14,14,13,11,12,15,14,23,14,16,15,17,15,17,19,16,15,13,8,8,7,4,3,6,7,12,14,13,13,13,12,16,16,11,18,16,21,21,24,21,17,16,18,14,11,14,13,11,11,7,7,6,8,7,7,11,11,12,10,15,14,9,7,5,4,2,2,2,2,1,0,0,1,0,0
2022-04-11 11:00:00,0,1,1,0,4,5,6,8,4,5,9,12,14,17,15,18,17,16,13,10,8,6,8,9,11,12,12,13,10,9,13,10,13,13,12,13,14,12,14,13,10,12,11,10,12,11,11,10,8,11,15,16,18,19,18,17,17,16,13,8,12,17,15,15,13,12,11,11,10,8,10,14,12,8,9,10,7,9,11,10,14,13,14,16,15,13,7,5,4,3,2,1,1,1,3,1,3,0,0,0
2022-04-11 12:00:00,2,1,1,0,2,3,4,5,6,7,10,13,16,22,21,18,20,16,16,12,12,9,8,8,9,8,9,12,10,10,12,9,14,17,15,16,14,16,15,15,15,13,14,13,14,16,15,11,12,8,11,9,12,9,15,13,17,17,20,17,20,16,17,16,13,10,10,11,10,12,13,12,12,13,12,9,8,9,8,8,10,11,12,12,12,11,8,8,7,7,6,5,3,2,0,1,0,0,0,0
2022-04-11 13:00:00,1,2,4,5,1,4,7,4,8,7,9,11,13,13,13,13,14,17,15,11,13,11,10,9,11,12,13,13,13,13,16,16,17,17,20,22,25,26,23,20,20,19,14,12,12,12,11,7,8,7,6,7,10,10,11,11,16,17,14,18,16,19,20,15,14,15,13,15,15,18,14,18,18,18,16,14,12,14,14,14,9,11,13,15,14,14,11,10,11,7,5,3,2,1,2,1,0,0,0,0
2022-04-11 14:00:00,1,3,0,2,3,4,4,8,5,8,9,10,13,13,13,14,15,12,13,10,11,10,10,9,4,10,11,17,16,15,16,18,20,11,17,22,24,24,23,21,20,19,20,19,15,14,12,11,9,7,10,11,13,12,15,17,15,13,14,16,15,13,17,20,19,17,13,15,14,15,13,14,14,13,14,13,12,13,13,11,12,12,14,13,14,17,15,13,9,7,5,6,7,6,5,4,1,0,0,0
2022-04-11 15:00:00,2,3,0,0,45,44,46,45,44,46,47,7,8,26,26,24,21,20,17,19,18,11,11,11,13,16,16,15,16,17,17,18,25,26,25,28,27,28,25,22,23,20,19,15,14,16,12,10,9,6,13,14,16,16,15,17,15,14,15,13,14,11,14,21,19,21,23,26,22,23,22,22,20,22,20,17,16,17,16,15,18,23,24,35,33,28,21,19,18,11,8,10,6,4,3,5,4,3,2,0
2022-04-11 16:00:00,2,3,1,3,24,25,27,28,30,44,45,37,47,52,46,45,43,39,32,17,15,14,13,14,16,18,19,21,22,23,24,28,27,25,29,33,25,23,19,15,18,17,21,16,17,17,16,13,7,6,7,9,10,13,12,19,25,27,28,26,25,20,19,22,19,18,24,24,23,25,27,20,27,27,28,22,22,20,24,21,25,24,22,21,22,26,24,17,13,11,8,9,8,3,9,8,6,4,3,0
2022-04-11 17:00:00,1,3,3,4,8,6,10,10,12,15,16,15,18,26,26,25,21,18,17,13,15,14,16,14,17,23,37,43,32,26,27,27,26,27,30,34,38,35,32,32,30,28,28,23,29,26,22,14,14,9,10,16,23,23,25,33,34,38,35,34,30,22,19,17,16,15,19,20,16,17,18,25,27,18,19,28,27,23,22,19,28,25,22,25,22,28,26,22,13,8,9,9,7,4,3,5,1,4,3,0
2022-04-11 18:00:00,1,2,1,3,10,10,13,16,16,16,20,19,24,38,39,39,37,33,31,20,16,18,16,17,22,29,47,57,33,29,33,34,32,31,38,47,43,47,36,22,22,27,24,19,27,21,21,15,12,10,16,19,32,38,40,37,23,22,20,23,19,18,18,26,27,27,32,47,25,26,29,30,30,26,28,28,28,27,29,24,39,33,31,30,31,40,37,29,24,19,15,12,10,7,3,7,2,6,0,0
2022-04-11 19:00:00,1,1,0,0,4,3,4,4,4,6,7,7,10,13,14,15,15,26,23,14,16,13,15,7,13,20,27,25,15,14,15,25,21,21,26,35,39,36,33,22,21,15,22,20,22,17,16,13,12,9,7,9,11,14,15,17,20,22,25,28,26,21,16,18,19,16,24,37,18,22,22,24,25,21,20,28,24,27,27,27,38,33,36,30,28,30,27,20,18,11,12,10,7,5,6,5,0,2,1,0
2022-04-11 20:00:00,2,0,0,0,2,3,2,4,7,5,8,10,10,14,15,15,13,11,9,10,10,6,12,11,11,8,16,21,16,15,18,15,21,23,31,35,34,39,33,23,22,21,19,17,18,16,15,12,12,6,6,8,9,12,9,11,12,14,15,16,15,16,16,16,15,16,17,20,18,16,15,16,15,14,14,14,13,12,14,12,24,27,30,27,26,26,23,22,18,12,7,6,5,4,3,2,0,0,1,0
2022-04-11 21:00:00,1,1,0,0,3,4,5,5,6,4,5,5,5,9,6,7,7,6,8,7,7,8,9,8,7,10,14,21,18,14,17,15,18,20,24,26,27,25,22,14,14,11,15,14,13,13,13,6,5,5,8,9,12,11,9,4,14,11,12,11,9,9,10,11,12,12,18,22,13,12,15,16,16,14,13,14,12,14,13,11,20,19,20,18,17,20,19,14,11,7,5,5,4,3,1,2,0,0,0,0
2022-04-11 22:00:00,0,0,0,0,0,0,3,2,3,4,5,4,6,6,6,6,4,6,5,10,11,10,10,12,13,10,17,20,15,16,16,18,18,18,23,24,26,31,24,20,18,16,16,14,14,14,11,9,7,6,6,7,5,10,12,13,15,7,14,12,6,10,11,10,12,14,17,21,16,15,14,16,15,15,16,14,14,16,13,11,24,25,29,28,30,28,21,19,14,10,8,7,5,3,2,1,0,0,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,0,8,10,15,11,9,9,5,11,12,12,18,17,19,17,12,14,13,16,14,17,14,15,8,11,8,9,10,5,12,9,11,11,15,10,11,9,13,11,11,10,10,12,13,13,11,9,8,8,7,9,8,5,8,9,7,16,17,17,16,14,17,16,13,9,6,5,4,4,1,0,3,1,2,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,0,0,2,2,3,2,0,1,4,5,6,7,8,4,10,7,9,9,15,6,7,17,18,18,9,16,13,18,16,14,0,13,11,14,12,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,0,0,0,1,1,2,2,3,4,6,6,5,3,6,8,7,1,9,10,7,9,3,3,8,7,6,5,7,7,8,8,9,4,8,7,6,10,15,13,11,14,17,34,32,27,18,15,19,21,20,21,13,23,7,24,24,22,10,11,25,28,24,20,18,19,14,12,12,11,0,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,1,0,0,2,3,5,3,7,4,10,12,13,17,15,16,16,9,17,11,12,10,7,8,8,9,7,10,9,7,5,6,7,6,6,6,7,8,9,8,4,5,6,6,9,8,6,5,2,4,6,6,6,7,10,9,7,5,6,6,9,17,19,17,14,14,13,12,9,5,8,8,10,10,8,6,6,3,7,6,9,10,8,9,10,10,8,0,3,0,7,5,2,3,2,1,0,0,0,0
2022-04-12 07:00:00,3,7,2,4,8,9,13,16,13,18,32,36,37,38,35,29,36,34,33,17,14,9,12,17,17,16,20,20,11,11,17,19,19,19,15,15,16,15,16,17,18,19,18,15,16,12,11,8,5,11,15,16,18,19,20,19,17,14,13,15,16,27,31,30,25,21,17,17,15,17,18,24,27,24,22,3,4,4,7,8,12,19,24,23,21,21,20,17,12,11,10,6,4,5,2,2,0,1,0,0
2022-04-12 08:00:00,6,13,14,13,7,9,14,19,17,19,34,41,46,48,46,46,45,45,43,24,24,26,26,24,25,24,28,33,29,27,22,22,38,25,19,27,26,27,31,34,32,29,29,23,26,23,16,15,11,14,26,29,22,23,25,21,17,19,17,18,14,29,38,44,35,28,22,16,15,23,17,51,59,50,34,14,13,13,14,16,29,32,34,40,41,48,42,39,38,35,35,37,36,32,28,2,0,1,0,0
2022-04-12 09:00:00,1,3,4,5,5,8,9,6,11,16,20,22,26,25,21,19,22,19,29,23,24,24,27,28,27,22,23,22,17,14,13,22,43,28,14,15,17,17,21,16,17,18,18,16,13,13,9,9,5,8,12,12,31,32,31,31,27,28,29,26,25,36,46,47,38,32,24,19,12,13,14,18,34,28,22,7,6,6,7,8,7,7,8,10,12,11,8,7,3,4,5,2,5,4,3,1,0,0,0,0
2022-04-12 10:00:00,1,2,3,1,4,6,3,3,5,10,19,23,25,29,28,32,32,24,24,13,13,10,11,9,12,11,11,14,11,21,23,25,27,23,24,25,26,26,27,30,28,15,15,13,10,11,10,8,10,15,19,16,21,21,17,14,12,13,12,10,14,19,21,24,20,18,13,9,7,9,8,10,12,11,10,10,10,8,8,8,9,10,12,13,9,9,7,6,7,6,5,5,4,2,1,1,0,0,0,0
2022-04-12 11:00:00,1,2,0,2,6,3,7,8,7,8,14,18,19,21,21,11,21,21,19,9,7,7,9,11,13,11,12,13,13,13,17,16,18,16,17,18,16,15,19,18,14,17,19,18,12,18,16,15,9,8,6,8,14,15,21,19,22,18,16,17,16,17,22,21,16,17,13,10,9,9,11,13,15,14,10,12,10,11,11,7,7,7,8,9,10,10,8,6,7,3,2,2,2,1,1,0,0,0,0,0
2022-04-12 12:00:00,0,1,2,3,5,7,8,8,9,12,14,16,18,18,21,20,19,12,15,12,14,12,9,10,10,9,12,12,11,10,11,10,13,15,13,18,19,17,21,19,21,13,19,16,12,20,9,9,9,6,12,10,10,17,19,13,21,21,15,11,11,12,15,15,15,13,12,15,13,12,9,11,12,10,9,8,6,10,13,12,15,14,11,11,11,10,10,8,9,8,7,5,2,3,2,2,1,0,0,0
