Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.복정지구,4_명문가든,5_한국폴리텍대학,6_민속마을닭죽촌,7_양지근린공원,8_남한산성입구,9_을지대학교.생활관,10_을지대학교,11_은행시장.남한산성시장,12_상원초등학교,13_남한산성입구역.법원검찰청,14_금광시장,15_단대동행정복지센터.성남만남지역자활센터,16_단대오거리역.세이브존,17_성남우체국,18_신흥역.종합시장,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_삼일자동차학원.강남자동차검사소,32_광연자동차학원앞,33_세곡동,34_은곡마을.LH이편한세상,35_은곡마을진입로,36_세곡푸르지오,37_헌인마을.서울농업기술센터,38_헌인릉.강남서초과학화예비군훈련장,39_서울특별시어린이병원.강동송파과학화예비군훈련장,40_안골마을,41_서초포레스타입구,42_탑성마을,43_염곡마을.서초50플러스센터,44_코트라,45_양재2동주민센터.양재꽃시장,46_언남고교,47_교육개발원입구,48_양재역.서초문화예술회관,49_뱅뱅사거리,50_래미안아파트.파이낸셜뉴스(중),51_신분당선강남역,52_지하철2호선강남역,53_논현역,54_논현사거리.논현역5번출구,55_반포역,56_고속터미널,57_신반포역.세화여중고,58_구반포역.세화고등학교,59_동작역.국립현충원,60_흑석동한강현대아파트,61_비계,62_흑석동명수대현대아파트,63_흑석역.흑석동빗물펌프장,64_중앙대학교,65_중앙대학교,66_흑석역.명수대현대아파트,67_비계,68_흑석동한강현대아파트,69_동작역.국립현충원,70_구반포역.세화고등학교,71_신반포역.세화여중고,72_고속터미널,73_반포역,74_논현사거리.논현역4번출구,75_논현역,76_지하철2호선강남역,77_신분당선강남역,78_래미안아파트.파이낸셜뉴스(중),79_뱅뱅사거리,80_양재역.서초문화예술회관,81_교육개발원입구,82_시민의숲,83_AT센터.양재꽃시장,84_하나로마트.코트라,85_염곡마을.서초50플러스센터,86_탑성마을,87_서초포레스타입구,88_안골마을,89_서울특별시어린이병원.강동송파과학화예비군훈련장,90_헌인릉.강남서초과학화예비군훈련장,91_헌인농장,92_헌인마을.서울농업기술센터,93_세곡푸르지오,94_강남신동아파밀리에1단지,95_은곡마을.강남신동아파밀리에,96_대왕초등학교,97_광연자동차학원앞,98_삼일자동차학원.강남자동차검사소,99_장지동,100_복정동주민센터,101_동서울대학교,102_복정파출소.복정캠퍼스맛집거리,103_복우물.웃말입구,104_가천대역.가천대학교,105_수진리고개.태평고개,106_통계청.태평역,107_중앙시장.농협,108_성남시여성비전센터.삼성생명.한국사회적기업진흥원,109_성남시의료원.신흥1동행정복지센터,110_신흥역.종합시장,111_성남우체국,112_단대오거리역.(구)종점,113_단대동행정복지센터.성남만남지역자활센터,114_금광시장,115_남한산성입구역.법원검찰청,116_상원초교.성남중앙병원,117_은행시장.남한산성시장,118_을지대학교,119_을지대학교.생활관,120_남한산성입구.양지파출소,121_민속마을.선경아파트,122_한국폴리텍대학,123_명문가든,124_남위례역.성남여성인력개발센터,125_복정고등학교.복정지구,126_복정역환승센터2번승강장
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,2,3,2,3,5,0,11,16,14,19,24,34,10,37,37,18,20,35,36,41,41,46,48,0,0,0,0,0,49,46,0,45,44,0,0,43,0,42,0,0,41,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,1,2,0,2,2,0,2,7,6,12,12,8,7,9,10,9,12,14,14,17,15,22,23,15,23,13,12,24,17,11,10,23,22,21,8,16,16,15,17,18,0,16,15,30,27,21,18,16,12,8,4,2,3,4,5,5,0,0,3,2,0,0,5,0,0,7,6,5,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,2,3,3,0,2,1,0,5,7,8,10,11,7,8,10,18,12,19,24,25,23,21,25,26,23,28,18,24,29,31,34,16,33,32,23,24,22,15,23,21,24,22,23,21,13,12,13,10,9,5,8,7,6,5,5,3,3,2,0,3,3,2,1,9,0,10,7,6,0,5,5,8,8,8,9,8,10,11,13,12,12,13,17,13,12,0,11,3,10,9,8,0,7,6,7,7,0,0,3,4,6,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,5,4,5,5,4,3,0,5,9,10,18,18,10,8,10,18,21,23,23,22,24,23,27,30,31,32,29,32,31,32,34,32,30,27,26,31,29,26,25,27,29,28,24,21,18,18,14,15,13,10,12,14,11,13,13,17,12,9,8,9,9,3,8,10,11,15,23,23,21,24,25,14,21,21,23,24,24,24,25,31,29,29,29,17,10,16,14,12,11,9,1,10,9,9,14,10,10,9,7,7,8,9,9,8,8,9,9,11,10,8,6,6,5,4,11,9,10,8,8,9,10,11,3,2,1,0
2022-03-07 08:00:00,5,8,11,12,10,7,4,11,18,12,27,31,23,25,28,34,32,31,32,34,31,25,27,28,34,33,33,31,32,36,37,36,35,37,35,38,36,34,32,27,27,28,29,27,23,19,20,23,18,16,22,24,24,11,11,13,12,9,13,11,10,11,9,13,14,19,23,28,27,23,21,26,31,39,41,42,38,28,27,42,37,33,42,23,21,20,22,16,15,14,14,11,15,14,19,20,19,12,20,17,15,18,18,10,12,21,18,19,19,14,11,10,11,12,21,21,18,14,11,11,11,12,9,4,2,0
2022-03-07 09:00:00,1,2,4,0,0,3,4,7,9,12,16,15,14,15,15,16,17,17,18,18,21,19,18,17,28,28,28,21,22,22,17,20,19,19,18,16,21,20,16,25,26,17,17,24,22,22,24,21,20,19,28,26,23,17,16,13,12,5,0,0,11,9,8,12,13,15,20,20,19,17,19,20,22,23,26,20,16,15,19,17,15,13,14,13,10,3,12,13,12,10,8,11,12,11,14,13,11,9,21,15,11,15,14,15,13,16,16,16,14,14,11,12,12,11,14,13,14,13,12,11,11,10,6,4,3,0
2022-03-07 10:00:00,3,5,6,0,0,7,0,5,8,6,10,13,12,11,12,14,15,12,11,13,12,11,11,12,17,18,15,12,13,14,9,15,14,15,7,16,3,16,17,18,22,0,11,19,16,13,15,13,13,14,12,14,15,12,9,7,6,6,7,0,7,5,5,6,7,8,9,8,7,7,8,9,8,10,10,11,7,6,6,8,9,9,10,9,7,6,8,7,8,9,7,10,6,9,9,11,0,9,9,8,14,14,11,13,14,9,13,14,12,13,13,14,12,9,11,10,11,10,9,6,4,3,6,4,3,0
2022-03-07 11:00:00,2,3,4,2,1,3,0,6,9,10,10,16,9,11,12,11,13,15,20,21,19,14,14,12,15,13,12,12,10,14,14,9,15,16,0,13,14,8,15,16,17,8,18,21,17,18,21,17,11,15,15,15,13,11,11,8,9,9,8,7,8,9,7,9,6,7,9,3,10,2,9,12,11,11,11,11,10,12,12,14,11,9,9,10,9,7,7,8,6,0,0,0,7,7,6,8,4,6,7,7,6,5,7,8,7,8,9,10,9,8,10,11,8,7,17,17,13,6,3,6,5,6,3,2,2,0
2022-03-07 12:00:00,2,3,5,6,5,4,0,3,4,5,8,9,15,10,13,16,17,20,17,17,12,15,14,14,26,11,17,12,9,9,7,6,8,10,12,9,7,10,8,9,8,10,11,15,12,14,13,10,11,10,14,14,12,11,12,11,9,10,14,6,6,13,6,9,10,8,10,9,9,8,7,9,9,10,11,10,10,9,11,13,12,8,13,12,13,10,11,9,7,10,0,5,12,11,11,7,12,12,12,8,12,6,9,7,7,10,8,7,8,7,8,8,7,6,11,10,10,7,5,8,3,2,4,2,1,0
2022-03-07 13:00:00,3,3,4,1,1,3,0,4,8,10,12,16,16,9,15,21,20,19,18,16,14,12,11,9,16,15,14,13,10,9,7,8,12,11,10,11,5,1,13,11,13,0,13,12,13,10,12,13,16,15,17,18,16,11,10,8,8,10,9,9,10,7,6,11,14,15,15,15,10,9,10,10,13,9,12,11,9,9,11,11,13,12,12,12,11,11,11,12,0,11,0,13,14,13,11,0,0,8,13,12,10,11,10,6,8,9,10,12,15,18,16,15,15,12,14,11,12,7,6,5,7,0,3,1,0,0
2022-03-07 14:00:00,3,3,6,3,5,6,0,8,9,0,14,15,12,13,16,18,17,18,16,13,11,7,7,14,20,18,16,14,13,13,14,12,11,9,9,8,10,0,11,11,10,0,12,14,13,13,10,14,13,12,14,19,17,15,9,8,7,8,8,7,9,7,6,10,13,9,14,8,2,10,4,14,16,15,16,15,14,13,12,14,10,11,13,12,4,4,11,10,12,12,11,0,10,11,15,13,12,13,12,14,17,12,12,11,14,15,17,17,18,16,17,11,11,12,13,12,11,7,2,2,2,3,0,2,0,0
2022-03-07 15:00:00,4,26,7,27,12,0,0,15,24,25,19,19,22,22,23,21,20,22,18,17,16,15,14,13,12,13,12,19,12,12,12,8,19,20,22,7,16,0,10,15,9,5,8,17,14,15,17,18,18,18,19,24,24,18,11,9,10,7,8,7,12,7,5,19,7,17,19,12,18,17,15,12,14,16,13,15,17,18,20,17,17,16,21,23,22,21,23,21,24,26,27,27,26,23,25,21,24,24,20,20,28,29,26,23,24,16,18,19,22,17,17,20,21,19,19,14,8,2,6,4,6,4,5,1,3,0
2022-03-07 16:00:00,2,13,15,15,26,0,24,20,22,21,29,25,20,18,21,21,20,23,17,17,12,10,9,10,12,12,7,15,13,12,13,14,12,10,11,23,12,23,15,22,13,0,27,33,27,30,26,20,20,21,19,23,23,22,12,13,14,12,9,0,10,10,6,12,13,12,12,8,14,18,21,19,19,19,20,17,16,14,16,15,17,16,18,23,24,23,25,26,27,24,26,25,26,27,23,29,20,28,30,28,28,27,25,31,31,31,28,27,35,30,28,29,28,28,29,22,10,7,3,5,4,3,3,4,0,0
2022-03-07 17:00:00,6,10,11,11,9,7,0,10,14,13,12,18,18,19,22,24,25,26,22,15,11,8,8,8,20,17,16,13,13,13,12,13,11,11,8,10,10,9,11,22,23,0,22,41,35,38,39,26,25,27,26,23,23,22,20,22,23,22,23,21,18,15,9,12,11,14,12,10,11,14,13,17,18,21,20,16,18,18,18,21,23,25,26,26,25,26,25,27,29,30,32,33,32,28,30,31,28,31,28,28,34,33,31,24,20,25,22,26,26,23,19,22,20,17,25,22,17,8,6,4,6,3,5,3,5,0
2022-03-07 18:00:00,3,5,12,13,12,10,0,12,18,19,24,26,25,26,28,31,28,30,24,23,18,13,14,13,16,14,15,16,16,16,18,17,16,23,26,13,7,25,12,22,23,14,22,49,44,47,50,26,32,32,35,40,39,33,28,23,22,21,20,19,18,16,8,23,8,22,21,0,10,20,12,14,19,21,29,27,27,27,29,26,26,27,34,40,41,39,40,41,42,23,43,46,44,43,43,45,16,45,35,30,29,29,30,35,36,39,36,33,23,20,19,18,21,17,43,31,21,17,11,8,7,6,3,3,4,0
2022-03-07 19:00:00,7,8,10,11,3,10,9,7,6,7,7,11,9,8,8,8,9,8,9,10,12,8,7,7,14,10,9,8,10,12,14,0,12,7,7,7,7,9,10,14,14,15,9,20,24,26,25,18,17,18,15,21,18,21,14,19,21,20,20,18,16,15,9,6,10,9,7,3,6,7,6,10,10,11,12,11,16,24,27,34,34,33,31,32,29,26,22,17,24,25,11,26,25,16,26,26,0,23,25,28,24,19,23,21,21,26,25,22,21,18,16,16,15,14,24,23,16,9,5,3,0,3,3,3,2,0
2022-03-07 20:00:00,3,4,6,7,7,7,0,3,7,7,8,11,9,6,5,10,11,8,13,15,16,8,7,5,11,9,8,7,6,7,7,9,7,9,4,6,0,6,8,11,8,10,9,12,13,15,15,10,11,12,15,17,12,12,10,11,10,12,9,10,9,4,6,5,5,6,4,0,5,3,6,10,12,11,13,17,13,13,11,18,20,23,28,29,11,28,27,26,16,8,17,17,22,20,20,22,0,11,19,18,13,10,16,14,10,22,19,17,19,16,5,13,12,11,10,10,10,12,8,9,5,0,3,1,0,0
2022-03-07 21:00:00,2,3,5,6,3,5,0,4,5,8,6,8,9,4,8,10,9,9,9,6,6,6,4,6,8,6,7,5,3,5,2,6,8,8,9,8,0,8,0,7,8,9,7,9,13,9,12,10,6,14,15,16,13,10,12,12,16,17,13,13,16,15,6,5,7,8,0,0,0,9,9,9,10,11,10,12,11,11,9,12,13,15,17,19,0,9,15,15,16,0,0,0,15,13,13,14,11,0,10,10,10,8,6,9,8,11,11,10,11,11,11,12,11,12,17,11,15,14,5,3,1,1,0,2,1,0
2022-03-07 22:00:00,1,4,6,4,0,4,0,3,7,4,5,6,5,4,5,6,4,5,4,5,4,5,0,4,7,3,0,4,5,5,2,0,2,4,2,3,0,0,2,3,5,0,4,6,8,7,7,7,7,6,21,28,27,20,17,20,17,16,17,16,14,13,11,7,11,2,12,0,1,10,9,7,9,11,12,14,15,13,11,14,14,17,22,25,14,19,20,14,0,13,0,0,14,20,19,21,0,0,19,18,15,14,13,14,11,12,8,8,12,10,9,10,8,6,8,5,5,4,3,1,0,0,2,4,0,0
2022-03-07 23:00:00,2,0,4,0,0,0,1,0,1,2,3,4,5,0,2,4,5,6,5,6,8,7,3,3,6,2,0,3,0,3,0,0,0,3,2,4,0,0,0,3,1,2,0,3,6,0,5,7,6,5,7,10,9,11,8,7,7,7,0,5,4,0,6,6,5,10,8,3,0,2,6,13,12,11,11,11,10,10,11,14,13,12,12,9,0,10,11,12,4,0,0,0,9,11,11,10,0,9,11,10,10,11,10,7,7,17,16,17,12,12,11,13,12,10,19,15,9,7,4,1,3,0,2,1,2,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,5,6,6,5,4,5,0,10,14,4,16,21,29,15,31,33,34,29,30,32,35,38,44,46,24,46,23,0,0,47,44,0,43,44,0,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,1,0,1,2,2,4,8,9,11,12,10,6,14,15,14,12,14,15,16,16,17,17,20,21,12,15,13,19,13,0,16,15,14,14,22,41,40,13,23,39,37,31,30,24,23,22,17,13,7,8,7,2,5,4,2,0,3,0,3,2,2,4,0,0,5,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,1,1,0,4,3,0,2,6,6,10,9,9,10,10,13,11,13,19,20,22,22,24,24,22,24,17,21,25,27,20,16,26,25,14,26,18,15,15,14,16,17,18,14,11,10,9,7,5,8,4,5,7,4,6,4,4,0,0,0,5,0,3,7,1,5,7,9,10,11,10,7,9,8,8,10,10,10,12,20,13,14,14,10,6,0,10,6,8,6,0,6,7,5,11,9,0,0,6,5,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,4,9,3,0,2,2,0,7,10,12,23,16,12,13,15,14,14,15,19,25,22,22,23,25,27,28,29,29,29,29,30,26,27,26,24,25,24,22,21,28,31,25,30,20,17,19,17,15,12,12,11,13,12,9,9,6,5,3,3,1,1,0,3,14,0,21,22,7,12,21,23,18,20,23,27,31,30,32,32,47,46,41,45,21,21,20,21,20,18,16,15,14,13,15,20,11,0,9,9,10,9,3,8,8,9,12,11,9,10,9,3,4,4,5,4,5,7,6,7,11,6,8,8,4,3,0
2022-03-08 08:00:00,7,8,12,13,11,6,0,8,15,17,26,33,26,19,25,28,30,29,29,27,28,23,27,30,43,43,39,26,27,35,34,35,35,36,37,38,34,32,29,29,31,31,29,24,26,23,18,15,17,14,16,19,18,12,12,11,12,13,14,2,10,13,7,12,8,17,24,26,18,21,22,18,29,32,35,36,26,24,24,35,31,28,34,18,15,12,15,14,14,8,17,12,10,17,24,24,21,10,18,17,21,29,25,13,10,16,18,19,21,19,17,17,17,17,23,21,16,14,16,18,17,16,14,7,4,0
2022-03-08 09:00:00,1,2,0,0,3,0,0,4,5,4,9,11,8,6,8,10,12,14,18,16,16,17,14,19,29,29,27,20,20,21,19,18,17,21,22,17,21,17,21,22,23,7,23,21,20,18,18,20,19,15,18,19,20,15,15,10,7,7,0,2,7,5,6,12,10,13,15,16,15,17,18,17,20,17,23,30,21,15,22,32,27,24,24,20,17,15,14,14,8,12,2,6,5,7,7,10,8,11,17,13,6,8,9,11,12,11,10,11,9,10,8,9,10,5,17,14,13,9,11,13,15,6,11,6,3,0
2022-03-08 10:00:00,0,1,1,0,1,0,0,4,6,7,9,14,18,18,19,18,18,20,16,14,15,15,16,17,21,22,21,16,14,14,12,11,11,12,11,12,10,10,12,14,14,14,16,13,12,11,10,12,13,11,12,11,9,11,9,7,8,1,5,0,7,4,5,8,7,9,10,0,7,10,9,6,8,13,14,14,14,11,9,11,11,10,9,11,10,9,9,8,7,0,0,8,7,6,12,13,8,11,9,8,7,0,6,7,4,9,12,10,12,14,15,15,13,12,12,11,9,7,6,8,2,9,5,2,3,0
2022-03-08 11:00:00,2,2,3,4,6,2,0,5,7,11,11,17,18,9,17,15,13,14,13,16,12,12,8,11,12,13,12,12,14,14,13,3,12,13,13,13,10,16,14,18,20,19,11,16,15,18,18,14,16,14,13,17,18,10,11,12,14,15,16,9,15,14,7,9,7,10,11,10,13,11,12,8,8,7,7,9,8,9,12,14,0,12,13,16,15,14,14,14,15,0,5,0,8,12,11,10,7,9,15,14,11,7,10,9,7,10,10,8,12,16,15,16,10,15,18,19,14,9,5,4,2,3,1,2,1,0
2022-03-08 12:00:00,2,3,5,7,9,1,0,8,12,16,18,18,18,13,15,18,20,19,21,20,17,14,13,12,22,24,23,19,18,16,19,20,19,20,12,19,15,0,20,18,20,10,14,25,19,16,10,10,13,15,17,19,20,16,17,14,11,9,8,6,6,6,5,9,10,10,11,12,3,8,7,11,11,10,13,12,11,9,10,11,12,11,13,11,11,5,10,9,11,10,0,10,9,9,9,10,0,10,14,13,12,8,8,8,8,9,12,12,14,12,14,19,18,12,19,16,10,7,6,5,0,2,2,1,1,0
2022-03-08 13:00:00,1,4,3,4,0,0,3,6,8,6,9,11,12,11,13,16,15,14,15,12,11,12,11,12,16,10,14,15,15,13,12,11,12,13,12,9,9,12,14,15,19,15,21,24,20,19,18,13,14,11,16,11,12,10,9,10,11,12,10,4,9,6,7,8,5,10,6,9,6,7,10,10,13,17,16,17,15,10,11,12,12,13,13,12,10,0,10,10,8,10,7,9,8,11,7,10,11,12,12,9,12,11,9,10,8,11,13,10,18,17,16,16,11,10,24,24,19,9,4,4,2,2,1,1,1,0
2022-03-08 14:00:00,2,3,8,4,0,4,0,8,9,10,13,13,16,19,19,17,16,18,14,12,12,9,6,7,10,9,8,9,7,10,12,12,11,14,0,11,0,9,12,11,6,10,11,15,15,17,17,16,11,18,17,15,13,14,12,9,10,7,8,6,8,7,6,13,10,11,14,6,13,8,8,15,14,14,15,11,12,14,13,15,14,15,18,19,11,11,17,14,15,14,15,13,14,13,14,15,14,17,16,15,15,10,14,11,11,13,12,16,20,20,19,14,13,12,13,11,8,8,12,10,3,2,9,2,0,0
2022-03-08 15:00:00,5,2,4,5,6,7,4,8,11,14,17,15,17,16,15,19,18,16,15,12,17,14,14,15,26,27,27,29,21,21,18,19,19,18,9,4,11,10,6,7,12,0,13,13,22,13,24,26,24,26,27,24,23,20,18,16,13,14,14,12,10,8,4,12,9,14,11,5,11,14,7,14,17,17,20,15,11,10,10,12,16,15,19,25,0,23,27,28,28,10,24,17,23,29,31,30,27,33,25,22,30,31,30,25,26,24,20,19,26,19,18,18,16,14,19,16,11,7,7,7,5,7,5,2,1,0
2022-03-08 16:00:00,3,16,26,26,25,8,3,7,11,13,15,20,18,22,21,22,25,26,20,18,16,14,17,15,17,14,13,15,10,13,14,10,8,12,17,10,18,19,21,21,23,22,21,21,19,22,18,15,17,18,18,18,16,13,14,16,17,18,10,15,11,9,5,15,16,12,15,16,16,15,29,18,18,16,16,13,12,16,17,22,24,25,29,29,28,20,30,28,30,32,34,35,33,27,27,28,27,24,32,28,32,34,32,29,27,27,27,24,25,26,23,25,26,27,24,22,17,16,10,9,8,16,14,10,9,0
2022-03-08 17:00:00,4,9,13,12,21,13,19,17,18,20,16,22,21,20,9,23,10,24,20,24,26,21,21,16,17,15,15,17,18,15,14,15,15,15,17,9,17,19,19,20,22,0,23,41,31,33,40,26,26,33,30,30,30,27,22,23,19,21,19,18,16,15,11,14,16,17,19,18,16,19,19,19,23,21,26,18,13,16,16,17,17,18,21,24,25,23,22,26,28,30,31,34,32,24,35,41,23,29,25,25,29,23,23,20,21,22,30,26,23,24,22,26,24,19,29,26,16,12,7,3,13,6,6,4,4,0
2022-03-08 18:00:00,4,4,12,12,10,10,0,9,11,17,21,18,13,12,18,21,24,22,19,19,19,12,10,11,16,14,13,11,13,14,17,16,15,15,13,8,16,20,21,24,30,0,30,58,52,50,50,27,32,44,44,43,36,35,23,20,19,19,18,17,16,14,11,10,10,13,12,10,13,14,16,17,19,28,27,26,28,28,32,35,36,33,39,47,43,45,42,46,46,47,49,51,49,46,46,44,45,47,37,31,33,32,30,28,26,32,29,29,26,24,22,21,18,20,34,28,16,12,8,7,9,3,6,4,6,0
2022-03-08 19:00:00,4,9,14,5,13,12,3,8,8,8,9,10,9,11,12,15,17,17,12,11,8,9,8,9,10,11,10,12,10,12,12,11,12,10,9,8,9,6,7,8,7,7,9,17,14,13,18,12,13,18,20,26,24,27,20,22,20,19,19,18,16,15,9,7,9,8,8,0,6,8,6,9,11,14,17,14,16,26,26,25,25,26,27,28,28,23,18,19,16,16,12,17,24,21,21,39,11,38,28,25,24,23,22,26,25,31,30,27,23,23,20,20,19,20,35,26,17,11,6,4,2,0,0,1,0,0
2022-03-08 20:00:00,0,4,6,0,5,6,0,5,5,5,9,9,8,7,8,10,10,11,9,10,13,7,5,1,9,8,6,6,2,7,8,0,6,7,8,7,7,6,6,8,10,10,11,15,15,17,16,9,9,9,11,14,17,13,12,11,12,10,8,11,10,8,8,6,3,7,4,0,5,6,5,9,9,11,13,13,13,14,13,18,15,16,17,19,18,18,16,13,17,16,0,16,14,16,17,13,0,18,17,17,15,14,16,17,13,16,16,14,10,11,10,13,16,15,27,25,16,14,8,6,4,2,4,3,0,0
2022-03-08 21:00:00,3,4,6,7,0,6,0,3,7,4,7,6,7,5,7,9,9,15,11,9,9,10,11,10,10,9,8,9,8,7,8,9,7,9,11,3,0,10,9,9,6,0,5,6,8,10,11,10,11,20,25,26,18,14,13,13,12,10,14,11,9,8,6,9,10,12,10,0,3,11,9,10,9,11,14,18,18,23,15,23,18,18,20,19,14,13,18,13,11,0,9,12,17,15,14,10,0,8,13,9,8,8,10,9,7,20,15,11,8,14,13,15,13,10,14,13,9,7,4,3,1,1,0,1,0,0
2022-03-08 22:00:00,1,4,8,6,7,5,0,6,7,9,7,8,10,6,11,11,10,9,8,5,5,4,1,3,6,7,6,4,5,7,6,3,5,6,0,5,3,2,0,5,2,0,3,6,9,9,10,9,10,10,26,33,27,25,19,17,16,15,14,11,12,9,12,9,0,11,4,0,11,10,4,11,12,12,12,13,10,11,9,13,12,13,18,19,0,18,19,17,16,15,0,7,8,15,19,19,0,4,21,20,20,18,19,16,15,17,14,13,11,11,9,10,9,8,9,8,6,3,2,1,0,0,0,1,3,0
2022-03-08 23:00:00,3,5,7,0,7,4,0,3,4,2,5,4,7,5,6,12,12,14,11,8,7,7,7,8,12,11,7,6,3,5,5,3,3,3,0,4,0,0,3,4,5,0,3,2,6,5,4,5,7,11,11,24,24,17,15,13,9,14,10,12,10,9,6,7,8,11,4,10,5,9,8,10,11,9,10,14,20,23,24,26,25,22,19,21,0,0,19,14,13,0,0,14,13,9,14,14,13,6,15,14,9,10,12,11,9,14,14,13,15,14,13,13,11,10,15,12,8,6,3,4,3,0,2,0,1,0
