Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_신정현대아파트.서부트럭터미널,4_개봉1동사거리,5_개봉고가,6_개봉역,7_철산리버빌아파트,8_구일우성아파트,9_가산디지털단지역입구,10_디지털단지오거리.가산파출소,11_디지털단지오거리,12_가산초등학교,13_모두의학교.금천문화예술정보학교,14_관악구보훈회관.신림푸르지오,15_난곡입구,16_호림박물관,17_남서울중학교.성보중고등학교,18_신림사거리.신림역,19_관악우체국.양지병원,20_KT&G관악지점,21_봉천역.관악초등학교,22_KT관악지점,23_봉천사거리,24_낙성대동,25_낙성대입구,26_인헌중고.서울미술고,27_예술인마을.사당초등학교,28_남서울농협남현동지점,29_사당역,30_이수역,31_총신대입구역.남성시장입구앞,32_경문고등학교,33_정금마을,34_이수교,35_구반포역.세화고등학교,36_신반포역.세화여중고,37_고속터미널,38_사평역,39_KCC사옥,40_서초푸르지오써밋,41_진흥아파트,42_래미안에스티지,43_서초청소년도서관,44_신분당선강남역,45_지하철2호선강남역,46_신논현역.구교보타워사거리,47_제일약품사옥,48_사평역,49_고속터미널,50_신반포역.세화여중고,51_구반포역.세화고등학교,52_갯마을앞,53_정금마을.방배경찰서,54_경문고교.배나무골앞,55_총신대입구역.남성시장입구앞,56_사당동우체국앞,57_방배노인종합복지관,58_사당역9번출구앞,59_사당1동관악시장앞,60_예술인마을,61_서울미술고.인헌중고,62_낙성대입구,63_행운동주민센터,64_서울대입구역5번출구,65_KT관악지점,66_봉천역.관악초등학교,67_KT&G관악지점,68_관악우체국(양지병원),69_신림사거리.신림역,70_남부초등학교,71_호림박물관,72_난곡입구,73_관악구보훈회관.신림푸르지오,74_천주교성령봉사회관.등불교회,75_KT구로지사,76_삼부르네상스.효성아파트,77_가리봉파출소,78_디지털단지오거리,79_구일우성아파트,80_철산리버빌아파트,81_개봉역,82_개봉1동사거리.개봉푸르지오아파트,83_신정학마을아파트,84_신정현대아파트.서부트럭터미널,85_양천공영차고지
2022-03-18 16:00:00,6,8,12,16,15,19,20,20,20,20,24,25,23,22,20,18,20,19,25,24,25,28,27,25,28,32,26,27,25,23,25,33,36,36,39,38,29,19,16,15,15,14,16,18,21,20,23,25,31,35,42,37,36,46,49,54,54,50,46,40,37,40,36,34,31,32,30,25,23,24,24,24,20,15,22,23,18,28,27,25,8,4,5,2,0
2022-03-18 17:00:00,2,2,4,9,8,13,12,12,22,23,29,29,29,32,30,30,32,24,22,22,20,23,21,19,19,19,20,23,28,24,29,31,31,33,31,28,24,17,12,13,10,5,17,26,27,24,34,34,45,45,44,39,43,38,38,39,40,40,37,35,32,35,31,32,32,32,31,29,38,37,34,34,31,26,24,21,23,33,31,26,14,10,8,1,0
2022-03-18 18:00:00,3,4,9,13,13,17,19,20,24,31,36,39,35,36,34,33,32,26,26,23,22,24,28,27,28,30,31,31,34,29,29,25,25,30,30,30,31,26,20,17,11,8,25,37,47,42,46,47,51,50,48,49,48,50,44,45,45,51,46,39,33,32,30,36,34,35,36,35,46,42,41,39,32,29,29,29,29,33,31,29,21,9,7,6,0
2022-03-18 19:00:00,1,4,6,10,9,11,10,14,21,28,24,28,29,32,30,27,23,19,18,19,23,21,20,18,16,17,18,20,22,18,22,23,26,28,25,23,25,24,18,14,11,6,10,18,24,25,32,36,41,45,45,42,40,38,42,42,43,46,40,36,34,35,28,25,24,26,32,27,39,41,40,37,37,37,38,37,32,35,29,26,17,14,9,5,0
2022-03-18 20:00:00,5,6,7,9,8,10,9,10,12,14,14,16,18,17,17,15,15,11,10,11,12,15,12,10,10,14,14,21,19,7,17,14,14,15,13,14,17,16,8,9,8,5,8,10,16,21,23,23,37,40,40,36,33,32,33,32,32,31,29,28,23,24,26,23,21,21,24,25,24,22,20,15,15,15,16,11,11,17,15,14,9,5,3,0,0
2022-03-18 21:00:00,1,2,3,5,4,12,9,11,17,16,16,17,15,16,14,13,14,13,12,12,12,12,13,15,11,10,9,8,11,10,11,13,14,13,9,12,14,10,6,5,6,9,8,19,24,24,24,23,33,36,37,36,35,31,29,27,30,34,28,24,26,25,24,23,22,23,24,19,34,32,29,28,26,23,22,23,21,23,22,19,11,6,2,0,0
2022-03-18 22:00:00,0,1,2,5,6,10,9,9,14,16,15,16,13,14,14,16,17,12,11,12,11,12,15,13,15,16,9,18,21,20,14,14,13,14,16,21,22,15,13,8,5,7,16,19,30,39,44,43,42,42,42,38,36,35,31,31,34,32,30,26,24,27,26,24,23,25,21,19,31,26,26,25,17,24,25,24,23,26,23,22,16,9,8,3,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,14,4,11,18,0,16,14,9,18,23,22,19,17,17,16,16,9,11,10,7,7,6,5,7,11,20,29,34,33,38,39,38,36,37,28,33,34,32,35,30,29,29,30,26,31,28,27,24,23,27,28,22,22,23,22,21,18,10,23,20,18,12,8,5,2,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,2,3,11,14,19,18,15,14,13,0,15,14,13,0,0,14,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,2,6,9,10,11,9,8,7,10,8,9,14,14,11,15,18,16,17,22,20,19,20,30,19,31,27,25,24,25,23,6,21,17,15,8,6,2,3,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,2,4,3,5,7,7,0,8,6,7,6,7,8,6,8,9,8,9,10,7,11,11,15,12,15,16,17,18,18,17,15,16,10,15,14,8,3,1,1,0,0,1,1,0,3,4,6,2,4,0,3,4,5,4,5,6,7,6,5,5,7,4,6,4,6,7,4,6,8,9,7,6,5,4,6,5,4,3,0,1,1,0,0,0,0
2022-03-19 07:00:00,1,3,5,7,8,12,13,14,15,13,13,11,13,10,13,13,16,16,16,17,18,9,19,12,13,12,16,17,14,15,13,14,11,14,13,11,9,10,8,9,6,1,3,4,3,5,6,6,7,9,0,5,8,5,5,6,4,6,5,6,9,11,8,12,12,12,13,14,15,13,10,10,9,10,9,10,7,11,6,4,4,3,1,0,0
2022-03-19 08:00:00,2,3,5,11,16,21,23,22,25,24,20,20,21,26,33,35,39,31,33,32,33,37,30,30,27,24,25,27,21,18,19,19,19,17,16,14,8,6,6,7,6,4,5,4,5,5,6,7,6,7,8,8,10,10,10,12,11,10,9,9,10,8,10,10,11,10,10,10,10,11,11,10,10,10,12,13,9,10,12,11,5,3,2,1,0
2022-03-19 09:00:00,1,2,4,7,15,17,19,19,17,18,23,23,23,18,25,25,25,19,18,16,17,17,18,17,17,19,24,26,23,21,22,23,25,24,20,17,11,11,9,7,8,9,8,6,6,4,9,7,8,10,7,12,14,12,11,12,12,13,11,14,13,17,16,19,23,17,14,15,13,12,14,13,15,14,15,17,8,17,17,16,8,6,5,1,0
2022-03-19 10:00:00,2,4,8,10,13,17,15,16,16,15,15,16,17,20,25,26,26,19,18,19,19,20,17,21,22,26,32,33,33,29,30,19,30,31,29,25,24,13,10,6,9,8,8,6,5,8,13,14,10,9,10,11,11,12,12,14,15,11,13,14,11,12,11,11,11,12,11,13,13,13,12,12,12,13,14,12,10,9,10,7,2,2,1,1,0
2022-03-19 11:00:00,2,2,3,5,6,9,10,0,7,10,12,13,16,15,19,20,23,15,15,16,17,18,19,18,16,22,25,25,24,23,23,24,26,27,25,24,13,12,7,6,6,7,11,13,16,15,17,17,18,17,20,19,22,21,26,25,22,20,19,20,18,17,16,19,20,19,11,18,17,16,14,10,11,11,14,13,11,12,11,11,6,4,1,1,0
2022-03-19 12:00:00,1,2,10,12,10,18,14,12,13,13,15,17,19,20,25,23,24,20,22,18,19,21,19,18,20,24,32,33,30,26,24,24,26,28,26,21,12,12,13,11,10,9,8,7,10,16,23,18,22,11,15,15,16,18,23,29,30,32,31,22,21,21,25,22,18,15,14,17,14,14,11,13,15,8,14,16,17,15,15,14,5,4,3,1,0
2022-03-19 13:00:00,1,2,8,16,14,18,22,22,24,24,22,23,23,24,26,27,28,24,33,30,25,28,30,28,22,23,31,29,26,25,30,29,33,33,33,27,21,19,15,14,11,8,12,16,17,19,29,27,29,35,32,28,34,35,34,36,35,33,26,24,25,24,24,24,25,25,21,22,16,15,14,15,13,12,12,12,11,14,13,13,10,5,4,2,0
2022-03-19 14:00:00,3,0,4,9,10,13,15,16,16,14,17,19,20,24,26,29,26,18,20,14,25,25,23,22,24,26,29,31,33,30,36,37,39,40,35,30,20,22,14,12,10,11,13,14,12,14,23,25,32,35,23,33,37,38,34,31,30,31,28,26,23,25,22,23,21,22,21,21,21,16,19,19,24,25,22,19,16,12,13,9,7,6,5,0,0
2022-03-19 15:00:00,3,2,7,11,11,18,20,12,13,14,17,16,18,21,30,32,36,25,28,27,25,31,32,31,27,31,34,36,31,32,29,35,37,37,34,31,18,16,11,8,7,10,13,20,19,24,22,22,29,35,36,37,35,33,33,36,37,38,35,30,27,24,21,27,25,27,25,22,24,23,21,20,23,21,24,21,21,19,13,10,8,3,5,2,0
2022-03-19 16:00:00,4,5,7,10,15,20,16,21,20,21,21,22,19,22,23,25,21,18,21,20,17,15,16,16,17,27,28,32,21,21,21,22,23,27,24,22,17,13,10,9,8,9,14,20,26,22,25,26,33,32,27,34,37,36,43,46,46,44,40,35,33,34,31,31,31,35,34,29,31,30,24,23,22,22,23,22,21,21,23,19,15,14,15,6,0
2022-03-19 17:00:00,2,2,4,10,9,17,19,20,22,22,23,22,24,27,28,25,27,21,26,25,28,29,28,26,25,23,22,23,29,26,26,27,22,25,24,20,18,18,14,11,10,8,15,16,19,25,29,27,45,43,41,35,33,31,34,34,36,37,30,26,25,26,26,22,30,30,28,26,24,24,25,17,16,17,16,17,18,17,16,14,9,4,4,1,0
2022-03-19 18:00:00,1,2,8,12,16,21,22,21,21,17,16,15,22,21,28,29,27,24,22,20,23,22,27,26,23,24,24,17,23,23,26,24,24,22,20,16,15,11,5,4,4,3,7,12,19,20,17,18,30,30,33,32,33,33,34,36,35,31,30,27,23,19,21,20,21,22,23,22,31,29,28,26,22,18,16,21,18,20,16,18,8,4,3,1,0
2022-03-19 19:00:00,0,1,5,0,6,8,6,15,17,18,22,20,17,10,17,18,18,12,13,12,13,16,13,13,13,14,13,9,11,9,17,16,7,18,19,18,17,14,10,9,9,6,6,7,13,16,19,16,26,30,29,24,24,27,28,33,32,37,39,31,26,24,21,17,18,21,19,20,23,21,18,17,17,16,17,17,16,16,15,12,9,3,2,1,0
2022-03-19 20:00:00,3,0,4,4,6,11,10,4,5,12,14,11,16,16,18,17,16,17,17,15,13,13,11,12,11,15,13,14,15,14,17,18,9,19,16,2,12,10,8,5,3,3,6,7,17,12,18,13,31,34,25,29,26,27,36,39,37,35,28,26,25,24,26,23,23,19,22,22,27,23,20,17,15,14,17,12,11,17,15,13,9,4,3,1,0
2022-03-19 21:00:00,2,3,6,9,8,8,9,0,8,11,12,14,12,8,12,18,17,19,19,17,15,17,13,13,12,13,11,11,15,13,12,11,12,10,11,10,12,10,6,5,4,3,7,6,9,14,15,14,25,26,25,32,27,28,29,31,28,25,25,24,23,23,25,23,24,25,23,22,23,20,17,16,17,15,20,20,18,27,25,24,11,6,3,1,0
2022-03-19 22:00:00,1,1,2,4,5,7,7,8,8,5,14,16,7,12,10,9,9,10,12,10,9,9,13,12,13,14,15,18,14,13,13,13,12,12,10,11,9,8,6,5,3,3,7,13,21,23,25,24,32,32,29,31,32,32,32,33,36,35,29,23,19,22,25,24,23,21,19,18,28,25,23,23,23,15,23,19,19,16,17,15,9,5,4,3,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,8,7,8,6,8,9,10,14,0,13,18,17,13,10,8,8,7,6,9,8,3,2,0,2,4,7,14,18,21,20,27,28,11,24,25,25,24,24,25,28,33,27,24,23,23,22,22,19,18,16,18,23,19,17,18,16,16,12,7,13,12,11,6,4,3,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,2,2,4,7,13,14,10,14,11,4,10,10,7,8,10,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,3,5,5,5,5,0,4,3,4,5,6,6,8,5,7,7,3,8,11,10,12,13,12,14,15,15,14,12,11,13,14,14,10,7,9,8,5,4,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,1,1,4,2,4,3,3,4,6,7,5,10,11,13,11,10,6,7,7,5,6,7,7,6,7,10,11,6,11,13,12,11,12,8,5,3,3,2,1,0,0,1,2,3,2,6,1,5,3,2,4,3,5,6,0,4,3,6,4,8,7,3,3,7,2,5,3,5,5,4,0,2,4,2,1,0,2,1,0,0,0,0,0,0
2022-03-20 07:00:00,2,1,2,5,9,12,5,11,11,11,9,6,15,5,5,7,4,6,5,7,5,6,8,5,6,7,10,9,9,8,10,7,9,10,9,8,6,1,4,1,2,1,2,2,3,2,5,5,5,4,2,2,4,5,7,3,4,6,4,6,5,5,5,8,1,7,5,0,6,6,0,5,6,6,6,3,4,4,3,4,2,1,0,0,0
2022-03-20 08:00:00,2,3,4,7,12,17,6,17,16,15,15,12,16,17,17,18,18,14,11,12,13,14,14,17,18,13,23,22,21,15,18,15,14,17,16,13,9,7,4,5,3,3,4,1,4,4,8,5,5,5,4,3,7,5,4,5,4,5,6,7,7,6,9,8,9,10,13,11,9,7,7,6,5,6,8,5,4,9,2,5,3,3,2,1,0
2022-03-20 09:00:00,4,4,10,13,13,16,18,9,17,16,17,17,21,25,25,26,29,26,25,25,21,20,19,16,15,20,24,24,24,23,26,24,21,18,15,14,5,2,4,3,1,3,6,6,5,5,8,9,7,5,0,7,9,13,17,18,17,15,15,12,15,14,14,18,14,16,18,16,12,14,13,13,13,10,11,11,7,8,10,9,7,5,4,1,0
2022-03-20 10:00:00,3,2,4,11,15,17,12,16,13,9,12,12,21,21,21,23,18,18,18,16,15,16,17,16,17,21,22,31,27,26,23,22,23,22,20,15,7,6,4,6,0,4,6,7,8,9,16,10,10,12,11,13,12,15,14,17,16,17,18,15,15,19,19,17,16,14,18,10,14,15,17,17,18,18,18,21,12,12,9,10,5,3,1,0,0
2022-03-20 11:00:00,3,3,5,10,12,17,20,16,22,21,19,20,16,17,16,17,22,16,19,20,22,21,19,18,18,22,26,27,26,20,22,21,22,26,24,23,14,13,10,9,8,2,5,6,7,6,18,16,16,15,14,15,20,22,24,24,22,15,13,14,13,12,15,13,11,14,13,11,14,13,12,10,13,8,14,19,16,14,14,12,5,3,2,1,0
2022-03-20 12:00:00,2,3,10,13,12,19,20,18,19,19,18,19,17,18,19,21,21,27,26,28,24,25,21,20,20,23,27,27,20,20,21,21,22,18,19,20,11,10,8,9,4,9,8,11,8,12,18,19,21,28,21,29,26,28,22,24,22,22,22,19,22,21,21,19,17,16,17,20,19,19,19,18,22,22,24,21,21,18,19,16,13,5,1,3,0
2022-03-20 13:00:00,2,3,9,10,13,17,20,13,21,22,21,20,22,26,32,31,32,20,21,18,16,17,26,28,30,31,34,42,41,38,38,36,35,35,30,24,19,16,12,9,8,9,10,17,18,20,22,22,22,21,18,16,16,17,18,20,24,22,23,21,23,26,24,22,18,20,20,21,22,22,20,20,22,21,20,20,18,13,11,2,9,5,4,3,0
2022-03-20 14:00:00,3,5,7,7,10,16,17,14,17,19,18,17,14,17,19,19,16,13,15,15,20,22,23,26,27,32,31,30,28,25,29,30,28,38,35,28,20,14,8,7,6,7,10,10,17,19,21,20,26,25,19,23,22,23,31,32,22,25,26,27,28,26,23,19,18,18,16,17,20,20,17,14,15,15,18,16,13,16,13,7,11,5,3,2,0
2022-03-20 15:00:00,2,3,5,8,9,18,22,15,13,13,14,13,18,19,22,24,22,20,22,20,20,24,26,26,23,24,23,28,28,30,29,24,25,24,20,19,19,15,12,8,7,6,6,9,9,12,18,15,28,29,31,29,30,30,33,35,27,25,22,21,21,22,23,23,22,21,10,15,16,15,14,14,13,11,14,14,12,11,9,7,7,6,2,0,0
2022-03-20 16:00:00,2,0,6,13,15,19,16,26,24,26,29,13,26,24,24,29,16,25,25,24,25,23,23,21,23,27,28,32,30,26,32,32,32,27,23,22,17,16,13,12,10,6,7,10,15,17,24,19,36,35,40,35,37,36,34,36,34,38,42,38,29,28,30,27,24,21,14,18,21,20,19,18,13,10,19,17,14,20,18,16,14,7,4,3,0
2022-03-20 17:00:00,1,2,4,6,6,11,12,11,14,15,16,17,17,18,20,20,23,22,24,24,22,24,20,20,19,23,26,27,25,24,22,20,20,21,19,19,17,17,9,7,6,3,8,9,16,20,24,23,39,42,41,39,38,36,34,34,35,34,33,30,27,27,28,25,24,27,26,25,24,26,26,26,26,26,29,20,17,19,17,16,9,6,4,2,0
2022-03-20 18:00:00,2,5,8,8,6,16,5,5,15,17,18,21,20,19,18,16,17,16,18,16,18,18,20,19,18,18,19,17,20,19,19,17,15,16,15,18,14,13,10,7,6,7,11,14,15,16,22,23,34,37,33,36,29,28,30,35,36,36,35,27,23,23,25,26,24,25,26,24,33,30,30,32,30,24,21,21,17,23,22,21,12,10,7,3,0
2022-03-20 19:00:00,2,0,2,5,7,15,0,16,16,19,18,17,12,13,12,12,12,10,10,10,12,13,12,12,12,13,12,11,13,11,19,18,20,21,19,15,13,10,8,6,3,4,8,7,13,14,16,14,29,31,33,39,39,40,39,44,46,45,43,37,32,31,32,32,14,27,13,26,26,21,15,17,17,16,15,10,10,18,18,18,9,7,5,2,0
2022-03-20 20:00:00,1,1,6,3,6,8,9,7,0,11,13,10,11,12,11,12,13,9,10,8,10,12,15,11,12,13,12,12,20,20,19,15,14,15,15,12,20,17,9,8,7,5,5,5,10,13,16,14,31,34,32,29,27,28,26,26,27,32,25,21,19,18,18,18,21,15,16,14,23,20,18,19,20,17,18,18,15,19,13,11,7,3,2,1,0
2022-03-20 21:00:00,3,2,5,6,5,10,11,12,12,11,12,12,11,9,10,6,8,12,13,13,13,15,14,10,9,13,12,10,11,9,6,17,8,16,15,10,11,9,4,2,1,5,6,7,11,15,18,16,30,29,28,32,31,30,32,35,37,38,38,34,33,29,24,25,23,21,17,19,26,23,21,20,16,9,14,17,16,21,19,17,14,7,5,1,0
2022-03-20 22:00:00,1,0,0,3,2,10,4,11,11,13,12,17,14,11,16,15,14,15,16,7,17,16,14,13,12,13,15,14,13,12,13,13,11,13,12,10,15,14,11,9,8,5,4,6,14,16,22,24,24,25,0,24,22,23,24,27,25,32,28,24,19,23,19,19,18,13,18,19,24,20,18,15,18,17,16,13,12,14,15,13,9,5,2,1,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,6,6,9,0,8,7,5,10,11,10,14,6,8,13,12,10,9,7,4,3,0,3,7,4,15,21,24,23,31,32,33,30,29,16,25,26,25,24,20,18,17,23,20,18,18,20,0,22,27,25,22,23,21,19,18,11,7,17,14,15,6,4,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,2,5,6,16,37,43,43,39,26,21,0,22,24,0,26,0,28,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,2,6,9,12,14,13,13,13,11,15,16,16,18,22,22,24,25,31,26,36,34,31,32,17,21,23,26,25,23,22,22,23,21,19,17,16,14,5,12,8,8,10,4,0,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,2,5,8,16,17,23,24,23,19,20,20,22,18,20,22,20,22,16,17,16,19,19,22,24,23,25,34,33,30,21,20,21,22,24,16,13,8,6,4,4,4,3,4,4,5,4,12,13,7,6,5,8,10,11,14,15,14,9,10,10,10,12,5,10,9,10,2,11,11,10,9,10,12,11,13,15,10,8,6,0,4,3,0,0,0
2022-03-21 07:00:00,6,18,16,28,37,42,51,40,30,24,20,21,27,29,29,30,29,21,26,25,29,33,33,34,31,33,35,38,37,36,40,40,45,40,38,33,29,20,16,17,13,13,12,11,10,6,16,22,17,15,13,13,20,22,18,22,21,21,21,23,22,18,17,21,22,19,18,21,19,18,18,18,20,24,24,26,26,19,26,25,14,12,10,7,0
2022-03-21 08:00:00,3,7,16,25,31,43,51,51,43,37,34,31,39,47,50,50,49,35,39,31,35,38,35,38,41,52,57,58,56,46,49,46,51,53,36,30,28,31,27,23,16,13,18,22,20,8,19,20,18,18,17,12,15,18,20,26,24,23,28,24,25,24,26,25,27,31,30,30,31,32,36,42,40,39,39,34,31,26,22,21,20,20,18,12,0
2022-03-21 09:00:00,2,3,8,16,23,26,29,29,23,20,17,15,16,22,26,28,29,24,29,30,31,31,31,30,30,36,42,46,40,30,33,28,29,26,25,24,18,17,14,13,10,9,8,7,6,4,10,10,13,14,14,14,15,16,21,24,23,16,17,16,15,14,13,16,15,18,17,21,19,21,20,20,20,18,16,14,15,13,13,14,8,3,0,1,0
2022-03-21 10:00:00,3,0,5,9,13,20,22,11,18,17,19,20,20,18,19,21,23,20,20,21,20,18,17,15,16,19,18,27,20,18,17,15,21,24,21,20,10,9,10,8,6,3,6,8,7,6,11,9,11,12,11,11,15,13,16,18,18,17,14,11,11,10,11,16,17,18,17,17,16,16,14,9,13,12,9,10,5,4,6,3,6,5,4,0,0
2022-03-21 11:00:00,2,5,6,12,14,15,17,10,14,13,16,16,14,16,18,18,18,12,14,14,12,13,13,12,13,12,16,16,21,20,20,18,21,22,22,16,12,10,9,7,6,5,7,8,11,10,12,12,12,9,12,11,13,13,13,13,15,13,13,14,14,16,14,12,13,13,10,10,12,11,10,9,10,9,8,9,8,12,7,9,6,2,0,1,0
2022-03-21 12:00:00,2,3,5,9,8,11,8,12,13,13,13,12,11,12,16,15,18,17,21,21,19,19,21,21,19,19,23,24,24,22,27,28,28,28,22,20,14,12,7,8,8,6,5,7,9,13,13,15,23,22,24,21,20,15,21,23,22,21,18,19,18,16,18,16,15,16,14,13,12,9,8,10,12,14,9,13,11,10,10,7,8,2,2,0,0
2022-03-21 13:00:00,4,3,5,7,8,12,14,16,10,15,15,17,16,14,17,19,19,12,14,13,17,20,24,23,26,26,27,27,25,24,25,23,22,19,16,16,16,13,9,7,8,9,7,12,14,17,18,17,22,21,20,18,19,16,18,19,20,19,18,17,18,15,16,16,17,16,15,17,19,18,10,16,19,17,14,14,13,10,15,14,9,2,4,0,0
2022-03-21 14:00:00,8,7,7,6,11,12,12,13,12,12,13,15,12,15,12,12,15,13,12,15,14,15,18,19,18,19,16,27,27,23,20,20,20,21,20,16,17,16,12,10,7,5,6,8,9,11,12,12,18,19,16,18,13,20,19,20,23,26,23,22,20,19,21,20,17,18,17,16,15,14,13,13,13,13,14,14,13,17,17,16,10,7,4,2,0
