Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내데시앙아파트후문,13_서울의료원후문,14_봉화산역2번출구,15_태릉고등학교.원묵초등학교,16_신내4단지아파트,17_세방아파트입구,18_먹골파출소.신안아파트입구,19_신안2차아파트,20_동양쇼핑,21_우리은행,22_태릉입구역,23_한진한화그랑빌아파트,24_석계역2번출구,25_석계역1번출구.A,26_석계역,27_태릉입구역,28_묵동롯데시네마,29_브라운캐슬,30_먹골역입구,31_묵2동주민센터,32_금보당금은방,33_신묵초등학교입구,34_제일시장,35_신동신약국,36_중화역입구대원사약국,37_태릉시장입구,38_태릉프라자약국농협,39_태릉시장입구굴다리,40_중랑역동부시장1,41_중랑교동부시장,42_중화2동새마을금고,43_성은교회앞,44_중화2동체육공원,45_중화2동주민센터,46_중화역입구대원사입구,47_신동신약국,48_제일프라자,49_신묵초등학교,50_금보당금은방,51_묵2동주민센터,52_먹골역입구,53_브라운캐슬,54_묵동롯데시네마,55_태릉입구역,56_한진한화그랑빌아파트,57_석계역2번출구,58_석계역1번출구.A,59_석계역,60_태릉입구역,61_묵동구길,62_신안2차아파트입구,63_먹골파출소.신안아파트입구,64_원묵고등학교,65_신내4단지아파트,66_태릉고등학교.원묵초등학교,67_봉화산역3번출구,68_서울의료원후문,69_신내데시앙아파트후문,70_중랑공영차고지,71_중랑공영차고지.신내역,72_능말입구,73_신내우디안아파트107동앞,74_중랑경찰서정문.우디안101동앞,75_우디안아파트114동앞,76_새솔초등학교,77_신내데시앙포레아파트222동앞,78_신내데시앙포레아파트220동앞,79_당너머,80_중랑공영차고지.종점
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,0,1,1,0,2,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,0,0,3,6,3,14,17,8,16,17,6,2,0,3,2,2,4,0,0,2,1,3,2,2,0,0,0,3,0,1,2,1,2,0,3,2,1,1,1,2,1,3,0,2,0,0,2,1,3,4,6,5,3,0,4,1,0,1,3,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,4,3,1,6,23,15,37,50,46,44,49,43,22,11,7,9,9,7,8,9,8,4,6,5,6,0,7,6,8,7,7,8,8,0,7,8,8,7,3,4,8,9,8,7,7,4,6,9,10,13,13,14,9,7,8,9,7,6,7,10,12,14,11,4,3,8,5,2,4,6,4,3,2,0,1,2,11,0,0
2022-03-31 08:00:00,0,4,3,0,3,8,7,25,46,40,31,32,42,18,4,9,10,11,9,9,10,8,9,5,7,3,4,8,10,10,11,11,11,12,11,10,10,10,10,6,5,9,10,6,11,11,8,10,13,13,16,18,21,16,14,11,12,4,3,7,12,14,18,0,23,24,45,44,42,42,43,40,29,16,13,10,7,3,0,0
2022-03-31 09:00:00,0,6,0,0,2,3,5,17,21,20,19,22,22,5,3,5,7,5,5,7,0,5,6,4,4,5,4,7,6,6,8,11,10,10,11,9,8,7,4,6,4,7,8,8,7,0,7,6,5,5,5,8,8,3,8,7,6,2,0,4,3,4,5,3,0,2,11,10,0,0,15,14,12,5,4,4,3,1,0,0
2022-03-31 10:00:00,0,1,0,1,1,4,0,7,9,7,8,9,8,5,4,5,7,3,5,6,4,5,6,5,4,1,3,5,6,7,8,11,7,12,13,12,13,12,11,6,5,6,5,5,4,5,7,5,4,6,7,7,4,4,5,4,3,2,2,1,4,0,4,1,3,1,3,2,0,0,1,4,1,3,1,1,2,2,0,0
2022-03-31 11:00:00,0,0,0,1,6,5,3,6,7,0,7,7,8,8,3,9,9,9,6,6,5,4,2,1,3,1,2,3,5,2,5,2,3,4,0,4,0,6,6,3,0,3,2,3,4,0,4,4,4,0,4,3,2,0,2,3,2,2,2,1,2,1,3,2,3,0,7,7,0,0,8,2,3,5,0,2,0,0,0,0
2022-03-31 12:00:00,0,0,0,0,2,3,3,8,9,8,6,4,5,7,1,5,8,10,4,0,2,3,0,0,5,6,2,7,8,7,6,5,8,6,9,8,4,3,7,4,5,5,5,0,8,7,2,7,6,5,4,5,7,5,6,1,2,5,0,1,4,0,0,0,0,1,5,4,0,3,6,0,5,4,0,2,1,1,0,0
2022-03-31 13:00:00,0,0,0,0,2,5,0,7,9,4,11,8,10,5,0,8,4,7,5,5,3,4,2,1,4,5,2,6,7,8,6,5,6,7,8,6,8,8,7,3,2,7,3,0,5,4,4,5,6,6,5,5,4,4,5,4,3,3,3,4,7,9,5,8,6,5,9,7,2,8,11,0,9,7,0,2,2,2,1,0
2022-03-31 14:00:00,0,1,0,0,1,2,2,5,8,0,6,7,7,8,7,10,8,4,4,4,5,4,0,1,6,1,6,7,8,8,8,10,11,6,9,10,9,12,11,10,9,9,8,7,7,7,6,7,8,6,7,6,5,4,7,5,5,4,5,3,6,5,4,3,4,5,12,8,0,10,9,7,8,3,7,5,1,1,0,0
2022-03-31 15:00:00,0,2,1,0,2,4,5,4,7,6,6,6,8,5,4,4,5,3,3,3,2,3,2,2,6,5,5,6,4,6,7,6,5,7,6,5,4,5,4,6,7,8,7,3,9,11,10,16,16,14,11,10,9,6,4,4,3,6,4,4,8,5,6,5,9,26,32,29,16,14,30,29,9,7,5,5,2,1,0,0
2022-03-31 16:00:00,0,0,0,2,3,5,0,9,13,0,12,12,13,7,3,5,5,6,4,5,5,4,4,4,7,6,4,6,9,9,8,8,10,12,10,11,7,6,3,6,5,6,7,9,5,8,8,7,8,5,8,6,5,7,3,5,2,3,0,5,8,11,10,12,18,19,23,7,22,5,25,27,23,19,17,12,3,1,0,0
2022-03-31 17:00:00,0,0,0,3,5,9,10,16,13,17,19,18,19,14,11,13,13,12,10,8,8,7,6,5,10,11,6,7,7,8,10,8,8,5,6,5,10,10,9,10,9,11,7,7,10,11,10,10,10,11,9,8,8,6,6,6,7,6,5,8,8,9,11,10,12,12,17,15,5,10,15,13,11,8,0,4,2,2,1,0
2022-03-31 18:00:00,0,2,0,5,5,5,0,17,15,15,15,15,19,11,6,9,11,9,6,8,9,8,4,8,10,11,14,13,14,15,14,13,12,13,14,10,8,8,7,8,9,9,7,8,9,14,7,13,13,13,12,11,14,7,15,13,12,4,5,6,8,7,8,7,7,8,31,28,24,17,25,17,20,17,13,9,2,5,4,0
2022-03-31 19:00:00,0,2,0,1,0,1,7,8,5,3,5,9,3,6,5,4,3,2,3,3,2,4,2,1,8,10,11,10,8,10,11,7,6,6,6,5,3,2,3,10,12,17,0,16,12,12,10,9,11,13,9,6,4,6,7,5,4,6,7,8,7,5,3,4,6,0,28,28,26,21,27,24,18,15,9,13,4,0,0,0
2022-03-31 20:00:00,0,0,0,3,0,3,0,6,7,0,6,7,7,3,0,4,0,1,3,4,5,7,6,5,4,3,4,6,2,4,5,4,10,5,6,7,6,5,4,10,9,6,5,9,8,9,8,7,6,5,3,4,3,2,6,3,7,4,2,4,7,5,3,4,6,6,13,9,12,12,12,7,8,5,4,3,0,1,0,0
2022-03-31 21:00:00,0,1,0,0,0,1,0,2,3,0,2,6,2,4,2,5,6,5,4,3,2,4,3,1,6,5,5,6,7,4,5,4,4,3,2,2,2,1,4,7,6,5,3,2,6,8,6,6,6,6,5,4,2,1,4,5,3,3,4,3,7,3,7,6,0,2,9,8,8,0,11,8,6,6,4,3,1,2,0,0
2022-03-31 22:00:00,0,1,0,1,1,0,2,1,2,0,3,2,4,4,0,2,3,1,1,3,5,2,4,3,3,4,3,5,4,6,5,3,6,4,0,3,3,3,3,8,7,5,1,0,6,7,5,3,6,5,4,3,4,4,2,0,0,3,4,5,7,6,4,6,7,3,13,12,0,11,17,14,15,12,9,7,2,2,0,0
2022-03-31 23:00:00,0,2,0,0,1,2,0,4,3,0,5,0,5,3,0,1,2,3,1,3,3,5,2,3,5,3,4,3,4,4,5,3,1,4,3,2,1,0,1,5,3,0,3,2,5,4,4,4,2,2,1,2,1,3,4,3,2,4,4,2,3,0,2,3,5,2,10,7,9,7,10,8,6,4,5,3,1,0,1,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,2,0,0,3,0,3,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,3,0,0,1,7,0,7,10,9,5,10,11,3,1,3,2,2,4,2,3,2,1,1,2,2,0,0,1,1,1,1,4,5,5,4,0,0,2,1,1,0,1,0,2,2,0,0,0,3,4,5,7,0,4,1,2,1,0,1,3,0,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,0,2,0,0,6,23,4,37,46,43,40,43,42,18,11,12,10,10,9,10,9,7,7,7,5,6,5,6,10,8,9,8,10,8,9,11,9,12,11,10,4,3,0,4,3,4,2,6,9,10,10,11,14,14,11,7,10,4,5,5,9,13,15,11,10,2,12,9,7,2,11,10,7,5,2,3,4,9,0,0
2022-04-01 08:00:00,0,41,36,1,6,11,9,19,33,15,35,40,37,23,7,6,14,15,9,10,8,6,7,6,7,7,6,8,8,11,12,13,9,14,9,14,9,11,12,7,6,9,12,12,12,10,8,9,12,14,13,16,18,18,13,14,4,5,6,7,10,13,15,11,14,14,33,24,11,3,27,9,22,10,9,8,11,10,0,0
2022-04-01 09:00:00,0,3,0,1,2,7,0,10,12,0,9,11,12,5,3,5,5,5,3,4,6,5,0,3,4,3,0,4,4,5,6,9,8,8,9,8,8,8,8,5,5,9,7,10,8,7,4,8,7,6,5,9,7,10,6,4,3,1,2,3,4,6,5,0,8,6,14,12,11,0,14,0,11,8,3,7,5,2,0,0
2022-04-01 10:00:00,0,1,0,0,1,3,0,9,12,4,8,12,10,4,3,4,3,4,2,4,2,2,0,0,4,5,0,4,5,7,7,6,6,8,5,6,7,8,9,6,5,5,5,0,3,5,0,2,4,0,6,0,5,4,3,3,3,2,3,4,3,2,1,2,0,4,10,4,11,2,6,0,0,4,3,1,1,0,0,0
2022-04-01 11:00:00,0,0,0,0,4,7,6,9,10,0,9,11,10,6,0,8,12,3,11,4,8,2,4,3,4,0,4,4,5,5,3,4,6,2,6,5,3,4,7,4,5,4,5,4,6,8,6,5,6,4,5,5,5,5,6,1,1,2,3,3,2,1,3,1,4,0,7,8,0,7,10,0,8,6,0,4,2,0,0,0
2022-04-01 12:00:00,0,2,0,1,1,3,0,7,9,4,8,6,7,3,0,5,8,7,0,8,5,7,4,5,5,4,0,6,5,4,7,5,2,9,6,2,9,6,9,7,2,4,4,5,5,5,4,4,5,6,5,5,3,0,3,2,1,2,3,2,3,0,3,2,4,2,7,7,0,6,8,2,5,3,0,2,0,0,0,0
2022-04-01 13:00:00,0,1,1,0,2,3,0,7,10,5,8,11,10,7,5,8,7,7,5,7,6,0,0,4,3,6,2,5,0,5,3,3,7,4,7,6,6,3,5,6,8,5,6,6,6,6,5,7,4,7,5,5,6,7,6,2,5,2,1,1,3,4,4,0,3,6,11,8,4,4,6,0,6,5,2,0,1,1,0,0
2022-04-01 14:00:00,0,1,0,2,3,6,0,10,12,7,11,12,14,10,10,10,9,4,5,3,2,5,6,1,7,6,0,7,7,7,3,6,5,8,10,5,11,8,9,7,7,6,7,8,8,9,8,9,8,6,7,6,5,4,4,3,2,2,0,3,5,2,6,5,0,20,24,22,20,0,16,0,15,9,2,5,2,0,0,0
2022-04-01 15:00:00,0,0,0,0,2,3,1,9,12,8,10,11,9,6,5,7,8,6,5,5,4,3,2,3,7,9,1,10,10,8,9,8,7,8,9,9,7,5,4,12,2,10,6,9,11,10,9,10,7,8,8,9,9,2,8,0,5,2,1,2,3,4,6,9,10,12,13,11,10,12,19,18,14,11,10,8,2,0,0,0
2022-04-01 16:00:00,0,1,0,2,1,8,2,14,9,13,17,18,17,8,7,7,6,6,5,3,3,2,1,0,4,6,0,5,6,5,5,8,8,8,0,7,7,6,5,9,10,6,12,12,9,10,6,12,13,12,9,8,9,6,8,6,7,7,2,8,9,8,6,3,5,10,18,19,6,0,21,14,18,14,7,8,2,1,0,0
2022-04-01 17:00:00,0,1,0,2,4,5,6,9,10,0,11,11,22,12,0,13,3,11,7,3,4,3,3,2,7,8,10,7,6,8,9,8,8,7,8,9,9,6,5,9,11,8,11,10,15,13,12,12,11,8,8,9,9,8,8,4,4,5,6,5,6,9,9,8,9,3,17,16,8,7,13,12,11,9,9,6,3,2,0,0
2022-04-01 18:00:00,0,4,0,10,12,12,11,22,23,23,23,16,20,10,9,10,11,5,8,13,15,12,10,8,14,15,14,7,11,10,9,8,7,8,8,9,4,7,7,13,14,15,10,8,12,12,7,10,9,10,11,9,11,8,10,8,7,12,13,13,10,10,8,6,7,10,31,30,16,0,35,33,25,18,14,11,2,8,0,0
2022-04-01 19:00:00,0,2,0,2,1,4,3,5,0,4,3,8,3,7,5,4,3,7,4,3,3,4,3,5,12,14,14,10,13,13,15,13,14,13,4,11,10,8,9,13,13,13,12,12,12,12,12,11,11,11,10,8,10,9,11,6,5,6,5,5,7,7,4,4,3,0,23,21,18,17,15,18,14,10,8,7,4,2,0,0
2022-04-01 20:00:00,0,1,0,3,4,6,2,8,3,0,9,8,6,4,3,3,0,0,1,2,4,5,4,4,8,10,7,8,7,5,10,9,6,5,5,3,3,2,2,7,6,6,6,5,7,5,4,5,6,5,5,4,0,3,3,4,2,3,3,5,5,1,3,4,7,8,15,9,14,5,15,13,12,6,5,4,3,0,0,0
2022-04-01 21:00:00,0,0,0,1,0,2,0,3,0,1,0,4,0,2,3,1,1,2,2,0,2,1,1,1,10,7,10,7,10,7,3,4,6,6,1,7,7,4,3,10,9,8,7,9,8,11,10,7,7,7,7,6,5,4,5,1,4,4,3,6,7,5,7,6,5,6,14,12,11,13,12,11,11,8,4,5,2,0,0,0
2022-04-01 22:00:00,0,2,0,2,0,1,0,3,4,0,1,2,6,5,1,0,0,1,4,0,0,3,2,0,6,7,4,7,4,5,8,11,8,3,9,8,6,3,3,7,7,6,0,5,5,7,8,4,2,7,6,4,2,0,3,2,2,5,7,7,6,5,0,4,2,5,10,7,6,8,8,6,7,4,5,1,1,1,0,0
2022-04-01 23:00:00,0,2,0,4,2,0,3,0,1,0,3,0,4,6,5,2,4,1,3,1,5,4,3,3,3,5,2,6,0,7,6,4,3,4,2,5,4,4,3,8,7,2,3,1,8,8,7,7,6,5,5,3,2,0,7,0,6,5,6,7,6,5,2,5,5,6,8,5,6,0,9,0,7,6,5,4,2,1,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,2,0,1,1,1,1,4,6,3,3,6,5,2,0,0,3,0,4,0,0,2,0,1,2,1,0,0,1,2,2,1,3,0,0,0,0,0,1,1,2,0,3,1,3,4,2,2,5,2,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-04-02 07:00:00,0,1,0,0,3,5,0,7,9,0,7,8,9,3,2,1,4,4,4,0,5,2,1,0,1,4,1,0,5,4,2,3,0,4,0,2,0,0,3,3,0,1,5,4,5,6,5,4,3,3,2,2,5,0,4,1,0,3,0,0,3,0,3,2,3,0,2,2,1,0,2,0,0,1,0,1,0,0,0,0
2022-04-02 08:00:00,0,3,2,0,3,4,5,9,11,12,3,10,11,6,5,4,7,4,4,0,3,2,2,3,4,5,4,5,5,6,5,7,5,9,0,7,8,6,7,3,3,5,4,6,3,6,5,6,5,5,6,7,8,3,7,1,5,2,4,3,1,4,2,0,0,0,4,2,3,1,2,0,2,1,2,0,1,3,0,0
2022-04-02 09:00:00,0,2,1,0,1,4,3,7,11,0,10,9,10,7,6,8,7,3,7,4,6,7,3,6,6,4,2,2,5,7,4,5,9,9,8,7,6,7,6,4,0,4,5,4,5,9,5,10,2,0,7,8,6,5,6,4,3,2,3,1,5,1,1,0,2,0,7,6,0,0,7,6,3,3,2,0,3,5,4,0
2022-04-02 10:00:00,0,0,0,0,3,5,0,10,12,13,12,14,12,5,0,9,10,9,6,5,4,2,1,1,4,4,2,0,4,0,3,3,5,4,5,4,6,5,4,2,0,4,3,3,4,3,4,5,5,9,8,7,8,9,9,5,8,1,2,0,0,0,3,0,0,4,5,4,0,1,2,1,3,0,0,1,0,2,0,0
2022-04-02 11:00:00,0,7,0,4,3,11,6,15,16,6,16,12,15,4,0,6,6,7,4,0,3,4,2,1,8,8,0,9,9,8,10,11,13,11,16,16,14,13,16,8,5,10,7,9,10,7,9,9,8,8,9,9,8,9,8,4,7,2,1,1,3,2,3,0,5,2,7,8,0,7,5,0,3,0,1,4,1,0,0,0
2022-04-02 12:00:00,0,2,0,0,2,4,4,7,9,10,9,8,8,4,0,4,5,6,2,8,12,9,7,6,3,5,1,8,9,5,11,11,16,18,4,13,12,10,8,7,4,3,7,9,11,10,0,11,9,8,7,6,5,7,2,6,6,2,0,3,6,4,6,4,5,0,6,4,5,3,6,2,2,4,0,2,4,3,0,0
2022-04-02 13:00:00,0,0,0,0,3,5,0,8,5,6,5,6,6,4,0,5,6,4,5,4,4,3,1,2,6,7,6,0,5,7,8,6,9,8,7,8,6,7,7,7,6,6,7,7,6,9,7,7,10,11,10,6,10,9,8,6,5,6,2,0,4,5,5,1,6,5,16,14,9,2,17,0,12,6,11,7,3,0,0,0
2022-04-02 14:00:00,0,0,0,0,2,7,0,7,10,0,9,5,10,4,0,4,4,5,2,4,5,4,1,0,6,7,6,8,8,6,6,8,7,6,7,8,8,7,7,9,2,7,5,6,6,6,7,4,5,4,4,6,7,7,6,5,5,2,4,1,7,7,6,5,2,0,10,9,3,0,11,0,10,4,4,3,2,2,0,0
2022-04-02 15:00:00,0,0,0,0,1,4,5,6,9,0,8,10,12,6,0,6,5,5,2,5,6,4,3,0,5,7,5,9,10,9,10,11,9,9,8,7,6,5,6,10,11,8,9,8,10,11,11,12,11,9,5,5,3,4,3,2,3,3,2,3,3,3,4,3,0,0,12,6,10,0,9,4,5,3,1,4,2,3,1,0
2022-04-02 16:00:00,0,0,0,3,5,9,0,11,12,0,13,17,1,9,8,3,10,3,0,4,3,3,0,1,6,6,7,6,7,9,8,9,8,10,9,8,9,8,10,15,9,10,9,9,7,5,9,8,9,10,8,7,0,6,5,4,3,4,2,5,1,3,2,2,0,1,8,5,0,7,9,6,7,5,4,3,2,0,0,0
2022-04-02 17:00:00,0,0,0,0,2,4,0,5,7,6,8,8,6,5,4,8,6,5,8,9,7,5,8,5,11,12,11,3,11,6,11,10,6,9,8,8,8,9,5,14,16,17,17,16,16,15,14,10,11,11,11,9,11,11,5,10,7,4,3,5,4,5,3,3,2,1,15,0,14,0,16,15,10,8,5,2,1,0,0,0
2022-04-02 18:00:00,0,2,0,1,2,3,0,5,8,7,3,8,7,4,0,3,4,3,3,4,0,4,1,3,7,6,9,6,7,6,8,9,9,7,9,6,7,6,8,14,13,13,11,12,11,10,9,7,7,7,8,8,8,9,11,6,8,5,0,3,5,4,5,0,0,4,10,6,9,0,12,11,8,5,7,1,1,0,0,0
2022-04-02 19:00:00,0,1,0,2,3,4,0,0,2,0,3,6,0,6,2,5,1,1,1,0,4,2,1,2,6,5,5,5,5,5,8,7,2,5,3,5,3,3,5,10,11,9,7,15,18,17,17,17,15,15,11,9,7,6,1,3,3,5,6,5,7,6,4,3,4,3,17,15,14,13,16,15,12,11,9,6,2,0,0,0
2022-04-02 20:00:00,0,3,0,2,2,1,0,3,5,6,3,0,2,1,0,0,0,0,1,0,0,0,0,0,7,5,6,6,5,8,1,2,8,5,3,7,3,6,2,9,7,7,5,0,6,10,9,6,7,6,6,4,3,4,4,3,3,5,2,4,6,4,0,3,3,2,9,8,0,5,9,7,6,5,0,3,3,0,0,0
2022-04-02 21:00:00,0,0,0,1,0,0,0,2,1,0,0,8,7,4,0,5,0,0,4,0,2,1,2,3,7,3,4,4,2,6,4,5,5,1,4,3,3,2,3,7,6,7,8,7,5,8,4,8,9,4,7,6,4,3,2,1,2,7,9,0,8,9,8,6,7,0,15,14,6,8,9,0,11,10,7,9,3,0,0,0
2022-04-02 22:00:00,0,1,0,0,3,2,0,0,1,0,3,5,8,6,5,2,0,4,1,0,0,1,1,1,7,9,10,9,8,4,7,6,5,4,0,3,4,3,5,8,9,6,5,6,8,9,8,10,3,5,5,3,2,3,4,3,2,5,0,0,5,2,4,3,2,2,11,13,7,4,8,3,8,5,4,2,1,0,0,0
2022-04-02 23:00:00,0,0,0,0,2,3,0,0,1,1,5,1,2,4,2,0,4,3,0,2,3,0,3,0,4,5,4,6,4,0,8,7,7,6,5,4,3,2,2,7,6,4,1,4,7,8,9,8,6,6,9,4,7,10,9,3,2,4,4,5,3,4,2,3,0,4,12,10,8,5,8,6,5,3,3,2,1,0,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
