Unnamed: 0,1_구민회관입구,2_산장빌라,3_우방아파트,4_일신건영아파트.꿈에그린아파트,5_돈암동일신건영휴먼빌아파트,6_아리랑고개.아리랑시네미디어센터,7_돈암힐스테이트.코오롱하늘채,8_돈암2동주민센터입구.흥천사,9_성신여대입구역,10_돈암시장입구,11_성북구청,12_보문2교,13_성신여대후문,14_용문중고교,15_안암동주민센터,16_보문역,17_성북구청.성북경찰서,18_삼선동주민센터,19_성신여대입구역,20_돈암2동주민센터입구.흥천사,21_돈암힐스테이트.코오롱하늘채,22_돈암동일신건영휴먼빌아파트,23_일신건영아파트.꿈에그린아파트,24_교수단지,25_산장빌라,26_508단지입구,27_508단지삼거리,28_스카이힐스,29_골드하우스,30_파크빌라앞,31_508단지삼거리,32_508단지입구,33_성북참노인전문병원,34_구민회관입구(가상)
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,4,4,0,0,0,2,3,2,2,0,0,2,0,0,1,1,0,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,6,3,0,5,4,6,6,2,0,0,0,2,0,1,2,0,4,8,4,7,8,7,6,5,4,3,0,0,0,1,0,0,0
2022-03-19 07:00:00,0,7,9,6,0,10,11,12,2,1,0,0,1,2,2,3,2,3,8,8,7,2,4,6,3,2,0,0,0,4,0,0,0,0
2022-03-19 08:00:00,2,12,15,0,0,15,14,13,7,5,1,4,5,3,2,1,0,2,6,5,4,6,3,4,5,4,0,0,0,1,0,0,0,0
2022-03-19 09:00:00,1,19,24,0,19,26,25,24,5,3,2,1,3,3,2,1,2,5,7,6,5,4,5,3,2,3,2,0,0,0,0,0,0,0
2022-03-19 10:00:00,0,11,15,0,12,17,13,14,5,3,2,1,0,1,1,1,1,3,7,8,8,9,8,6,5,6,0,0,0,0,4,0,0,0
2022-03-19 11:00:00,1,17,20,0,11,21,18,20,7,4,3,2,4,4,4,4,2,4,14,12,10,15,13,9,5,3,1,0,0,0,0,0,0,0
2022-03-19 12:00:00,7,16,21,0,0,26,15,24,6,4,2,0,6,5,0,4,5,9,23,24,23,22,21,12,11,10,6,5,3,1,3,0,0,0
2022-03-19 13:00:00,2,13,14,10,0,15,13,12,5,5,4,1,3,6,3,4,8,9,14,16,16,16,15,11,8,7,5,4,3,0,0,2,1,0
2022-03-19 14:00:00,5,8,10,10,9,14,14,13,8,4,1,3,4,3,3,3,5,7,17,15,14,15,6,8,3,6,3,2,1,0,0,0,0,0
2022-03-19 15:00:00,6,11,14,0,12,15,14,12,3,2,0,1,0,3,4,4,3,8,12,13,12,11,10,9,8,3,7,3,2,1,0,0,0,0
2022-03-19 16:00:00,3,8,12,0,11,12,13,11,5,3,0,2,1,1,1,3,5,10,20,18,16,19,17,12,11,5,8,6,1,0,0,0,0,0
2022-03-19 17:00:00,13,20,21,0,0,17,9,16,7,8,0,0,7,6,3,7,8,19,26,24,23,25,23,23,19,17,14,10,5,3,0,1,0,0
2022-03-19 18:00:00,5,11,7,0,0,8,5,10,3,2,0,0,3,2,1,2,2,11,20,19,18,16,17,15,12,5,9,5,3,0,0,0,0,0
2022-03-19 19:00:00,6,6,5,5,0,6,5,5,4,3,2,0,1,2,4,7,10,13,29,27,26,27,26,19,16,15,10,6,2,0,0,0,0,0
2022-03-19 20:00:00,1,2,2,0,0,3,0,0,2,3,0,0,0,0,2,5,5,12,24,23,18,22,18,16,15,13,8,6,1,0,0,0,0,0
2022-03-19 21:00:00,1,2,0,0,1,0,0,0,0,3,0,0,0,0,3,4,7,10,21,22,17,18,16,13,9,0,6,4,1,0,0,0,0,0
2022-03-19 22:00:00,2,4,3,0,0,0,4,6,4,4,0,0,0,5,0,2,4,7,17,17,16,17,7,13,7,10,8,4,1,0,0,0,0,0
2022-03-19 23:00:00,0,1,0,0,0,1,0,2,1,0,2,2,1,1,0,2,4,4,19,19,12,17,16,11,9,7,5,4,3,0,0,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,4,2,0,1,4,5,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,6,3,2,0,5,3,1,2,0,0,1,0,0,0,1,0,3,6,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2022-03-20 07:00:00,1,4,2,0,3,0,0,3,1,0,0,0,2,1,3,1,0,4,7,7,6,8,5,7,6,5,0,0,0,0,0,0,0,0
2022-03-20 08:00:00,0,7,8,0,0,9,10,10,5,6,2,0,4,3,1,2,1,3,4,5,2,5,4,2,1,1,0,0,0,0,0,0,0,0
2022-03-20 09:00:00,0,10,12,0,7,12,13,7,5,3,0,0,1,4,6,3,4,2,9,10,9,8,5,3,3,4,0,0,0,0,0,0,0,0
2022-03-20 10:00:00,2,10,14,12,13,13,14,15,4,1,1,0,3,2,1,1,2,4,19,5,18,19,17,15,14,7,0,0,0,1,0,0,0,0
2022-03-20 11:00:00,1,9,13,0,11,12,10,10,4,2,2,0,1,3,2,3,4,6,9,7,8,8,7,5,4,1,0,3,0,0,0,2,0,0
2022-03-20 12:00:00,3,12,13,0,10,14,0,12,4,1,0,0,0,2,1,2,5,11,14,13,12,16,15,11,3,8,7,2,0,0,0,0,1,0
2022-03-20 13:00:00,5,9,12,0,11,14,15,14,5,6,1,0,3,3,4,4,4,9,15,17,14,16,13,13,12,11,7,5,2,2,0,0,0,0
2022-03-20 14:00:00,4,6,9,0,0,11,8,9,4,4,1,2,2,2,1,2,5,8,16,16,14,15,14,7,6,5,5,2,1,0,0,0,0,0
2022-03-20 15:00:00,5,10,12,0,11,10,0,10,5,4,0,3,3,0,0,3,4,8,16,20,12,22,21,8,5,7,4,3,2,1,0,0,0,0
2022-03-20 16:00:00,5,8,9,0,8,8,9,8,6,4,1,3,3,1,1,4,6,20,22,20,15,21,20,15,13,12,9,5,3,0,0,0,0,0
2022-03-20 17:00:00,2,6,7,6,0,10,11,10,5,2,0,0,2,5,3,7,9,14,30,28,29,28,19,14,13,12,9,7,3,1,0,0,0,0
2022-03-20 18:00:00,4,9,9,0,0,11,5,12,2,3,2,0,2,0,0,3,6,9,22,21,22,18,17,12,10,6,5,5,1,0,0,0,0,0
2022-03-20 19:00:00,7,3,9,0,0,9,1,8,1,3,0,1,3,0,0,5,8,16,17,16,14,23,20,14,13,11,7,3,2,0,0,0,0,0
2022-03-20 20:00:00,1,1,0,0,0,2,0,0,1,2,0,0,0,0,1,4,4,5,19,18,18,18,16,12,9,8,10,5,2,0,0,0,0,0
2022-03-20 21:00:00,2,3,0,0,0,3,4,6,2,1,0,2,0,0,1,2,2,6,11,11,11,10,8,8,7,4,6,3,2,0,0,0,0,0
2022-03-20 22:00:00,4,5,6,0,0,0,0,5,1,0,0,0,1,1,0,2,1,12,10,12,11,13,8,10,9,1,7,4,2,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,1,1,2,1,2,1,3,1,3,1,6,14,14,13,12,10,9,7,6,7,4,3,2,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,10,11,7,9,13,0,12,8,1,1,0,0,1,0,0,0,1,3,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,9,13,12,11,15,12,13,3,2,0,0,4,4,3,3,0,4,6,6,1,7,6,4,1,4,0,0,0,6,2,0,0,0
2022-03-21 07:00:00,1,24,30,34,33,45,47,41,12,13,5,0,8,8,9,2,3,4,8,10,11,18,22,23,22,21,6,0,0,1,9,7,0,0
2022-03-21 08:00:00,2,25,32,27,31,35,37,30,10,5,9,0,14,8,6,4,3,4,13,12,10,12,10,21,22,21,0,0,0,0,0,0,0,0
2022-03-21 09:00:00,0,15,19,20,19,21,19,19,6,5,5,3,3,3,4,3,3,4,7,3,6,11,3,9,4,1,0,0,0,0,0,0,0,0
2022-03-21 10:00:00,2,18,13,0,0,13,14,11,4,2,0,1,5,4,2,3,3,4,10,9,11,12,8,8,6,3,0,0,0,0,0,0,0,0
2022-03-21 11:00:00,1,9,20,0,18,15,14,15,5,4,3,2,2,0,1,3,9,11,16,7,16,15,16,14,4,9,2,0,0,0,0,0,0,0
2022-03-21 12:00:00,3,9,7,4,0,12,11,10,4,6,4,0,3,0,2,3,8,14,17,16,21,20,19,13,11,9,7,4,2,0,0,0,0,0
2022-03-21 13:00:00,4,11,12,0,13,10,12,10,5,3,4,0,4,4,3,5,5,8,17,19,20,19,18,12,7,11,7,4,4,2,0,1,1,0
2022-03-21 14:00:00,5,9,12,8,10,12,13,12,6,4,3,0,4,3,2,4,5,8,13,9,13,15,14,12,5,5,4,2,1,0,0,0,0,0
2022-03-21 15:00:00,9,6,8,7,6,7,8,7,3,5,4,0,3,0,4,6,9,13,24,22,22,23,21,14,12,11,7,4,3,0,0,0,0,0
2022-03-21 16:00:00,8,10,10,9,8,10,9,11,4,6,1,3,5,8,7,10,11,19,32,32,32,34,33,26,24,23,15,10,3,0,0,0,0,0
2022-03-21 17:00:00,12,15,10,14,14,11,15,12,2,4,2,0,4,1,5,8,11,16,28,29,31,32,31,22,18,16,11,9,5,1,0,0,0,0
2022-03-21 18:00:00,9,12,12,2,9,18,0,14,2,5,6,3,5,5,6,13,17,24,49,50,48,44,39,30,29,28,14,8,2,1,0,0,0,0
2022-03-21 19:00:00,4,6,5,0,4,6,5,5,3,4,3,0,2,3,1,9,10,17,35,35,33,30,29,22,19,27,15,12,4,0,0,0,0,0
2022-03-21 20:00:00,2,3,2,0,0,3,0,4,2,3,0,0,2,3,4,5,4,10,28,26,25,25,23,16,12,15,11,7,3,1,0,0,0,0
2022-03-21 21:00:00,3,5,6,0,0,2,0,4,1,3,0,2,2,1,1,4,5,10,22,20,21,20,19,14,13,9,5,5,3,0,0,0,0,0
2022-03-21 22:00:00,3,5,6,1,5,5,0,2,2,3,1,2,1,4,4,4,8,10,33,33,18,32,28,22,19,18,8,5,4,0,0,0,0,0
2022-03-21 23:00:00,2,1,0,0,0,0,0,3,2,3,0,2,4,0,3,4,4,7,16,12,8,17,15,11,8,6,4,2,1,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,9,11,0,10,7,0,6,3,2,1,0,0,0,0,0,1,1,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,14,16,6,15,16,15,13,4,0,0,3,4,0,3,2,0,2,3,2,0,3,3,2,2,1,1,0,0,7,1,0,0,0
2022-03-22 07:00:00,1,17,25,26,0,29,30,24,7,8,8,7,8,6,5,3,3,5,11,10,12,18,23,24,9,23,0,0,0,2,10,8,0,0
2022-03-22 08:00:00,1,23,31,27,29,31,33,31,7,5,4,0,4,5,4,5,2,3,11,8,5,12,11,17,16,14,0,0,0,0,0,1,0,0
2022-03-22 09:00:00,0,19,25,16,24,27,25,26,6,3,1,0,2,3,3,3,1,2,7,5,4,6,9,8,6,5,0,0,0,0,0,1,0,0
2022-03-22 10:00:00,1,16,19,0,0,20,13,17,8,6,1,3,1,2,4,2,4,2,7,6,5,10,9,7,6,2,0,0,0,0,0,0,0,0
2022-03-22 11:00:00,3,16,20,0,19,18,18,16,11,6,5,0,4,3,3,2,4,7,10,12,13,12,8,10,4,7,0,4,1,0,0,0,0,0
2022-03-22 12:00:00,5,9,12,0,7,10,10,10,5,4,2,1,2,3,3,3,6,7,13,15,5,16,13,15,14,13,10,7,4,1,0,0,0,0
2022-03-22 13:00:00,2,8,10,8,0,11,10,11,5,4,3,2,0,1,0,3,7,9,18,17,16,16,15,12,10,9,8,7,2,0,0,0,1,0
2022-03-22 14:00:00,5,12,13,0,11,11,12,12,5,3,0,0,0,0,2,2,4,7,15,15,14,15,10,9,8,7,5,3,1,1,0,0,0,0
2022-03-22 15:00:00,9,12,9,0,8,10,12,11,4,3,2,1,1,0,0,3,6,10,16,15,16,14,13,10,8,9,6,6,2,0,0,0,0,0
2022-03-22 16:00:00,5,10,9,9,8,11,7,7,5,7,6,4,3,12,14,17,18,25,42,38,35,31,27,18,15,14,10,6,2,1,0,0,0,0
2022-03-22 17:00:00,9,15,16,0,15,15,5,11,3,5,0,4,5,6,6,11,12,27,44,45,44,47,43,32,29,27,16,13,4,1,0,0,0,0
2022-03-22 18:00:00,8,13,13,6,0,13,6,14,3,7,0,0,5,4,8,17,18,23,43,43,36,45,40,28,23,19,16,8,3,1,0,0,0,0
2022-03-22 19:00:00,6,8,9,0,2,9,10,8,4,3,0,2,4,0,3,11,15,27,29,29,34,35,32,21,20,18,14,9,3,1,0,0,0,0
2022-03-22 20:00:00,1,4,4,0,0,0,5,4,2,3,2,1,3,0,2,4,5,12,34,32,31,30,22,15,14,13,8,5,3,1,0,0,0,0
2022-03-22 21:00:00,1,3,0,0,2,1,2,1,0,3,3,4,0,0,3,7,8,15,33,21,18,31,30,24,13,13,10,10,7,1,0,0,0,0
2022-03-22 22:00:00,3,4,0,0,0,4,0,3,2,1,0,0,1,2,2,6,9,19,30,30,31,27,23,16,12,11,20,12,5,1,0,0,0,0
2022-03-22 23:00:00,1,1,1,0,0,1,0,0,0,2,0,1,3,2,2,4,3,5,15,13,10,11,17,13,6,3,11,6,3,0,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,4,8,6,4,9,5,8,2,4,3,0,2,2,0,2,1,0,3,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-23 06:00:00,0,10,13,9,9,17,10,12,3,2,0,0,6,7,5,2,2,2,5,3,3,2,3,1,0,1,1,0,0,7,3,0,0,0
2022-03-23 07:00:00,1,22,31,22,13,35,34,31,10,9,4,0,10,5,4,3,2,5,11,10,9,13,17,18,0,17,0,0,0,2,10,7,0,0
2022-03-23 08:00:00,1,24,34,33,32,37,40,38,10,8,3,3,10,10,8,8,3,4,10,9,5,11,12,18,17,16,0,0,0,0,0,0,0,0
2022-03-23 09:00:00,1,15,19,0,18,20,20,20,7,3,1,0,4,1,3,2,4,3,6,3,5,7,8,6,5,3,0,0,0,0,0,0,0,0
2022-03-23 10:00:00,1,13,17,0,16,19,21,19,5,3,2,1,2,3,3,2,3,5,9,8,5,9,8,7,4,3,0,0,0,0,0,0,0,0
2022-03-23 11:00:00,1,9,14,13,10,12,14,13,4,5,3,2,1,2,1,2,1,8,12,13,12,10,7,9,8,1,7,5,5,4,2,0,0,0
2022-03-23 12:00:00,7,9,11,9,7,11,10,8,2,2,1,0,2,0,3,2,5,7,15,16,15,13,13,10,11,8,9,5,3,0,0,0,0,0
2022-03-23 13:00:00,3,10,13,10,11,10,11,10,5,2,2,0,2,0,2,6,5,9,17,19,19,20,19,17,16,15,12,9,5,3,2,0,0,0
2022-03-23 14:00:00,2,7,10,6,0,10,6,11,3,2,2,1,2,2,1,1,5,7,13,12,12,11,11,10,9,8,4,2,1,0,0,0,0,0
2022-03-23 15:00:00,7,6,7,7,0,8,0,7,2,3,1,4,3,15,16,17,20,22,22,22,20,16,16,13,6,12,8,4,2,1,0,0,0,0
2022-03-23 16:00:00,9,12,13,8,11,12,11,15,6,8,5,3,6,4,4,7,9,14,29,28,26,16,23,17,17,15,10,4,3,1,1,0,0,0
2022-03-23 17:00:00,13,17,18,0,15,14,15,13,4,7,6,2,7,6,7,11,16,19,30,28,29,28,27,20,19,17,13,9,6,2,0,0,1,0
2022-03-23 18:00:00,8,12,13,10,9,13,12,13,4,6,4,5,5,0,7,9,13,17,37,36,35,34,32,26,24,22,14,9,5,1,1,0,0,0
2022-03-23 19:00:00,4,7,8,0,4,10,7,8,2,3,0,1,3,2,4,11,15,18,39,41,40,36,32,21,20,16,13,9,4,2,0,0,0,0
2022-03-23 20:00:00,3,2,0,0,0,5,0,4,4,2,0,0,2,0,1,3,6,10,22,22,21,23,22,13,9,0,11,7,3,0,0,0,0,0
2022-03-23 21:00:00,2,2,3,2,0,2,0,3,1,0,0,1,0,0,0,2,4,9,26,26,27,26,24,15,14,14,11,6,3,1,0,0,1,0
2022-03-23 22:00:00,4,3,2,0,1,3,4,3,3,3,2,1,2,2,2,6,7,10,25,25,23,26,24,18,17,14,11,5,3,2,0,0,0,0
2022-03-23 23:00:00,0,1,1,0,0,1,0,0,0,0,0,2,0,0,2,2,4,5,20,21,15,20,21,15,13,6,7,4,2,0,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,11,13,0,11,9,0,7,2,1,0,0,0,0,1,0,1,0,4,2,3,4,1,0,0,2,0,0,0,0,1,0,0,0
2022-03-24 06:00:00,1,11,14,12,0,13,16,14,5,4,0,0,6,3,5,5,2,3,5,3,0,2,4,3,0,2,0,0,0,3,2,0,0,0
2022-03-24 07:00:00,1,21,26,0,25,31,31,30,7,4,0,0,6,5,3,4,4,6,12,8,11,15,19,20,18,17,3,0,0,3,4,6,0,0
2022-03-24 08:00:00,2,28,37,37,36,39,41,39,7,8,3,0,9,9,7,3,5,3,13,10,12,16,14,17,16,15,0,0,0,0,0,0,0,0
2022-03-24 09:00:00,2,16,19,20,18,22,16,21,5,3,2,0,3,5,4,2,2,4,8,5,3,8,10,9,8,5,0,0,0,0,0,2,0,0
2022-03-24 10:00:00,2,13,16,0,11,18,19,17,5,4,3,2,2,2,1,1,2,4,8,7,3,9,5,6,2,3,0,0,0,0,0,0,0,0
2022-03-24 11:00:00,2,13,17,0,0,17,16,15,4,4,3,0,3,0,3,3,5,10,12,11,12,11,8,9,8,5,4,2,1,0,0,0,0,0
2022-03-24 12:00:00,3,8,9,8,8,9,0,6,3,3,0,0,4,1,1,2,3,7,11,10,12,9,8,10,5,9,5,3,1,0,0,0,0,0
2022-03-24 13:00:00,3,8,11,3,7,13,0,9,4,3,3,1,2,2,3,4,8,9,19,19,18,20,17,16,15,8,6,4,2,2,0,0,0,0
2022-03-24 14:00:00,2,6,7,6,0,10,7,11,6,3,0,0,2,0,0,1,2,6,12,12,9,11,10,7,8,6,7,6,2,1,0,0,0,0
2022-03-24 15:00:00,6,8,9,0,8,13,7,6,2,3,2,2,1,0,2,3,4,11,18,17,18,18,13,13,8,7,5,3,1,0,0,0,0,0
2022-03-24 16:00:00,6,10,7,6,9,8,7,9,6,7,4,1,7,12,7,10,15,24,35,25,35,39,33,24,22,14,15,10,3,1,0,0,0,0
2022-03-24 17:00:00,17,20,22,8,10,20,18,15,3,7,6,0,7,4,8,7,10,15,34,35,34,32,31,24,20,18,14,5,2,1,0,0,0,0
2022-03-24 18:00:00,6,9,8,0,8,8,11,6,4,7,2,5,6,5,7,10,18,24,36,35,35,31,29,24,20,20,13,6,3,0,0,0,0,0
2022-03-24 19:00:00,4,6,7,4,5,7,2,6,3,5,1,4,3,2,3,8,10,16,40,38,35,37,36,26,24,16,14,8,4,0,0,0,0,0
2022-03-24 20:00:00,1,2,1,0,0,3,2,1,1,1,2,1,2,3,2,5,7,14,31,30,30,31,28,25,24,22,15,10,5,1,1,0,0,0
2022-03-24 21:00:00,1,1,1,0,0,2,1,2,0,3,0,1,2,0,0,9,6,17,27,26,26,26,22,19,15,14,10,7,2,0,0,0,0,0
2022-03-24 22:00:00,3,6,2,0,0,5,7,6,2,0,0,1,1,0,3,6,5,18,21,26,18,17,20,16,14,10,10,7,3,0,0,0,0,0
2022-03-24 23:00:00,2,2,1,0,0,0,0,2,1,1,0,0,3,1,3,6,8,9,16,21,22,16,18,9,7,5,5,3,2,0,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,8,10,0,8,9,0,8,2,2,1,0,3,0,2,0,1,1,2,1,0,2,0,0,0,1,0,0,0,4,0,0,0,0
2022-03-25 06:00:00,0,10,11,0,10,14,15,13,3,3,0,0,4,5,3,3,2,7,7,6,0,4,7,6,0,5,0,0,0,9,1,0,0,0
2022-03-25 07:00:00,1,24,29,17,23,32,33,31,14,14,13,0,14,7,5,4,4,7,9,8,10,13,15,14,4,13,1,0,0,1,3,10,0,0
2022-03-25 08:00:00,3,35,40,30,39,44,30,40,7,7,5,5,6,5,7,13,7,6,11,8,7,10,9,20,9,19,0,0,0,0,0,4,0,0
2022-03-25 09:00:00,1,19,23,0,22,22,23,21,8,3,2,0,4,5,3,2,2,4,10,9,8,6,6,5,7,6,0,0,0,0,0,0,0,0
2022-03-25 10:00:00,1,11,12,0,10,12,0,16,5,2,0,0,0,3,2,1,3,9,10,8,9,11,11,10,9,6,0,0,0,0,1,0,0,0
2022-03-25 11:00:00,1,16,18,0,15,14,17,15,5,7,4,2,4,3,5,4,5,9,13,14,13,12,11,9,7,5,4,3,2,0,3,0,0,0
2022-03-25 12:00:00,6,9,11,0,6,13,9,10,4,4,3,2,3,0,2,4,4,6,15,18,11,17,15,11,10,7,5,4,2,1,0,0,0,0
2022-03-25 13:00:00,5,8,11,0,0,10,0,9,5,4,2,0,2,1,2,3,5,12,15,14,13,12,12,11,4,7,7,5,3,1,0,0,0,0
2022-03-25 14:00:00,5,12,8,0,7,6,12,13,4,4,2,1,6,8,6,5,6,11,16,16,17,15,16,13,10,8,5,5,3,0,0,0,0,0
2022-03-25 15:00:00,13,16,17,5,16,10,9,10,5,6,1,0,2,2,3,3,9,11,23,21,19,22,20,17,14,13,6,4,1,0,0,0,0,0
2022-03-25 16:00:00,5,9,11,12,11,12,9,10,8,4,4,0,3,15,17,16,14,16,24,24,25,21,20,15,13,12,5,4,1,0,0,0,0,0
2022-03-25 17:00:00,10,15,16,3,15,15,14,12,3,7,6,0,4,5,6,7,10,15,29,28,29,27,26,21,19,16,14,11,6,1,0,0,0,0
2022-03-25 18:00:00,9,11,11,0,10,9,12,13,3,7,3,2,6,0,5,11,13,18,36,34,31,32,31,24,21,21,12,10,2,1,0,0,0,0
2022-03-25 19:00:00,3,5,6,5,5,9,10,8,4,2,0,0,0,0,8,14,19,26,44,43,44,45,44,31,28,24,12,7,2,0,0,0,0,0
2022-03-25 20:00:00,1,3,4,1,0,5,3,4,2,4,6,3,5,6,7,10,8,12,23,22,19,29,28,23,18,17,13,9,5,0,0,0,0,0
2022-03-25 21:00:00,1,3,2,0,0,0,1,1,0,2,1,0,2,1,0,4,5,10,21,22,20,21,19,17,10,15,7,5,2,1,0,0,0,0
2022-03-25 22:00:00,3,4,2,0,0,2,3,2,2,1,0,0,1,0,2,5,4,22,24,20,20,20,22,15,14,14,10,6,3,0,0,0,0,0
2022-03-25 23:00:00,2,1,1,2,0,2,0,3,0,3,0,3,2,1,4,2,3,7,20,18,21,17,20,15,13,12,7,5,3,1,0,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
