Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_상대원시장,10_상대원고개,11_단대오거리역.세이브존,12_성남우체국,13_신흥역.종합시장,14_성남시의료원.신흥1동행정복지센터,15_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,16_중앙시장,17_통계청.태평역,18_성남수정경찰서,19_수진리고개.태평고개,20_가천대역.가천대학교,21_복우물.웃말입구,22_복정파출소.복정캠퍼스맛집거리,23_동서울대학교,24_복정초등학교,25_복정동주민센터,26_복정역2번출구,27_복정역1번출구,28_장지역.가든파이브,29_문정법조단지.건영아파트,30_문정로데오거리입구,31_가락시장.가락시장역,32_송파역,33_석촌역,34_석촌호수.한솔병원,35_잠실역.롯데월드몰,36_잠실역.잠실대교남단,37_잠실대교전망쉼터,38_자양동잠실대교북단,39_동서울우편집중국앞,40_광진구청,41_광진경찰서,42_구의사거리,43_구의2동주민센터입구,44_어린이대공원후문아차산역,45_중곡동입구삼거리,46_군자역4번출구.용마초등학교,47_군자교입구,48_장한평역,49_청년회의소,50_답십리역사거리,51_신답초등학교.청계한신휴플러스,52_동대문구청,53_서울시동부병원,54_신설동역.서울풍물시장,55_신설동역,56_용두로타리한국의류시험연구원,57_서울시동부병원,58_용두동신동아아파트,59_용두역,60_동대문구청,61_신답초등학교.청계한신휴플러스,62_답십리역사거리,63_청년회의소.서울새활용플라자,64_장한평역,65_군자교입구,66_군자역5번출구.용마초등학교,67_중곡동입구삼거리,68_어린이대공원후문아차산역,69_구의2동주민센터입구,70_구의사거리,71_광진경찰서,72_광진구청,73_자양동잠실대교북단,74_잠실대교전망쉼터,75_잠실역.잠실대교남단,76_석촌호수.한솔병원,77_석촌역,78_송파역,79_가락시장.가락시장역,80_문정로데오거리입구,81_문정법조단지.건영아파트,82_장지역.가든파이브,83_장지동,84_복정동주민센터,85_동서울대학교,86_복정파출소.복정캠퍼스맛집거리,87_복우물.웃말입구,88_가천대역.가천대학교,89_수진리고개.태평고개,90_통계청.태평역,91_중앙시장.농협,92_성남시여성비전센터.삼성생명.한국사회적기업진흥원,93_성남시의료원.신흥1동행정복지센터,94_신흥역.종합시장,95_성남우체국,96_단대오거리역.(구)종점,97_상대원고개,98_상대원시장,99_대원사거리,100_상대원1동주민센터앞,101_공단본부.샤니,102_고려당사거리,103_공단오거리.공단주유소,104_스타타워.동방렌탈,105_보통골동양공업사,106_상대원차고지
2022-03-30 15:00:00,0,3,7,9,10,7,13,15,18,19,18,15,18,21,22,19,21,17,17,24,26,18,36,37,33,31,27,21,21,25,27,29,27,29,23,24,15,24,22,18,25,28,27,25,21,17,15,12,13,11,8,9,6,4,9,10,12,11,13,13,11,14,14,17,17,17,18,22,26,24,22,24,25,23,18,18,14,18,17,18,18,23,22,18,32,29,25,21,21,15,14,17,17,17,17,21,11,7,5,5,1,0,4,1,0,0
2022-03-30 16:00:00,0,5,7,8,11,13,17,17,18,21,14,12,13,14,13,12,12,12,11,23,21,25,52,52,46,31,31,25,22,22,23,28,25,29,27,32,14,26,25,26,29,32,31,27,23,18,16,15,13,10,8,9,5,7,9,10,11,12,13,17,18,16,18,21,22,25,26,30,30,31,30,27,29,27,26,20,22,22,24,21,22,24,25,23,44,42,33,22,17,23,21,19,21,24,20,26,16,10,7,8,3,6,2,4,0,0
2022-03-30 17:00:00,0,9,13,19,31,36,35,41,36,37,26,22,20,22,27,26,16,19,20,32,32,32,48,51,51,31,31,27,27,37,38,34,36,35,33,38,37,31,32,34,35,34,28,24,22,21,22,20,19,21,18,13,12,10,16,21,19,21,22,25,28,27,28,30,26,28,31,21,22,25,25,27,26,21,28,24,23,25,27,28,31,37,35,32,35,31,29,25,25,30,25,23,25,22,21,35,15,10,5,4,3,3,2,1,1,0
2022-03-30 18:00:00,0,7,28,41,52,56,53,53,53,49,40,39,44,28,28,23,19,20,18,23,23,23,38,44,51,39,38,39,47,65,63,66,62,59,46,50,48,43,41,37,34,36,31,31,35,36,34,29,30,32,31,22,18,14,18,22,25,27,34,37,35,36,34,32,32,33,30,31,30,30,27,25,29,27,37,31,29,25,26,35,40,49,50,48,50,52,49,34,32,42,33,30,26,24,26,41,26,20,9,5,4,2,1,2,0,0
2022-03-30 19:00:00,0,2,8,13,16,23,28,36,41,40,24,20,22,21,18,13,15,14,11,20,19,17,15,18,19,12,18,20,24,29,25,28,28,28,31,35,33,27,26,24,25,24,22,20,18,17,19,17,12,19,16,15,13,7,6,6,8,13,12,15,15,16,19,22,23,28,25,22,19,21,19,18,21,22,29,29,32,28,28,32,39,46,44,37,35,21,33,25,19,22,24,21,18,17,15,23,14,6,8,6,5,2,0,4,0,0
2022-03-30 20:00:00,0,1,12,13,17,17,17,19,17,15,11,10,13,9,10,7,8,7,7,16,15,14,17,12,13,10,7,10,16,19,24,23,25,28,37,40,39,33,32,31,28,28,24,21,18,13,12,12,10,11,8,8,4,7,10,12,13,12,10,12,8,14,18,18,18,17,15,13,12,12,11,16,18,17,17,15,17,14,13,12,15,16,13,17,15,13,12,13,11,17,15,14,11,10,9,19,10,7,6,3,2,0,1,0,0,0
2022-03-30 21:00:00,0,2,3,7,8,9,10,15,14,16,8,7,10,9,9,10,14,13,13,16,16,14,19,18,12,17,10,19,18,19,17,22,21,20,29,28,28,24,25,26,27,24,19,20,16,18,15,13,12,11,8,6,6,5,8,6,9,13,11,12,13,12,15,13,12,14,13,17,17,15,14,13,10,12,20,18,16,18,17,15,13,19,21,19,21,19,18,13,10,17,18,13,8,12,13,17,10,4,2,3,0,2,1,0,0,0
2022-03-30 22:00:00,1,1,2,3,4,4,5,7,6,7,6,6,9,13,15,16,13,14,13,13,12,11,28,28,30,19,16,18,18,23,23,26,18,19,21,24,17,23,18,19,19,19,17,16,15,14,12,10,11,10,7,9,8,3,7,7,9,10,9,9,8,11,11,17,13,17,9,16,14,15,14,11,12,11,16,19,22,18,17,14,19,20,19,18,16,15,10,12,10,14,11,11,10,10,9,17,11,8,4,3,4,3,2,2,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,0,4,0,10,9,11,14,12,9,10,9,10,0,14,18,19,18,18,15,14,12,8,6,8,6,6,3,5,3,3,3,4,6,7,3,5,4,8,7,9,10,10,10,7,9,8,6,9,8,6,10,12,13,10,13,12,10,12,10,8,11,11,9,7,9,10,10,8,9,11,13,17,11,5,4,0,0,0,3,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,3,0,1,2,5,7,8,11,16,19,20,24,27,27,32,35,34,36,37,18,7,0,35,33,32,28,18,24,17,16,9,12,17,18,0,0,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,2,1,0,3,3,7,7,13,17,13,12,11,12,15,17,15,18,18,17,19,18,16,20,18,14,11,17,11,15,15,17,15,15,9,10,0,10,17,17,16,12,15,13,10,11,12,10,9,10,9,6,5,7,12,3,13,15,16,6,8,16,8,9,16,17,0,21,24,25,25,23,22,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,2,0,0,1,5,6,6,9,5,4,6,9,10,15,12,14,17,21,20,22,23,31,28,24,23,17,19,19,17,11,13,16,15,9,0,7,6,9,8,9,10,9,9,10,12,12,12,8,8,6,3,3,5,6,6,8,9,13,13,15,14,14,14,14,15,17,20,23,24,25,28,27,24,24,22,22,24,20,15,16,13,12,14,0,12,13,13,14,16,19,23,21,15,20,18,19,16,17,13,10,4,2,0,0
2022-03-31 07:00:00,0,3,0,1,2,9,9,9,11,16,12,14,19,14,19,22,16,21,25,31,31,32,34,42,41,29,18,25,28,31,32,38,36,34,21,22,16,24,24,24,27,31,28,31,33,38,23,25,23,22,20,17,12,8,14,13,16,24,25,28,29,27,24,23,28,31,39,38,43,38,30,28,34,29,30,27,29,30,32,26,27,26,29,28,27,15,16,14,17,26,30,34,31,29,31,57,56,60,57,28,22,15,9,3,0,0
2022-03-31 08:00:00,1,3,1,4,1,2,10,14,21,25,23,23,23,30,36,37,26,34,35,56,59,57,41,49,53,38,34,32,28,26,25,40,44,41,20,23,17,28,27,31,36,36,37,36,39,42,38,37,33,38,34,28,22,9,14,13,17,31,28,30,32,35,36,35,43,51,52,53,56,53,52,45,48,49,39,38,51,48,50,33,36,44,47,39,30,32,31,30,29,35,35,38,46,50,54,62,62,62,59,54,42,30,18,6,0,0
2022-03-31 09:00:00,0,3,4,3,2,4,9,13,15,18,12,15,17,20,23,25,26,25,25,47,49,50,25,35,33,23,20,18,22,22,22,26,31,36,17,17,18,15,14,19,27,18,25,29,26,26,27,20,22,21,21,20,14,8,6,5,4,5,5,6,8,10,12,12,14,16,19,23,24,25,23,25,32,27,31,28,28,36,36,33,29,33,44,36,23,22,18,15,18,18,17,17,16,17,15,23,18,19,15,13,9,7,3,2,0,0
2022-03-31 10:00:00,0,2,1,2,1,3,7,11,14,14,14,12,15,17,15,15,15,17,16,18,16,18,17,18,22,18,16,14,17,19,21,23,24,23,13,14,13,18,12,12,12,14,14,14,13,13,11,11,11,12,8,8,7,3,4,4,5,6,8,10,12,12,14,14,12,12,13,15,18,16,16,19,16,18,14,16,15,13,16,15,15,18,24,21,17,16,17,14,8,11,12,13,10,9,7,8,6,4,3,0,5,4,3,0,0,0
2022-03-31 11:00:00,0,2,3,4,3,7,8,9,12,14,14,13,14,12,12,11,14,15,17,32,33,26,36,40,39,27,24,24,23,23,23,21,21,20,12,12,11,13,14,14,13,15,18,22,20,18,16,16,18,15,9,16,13,6,5,7,5,6,6,7,9,12,11,12,15,19,16,21,20,19,19,20,23,23,20,16,17,23,26,25,23,22,29,27,12,13,13,14,13,11,9,10,10,8,7,12,8,5,3,2,1,2,0,0,0,0
2022-03-31 12:00:00,0,1,1,3,3,5,6,10,13,14,14,14,18,15,16,15,16,17,18,42,43,36,37,40,36,30,20,18,18,19,18,21,20,22,13,14,9,15,14,18,19,18,16,19,17,13,12,9,9,8,7,8,5,4,5,6,7,8,8,11,15,14,15,18,18,16,13,24,23,26,27,28,15,14,17,16,18,19,16,15,12,15,17,15,19,12,17,10,9,15,15,13,13,13,12,12,8,8,6,2,4,4,2,0,0,0
2022-03-31 13:00:00,3,3,1,2,3,3,8,8,10,15,11,12,9,12,13,15,19,14,20,25,26,25,31,32,31,26,25,25,24,24,23,25,22,20,15,16,13,14,13,15,14,14,15,16,15,17,16,13,13,10,8,8,8,6,8,7,9,9,10,12,11,17,14,18,19,17,17,18,17,16,20,22,29,10,19,21,22,23,21,21,23,25,27,26,24,25,25,20,17,16,17,17,20,12,10,12,7,5,3,4,1,1,1,1,0,0
2022-03-31 14:00:00,0,2,4,4,5,6,10,14,21,25,25,26,23,19,16,15,16,15,15,22,18,17,40,37,36,23,22,20,23,24,26,27,24,26,23,17,15,16,14,16,17,15,15,15,14,12,11,13,12,11,9,8,7,8,11,10,11,12,11,15,16,20,24,24,16,27,27,25,28,26,21,22,21,19,20,24,21,18,20,19,21,23,23,22,24,21,23,18,18,15,16,15,15,15,10,14,7,4,4,2,3,1,4,2,0,0
2022-03-31 15:00:00,0,2,4,8,10,11,12,14,20,27,22,17,20,19,17,12,14,15,15,21,20,20,42,44,41,29,30,30,32,31,31,29,28,25,24,23,0,23,21,22,23,21,23,18,15,15,13,12,11,12,11,12,7,6,10,11,11,10,10,11,12,16,16,19,18,20,12,24,22,16,20,21,19,16,23,20,18,16,19,14,17,21,21,20,26,24,23,19,20,20,19,15,20,20,17,30,15,7,7,8,3,2,2,1,0,0
2022-03-31 16:00:00,0,2,6,15,16,13,16,16,19,24,13,11,15,15,16,14,14,15,18,21,22,23,49,47,44,31,29,26,28,28,35,36,35,34,31,30,29,27,22,25,41,42,40,32,31,28,23,17,15,12,11,9,8,6,15,17,16,17,18,21,20,22,21,26,26,26,22,23,22,23,23,23,29,32,26,23,22,24,25,24,20,26,27,27,40,42,40,30,30,31,28,25,22,26,25,29,15,14,6,5,7,6,5,3,0,0
2022-03-31 17:00:00,2,10,24,31,36,47,48,45,36,32,28,24,25,38,34,30,27,27,28,30,31,30,49,40,51,28,27,28,28,42,42,41,40,34,28,30,29,28,27,27,27,25,24,20,21,19,15,17,15,15,15,14,11,14,16,22,24,26,26,31,28,32,33,40,32,33,33,35,34,35,32,32,31,27,29,26,21,22,23,25,29,35,36,30,43,40,42,30,31,39,32,28,29,24,22,37,21,11,10,2,5,4,1,2,0,0
2022-03-31 18:00:00,0,9,28,41,55,60,59,60,57,58,33,28,26,20,18,16,13,13,16,22,26,27,48,47,49,35,34,28,38,49,53,49,53,46,36,42,37,33,30,37,35,39,38,31,28,27,27,20,19,22,20,19,19,15,15,15,18,23,27,36,32,40,43,45,44,39,37,31,31,29,31,31,35,20,48,41,41,41,40,44,50,50,50,49,51,50,44,35,27,25,24,24,23,18,17,27,20,14,8,5,3,4,3,2,0,0
2022-03-31 19:00:00,0,1,5,13,14,23,26,35,38,40,30,24,18,19,17,18,14,16,17,21,18,19,17,17,20,15,13,17,23,31,33,30,29,30,25,28,28,23,21,21,20,19,24,22,18,16,14,11,11,17,15,11,10,7,11,12,13,14,15,18,20,20,19,22,21,23,24,25,23,25,24,26,29,27,31,27,22,25,24,24,27,25,23,20,19,18,18,21,22,21,19,15,16,16,14,22,15,9,8,6,5,0,0,4,0,0
2022-03-31 20:00:00,0,2,8,7,10,13,13,9,11,12,9,9,10,11,13,13,13,16,15,22,20,19,23,22,19,13,11,13,14,17,18,17,18,22,25,25,24,18,16,18,16,20,19,16,15,14,12,11,9,14,8,7,6,7,8,8,9,8,9,9,7,14,13,13,13,11,10,14,15,12,9,17,18,16,19,20,17,16,16,18,18,17,16,15,14,18,17,13,13,12,12,12,12,11,9,20,14,7,4,3,0,2,2,0,0,0
2022-03-31 21:00:00,0,2,3,5,4,8,5,10,13,12,10,7,11,10,6,8,10,11,10,12,10,11,21,23,25,18,18,18,19,21,21,23,19,19,18,21,17,19,17,21,24,24,22,16,15,18,16,12,8,12,11,5,6,6,6,5,7,10,9,12,10,12,11,12,13,14,13,14,12,11,11,12,9,8,19,17,15,16,18,16,17,20,21,15,18,19,16,12,12,15,13,10,10,14,14,16,8,7,2,0,0,1,1,2,0,0
2022-03-31 22:00:00,0,0,1,2,0,1,4,8,9,3,7,8,8,11,11,11,10,10,7,9,8,7,15,11,14,10,10,16,14,10,12,12,19,20,19,20,20,18,18,19,25,24,22,19,16,15,12,11,9,9,6,5,4,4,7,6,7,8,7,6,8,11,11,11,11,12,12,14,12,11,12,9,9,8,17,20,16,18,18,19,20,20,17,16,17,16,14,12,10,12,12,11,12,13,12,16,13,11,5,3,0,0,4,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,4,8,11,14,12,11,15,16,13,14,11,14,19,18,17,14,15,14,12,12,7,8,8,6,5,4,3,3,4,3,4,2,5,5,6,4,6,7,9,7,10,9,9,9,10,13,12,13,12,11,13,11,11,10,11,12,10,11,10,10,11,10,14,13,11,11,12,11,18,12,6,4,3,2,0,2,1,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,2,0,1,0,3,7,8,13,17,17,19,23,25,26,28,29,28,28,30,31,33,34,32,27,25,20,18,17,14,10,10,11,10,8,0,0,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,1,1,2,1,2,6,9,14,15,11,8,9,12,12,13,12,14,13,16,14,14,14,15,16,19,20,18,17,17,15,15,15,17,12,11,6,10,9,8,9,10,13,14,15,15,13,12,9,9,8,6,7,7,17,1,4,20,21,22,7,24,9,10,22,23,22,16,18,19,19,20,22,20,16,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,2,2,3,3,2,8,9,10,13,7,6,6,8,9,12,10,11,13,15,16,17,14,16,12,10,9,7,10,9,11,13,16,14,7,8,7,8,7,11,13,13,6,11,12,12,13,12,10,8,9,8,6,5,4,4,2,5,5,7,9,10,11,13,14,17,18,20,14,16,24,19,24,22,20,18,15,18,19,16,16,14,13,8,13,8,13,11,10,18,22,19,23,18,19,21,22,21,15,14,11,7,3,0,0,0
2022-04-01 07:00:00,2,3,1,5,2,7,9,12,16,18,10,8,8,21,28,17,14,15,21,21,25,30,33,43,42,28,27,27,33,33,30,39,37,43,27,23,21,25,26,22,23,24,24,27,21,27,21,23,19,28,29,21,14,8,7,9,7,12,14,19,19,19,21,27,30,32,37,42,44,40,34,35,47,46,33,29,30,30,29,23,24,24,25,26,25,18,28,18,25,29,34,38,28,27,26,31,32,32,30,29,24,16,10,5,0,0
2022-04-01 08:00:00,0,3,3,3,2,2,6,9,19,25,17,18,18,27,33,36,33,38,44,53,57,59,52,55,54,37,36,30,30,29,21,28,38,46,19,20,21,21,20,25,28,31,28,31,35,42,48,45,53,60,54,39,24,13,15,19,20,21,22,24,24,25,31,29,29,29,29,35,45,43,38,40,45,44,50,45,46,47,42,37,41,44,43,38,25,23,25,32,30,37,41,46,54,62,63,67,65,64,66,58,41,33,18,13,0,0
2022-04-01 09:00:00,0,5,6,7,6,2,7,11,16,18,18,17,17,20,22,23,18,23,28,48,49,45,32,36,37,33,32,25,25,23,22,25,34,40,16,18,0,20,12,19,19,20,20,22,21,22,24,24,28,34,31,26,20,6,7,6,7,9,9,12,14,13,15,17,23,24,26,29,30,31,34,36,44,41,33,29,31,37,40,39,35,36,45,35,16,10,13,10,14,11,11,10,12,10,9,17,16,18,15,8,10,9,2,1,0,0
2022-04-01 10:00:00,2,3,0,3,5,0,9,12,16,18,16,15,16,21,18,16,18,19,13,24,25,24,20,24,23,18,17,17,19,17,20,22,22,19,18,16,19,18,18,16,18,18,11,12,13,14,14,11,9,10,10,10,10,7,6,5,5,10,7,11,10,12,12,13,12,18,17,16,19,20,20,18,19,17,17,19,19,15,14,13,15,13,15,13,8,9,7,6,5,8,10,10,10,8,7,9,7,6,4,3,6,4,3,1,0,0
2022-04-01 11:00:00,0,2,0,4,5,3,11,13,15,17,14,15,17,17,19,19,18,19,21,39,38,35,42,39,40,29,27,14,18,20,21,21,19,20,16,18,19,18,18,20,21,20,18,17,14,13,16,17,18,18,17,10,8,6,5,5,7,9,8,12,13,17,14,13,15,14,12,15,15,15,14,16,21,17,19,17,14,19,21,19,17,18,19,18,18,16,19,13,11,14,12,13,11,9,8,9,7,9,4,0,3,2,1,1,0,0
2022-04-01 12:00:00,1,3,2,3,4,5,11,11,14,13,14,15,15,15,15,18,16,18,18,20,21,22,41,43,42,30,21,29,28,27,30,32,29,31,24,29,29,27,25,20,22,20,18,16,15,14,14,15,16,13,9,9,8,5,10,11,13,11,10,11,11,11,16,19,21,26,26,24,24,23,23,24,24,23,20,19,17,14,17,18,17,17,16,15,18,9,16,14,13,13,13,12,16,16,14,16,12,8,3,2,2,1,0,1,0,0
2022-04-01 13:00:00,2,3,4,4,7,6,11,14,17,18,17,17,19,17,16,18,16,17,16,19,21,22,24,27,31,24,23,19,24,22,25,28,28,29,23,21,17,16,15,19,19,19,13,17,15,14,10,12,11,8,8,7,7,5,8,10,13,14,17,11,13,18,18,19,18,16,17,18,20,18,19,17,30,30,18,17,16,15,15,13,11,17,18,16,19,18,17,14,13,13,19,17,22,19,19,13,11,8,6,3,1,4,1,0,0,0
2022-04-01 14:00:00,0,2,2,4,5,5,8,9,14,14,17,18,20,15,13,13,16,17,16,20,24,20,43,44,42,30,29,27,26,28,29,26,27,33,21,22,23,23,21,22,22,22,17,20,18,18,17,16,14,13,10,9,7,7,9,12,14,12,15,17,17,14,18,24,27,31,32,31,30,29,27,28,27,22,19,16,18,13,18,18,16,22,20,21,30,20,27,20,20,18,16,17,17,15,10,13,8,5,4,3,1,2,1,0,0,0
2022-04-01 15:00:00,2,2,5,10,11,12,13,15,21,23,20,20,23,20,21,20,18,16,13,20,20,17,37,33,34,30,27,29,26,32,31,31,32,28,25,31,27,26,27,26,32,31,30,27,24,21,17,16,15,15,13,12,11,9,9,10,11,13,13,15,11,18,17,21,21,23,24,23,24,22,21,22,20,24,24,22,25,28,27,25,25,30,28,25,29,27,26,24,23,22,30,33,32,28,23,28,15,12,4,2,2,3,2,2,0,0
2022-04-01 16:00:00,0,3,8,15,6,16,21,23,25,24,19,18,24,25,20,17,13,15,16,19,21,22,42,45,45,31,32,31,29,31,33,38,41,34,22,23,22,22,16,18,21,23,19,24,23,20,15,14,15,14,12,10,9,7,11,13,13,14,17,19,20,21,22,26,24,25,20,20,21,23,23,22,31,29,28,23,26,20,23,21,17,22,24,24,24,26,23,24,20,20,20,21,25,23,22,26,20,13,8,4,7,5,2,1,0,0
2022-04-01 17:00:00,0,13,24,31,45,52,52,55,46,45,25,27,30,28,29,23,18,20,18,27,27,28,36,36,37,33,32,32,29,43,49,47,42,41,38,44,42,32,27,31,33,34,31,31,28,25,23,21,19,23,18,19,16,14,16,19,24,26,25,28,27,30,32,35,34,34,31,29,29,28,29,26,24,23,24,27,30,30,26,26,28,31,31,31,27,27,25,24,22,28,27,23,25,24,22,32,16,9,6,4,5,3,0,1,0,0
2022-04-01 18:00:00,1,7,34,39,49,56,59,56,54,51,39,39,42,28,27,22,21,21,21,29,24,24,40,44,44,29,29,28,35,44,48,50,49,50,39,41,38,33,31,40,41,45,43,39,34,28,27,19,21,20,18,22,17,11,16,19,22,29,36,49,46,44,40,39,40,39,37,39,41,37,33,31,31,26,34,31,32,28,28,35,47,52,50,48,46,42,39,31,29,42,36,26,28,26,27,36,21,15,9,5,8,7,0,2,0,0
2022-04-01 19:00:00,1,2,8,14,16,20,24,33,30,37,31,25,23,17,14,9,8,9,10,18,18,20,18,24,23,20,19,21,24,27,30,32,28,28,31,32,31,26,26,29,30,30,26,21,17,14,25,30,25,25,24,19,16,9,7,9,13,16,16,15,20,21,20,31,29,24,25,23,23,22,22,19,17,24,24,24,21,23,23,25,25,35,32,29,24,24,23,21,20,29,26,23,21,20,16,27,15,7,5,3,4,3,2,3,0,0
2022-04-01 20:00:00,0,1,4,4,6,8,9,11,17,21,16,11,15,12,11,9,7,6,6,9,9,4,13,12,13,12,0,12,13,17,18,20,23,23,24,25,26,26,19,24,26,22,19,21,17,16,15,13,9,7,5,5,6,4,6,7,8,12,4,14,6,15,13,12,13,14,15,13,11,14,14,15,17,17,15,15,17,16,17,18,20,20,19,20,21,22,20,17,14,16,13,13,12,11,13,20,12,10,6,4,1,2,4,3,0,0
2022-04-01 21:00:00,0,2,3,4,5,6,9,7,11,15,8,15,13,12,14,14,12,13,15,19,18,14,14,14,14,11,10,14,14,16,17,19,21,20,23,21,19,20,20,22,21,27,25,24,22,16,15,15,14,11,9,7,4,5,7,8,10,7,8,9,8,10,12,12,10,11,13,11,12,10,13,12,13,13,22,20,23,21,24,26,21,27,28,28,24,23,15,20,16,17,16,19,18,16,14,15,8,7,9,7,6,5,4,2,0,0
2022-04-01 22:00:00,0,0,1,2,0,0,3,4,4,4,9,8,9,14,12,12,12,12,10,12,9,10,14,15,16,15,0,19,20,19,19,20,21,24,29,30,29,27,26,27,29,27,22,21,17,14,12,10,9,10,9,7,5,5,7,9,10,13,13,11,13,10,12,14,15,16,15,15,13,12,12,15,11,7,17,21,20,21,19,18,16,19,21,21,21,22,19,17,13,18,16,12,11,13,11,19,14,7,3,2,1,1,0,1,0,0
