Unnamed: 0,1_7단지영업소,2_상계10동우체국,3_상계주공10단지상가,4_노원고등학교,5_서울문화고등학교,6_방학1동대상타운현대삼성아파트,7_도봉구청,8_서원아파트,9_도봉시장,10_서울북부지방법원.검찰청.성우아파트,11_도봉동서광아파트,12_두산아파트.도심공항수락터미널,13_수락산역,14_노일초등학교,15_상계주공15단지,16_상계주공11단지,17_상계주공10단지,18_대림아파트상가,19_도봉면허시험장,20_상계주공3단지,21_상계주공2단지,22_상계주공1단지,23_중계역,24_노원구민의전당,25_하계역,26_하계장미아파트,27_서울과학기술대입구,28_공릉역4번출구,29_공릉시장,30_태릉입구역3번출구,31_극동늘푸른아파트,32_묵동삼거리.먹골역,33_먹골역,34_한국전력동부지사,35_지하철7호선중화역,36_국민은행중화동지점,37_상봉2동복합청사.도서관,38_면목2동주민센터,39_면목2동,40_면목5동주민센터,41_늘푸른근린공원,42_면목신우아파트,43_면목119안전센터,44_면곡시장,45_중곡아파트,46_군자교,47_군자교남단,48_송정동건영아파트,49_송정동서울숲아이파크,50_화양사거리,51_성수사거리.성수초등학교,52_서울효사랑병원,53_경수중학교,54_영동대교북단,55_영동교입구,56_청담역.경기고교,57_봉은사.삼성1파출소앞,58_무역센타,59_한국무역센터.삼성역,60_포스코건너편,61_선릉역,62_서울상록회관.한국기술센터,63_아가방빌딩.하나은행,64_역삼역,65_강남역12번출구,66_강남역.강남역사거리,67_진흥아파트,68_서초푸르지오써밋.롯데캐슬클래식,69_신논현역.구교보타워사거리,70_강남역.역삼세무서,71_역삼역.포스코타워역삼,72_한서병원,73_한국자산신탁.센터필드,74_선릉역,75_포스코빌딩,76_무역센터.삼성역,77_삼성역,78_삼성역7번출구,79_봉은사역3번출구.삼성1파출소,80_청담역.경기고교,81_우리은행청담지점.청담삼익아파트,82_영동교입구.청담자이아파트,83_영동대교북단,84_노룬산시장,85_성수사거리,86_화양사거리,87_송정동서울숲아이파크,88_송정동건영아파트,89_군자교,90_중곡아파트,91_면곡시장,92_늘푸른동아아파트,93_경남아너스빌아파트앞,94_면목신우아파트,95_늘푸른근린공원,96_장안시장,97_면목2동,98_중목초등학교,99_상봉2동복합청사.도서관,100_중화동한신아파트,101_지하철7호선중화역,102_한국전력동부지사,103_먹골역,104_먹골역.묵동자이아파트,105_묵동자이.신도브래뉴아파트,106_태릉입구역4번출구,107_공릉시장,108_공릉역1번출구,109_서울과학기술대입구,110_하계미성아파트,111_하계역,112_서울시립북서울미술관,113_중계역,114_백병원,115_상계주공4단지,116_상계주공6단지,117_도봉면허시험장,118_상계주공7단지,119_상계주공9단지,120_상계주공12단지,121_상계주공14단지,122_노원초등학교,123_수락산역3번출구,124_두산아파트.도심공항수락터미널,125_성대야구장노원교앞,126_서울북부지방법원.검찰청.성우아파트,127_도봉시장,128_도봉구청,129_방학1동대상타운현대삼성아파트,130_서울문화고등학교,131_노원고등학교,132_임광아파트상가,133_상계주공7단지,134_상계주공7단지.광림교회앞,135_7단지영업소
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,2,2,2,3,4,4,3,6,5,7,10,12,12,14,18,16,15,19,20,13,19,19,16,17,17,20,19,21,22,23,24,30,31,35,41,45,44,46,48,48,50,57,35,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,0,0,1,2,3,4,5,7,9,9,3,6,7,8,10,13,15,16,15,13,12,15,15,17,19,22,25,22,24,24,25,18,26,29,30,32,31,30,33,34,31,38,40,39,40,62,41,42,61,59,39,58,60,51,48,44,39,27,19,14,12,10,8,7,3,4,5,9,11,7,7,4,6,5,2,5,5,1,0,0,7,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,0,0,2,1,1,2,3,4,6,10,8,10,6,6,7,8,10,7,9,10,8,7,10,10,11,13,14,13,14,12,15,16,18,20,22,23,23,24,27,28,29,28,29,29,29,26,30,31,28,33,33,32,31,32,29,25,23,19,16,14,11,9,7,7,5,3,3,3,10,13,10,14,13,12,8,8,9,17,18,1,17,13,14,14,13,13,10,8,9,13,12,11,11,12,12,10,13,10,14,12,12,9,11,9,9,9,10,11,12,8,7,8,7,4,5,3,5,1,1,6,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,3,7,3,6,3,5,7,9,11,22,23,22,14,17,24,25,17,24,21,19,18,19,18,17,17,17,19,21,21,21,26,30,35,35,41,46,43,45,43,41,41,38,38,40,36,36,35,36,36,33,30,31,32,37,36,34,30,25,24,20,18,16,13,9,4,10,11,6,37,37,38,27,26,34,10,10,10,17,24,20,18,17,18,18,17,14,16,20,19,22,22,24,23,24,21,19,19,23,27,21,18,19,18,19,20,18,19,18,23,23,20,19,18,15,14,11,10,9,5,8,12,12,12,11,12,10,6,6,9,9,6,2,0,0,0
2022-03-07 08:00:00,2,4,8,8,7,11,13,13,17,21,13,17,10,19,25,27,28,30,33,29,26,24,23,21,20,19,28,29,29,30,30,30,25,23,28,37,31,28,26,31,33,31,32,38,33,25,33,41,46,47,42,39,40,44,44,48,47,47,39,28,27,24,22,16,10,8,6,8,49,62,45,32,23,52,17,15,19,25,48,33,41,30,27,30,30,22,23,21,20,22,25,28,32,34,41,43,40,42,44,35,29,29,25,22,21,21,21,20,21,20,20,24,25,22,20,18,20,11,11,18,18,19,17,18,15,13,12,6,7,7,6,1,5,1,0
2022-03-07 09:00:00,1,2,2,1,1,6,8,9,12,16,17,16,12,14,18,19,17,16,18,19,20,23,22,21,20,21,16,20,18,17,16,15,22,21,23,24,20,17,21,22,24,23,23,24,28,25,29,30,29,31,34,35,33,48,44,42,34,27,19,14,16,16,11,7,4,5,7,8,39,37,30,21,20,22,10,8,9,14,16,14,14,11,12,22,18,11,11,12,14,16,17,11,14,11,18,16,19,21,25,22,24,21,17,16,15,15,18,18,18,21,18,18,15,17,16,17,15,9,15,14,12,10,11,12,9,6,4,2,2,2,1,0,0,0,0
2022-03-07 10:00:00,1,1,3,5,0,6,6,5,9,10,7,11,9,15,15,13,18,19,17,15,14,12,12,13,12,16,16,14,12,12,11,13,14,14,13,12,12,14,13,14,16,16,16,17,9,18,14,19,18,20,21,19,18,17,25,27,26,21,15,10,9,7,7,7,3,4,4,9,24,22,16,11,10,12,9,10,13,11,13,12,11,13,14,13,14,9,8,8,9,10,8,21,12,20,24,25,23,23,22,18,18,20,18,21,19,16,18,16,17,16,16,15,15,14,14,15,18,12,13,8,11,9,11,10,6,5,4,4,3,1,2,0,1,0,0
2022-03-07 11:00:00,1,1,2,3,1,5,7,8,10,12,13,14,11,13,10,13,18,17,15,16,15,15,15,18,19,21,17,17,18,20,20,20,19,19,18,20,22,20,19,15,17,12,16,17,9,18,13,20,19,18,15,17,17,20,22,21,17,14,11,11,11,11,9,7,5,4,4,3,11,14,13,11,9,10,9,9,11,12,15,14,15,13,13,13,13,11,11,10,10,9,10,9,11,9,12,13,15,15,15,13,13,10,13,11,13,13,13,15,18,18,17,16,16,16,17,17,16,15,17,16,15,12,9,9,9,8,5,2,3,3,2,1,0,1,0
2022-03-07 12:00:00,2,0,3,1,5,8,11,13,14,11,10,9,11,12,12,14,15,15,17,19,20,23,24,25,25,26,25,22,21,19,15,12,15,15,27,28,27,28,19,20,19,18,21,23,20,22,14,23,23,27,28,29,21,19,32,28,23,16,13,13,11,11,8,12,9,8,6,4,8,22,10,8,8,9,8,12,8,14,20,20,19,19,21,14,18,16,13,13,13,9,10,10,10,10,13,11,11,13,14,14,15,13,14,12,15,16,16,18,22,21,17,16,15,14,13,12,11,12,11,12,10,10,10,9,8,6,5,2,1,8,1,0,0,5,0
2022-03-07 13:00:00,0,1,1,0,2,4,7,8,9,8,5,9,10,12,15,18,18,20,18,23,21,21,21,26,25,28,25,26,26,26,22,22,19,21,25,30,28,27,25,21,20,17,16,17,17,15,20,20,19,19,17,18,15,19,18,19,18,15,15,22,19,20,17,17,9,8,6,5,15,15,24,24,20,19,15,15,16,19,23,10,22,20,18,16,17,16,18,17,16,16,17,16,16,15,16,16,20,20,23,20,19,18,22,19,20,24,28,16,17,22,21,23,21,20,18,17,15,14,12,11,10,11,8,6,5,5,4,4,4,2,1,2,0,0,0
2022-03-07 14:00:00,1,1,3,2,2,3,6,6,8,10,12,11,12,13,16,17,18,17,19,19,22,23,23,23,22,24,25,24,23,18,17,17,20,21,22,24,20,20,19,18,17,14,16,14,13,12,12,12,15,18,15,14,13,16,15,15,12,10,15,10,10,12,11,9,7,7,0,6,11,15,16,19,21,16,16,20,21,24,30,29,24,25,25,24,24,28,27,19,18,20,18,20,19,17,19,18,20,24,24,20,20,20,21,19,21,23,27,28,33,31,28,32,35,34,33,29,32,32,25,21,18,11,14,14,13,13,7,3,3,3,0,0,1,2,0
2022-03-07 15:00:00,1,4,6,3,4,6,8,8,12,12,13,16,14,17,21,20,22,19,33,29,30,33,36,35,33,32,28,22,23,24,24,23,20,22,22,20,19,17,16,15,16,14,12,13,14,16,17,17,16,12,13,13,17,19,22,20,18,14,17,14,12,11,9,8,5,4,6,5,8,12,17,19,19,14,17,22,24,28,27,28,28,30,34,34,34,33,31,31,33,28,27,22,23,22,23,24,26,24,24,19,19,18,21,24,24,25,32,28,27,27,24,23,23,22,21,23,24,23,18,19,16,17,11,10,9,5,5,4,2,4,3,1,1,1,0
2022-03-07 16:00:00,2,2,5,4,2,5,7,8,9,11,12,11,13,18,15,17,16,19,18,24,29,25,29,32,30,29,27,27,27,28,26,26,24,23,20,18,19,20,16,15,14,12,14,11,9,10,12,13,12,12,11,10,10,15,16,13,11,11,11,13,11,10,11,13,10,8,7,7,10,14,19,20,23,25,26,26,29,35,40,39,38,38,36,33,34,34,31,32,31,32,31,33,31,26,26,27,30,30,31,26,24,22,20,20,20,24,25,25,24,23,23,24,24,26,23,23,26,26,23,21,18,16,12,14,12,8,8,8,9,4,2,1,0,1,0
2022-03-07 17:00:00,2,3,5,5,6,5,9,11,11,12,11,10,14,13,12,14,13,15,18,22,23,24,28,27,23,24,22,21,22,21,21,25,24,21,20,20,18,21,21,18,17,16,16,16,16,15,16,17,14,23,19,18,14,25,27,23,16,14,12,16,12,14,14,13,8,6,6,4,10,11,13,14,18,22,20,27,30,35,39,36,34,37,36,36,41,48,49,42,41,38,39,42,40,40,38,32,30,28,27,25,27,26,22,20,21,21,27,28,31,32,33,33,28,26,22,23,24,22,21,18,15,12,13,16,13,11,10,8,7,6,5,3,2,2,0
2022-03-07 18:00:00,2,4,6,4,3,5,16,11,18,22,24,22,22,22,19,18,20,23,22,26,28,28,31,31,29,29,28,26,23,25,27,27,34,35,31,31,25,23,24,23,21,19,16,17,16,15,16,17,15,28,29,30,29,29,48,47,29,21,17,52,23,31,39,27,14,13,12,9,12,17,17,20,17,20,23,31,37,37,46,43,43,44,40,48,62,64,62,59,58,54,51,50,51,46,47,43,43,39,42,36,37,40,36,34,35,33,39,37,35,37,31,28,27,28,23,22,28,27,13,22,21,20,23,24,17,15,10,8,6,5,3,4,1,4,0
2022-03-07 19:00:00,1,2,4,4,3,3,11,6,13,12,11,10,8,13,13,12,11,12,12,14,18,20,24,23,16,16,16,16,24,23,17,23,24,19,18,21,24,24,25,24,22,21,18,13,16,10,14,15,14,22,18,21,22,25,27,25,17,15,14,14,13,16,19,18,13,14,16,9,8,12,17,16,17,17,19,25,30,35,40,37,33,36,36,33,35,44,43,39,39,40,38,36,37,34,34,31,32,31,31,29,28,24,24,25,25,22,29,27,27,24,24,30,26,23,21,22,25,24,22,21,20,19,22,22,17,11,7,6,4,4,3,1,0,0,0
2022-03-07 20:00:00,3,2,2,0,2,4,7,3,8,6,7,6,7,8,8,10,10,9,8,10,14,16,16,17,18,16,15,15,15,18,21,20,18,16,20,19,17,16,16,12,15,16,15,14,12,14,15,16,15,19,18,10,17,17,18,18,15,12,13,10,13,10,9,9,7,9,9,8,9,15,14,13,15,19,19,25,30,33,36,34,35,37,33,35,35,30,26,28,23,30,29,30,26,27,27,26,27,28,23,22,23,23,18,16,17,19,20,21,21,17,16,17,16,15,14,16,12,11,11,9,8,7,12,11,9,6,3,4,3,1,2,2,1,1,0
2022-03-07 21:00:00,1,2,0,1,1,2,4,0,3,5,6,5,8,9,8,6,5,9,10,14,17,7,5,22,20,16,20,23,25,25,23,23,22,20,18,20,18,13,15,17,17,15,12,10,10,9,7,12,8,12,10,9,8,10,11,11,10,8,9,13,10,10,9,8,6,5,4,4,9,15,17,16,15,22,24,27,29,36,40,38,31,40,36,39,38,41,37,35,35,34,31,33,31,29,28,26,21,25,27,23,21,19,18,17,18,17,17,17,16,14,15,19,19,19,17,21,20,20,19,14,12,14,13,11,10,10,7,4,2,0,0,0,0,0,0
2022-03-07 22:00:00,0,2,0,0,1,2,5,0,0,5,2,4,4,5,4,7,7,5,13,14,16,19,22,29,26,25,26,24,26,22,19,21,23,20,21,17,14,14,11,11,12,9,11,7,10,10,11,11,9,10,9,10,9,11,12,9,12,6,11,9,9,10,10,7,7,7,6,3,8,14,17,19,18,23,24,22,25,32,33,31,31,33,34,38,38,40,36,35,33,30,32,32,30,27,28,25,28,27,26,19,18,19,18,16,16,15,15,16,15,15,13,11,15,14,8,12,17,15,13,10,9,8,10,10,8,8,5,2,1,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,0,3,1,11,12,13,11,11,12,13,13,13,13,12,14,13,10,14,11,12,10,9,13,14,7,3,14,7,13,6,5,14,4,14,14,15,13,6,10,8,6,3,10,12,16,7,7,5,2,3,2,2,7,13,14,15,17,24,26,31,38,38,39,40,33,38,39,31,35,31,29,29,29,23,23,27,23,23,17,20,15,21,13,11,11,11,6,8,8,10,9,9,9,8,7,8,7,10,9,11,10,7,8,8,6,6,8,5,9,7,5,4,3,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,3,3,5,4,6,2,7,7,9,13,19,21,20,21,14,21,19,20,13,20,21,18,19,20,21,21,23,24,26,27,31,29,31,34,38,42,43,45,36,48,46,46,48,37,40,0,39,39,34,38,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,1,1,0,0,3,3,4,7,7,6,6,8,5,9,10,11,12,11,10,7,9,14,18,20,22,24,18,23,22,24,22,27,28,31,34,36,35,33,44,45,48,50,51,50,51,54,43,55,59,50,58,57,59,56,46,44,33,26,21,18,11,9,6,3,3,3,4,11,10,9,9,7,7,6,9,9,10,3,3,0,3,12,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,2,3,2,1,4,6,8,9,11,8,9,5,8,9,10,7,8,8,10,9,11,12,16,16,18,20,18,15,16,17,19,19,20,21,24,25,26,28,29,30,31,32,33,30,29,31,34,31,25,24,23,31,31,29,31,23,19,16,14,10,7,7,6,4,4,4,4,13,14,11,13,11,12,9,9,10,16,20,2,20,19,20,18,8,9,10,12,8,15,16,15,15,12,14,9,15,14,13,13,11,12,10,11,10,10,8,8,9,9,9,7,6,7,6,3,2,4,3,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,3,5,7,8,3,4,5,5,9,17,18,15,11,16,21,23,24,22,22,21,18,18,17,21,22,19,22,21,20,20,20,22,24,24,24,25,27,29,31,31,35,30,32,31,27,33,32,37,41,39,39,37,38,49,46,45,26,19,19,16,15,13,9,9,4,10,10,5,43,41,32,25,25,33,15,15,15,23,24,20,23,25,33,35,30,24,25,26,26,29,30,18,22,23,26,29,29,32,33,34,15,15,14,16,17,16,16,15,19,19,17,23,20,18,17,15,10,11,10,9,7,13,15,18,4,6,5,3,5,8,7,1,0,1,0
2022-03-08 08:00:00,7,10,14,16,15,13,13,17,26,34,35,31,19,28,33,39,41,43,40,34,29,27,27,31,30,28,28,29,30,34,36,38,36,36,40,44,41,37,35,38,36,33,36,37,30,27,27,27,36,43,43,43,47,51,40,43,40,38,31,36,38,25,22,16,7,8,5,6,42,44,40,31,23,33,14,12,15,27,45,42,36,27,24,22,21,17,17,17,19,16,17,34,37,34,39,38,39,35,38,40,38,34,32,29,30,27,34,37,37,33,34,36,31,26,27,24,24,25,24,26,22,24,26,28,25,15,12,11,11,7,6,3,4,2,0
2022-03-08 09:00:00,2,3,3,4,3,4,8,11,13,17,17,14,15,16,17,19,20,25,20,16,21,20,20,21,20,22,22,20,18,19,19,20,23,22,24,26,24,22,24,26,26,28,29,29,28,28,30,31,30,31,29,28,31,40,36,35,34,30,20,15,15,13,9,8,2,7,8,6,44,39,30,27,21,30,9,9,9,15,22,5,20,14,16,15,12,10,14,13,12,13,14,16,15,14,18,17,20,20,21,19,20,22,19,17,18,20,24,26,29,27,21,25,23,22,20,17,15,16,15,13,13,11,12,11,11,9,4,4,5,1,4,3,0,2,0
2022-03-08 10:00:00,1,1,3,2,1,5,6,7,8,10,10,9,8,11,12,16,13,14,15,16,15,16,18,19,22,27,19,24,16,18,16,18,21,20,23,21,19,17,17,17,16,16,18,21,20,21,22,20,21,22,13,22,23,19,26,29,28,26,22,16,11,10,9,8,5,5,3,5,19,18,16,12,13,18,13,13,11,17,18,16,17,14,13,12,11,10,10,11,8,10,12,13,14,12,17,18,16,18,17,17,19,19,21,21,22,19,19,17,20,19,19,19,17,15,13,8,10,6,7,7,8,8,9,10,9,8,4,3,2,3,0,2,0,0,0
2022-03-08 11:00:00,1,2,1,0,2,3,8,9,11,12,7,12,11,14,13,15,16,14,12,14,16,17,16,15,16,16,15,15,14,15,15,14,15,14,13,17,17,16,13,16,16,15,18,19,20,19,20,24,23,23,22,20,19,19,20,22,22,18,16,16,18,15,11,11,5,3,4,3,10,9,10,9,7,10,9,8,6,11,15,14,14,16,15,12,13,14,13,14,15,14,13,12,11,10,13,12,14,11,16,16,16,16,18,17,16,16,18,20,22,21,21,21,20,25,24,21,20,19,17,15,14,12,15,14,12,10,6,2,2,3,2,2,1,0,0
2022-03-08 12:00:00,1,2,1,0,1,4,9,12,11,15,15,14,13,13,12,13,14,15,14,21,24,25,23,19,21,18,20,19,17,18,17,15,16,17,24,25,19,17,15,17,18,17,16,17,14,16,17,18,18,19,19,17,18,19,19,22,19,16,17,15,15,17,14,12,7,6,5,3,9,13,12,10,10,10,9,13,15,15,13,12,13,14,16,16,11,16,15,16,18,11,10,12,13,12,16,18,21,21,20,19,19,20,21,21,24,25,25,22,30,29,25,23,22,19,17,13,15,11,12,11,12,10,7,7,5,3,4,2,2,2,0,1,0,1,0
2022-03-08 13:00:00,1,2,3,4,5,8,9,10,12,9,13,12,14,15,15,19,22,20,24,33,31,30,32,30,29,25,25,25,23,18,17,17,18,17,16,18,16,19,18,17,16,17,17,18,14,19,20,19,20,20,25,24,24,25,25,27,25,23,22,20,18,17,15,10,6,4,4,4,13,17,18,16,15,12,13,10,13,18,21,15,13,20,16,15,14,14,14,15,14,19,17,11,18,20,22,23,22,23,23,22,21,19,21,22,22,23,26,18,27,19,21,19,19,18,18,19,19,8,13,19,15,16,13,13,9,9,8,4,4,9,0,7,4,4,0
2022-03-08 14:00:00,1,1,2,3,3,3,9,9,11,12,13,13,11,12,14,12,15,15,15,17,16,17,20,20,20,21,21,19,15,16,16,16,18,19,20,22,20,17,20,21,20,21,22,22,22,11,11,25,26,26,24,22,22,26,25,23,20,17,16,14,12,10,8,7,7,6,5,4,14,16,19,19,16,22,24,25,29,33,33,31,30,22,21,20,23,24,21,21,20,20,20,20,21,20,22,25,26,25,26,24,24,25,25,27,23,27,34,30,32,32,29,24,25,21,18,16,15,14,14,16,14,10,11,10,9,8,4,4,1,3,0,2,0,1,0
2022-03-08 15:00:00,1,4,3,0,1,5,8,8,12,12,11,12,16,22,23,25,10,12,15,24,25,28,25,30,29,29,28,16,20,17,18,16,18,19,20,16,15,15,14,14,15,15,15,13,12,11,12,11,13,16,14,15,14,15,14,13,14,11,10,15,15,14,12,13,11,6,4,7,12,15,13,14,16,20,24,33,37,40,42,39,40,39,37,38,33,34,32,28,27,29,30,29,29,23,29,26,27,28,31,28,26,23,19,20,17,23,28,30,32,28,22,23,22,25,25,25,25,26,22,22,21,20,15,16,12,9,8,5,2,2,1,1,0,1,0
2022-03-08 16:00:00,0,3,5,6,4,8,16,12,16,19,19,16,14,17,17,15,27,21,23,30,29,27,27,27,25,25,24,22,21,17,22,21,22,17,23,26,20,19,18,17,16,16,14,13,15,16,17,16,17,16,20,21,15,23,22,21,19,15,13,18,15,15,14,10,8,7,9,7,10,13,13,17,18,19,22,28,33,27,34,33,31,31,28,27,36,32,28,29,28,30,30,27,25,24,24,24,26,24,26,24,21,19,18,18,19,19,24,25,34,32,30,31,29,30,22,24,28,27,25,25,20,15,15,14,13,9,6,3,7,3,5,4,3,0,0
2022-03-08 17:00:00,2,4,3,4,5,7,11,11,14,17,16,15,13,16,14,16,18,20,20,24,26,27,27,25,22,21,22,20,23,21,22,22,22,21,23,29,28,25,22,19,21,21,17,17,18,19,17,21,22,21,19,18,17,18,31,31,23,17,18,23,19,19,17,15,10,8,6,5,10,17,18,14,18,15,17,17,28,42,49,41,42,45,40,42,43,37,34,36,33,35,26,37,41,42,42,41,40,25,46,37,35,32,29,25,25,25,30,29,33,28,26,29,31,32,32,28,31,30,29,25,18,17,13,12,10,13,9,6,7,8,7,6,2,2,0
2022-03-08 18:00:00,2,3,4,3,4,6,15,16,17,24,25,20,23,22,17,18,19,16,19,24,26,29,30,33,29,29,26,25,27,26,27,28,29,31,33,35,32,34,34,32,31,29,21,22,22,22,22,23,21,29,32,29,28,29,41,42,29,26,23,41,25,28,32,28,20,18,18,14,14,15,13,17,17,16,19,25,38,48,46,42,42,47,40,39,51,53,50,49,47,45,45,47,48,46,45,43,41,38,40,36,36,31,29,27,28,26,27,23,25,22,23,24,25,25,21,20,23,23,21,19,19,16,20,23,22,18,11,8,7,7,3,5,2,1,0
2022-03-08 19:00:00,1,3,4,4,3,6,13,6,15,6,16,10,9,10,8,13,13,16,13,13,11,19,14,19,17,17,17,17,20,20,21,23,26,28,28,31,31,29,26,28,27,25,22,21,19,17,16,18,19,19,21,18,22,24,21,21,25,18,16,15,13,12,13,11,6,9,12,7,7,18,20,16,21,18,21,24,25,31,35,34,35,36,33,36,43,45,44,45,45,45,42,41,38,34,36,28,32,29,33,27,23,23,23,27,24,27,25,25,24,25,27,26,25,24,23,26,27,26,24,19,15,12,17,18,16,12,9,5,7,5,6,4,3,2,0
