Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.창곡교차로,4_한국군사문제연구원(위례신도시),5_래미안위례.위례고운초등학교앞,6_위례보미리즌빌.위례아트리버푸르지오,7_한화오벨리스크,8_위례아이파크아파트앞,9_송파더센트레.송례초앞,10_위례포레샤인.송파꿈에그린서문,11_위례포레샤인.위례31단지후문,12_장지역2번출구,13_문정법조단지.건영아파트,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실5단지,21_잠실새내역.잠실2동주민센터,22_잠실엘스아파트앞,23_종합운동장사거리,24_잠실종합운동장,25_강남경찰서면허시험장,26_삼성역7번출구,27_봉은사역3번출구.삼성1파출소,28_청담역.경기고교,29_우리은행청담지점.청담삼익아파트,30_프리마호텔,31_청담초등학교,32_한양아파트.압구정로데오역,33_압구정파출소,34_현대아파트,35_광림교회.현대고등학교,36_신사중학교,37_신반포18차아파트,38_잠원한신아파트,39_잠원성당.아크로리버뷰아파트,40_뉴코아아울렛,41_고속터미널,42_신반포역.세화여중고,43_구반포역.세화고등학교,44_동작역.국립현충원,45_흑석동한강현대아파트,46_비계,47_흑석역.명수대현대아파트,48_흑석동효사정앞,49_대방역.여의교앞,50_샛강역1번출구.여의도자이,51_여의도역,52_국회의사당역,53_여의도역,54_샛강역4번출구.여의도자이,55_대방역,56_흑석동효사정앞,57_흑석역.명수대현대아파트,58_비계,59_흑석동한강현대아파트,60_동작역.국립현충원,61_구반포역.세화고등학교,62_신반포역.세화여중고,63_고속터미널,64_신반포자이아파트,65_잠원성당,66_잠원한신아파트,67_래미안신반포리오센트아파트,68_신사중학교,69_광림교회.현대고등학교,70_현대아파트,71_압구정파출소,72_한양아파트.압구정로데오역,73_청담초등학교앞,74_프리마호텔,75_영동교입구,76_청담역.경기고교,77_봉은사.삼성1파출소앞,78_무역센타,79_강남경찰서.강남운전면허시험장,80_잠실종합운동장,81_종합운동장사거리,82_잠실새내역4번출구,83_잠실트리지움아파트앞,84_잠실역.롯데월드,85_석촌호수.한솔병원,86_석촌역,87_송파역,88_가락시장.가락시장역,89_문정로데오거리입구,90_문정법조단지.건영아파트,91_장지역.가든파이브,92_위례31단지.위례포레샤인후문,93_송파꿈에그린서문.위례포레샤인,94_송파더센트레.송례중앞,95_송파꿈에그린아파트,96_자연앤센트럴자이정문,97_위례아트리버푸르지오,98_래미안위례.위례고운초등학교앞,99_한국군사문제연구원(위례신도시),100_남위례역.창곡교차로,101_복정고등학교.복정지구,102_복정역환승센터2번승강장
2022-03-18 11:00:00,1,0,2,2,4,4,5,10,8,12,17,13,13,14,11,14,13,11,7,5,6,8,5,5,5,12,13,13,12,12,10,7,7,6,8,10,11,10,8,6,7,8,4,4,0,0,9,3,7,6,2,5,5,5,7,6,9,10,10,8,8,7,13,12,12,12,14,8,7,10,8,8,6,7,7,7,9,10,7,7,8,7,6,10,11,13,8,9,8,9,10,9,8,7,5,3,2,1,1,0,0,0
2022-03-18 12:00:00,1,0,2,1,3,5,6,10,13,16,18,10,9,13,12,13,9,13,10,11,12,8,8,9,6,10,11,9,11,9,7,9,11,9,11,12,15,17,11,10,6,6,5,7,6,4,4,2,3,2,1,3,5,5,7,7,9,10,11,4,10,9,10,11,10,14,15,11,11,11,9,8,7,10,11,9,10,7,8,6,8,11,10,13,9,13,10,12,11,10,12,10,9,6,3,1,2,3,4,0,3,0
2022-03-18 13:00:00,2,0,2,1,2,2,4,7,7,16,19,14,16,21,23,24,23,22,16,15,7,5,6,9,5,12,14,6,13,9,9,11,11,9,14,13,15,15,17,13,11,14,13,11,10,9,10,4,8,5,4,4,6,9,12,10,11,13,6,12,13,12,15,17,16,15,13,10,10,11,10,8,9,13,14,12,11,8,8,11,9,11,8,10,9,10,11,12,11,13,12,11,10,10,6,3,1,2,1,1,0,0
2022-03-18 14:00:00,1,0,2,4,5,3,5,6,7,8,9,8,10,11,10,13,11,13,9,8,12,10,9,8,10,10,12,10,10,7,6,9,11,11,15,23,22,21,17,15,10,10,10,10,9,6,5,4,3,4,4,4,8,8,13,11,14,15,13,12,12,14,20,14,14,12,16,13,11,16,14,12,8,13,11,10,10,9,8,13,11,10,12,17,15,18,18,14,11,17,17,15,15,8,4,1,3,2,3,1,1,0
2022-03-18 15:00:00,2,0,3,3,6,11,15,14,15,17,20,11,11,15,14,13,10,14,11,12,12,12,15,16,9,16,20,19,20,18,19,12,11,11,27,36,35,28,26,14,15,15,16,11,14,12,10,10,9,6,2,3,6,11,12,12,12,9,7,6,10,5,18,18,16,13,11,10,8,10,10,9,13,15,15,14,13,16,17,16,16,15,19,16,17,19,19,19,18,16,20,18,14,10,8,4,3,2,1,3,0,0
2022-03-18 16:00:00,5,0,4,3,4,3,7,10,12,14,14,13,11,15,15,17,13,13,14,15,13,11,9,11,10,11,11,9,15,19,21,21,21,16,17,17,14,15,16,15,15,18,17,19,16,15,13,6,10,5,2,4,6,12,10,14,10,11,10,12,29,35,23,21,16,15,14,12,14,16,14,16,19,20,18,19,22,23,15,17,16,14,14,16,17,22,37,36,32,28,26,20,13,10,5,3,2,2,2,0,1,0
2022-03-18 17:00:00,4,4,5,7,7,6,8,12,16,20,24,14,14,21,19,18,14,12,10,6,9,10,9,11,13,16,21,20,21,33,39,26,23,20,17,23,18,18,18,20,17,18,19,21,20,17,15,14,9,9,9,9,13,17,15,12,10,12,13,14,27,26,15,17,23,22,18,15,13,15,16,12,17,34,41,32,25,24,26,26,22,26,26,26,19,22,24,21,20,22,34,26,22,9,7,3,2,1,2,1,0,0
2022-03-18 18:00:00,6,0,9,8,6,7,10,16,20,13,23,20,26,31,28,23,20,19,13,14,10,7,8,9,9,16,22,21,19,19,25,23,23,20,27,35,33,35,33,31,26,26,25,15,24,17,17,13,8,3,2,12,22,35,25,25,22,21,20,19,19,20,17,20,19,15,13,18,19,25,22,21,21,44,49,36,30,32,33,34,30,24,24,31,28,29,28,33,33,28,37,26,23,16,7,4,6,5,5,6,8,0
2022-03-18 19:00:00,4,4,7,5,5,6,8,9,11,12,13,16,15,14,10,9,9,11,9,8,7,7,6,0,7,8,9,4,8,11,16,17,17,10,11,20,21,19,19,19,17,19,19,17,16,13,9,10,7,4,3,6,11,12,12,11,9,10,9,5,9,10,19,20,15,11,9,6,5,14,14,12,22,32,30,28,20,19,18,18,26,24,23,28,27,27,24,22,21,20,21,15,14,11,6,6,4,3,2,1,3,0
2022-03-18 20:00:00,1,0,2,2,3,4,4,7,7,8,10,11,11,4,10,13,12,10,9,8,8,10,4,5,9,11,12,9,8,7,9,14,8,11,11,15,17,16,11,12,10,11,10,9,8,11,10,7,5,3,4,4,4,10,6,7,5,6,0,4,5,4,10,10,9,9,6,9,8,7,10,9,12,15,15,16,14,13,15,13,11,12,12,17,14,11,14,15,13,13,20,15,12,6,5,3,2,0,1,0,3,0
2022-03-18 21:00:00,4,0,6,2,4,5,6,7,6,5,7,7,9,11,8,7,6,6,6,4,5,3,6,2,10,11,9,10,11,9,10,8,11,6,15,16,15,9,10,12,8,9,10,9,7,7,4,6,4,2,1,4,6,6,5,6,6,5,4,4,5,5,6,6,7,5,6,8,8,12,13,13,12,10,11,8,10,11,12,15,13,19,8,26,24,23,21,20,20,16,19,14,10,8,6,5,3,0,3,2,1,0
2022-03-18 22:00:00,2,2,1,1,1,7,9,8,10,5,12,10,12,14,16,13,13,5,12,7,2,8,3,5,10,12,11,10,8,9,9,10,12,5,14,16,14,16,11,17,15,18,8,19,7,16,16,14,5,2,2,6,5,7,6,3,5,3,0,2,6,4,11,12,9,6,6,6,12,7,12,9,12,17,15,15,13,13,12,10,10,11,13,15,17,16,15,13,16,12,14,13,9,10,3,2,1,2,1,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,1,3,6,6,5,4,6,7,12,9,10,8,12,9,8,9,13,11,0,11,10,11,9,8,14,12,15,9,14,16,18,16,15,9,14,12,13,13,7,12,5,9,5,4,3,1,1,1,6,3,2,5,0,3,0,4,6,12,12,13,12,8,7,9,10,12,12,14,15,16,15,15,12,11,13,10,21,20,20,18,16,12,17,7,16,15,10,8,11,6,4,2,1,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,2,0,3,0,4,5,0,3,4,4,3,3,2,0,2,1,3,4,0,0,0,2,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,0,0,0,2,3,2,0,0,5,3,4,1,0,6,6,4,2,4,5,2,3,2,0,3,3,3,0,4,9,8,7,4,6,3,4,4,5,4,3,2,1,5,3,0,4,3,1,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,1,0,0,0,1,0,0,3,0,3,4,4,4,5,4,0,3,4,3,2,2,3,0,6,1,4,3,5,4,7,0,6,6,5,4,5,3,0,3,2,2,0,0,3,2,1,2,3,0,3,2,0,1,0,5,2,4,4,5,1,4,5,5,3,3,0,0,4,3,3,0,2,2,1,0,0,1,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,1,0,5,4,6,5,6,8,8,9,13,10,10,5,4,5,6,9,8,7,7,8,5,5,3,6,6,4,3,7,5,4,5,1,0,2,3,3,2,2,1,0,1,3,0,1,1,2,0,0,0,1,2,2,4,3,4,5,5,0,0,4,6,2,7,2,1,3,2,4,4,6,1,5,4,5,4,0,0,0,0,2,3,3,3,3,2,6,3,2,6,5,4,3,1,2,2,2,4,0,3,0
2022-03-19 08:00:00,3,0,4,5,4,4,6,8,9,15,21,10,10,9,8,7,6,8,12,10,10,10,8,0,9,6,9,5,7,3,2,3,2,4,5,5,6,9,14,13,4,0,5,0,0,7,9,8,5,4,3,0,3,5,7,7,7,8,4,7,7,5,14,13,14,3,6,4,4,11,10,9,5,3,4,3,4,2,2,3,4,5,4,5,1,6,6,7,6,7,6,4,4,0,3,2,1,0,1,0,0,0
2022-03-19 09:00:00,4,0,5,3,2,0,4,6,7,12,16,15,20,9,16,14,15,14,10,11,10,7,11,12,11,15,15,14,13,11,9,7,6,4,4,6,9,8,8,6,3,3,0,2,0,4,6,5,4,2,0,3,5,2,7,6,7,10,3,3,7,6,12,8,13,11,12,12,12,16,12,13,5,4,3,4,5,4,4,3,5,9,8,7,8,6,5,6,8,11,13,8,6,11,4,3,4,3,4,2,0,0
2022-03-19 10:00:00,1,0,1,4,4,5,6,9,11,16,20,16,17,16,17,17,13,12,11,11,9,12,13,6,12,9,16,6,12,14,10,8,8,6,3,2,3,0,0,3,3,3,0,3,0,3,4,4,3,4,3,2,4,3,9,11,15,17,11,9,16,5,12,9,9,10,10,8,8,13,14,16,14,8,7,6,4,5,4,4,6,2,8,8,7,8,6,11,5,7,9,5,6,4,3,1,2,2,0,1,0,0
2022-03-19 11:00:00,6,0,0,6,6,2,9,17,18,11,19,16,19,20,24,23,22,24,16,11,11,11,12,13,10,11,14,0,14,8,10,9,10,11,10,8,7,7,9,10,10,9,8,7,6,5,4,6,4,3,1,1,2,4,5,5,8,6,7,5,0,14,11,12,13,12,9,6,8,11,12,9,9,10,11,10,13,5,9,7,5,14,11,17,16,15,15,14,8,6,8,7,6,7,4,5,4,3,4,3,2,0
2022-03-19 12:00:00,4,0,5,3,5,9,10,13,11,15,20,16,18,17,17,11,18,17,16,10,12,10,9,8,12,12,11,8,9,8,8,12,13,16,14,16,16,17,19,16,15,9,14,15,10,13,12,10,8,6,4,4,5,6,7,6,7,10,0,12,11,14,21,22,23,24,22,15,11,12,10,11,13,14,15,12,13,14,14,13,11,13,10,15,13,11,14,12,9,8,11,5,5,10,7,1,2,3,1,0,0,0
2022-03-19 13:00:00,2,1,3,5,7,8,11,14,15,18,19,16,18,24,22,21,22,21,13,10,12,13,11,9,3,18,19,17,15,12,11,11,14,14,15,17,19,21,23,23,16,14,12,12,13,11,12,9,7,4,2,3,6,7,8,9,8,11,0,6,12,13,24,22,21,17,20,14,14,16,15,12,14,17,18,19,15,12,14,14,13,14,14,18,21,21,20,19,17,15,13,11,9,10,8,5,3,3,1,2,0,0
2022-03-19 14:00:00,3,0,3,4,6,9,11,16,18,21,22,19,21,19,17,14,14,17,13,11,11,12,12,12,4,10,23,10,23,22,24,20,22,13,13,14,16,17,16,15,11,10,11,12,9,11,7,8,10,7,1,2,3,6,10,7,9,9,0,8,11,11,16,16,17,15,18,22,18,12,14,13,14,20,16,17,19,14,9,13,14,21,15,20,16,14,15,18,15,14,11,9,9,6,5,5,4,5,4,0,0,0
2022-03-19 15:00:00,2,0,2,6,6,9,15,18,20,17,23,21,25,27,27,26,24,19,18,19,17,16,9,11,17,18,17,16,15,14,15,17,17,17,16,20,22,22,19,18,17,11,18,10,8,9,8,9,8,6,3,3,4,8,8,7,11,13,12,9,13,12,20,24,24,22,22,17,18,18,21,19,25,28,29,29,20,21,18,20,20,20,18,20,20,21,20,23,13,13,12,9,7,8,3,1,0,2,4,3,1,0
2022-03-19 16:00:00,3,0,2,5,7,7,11,14,17,19,26,15,19,18,17,15,12,21,14,15,11,9,11,13,0,14,14,15,10,15,14,12,16,16,16,26,25,23,25,20,14,15,16,14,17,12,14,11,10,4,2,2,4,9,7,6,7,6,0,7,8,6,12,19,21,19,21,19,16,17,17,17,24,25,24,24,21,17,16,18,15,16,16,21,19,16,15,13,11,10,18,14,12,7,5,4,5,2,5,4,3,0
2022-03-19 17:00:00,5,0,7,3,5,4,7,10,12,13,17,13,16,15,16,17,16,22,13,7,8,6,6,0,5,7,9,8,9,12,13,15,15,18,25,25,31,31,31,24,21,19,18,12,14,11,10,9,4,5,2,6,10,11,10,9,10,8,9,10,14,16,19,25,21,19,21,21,22,22,18,17,16,18,19,18,20,26,24,23,18,17,17,16,15,16,17,17,14,17,21,17,10,9,3,2,3,5,4,2,0,0
2022-03-19 18:00:00,3,0,4,3,3,7,2,10,0,6,14,10,14,13,13,17,8,17,13,14,13,13,12,11,6,12,11,9,9,17,23,15,16,8,10,12,22,26,25,19,14,7,6,7,13,12,10,9,5,4,2,2,4,6,4,8,9,10,8,10,7,4,11,10,7,11,12,8,8,11,10,12,13,16,15,14,13,12,10,13,12,14,10,21,22,18,15,18,17,15,22,17,15,13,6,4,2,3,3,2,0,0
2022-03-19 19:00:00,1,0,4,0,2,3,4,7,8,8,10,8,8,14,13,11,9,10,9,0,6,5,6,2,2,7,10,8,9,11,13,12,11,9,8,9,8,8,9,10,8,8,3,5,7,7,9,8,7,4,0,2,4,7,8,0,8,4,3,4,7,5,10,17,12,16,15,16,15,11,10,9,12,14,13,10,12,13,12,12,10,10,8,17,18,16,13,13,12,13,12,11,9,10,3,2,1,0,1,0,0,0
2022-03-19 20:00:00,4,0,2,4,3,4,4,7,9,7,8,7,7,0,10,11,11,9,7,5,4,6,9,0,3,2,3,8,8,6,4,7,8,8,6,9,11,10,0,11,7,8,0,0,6,6,8,6,4,1,2,2,5,6,7,3,5,5,4,3,6,7,7,7,6,7,4,5,6,5,8,11,15,19,10,17,16,16,14,13,16,18,14,24,23,22,21,20,0,17,16,14,13,9,5,2,0,0,1,0,0,0
2022-03-19 21:00:00,4,0,3,2,0,3,4,8,9,0,8,7,6,7,7,4,5,2,6,8,1,5,2,0,6,8,7,1,3,5,0,7,6,4,8,14,13,12,6,10,10,7,12,16,14,6,2,7,4,1,0,4,3,2,5,0,3,0,0,0,0,4,6,8,1,7,6,9,8,9,11,11,12,11,12,11,5,9,5,7,6,8,10,18,15,17,21,21,17,16,13,10,9,7,6,5,2,4,3,0,1,0
2022-03-19 22:00:00,4,0,3,1,2,2,4,4,4,6,5,4,6,10,5,3,3,2,3,6,5,5,6,6,8,10,12,6,4,8,6,13,11,9,13,18,14,15,11,8,11,12,8,7,8,12,9,8,5,2,1,3,5,5,5,8,5,3,2,2,4,5,8,10,9,9,9,11,10,9,8,9,10,11,11,10,9,11,15,13,12,15,12,16,14,16,13,18,17,16,17,11,9,7,4,6,4,1,1,0,0,0
2022-03-19 23:00:00,0,0,0,4,4,0,3,4,0,0,2,5,8,9,9,6,6,4,5,4,3,5,5,4,3,6,8,7,5,7,7,8,10,11,6,13,11,12,9,8,13,14,16,19,16,6,5,3,3,3,1,3,5,5,1,1,6,6,0,0,4,4,11,10,10,7,6,5,5,3,7,13,12,14,9,10,12,9,11,11,8,16,14,16,14,16,13,15,18,18,17,13,13,10,8,10,7,5,3,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,1,3,0,0,4,6,8,5,5,0,3,2,2,0,0,3,0,0,2,0,0,2,5,4,0,0,3,5,3,1,5,2,3,4,6,0,5,3,2,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,0,1,0,1,2,0,2,6,3,0,0,0,2,0,3,2,2,0,3,0,2,2,0,3,0,2,2,2,3,2,1,2,0,5,6,0,4,1,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,3,3,0,2,2,1,4,0,1,5,3,3,4,3,2,3,1,2,3,0,3,2,2,2,1,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,1,0,1,0,1,0,0,3,0,3,5,3,1,2,2,0,2,0,3,0,0,1,2,3,3,4,4,3,2,3,2,3,2,0,1,3,4,2,4,3,2,1,2,2,1,0,2,1,1,0,0,1,1,2,2,1,2,3,0,0,2,2,3,3,3,2,2,2,1,3,2,4,1,1,0,2,3,0,2,3,2,2,0,1,2,3,2,1,2,0,2,0,1,1,1,0,0,1,0,1,0,0
2022-03-20 08:00:00,1,0,1,0,2,0,2,5,4,7,8,5,6,7,3,3,6,5,6,6,4,4,0,5,2,9,10,9,10,7,5,4,3,3,1,1,3,5,4,3,1,2,0,3,1,4,5,0,4,4,1,0,1,1,4,1,2,3,4,0,3,5,7,10,9,6,4,5,4,9,9,11,8,8,6,4,4,3,3,2,1,0,2,3,2,4,2,4,1,0,3,2,1,3,1,2,2,0,1,2,0,0
2022-03-20 09:00:00,1,0,1,2,4,0,2,5,7,8,12,9,7,9,6,5,10,6,6,6,7,3,6,8,5,7,10,5,7,8,6,4,3,4,7,9,10,13,5,8,6,4,2,2,0,3,0,0,2,0,0,0,1,2,7,4,9,11,0,6,8,4,10,7,13,9,11,8,9,11,11,10,6,7,6,5,7,6,4,3,0,5,2,6,7,8,9,8,9,3,8,6,6,9,3,2,3,2,3,2,3,0
2022-03-20 10:00:00,1,2,0,4,6,5,6,10,3,6,10,8,7,6,4,5,6,8,9,9,8,7,8,7,7,7,9,10,11,6,8,6,7,10,10,9,10,11,12,11,5,4,5,1,4,3,2,4,0,2,0,1,2,1,3,5,5,6,0,5,1,5,7,7,6,9,10,7,7,9,10,10,8,6,5,4,3,5,3,2,4,3,2,2,1,7,8,4,8,9,10,9,0,10,7,4,3,4,2,0,1,0
2022-03-20 11:00:00,1,0,1,3,2,6,7,6,12,13,19,13,14,15,18,17,16,15,12,6,10,11,10,9,9,11,10,9,9,8,7,8,9,11,7,9,11,12,12,10,6,5,6,7,7,6,9,4,0,4,1,1,2,3,4,3,3,6,0,5,7,7,10,9,8,6,8,8,7,5,7,5,7,8,7,6,5,5,4,0,0,9,6,3,4,4,4,5,4,2,5,2,3,4,1,1,1,3,0,0,0,0
2022-03-20 12:00:00,3,0,4,2,6,3,7,10,9,14,15,14,15,15,16,16,14,15,8,7,9,9,8,0,6,8,9,8,9,7,8,8,5,4,8,14,16,16,16,13,12,1,0,9,4,11,5,3,8,6,2,2,4,5,10,10,9,11,0,10,6,8,15,11,13,10,12,15,13,14,16,11,13,14,13,14,15,14,11,6,5,12,9,9,5,4,5,5,4,7,9,6,7,3,5,0,0,3,5,1,0,0
2022-03-20 13:00:00,2,2,3,6,8,7,7,11,17,22,27,15,17,19,15,20,16,16,9,8,8,8,7,8,6,9,11,4,10,8,10,9,8,10,12,18,22,22,15,19,11,10,5,11,9,9,9,7,3,1,1,2,3,6,10,11,12,11,9,9,8,15,15,15,15,14,13,12,13,11,14,12,11,12,13,8,11,9,6,7,9,11,10,11,10,10,14,11,10,7,11,9,5,4,3,3,3,1,2,0,0,0
2022-03-20 14:00:00,1,0,2,0,2,4,6,12,19,20,21,15,8,13,16,15,15,16,12,12,3,11,10,4,0,16,12,6,8,9,8,6,8,8,11,11,11,13,15,12,10,11,9,11,0,7,7,8,6,4,2,4,5,6,7,4,8,14,14,13,11,12,14,16,19,16,16,14,14,13,13,16,13,13,14,13,16,13,0,13,14,15,12,15,12,14,15,13,13,11,13,10,8,6,2,1,1,1,1,0,1,0
2022-03-20 15:00:00,0,0,2,3,5,4,9,13,15,16,19,15,11,13,12,11,9,12,7,8,7,5,7,7,8,8,11,5,10,10,11,15,15,11,10,15,15,19,23,25,18,17,15,15,8,13,14,15,13,5,2,4,5,6,10,5,7,8,0,0,5,9,20,23,15,18,16,13,16,20,11,10,10,12,15,14,12,11,9,9,10,12,6,14,14,13,15,15,13,10,14,10,6,5,2,1,0,0,1,2,0,0
2022-03-20 16:00:00,2,0,1,3,4,5,7,10,11,14,17,13,15,13,16,16,15,15,12,3,11,9,10,0,0,9,12,11,12,10,11,14,19,17,17,27,23,21,22,21,13,11,11,16,15,14,10,9,7,4,3,2,7,10,10,1,9,11,11,12,11,12,14,22,22,19,19,14,12,18,26,29,30,17,17,29,23,19,18,18,19,16,17,23,19,20,16,16,14,13,14,12,8,7,6,4,2,2,4,0,0,0
2022-03-20 17:00:00,1,0,2,4,6,5,5,9,9,0,14,8,9,9,9,10,14,14,14,13,10,10,7,0,5,9,8,7,5,7,8,12,12,12,15,23,21,24,21,19,16,15,10,13,12,13,12,13,7,6,4,8,6,5,7,0,8,9,5,8,9,12,12,16,13,13,16,16,18,19,16,12,19,20,19,18,17,16,14,11,11,12,9,18,28,29,28,24,19,19,17,14,9,6,4,3,2,4,3,0,0,0
2022-03-20 18:00:00,1,0,2,3,2,1,5,7,4,7,9,7,10,7,12,10,12,14,15,12,10,8,9,2,0,11,13,12,14,25,24,20,20,18,19,29,28,21,25,24,16,15,12,12,11,9,8,7,6,1,1,5,8,11,12,8,8,9,0,8,10,11,22,21,19,14,11,13,8,14,14,11,9,14,16,13,12,16,18,19,17,19,17,20,21,24,24,16,14,11,15,14,11,12,3,0,1,0,0,2,0,0
2022-03-20 19:00:00,1,0,2,0,1,3,7,7,8,10,14,10,6,11,9,10,9,8,6,6,5,8,6,4,5,5,4,3,5,6,6,8,8,8,8,13,12,16,21,20,11,9,9,10,7,8,7,5,4,4,1,2,4,4,4,4,2,6,4,6,6,8,12,15,13,9,7,8,8,11,12,16,10,16,13,12,15,13,6,9,8,18,17,19,18,17,20,21,22,21,23,17,10,5,6,4,3,2,2,1,0,0
2022-03-20 20:00:00,1,0,2,2,1,1,5,6,2,7,7,6,6,6,8,6,8,7,6,5,0,8,7,2,6,5,7,6,5,5,5,8,10,8,14,17,18,15,14,14,13,10,11,12,11,10,0,7,3,1,2,1,4,5,8,2,8,6,0,5,4,7,7,12,9,10,9,10,7,8,10,12,13,14,12,9,11,12,5,9,10,10,13,25,25,25,26,14,20,20,19,18,16,9,4,3,1,2,0,0,0,0
