Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_국민은행신월동지점,5_가로공원공영주차장.신영시장,6_가로공원.나누리병원,7_화곡중앙골목시장,8_화곡대림아파트,9_화곡동백구사,10_다운어린이공원.치유하는교회,11_까치산역4번출구,12_화곡8동주민센터.까치산시장,13_서울신정초등학교,14_화곡2동주민센터,15_성석교회,16_목동사거리,17_목동역.홍익병원,18_목동7단지,19_목동대학학원,20_오목교역.동신한방병원,21_관악고등학교,22_양평신동아아파트,23_교보앞,24_당산동진로아파트,25_김안과병원,26_경방타임스퀘어.신세계백화점,27_영등포역,28_전경련회관,29_한국거래소,30_더현대서울,31_여의도환승센터,32_여의도공원,33_경방타임스퀘어.신세계백화점,34_김안과병원,35_당산동진로아파트,36_양남동로타리,37_양평1동주민센터,38_관악고등학교,39_오목교역.동신한방병원,40_목동대학학원,41_목동7단지.종로학원,42_목동역.홍익병원,43_홍익병원목동관,44_화곡동남부시장,45_화곡2동주민센터,46_서울신정초등학교,47_화곡8동주민센터,48_까치산역2번출구,49_화곡동백구사,50_화곡동대림아파트.화곡중앙시장,51_가로공원.나누리병원,52_가로공원공영주차장,53_국민은행신월동지점,54_메디힐병원,55_신월중학교입구,56_외발산신광명마을,57_강서면허시험장.메이필드호텔,58_강서농수산물도매시장,59_강서면허시험장.메이필드호텔,60_외발산신광명마을,61_외발산동차고지(가상)
2022-03-27 08:00:00,0,1,2,14,16,18,19,17,20,19,19,17,13,14,14,16,13,11,11,12,12,11,11,10,8,5,7,5,4,2,1,3,5,7,6,5,8,8,6,7,5,7,5,10,12,14,11,11,9,12,11,8,7,8,8,6,2,2,0,0,0
2022-03-27 09:00:00,0,2,2,13,15,16,19,23,27,24,17,19,27,28,34,27,29,29,29,28,17,18,27,25,20,8,6,5,4,1,2,3,5,8,7,7,6,7,6,6,7,9,10,13,17,21,18,11,10,12,10,9,5,5,5,3,2,1,1,0,0
2022-03-27 10:00:00,0,3,5,14,16,18,15,20,25,26,21,22,22,20,28,26,23,19,23,22,15,16,18,18,16,10,14,13,12,10,3,4,7,8,5,7,8,7,7,8,6,8,7,9,11,12,13,12,11,9,10,8,5,4,5,4,2,2,0,0,0
2022-03-27 11:00:00,0,1,2,7,15,16,19,17,23,20,18,20,21,25,30,31,25,25,26,27,26,25,25,27,20,9,11,8,9,5,3,1,8,6,9,6,8,6,7,6,8,9,8,10,12,12,12,14,15,11,10,6,4,6,3,1,2,1,0,0,0
2022-03-27 12:00:00,0,5,9,12,14,14,22,25,27,27,19,19,19,20,26,35,36,35,33,35,33,24,30,29,21,13,22,19,15,8,8,9,26,33,33,31,33,33,27,27,26,16,14,16,19,18,16,16,16,13,11,10,8,8,4,3,1,2,1,0,0
2022-03-27 13:00:00,0,2,2,11,17,17,20,23,29,27,21,23,27,25,34,37,33,32,31,35,37,38,36,37,33,21,23,22,13,5,10,11,18,19,19,17,16,15,14,11,10,29,26,20,21,25,23,26,20,14,13,10,6,5,6,3,2,0,0,0,0
2022-03-27 14:00:00,0,4,4,10,13,13,18,23,20,18,12,15,16,15,25,28,24,21,19,19,17,19,19,20,19,16,17,12,15,8,12,4,19,20,15,16,17,17,16,17,25,24,19,16,18,21,19,22,19,16,14,13,7,7,0,1,1,2,1,0,0
2022-03-27 15:00:00,0,2,4,9,12,11,12,13,26,21,20,20,20,19,25,29,26,32,33,34,31,18,21,25,23,12,19,16,14,14,21,15,32,35,32,32,33,29,23,17,18,21,21,22,24,22,20,19,18,18,14,6,7,3,5,2,1,2,0,0,0
2022-03-27 16:00:00,1,3,4,10,11,13,15,16,18,15,18,19,19,17,20,21,17,17,21,21,11,13,22,16,14,10,13,7,7,14,29,31,30,31,24,31,28,26,22,23,21,24,22,20,22,21,18,20,18,15,12,8,7,4,7,6,5,1,1,0,0
2022-03-27 17:00:00,0,2,3,9,12,14,20,21,24,24,25,23,23,20,19,18,17,16,14,14,15,11,16,21,15,10,13,14,11,15,22,23,31,33,31,30,25,27,28,32,34,34,25,19,20,20,16,26,21,13,12,9,6,4,3,3,2,1,1,0,0
2022-03-27 18:00:00,0,3,5,12,14,11,15,17,16,15,16,18,16,17,16,14,13,10,13,15,13,16,16,15,11,8,8,8,8,15,17,12,40,46,45,44,43,38,34,35,35,39,35,31,28,27,24,37,26,19,17,11,4,3,2,1,0,1,0,0,0
2022-03-27 19:00:00,0,3,5,8,8,9,9,11,11,10,14,13,14,10,8,9,8,9,7,8,7,4,7,6,8,6,5,4,4,12,15,9,26,29,25,27,25,22,21,24,24,25,25,29,30,30,30,36,32,18,14,9,2,3,3,1,1,2,3,0,0
2022-03-27 20:00:00,1,3,2,6,4,5,7,7,8,7,8,9,8,10,9,12,12,0,9,10,9,5,5,5,4,3,1,2,3,14,17,13,34,33,35,23,24,26,22,23,23,26,22,19,18,19,18,25,22,20,15,12,4,3,3,2,1,1,0,0,0
2022-03-27 21:00:00,0,1,1,6,5,4,8,9,7,9,10,11,9,8,8,9,5,7,8,14,12,8,8,8,4,3,5,3,3,8,12,9,29,30,34,33,31,29,28,30,29,27,25,22,24,21,18,23,19,16,14,11,6,4,5,4,3,1,0,0,0
2022-03-27 22:00:00,0,1,2,4,1,4,4,5,7,8,10,8,7,6,5,7,4,6,7,3,4,6,3,4,3,3,3,1,3,4,5,4,15,11,12,13,13,13,14,16,15,17,16,12,10,15,15,26,21,15,13,9,6,5,4,3,2,2,0,1,0
2022-03-27 23:00:00,0,0,0,2,1,0,0,2,0,2,7,8,4,4,3,0,3,3,6,1,2,7,2,6,1,3,2,0,1,5,6,1,12,14,14,13,13,12,12,15,16,16,13,10,7,7,7,14,12,9,7,2,3,4,4,2,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,2,5,20,23,24,25,22,28,15,32,35,38,40,44,42,40,39,25,50,48,47,44,46,47,43,33,18,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,2,1,11,13,11,12,16,21,19,11,10,11,11,13,16,13,12,11,11,9,11,12,25,22,20,19,14,3,4,6,10,9,14,12,10,9,10,9,11,11,8,9,18,19,16,17,12,13,11,10,8,7,14,14,13,5,2,0,1,0
2022-03-28 06:00:00,0,1,4,16,18,18,19,19,27,25,13,13,12,13,18,17,13,12,13,15,16,17,18,16,9,8,9,5,2,2,1,0,3,5,6,2,3,5,3,1,4,5,4,11,15,16,15,17,15,10,13,5,3,2,2,6,3,0,0,0,0
2022-03-28 07:00:00,0,3,3,33,43,42,56,56,60,52,49,20,25,26,37,37,24,23,22,23,27,33,25,26,26,27,30,20,15,2,5,3,16,14,13,9,6,8,7,6,8,9,8,25,49,58,56,47,57,60,61,58,54,44,14,6,4,3,0,1,0
2022-03-28 08:00:00,0,6,9,23,33,34,57,61,66,61,38,34,36,42,60,59,44,44,42,42,44,40,41,41,36,33,41,28,6,4,4,0,28,26,25,20,15,15,12,11,11,11,12,25,37,46,43,25,27,26,26,24,21,18,17,15,9,4,0,1,0
2022-03-28 09:00:00,0,9,9,24,25,30,36,43,50,48,27,27,30,29,39,39,32,30,28,28,27,23,20,21,19,14,17,13,7,3,4,1,16,15,10,10,9,8,10,6,9,11,10,19,25,27,24,16,12,14,16,12,9,6,7,6,2,4,0,0,0
2022-03-28 10:00:00,1,8,9,14,16,16,17,19,22,19,17,17,17,18,20,22,25,25,23,25,24,23,22,21,15,10,12,11,6,5,3,3,5,7,7,8,7,8,7,8,7,10,7,11,16,17,13,12,9,10,7,5,5,7,5,4,3,5,3,0,0
2022-03-28 11:00:00,0,5,5,14,9,10,13,16,13,15,17,17,18,17,19,18,19,15,12,15,12,10,11,11,8,6,8,4,4,4,9,5,10,11,10,8,11,9,14,12,12,14,14,19,22,20,17,16,13,12,12,8,6,5,4,2,2,3,3,0,0
2022-03-28 12:00:00,0,6,3,14,18,20,22,23,25,21,17,15,16,14,19,21,20,19,18,18,18,20,18,17,14,11,13,10,7,2,4,5,9,14,16,15,15,17,18,18,20,22,17,12,11,13,12,15,11,12,11,13,11,13,8,5,3,2,1,0,0
2022-03-28 13:00:00,0,4,6,15,19,20,24,24,26,25,23,23,23,23,25,26,30,23,30,29,27,25,25,21,17,11,9,8,4,3,4,0,10,15,10,16,16,17,15,18,20,21,21,23,23,22,22,26,21,14,13,10,7,6,5,3,1,2,3,0,0
2022-03-28 14:00:00,0,8,3,12,11,12,13,18,20,21,19,22,24,23,24,25,24,21,18,15,12,12,13,15,11,7,9,7,9,7,10,12,14,20,20,18,21,23,21,23,23,31,26,25,24,24,22,33,30,20,19,16,11,6,5,2,2,8,2,0,0
2022-03-28 15:00:00,0,3,8,17,18,17,19,20,19,17,16,18,19,20,21,22,20,18,15,17,14,19,15,14,13,5,7,7,9,18,26,28,27,28,27,30,16,28,26,22,21,24,21,22,21,20,21,24,19,17,14,12,7,8,6,4,1,3,3,0,1
2022-03-28 16:00:00,4,8,52,55,56,55,56,55,53,44,37,29,28,25,23,21,19,16,12,13,14,16,20,20,19,7,7,7,12,18,27,27,27,27,26,28,27,26,26,27,32,36,30,37,39,40,36,45,39,27,25,10,5,6,4,5,2,3,0,0,0
2022-03-28 17:00:00,0,5,10,16,19,22,20,21,21,17,21,19,18,14,17,21,23,24,19,15,16,17,17,16,16,9,11,11,17,27,33,37,33,31,27,28,27,30,23,19,26,38,38,28,27,29,29,37,24,21,23,20,9,5,3,2,1,3,4,0,0
2022-03-28 18:00:00,1,8,10,31,30,30,30,34,35,31,32,30,27,21,19,18,16,12,14,14,21,41,44,46,33,8,7,8,16,28,43,43,38,32,29,32,34,37,37,36,43,54,46,40,38,39,38,56,44,34,30,24,9,7,7,5,4,3,3,0,0
2022-03-28 19:00:00,3,7,11,19,21,23,24,27,27,25,37,38,34,26,17,10,8,9,11,9,9,9,11,11,10,8,9,7,9,25,29,30,34,33,32,33,31,28,24,22,24,32,29,20,19,20,18,48,44,32,26,13,6,5,3,5,3,1,0,0,0
2022-03-28 20:00:00,0,2,3,9,10,12,12,13,11,11,15,18,17,11,9,10,10,10,9,13,10,11,7,7,5,4,5,4,6,29,29,28,35,29,31,26,25,23,21,24,26,32,25,25,22,21,17,24,17,20,14,12,4,3,3,2,0,3,0,0,0
2022-03-28 21:00:00,1,2,4,6,7,8,9,2,8,7,12,12,10,10,8,6,6,8,11,7,8,9,9,8,6,4,4,3,5,9,17,18,24,24,24,23,20,18,17,17,24,30,24,22,21,19,16,24,19,10,9,8,3,4,4,3,2,1,1,0,0
2022-03-28 22:00:00,0,3,3,5,3,4,4,7,6,5,10,10,8,6,6,4,5,5,8,11,11,9,10,8,7,4,3,5,9,9,15,13,20,19,18,14,18,14,15,17,19,24,23,17,16,15,13,22,18,18,16,10,7,6,6,5,3,2,3,0,0
2022-03-28 23:00:00,0,0,0,2,0,3,2,4,0,3,9,7,6,4,5,3,4,4,5,6,3,7,7,8,6,7,4,2,2,3,5,7,12,13,15,13,15,16,16,17,20,23,21,16,12,15,13,26,22,16,13,10,4,0,3,3,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,2,5,21,23,24,21,25,26,27,30,35,36,38,39,41,40,46,46,56,54,54,59,56,57,42,37,14,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,2,6,8,10,16,21,23,18,9,10,12,10,17,18,17,15,14,14,14,13,14,11,20,19,18,15,3,5,11,3,12,14,13,12,9,11,10,13,3,9,9,16,19,17,15,11,11,14,12,9,10,14,7,12,5,1,0,0,0
2022-03-29 06:00:00,0,1,2,14,13,16,20,26,31,28,13,6,14,14,18,16,14,9,16,15,14,13,13,12,10,7,7,4,3,1,4,0,3,3,4,4,1,3,2,4,6,5,6,11,18,23,20,12,11,7,5,3,8,7,3,4,3,2,0,0,0
2022-03-29 07:00:00,0,4,7,20,30,30,49,51,53,46,26,31,32,29,44,43,28,25,25,25,28,25,27,26,28,26,32,21,10,4,4,2,17,13,13,11,8,10,10,9,10,12,13,27,53,63,51,49,57,61,55,40,55,41,9,4,2,3,0,0,0
2022-03-29 08:00:00,0,6,6,26,35,38,44,60,61,53,33,29,32,34,42,47,31,30,30,36,36,36,36,33,34,37,47,33,11,4,3,3,24,26,21,18,13,12,9,11,15,12,12,24,37,46,46,26,30,32,32,30,25,20,22,15,6,3,0,0,0
2022-03-29 09:00:00,0,6,5,19,23,26,28,53,62,60,29,34,40,47,58,56,50,48,38,39,35,34,29,24,20,15,26,21,11,3,6,0,8,11,8,8,9,10,9,10,9,13,14,14,21,30,26,17,16,16,15,12,9,6,7,5,3,5,1,0,0
2022-03-29 10:00:00,0,4,3,15,16,16,23,29,30,25,17,15,17,20,23,23,20,18,17,18,21,25,23,23,17,9,10,9,4,3,2,3,5,8,6,5,7,5,7,5,8,14,12,13,18,22,20,20,15,11,10,8,7,7,6,4,2,3,0,0,0
2022-03-29 11:00:00,1,4,7,11,12,11,14,16,17,14,18,18,15,14,16,19,17,16,17,17,16,15,15,15,12,8,9,8,3,2,5,3,8,9,11,12,13,15,14,12,9,13,11,18,20,21,18,15,13,11,8,5,3,1,2,1,2,3,0,0,0
2022-03-29 12:00:00,0,5,8,18,20,18,23,27,29,26,22,19,19,20,20,25,24,22,16,17,18,17,17,18,17,12,13,6,4,5,5,6,8,9,9,10,9,9,10,10,12,13,12,11,13,14,13,12,13,10,9,8,6,7,4,5,2,1,4,0,0
2022-03-29 13:00:00,0,3,8,13,16,15,19,20,31,32,27,29,33,33,34,29,27,23,22,27,26,25,22,19,13,7,14,14,9,7,10,9,17,22,20,18,19,20,17,17,19,20,19,20,24,27,26,22,18,20,17,15,12,7,9,4,1,1,1,0,0
2022-03-29 14:00:00,0,6,8,12,14,12,16,18,17,18,18,16,16,16,16,14,11,10,10,11,12,13,13,14,13,10,12,7,6,6,11,8,14,19,17,15,14,16,17,16,17,19,18,23,27,25,24,23,16,16,16,14,9,8,6,4,2,3,4,0,0
2022-03-29 15:00:00,0,8,4,14,15,16,16,17,18,17,15,18,17,17,16,18,16,14,14,13,11,9,13,13,10,11,8,10,11,15,25,25,33,31,22,29,33,32,30,25,26,25,28,29,29,26,26,29,25,20,18,15,10,7,6,4,1,4,2,0,0
2022-03-29 16:00:00,0,4,55,64,46,61,59,59,57,50,36,24,20,20,18,18,24,22,18,14,13,11,12,10,9,9,11,10,14,16,21,24,26,28,29,28,30,28,27,24,26,32,26,25,24,26,24,29,24,24,21,19,5,4,5,4,4,3,3,1,0
2022-03-29 17:00:00,7,5,7,16,20,23,26,19,18,19,22,22,20,19,20,20,20,17,18,18,15,12,18,19,19,7,6,7,11,29,30,31,34,38,36,33,31,29,27,29,24,32,32,27,26,29,27,29,26,19,18,15,10,5,4,3,1,1,2,0,0
2022-03-29 18:00:00,1,6,10,19,21,22,27,29,30,28,33,31,27,24,25,24,24,21,18,15,14,21,28,35,30,7,5,8,22,39,55,65,54,51,38,30,35,38,37,38,42,51,43,37,42,46,44,47,35,28,24,18,7,5,5,3,1,0,1,0,0
2022-03-29 19:00:00,0,3,6,17,17,16,15,16,17,27,28,28,23,20,17,21,20,18,19,16,6,18,17,14,15,7,4,4,6,14,18,19,22,22,25,28,24,24,23,25,24,34,29,21,22,20,16,37,30,26,22,18,4,4,2,1,1,1,0,0,0
2022-03-29 20:00:00,0,6,6,5,7,6,8,9,11,12,12,14,13,11,9,7,7,6,8,9,7,8,7,8,5,3,4,5,5,18,23,24,30,29,26,23,21,24,21,24,25,28,25,21,19,17,16,25,20,18,16,15,7,2,4,2,0,2,1,1,0
2022-03-29 21:00:00,1,1,2,6,8,4,9,0,11,7,15,15,15,11,11,9,8,8,9,9,8,7,8,7,5,5,4,2,3,7,16,13,25,27,26,23,26,26,25,27,28,30,27,19,17,15,12,29,27,23,21,12,6,5,4,3,0,1,0,0,0
2022-03-29 22:00:00,0,1,4,6,6,5,3,6,6,5,12,12,12,6,7,8,7,7,9,9,7,7,8,6,5,5,5,3,4,6,10,6,27,29,27,27,27,24,23,25,28,33,31,21,19,18,17,37,26,23,20,13,6,6,5,2,3,1,0,0,0
2022-03-29 23:00:00,0,0,0,2,0,1,3,4,0,3,8,9,4,7,4,5,5,2,8,10,9,7,5,4,3,2,2,2,2,2,5,6,14,16,12,12,13,15,17,16,14,17,18,12,12,11,10,23,19,14,11,8,4,1,3,2,2,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,2,4,21,22,22,20,24,27,23,29,33,34,38,39,38,37,37,36,51,48,49,48,48,50,40,38,16,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,6,9,15,15,18,21,19,11,14,13,16,22,21,19,20,12,14,9,13,27,25,20,18,17,10,4,3,8,0,7,10,9,7,7,10,8,9,9,10,7,12,14,15,16,10,11,9,7,5,6,6,2,3,2,0,0,0,0
2022-03-30 06:00:00,0,3,2,11,12,11,24,26,28,22,12,11,9,11,17,17,17,19,14,24,19,18,16,14,12,10,11,8,3,1,2,0,2,3,2,3,2,4,2,4,3,6,4,12,20,25,22,17,7,7,7,5,5,4,4,2,2,2,0,0,0
2022-03-30 07:00:00,2,2,6,20,28,27,47,58,60,49,23,25,25,25,36,35,27,24,26,24,18,24,28,33,29,19,24,17,5,4,3,0,10,10,10,8,6,7,8,8,7,7,8,22,35,48,49,50,57,58,58,58,55,39,10,6,4,2,0,0,0
2022-03-30 08:00:00,0,5,7,27,32,35,42,45,61,53,33,34,31,34,50,48,33,30,30,30,27,29,28,31,29,28,34,27,7,2,1,1,36,33,26,21,16,12,12,11,14,15,19,27,42,48,44,28,29,29,28,22,18,16,16,15,10,4,3,0,0
2022-03-30 09:00:00,5,3,6,23,23,24,36,39,50,48,29,28,29,30,36,44,41,38,33,33,30,26,26,23,20,16,19,15,9,6,4,6,12,17,13,10,8,6,6,6,8,12,11,15,23,26,24,12,13,12,11,9,6,7,4,3,3,5,1,0,0
2022-03-30 10:00:00,0,6,5,11,15,13,20,23,26,23,17,19,21,22,25,29,26,20,19,17,18,15,16,16,11,14,12,7,5,2,4,2,7,9,9,10,10,11,10,9,11,12,11,11,12,13,12,18,18,15,14,10,7,6,4,3,2,3,0,1,0
2022-03-30 11:00:00,0,4,5,13,9,11,16,17,22,20,14,17,13,15,16,13,13,11,14,14,15,15,13,10,8,9,10,7,7,6,10,10,9,10,10,12,14,13,13,13,15,20,18,17,15,17,16,17,16,11,8,8,7,6,5,4,2,4,3,0,0
2022-03-30 12:00:00,2,8,9,17,17,19,21,22,23,23,25,25,19,20,21,22,20,20,18,16,17,18,20,22,20,14,13,11,10,3,4,4,10,14,14,8,7,12,11,13,10,11,11,12,12,15,13,19,16,15,10,9,6,7,5,5,1,2,0,0,0
2022-03-30 13:00:00,0,5,5,14,19,17,22,25,28,24,19,19,18,21,24,21,20,16,14,14,13,12,13,16,12,10,9,8,6,6,8,9,14,15,13,12,14,15,15,13,14,15,16,18,16,17,16,16,14,12,10,9,8,5,3,2,1,2,0,0,0
2022-03-30 14:00:00,0,4,10,13,12,13,15,17,19,16,17,13,16,13,18,14,19,16,14,14,12,12,12,13,9,9,8,6,11,12,17,19,20,22,21,20,19,20,21,22,23,25,22,24,24,24,20,22,19,20,15,10,7,5,4,2,1,2,1,0,0
2022-03-30 15:00:00,0,3,52,55,55,55,53,52,53,48,39,32,25,19,18,21,17,16,13,13,13,12,12,12,11,13,10,8,8,12,18,19,27,35,33,30,30,29,27,26,26,25,23,23,22,23,23,23,19,18,17,12,6,6,6,5,1,1,0,0,0
2022-03-30 16:00:00,0,7,10,14,15,18,22,24,30,27,22,19,19,16,23,25,21,18,16,16,17,17,19,19,16,8,8,7,9,16,19,16,22,26,26,28,30,31,29,31,32,37,38,34,36,38,29,33,33,26,21,15,10,7,6,3,3,3,5,0,0
2022-03-30 17:00:00,1,2,4,18,22,20,26,26,27,24,22,22,22,17,16,15,15,12,15,14,17,19,21,19,15,7,7,6,10,24,32,28,29,31,30,29,30,26,27,30,28,32,30,27,26,29,31,34,28,21,16,13,6,3,3,1,1,3,1,0,0
2022-03-30 18:00:00,3,8,12,16,17,21,26,33,33,29,37,35,30,23,19,19,17,16,17,19,18,27,29,38,31,16,12,11,21,34,56,56,44,41,35,33,37,36,33,28,29,42,36,29,26,26,26,50,37,24,22,15,7,5,5,2,1,1,1,0,0
2022-03-30 19:00:00,0,2,4,16,20,13,22,12,20,19,22,36,28,19,13,9,7,5,7,8,7,8,9,14,7,7,8,7,6,9,26,27,27,30,32,32,32,33,31,32,29,42,35,27,24,21,18,37,33,27,23,18,7,6,6,4,2,1,0,0,0
2022-03-30 20:00:00,1,3,2,6,7,6,9,11,11,10,12,12,11,7,9,10,11,10,10,10,11,6,10,10,9,5,4,5,6,12,14,15,26,26,24,25,21,22,23,26,24,34,31,18,19,23,19,34,26,17,14,10,5,4,5,3,4,1,0,0,0
2022-03-30 21:00:00,0,3,3,5,8,6,8,7,8,7,12,13,11,8,7,8,8,6,9,8,8,6,9,6,3,4,4,3,3,7,8,10,22,22,21,24,24,21,17,19,21,23,23,18,15,15,12,25,24,15,14,10,6,4,4,4,3,1,0,0,0
2022-03-30 22:00:00,1,3,3,7,4,7,6,8,8,6,15,10,11,11,7,7,6,1,9,10,9,8,8,5,4,3,4,3,4,6,10,9,19,22,16,24,26,25,16,28,33,37,36,31,29,19,20,32,27,22,18,15,7,5,4,2,3,2,3,0,0
2022-03-30 23:00:00,0,1,1,2,2,2,3,3,0,2,10,11,9,9,3,2,2,0,3,4,5,4,4,5,3,2,4,3,2,3,3,0,20,21,19,7,20,20,21,21,20,25,25,16,15,12,11,22,15,13,11,9,4,1,2,1,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,2,5,23,24,24,18,22,26,25,28,32,36,38,42,44,42,41,39,42,40,42,42,42,47,37,34,17,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,4,2,2,7,10,11,15,18,23,16,14,13,14,15,18,18,19,18,16,17,6,16,15,17,15,16,15,10,3,3,5,4,9,10,4,8,7,6,9,10,3,6,7,12,14,13,13,11,10,9,8,7,6,8,7,3,1,1,0,0,0
2022-03-31 06:00:00,0,1,2,12,14,15,20,23,29,27,11,12,10,14,21,20,15,11,16,16,20,19,18,16,15,9,6,6,4,2,3,1,3,4,4,2,4,3,2,3,3,5,5,8,14,20,19,15,14,6,12,12,10,4,6,4,1,1,0,0,0
2022-03-31 07:00:00,0,3,5,27,33,34,48,54,51,45,21,22,27,31,45,50,30,27,26,28,28,30,33,33,32,35,45,35,12,4,5,1,16,14,15,11,8,6,9,7,5,6,7,23,36,40,39,30,37,43,44,41,41,32,9,5,3,3,2,1,0
2022-03-31 08:00:00,0,4,5,28,39,39,45,50,61,50,21,23,28,32,44,45,40,35,34,34,34,40,41,41,41,36,40,27,9,3,2,1,30,32,25,21,11,9,13,14,16,14,14,27,47,61,56,33,31,35,36,28,22,21,19,13,6,3,1,1,0
2022-03-31 09:00:00,0,6,9,19,22,24,30,36,35,32,29,27,28,29,34,33,30,29,24,25,26,25,28,26,23,16,16,12,6,2,2,2,7,9,8,8,10,13,12,11,11,9,7,22,28,35,33,27,21,19,18,15,10,9,8,7,4,5,4,0,0
