Unnamed: 0,1_송파공영차고지(가상),2_복정역3번출구,3_삼일자동차학원.강남자동차검사소,4_광연자동차학원앞,5_세곡동,6_은곡마을.LH이편한세상,7_은곡마을진입로,8_세곡푸르지오,9_세곡중학교.세명초등학교,10_래미안강남힐즈,11_못골마을,12_강남현대힐스테이트에코,13_쟁골마을,14_고속철도수서역,15_수서역KT수서지점,16_궁마을,17_태화기독교사회복지관,18_수서삼성아파트앞,19_일원본동주민센터,20_푸른마을아파트앞,21_주공4단지,22_개포주공5단지경기여고,23_개포동역.개포시장,24_대치역6번출구.강남구민회관,25_은마아파트,26_은마파출소,27_대치현대아파트,28_대치사거리,29_포스코사거리,30_무역센터.삼성역,31_삼성역,32_휘문중고등학교,33_대치동현대아파트,34_농협대치지점,35_대치SKVIEW아파트.서울교회,36_대치역7번출구.선경아파트,37_개포동역.개포시장,38_경기여고,39_디에이치아너힐즈,40_일원동한솔아파트,41_상록수아파트앞,42_일원본동주민센터,43_시립수서청소년수련관,44_수서119안전센터앞,45_궁마을,46_수서역,47_고속철도수서역,48_쟁골마을,49_강남더샵라르고오피스텔,50_못골마을.LH강남아이파크,51_래미안강남힐즈,52_세곡중학교.세명초등학교,53_세곡푸르지오,54_세곡푸르지오,55_강남신동아파밀리에1단지,56_은곡마을.강남신동아파밀리에,57_대왕초등학교,58_광연자동차학원앞,59_삼일자동차학원.강남자동차검사소,60_복정역환승주차장
2022-03-13 10:00:00,0,0,0,1,0,2,0,5,9,12,14,17,13,15,11,9,6,0,7,5,0,4,4,6,7,7,6,6,5,1,3,7,6,5,4,6,4,1,0,3,2,3,0,4,5,5,0,0,4,3,2,2,1,0,0,3,2,1,0,0
2022-03-13 11:00:00,0,0,0,0,0,0,0,2,6,8,11,14,12,11,7,7,10,3,6,7,8,4,4,6,4,7,6,4,2,2,4,0,5,4,6,5,3,4,0,7,5,4,5,4,3,8,0,5,3,3,5,4,2,3,0,0,1,0,0,0
2022-03-13 12:00:00,0,0,0,0,0,1,1,7,14,19,15,17,17,14,9,0,3,5,13,16,5,17,19,18,19,17,9,6,3,1,4,2,3,4,2,6,0,5,0,4,5,10,3,13,3,14,0,13,12,7,7,7,5,4,0,0,0,0,0,0
2022-03-13 13:00:00,0,0,0,1,2,5,1,10,12,20,17,25,24,22,8,6,0,7,8,10,11,13,17,7,19,14,12,9,8,1,6,7,9,7,3,6,0,0,3,3,5,4,3,0,0,11,0,11,12,11,8,6,5,0,2,2,0,0,1,0
2022-03-13 14:00:00,0,0,0,0,1,1,0,5,7,9,10,15,14,13,4,1,3,5,4,7,6,5,3,10,10,10,9,5,2,3,4,1,5,9,3,10,9,11,10,7,2,3,7,3,5,11,3,6,11,11,6,3,1,2,1,2,1,0,1,0
2022-03-13 15:00:00,0,0,0,0,0,1,0,4,8,9,12,16,13,14,8,0,7,5,9,6,5,5,6,9,9,13,10,9,4,1,3,0,2,3,2,2,4,6,0,7,5,6,0,0,4,17,0,0,14,12,8,5,3,1,0,1,0,1,1,0
2022-03-13 16:00:00,0,1,0,0,0,1,0,1,2,7,8,11,8,7,8,7,4,6,3,4,5,5,6,6,6,8,7,7,3,1,4,2,6,10,4,7,8,9,8,6,5,5,0,6,1,13,0,0,12,13,8,5,4,2,1,1,0,0,2,0
2022-03-13 17:00:00,0,0,0,0,0,1,0,5,9,13,14,16,13,14,7,0,8,8,8,4,9,10,9,8,13,11,10,7,6,4,5,4,7,19,19,17,12,13,16,11,9,3,1,6,5,11,10,9,11,9,6,1,0,0,1,0,2,0,0,0
2022-03-13 18:00:00,0,0,0,0,1,2,0,4,5,9,11,13,10,13,4,0,5,0,6,7,8,4,9,8,9,9,12,10,4,0,3,1,4,6,5,9,9,7,8,5,7,10,6,9,8,29,30,29,23,10,14,5,3,1,0,2,1,0,0,0
2022-03-13 19:00:00,0,1,0,0,0,2,0,2,1,1,0,6,0,5,4,3,3,0,2,2,3,5,1,4,7,5,4,5,3,2,2,0,3,6,6,7,6,5,0,5,0,6,7,6,0,26,27,11,27,26,18,7,4,2,1,3,2,0,0,0
2022-03-13 20:00:00,0,0,1,1,0,1,0,2,2,4,2,4,1,5,4,4,1,0,4,4,4,2,0,3,1,4,2,2,0,4,8,6,6,7,6,0,4,5,5,4,4,5,0,1,0,12,13,14,11,11,8,7,5,1,1,1,0,0,0,0
2022-03-13 21:00:00,0,0,0,0,1,2,0,1,2,2,3,5,2,6,3,0,2,0,3,0,0,0,6,1,5,3,3,2,1,1,5,0,4,12,13,12,11,0,10,7,5,3,5,6,1,7,0,0,7,6,1,1,3,2,0,1,1,0,0,0
2022-03-13 22:00:00,0,0,1,0,0,2,1,2,4,5,2,7,0,8,6,0,6,0,2,0,0,0,2,3,4,5,6,3,2,2,6,5,6,18,17,16,0,4,15,11,10,9,7,0,8,23,21,23,22,20,14,7,4,3,1,1,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,1,0,2,2,0,0,4,5,6,5,4,3,4,0,0,0,0,5,15,10,8,13,10,5,2,1,0,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,2,1,1,3,3,4,4,3,3,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,0,1,1,0,3,3,3,5,6,0,5,4,0,0,0,1,0,2,2,2,1,3,2,1,0,0,1,0,1,1,2,2,4,5,5,0,5,6,4,6,4,2,3,2,0,0,1,0,1,0,0,0,3,1,2,0,0
2022-03-14 06:00:00,0,4,3,0,2,0,0,3,10,9,11,12,10,9,3,4,3,4,3,4,1,3,4,4,2,3,1,0,1,1,4,3,4,5,4,5,3,1,6,6,3,5,0,6,8,12,11,10,5,7,3,2,3,2,1,5,0,4,4,0
2022-03-14 07:00:00,0,1,1,1,5,8,9,16,27,33,37,45,33,35,21,22,16,31,27,32,14,20,19,18,16,16,13,9,4,1,11,6,6,7,9,8,3,7,2,7,6,8,6,7,6,29,14,17,10,5,3,4,4,3,5,4,3,0,2,0
2022-03-14 08:00:00,0,3,5,1,6,11,11,12,17,18,24,33,31,18,12,13,12,13,14,12,15,17,20,8,26,31,25,18,5,3,6,3,2,1,3,2,4,3,0,8,7,5,7,7,5,33,32,27,23,12,12,6,4,0,3,5,4,3,2,0
2022-03-14 09:00:00,0,2,0,3,2,1,1,4,10,13,11,13,12,7,6,2,4,5,5,7,6,10,11,10,13,12,13,10,4,3,7,6,6,2,3,2,3,4,0,5,4,3,6,7,4,24,4,25,18,11,5,3,2,2,4,3,4,3,2,0
2022-03-14 10:00:00,0,2,3,0,0,3,0,1,5,10,11,14,13,14,9,8,8,7,6,7,6,5,5,4,5,6,4,5,2,1,3,0,3,2,1,3,3,3,3,3,3,4,3,5,4,8,0,0,9,8,3,2,2,0,1,3,0,2,3,0
2022-03-14 11:00:00,0,1,0,1,2,1,0,5,5,9,11,12,0,8,4,5,6,5,2,6,3,4,3,5,4,5,7,6,4,2,3,2,2,3,3,3,2,4,2,3,5,5,4,5,0,8,1,0,9,4,4,1,0,0,0,0,0,0,1,0
2022-03-14 12:00:00,0,0,1,0,0,2,1,2,8,15,14,17,11,15,9,5,8,5,5,7,0,6,6,5,5,7,3,6,1,1,3,3,4,6,0,0,2,1,0,5,6,5,3,6,4,21,7,10,20,15,9,4,2,0,1,1,0,0,1,0
2022-03-14 13:00:00,0,1,2,2,1,2,0,2,6,8,5,11,9,8,9,10,9,8,6,3,5,8,9,7,4,5,5,5,4,0,6,16,14,4,3,1,3,3,1,2,3,5,0,4,0,11,5,4,12,10,6,4,3,1,4,1,0,0,1,0
2022-03-14 14:00:00,0,1,2,1,1,2,1,3,11,14,13,13,14,10,4,3,2,3,3,7,6,10,10,9,10,11,10,5,5,3,5,7,8,9,6,5,4,15,3,11,10,6,12,9,8,15,0,14,12,12,7,30,1,27,16,9,8,0,0,0
2022-03-14 15:00:00,0,0,1,0,1,2,0,5,6,10,20,23,12,23,18,17,16,15,11,4,2,10,11,10,14,11,8,4,2,2,5,4,5,4,5,4,7,14,6,11,9,11,12,5,11,15,10,0,11,17,15,14,11,10,7,3,4,3,2,0
2022-03-14 16:00:00,0,2,1,0,1,2,0,4,11,13,20,23,9,18,10,8,11,13,14,30,21,30,32,30,30,16,10,7,6,2,6,5,3,5,3,7,9,4,5,7,11,9,12,8,10,34,0,20,32,30,20,9,8,7,5,3,2,1,4,0
2022-03-14 17:00:00,0,5,4,3,6,3,3,12,17,25,30,32,31,29,16,17,8,20,21,29,30,29,13,0,25,8,5,3,7,3,11,10,7,7,9,7,6,7,6,6,8,10,11,10,11,22,20,21,18,15,10,9,5,0,3,6,5,0,5,0
2022-03-14 18:00:00,0,4,6,0,5,4,5,7,7,14,41,44,40,32,6,7,6,8,6,6,14,16,15,14,17,10,7,8,8,7,7,8,12,16,17,17,19,18,15,15,17,15,9,12,9,51,44,53,40,30,19,11,10,9,4,2,4,0,3,0
2022-03-14 19:00:00,0,2,0,3,3,3,0,8,13,18,32,32,31,26,9,0,8,7,5,6,5,2,6,7,5,6,5,5,7,4,8,9,9,12,8,12,14,13,11,11,10,8,7,8,7,40,0,31,34,26,21,10,6,4,2,2,1,0,4,0
2022-03-14 20:00:00,0,0,0,2,3,2,0,1,1,4,5,7,6,8,8,5,7,6,5,4,0,3,0,1,4,1,5,6,6,3,5,5,5,7,4,5,9,10,10,9,8,7,5,4,6,23,22,14,19,15,14,8,4,3,1,1,0,0,0,0
2022-03-14 21:00:00,0,1,1,0,1,1,0,2,3,4,7,12,0,12,5,0,0,6,5,5,6,1,2,5,5,13,2,5,4,1,2,5,5,9,9,7,10,9,0,8,6,6,0,5,8,24,0,21,20,14,12,5,1,0,2,1,0,0,0,0
2022-03-14 22:00:00,0,0,0,0,1,2,0,1,1,2,0,6,2,5,7,0,2,5,4,2,1,2,3,0,5,8,14,14,10,3,4,5,9,35,36,39,39,38,38,29,26,21,20,16,13,24,0,25,21,16,13,7,2,0,0,0,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,3,0,3,18,17,15,16,6,0,11,9,0,2,6,7,13,0,0,16,13,10,3,2,0,1,1,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,0,0,0,0,4,3,2,5,3,3,6,0,1,4,0,2,0,0,3,0,2,0,0,3,0,0,1,1,0,0,1,2,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,1,0,1,2,0,2,4,5,6,7,0,5,4,0,3,0,2,0,0,1,1,0,2,1,2,1,0,1,1,0,1,1,0,2,1,3,2,6,0,1,0,2,2,3,0,0,0,0,2,1,2,0,1,3,2,2,2,0
2022-03-15 06:00:00,0,2,0,1,2,0,0,3,7,10,11,13,11,10,6,7,0,0,5,4,3,3,5,2,3,1,2,1,1,0,6,5,4,4,0,3,0,3,0,5,3,5,6,4,5,6,0,5,3,2,3,3,2,2,2,3,4,0,2,0
2022-03-15 07:00:00,0,1,2,0,3,9,5,16,22,23,28,33,32,30,23,8,16,26,26,32,27,12,14,14,16,15,16,11,4,1,8,6,8,12,13,12,11,5,5,6,7,9,9,10,0,21,0,21,18,7,5,3,5,5,0,5,4,0,0,0
2022-03-15 08:00:00,0,5,3,1,4,30,2,28,30,38,50,60,53,28,14,15,14,16,15,11,17,18,18,18,22,26,26,15,5,3,6,3,5,4,4,2,5,6,7,8,3,6,0,6,5,36,19,24,28,29,27,6,3,2,8,12,11,10,0,0
2022-03-15 09:00:00,0,3,2,1,0,1,0,4,9,17,20,24,21,18,15,14,13,15,10,11,12,13,12,13,15,15,16,9,3,1,3,2,1,1,0,4,3,5,4,5,3,4,4,6,5,23,22,20,17,7,5,5,4,3,4,5,4,1,2,0
2022-03-15 10:00:00,0,1,1,0,2,1,1,3,9,14,13,18,14,10,4,2,3,3,3,5,5,5,6,5,7,5,4,3,3,1,2,0,3,4,5,1,5,0,4,2,2,3,0,3,1,5,0,5,4,3,3,3,4,0,0,3,0,0,0,0
2022-03-15 11:00:00,0,2,1,3,0,3,0,5,6,13,15,16,14,11,5,4,2,4,5,4,0,3,4,5,5,6,7,6,3,1,2,0,4,3,0,1,1,2,0,2,0,3,0,6,1,13,0,0,13,11,10,5,3,3,2,1,0,0,0,0
2022-03-15 12:00:00,0,1,1,2,0,1,0,2,8,13,14,17,16,15,8,6,9,7,7,8,8,7,5,4,7,7,6,6,4,2,2,3,0,3,3,4,0,0,0,3,0,4,0,3,0,18,9,0,13,13,8,5,3,0,2,1,0,0,2,0
2022-03-15 13:00:00,0,1,0,1,0,3,0,2,7,6,8,8,7,6,5,3,0,1,6,5,5,4,5,5,8,5,3,2,3,0,4,4,3,3,4,5,0,4,2,3,4,2,0,2,0,11,0,0,11,8,6,2,1,0,0,2,1,0,1,0
2022-03-15 14:00:00,0,0,1,0,1,0,0,2,6,8,8,10,1,9,4,3,5,8,5,6,4,3,7,8,10,7,4,3,3,1,4,11,13,12,9,3,5,4,6,3,4,5,5,4,5,14,8,15,15,14,6,4,0,1,0,2,0,0,2,0
2022-03-15 15:00:00,0,0,0,0,1,2,1,3,12,13,13,13,0,13,8,7,6,7,6,9,5,10,11,13,15,10,6,4,3,3,4,13,15,18,17,16,11,16,8,7,6,7,6,7,8,25,0,0,20,17,10,30,30,27,14,4,2,0,1,0
2022-03-15 16:00:00,0,2,0,2,2,6,0,7,13,20,47,49,46,41,23,0,22,21,13,23,12,26,24,22,24,23,22,3,2,2,8,7,7,8,8,3,9,15,15,11,11,13,5,12,14,26,0,27,24,41,31,25,22,21,14,3,6,3,1,0
2022-03-15 17:00:00,0,1,4,2,5,3,0,7,10,8,19,23,22,15,9,10,4,10,10,13,14,15,15,18,20,12,17,11,7,2,6,5,6,11,10,9,10,9,8,7,3,9,8,10,7,30,0,30,29,24,18,10,7,3,3,5,1,0,5,0
2022-03-15 18:00:00,0,4,0,2,3,3,0,10,15,18,23,28,26,23,13,7,12,14,9,11,7,10,15,13,14,14,10,8,13,13,16,17,21,24,25,24,23,16,22,19,19,18,9,17,20,52,53,54,44,38,21,11,6,5,3,5,6,5,1,0
2022-03-15 19:00:00,0,2,4,2,5,3,3,4,5,7,11,13,12,12,5,5,6,13,12,10,2,10,7,8,9,7,5,9,6,6,6,8,10,11,10,15,14,11,13,10,11,12,11,9,10,50,0,44,40,34,28,11,7,6,4,3,3,1,3,0
2022-03-15 20:00:00,0,1,2,3,4,2,0,4,2,6,7,9,0,9,8,7,4,6,5,3,0,3,0,2,6,4,3,6,8,5,5,4,5,13,15,6,20,19,16,8,6,7,7,5,5,27,0,30,22,20,12,3,1,5,1,2,0,0,1,0
2022-03-15 21:00:00,0,0,0,1,1,2,0,1,1,4,2,6,0,7,6,4,5,4,3,3,3,0,2,1,4,3,2,4,4,3,3,8,9,23,25,27,19,21,19,11,9,10,9,7,6,26,25,26,22,19,13,3,3,0,1,2,1,0,0,0
2022-03-15 22:00:00,0,2,0,1,0,2,0,1,2,5,6,4,2,7,5,0,0,2,4,2,3,3,5,4,8,10,9,8,8,4,6,5,11,20,22,25,26,24,20,17,16,13,10,9,8,25,9,15,26,21,10,3,1,2,1,2,0,1,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,4,0,2,5,0,0,6,2,0,4,0,4,5,4,7,23,0,22,18,15,9,4,2,0,0,1,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,1,0,2,0,3,2,1,4,5,3,3,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,1,0,1,2,0,4,6,5,7,8,9,6,4,0,0,2,3,2,0,1,2,0,0,2,1,2,1,1,1,0,2,2,0,3,0,2,2,4,4,3,4,3,2,2,0,0,0,1,0,2,0,0,0,5,4,4,1,0
2022-03-16 06:00:00,0,2,0,0,1,0,0,3,11,14,16,18,12,13,4,5,4,5,1,3,3,2,3,0,4,0,1,2,1,1,4,4,3,4,1,3,4,3,4,1,2,5,6,7,0,6,4,0,3,2,0,1,3,0,2,4,3,0,0,0
2022-03-16 07:00:00,0,1,2,1,6,15,3,17,27,28,32,37,36,30,23,22,17,23,20,26,22,10,10,0,11,13,13,12,3,1,5,6,8,11,11,12,14,14,15,6,7,8,7,9,4,26,3,27,24,9,5,3,4,0,3,7,6,0,5,0
2022-03-16 08:00:00,0,3,4,2,4,22,2,27,38,46,61,66,58,27,19,10,6,19,14,9,7,13,19,18,24,23,20,12,6,1,8,3,4,5,3,3,6,5,3,8,6,8,11,0,10,22,21,18,14,7,3,4,7,2,0,10,11,0,9,0
2022-03-16 09:00:00,0,1,2,2,1,2,2,3,15,14,16,18,17,14,10,11,7,10,4,12,11,12,12,13,17,14,15,10,4,1,8,6,4,1,0,3,4,5,6,7,1,2,7,8,7,15,16,12,11,8,4,3,2,1,0,2,2,2,1,0
2022-03-16 10:00:00,0,1,0,1,0,1,0,0,7,10,6,13,6,12,5,2,3,4,3,5,6,4,4,4,4,6,2,5,4,3,4,2,0,1,4,0,3,4,3,2,5,5,0,1,2,7,6,0,5,3,3,5,4,1,0,5,4,3,4,0
2022-03-16 11:00:00,0,2,3,0,0,3,0,3,8,10,11,13,6,12,5,0,3,2,3,5,6,5,6,2,5,7,3,2,2,1,2,2,1,2,3,4,3,4,5,4,0,1,2,7,3,13,2,12,13,12,9,5,3,0,2,2,0,0,0,0
2022-03-16 12:00:00,0,1,0,1,2,4,3,5,6,9,14,14,15,14,8,9,8,1,5,5,4,6,8,0,7,7,8,6,3,2,2,3,3,4,2,4,5,2,0,2,0,3,1,6,0,19,0,18,15,12,4,3,1,0,1,2,0,0,0,0
2022-03-16 13:00:00,0,0,1,1,2,3,0,2,7,14,17,21,7,17,6,2,8,6,5,7,4,4,7,6,7,6,5,4,2,1,3,5,1,3,0,0,2,0,0,3,0,0,1,6,7,8,0,0,8,8,4,2,0,0,2,1,0,0,1,0
2022-03-16 14:00:00,0,1,0,1,0,0,0,3,5,5,5,9,3,6,6,0,4,0,5,5,4,3,7,5,8,9,7,5,3,1,4,7,0,6,5,3,4,0,0,3,2,3,2,0,0,15,9,0,12,11,7,5,0,0,0,1,1,1,2,0
2022-03-16 15:00:00,0,1,1,3,2,2,0,4,12,13,10,12,11,10,9,0,7,10,11,12,11,14,13,5,6,6,3,2,3,6,6,6,5,8,8,6,8,19,8,18,5,9,8,8,9,17,18,0,13,13,7,37,36,27,16,5,2,0,1,0
2022-03-16 16:00:00,0,1,1,0,0,3,0,6,15,20,38,41,31,33,21,11,19,24,21,33,32,12,34,35,36,10,9,6,4,1,4,4,3,6,7,8,9,7,8,17,15,15,15,16,11,31,14,13,28,32,28,24,18,5,11,10,6,5,6,0
2022-03-16 17:00:00,0,2,6,4,5,4,3,8,13,16,17,18,17,14,14,13,11,15,15,21,22,25,28,29,26,20,10,5,6,3,8,5,7,12,12,15,19,17,15,15,0,14,13,17,15,31,30,0,27,22,14,7,6,6,5,4,3,1,0,0
2022-03-16 18:00:00,0,2,3,2,3,4,1,4,7,8,22,24,24,19,13,12,9,8,9,8,14,4,16,16,15,11,9,7,10,4,9,10,14,15,15,9,16,20,21,15,14,14,13,12,11,40,40,27,30,27,21,10,6,3,2,4,4,0,2,0
2022-03-16 19:00:00,0,1,2,0,0,2,0,5,6,9,20,23,21,17,11,10,9,8,6,5,0,7,3,3,6,10,7,4,3,4,8,8,7,14,15,14,16,18,15,15,8,16,15,11,13,58,48,57,42,38,23,11,8,4,4,2,2,1,1,0
2022-03-16 20:00:00,0,1,2,2,0,3,4,7,5,5,5,6,5,6,3,2,0,3,1,4,0,0,5,0,7,4,4,6,6,3,3,2,4,6,0,7,8,0,7,7,6,6,0,7,6,35,34,33,26,20,12,4,3,0,1,2,0,0,1,0
2022-03-16 21:00:00,0,1,1,0,2,2,1,1,3,7,8,9,8,8,5,5,5,7,5,6,2,6,8,5,6,5,6,6,6,3,7,7,10,16,16,18,16,14,12,10,9,7,6,0,3,25,0,24,18,14,8,3,2,0,0,3,2,0,0,0
2022-03-16 22:00:00,0,0,0,1,2,2,0,1,4,6,5,7,5,6,8,0,7,6,3,2,0,0,4,1,4,6,6,4,5,4,4,6,13,19,18,20,18,16,17,14,16,13,12,7,11,30,0,29,21,17,15,8,4,0,3,1,1,0,1,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,6,11,0,0,9,8,0,8,0,7,0,0,0,22,0,14,21,15,8,2,1,1,0,2,0,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,0,0,1,0,3,2,1,4,5,6,7,0,3,6,0,0,5,0,3,0,0,0,0,4,0,0,3,1,0,0,0,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,1,0,0,1,0,2,4,5,7,5,0,3,3,0,0,2,2,0,0,1,0,0,2,1,0,2,1,1,0,0,1,2,0,3,1,3,4,5,0,3,4,4,5,6,3,0,5,2,0,2,3,0,2,6,0,2,5,0
2022-03-17 06:00:00,0,3,1,1,0,0,0,3,11,12,8,14,11,9,4,4,3,0,3,4,1,5,7,0,3,2,4,2,0,0,3,1,0,1,0,0,0,4,2,5,0,4,0,3,5,8,1,0,7,5,2,2,3,2,0,3,4,0,3,0
2022-03-17 07:00:00,0,3,2,1,3,9,10,26,51,52,53,54,53,32,23,23,24,26,25,15,10,12,11,10,9,13,11,10,6,1,7,4,4,4,6,8,0,6,3,5,6,7,7,8,0,22,0,13,18,8,6,2,4,0,4,6,5,0,3,0
2022-03-17 08:00:00,0,4,6,3,3,8,7,6,11,21,25,37,35,29,19,18,19,19,15,11,19,19,20,21,34,30,23,15,6,1,21,7,4,3,3,3,2,4,0,0,5,6,0,9,5,34,0,33,24,16,8,6,5,4,6,6,9,4,4,2
2022-03-17 09:00:00,0,2,1,0,0,1,2,4,17,23,25,30,29,21,8,0,5,6,7,9,0,10,10,11,11,10,9,7,3,2,6,4,3,2,2,1,1,3,0,3,2,4,3,2,2,19,15,12,13,8,4,4,3,2,3,2,2,0,1,0
2022-03-17 10:00:00,0,1,2,0,0,1,2,5,10,18,21,24,23,15,4,2,4,5,3,5,4,5,7,8,7,5,6,4,4,1,1,0,0,4,1,2,5,4,0,4,3,4,0,3,1,7,0,0,7,6,4,6,2,1,4,2,3,0,2,0
2022-03-17 11:00:00,0,0,0,2,1,3,0,3,6,8,9,10,9,7,6,5,4,0,4,5,6,7,7,7,5,7,6,5,5,4,5,4,3,3,2,2,3,4,1,2,0,4,1,3,5,10,9,0,8,6,6,3,4,1,3,2,0,1,0,0
2022-03-17 12:00:00,0,2,0,3,2,4,1,5,11,16,17,24,22,16,8,0,7,8,6,7,4,6,5,7,3,4,4,5,3,0,2,1,2,4,0,1,0,0,0,3,4,5,6,3,3,13,13,12,12,11,5,6,5,4,4,2,1,1,2,0
