Unnamed: 0,1_남한산성입구,2_송파구립마천청소년센터,3_송파보훈회관.금호어울림2차,4_마천동금호어울림1차아파트,5_남천초교마천동우방아파트앞,6_청암노인요양원,7_마천동사거리,8_거여역2번출구,9_거여역,10_송파배드민턴체육관,11_문정시영.세영청마루아파트,12_가락2동프라자아파트,13_극동아파트,14_가동초등학교,15_가락2동주민센터,16_홍이공원,17_석촌중학교후문,18_가락대림아파트,19_경찰병원.KT가락지사,20_경찰병원.서울동부고용노동지청,21_제일오피스텔,22_가락시장.가락몰,23_가락시장남문,24_수서역,25_쟁골마을,26_래미안포레아파트,27_방죽마을,28_세곡문화복지회관,29_대왕파출소,30_은곡마을.강남신동아파밀리에,31_대왕초등학교,32_세곡동사거리,33_세곡문화복지관,34_방죽마을,35_래미안포레아파트,36_쟁골마을,37_고속철도수서역,38_수서역5번.출구,39_수서역.로즈데일빌딩,40_문정2동주민센터.청소년수련관,41_훼미리근린공원,42_가락시장역,43_경찰병원.KT가락지사,44_샛별어린이공원입구,45_석촌중학교후문,46_홍이공원,47_가락2동주민센터,48_가주초등학교,49_가락2동극동아파트,50_가락2동프라자아파트,51_문정시영.세양청마루아파트,52_송파배드민턴체육관,53_거여역현대아파트,54_거여역3번출구.현대2차아파트,55_마천동사거리,56_청암노인요양원,57_마천시장마천동우방아파트앞,58_마천동금호어울림1차아파트,59_송파보훈회관.금호어울림2차,60_송파구립마천청소년센터,61_남한산성입구
2022-04-09 17:00:00,2,1,3,2,8,6,11,12,10,11,11,11,9,4,13,13,12,8,6,5,9,10,10,11,10,6,3,2,3,6,3,8,8,9,11,10,9,10,16,14,10,17,12,11,13,11,16,5,13,10,15,14,13,13,8,8,8,4,3,2,0
2022-04-09 18:00:00,2,0,1,3,7,0,12,9,7,8,5,6,5,6,8,5,5,4,5,4,6,6,8,9,0,8,4,2,2,2,3,3,2,4,5,4,6,11,16,17,18,24,25,22,19,18,16,17,15,11,13,16,12,11,9,7,7,4,3,1,0
2022-04-09 19:00:00,1,2,3,4,8,8,6,10,7,9,8,9,10,10,11,10,9,8,8,6,8,5,6,11,9,5,5,0,2,4,2,0,0,0,3,0,5,3,5,7,7,16,26,25,7,23,22,19,17,18,3,2,5,10,7,6,5,4,2,1,0
2022-04-09 20:00:00,1,1,0,2,3,2,3,3,4,5,1,2,0,3,4,3,5,5,4,5,4,6,4,7,4,3,5,0,4,2,0,1,0,2,4,2,4,5,10,8,6,7,10,10,8,0,9,8,9,19,6,6,13,9,9,4,3,1,0,1,0
2022-04-09 21:00:00,1,2,0,4,4,0,6,5,4,3,4,5,3,0,0,6,3,5,4,3,4,7,6,7,4,3,1,0,2,2,6,1,0,4,5,7,7,6,12,9,8,13,15,13,8,14,10,13,11,10,13,2,11,9,8,6,3,3,0,0,0
2022-04-09 22:00:00,0,0,0,0,1,0,2,3,2,4,1,0,3,2,0,0,3,0,2,4,6,5,5,11,11,6,4,3,1,4,3,4,0,6,2,5,6,7,11,9,11,12,15,14,13,13,12,12,13,13,16,17,14,16,12,11,9,5,2,0,0
2022-04-09 23:00:00,0,0,1,1,1,0,3,2,1,0,2,3,3,0,3,4,0,0,4,6,6,9,0,9,8,6,3,0,3,6,7,0,2,6,6,0,4,8,14,13,8,14,16,15,13,8,7,12,1,11,8,0,5,9,8,7,4,2,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,3,4,5,4,0,5,7,0,6,7,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,0,1,2,2,2,6,3,3,0,5,6,4,5,0,0,2,3,0,4,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,4,0,0,4,2,3,0,1,0,4,0,0,0,0,3,2,1,0,0,0,0,0
2022-04-10 06:00:00,1,0,0,1,2,2,4,1,4,2,3,3,4,5,0,0,6,4,5,5,5,4,3,4,0,4,0,2,1,2,0,1,0,4,5,0,4,3,2,0,2,3,2,1,0,2,0,1,3,2,2,0,0,0,0,0,1,1,0,0,0
2022-04-10 07:00:00,1,2,3,4,5,6,8,7,9,6,0,0,5,0,1,2,5,7,6,5,3,3,0,2,1,0,0,3,2,3,0,1,0,0,3,4,3,4,5,5,4,4,6,5,4,5,6,5,3,4,7,3,0,5,6,1,5,4,3,2,0
2022-04-10 08:00:00,1,0,4,5,8,8,7,7,8,7,5,9,2,0,9,6,10,9,11,8,9,8,5,7,5,6,2,5,3,4,6,0,3,0,4,2,5,4,6,6,0,7,5,3,6,0,7,3,6,8,7,8,9,3,1,3,8,7,6,2,0
2022-04-10 09:00:00,1,1,2,4,7,2,8,7,4,6,8,8,7,8,9,7,10,6,3,5,6,5,5,3,2,1,1,0,1,6,4,6,7,12,16,0,17,7,6,6,5,8,7,8,9,8,10,3,7,13,15,18,18,14,17,3,14,12,2,5,0
2022-04-10 10:00:00,3,3,5,6,11,7,12,9,11,10,8,9,8,9,0,0,9,11,8,10,7,5,8,4,0,2,0,1,1,3,4,3,0,10,15,16,13,6,8,8,8,9,9,10,11,9,13,14,5,15,16,4,15,9,8,8,6,5,4,1,0
2022-04-10 11:00:00,5,6,0,7,8,0,11,12,13,9,7,7,4,7,0,3,7,5,0,4,4,7,5,10,11,6,7,1,3,3,4,0,0,0,5,0,4,5,7,7,7,6,7,7,9,10,0,9,6,7,8,7,6,5,4,4,5,4,6,5,0
2022-04-10 12:00:00,5,6,6,8,13,14,11,11,13,12,8,11,9,11,0,13,17,17,12,15,11,7,3,8,1,0,0,1,1,10,10,5,0,13,19,6,20,6,12,8,6,6,10,10,18,0,17,16,15,15,15,14,11,12,8,7,5,4,3,0,2
2022-04-10 13:00:00,3,2,3,7,11,4,14,15,14,11,11,12,10,10,11,10,11,8,8,7,6,8,0,3,7,4,3,0,2,6,9,10,0,7,10,5,10,5,9,11,12,10,11,10,9,11,9,10,9,5,9,7,6,12,8,6,6,5,2,2,0
2022-04-10 14:00:00,12,9,12,13,13,12,20,19,17,16,15,16,12,10,15,7,16,12,10,8,8,8,0,5,4,3,4,1,1,2,5,2,0,4,8,8,7,6,7,6,8,9,5,5,6,1,2,10,11,13,4,6,12,9,5,8,4,3,4,3,0
2022-04-10 15:00:00,3,4,4,5,16,7,20,22,23,22,13,20,21,11,18,12,13,11,9,8,8,8,7,8,10,6,0,0,2,4,3,5,0,4,7,7,8,8,10,9,10,8,11,12,11,12,9,6,13,11,12,11,11,7,6,5,6,5,1,2,0
2022-04-10 16:00:00,4,1,2,6,11,10,13,12,10,10,9,8,5,7,9,8,8,9,8,7,7,6,5,4,5,6,0,0,0,3,6,8,0,5,9,3,10,6,11,7,6,13,12,13,10,14,13,0,14,11,13,13,14,13,10,8,6,0,4,0,0
2022-04-10 17:00:00,4,1,6,1,5,3,7,9,5,4,8,7,8,9,8,0,8,5,3,0,6,7,9,12,13,10,8,7,7,3,5,0,0,3,5,6,9,7,14,15,16,19,19,18,17,0,16,14,14,10,9,12,9,9,5,4,4,3,2,1,0
2022-04-10 18:00:00,4,4,5,4,7,9,13,12,11,10,9,9,11,11,4,9,11,10,5,10,12,8,6,9,2,11,8,0,7,3,4,10,11,0,13,14,13,7,10,11,12,15,15,16,15,18,16,17,15,16,16,16,16,15,12,7,5,1,3,1,0
2022-04-10 19:00:00,1,1,3,4,7,8,11,11,13,14,14,5,12,11,10,11,8,7,5,6,7,5,5,10,9,5,4,0,2,3,1,3,0,4,6,2,9,6,10,9,10,11,12,0,11,10,8,7,6,4,3,3,4,8,7,4,5,4,1,0,0
2022-04-10 20:00:00,1,1,4,4,5,4,7,6,10,6,13,15,15,16,17,8,17,7,17,7,13,9,8,7,4,4,0,0,3,2,4,0,0,0,0,0,7,8,11,9,9,14,16,12,0,14,12,11,9,9,10,9,10,10,8,4,7,5,1,0,0
2022-04-10 21:00:00,1,1,2,3,4,4,5,7,7,8,9,8,10,9,10,5,0,0,8,6,7,7,0,10,0,7,4,4,2,1,1,2,1,0,3,6,7,6,11,12,13,12,13,11,10,12,6,6,11,13,14,13,10,11,5,8,5,3,2,0,0
2022-04-10 22:00:00,0,1,1,0,4,0,6,7,7,5,7,9,9,0,0,0,11,10,0,8,9,6,5,6,8,4,3,1,0,2,0,2,0,1,2,0,7,8,13,12,13,13,12,12,10,8,11,0,8,7,7,0,6,7,5,4,2,2,1,0,0
2022-04-10 23:00:00,0,0,0,0,2,0,1,1,0,0,3,3,4,0,0,0,5,4,6,4,3,3,2,7,9,4,3,0,1,1,0,1,0,2,2,2,5,7,7,7,8,14,10,13,11,0,10,0,8,6,6,7,6,5,4,3,2,1,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,1,4,10,13,15,16,8,17,19,0,21,22,0,0,23,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,1,5,7,10,11,12,15,12,12,14,13,9,11,9,12,16,23,22,19,14,10,9,8,6,0,5,4,4,6,1,2,9,10,9,7,7,8,8,0,7,6,0,10,9,7,0,0,6,7,0,6,0,4,2,1,2,1,0,0
2022-04-11 06:00:00,0,1,2,7,10,11,15,14,15,12,14,15,14,15,14,15,17,18,18,17,13,11,9,7,5,3,0,2,1,3,5,5,0,6,8,0,6,2,3,3,5,6,4,6,5,4,3,0,5,1,7,0,2,1,0,0,1,0,0,0,0
2022-04-11 07:00:00,1,3,6,10,21,18,28,19,21,20,25,28,27,27,18,27,28,23,22,20,16,12,11,7,3,5,4,3,2,7,15,20,0,17,32,30,22,7,9,9,9,10,9,10,9,9,8,8,7,7,11,9,8,12,5,4,2,3,2,0,0
2022-04-11 08:00:00,5,7,12,17,29,33,33,31,31,30,31,34,32,31,28,27,26,24,22,20,17,17,14,16,10,15,14,0,5,13,25,29,0,34,49,47,40,21,23,26,24,24,19,19,19,18,17,19,20,14,13,14,11,12,11,9,9,7,5,0,0
2022-04-11 09:00:00,1,2,5,10,12,22,24,25,24,22,23,24,22,22,17,15,23,18,13,14,10,9,11,9,1,7,4,3,3,2,2,6,3,6,14,11,10,6,7,9,9,9,10,10,9,8,6,8,9,4,11,7,10,3,8,0,6,4,3,0,0
2022-04-11 10:00:00,1,2,3,4,7,6,13,11,11,10,8,10,12,11,9,11,11,10,9,8,8,9,6,6,4,3,0,0,1,3,4,0,2,6,7,0,6,4,7,7,8,10,10,9,5,0,11,8,11,10,12,5,13,10,7,5,6,5,4,3,0
2022-04-11 11:00:00,0,1,3,5,7,7,10,9,11,11,8,9,7,6,7,8,9,6,9,10,11,10,8,6,5,3,1,3,2,3,0,1,3,5,8,7,9,7,8,8,10,9,9,11,10,0,8,0,7,10,12,13,10,5,5,4,4,1,5,4,0
2022-04-11 12:00:00,2,3,4,6,8,0,12,11,13,14,13,14,14,13,0,14,13,11,7,9,7,7,7,6,3,1,1,1,0,5,6,2,7,9,11,12,14,7,10,12,13,13,12,13,12,11,12,12,7,11,11,6,10,10,8,7,5,3,1,0,0
2022-04-11 13:00:00,3,4,3,7,11,10,13,12,13,11,12,11,9,8,0,12,13,9,9,7,8,6,6,6,2,5,3,1,3,3,4,0,3,6,8,0,4,5,7,8,9,11,11,11,9,12,13,13,13,12,11,13,11,12,9,8,5,3,3,0,0
2022-04-11 14:00:00,2,5,1,7,7,5,7,7,12,9,9,9,8,10,11,7,12,6,6,7,6,7,9,7,6,4,3,1,1,4,0,5,0,6,12,10,8,5,8,8,9,10,10,10,12,10,9,7,8,7,8,10,10,11,7,4,4,2,2,0,0
2022-04-11 15:00:00,1,1,3,5,9,8,9,10,10,10,5,10,10,10,8,8,6,9,10,9,9,9,7,15,6,7,6,4,3,4,5,2,0,5,9,4,10,9,12,14,13,20,21,19,20,19,18,18,20,20,19,24,25,25,13,8,4,2,1,0,0
2022-04-11 16:00:00,2,5,7,5,8,9,12,13,13,10,9,10,9,13,8,7,11,12,15,12,11,9,9,11,10,8,7,6,4,4,4,5,3,6,9,0,6,10,17,20,25,29,28,32,34,33,35,32,30,30,33,38,26,20,14,7,6,2,2,0,0
2022-04-11 17:00:00,4,0,3,5,8,9,13,9,9,8,9,11,12,9,10,10,11,9,7,8,9,10,13,14,13,10,11,9,6,5,3,5,4,6,9,10,11,11,18,20,21,28,22,22,20,21,23,21,19,16,21,19,16,17,13,12,9,8,4,1,0
2022-04-11 18:00:00,1,2,4,8,11,12,18,14,17,16,13,14,16,15,10,15,17,16,15,15,12,12,13,22,19,13,11,10,8,11,12,14,15,18,21,10,17,12,19,21,21,24,29,30,29,28,30,27,31,28,32,32,28,26,20,9,14,10,3,1,0
2022-04-11 19:00:00,0,1,2,5,7,8,10,8,13,12,10,10,8,9,9,10,9,8,8,10,8,9,12,19,19,16,11,10,6,6,5,0,0,4,5,6,8,12,19,19,18,24,25,24,23,23,24,20,21,17,16,17,17,18,14,9,7,5,1,0,0
2022-04-11 20:00:00,0,1,1,2,6,0,8,7,8,6,6,7,8,7,6,6,6,7,1,7,6,7,5,15,10,11,8,3,4,3,3,2,0,1,4,0,5,6,13,9,13,16,17,16,15,14,15,0,13,9,9,7,8,13,9,7,5,4,2,0,0
2022-04-11 21:00:00,0,0,1,2,4,3,6,9,10,8,5,7,8,8,6,7,0,5,6,9,11,10,11,17,15,7,4,4,4,3,2,3,0,3,5,4,4,6,15,10,16,18,16,17,16,15,12,11,16,13,12,13,8,9,9,7,5,3,1,0,0
2022-04-11 22:00:00,0,1,0,0,0,0,4,6,9,1,5,10,4,2,0,11,3,4,4,12,10,7,6,13,12,6,5,0,5,2,3,1,3,0,4,4,6,7,10,9,9,12,21,23,21,20,9,18,15,14,14,10,14,15,13,11,6,4,2,1,0
2022-04-11 23:00:00,0,0,1,1,2,0,0,3,3,4,4,5,7,1,6,7,8,6,4,7,7,6,2,10,0,7,2,6,4,3,2,2,0,4,5,2,6,8,10,4,11,12,13,12,7,9,10,9,8,5,5,3,4,4,2,2,4,2,1,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,2,6,14,17,19,20,21,22,22,21,24,0,0,0,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,2,6,7,9,10,7,12,10,10,11,12,11,9,8,27,28,26,24,20,12,7,3,2,1,1,1,0,4,6,7,0,9,11,5,8,7,8,10,0,8,7,8,9,8,0,0,0,3,0,0,7,5,0,0,4,2,0,0,0
2022-04-12 06:00:00,1,3,4,5,8,10,15,12,13,10,13,15,13,12,10,17,14,16,15,14,13,11,9,6,2,3,0,2,2,2,2,3,0,5,7,8,7,4,4,5,6,6,6,4,6,5,6,2,5,6,7,6,5,4,4,3,1,2,1,0,0
2022-04-12 07:00:00,1,2,4,9,16,18,19,20,23,19,22,24,26,25,26,26,28,24,19,18,13,11,9,11,8,10,3,7,1,11,17,18,17,23,38,12,32,7,9,10,16,16,15,15,14,13,0,10,9,7,11,10,6,4,3,4,3,0,0,0,0
2022-04-12 08:00:00,3,5,9,15,30,34,33,32,32,27,28,31,31,30,28,29,31,29,23,19,19,16,15,17,0,14,13,7,4,16,20,23,0,35,49,32,45,16,20,20,20,19,16,15,15,15,15,16,15,14,15,13,9,11,7,6,4,2,2,1,0
2022-04-12 09:00:00,1,2,3,6,14,17,19,21,25,20,19,21,21,20,22,23,23,21,18,16,12,11,8,5,4,4,3,0,2,6,8,0,9,14,18,0,17,7,8,9,11,10,14,13,12,11,13,15,16,14,20,14,9,15,5,4,3,2,1,0,0
2022-04-12 10:00:00,1,4,7,8,9,6,17,17,17,10,10,12,9,8,0,11,12,7,12,9,9,7,9,5,0,3,5,5,4,3,5,3,0,7,8,6,7,4,7,8,11,11,9,11,8,0,5,9,8,6,9,10,9,7,3,7,9,7,2,6,0
2022-04-12 11:00:00,1,1,3,3,6,7,9,7,11,9,6,11,10,6,10,11,12,11,9,12,11,9,8,5,4,3,0,2,0,3,1,3,0,0,7,0,6,4,6,6,7,7,12,13,12,6,13,12,10,9,11,10,7,9,8,7,2,0,0,0,0
2022-04-12 12:00:00,2,4,2,3,5,9,11,10,9,8,9,10,10,9,6,8,7,6,5,6,5,9,8,5,4,4,0,3,3,5,5,4,2,4,7,0,6,5,7,5,8,8,9,7,8,6,7,7,7,6,4,7,5,5,5,2,6,4,3,2,0
2022-04-12 13:00:00,1,1,3,7,11,13,13,11,11,9,10,9,10,9,9,11,12,13,12,11,10,8,8,23,5,22,3,0,2,3,3,4,0,3,5,0,3,5,6,7,6,10,11,8,9,10,12,6,11,10,13,11,11,9,7,6,7,5,2,1,0
2022-04-12 14:00:00,2,3,5,6,8,10,10,11,11,12,12,12,12,6,9,8,13,10,9,7,10,10,11,9,2,6,21,17,2,3,4,3,0,2,5,1,5,4,8,10,11,12,13,13,14,13,11,10,5,10,13,11,9,11,10,6,4,3,1,0,0
2022-04-12 15:00:00,1,2,5,6,12,6,15,14,15,9,10,9,10,10,9,10,5,6,9,10,5,6,7,18,5,16,12,2,3,5,6,4,3,4,8,5,6,8,12,13,17,19,18,15,17,14,19,17,16,16,16,19,15,13,8,6,6,5,2,0,0
2022-04-12 16:00:00,1,0,2,5,8,9,15,14,12,11,9,10,9,11,11,7,13,13,14,13,10,8,7,13,4,9,8,3,5,4,8,6,0,10,15,10,14,13,21,23,23,26,27,27,24,23,24,21,20,18,20,21,21,13,12,10,8,6,2,0,0
2022-04-12 17:00:00,1,2,3,4,7,7,13,12,15,13,12,13,10,12,11,9,11,10,10,10,8,9,10,15,14,13,12,1,7,6,9,0,0,6,7,8,10,16,24,20,23,28,29,28,26,29,31,30,29,26,25,29,25,13,15,14,8,6,3,1,0
2022-04-12 18:00:00,2,5,7,13,11,10,12,9,15,9,13,14,13,11,0,11,14,10,13,18,19,18,17,21,20,17,13,2,9,17,5,8,19,5,21,19,13,18,26,27,29,40,41,38,34,35,38,39,38,39,49,49,44,37,29,24,19,15,5,1,0
2022-04-12 19:00:00,3,1,2,4,13,12,14,13,15,12,11,14,13,12,13,15,16,14,11,13,13,12,12,22,23,16,11,0,9,7,2,8,9,1,8,7,8,11,18,25,27,34,37,36,35,36,14,36,31,31,31,31,26,21,17,15,9,5,1,0,0
2022-04-12 20:00:00,0,1,0,3,9,3,10,10,11,7,5,6,12,13,12,12,11,10,9,10,9,6,7,11,0,8,4,3,7,4,4,1,5,4,4,2,8,10,14,10,17,19,19,18,16,19,17,13,17,14,13,16,11,10,9,7,5,1,1,0,0
2022-04-12 21:00:00,0,0,1,2,3,0,6,6,9,8,7,5,6,5,6,5,0,5,6,5,7,8,6,11,0,8,5,0,2,2,2,2,0,4,3,4,5,6,13,12,12,17,18,18,18,17,16,13,14,13,13,11,11,11,10,6,6,4,1,0,0
2022-04-12 22:00:00,1,2,3,3,2,2,4,5,6,5,7,7,8,7,6,5,5,4,6,6,7,6,3,9,8,5,4,0,4,4,0,5,4,2,3,0,3,6,12,12,12,13,14,14,11,11,8,13,12,15,17,16,12,14,10,8,4,2,0,0,0
2022-04-12 23:00:00,0,0,1,1,4,0,5,3,3,2,4,5,3,4,6,5,7,4,3,6,4,4,3,7,4,5,0,0,3,2,4,4,0,2,3,0,4,5,11,9,12,16,10,15,15,7,6,14,13,10,7,7,6,5,3,4,2,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,2,5,9,13,16,17,16,17,18,17,18,0,0,19,18,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,1,1,5,7,9,13,13,15,15,16,14,15,9,8,0,17,18,18,16,14,9,7,7,5,5,6,0,4,3,6,2,5,3,5,4,4,4,2,4,0,4,4,5,6,5,3,0,0,5,3,0,3,0,1,0,0,1,0,0,0
2022-04-13 06:00:00,1,2,3,5,9,10,11,13,13,13,13,16,17,12,16,16,18,18,17,14,12,10,5,4,3,4,0,3,1,1,2,0,2,5,7,0,6,3,5,5,6,5,4,6,5,3,2,5,4,6,7,6,1,0,4,3,1,0,0,0,0
2022-04-13 07:00:00,2,5,6,8,13,13,20,18,22,20,21,25,26,21,16,21,26,22,19,20,17,13,13,7,6,4,1,4,2,8,13,15,0,21,34,20,10,5,6,7,7,8,8,5,7,8,7,8,6,6,7,7,5,6,5,1,2,1,1,0,0
2022-04-13 08:00:00,3,6,8,11,24,28,34,31,35,27,30,29,27,25,24,24,23,25,21,19,14,13,14,18,12,14,13,12,8,11,12,15,16,27,49,47,44,20,17,21,22,22,24,23,23,23,22,21,19,19,20,18,12,13,8,6,4,3,1,0,0
2022-04-13 09:00:00,1,2,8,10,14,18,25,22,21,18,17,17,19,16,18,16,16,15,16,15,11,14,13,5,4,3,4,2,0,6,0,11,12,15,26,13,23,6,10,9,8,10,11,10,9,8,3,9,0,8,7,18,15,13,8,7,5,1,1,0,0
2022-04-13 10:00:00,1,1,0,2,6,7,8,8,9,8,9,12,13,12,11,13,15,14,13,13,7,6,5,4,0,3,2,2,1,5,6,1,0,4,7,6,9,5,6,8,9,8,4,5,6,0,6,7,8,6,7,6,8,9,4,8,8,5,4,1,0
2022-04-13 11:00:00,0,1,4,6,10,11,13,13,13,11,10,12,11,11,5,0,10,10,10,11,10,10,10,5,4,3,0,0,2,4,5,2,6,1,9,8,7,4,7,6,9,11,12,10,11,10,10,8,9,10,12,12,11,7,5,4,5,4,3,0,0
2022-04-13 12:00:00,2,3,5,7,8,9,10,6,11,8,9,8,9,12,10,8,11,10,9,7,6,5,4,5,3,4,2,1,1,3,0,0,5,7,8,0,8,6,9,8,11,13,14,11,10,5,10,7,8,9,9,7,10,12,9,7,3,1,1,0,0
2022-04-13 13:00:00,2,1,3,5,13,0,12,11,8,9,11,10,11,6,10,6,12,8,8,3,9,7,9,7,4,5,0,4,3,4,6,1,1,4,4,4,7,8,10,9,9,11,13,12,14,8,10,9,11,8,10,14,11,9,8,6,4,2,1,0,0
2022-04-13 14:00:00,1,3,4,4,7,5,11,11,10,10,8,8,8,9,8,7,9,8,8,8,5,9,5,6,5,4,3,2,0,3,5,4,0,6,7,7,3,4,8,10,11,11,12,12,10,10,11,12,13,9,11,11,9,6,5,2,2,0,0,0,0
2022-04-13 15:00:00,2,2,3,4,4,5,8,7,12,5,10,9,8,7,5,9,10,12,9,13,7,9,11,27,21,23,18,15,4,6,5,5,5,8,10,2,10,14,21,20,19,20,20,21,20,21,20,18,17,17,20,24,23,23,12,11,9,3,1,0,0
2022-04-13 16:00:00,1,1,4,7,7,7,11,9,11,10,11,14,16,14,13,15,6,13,14,14,9,9,6,8,6,8,6,5,4,3,5,4,5,6,9,7,10,10,12,13,17,16,18,17,17,18,19,18,17,18,14,14,14,13,9,9,4,3,2,0,0
2022-04-13 17:00:00,2,3,4,4,7,10,11,7,12,10,6,10,9,7,3,7,9,7,5,6,5,8,7,17,15,11,14,13,10,6,7,8,0,6,9,9,9,11,24,25,26,31,32,31,29,30,31,30,26,25,27,28,24,22,17,16,10,8,5,1,0
2022-04-13 18:00:00,3,4,8,13,13,14,20,20,24,22,21,21,22,16,0,23,22,21,20,17,15,14,12,32,29,15,10,9,6,11,12,13,16,11,25,24,22,17,23,25,27,36,39,39,38,35,36,6,28,24,28,28,25,23,17,15,10,7,5,2,0
