Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_총신대입구역.남성시장입구앞,6_경문고등학교,7_정금마을,8_이수교,9_구반포역.세화고등학교,10_신반포역.세화여중고,11_고속터미널,12_반포역,13_논현사거리.논현역4번출구,14_신사역3번출구,15_신사역1번출구,16_신사동고개,17_언북중학교입구,18_제일은행.호림아트센터앞,19_영동119안전센터,20_차병원차움,21_프리마호텔,22_영동대교북단,23_노룬산시장,24_건대입구역6번출구,25_건대입구(가상),26_건대입구역사거리.건대병원,27_어린이대공원역.화양천주교회,28_어린이대공원앞,29_능동사거리.군자역,30_중곡2동주민센터앞,31_중곡동성당앞,32_종합의료복합단지,33_중곡역.국립정신건강센터,34_용곡삼거리,35_용마산빌라,36_면곡시장앞,37_중곡3동주민센터앞,38_중곡역입구,39_중마초등학교.중곡제일골목시장앞,40_용마사거리,41_중곡2동주민센터앞,42_능동사거리.군자역,43_능동교회앞,44_어린이대공원앞.세종대학교,45_어린이대공원역.화양천주교회,46_서울화양초등학교,47_건대입구역사거리.건대병원,48_건대입구역1번출구,49_서울효사랑병원,50_경수중학교,51_영동대교북단,52_프리마호텔,53_농협앞,54_씨네시티앞,55_도산공원사거리,56_신사동교회,57_신사동고개,58_신사역8번출구.가로수길,59_신사역4번출구,60_논현사거리.논현역5번출구,61_반포역,62_고속터미널,63_신반포역.세화여중고,64_구반포역.세화고등학교,65_갯마을앞,66_정금마을.방배경찰서,67_경문고교.배나무골앞,68_총신대입구역.남성시장입구앞,69_사당동우체국앞,70_방배노인종합복지관,71_사당역,72_사당자동차학원,73_남태령역,74_우신운수종점(종점가상)
2022-03-08 13:00:00,1,4,9,10,13,12,17,18,14,15,16,14,14,17,21,23,21,20,17,15,13,11,11,10,7,9,9,8,7,5,3,4,3,4,3,5,6,7,8,10,9,9,13,10,13,14,15,22,26,28,32,31,31,30,30,29,24,17,16,19,16,13,14,0,12,12,13,8,8,7,3,2,0,0
2022-03-08 14:00:00,5,5,11,9,10,10,11,12,11,8,9,11,11,13,23,22,23,21,21,22,23,19,17,15,14,15,11,11,9,7,7,6,5,6,5,9,9,4,10,16,16,16,13,14,16,16,16,18,19,15,17,20,25,20,19,17,16,13,14,14,9,11,10,20,17,16,12,9,8,7,4,2,0,0
2022-03-08 15:00:00,1,4,12,14,13,8,16,15,10,13,20,18,13,15,20,21,22,24,23,25,27,22,21,18,17,24,22,18,15,12,10,8,8,6,5,4,5,6,11,11,12,11,14,15,17,6,14,15,19,19,20,19,20,28,29,29,26,23,18,16,17,21,27,20,18,16,15,11,11,6,3,1,0,0
2022-03-08 16:00:00,4,4,10,9,19,29,28,29,32,30,16,13,15,15,18,19,19,19,21,26,25,20,17,18,16,24,24,20,18,12,12,11,7,5,3,4,4,6,8,9,10,15,16,14,18,18,16,16,16,11,13,12,19,25,25,26,23,24,29,32,31,30,30,34,29,29,20,17,14,11,6,5,1,0
2022-03-08 17:00:00,1,10,15,17,23,11,26,29,23,22,17,12,16,17,24,26,27,35,38,44,45,38,33,27,26,27,23,20,15,13,10,9,14,11,8,6,7,7,6,6,9,11,13,13,12,10,9,10,13,17,24,34,52,57,57,62,55,43,46,41,40,33,38,37,33,29,27,21,15,13,2,1,0,0
2022-03-08 18:00:00,3,4,8,9,9,10,8,11,11,12,15,12,13,18,26,27,33,41,49,51,44,35,34,25,24,32,32,28,26,20,12,11,12,8,5,4,6,8,8,11,12,14,17,17,18,13,13,15,16,17,20,27,35,37,39,39,39,30,31,30,29,36,37,40,31,28,27,29,23,17,7,4,0,0
2022-03-08 19:00:00,2,6,8,8,9,8,11,14,9,10,13,11,13,15,19,23,28,37,49,46,42,32,31,27,27,32,30,29,29,26,20,18,15,10,6,7,5,7,9,11,12,12,11,10,10,10,8,13,12,12,12,18,20,25,31,49,43,37,38,40,36,41,43,39,30,30,25,22,18,14,6,2,1,0
2022-03-08 20:00:00,1,1,6,8,11,10,10,11,9,9,11,10,6,10,17,20,21,25,32,37,40,31,27,19,16,29,28,23,23,14,12,11,8,7,3,2,4,5,3,9,9,9,5,4,7,3,7,10,14,16,12,12,14,21,27,32,36,33,30,26,25,24,30,20,22,21,18,15,13,9,5,3,0,0
2022-03-08 21:00:00,0,4,4,2,7,5,9,10,11,12,11,13,11,13,19,23,24,24,31,33,36,31,29,26,23,25,22,21,21,15,10,12,10,9,7,4,2,2,3,7,3,8,8,6,7,5,6,9,8,8,8,9,12,18,18,22,23,28,27,21,19,22,20,11,14,13,12,11,9,9,2,1,0,0
2022-03-08 22:00:00,0,1,5,6,8,4,6,10,5,9,10,11,10,10,17,19,26,27,36,39,37,27,23,25,24,26,25,20,19,17,12,11,7,6,4,3,3,2,4,4,6,7,3,3,5,4,6,9,7,9,8,11,15,17,17,20,21,25,25,20,20,27,25,26,24,19,16,12,10,8,3,2,0,0
2022-03-08 23:00:00,0,0,2,0,5,6,0,7,6,5,5,5,4,15,21,23,24,28,40,39,43,32,31,27,24,36,29,25,21,18,13,8,12,10,5,3,3,3,4,4,4,11,10,2,7,2,8,10,8,10,11,16,19,26,26,29,30,39,37,31,27,20,23,24,16,14,12,11,10,6,2,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,2,5,7,7,8,10,11,9,3,8,7,4,6,5,5,4,3,7,4,8,6,5,7,6,7,0,6,4,6,7,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,4,9,14,11,15,16,17,16,13,12,11,14,14,5,12,9,9,10,10,8,6,4,5,4,3,2,6,1,7,5,2,5,4,3,4,5,7,10,14,18,20,21,10,20,17,18,19,21,25,23,0,20,18,18,0,15,14,13,8,5,2,0,2,1,0,0,0,2,0,0,0,0
2022-03-09 06:00:00,0,0,3,5,8,5,9,10,8,7,6,4,6,7,10,7,8,6,5,4,5,5,5,2,1,1,3,2,2,3,1,0,2,2,3,3,6,8,9,11,11,11,10,10,12,11,9,16,13,14,16,16,12,11,9,7,6,4,4,6,5,5,4,0,2,5,5,3,0,2,1,0,0,0
2022-03-09 07:00:00,0,3,7,7,8,5,9,10,9,8,9,10,9,11,13,10,10,12,11,4,4,4,4,4,1,3,0,1,4,3,3,2,1,4,4,5,6,1,7,9,12,11,9,2,12,10,11,17,17,15,18,14,9,6,5,6,6,5,5,5,3,3,10,11,3,4,4,2,4,2,1,0,0,0
2022-03-09 08:00:00,2,5,14,16,8,9,16,17,16,15,11,11,12,13,16,14,12,13,11,5,4,4,5,3,2,2,4,4,3,2,2,1,0,1,3,6,8,10,11,14,14,14,16,12,16,17,16,22,21,22,25,20,11,8,5,6,5,4,5,6,5,4,4,4,4,4,2,6,1,6,0,0,0,0
2022-03-09 09:00:00,2,4,11,16,19,19,20,19,20,23,23,21,26,20,30,28,27,22,14,5,5,6,10,8,4,8,9,6,5,4,6,7,6,3,3,7,6,10,11,12,13,13,15,11,16,21,22,26,26,27,29,26,23,16,14,13,11,6,4,6,6,3,4,0,3,4,3,4,3,3,1,0,0,0
2022-03-09 10:00:00,0,4,11,10,14,14,17,19,13,14,17,18,20,21,23,23,22,18,12,7,8,14,5,6,10,4,9,4,5,5,3,1,3,2,1,3,3,4,7,9,14,15,16,17,21,12,18,23,24,25,25,27,21,18,17,15,15,7,5,11,11,9,12,11,13,12,12,11,10,5,2,0,0,0
2022-03-09 11:00:00,5,3,11,18,24,10,24,28,24,21,16,24,18,18,24,16,23,22,13,8,8,13,14,13,11,9,5,8,9,8,4,4,6,3,5,8,8,9,11,13,15,19,20,22,23,22,20,23,23,26,25,24,16,15,15,14,12,11,8,8,9,10,15,16,16,17,13,10,8,5,3,1,0,0
2022-03-09 12:00:00,4,8,10,12,15,14,14,21,21,18,20,19,21,23,22,21,20,19,18,13,14,11,12,12,9,16,10,12,9,6,7,6,5,7,8,7,11,7,15,20,21,21,18,17,18,19,17,28,31,31,19,29,18,21,23,15,22,20,21,12,20,14,14,15,14,15,13,10,10,8,1,1,0,0
2022-03-09 13:00:00,0,4,12,14,17,18,20,21,21,23,15,14,13,15,22,17,16,17,13,13,11,12,10,13,10,11,10,12,11,7,7,6,5,9,12,12,9,13,12,16,18,17,20,22,19,16,16,19,18,17,19,21,17,18,18,18,15,14,14,15,14,20,20,12,9,12,11,14,13,7,5,3,0,0
2022-03-09 14:00:00,1,3,13,11,15,10,15,13,15,14,14,12,16,17,19,18,18,18,27,22,22,17,16,13,10,15,15,12,12,10,6,5,2,7,9,11,17,18,19,22,23,24,20,19,20,18,16,15,15,13,16,16,18,26,27,27,20,18,17,17,17,19,15,3,19,19,18,14,11,4,1,0,0,0
2022-03-09 15:00:00,1,2,7,15,19,11,10,13,11,8,14,15,13,12,22,25,26,21,23,29,28,20,17,21,19,25,22,17,15,11,10,9,7,5,3,5,7,6,9,13,15,13,25,25,23,20,15,16,18,19,20,21,22,24,26,27,19,19,18,22,20,22,24,23,19,15,18,10,9,7,2,1,0,0
2022-03-09 16:00:00,0,3,10,11,14,18,17,16,16,18,21,13,21,23,24,24,24,28,21,19,20,19,21,16,15,22,21,11,12,8,5,5,5,4,6,6,10,9,10,11,13,20,22,16,18,15,17,18,18,20,21,20,22,30,34,33,29,27,26,25,24,33,38,38,32,29,24,16,14,9,4,4,0,0
2022-03-09 17:00:00,3,4,8,10,16,16,16,19,18,17,12,10,11,11,18,19,21,21,22,22,24,18,19,16,14,23,22,21,20,16,12,11,11,11,10,5,8,7,9,16,20,18,19,18,18,17,12,15,18,19,22,22,26,30,32,34,31,21,22,19,21,30,31,28,29,26,25,18,13,10,2,1,0,0
2022-03-09 18:00:00,0,3,7,8,14,16,13,12,9,10,11,9,11,15,20,23,22,23,28,26,27,26,24,22,19,25,23,21,16,12,9,6,7,7,3,4,5,6,8,11,12,11,8,14,13,11,5,12,10,14,13,16,20,22,24,23,23,21,23,24,21,23,24,27,23,22,16,12,13,10,3,2,0,0
2022-03-09 19:00:00,0,1,5,5,6,8,7,4,7,9,10,9,7,9,11,14,16,20,22,29,33,27,21,18,16,23,21,17,12,11,12,11,10,8,7,4,3,3,4,8,10,10,11,11,10,8,11,15,14,12,10,13,20,36,39,37,34,24,24,23,18,17,20,21,21,17,15,13,10,7,3,2,0,0
2022-03-09 20:00:00,0,1,5,3,9,6,7,9,8,8,8,7,7,9,18,20,24,27,28,31,34,30,29,20,13,24,25,25,18,14,10,10,10,8,5,4,3,4,3,4,5,8,8,7,7,8,9,14,16,8,16,14,18,25,19,25,25,23,23,20,19,20,20,19,17,15,11,10,9,4,2,0,0,0
2022-03-09 21:00:00,0,1,4,3,4,4,4,4,0,3,8,9,8,9,20,20,24,26,29,33,32,26,24,23,19,23,22,17,15,13,9,7,9,6,3,2,1,1,3,5,6,5,5,6,7,5,7,11,11,11,13,14,21,19,24,24,23,27,25,23,21,25,20,23,19,18,16,14,13,11,3,1,0,0
2022-03-09 22:00:00,1,2,4,3,6,7,8,8,7,7,13,14,13,17,18,18,19,21,27,32,37,31,26,21,17,28,27,19,18,15,12,10,8,6,3,2,1,3,3,4,5,7,4,0,6,3,9,12,10,14,18,16,16,20,22,23,19,20,20,16,16,15,15,18,14,13,12,10,9,5,2,1,0,0
2022-03-09 23:00:00,0,1,0,0,3,4,1,5,0,1,4,2,1,11,17,18,17,18,24,28,27,26,23,22,16,28,24,21,14,10,7,4,6,4,3,5,4,4,2,3,2,3,3,2,2,3,7,10,11,13,12,14,15,19,16,16,17,20,18,16,15,15,16,0,17,14,14,12,10,8,4,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,1,15,20,21,22,21,22,15,21,22,18,14,14,13,14,13,12,9,9,8,7,0,8,7,9,10,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,4,10,14,16,15,11,16,8,18,19,19,21,16,13,12,9,10,7,8,8,6,5,2,2,3,3,4,2,9,9,10,9,11,15,19,22,23,29,30,35,35,0,37,33,33,34,33,32,32,27,24,18,14,15,15,12,11,10,7,5,3,0,2,0,3,2,0,0,0,0,0,0
2022-03-10 06:00:00,2,5,13,8,9,10,14,14,13,9,10,7,11,11,12,9,9,9,5,7,7,5,6,3,2,3,1,1,2,2,0,0,3,3,4,6,9,11,16,13,14,16,17,13,16,17,17,21,22,22,27,17,18,12,12,12,10,10,10,7,6,7,5,5,4,4,5,6,5,4,2,1,0,0
2022-03-10 07:00:00,13,17,21,24,27,30,30,31,28,26,30,31,27,24,37,35,28,20,16,8,6,10,9,9,7,2,2,6,5,5,5,4,2,4,5,9,13,17,20,23,25,26,26,21,23,23,21,29,30,28,31,25,19,16,12,16,15,11,9,10,16,13,11,9,8,14,12,9,2,5,3,0,0,0
2022-03-10 08:00:00,18,18,31,32,34,43,49,56,38,34,47,46,43,51,59,54,42,32,23,11,7,12,15,10,8,11,10,8,7,5,5,4,5,5,7,15,17,16,26,34,31,30,23,22,39,41,35,49,47,49,61,55,43,29,19,17,9,5,7,10,11,13,12,13,7,8,7,9,10,11,7,5,0,0
2022-03-10 09:00:00,7,17,21,22,22,25,26,26,31,30,32,37,37,44,51,46,44,44,33,17,12,13,11,9,8,9,7,6,4,5,3,4,4,4,6,12,14,13,14,16,22,25,27,24,30,32,36,46,48,48,54,54,38,33,24,18,12,10,8,6,4,5,2,3,4,5,6,4,3,3,4,3,0,0
2022-03-10 10:00:00,3,6,15,19,17,18,20,17,20,15,20,18,26,24,28,21,20,17,11,8,9,11,7,7,1,9,9,7,7,6,3,2,3,4,3,6,7,7,8,11,13,17,17,15,15,16,13,25,24,26,30,25,22,14,14,17,10,7,9,7,7,7,8,9,6,8,5,6,4,2,2,1,0,0
2022-03-10 11:00:00,0,2,9,8,11,6,13,14,10,11,16,17,15,15,20,17,20,20,16,16,14,10,10,10,7,13,8,8,9,7,3,6,5,6,4,7,4,7,7,11,11,13,15,8,15,17,14,22,23,24,26,26,25,21,19,18,14,10,11,11,10,5,4,5,4,6,6,7,4,3,1,1,0,0
2022-03-10 12:00:00,2,4,12,11,13,14,17,17,16,15,13,12,15,18,21,20,19,16,16,16,16,15,13,10,9,13,12,10,8,8,6,5,4,2,3,3,6,7,10,13,14,14,15,10,16,14,13,19,20,19,18,19,19,20,18,18,15,15,14,15,12,12,16,16,15,12,10,11,9,6,4,3,1,0
2022-03-10 13:00:00,3,4,6,8,13,14,17,18,17,16,20,21,22,21,24,23,16,17,18,21,22,15,13,11,10,11,9,10,8,8,6,5,5,7,7,9,7,8,10,14,15,16,15,10,17,14,12,19,20,16,21,20,18,20,18,19,16,14,13,13,15,9,8,10,7,9,6,6,5,5,1,0,0,0
2022-03-10 14:00:00,10,6,11,14,12,13,13,15,14,15,12,14,15,19,22,21,20,20,19,25,27,24,23,15,14,20,18,16,13,9,6,8,6,4,4,5,5,4,6,8,11,13,12,12,14,12,10,11,11,12,16,19,16,21,22,20,18,13,10,17,12,14,13,15,13,14,13,9,10,8,3,2,0,0
2022-03-10 15:00:00,0,5,12,13,16,18,19,19,19,17,13,12,10,15,20,21,24,24,28,28,30,27,24,17,15,18,19,15,16,11,9,7,10,4,8,6,7,8,9,10,10,11,10,12,14,13,9,14,13,16,18,18,27,30,31,30,24,20,18,17,14,15,29,29,27,25,19,15,14,9,3,2,1,0
2022-03-10 16:00:00,1,6,14,14,19,37,35,35,32,33,17,16,16,17,25,26,24,23,21,27,29,23,27,22,20,21,17,16,13,15,11,10,10,9,9,8,7,5,9,10,10,10,11,12,13,11,11,15,14,14,16,15,18,18,21,26,23,20,24,21,19,21,22,23,19,19,19,17,14,10,4,2,0,0
2022-03-10 17:00:00,5,7,12,11,19,20,18,25,21,17,16,13,16,26,43,42,43,43,50,46,47,41,41,32,31,32,32,30,22,11,11,10,7,8,5,5,8,9,6,11,12,15,18,19,20,17,12,12,17,18,19,26,27,29,29,28,28,27,28,28,18,27,40,37,22,22,18,18,18,16,7,4,0,0
2022-03-10 18:00:00,5,7,17,19,19,20,20,22,21,21,15,11,12,14,25,29,35,42,48,53,54,40,40,32,27,31,27,24,23,20,16,13,14,10,8,3,5,6,10,11,16,11,12,11,10,10,8,12,16,18,24,25,28,32,42,49,44,36,36,38,37,34,39,39,37,39,36,25,24,18,8,6,0,0
2022-03-10 19:00:00,0,3,7,7,8,10,13,20,16,15,17,12,10,17,23,23,27,40,46,49,50,45,44,33,23,31,27,26,21,16,10,9,14,10,4,5,6,5,6,9,9,10,12,9,11,10,11,14,15,14,14,14,18,25,30,35,37,34,34,29,25,30,33,31,30,29,27,20,20,13,6,2,0,0
2022-03-10 20:00:00,1,1,6,7,7,8,9,10,9,7,9,10,10,14,16,20,25,31,37,38,40,28,28,24,22,27,24,23,17,13,11,11,8,7,5,3,3,2,4,4,6,6,6,4,6,4,7,9,10,10,13,11,16,19,21,24,24,26,27,28,26,25,22,24,20,19,18,17,15,10,5,2,0,0
2022-03-10 21:00:00,0,6,6,7,8,6,9,3,9,10,11,10,7,13,22,24,28,30,41,42,41,36,26,25,26,25,23,22,17,12,11,8,11,9,8,5,2,4,5,8,9,7,4,5,5,5,7,8,7,8,12,18,14,23,27,27,29,26,26,25,20,19,19,17,17,13,12,17,10,8,4,4,0,0
2022-03-10 22:00:00,0,1,4,6,7,8,6,8,7,7,8,6,11,15,17,18,22,28,34,44,38,33,33,30,27,31,24,21,17,16,12,11,9,8,6,4,4,5,7,13,6,8,2,0,4,2,6,11,12,12,12,17,21,30,32,37,39,35,30,25,24,20,21,19,14,16,12,10,9,8,3,0,0,0
2022-03-10 23:00:00,0,0,1,0,0,0,0,2,3,5,6,4,5,6,13,15,19,18,23,26,26,22,19,19,18,35,27,25,22,16,12,11,9,6,3,2,3,1,0,4,4,4,3,0,4,5,4,5,6,1,6,13,11,13,16,15,14,17,20,20,20,17,16,15,14,14,12,10,9,9,4,3,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,3,13,17,16,18,19,18,13,19,12,15,12,12,16,18,16,14,17,18,18,13,14,15,16,4,17,10,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,7,13,18,19,22,22,23,18,21,19,14,14,12,12,12,10,10,9,7,9,9,7,4,6,5,3,3,2,12,14,13,12,15,17,21,25,28,36,39,40,41,15,15,39,36,38,38,38,43,37,34,27,22,17,8,12,13,13,0,4,3,4,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,8,12,9,11,16,19,24,19,17,7,5,10,11,14,11,6,10,8,5,3,4,6,3,2,3,2,3,2,3,2,1,2,2,3,6,7,9,13,15,14,13,16,11,13,13,13,18,17,20,20,19,15,12,11,10,9,7,6,7,8,4,3,2,5,3,5,5,6,7,6,3,0,0
2022-03-11 07:00:00,7,22,29,26,28,28,31,35,33,23,25,26,22,24,27,19,18,21,20,9,8,7,8,6,4,5,0,5,4,3,3,3,3,3,10,8,10,12,15,23,24,23,24,23,25,26,27,33,36,37,43,41,21,17,11,12,10,8,11,13,15,14,12,9,9,8,7,6,7,6,3,0,0,0
2022-03-11 08:00:00,20,23,40,37,41,46,57,59,49,43,43,43,49,50,57,50,42,34,25,11,9,9,10,11,9,10,11,8,8,8,7,5,4,5,5,21,23,25,29,31,33,30,31,30,35,40,34,51,47,47,54,47,36,26,23,20,16,11,14,11,10,15,15,14,6,9,8,6,10,8,4,3,0,0
2022-03-11 09:00:00,14,12,26,25,34,33,30,32,34,33,35,33,39,46,54,44,37,37,27,10,6,6,7,9,8,10,4,8,8,4,4,4,2,2,4,6,10,10,12,16,18,18,19,18,25,30,32,45,51,52,60,54,38,29,22,16,11,8,7,7,8,6,6,5,4,6,5,6,5,7,3,1,0,0
2022-03-11 10:00:00,2,6,10,12,17,18,17,18,19,16,16,16,17,16,25,22,17,25,22,15,10,7,6,7,5,6,7,5,7,6,5,1,8,6,5,3,6,5,6,8,13,16,15,14,15,16,15,24,25,28,35,26,20,17,16,13,12,9,11,8,4,5,7,6,7,10,11,6,6,3,2,0,0,0
2022-03-11 11:00:00,2,4,15,14,13,15,15,16,19,18,18,16,18,19,25,23,21,18,13,12,9,7,9,9,5,11,9,9,7,7,6,7,6,4,5,4,5,6,6,7,7,12,12,12,11,11,9,12,13,12,17,20,14,18,16,18,13,10,12,12,10,8,10,9,8,9,8,5,4,3,2,0,0,0
2022-03-11 12:00:00,4,6,12,12,15,18,19,19,20,15,21,23,21,20,26,18,19,17,19,16,16,13,9,8,6,9,9,9,7,4,4,3,3,4,3,3,5,5,8,10,12,12,14,8,15,14,9,14,15,18,20,17,18,17,13,15,13,12,12,11,10,18,10,12,10,11,9,11,8,8,2,0,0,0
2022-03-11 13:00:00,2,12,21,17,12,13,17,18,16,17,16,19,22,23,30,27,24,24,22,21,16,14,12,10,9,8,8,7,8,7,5,4,4,1,5,4,6,5,8,11,10,10,11,12,12,12,10,19,24,27,33,28,27,30,29,26,19,18,18,16,14,17,18,19,13,9,13,9,7,7,2,1,0,0
2022-03-11 14:00:00,0,4,8,9,13,10,13,15,13,13,14,13,11,14,19,17,15,16,17,18,20,18,15,16,14,14,12,11,10,6,4,6,6,7,3,6,5,4,6,10,14,9,10,7,11,10,11,15,16,18,30,26,27,28,35,33,28,19,18,18,13,15,16,29,28,25,20,11,7,6,3,0,0,0
2022-03-11 15:00:00,1,2,11,10,11,12,13,15,9,17,16,14,10,14,16,19,22,25,24,28,30,30,29,23,13,23,22,19,14,11,8,7,5,3,3,6,7,8,11,16,18,20,19,14,20,19,14,18,20,20,21,19,20,23,25,32,31,27,22,21,21,16,15,16,16,14,14,13,10,9,4,3,1,0
2022-03-11 16:00:00,4,1,12,11,15,32,33,33,32,30,19,15,15,19,24,27,26,24,28,26,26,22,21,17,14,22,18,17,15,11,9,7,7,7,6,9,8,8,7,9,12,14,19,20,22,22,17,22,24,19,30,23,24,25,29,31,28,25,24,26,21,24,33,34,26,24,22,14,13,12,5,3,0,0
2022-03-11 17:00:00,1,6,8,9,13,14,15,23,22,21,12,13,15,16,21,23,27,29,34,39,36,34,30,26,25,27,25,19,15,12,9,8,7,6,4,5,6,5,8,12,11,14,16,20,18,16,14,14,15,16,15,23,35,40,45,48,46,32,32,34,22,30,34,35,28,24,23,21,19,18,5,3,0,0
2022-03-11 18:00:00,9,12,15,13,15,12,16,35,36,34,19,17,17,17,25,28,33,41,43,43,44,39,33,25,23,35,32,27,24,20,14,13,10,10,5,5,8,9,10,16,15,15,16,16,19,15,10,19,24,23,23,28,34,40,45,49,47,45,35,39,39,38,42,43,34,33,29,21,19,12,4,3,1,0
2022-03-11 19:00:00,0,2,9,12,18,18,18,18,15,14,12,10,13,17,27,29,30,34,36,41,44,31,30,24,21,33,26,22,20,19,15,13,14,11,8,8,6,4,7,10,10,17,15,16,15,13,11,18,22,21,22,23,25,37,41,45,41,40,37,37,31,29,30,31,29,28,26,24,20,14,4,3,2,0
2022-03-11 20:00:00,1,13,15,15,10,8,8,8,6,7,13,7,8,12,20,21,24,24,36,36,42,34,32,27,27,29,26,21,18,14,9,10,9,7,2,5,6,4,4,6,7,8,8,9,10,11,6,11,12,13,14,17,23,19,25,23,20,18,19,21,19,22,27,24,21,17,20,14,14,11,5,1,1,0
2022-03-11 21:00:00,0,1,2,5,5,4,7,6,7,8,8,6,6,9,17,18,20,21,23,35,36,26,27,21,18,28,19,19,15,12,10,8,11,7,8,6,5,3,3,7,6,7,8,7,6,5,7,9,11,7,8,16,18,22,28,31,28,26,27,27,27,24,26,26,20,19,18,14,13,10,2,1,0,0
